season,matchId,gameweek,team_id,team,venue,playerId,pl_code,playerName,slug,position,substitute,accurateCross,accurateKeeperSweeper,accurateLongBalls,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePass,aerialLost,aerialWon,ballCarriesCount,ballRecovery,bigChanceCreated,bigChanceMissed,blockedScoringAttempt,challengeLost,clearanceOffLine,crossNotClaimed,dispossessed,duelLost,duelWon,errorLeadToAGoal,errorLeadToAShot,expectedAssists,expectedGoals,expectedGoalsOnTarget,fouls,goalAssist,goals,goalsPrevented,goodHighClaim,hitWoodwork,interceptionWon,keyPass,lastManTackle,metersCoveredHighSpeedRunningKm,metersCoveredJoggingKm,metersCoveredRunningKm,metersCoveredSprintingKm,metersCoveredWalkingKm,minutesPlayed,onTargetScoringAttempt,outfielderBlock,ownGoals,penaltyConceded,penaltyFaced,penaltyMiss,penaltyWon,possessionLostCtrl,progressiveBallCarriesCount,punches,rating,savedShotsFromInsideTheBox,saves,shotOffTarget,totalBallCarriesDistance,totalClearance,totalContest,totalCross,totalKeeperSweeper,totalLongBalls,totalOffside,totalOppositionHalfPasses,totalOwnHalfPasses,totalPass,totalProgression,totalProgressiveBallCarriesDistance,totalShots,totalTackle,touches,unsuccessfulTouch,wasFouled,wonContest,wonTackle
2025-26,14025040,33,91,Bournemouth,Away,800419,200785,Tyler Adams,tyler-adams,M,True,,,,5.0,9.0,14.0,1.0,1.0,6.0,1.0,,,,,,,,1.0,2.0,,,0.00224398,,,,0.0,,,,,,,,,,,,,25.0,,,,,,,,4.0,1.0,,6.5,,,,57.244952158749,1.0,,,,,,6.0,11.0,17.0,27.695891728983,25.767384985675,0,1.0,25.0,1.0,,,
2025-26,14025040,33,91,Bournemouth,Away,830659,221466,Marcos Senesi,marcos-senesi,D,False,,,4.0,22.0,20.0,42.0,3.0,5.0,24.0,5.0,,,,1.0,,,,5.0,8.0,,,0.0894472,,,1.0,0.0,,,,,1.0,1.0,,,,,,,90.0,,3.0,,,,,,15.0,1.0,,7.6,,,,187.47893439447,1.0,,,,10.0,,31.0,24.0,55.0,108.44256128513,21.647188824418,0,2.0,65.0,2.0,1.0,,1.0
2025-26,14025040,33,91,Bournemouth,Away,855731,111317,David Brooks,david-brooks,M,True,,,,5.0,1.0,6.0,,,2.0,,,,,1.0,,,1.0,3.0,1.0,,,0.00161834,,,,0.0,,,,,,,,,,,,,24.0,,,,,,,,5.0,0.0,,6.3,,,,16.928312761314,,1.0,,,1.0,,7.0,1.0,8.0,15.751037258916,,0,1.0,12.0,1.0,,,1.0
2025-26,14025040,33,91,Bournemouth,Away,882604,457569,Đorđe Petrović,dorde-petrovic,G,False,,,5.0,3.0,10.0,13.0,,,6.0,6.0,,,,,,,,,,,,0.00022677,,,,0.0,,0.124,1.0,,,,,,,,,,90.0,,,,,,,,13.0,0.0,,6.6,1.0,2.0,,27.909741370165,,,,,18.0,,15.0,11.0,26.0,13.898969653298,,0,,33.0,,,,
2025-26,14025040,33,91,Bournemouth,Away,895576,201658,Marcus Tavernier,marcus-tavernier,M,False,2.0,,,12.0,6.0,18.0,2.0,,18.0,7.0,,1.0,1.0,1.0,,,1.0,8.0,5.0,,,0.483399,1.1798,0.9922,2.0,0.0,1.0,,,,,3.0,,,,,,,89.0,1.0,1.0,,,,,,20.0,4.0,,7.1,,,1.0,159.06754837351,1.0,5.0,5.0,,2.0,,18.0,9.0,27.0,86.658137084027,79.789321649787,3,,57.0,5.0,2.0,3.0,
2025-26,14025040,33,91,Bournemouth,Away,913762,436416,Christos Mandas,christos-mandas,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14025040,33,91,Bournemouth,Away,962408,242882,Bafodé Diakité,bafode-diakite,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14025040,33,91,Bournemouth,Away,991478,489888,Amine Adli,amine-adli,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14025040,33,91,Bournemouth,Away,998490,444102,Evanilson,evanilson,F,False,,,1.0,5.0,6.0,11.0,4.0,1.0,5.0,1.0,,1.0,,,,,,6.0,5.0,,,0.0275596,1.117,,2.0,0.0,,,,,,1.0,,,,,,,89.0,,,,,,,,4.0,0.0,,5.9,,,2.0,20.007281482194,1.0,,,,1.0,1.0,7.0,6.0,13.0,-1.3212038011972,,2,3.0,24.0,2.0,1.0,,1.0
2025-26,14025040,33,91,Bournemouth,Away,999028,494521,Adrien Truffert,truffert-adrien,D,False,,,,13.0,15.0,28.0,2.0,1.0,16.0,4.0,,,,1.0,,,,6.0,4.0,,,0.0185513,0.4889,0.9844,,0.0,1.0,,,,2.0,,,,,,,,90.0,1.0,,,,,,,8.0,1.0,,6.9,,,,95.756861798811,4.0,3.0,1.0,,3.0,,16.0,16.0,32.0,32.346796017521,10.23793436197,1,2.0,52.0,,1.0,,1.0
2025-26,14025040,33,91,Bournemouth,Away,1104986,503139,Alex Scott,alex-scott,M,False,1.0,,2.0,22.0,21.0,43.0,,1.0,26.0,5.0,1.0,,,,,,,2.0,7.0,,,0.60614,,,2.0,0.0,,,,,,1.0,,,,,,,90.0,,,,,,,,6.0,0.0,,8.4,,,,180.72868387155,2.0,1.0,1.0,,3.0,,24.0,22.0,46.0,82.274838635298,,0,3.0,64.0,3.0,2.0,1.0,3.0
2025-26,14025040,33,91,Bournemouth,Away,1154861,496208,Ben Gannon-Doak,ben-doak,M,True,,,,1.0,5.0,6.0,1.0,,3.0,2.0,,,,1.0,,,,3.0,4.0,,,0.00269494,,,,0.0,,,,,,,,,,,,,12.0,,,,,,,,2.0,1.0,,6.7,,,,19.011096798685,,2.0,,,1.0,,2.0,5.0,7.0,13.476409148887,12.343173659963,0,3.0,13.0,,,1.0,1.0
2025-26,14025040,33,91,Bournemouth,Away,1156586,463981,James Hill,james-hill,D,False,,,3.0,9.0,17.0,26.0,2.0,7.0,15.0,2.0,,,,,1.0,,,2.0,8.0,,,0.0286095,0.0189,0.0354,,0.0,,,,,,,,,,,,,90.0,1.0,1.0,,,,,,23.0,0.0,,7.6,,,1.0,104.11406839627,10.0,,1.0,,11.0,,20.0,23.0,43.0,30.631042118453,,2,1.0,67.0,,,,1.0
2025-26,14025040,33,91,Bournemouth,Away,1184308,551483,Álex Jiménez,alex-jimenez,D,False,1.0,,1.0,14.0,14.0,28.0,2.0,,16.0,6.0,,,,,,,,7.0,9.0,,,0.0252449,,,3.0,0.0,,,,,1.0,1.0,,,,,,,90.0,,,,,,,,15.0,3.0,,6.9,,,,194.21738375521,2.0,3.0,2.0,,5.0,,21.0,18.0,39.0,142.89645836785,90.278173382081,0,6.0,64.0,,2.0,1.0,3.0
2025-26,14025040,33,91,Bournemouth,Away,1426228,560262,Eli Junior Kroupi,eli-junior-kroupi,F,False,,,,6.0,3.0,9.0,3.0,1.0,7.0,2.0,,,2.0,1.0,,,,5.0,1.0,,,0.0381838,0.1352,,1.0,0.0,,,,,,,,,,,,,66.0,,,,,,,,6.0,2.0,,6.6,,,,71.611309226042,2.0,,1.0,,,,8.0,4.0,12.0,45.739792938699,41.966378779421,2,,19.0,2.0,,,
2025-26,14025040,33,91,Bournemouth,Away,1464966,499604,Rayan,rayan,M,False,,,,14.0,6.0,20.0,3.0,4.0,11.0,5.0,1.0,,,,,,1.0,5.0,6.0,,,0.272437,0.034,,,1.0,,,,,1.0,1.0,,,,,,,78.0,,,,,,,,17.0,3.0,,7.5,,,1.0,122.00519175465,,2.0,1.0,,1.0,,22.0,8.0,30.0,60.769212817416,77.144642453824,1,1.0,46.0,4.0,,1.0,1.0
2025-26,14025040,33,91,Bournemouth,Away,1476524,614574,Alex Tóth,alex-toth,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,11.0,,,,,,,,1.0,,,6.6,,,,,,,,,,,1.0,,1.0,,,0,,1.0,,,,
2025-26,14025044,34,91,Bournemouth,Home,44566,54469,Adam Smith,adam-smith,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14025044,34,91,Bournemouth,Home,322391,158499,Ryan Christie,ryan-christie,M,False,,,4.0,17.0,8.0,25.0,2.0,2.0,9.0,7.0,,1.0,1.0,1.0,,,,4.0,3.0,,,0.0725785,0.2685,0.368,,0.0,,,,,,1.0,,,,,,,73.0,2.0,,,,,,,10.0,2.0,,7.0,,,,68.745582528025,1.0,2.0,,,5.0,,23.0,9.0,32.0,26.302793048288,31.847848940958,3,,41.0,2.0,1.0,1.0,
2025-26,14025044,34,91,Bournemouth,Home,336655,168636,Enes Ünal,enes-unal,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14025044,34,91,Bournemouth,Home,800419,200785,Tyler Adams,tyler-adams,M,True,1.0,,,5.0,4.0,9.0,,2.0,5.0,1.0,1.0,,,,,,,,2.0,,,0.107975,,,,1.0,,,,,1.0,1.0,,,,,,,17.0,,,,,,,,3.0,0.0,,6.8,,,,33.652928413151,1.0,,1.0,,,,7.0,5.0,12.0,3.9393926568312,,0,,16.0,,,,
2025-26,14025044,34,91,Bournemouth,Home,830659,221466,Marcos Senesi,marcos-senesi,D,False,1.0,,4.0,33.0,22.0,55.0,5.0,6.0,36.0,4.0,1.0,,,1.0,,,1.0,7.0,9.0,,,0.251536,0.1315,,,1.0,,,,1.0,2.0,1.0,,,,,,,90.0,,,,,,,,24.0,7.0,,7.2,,,1.0,410.30873273055,4.0,1.0,2.0,,16.0,,48.0,26.0,74.0,277.86847818152,165.89754833121,1,,92.0,2.0,2.0,1.0,
2025-26,14025044,34,91,Bournemouth,Home,855731,111317,David Brooks,david-brooks,M,False,1.0,,1.0,13.0,4.0,17.0,3.0,,5.0,1.0,,1.0,1.0,,,,,5.0,,,,0.0698965,0.2183,,,0.0,,,,,1.0,1.0,,,,,,,67.0,,,,,,,,14.0,0.0,,6.2,,,1.0,39.228104760966,,2.0,5.0,,1.0,,20.0,5.0,25.0,19.926147166691,,2,,38.0,,,,
2025-26,14025044,34,91,Bournemouth,Home,882604,457569,Đorđe Petrović,dorde-petrovic,G,False,,,4.0,2.0,7.0,9.0,,,5.0,3.0,,,,,,,,,,,,0.00147942,,,,0.0,,-1.0533,1.0,,,,,,,,,,90.0,,,,,,,,10.0,0.0,,6.4,2.0,2.0,,25.215844655666,,,,,14.0,,10.0,9.0,19.0,17.518594258848,,0,,24.0,,,,
2025-26,14025044,34,91,Bournemouth,Home,895576,201658,Marcus Tavernier,marcus-tavernier,M,False,1.0,,,27.0,5.0,32.0,2.0,,30.0,6.0,1.0,,1.0,,,,4.0,7.0,2.0,,,0.111422,0.0869,,,0.0,,,,,,2.0,,,,,,,89.0,,,,,,,,14.0,3.0,,6.4,,,,261.89766475837,,2.0,3.0,,,,32.0,6.0,38.0,61.049960612951,66.069731026907,1,1.0,53.0,1.0,,1.0,1.0
2025-26,14025044,34,91,Bournemouth,Home,913762,436416,Christos Mandas,christos-mandas,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14025044,34,91,Bournemouth,Home,962408,242882,Bafodé Diakité,bafode-diakite,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14025044,34,91,Bournemouth,Home,991478,489888,Amine Adli,amine-adli,F,True,,,,7.0,4.0,11.0,,3.0,3.0,1.0,,,1.0,,,,,,3.0,,,0.0250643,0.0614,,,0.0,,,,,,1.0,,,,,,,17.0,,,,,,,,2.0,0.0,,6.8,,,,16.660805453703,,,,,,,9.0,4.0,13.0,4.526173233833,,1,,17.0,,,,
2025-26,14025044,34,91,Bournemouth,Home,998490,444102,Evanilson,evanilson,F,False,,,,10.0,4.0,14.0,6.0,2.0,5.0,,,,1.0,,,,2.0,10.0,2.0,,,0.062094,0.1866,,1.0,0.0,,,,,,2.0,,,,,,,90.0,,,,,,,,10.0,0.0,,5.8,,,1.0,50.374715023994,2.0,1.0,1.0,,,1.0,15.0,4.0,19.0,2.3595882709668,,2,,35.0,1.0,,,
2025-26,14025044,34,91,Bournemouth,Home,999028,494521,Adrien Truffert,truffert-adrien,D,False,3.0,,1.0,35.0,18.0,53.0,2.0,,23.0,5.0,,,,,,,1.0,4.0,7.0,,,0.0664197,0.056,0.0233,1.0,0.0,,,,,2.0,,,,,,,,90.0,1.0,1.0,,,,,,17.0,3.0,,7.4,,,,232.03193619437,5.0,,7.0,,2.0,,40.0,19.0,59.0,136.20625529797,77.835102815151,1,3.0,104.0,2.0,4.0,,2.0
2025-26,14025044,34,91,Bournemouth,Home,1104986,503139,Alex Scott,alex-scott,M,False,3.0,,2.0,26.0,25.0,51.0,3.0,2.0,29.0,7.0,,,,2.0,,,1.0,6.0,6.0,,,0.234424,0.0642,0.0329,,0.0,,,,,3.0,2.0,,,,,,,90.0,1.0,,,,,,,16.0,3.0,,7.4,,,1.0,280.08122573759,3.0,1.0,8.0,,4.0,,33.0,27.0,60.0,143.46205866485,62.329324312429,2,1.0,83.0,1.0,2.0,1.0,
2025-26,14025044,34,91,Bournemouth,Home,1154861,496208,Ben Gannon-Doak,ben-doak,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14025044,34,91,Bournemouth,Home,1156586,463981,James Hill,james-hill,D,False,,,1.0,12.0,26.0,38.0,2.0,6.0,17.0,6.0,,,,1.0,,,,3.0,8.0,,1.0,0.00658866,0.1049,,,0.0,,,,,3.0,1.0,,,,,,,90.0,,1.0,1.0,,,,,17.0,1.0,,6.1,,,1.0,140.06742003657,4.0,,1.0,,8.0,,19.0,27.0,46.0,54.711856534803,21.924209655082,1,2.0,68.0,1.0,,,2.0
2025-26,14025044,34,91,Bournemouth,Home,1184308,551483,Álex Jiménez,alex-jimenez,D,False,1.0,,6.0,21.0,19.0,40.0,,1.0,22.0,5.0,,,,3.0,,,2.0,8.0,9.0,,,0.0479892,,,2.0,0.0,,,,,1.0,,,,,,,,90.0,,,,,,,,17.0,5.0,,7.0,,,,253.93593999899,2.0,6.0,3.0,,8.0,,28.0,20.0,48.0,158.21528282272,112.44664812254,0,3.0,75.0,3.0,,5.0,1.0
2025-26,14025044,34,91,Bournemouth,Home,1426228,560262,Eli Junior Kroupi,eli-junior-kroupi,F,False,,,3.0,12.0,6.0,18.0,1.0,,4.0,1.0,1.0,,,,,,1.0,3.0,3.0,,,0.245101,0.1933,0.6472,1.0,0.0,1.0,,,,,2.0,,,,,,,73.0,1.0,,,,,,,6.0,1.0,,8.3,,,,34.192399346857,1.0,2.0,,,3.0,,14.0,7.0,21.0,3.7204091246951,7.6698245742651,1,,30.0,2.0,1.0,2.0,
2025-26,14025044,34,91,Bournemouth,Home,1464966,499604,Rayan,rayan,M,True,,,,2.0,1.0,3.0,2.0,,5.0,,,,,,,,1.0,7.0,,,,0.0003569,0.2789,0.953,1.0,0.0,1.0,,,,,,,,,,,,23.0,2.0,,,,,,,7.0,1.0,,7.0,,,,33.834381273325,1.0,3.0,1.0,,1.0,,3.0,1.0,4.0,15.000900162372,7.9744748416432,2,,14.0,1.0,,,
2025-26,14025044,34,91,Bournemouth,Home,1476524,614574,Alex Tóth,alex-toth,M,True,,,,3.0,,3.0,,,,,,,,,,,,,,,,0.00117609,,,,0.0,,,,,,,,,,,,,8.0,,,,,,,,,,,6.4,,,,,,,,,,,3.0,,3.0,,,0,,4.0,,,,
2025-26,14024023,35,91,Bournemouth,Home,44566,54469,Adam Smith,adam-smith,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14024023,35,91,Bournemouth,Home,322391,158499,Ryan Christie,ryan-christie,M,True,,,,4.0,9.0,13.0,1.0,,4.0,2.0,,,,2.0,,,1.0,4.0,3.0,,,0.00171889,,,,0.0,,,,,,,,,,,,,21.0,,,,,,,,2.0,0.0,,6.6,,,,26.099922902173,,1.0,,,,,4.0,9.0,13.0,-2.5274387692167,,0,2.0,18.0,1.0,,1.0,2.0
2025-26,14024023,35,91,Bournemouth,Home,336655,168636,Enes Ünal,enes-unal,F,True,,,,1.0,,1.0,,1.0,1.0,,,,1.0,,,,,,2.0,,,0.0004962,0.0393,,,0.0,,,,,,,,,,,,,10.0,,,,,,,,3.0,0.0,,6.6,,,,9.0172235749148,1.0,,,,,1.0,1.0,,1.0,-8.7726456417994,,1,,7.0,3.0,1.0,,
2025-26,14024023,35,91,Bournemouth,Home,800419,200785,Tyler Adams,tyler-adams,M,False,1.0,,3.0,13.0,12.0,25.0,,1.0,4.0,2.0,,,,1.0,,,1.0,3.0,1.0,,,0.0876695,,,1.0,0.0,,,,,,2.0,,,,,,,69.0,,,,,,,,4.0,0.0,,6.9,,,,20.092746767313,1.0,,1.0,,3.0,,15.0,12.0,27.0,5.5105599922769,,0,,34.0,1.0,,,
2025-26,14024023,35,91,Bournemouth,Home,830659,221466,Marcos Senesi,marcos-senesi,D,False,,,1.0,26.0,27.0,53.0,3.0,2.0,29.0,4.0,,,,1.0,,,,4.0,8.0,,,0.125301,,,,0.0,,,,,2.0,1.0,,,,,,,90.0,,1.0,,,,,1.0,16.0,0.0,,8.1,,,,236.45873437183,8.0,2.0,,,10.0,,38.0,31.0,69.0,113.80792597143,,0,3.0,86.0,,1.0,2.0,
2025-26,14024023,35,91,Bournemouth,Home,855731,111317,David Brooks,david-brooks,M,True,,,1.0,1.0,1.0,2.0,,,6.0,3.0,1.0,,1.0,,,,1.0,3.0,1.0,,,0.148246,0.0283,,,1.0,,,,,,1.0,,,,,,,20.0,,,,,,,,5.0,1.0,,7.0,,,,81.428390367302,,2.0,,,1.0,,2.0,1.0,3.0,44.999080098678,19.72461104813,1,,9.0,1.0,1.0,,
2025-26,14024023,35,91,Bournemouth,Home,882604,457569,Đorđe Petrović,dorde-petrovic,G,False,,1.0,,,13.0,13.0,,1.0,4.0,6.0,,,,,,,,,2.0,,,4.024e-05,,,,0.0,,0.0466,2.0,,,,,,,,,,90.0,,,,,,,,2.0,0.0,,7.0,1.0,1.0,,25.140745387863,,,,1.0,2.0,,2.0,13.0,15.0,15.616871421262,,0,,27.0,,,,
2025-26,14024023,35,91,Bournemouth,Home,895576,201658,Marcus Tavernier,marcus-tavernier,M,False,,,2.0,16.0,8.0,24.0,2.0,1.0,16.0,6.0,,,,,,,,5.0,6.0,,,0.0298798,0.1401,0.0623,1.0,0.0,,,,,,,,,,,,,86.0,1.0,,,,,,,13.0,4.0,,6.9,,,,194.18964624281,,6.0,6.0,,3.0,,17.0,8.0,25.0,120.17344656767,74.970298645937,1,,44.0,4.0,1.0,4.0,
2025-26,14024023,35,91,Bournemouth,Home,913762,436416,Christos Mandas,christos-mandas,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14024023,35,91,Bournemouth,Home,962408,242882,Bafodé Diakité,bafode-diakite,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14024023,35,91,Bournemouth,Home,991478,489888,Amine Adli,amine-adli,F,True,,,,2.0,1.0,3.0,,1.0,,,,,,,,,,,1.0,,,0.00412941,,,,0.0,,,,,,,,,,,,,10.0,,,,,,,,1.0,,,6.6,,,,,,,,,,,3.0,1.0,4.0,,,0,,5.0,,,,
2025-26,14024023,35,91,Bournemouth,Home,998490,444102,Evanilson,evanilson,F,False,,,,7.0,5.0,12.0,,,9.0,5.0,,,,,,,2.0,3.0,4.0,,,0.161743,0.2371,,1.0,0.0,,,,,2.0,1.0,,,,,,,80.0,,,,,,,,8.0,2.0,,6.8,,,2.0,59.383625325255,,1.0,,,,,11.0,5.0,16.0,16.568410524449,25.258188065391,2,,30.0,2.0,3.0,1.0,
2025-26,14024023,35,91,Bournemouth,Home,999028,494521,Adrien Truffert,truffert-adrien,D,False,1.0,,,14.0,19.0,33.0,2.0,1.0,9.0,3.0,,,,,,,1.0,3.0,4.0,,1.0,0.0761876,,,,0.0,,,,,1.0,1.0,,,,,,,90.0,,,,,,,,8.0,0.0,,6.8,,,,86.301417684355,3.0,2.0,2.0,,2.0,,18.0,19.0,37.0,32.160155203552,,0,,56.0,2.0,1.0,2.0,
2025-26,14024023,35,91,Bournemouth,Home,1104986,503139,Alex Scott,alex-scott,M,False,2.0,,1.0,20.0,23.0,43.0,2.0,,15.0,7.0,,,,,,,2.0,7.0,3.0,,,0.302336,0.0373,0.179,2.0,0.0,,,,,1.0,2.0,,,,,,,90.0,1.0,,,,,,,17.0,1.0,,7.0,,,,137.52665610485,,1.0,5.0,,3.0,,25.0,24.0,49.0,44.475602107158,14.719394145141,1,2.0,69.0,3.0,1.0,,2.0
2025-26,14024023,35,91,Bournemouth,Home,1154861,496208,Ben Gannon-Doak,ben-doak,M,True,,,,2.0,2.0,4.0,,,3.0,1.0,,,,,,,,,,,,0.00216129,,,,0.0,,,,,,,,,,,,,10.0,,,,,,,,,0.0,,6.5,,,,16.193301847033,,,,,,,2.0,2.0,4.0,10.590837858949,,0,,5.0,,,,
2025-26,14024023,35,91,Bournemouth,Home,1156586,463981,James Hill,james-hill,D,False,,,2.0,12.0,25.0,37.0,3.0,7.0,21.0,7.0,,,,,,,,3.0,11.0,,,0.0363328,,,,0.0,,,,,1.0,1.0,,,,,,,90.0,,,,,,,,24.0,0.0,,7.6,,,,121.04382644915,10.0,,,,14.0,1.0,28.0,28.0,56.0,48.151927201336,,0,4.0,80.0,1.0,,,3.0
2025-26,14024023,35,91,Bournemouth,Home,1184308,551483,Álex Jiménez,alex-jimenez,D,False,1.0,,1.0,19.0,10.0,29.0,,,12.0,7.0,,,1.0,,,,,5.0,5.0,,,0.121617,0.0245,,2.0,0.0,,,,,1.0,1.0,,,,,,,90.0,,,,,,,,14.0,3.0,,7.4,,,,166.22649707867,,4.0,5.0,,3.0,,25.0,10.0,35.0,127.97447361557,102.46693591539,1,3.0,58.0,1.0,1.0,1.0,1.0
2025-26,14024023,35,91,Bournemouth,Home,1426228,560262,Eli Junior Kroupi,eli-junior-kroupi,F,False,,,1.0,7.0,6.0,13.0,,,9.0,4.0,,,2.0,,,,1.0,5.0,5.0,,,0.00922215,1.0007,0.9505,3.0,0.0,1.0,,,,,,,,,,,,70.0,2.0,,,,,,,7.0,2.0,,6.9,,,,70.583960940418,1.0,4.0,,,2.0,,10.0,7.0,17.0,24.873599305565,17.101674031608,4,1.0,31.0,1.0,1.0,3.0,
2025-26,14024023,35,91,Bournemouth,Home,1464966,499604,Rayan,rayan,M,False,,,1.0,9.0,6.0,15.0,3.0,4.0,9.0,4.0,,,1.0,2.0,,,2.0,9.0,7.0,,,0.225784,0.5698,0.7426,,0.0,1.0,,,,1.0,,,,,,,,86.0,1.0,,,,,,,12.0,3.0,,7.9,,,3.0,100.85675417266,2.0,3.0,,,2.0,1.0,14.0,6.0,20.0,55.342289356516,69.020674339388,5,2.0,43.0,2.0,,1.0,2.0
2025-26,14024023,35,91,Bournemouth,Home,1476524,614574,Alex Tóth,alex-toth,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14023948,36,91,Bournemouth,Away,44566,54469,Adam Smith,adam-smith,D,False,,,,8.0,16.0,24.0,2.0,1.0,7.0,3.0,,,,3.0,,,1.0,7.0,3.0,,,0.00560874,,,1.0,1.0,,,,,,1.0,,,,,,,90.0,,,,,,,,10.0,1.0,,6.7,,,,94.511270937691,5.0,,1.0,,4.0,,10.0,19.0,29.0,26.876557646612,31.704612046199,0,1.0,49.0,,1.0,,1.0
2025-26,14023948,36,91,Bournemouth,Away,322391,158499,Ryan Christie,ryan-christie,M,False,,,2.0,11.0,13.0,24.0,1.0,,6.0,2.0,,,,,,,,2.0,3.0,,,0.0257604,,,1.0,0.0,,,,,1.0,1.0,,,,,,,41.0,,,,,,,,5.0,0.0,,5.9,,,,53.378325049394,1.0,,1.0,,5.0,,14.0,14.0,28.0,0.79897087285522,,0,1.0,36.0,,2.0,,1.0
2025-26,14023948,36,91,Bournemouth,Away,336655,168636,Enes Ünal,enes-unal,F,True,,,,3.0,,3.0,1.0,1.0,2.0,,,,1.0,,,,,1.0,3.0,,,0.0062802,0.037,,,0.0,,,,,,,,,,,,,11.0,,,,,,,,1.0,0.0,,6.8,,,,9.9178362337924,2.0,,,,,,4.0,,4.0,7.0225134841206,,1,,9.0,,2.0,,
2025-26,14023948,36,91,Bournemouth,Away,800419,200785,Tyler Adams,tyler-adams,M,True,,,2.0,6.0,20.0,26.0,1.0,,8.0,2.0,1.0,,,,,,1.0,4.0,2.0,,,0.00223394,,,2.0,0.0,,,,,1.0,1.0,,,,,,,47.0,,2.0,,,,,,4.0,0.0,,6.8,,,,92.395175206257,3.0,1.0,,,3.0,,7.0,21.0,28.0,-2.0127677588282,,0,1.0,41.0,1.0,,1.0,
2025-26,14023948,36,91,Bournemouth,Away,830659,221466,Marcos Senesi,marcos-senesi,D,False,,,9.0,24.0,23.0,47.0,4.0,,26.0,5.0,,,,,,,,8.0,2.0,,,0.0360494,,,3.0,0.0,,,,,1.0,,,,,,,,90.0,,3.0,,,,,,9.0,2.0,,7.8,,,,258.6317234313,6.0,1.0,,,14.0,,31.0,24.0,55.0,189.01743732798,63.727718480491,0,,71.0,,2.0,,
2025-26,14023948,36,91,Bournemouth,Away,851596,222683,Justin Kluivert,justin-kluivert,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14023948,36,91,Bournemouth,Away,855731,111317,David Brooks,david-brooks,M,True,,,,,1.0,1.0,,,3.0,1.0,,,,1.0,,,1.0,4.0,2.0,,,1.94e-06,,,,0.0,,,,,,,,,,,,,11.0,,,,,,,,6.0,0.0,,6.5,,,,33.479988527519,,3.0,,,,,,1.0,1.0,17.717396340321,,0,1.0,10.0,2.0,,1.0,1.0
2025-26,14023948,36,91,Bournemouth,Away,882604,457569,Đorđe Petrović,dorde-petrovic,G,False,,,3.0,2.0,17.0,19.0,,1.0,5.0,9.0,,,,,,,,,1.0,,,0.00032066,,,,0.0,,0.1602,1.0,,,,,,,,,,90.0,,,,,,,,8.0,0.0,,7.0,1.0,2.0,,27.931341520447,,,,,11.0,,10.0,17.0,27.0,7.7296520640171,,0,,37.0,,,,
2025-26,14023948,36,91,Bournemouth,Away,895576,201658,Marcus Tavernier,marcus-tavernier,M,False,1.0,,,13.0,8.0,21.0,,1.0,12.0,3.0,,,,1.0,,,3.0,4.0,3.0,,,0.0644077,0.2163,0.4463,,0.0,,,,,,2.0,,,,,,,78.0,2.0,,,,,,,9.0,1.0,,7.2,,,1.0,95.016527796915,3.0,,4.0,,,,15.0,8.0,23.0,15.841497218666,21.957744169199,3,1.0,45.0,1.0,1.0,,1.0
