season,matchId,gameweek,team_id,team,venue,playerId,pl_id,playerName,slug,position,substitute,accurateCross,accurateKeeperSweeper,accurateLongBalls,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePass,aerialLost,aerialWon,ballRecovery,bigChanceCreated,bigChanceMissed,blockedScoringAttempt,challengeLost,clearanceOffLine,crossNotClaimed,dispossessed,duelLost,duelWon,errorLeadToAGoal,errorLeadToAShot,fouls,goalAssist,goals,goodHighClaim,hitWoodwork,interceptionWon,keyPass,lastManTackle,minutesPlayed,onTargetScoringAttempt,outfielderBlock,ownGoals,penaltyConceded,penaltyMiss,penaltyWon,punches,rating,savedShotsFromInsideTheBox,saves,shotOffTarget,totalClearance,totalContest,totalCross,totalKeeperSweeper,totalLongBalls,totalOffside,totalOppositionHalfPasses,totalOwnHalfPasses,totalPass,totalShots,totalTackle,touches,unsuccessfulTouch,wasFouled,wonContest
2015-16,6768327,19,43,Manchester_City,Away,138534,103955,Raheem Sterling,raheem-sterling,F,False,,,,18.0,2.0,20.0,2.0,,2.0,,,1.0,,,,2.0,5.0,2.0,,,1.0,,,,,,2.0,,89.0,3.0,,,,,,,7.0,,,,,,2.0,,,,24.0,3.0,25.0,4,,40.0,1.0,2.0,
2015-16,6768327,19,43,Manchester_City,Away,359642,173515,Kelechi Iheanacho,kelechi-iheanacho,F,True,,,,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,1.0,,1.0,0,,2.0,,,
2015-16,6768327,19,43,Manchester_City,Away,788215,109006,James Horsfield,james-horsfield,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,6768350,20,43,Manchester_City,Away,301,15312,Martín Demichelis,martin-demichelis,D,True,,,,1.0,1.0,2.0,1.0,,,,,,,,,,1.0,,,,,,,,,,,,4.0,,,,,,,,6.5,,,,2.0,,,,,,1.0,1.0,2.0,0,,5.0,,,
2015-16,6768350,20,43,Manchester_City,Away,532,17336,Gaël Clichy,gael-clichy,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,6768350,20,43,Manchester_City,Away,1053,37748,Bacary Sagna,bacary-sagna,D,False,1.0,,2.0,24.0,22.0,45.0,3.0,1.0,9.0,,,,1.0,,,,4.0,6.0,,,,1.0,,,,2.0,1.0,,90.0,,,,,,,,7.4,,,,6.0,1.0,2.0,,5.0,,34.0,23.0,55.0,0,4.0,92.0,1.0,,1.0
2015-16,6768350,20,43,Manchester_City,Away,11781,20664,David Silva,david-silva,M,False,1.0,,2.0,25.0,11.0,35.0,1.0,,3.0,,,1.0,,,,2.0,4.0,4.0,,,,,,,,1.0,4.0,,90.0,,,,,,,,7.1,,,,,1.0,2.0,,2.0,,33.0,12.0,43.0,1,3.0,60.0,3.0,1.0,
2015-16,6768350,20,43,Manchester_City,Away,11796,20658,Pablo Zabaleta,pablo-zabaleta,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,6768350,20,43,Manchester_City,Away,11869,17740,Jesús Navas,jesus-navas,D,True,,,,6.0,1.0,7.0,1.0,,2.0,,,,1.0,,,,3.0,1.0,,,1.0,,,,,,1.0,,30.0,,,,,,,,6.4,,,,1.0,,2.0,,3.0,,12.0,3.0,13.0,0,1.0,20.0,1.0,,
2015-16,6768350,20,43,Manchester_City,Away,13630,27789,Fernandinho,fernandinho,M,False,,,5.0,20.0,12.0,32.0,1.0,3.0,9.0,,,,2.0,,,2.0,7.0,10.0,,,3.0,,,,,2.0,2.0,,90.0,1.0,,,,,,,7.7,,,1.0,6.0,1.0,,,6.0,,23.0,17.0,40.0,2,6.0,62.0,,,1.0
2015-16,6768350,20,43,Manchester_City,Away,14468,14664,Yaya Touré,yaya-toure,M,False,,,5.0,28.0,23.0,51.0,1.0,1.0,11.0,,,1.0,2.0,,,3.0,7.0,4.0,,,1.0,,1.0,,,4.0,,,90.0,1.0,,,,,,,7.4,,,2.0,,2.0,,,8.0,,33.0,29.0,62.0,4,,78.0,,1.0,2.0
2015-16,6768350,20,43,Manchester_City,Away,16817,15749,Joe Hart,joe-hart,G,False,,2.0,5.0,5.0,,5.0,1.0,,9.0,,,,,,,,1.0,,,,,,,,,,,,90.0,,,,,,,2.0,7.0,3.0,3.0,,2.0,,,2.0,21.0,,20.0,1.0,21.0,0,,30.0,,,
2015-16,6768350,20,43,Manchester_City,Away,17094,37572,Sergio Agüero,sergio-aguero,F,False,,,,15.0,2.0,17.0,,,5.0,,,1.0,2.0,,,1.0,5.0,3.0,,,1.0,,1.0,,,,,,86.0,1.0,,,,,,,7.2,,,1.0,,1.0,1.0,,,1.0,18.0,3.0,20.0,3,2.0,35.0,3.0,1.0,
2015-16,6768350,20,43,Manchester_City,Away,26097,42593,Aleksandar Kolarov,aleksandar-kolarov,D,False,1.0,,3.0,17.0,10.0,26.0,1.0,,5.0,,,,,,,1.0,2.0,3.0,,,,1.0,,,,1.0,1.0,,90.0,,,,,,,,7.1,,,2.0,3.0,1.0,3.0,,9.0,,30.0,14.0,41.0,2,2.0,70.0,2.0,,1.0
2015-16,6768350,20,43,Manchester_City,Away,39543,57001,Wilfried Bony,wilfried-bony,F,True,,,,3.0,1.0,4.0,,,,,,,,,,3.0,4.0,1.0,,,1.0,,,,,,,,15.0,,,,,,,,6.3,,,,,,,,,,3.0,1.0,4.0,0,,11.0,3.0,1.0,
2015-16,6768350,20,43,Manchester_City,Away,41837,52538,Fernando,fernando-reges,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,6768350,20,43,Manchester_City,Away,42892,57112,Eliaquim Mangala,eliaquim-mangala,D,False,,,,4.0,15.0,19.0,2.0,3.0,3.0,,,,,,,,3.0,5.0,,1.0,2.0,,,,,2.0,,,75.0,,,,,,,,6.8,,,,12.0,,,,2.0,,5.0,18.0,23.0,0,2.0,42.0,1.0,,
2015-16,6768350,20,43,Manchester_City,Away,52741,20310,Willy Caballero,willy-caballero,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,6768350,20,43,Manchester_City,Away,70996,61366,Kevin De Bruyne,kevin-de-bruyne,M,False,2.0,,1.0,34.0,7.0,39.0,3.0,1.0,8.0,,,1.0,5.0,,,1.0,11.0,4.0,,,,,,,,,4.0,,90.0,2.0,,,,,,,6.8,,,,1.0,3.0,7.0,,3.0,,48.0,12.0,53.0,3,2.0,78.0,2.0,,1.0
2015-16,6768350,20,43,Manchester_City,Away,74915,57410,Nicolás Otamendi,nicolas-otamendi,D,False,,,2.0,14.0,22.0,36.0,3.0,4.0,4.0,,,,3.0,,,,6.0,10.0,,,,,,,,5.0,,,90.0,,1.0,,,,,,7.2,,,,7.0,1.0,,,6.0,,18.0,26.0,44.0,0,5.0,67.0,,,1.0
2015-16,6768350,20,43,Manchester_City,Away,138534,103955,Raheem Sterling,raheem-sterling,F,False,,,,7.0,3.0,10.0,,,3.0,,,,1.0,,,1.0,3.0,5.0,,,1.0,,,,,1.0,2.0,,60.0,,,,,,,,6.9,,,1.0,,3.0,1.0,,1.0,,10.0,6.0,15.0,1,1.0,26.0,2.0,1.0,3.0
2015-16,6768192,21,43,Manchester_City,Home,301,15312,Martín Demichelis,martin-demichelis,D,False,,,3.0,17.0,15.0,32.0,2.0,1.0,2.0,,,1.0,1.0,,,,3.0,3.0,,,,,,,,2.0,,,90.0,,1.0,,,,,,7.2,,,1.0,3.0,,,,6.0,,21.0,16.0,37.0,2,2.0,47.0,,,
2015-16,6768192,21,43,Manchester_City,Home,532,17336,Gaël Clichy,gael-clichy,D,False,1.0,,,30.0,17.0,46.0,,,5.0,,,,1.0,,,,2.0,2.0,,,,,,,,2.0,1.0,,90.0,,,,,,,,7.1,,,,1.0,1.0,4.0,,1.0,,34.0,19.0,49.0,0,2.0,65.0,,,
2015-16,6768192,21,43,Manchester_City,Home,1053,37748,Bacary Sagna,bacary-sagna,D,False,2.0,,,61.0,10.0,69.0,1.0,2.0,2.0,,,,,,,,2.0,4.0,,,1.0,,,,,2.0,2.0,,90.0,,,,,,,,7.4,,,,2.0,1.0,7.0,,3.0,,71.0,10.0,74.0,0,1.0,102.0,1.0,,1.0
2015-16,6768192,21,43,Manchester_City,Home,11781,20664,David Silva,david-silva,M,True,,,,15.0,,15.0,1.0,,1.0,,,1.0,,,,,2.0,2.0,,,1.0,,,,,,2.0,,16.0,,,,,,,,7.1,,,,,1.0,3.0,,,,20.0,,17.0,1,1.0,25.0,,,1.0
2015-16,6768192,21,43,Manchester_City,Home,11796,20658,Pablo Zabaleta,pablo-zabaleta,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,6768192,21,43,Manchester_City,Home,11869,17740,Jesús Navas,jesus-navas,D,False,1.0,,3.0,47.0,5.0,51.0,,,3.0,,,2.0,2.0,,,1.0,4.0,6.0,,,,,,,,,1.0,,90.0,,,,,,,,7.2,,,1.0,,6.0,10.0,,5.0,,63.0,5.0,58.0,3,1.0,81.0,1.0,,5.0
2015-16,6768192,21,43,Manchester_City,Home,14468,14664,Yaya Touré,yaya-toure,M,False,,,7.0,58.0,20.0,78.0,,,3.0,1.0,,3.0,2.0,,,1.0,5.0,4.0,,,1.0,,,,,,3.0,,90.0,1.0,,,,,,,8.0,,,,3.0,2.0,,,7.0,,63.0,21.0,84.0,4,2.0,97.0,,1.0,1.0
2015-16,6768192,21,43,Manchester_City,Home,16817,15749,Joe Hart,joe-hart,G,False,,3.0,5.0,4.0,3.0,7.0,,,8.0,,,,,,,,,,,,,,,,,,,,90.0,,,,,,,1.0,7.6,1.0,2.0,,1.0,,,3.0,10.0,,9.0,3.0,12.0,0,,22.0,,,
2015-16,6768192,21,43,Manchester_City,Home,17094,37572,Sergio Agüero,sergio-aguero,F,False,,,,18.0,1.0,19.0,,,2.0,,1.0,,2.0,,,5.0,10.0,5.0,,,,,,,,,,,90.0,2.0,,,,,,,6.3,,,1.0,,6.0,,,,2.0,19.0,1.0,20.0,3,,40.0,3.0,2.0,3.0
2015-16,6768192,21,43,Manchester_City,Home,24048,41823,Fabian Delph,fabian-delph,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,6768192,21,43,Manchester_City,Home,26097,42593,Aleksandar Kolarov,aleksandar-kolarov,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,6768192,21,43,Manchester_City,Home,41837,52538,Fernando,fernando-reges,M,False,,,3.0,37.0,15.0,52.0,,3.0,5.0,,,,1.0,,,,2.0,5.0,,,1.0,,,,,,2.0,,90.0,,,,,,,,7.1,,,,1.0,,,,3.0,,40.0,15.0,55.0,0,2.0,62.0,,,
2015-16,6768192,21,43,Manchester_City,Home,52741,20310,Willy Caballero,willy-caballero,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,6768192,21,43,Manchester_City,Home,70996,61366,Kevin De Bruyne,kevin-de-bruyne,M,False,5.0,,1.0,40.0,10.0,45.0,,,3.0,,,,3.0,,,,4.0,2.0,,,,,,,,,6.0,,74.0,,,,,,,,6.9,,,2.0,1.0,2.0,20.0,,2.0,,63.0,12.0,55.0,2,,86.0,,1.0,1.0
2015-16,6768192,21,43,Manchester_City,Home,74915,57410,Nicolás Otamendi,nicolas-otamendi,D,False,,,,18.0,13.0,31.0,2.0,2.0,5.0,,,,2.0,,,,4.0,5.0,,,1.0,,,,,2.0,,,90.0,1.0,1.0,,,,,,7.2,,,,3.0,,,,1.0,,22.0,13.0,35.0,1,3.0,46.0,,,
2015-16,6768192,21,43,Manchester_City,Home,138534,103955,Raheem Sterling,raheem-sterling,F,False,,,,37.0,5.0,42.0,,1.0,7.0,,,3.0,2.0,,,,2.0,10.0,,,,,,,,,2.0,,90.0,1.0,,,,,,,8.3,,,2.0,,6.0,5.0,,,1.0,47.0,6.0,48.0,6,2.0,72.0,,1.0,6.0
2015-16,6768192,21,43,Manchester_City,Home,359642,173515,Kelechi Iheanacho,kelechi-iheanacho,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,6768192,21,43,Manchester_City,Home,803180,113037,Cameron Humphreys,cameron-humphreys,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,6768213,22,43,Manchester_City,Home,301,15312,Martín Demichelis,martin-demichelis,D,False,,,3.0,15.0,20.0,35.0,,2.0,3.0,,,,2.0,,,,2.0,4.0,,,,,,,,5.0,,,90.0,,1.0,,,,,,7.4,,,,12.0,,,,4.0,,16.0,24.0,40.0,0,,61.0,,2.0,
2015-16,6768213,22,43,Manchester_City,Home,532,17336,Gaël Clichy,gael-clichy,D,True,,,1.0,9.0,7.0,16.0,,,2.0,,,,2.0,,,,3.0,1.0,,,1.0,,,,,2.0,,,38.0,,,,,,,,6.4,,,,,,,,2.0,,13.0,7.0,20.0,0,1.0,30.0,2.0,,
2015-16,6768213,22,43,Manchester_City,Home,1053,37748,Bacary Sagna,bacary-sagna,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,6768213,22,43,Manchester_City,Home,11781,20664,David Silva,david-silva,M,False,2.0,,,42.0,18.0,58.0,1.0,2.0,5.0,,,2.0,,,,5.0,7.0,6.0,,,2.0,1.0,1.0,,,,4.0,,90.0,1.0,,,,,,,8.1,,,2.0,2.0,1.0,6.0,,2.0,,54.0,19.0,67.0,5,1.0,96.0,3.0,2.0,1.0
2015-16,6768213,22,43,Manchester_City,Home,11796,20658,Pablo Zabaleta,pablo-zabaleta,D,False,,,1.0,24.0,12.0,36.0,1.0,3.0,5.0,,,1.0,,,,1.0,3.0,9.0,,,1.0,,,,,3.0,,,90.0,,,,,,,,7.7,,,,7.0,1.0,1.0,,7.0,,30.0,16.0,45.0,1,4.0,74.0,1.0,1.0,1.0
2015-16,6768213,22,43,Manchester_City,Home,11869,17740,Jesús Navas,jesus-navas,D,True,,,,5.0,,5.0,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,6.5,,,,,,,,,,5.0,,5.0,0,,5.0,,,
2015-16,6768213,22,43,Manchester_City,Home,14468,14664,Yaya Touré,yaya-toure,M,True,,,2.0,10.0,6.0,16.0,2.0,1.0,2.0,,,1.0,,,,1.0,4.0,2.0,,,,,,,,,1.0,,33.0,,,,,,,,6.7,,,,,2.0,,,2.0,,12.0,7.0,19.0,1,,25.0,1.0,,1.0
2015-16,6768213,22,43,Manchester_City,Home,16817,15749,Joe Hart,joe-hart,G,False,,,6.0,6.0,3.0,9.0,,,5.0,,,,,,,,,,,1.0,,,,,,,,,90.0,,,,,,,,7.1,2.0,3.0,,,,,,19.0,,16.0,7.0,23.0,0,,27.0,,,
2015-16,6768213,22,43,Manchester_City,Home,17094,37572,Sergio Agüero,sergio-aguero,F,False,,,,19.0,1.0,20.0,1.0,,8.0,1.0,,1.0,1.0,,,6.0,9.0,3.0,,,2.0,1.0,2.0,,,,2.0,,85.0,2.0,,,,,,,8.8,,,2.0,,1.0,1.0,,,,24.0,1.0,24.0,5,2.0,43.0,3.0,,1.0
2015-16,6768213,22,43,Manchester_City,Home,24048,41823,Fabian Delph,fabian-delph,M,False,1.0,,1.0,35.0,18.0,52.0,1.0,1.0,13.0,,,,4.0,,,2.0,10.0,11.0,,,2.0,,1.0,,,6.0,,,90.0,1.0,,,,,,,8.0,,,1.0,,7.0,1.0,,5.0,,39.0,23.0,61.0,2,3.0,84.0,,1.0,6.0
2015-16,6768213,22,43,Manchester_City,Home,26097,42593,Aleksandar Kolarov,aleksandar-kolarov,D,False,,,1.0,13.0,7.0,20.0,1.0,1.0,2.0,,,,1.0,,,,2.0,7.0,,,,,,,,1.0,,,52.0,,,,,,,,7.1,,,,,1.0,1.0,,4.0,,19.0,7.0,25.0,0,4.0,35.0,,1.0,1.0
2015-16,6768213,22,43,Manchester_City,Home,41837,52538,Fernando,fernando-reges,M,False,,,2.0,37.0,22.0,59.0,2.0,2.0,7.0,,,,,,,1.0,4.0,4.0,,,1.0,,,,,2.0,3.0,,90.0,,,,,,,,7.3,,,1.0,3.0,,,,3.0,,38.0,22.0,60.0,1,1.0,73.0,1.0,1.0,
2015-16,6768213,22,43,Manchester_City,Home,52741,20310,Willy Caballero,willy-caballero,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,6768213,22,43,Manchester_City,Home,70996,61366,Kevin De Bruyne,kevin-de-bruyne,M,False,,,2.0,22.0,12.0,34.0,,,1.0,1.0,,,1.0,,,2.0,3.0,2.0,,,,1.0,,,,1.0,3.0,,90.0,,,,,,,,7.1,,,,,,3.0,,4.0,,34.0,13.0,44.0,0,1.0,54.0,,1.0,
2015-16,6768213,22,43,Manchester_City,Home,74915,57410,Nicolás Otamendi,nicolas-otamendi,D,False,,,1.0,7.0,23.0,30.0,2.0,3.0,2.0,,,1.0,1.0,,,,4.0,7.0,,,1.0,,,,,6.0,,,90.0,,,,,,,,7.8,,,,10.0,,,,2.0,,9.0,27.0,36.0,1,3.0,59.0,,1.0,
2015-16,6768213,22,43,Manchester_City,Home,138534,103955,Raheem Sterling,raheem-sterling,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,6768213,22,43,Manchester_City,Home,359642,173515,Kelechi Iheanacho,kelechi-iheanacho,F,False,,,,13.0,2.0,15.0,5.0,1.0,,,,1.0,,,,2.0,9.0,4.0,,,,1.0,,,,,1.0,,57.0,,,,,,,,6.9,,,,,3.0,,,,,19.0,2.0,21.0,1,2.0,30.0,1.0,,1.0
2015-16,6768213,22,43,Manchester_City,Home,803180,113037,Cameron Humphreys,cameron-humphreys,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,6768212,23,43,Manchester_City,Away,301,15312,Martín Demichelis,martin-demichelis,D,False,,,,19.0,22.0,41.0,3.0,8.0,4.0,,,,,,,,4.0,9.0,,,1.0,,,,,2.0,,,90.0,,,,,,,,6.9,,,,12.0,,,,,,21.0,23.0,44.0,0,1.0,59.0,,,
2015-16,6768212,23,43,Manchester_City,Away,532,17336,Gaël Clichy,gael-clichy,D,False,1.0,,,21.0,18.0,38.0,1.0,4.0,7.0,,,,2.0,,,1.0,5.0,9.0,,,1.0,,,,,3.0,,,90.0,,,,,,,,6.7,,,1.0,5.0,3.0,1.0,,4.0,,28.0,20.0,47.0,1,2.0,72.0,1.0,1.0,3.0
2015-16,6768212,23,43,Manchester_City,Away,1053,37748,Bacary Sagna,bacary-sagna,D,False,1.0,,1.0,16.0,13.0,28.0,4.0,2.0,4.0,,,,1.0,,,1.0,6.0,3.0,,,,,,,,1.0,1.0,,90.0,,,,,,,,6.2,,,,1.0,,3.0,,5.0,,23.0,16.0,36.0,0,1.0,60.0,,,
2015-16,6768212,23,43,Manchester_City,Away,11781,20664,David Silva,david-silva,M,False,1.0,,1.0,34.0,6.0,39.0,1.0,,6.0,,,,1.0,,,5.0,7.0,2.0,,,,,,,,,1.0,,83.0,,,,,,,,5.9,,,,,,3.0,,1.0,,46.0,8.0,51.0,0,1.0,62.0,,1.0,
2015-16,6768212,23,43,Manchester_City,Away,11796,20658,Pablo Zabaleta,pablo-zabaleta,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,6768212,23,43,Manchester_City,Away,11869,17740,Jesús Navas,jesus-navas,D,False,,,,19.0,4.0,23.0,1.0,,3.0,,,1.0,,,,2.0,8.0,5.0,,,3.0,,,,,,,,67.0,,,,,,,,6.4,,,,,5.0,2.0,,,,25.0,5.0,28.0,1,1.0,49.0,3.0,1.0,3.0
2015-16,6768212,23,43,Manchester_City,Away,13630,27789,Fernandinho,fernandinho,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,6768212,23,43,Manchester_City,Away,14468,14664,Yaya Touré,yaya-toure,M,False,,,4.0,25.0,30.0,55.0,4.0,2.0,10.0,,,2.0,2.0,,,2.0,9.0,7.0,,,2.0,,,,,3.0,3.0,,90.0,,,,,,,,7.3,,,,4.0,1.0,,,9.0,,36.0,33.0,69.0,2,3.0,89.0,1.0,1.0,1.0
2015-16,6768212,23,43,Manchester_City,Away,16817,15749,Joe Hart,joe-hart,G,False,,1.0,3.0,2.0,7.0,9.0,,,6.0,,,,,,,,,,,,,,,,,,,,90.0,,,,,,,1.0,6.3,,1.0,,1.0,,,1.0,14.0,,12.0,8.0,20.0,0,,26.0,,,
2015-16,6768212,23,43,Manchester_City,Away,17094,37572,Sergio Agüero,sergio-aguero,F,False,,,1.0,16.0,7.0,23.0,,1.0,4.0,,,2.0,,,,3.0,6.0,5.0,,,1.0,,2.0,,1.0,,1.0,,90.0,3.0,,,,,1.0,,8.7,,,2.0,,5.0,1.0,,2.0,1.0,22.0,7.0,28.0,7,,56.0,7.0,1.0,3.0
2015-16,6768212,23,43,Manchester_City,Away,24048,41823,Fabian Delph,fabian-delph,M,False,,,,16.0,8.0,24.0,3.0,3.0,3.0,,,2.0,3.0,,,,6.0,11.0,,,,,,,1.0,3.0,,,76.0,,,,,,,,7.1,,,,,3.0,1.0,,1.0,,21.0,10.0,30.0,2,1.0,50.0,3.0,4.0,3.0
2015-16,6768212,23,43,Manchester_City,Away,41837,52538,Fernando,fernando-reges,M,True,,,1.0,2.0,3.0,5.0,,1.0,1.0,,,,,,,,1.0,1.0,,,1.0,,,,,,,,7.0,,1.0,,,,,,6.5,,,,,,,,1.0,,3.0,3.0,6.0,0,,8.0,,1.0,
2015-16,6768212,23,43,Manchester_City,Away,52741,20310,Willy Caballero,willy-caballero,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,6768212,23,43,Manchester_City,Away,70996,61366,Kevin De Bruyne,kevin-de-bruyne,M,False,,,2.0,29.0,9.0,38.0,,,9.0,,,1.0,1.0,,,,5.0,2.0,,,3.0,,,,,2.0,3.0,,90.0,,,,,,,,6.9,,,,3.0,1.0,3.0,,3.0,,38.0,10.0,45.0,1,2.0,61.0,1.0,,
2015-16,6768212,23,43,Manchester_City,Away,74915,57410,Nicolás Otamendi,nicolas-otamendi,D,False,,,5.0,14.0,20.0,34.0,,5.0,6.0,,,,3.0,,,,4.0,10.0,,,1.0,,,,,4.0,1.0,,90.0,,1.0,,,,,,7.1,,,,10.0,,,,14.0,,24.0,24.0,48.0,0,4.0,73.0,1.0,1.0,
2015-16,6768212,23,43,Manchester_City,Away,138534,103955,Raheem Sterling,raheem-sterling,F,True,,,,4.0,4.0,8.0,,,1.0,,,,,,,2.0,4.0,,,,2.0,,,,,,1.0,,23.0,,,,,,,,6.1,,,,,,1.0,,,,5.0,4.0,8.0,0,,14.0,1.0,,
2015-16,6768212,23,43,Manchester_City,Away,359642,173515,Kelechi Iheanacho,kelechi-iheanacho,F,True,,,,9.0,2.0,11.0,1.0,,,,,1.0,,,,1.0,3.0,,,,,,,,,,1.0,,14.0,,,,,,,,6.7,,,1.0,,1.0,,,,,12.0,2.0,14.0,2,,19.0,,,
2015-16,6768212,23,43,Manchester_City,Away,848355,145235,Angeliño,angelino,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,6768217,24,43,Manchester_City,Away,301,15312,Martín Demichelis,martin-demichelis,D,False,,,,6.0,21.0,27.0,,2.0,5.0,,,,1.0,,,,4.0,4.0,,,2.0,,,,,1.0,,,90.0,,,,,,,,7.0,,,,10.0,1.0,,,4.0,,10.0,25.0,35.0,0,2.0,52.0,,1.0,
2015-16,6768217,24,43,Manchester_City,Away,532,17336,Gaël Clichy,gael-clichy,D,False,,,,11.0,7.0,18.0,2.0,,12.0,,,,1.0,,,1.0,5.0,5.0,,,,,,,,5.0,,,90.0,,,,,,,,7.1,,,,3.0,3.0,2.0,,9.0,,28.0,10.0,36.0,0,3.0,67.0,2.0,,2.0
2015-16,6768217,24,43,Manchester_City,Away,1053,37748,Bacary Sagna,bacary-sagna,D,False,,,3.0,20.0,17.0,37.0,5.0,2.0,7.0,,,,,,,,5.0,5.0,,,,,,,,2.0,,,90.0,,,,,,,,7.2,,,,4.0,1.0,1.0,,5.0,,28.0,21.0,48.0,0,1.0,66.0,1.0,1.0,1.0
2015-16,6768217,24,43,Manchester_City,Away,11781,20664,David Silva,david-silva,M,False,1.0,,1.0,35.0,20.0,54.0,,1.0,6.0,,,,5.0,,,4.0,12.0,9.0,,,1.0,,,,,2.0,1.0,,90.0,,,,,,,,6.4,,,,1.0,7.0,4.0,,3.0,,46.0,22.0,64.0,0,2.0,90.0,,1.0,5.0
2015-16,6768217,24,43,Manchester_City,Away,11796,20658,Pablo Zabaleta,pablo-zabaleta,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,6768217,24,43,Manchester_City,Away,11869,17740,Jesús Navas,jesus-navas,D,False,1.0,,,12.0,9.0,20.0,1.0,,2.0,,,1.0,1.0,,,2.0,6.0,2.0,,,2.0,,,,,2.0,,,76.0,,,,,,,,6.5,,,,,1.0,3.0,,2.0,,22.0,11.0,30.0,1,,47.0,1.0,1.0,1.0
2015-16,6768217,24,43,Manchester_City,Away,13630,27789,Fernandinho,fernandinho,M,False,,,,20.0,18.0,38.0,3.0,3.0,8.0,,,,2.0,,,2.0,12.0,12.0,,,2.0,,,,,1.0,1.0,,90.0,,,,,,,,7.0,,,1.0,4.0,7.0,,,,,23.0,22.0,45.0,1,4.0,68.0,1.0,1.0,4.0
2015-16,6768217,24,43,Manchester_City,Away,14468,14664,Yaya Touré,yaya-toure,M,False,,,2.0,24.0,19.0,43.0,1.0,1.0,7.0,,,,1.0,,,1.0,4.0,5.0,,,,,,,,2.0,1.0,,79.0,,,,,,,,7.2,,,1.0,2.0,3.0,,,4.0,,31.0,20.0,51.0,1,2.0,66.0,3.0,,2.0
2015-16,6768217,24,43,Manchester_City,Away,16817,15749,Joe Hart,joe-hart,G,False,,1.0,9.0,7.0,3.0,10.0,,1.0,8.0,,,,,,,,,1.0,,,,,,1.0,,,,,90.0,,,,,,,4.0,7.5,1.0,2.0,,4.0,,,1.0,23.0,,20.0,4.0,24.0,0,,35.0,,,
2015-16,6768217,24,43,Manchester_City,Away,17094,37572,Sergio Agüero,sergio-aguero,F,False,,,1.0,11.0,4.0,15.0,,1.0,1.0,,,1.0,2.0,,,5.0,11.0,4.0,,,2.0,,1.0,,,,,,90.0,2.0,1.0,,,,,,7.1,,,1.0,,4.0,,,1.0,1.0,16.0,4.0,20.0,4,1.0,46.0,6.0,,2.0
2015-16,6768217,24,43,Manchester_City,Away,26097,42593,Aleksandar Kolarov,aleksandar-kolarov,D,True,,,,1.0,3.0,4.0,1.0,3.0,2.0,,,,,,,1.0,4.0,4.0,,,,,,,,,,,11.0,,,,,,,,6.3,,,,1.0,3.0,,,,1.0,1.0,4.0,5.0,0,,12.0,,,1.0
