season,matchId,gameweek,team_id,team,venue,playerId,pl_id,playerName,slug,position,substitute,accurateCross,accurateKeeperSweeper,accurateLongBalls,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePass,aerialLost,aerialWon,ballRecovery,bigChanceCreated,bigChanceMissed,blockedScoringAttempt,challengeLost,clearanceOffLine,crossNotClaimed,dispossessed,duelLost,duelWon,errorLeadToAGoal,errorLeadToAShot,fouls,goalAssist,goals,goodHighClaim,hitWoodwork,interceptionWon,keyPass,minutesPlayed,onTargetScoringAttempt,outfielderBlock,ownGoals,penaltyConceded,penaltyFaced,penaltyMiss,penaltySave,penaltyWon,possessionLostCtrl,punches,rating,savedShotsFromInsideTheBox,saves,shotOffTarget,totalClearance,totalContest,totalCross,totalKeeperSweeper,totalLongBalls,totalOffside,totalOppositionHalfPasses,totalOwnHalfPasses,totalPass,totalShots,totalTackle,touches,unsuccessfulTouch,wasFouled,wonContest,wonTackle
2016-17,7090140,19,43,Manchester_City,Away,11796,20658,Pablo Zabaleta,pablo-zabaleta,D,False,,,1.0,22.0,32.0,54.0,2.0,6.0,5.0,,,,,,,,3.0,14.0,,,2.0,,,,,4.0,,86.0,,,,,,,,,16.0,,8.0,,,,9.0,1.0,,,3.0,,31.0,36.0,67.0,0,6.0,102.0,2.0,1.0,1.0,5.0
2016-17,7090140,19,43,Manchester_City,Away,11869,17740,Jesús Navas,jesus-navas,D,True,,,,1.0,1.0,2.0,,,,,,,,,,,,1.0,,,,,,,,,,4.0,,,,,,,,,1.0,,6.7,,,,,,,,1.0,,1.0,2.0,3.0,0,1.0,4.0,,,,1.0
2016-17,7090140,19,43,Manchester_City,Away,13249,33148,Claudio Bravo,claudio-bravo,G,False,,,2.0,,13.0,13.0,,,4.0,,,,,,,,,1.0,,,,,,,,,,90.0,,,,,,,,,13.0,1.0,6.4,,,,1.0,1.0,,,15.0,,11.0,15.0,26.0,0,,31.0,,,1.0,
2016-17,7090140,19,43,Manchester_City,Away,13630,27789,Fernandinho,fernandinho,M,False,,,4.0,33.0,20.0,53.0,2.0,3.0,4.0,,,,1.0,,,3.0,8.0,7.0,,,3.0,,,,,1.0,1.0,90.0,,,,,,,,,21.0,,6.7,,,,2.0,,1.0,,8.0,,44.0,24.0,67.0,0,3.0,86.0,3.0,1.0,,2.0
2016-17,7090140,19,43,Manchester_City,Away,14468,14664,Yaya Touré,yaya-toure,M,False,,,2.0,33.0,33.0,66.0,2.0,4.0,7.0,,,,1.0,,,2.0,5.0,8.0,,,1.0,,,,,2.0,1.0,89.0,,,,,,,,,11.0,,7.2,,,,3.0,,,,2.0,,36.0,38.0,74.0,0,3.0,86.0,1.0,1.0,,2.0
2016-17,7090140,19,43,Manchester_City,Away,17094,37572,Sergio Agüero,sergio-aguero,F,False,,,,7.0,8.0,15.0,1.0,1.0,4.0,,,,1.0,,,1.0,5.0,5.0,,,1.0,,,,,,,90.0,1.0,,,,,,,,11.0,,6.6,,,1.0,,3.0,1.0,,,2.0,11.0,9.0,19.0,2,,32.0,3.0,2.0,2.0,
2016-17,7090140,19,43,Manchester_City,Away,26097,42593,Aleksandar Kolarov,aleksandar-kolarov,D,False,,,2.0,18.0,20.0,38.0,2.0,7.0,8.0,,,1.0,,,,,6.0,11.0,,,3.0,,,,,,,90.0,1.0,1.0,,,,,,,28.0,,7.2,,,1.0,7.0,3.0,1.0,,7.0,,33.0,24.0,56.0,3,2.0,88.0,2.0,,2.0,2.0
2016-17,7090140,19,43,Manchester_City,Away,41837,52538,Fernando,fernando-reges,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090140,19,43,Manchester_City,Away,52741,20310,Willy Caballero,willy-caballero,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090140,19,43,Manchester_City,Away,70996,61366,Kevin De Bruyne,kevin-de-bruyne,M,False,1.0,,,17.0,4.0,20.0,3.0,,7.0,,,1.0,,,,2.0,7.0,7.0,,,,,,,,,1.0,90.0,,,,,,,,,24.0,,6.8,,,,1.0,5.0,9.0,,2.0,,34.0,4.0,29.0,1,3.0,57.0,3.0,1.0,3.0,1.0
2016-17,7090140,19,43,Manchester_City,Away,74915,57410,Nicolás Otamendi,nicolas-otamendi,D,False,,,4.0,26.0,39.0,65.0,1.0,6.0,8.0,,,,,,,2.0,3.0,9.0,,,1.0,,,,,5.0,,90.0,,,,,,,,,13.0,,7.1,,,,6.0,,,,7.0,,33.0,40.0,73.0,0,2.0,92.0,1.0,1.0,,1.0
2016-17,7090140,19,43,Manchester_City,Away,138534,103955,Raheem Sterling,raheem-sterling,F,False,,,3.0,16.0,10.0,26.0,2.0,,9.0,,,1.0,2.0,,,5.0,13.0,10.0,,,1.0,,,,,,1.0,90.0,,,,,,,,,26.0,,6.1,,,1.0,,9.0,5.0,,4.0,,27.0,11.0,33.0,2,,67.0,2.0,4.0,6.0,
2016-17,7090140,19,43,Manchester_City,Away,152077,97299,John Stones,john-stones,D,False,,,1.0,18.0,47.0,65.0,,1.0,8.0,,,,,,,,,4.0,,,,,,,,1.0,,90.0,,,,,,,,,9.0,,6.8,,,,3.0,1.0,,,5.0,,24.0,50.0,74.0,0,2.0,82.0,,,1.0,2.0
2016-17,7090140,19,43,Manchester_City,Away,359642,173515,Kelechi Iheanacho,kelechi-iheanacho,F,True,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,0,,1.0,,,,
2016-17,7090140,19,43,Manchester_City,Away,796047,178871,Aleix García,aleix-garcia,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090236,20,43,Manchester_City,Home,532,17336,Gaël Clichy,gael-clichy,D,False,,,3.0,17.0,24.0,41.0,3.0,,5.0,,,,1.0,,,,5.0,1.0,,,1.0,,1.0,,,1.0,1.0,90.0,1.0,,,,,,,,11.0,,7.2,,,,5.0,,,,7.0,,22.0,27.0,49.0,1,1.0,67.0,1.0,,,1.0
2016-17,7090236,20,43,Manchester_City,Home,1053,37748,Bacary Sagna,bacary-sagna,D,False,1.0,,,18.0,13.0,30.0,4.0,9.0,2.0,,,,1.0,,,,5.0,11.0,,,,,,,,,1.0,90.0,,,,,,,,,12.0,,6.6,,,,3.0,,2.0,,3.0,,26.0,15.0,39.0,0,1.0,57.0,,1.0,,1.0
2016-17,7090236,20,43,Manchester_City,Home,11781,20664,David Silva,david-silva,M,True,,,,12.0,7.0,19.0,1.0,1.0,,,,,1.0,,,,3.0,2.0,,,1.0,,,,,,,45.0,,,,,,,,,5.0,,6.3,,,,1.0,,1.0,,,,16.0,7.0,22.0,0,,29.0,1.0,2.0,,
2016-17,7090236,20,43,Manchester_City,Home,11796,20658,Pablo Zabaleta,pablo-zabaleta,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090236,20,43,Manchester_City,Home,11869,17740,Jesús Navas,jesus-navas,D,False,,,,11.0,5.0,16.0,1.0,1.0,2.0,,,,,,,,1.0,2.0,,,,,,,,1.0,1.0,45.0,,,,,,,,,14.0,,6.6,,,,,,4.0,,2.0,1.0,21.0,7.0,24.0,0,,37.0,2.0,1.0,,
2016-17,7090236,20,43,Manchester_City,Home,13249,33148,Claudio Bravo,claudio-bravo,G,False,,2.0,5.0,3.0,15.0,18.0,1.0,,9.0,,,,,,,,1.0,,,,,,,,,,,90.0,,,,,,,,,20.0,,6.6,1.0,1.0,,1.0,,,2.0,23.0,,17.0,20.0,37.0,0,,45.0,,,,
2016-17,7090236,20,43,Manchester_City,Home,13630,27789,Fernandinho,fernandinho,M,False,,,,7.0,16.0,23.0,,1.0,1.0,,,,,,,1.0,3.0,1.0,,,2.0,,,,,,,32.0,,,,,,,,,6.0,,5.2,,,,1.0,,,,1.0,,10.0,17.0,27.0,0,,31.0,,,,
2016-17,7090236,20,43,Manchester_City,Home,14468,14664,Yaya Touré,yaya-toure,M,False,,,3.0,25.0,23.0,48.0,3.0,2.0,5.0,,,,1.0,,,1.0,6.0,4.0,,,1.0,,,,,1.0,2.0,90.0,1.0,,,,,,,,6.0,,7.2,,,,3.0,1.0,,,3.0,,29.0,23.0,52.0,1,1.0,64.0,,,1.0,
2016-17,7090236,20,43,Manchester_City,Home,17094,37572,Sergio Agüero,sergio-aguero,F,True,,,1.0,6.0,4.0,10.0,3.0,,5.0,,,1.0,,,,,9.0,4.0,,,1.0,,1.0,,,,,45.0,1.0,,,,,,,,8.0,,7.0,,,2.0,,7.0,,,1.0,,7.0,4.0,11.0,4,,26.0,2.0,2.0,2.0,
2016-17,7090236,20,43,Manchester_City,Home,26097,42593,Aleksandar Kolarov,aleksandar-kolarov,D,False,,,2.0,12.0,29.0,41.0,3.0,4.0,5.0,,,1.0,,,,1.0,4.0,8.0,,,1.0,,,,,3.0,,90.0,,1.0,,,,,,,10.0,,7.3,,,,14.0,,,,7.0,,18.0,32.0,50.0,1,2.0,76.0,,2.0,,1.0
2016-17,7090236,20,43,Manchester_City,Home,52741,20310,Willy Caballero,willy-caballero,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090236,20,43,Manchester_City,Home,70996,61366,Kevin De Bruyne,kevin-de-bruyne,M,False,1.0,,1.0,26.0,8.0,33.0,3.0,1.0,7.0,,,2.0,3.0,,,2.0,10.0,9.0,,,1.0,,,,,,2.0,90.0,,,,,,,,,23.0,,7.0,,,2.0,1.0,5.0,7.0,,4.0,,39.0,12.0,44.0,4,2.0,73.0,2.0,2.0,4.0,1.0
2016-17,7090236,20,43,Manchester_City,Home,74915,57410,Nicolás Otamendi,nicolas-otamendi,D,False,,,1.0,13.0,29.0,42.0,5.0,13.0,6.0,,,,,1.0,,,6.0,14.0,,,1.0,,,,,3.0,,90.0,,2.0,,,,,,,8.0,,7.7,,,,14.0,,,,4.0,,18.0,32.0,50.0,0,1.0,73.0,,,,1.0
2016-17,7090236,20,43,Manchester_City,Home,123977,86173,Nolito,nolito,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090236,20,43,Manchester_City,Home,138534,103955,Raheem Sterling,raheem-sterling,F,False,,,,24.0,9.0,33.0,1.0,1.0,6.0,,,1.0,,,,1.0,8.0,2.0,,,2.0,1.0,,,,,4.0,89.0,,,,,,,,,14.0,,6.3,,,,1.0,5.0,,,1.0,1.0,29.0,10.0,39.0,1,,52.0,2.0,,1.0,
2016-17,7090236,20,43,Manchester_City,Home,152077,97299,John Stones,john-stones,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,0,,1.0,,,,
2016-17,7090236,20,43,Manchester_City,Home,359642,173515,Kelechi Iheanacho,kelechi-iheanacho,F,False,,,,1.0,4.0,5.0,3.0,1.0,1.0,,,2.0,,,,1.0,5.0,4.0,,,,,,,,,,45.0,,,,,,,,,6.0,,6.6,,,,,2.0,,,,1.0,2.0,4.0,6.0,2,1.0,18.0,3.0,1.0,1.0,1.0
2016-17,7090236,20,43,Manchester_City,Home,796047,178871,Aleix García,aleix-garcia,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090215,21,43,Manchester_City,Away,532,17336,Gaël Clichy,gael-clichy,D,False,1.0,,2.0,26.0,18.0,43.0,,2.0,7.0,,,,5.0,,,,5.0,5.0,,,,,,,,1.0,1.0,90.0,,,,,,,,,11.0,,5.9,,,,4.0,1.0,1.0,,3.0,,30.0,22.0,51.0,0,2.0,69.0,1.0,,1.0,2.0
2016-17,7090215,21,43,Manchester_City,Away,1053,37748,Bacary Sagna,bacary-sagna,D,False,,,,18.0,14.0,32.0,1.0,3.0,4.0,,,,,,,,1.0,8.0,,,,,,,,2.0,,90.0,1.0,,,,,,,,9.0,,6.4,,,,1.0,2.0,4.0,,2.0,,23.0,18.0,37.0,1,1.0,60.0,,2.0,2.0,1.0
2016-17,7090215,21,43,Manchester_City,Away,11781,20664,David Silva,david-silva,M,False,2.0,,1.0,74.0,13.0,85.0,1.0,1.0,4.0,,,,3.0,,,4.0,11.0,5.0,,,1.0,,,,,,3.0,90.0,,,,,,,,,21.0,,6.2,,,,2.0,3.0,5.0,,1.0,,85.0,15.0,95.0,0,,119.0,2.0,4.0,1.0,
2016-17,7090215,21,43,Manchester_City,Away,11796,20658,Pablo Zabaleta,pablo-zabaleta,D,False,,,,12.0,16.0,28.0,1.0,,4.0,,,,1.0,,,,2.0,5.0,,,,,,,,1.0,,62.0,,,,,,,,,3.0,,6.7,,,,2.0,1.0,,,,1.0,14.0,17.0,31.0,0,2.0,42.0,,2.0,1.0,1.0
2016-17,7090215,21,43,Manchester_City,Away,11869,17740,Jesús Navas,jesus-navas,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090215,21,43,Manchester_City,Away,13249,33148,Claudio Bravo,claudio-bravo,G,False,,2.0,6.0,1.0,28.0,29.0,,1.0,13.0,,,,,,,,,1.0,,,,,,3.0,,,,90.0,,,,,,,,,3.0,,5.9,,,,1.0,,,2.0,9.0,,3.0,29.0,32.0,0,,43.0,,,,
2016-17,7090215,21,43,Manchester_City,Away,14468,14664,Yaya Touré,yaya-toure,M,False,,,4.0,43.0,42.0,85.0,1.0,2.0,5.0,,,1.0,4.0,,,,5.0,5.0,,,,,,,,1.0,,90.0,1.0,,,,,,,,15.0,,6.6,,,,1.0,1.0,,,8.0,,54.0,43.0,97.0,2,2.0,108.0,3.0,,1.0,
2016-17,7090215,21,43,Manchester_City,Away,17094,37572,Sergio Agüero,sergio-aguero,F,False,,,1.0,25.0,6.0,31.0,,1.0,3.0,,,1.0,,,,4.0,6.0,8.0,,,1.0,,,,,,,90.0,1.0,,,,,,,,16.0,,7.1,,,1.0,,3.0,1.0,,2.0,2.0,33.0,8.0,40.0,3,1.0,57.0,,4.0,2.0,1.0
2016-17,7090215,21,43,Manchester_City,Away,24048,41823,Fabian Delph,fabian-delph,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090215,21,43,Manchester_City,Away,26097,42593,Aleksandar Kolarov,aleksandar-kolarov,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090215,21,43,Manchester_City,Away,52741,20310,Willy Caballero,willy-caballero,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090215,21,43,Manchester_City,Away,70996,61366,Kevin De Bruyne,kevin-de-bruyne,M,False,2.0,,4.0,65.0,14.0,77.0,,,5.0,,,1.0,2.0,,,4.0,8.0,2.0,,,1.0,,,,,,3.0,90.0,,,,,,,,,25.0,,6.5,,,1.0,,2.0,7.0,,5.0,,81.0,14.0,88.0,2,1.0,109.0,1.0,,1.0,1.0
2016-17,7090215,21,43,Manchester_City,Away,74915,57410,Nicolás Otamendi,nicolas-otamendi,D,False,,,4.0,22.0,57.0,79.0,2.0,2.0,8.0,,,,1.0,,,,5.0,7.0,,,2.0,,,,,5.0,,90.0,,,,,,,,,5.0,,6.6,,,1.0,5.0,,,,5.0,,26.0,57.0,83.0,1,3.0,101.0,1.0,2.0,,3.0
2016-17,7090215,21,43,Manchester_City,Away,138534,103955,Raheem Sterling,raheem-sterling,F,False,,,1.0,38.0,5.0,43.0,,,1.0,,,1.0,,,,2.0,6.0,4.0,,,1.0,,,,,2.0,1.0,90.0,1.0,,,,,,,,17.0,,6.3,,,1.0,,4.0,,,1.0,,44.0,6.0,50.0,3,,73.0,2.0,3.0,1.0,
2016-17,7090215,21,43,Manchester_City,Away,152077,97299,John Stones,john-stones,D,False,,,2.0,14.0,36.0,50.0,2.0,5.0,6.0,,,,,,,,2.0,6.0,1.0,,,,,,,1.0,,90.0,1.0,1.0,,,,,,,5.0,,6.3,,,,7.0,1.0,,,3.0,,14.0,40.0,54.0,1,,69.0,1.0,,1.0,
2016-17,7090215,21,43,Manchester_City,Away,293519,182156,Leroy Sané,leroy-sane,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090215,21,43,Manchester_City,Away,359642,173515,Kelechi Iheanacho,kelechi-iheanacho,F,True,,,,7.0,4.0,11.0,,,1.0,,,,,,,,1.0,,,,1.0,,,,,,,28.0,,,,,,,,,5.0,,6.5,,,,,,,,,1.0,10.0,4.0,14.0,0,,16.0,2.0,,,
2016-17,7090215,21,43,Manchester_City,Away,796047,178871,Aleix García,aleix-garcia,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090197,22,43,Manchester_City,Home,532,17336,Gaël Clichy,gael-clichy,D,False,1.0,,1.0,25.0,14.0,38.0,6.0,1.0,6.0,1.0,,,2.0,,,2.0,11.0,4.0,,,1.0,,,,,2.0,1.0,84.0,,,,,,,,,16.0,,6.5,,,,3.0,,2.0,,9.0,,35.0,16.0,49.0,0,3.0,78.0,,,,3.0
2016-17,7090197,22,43,Manchester_City,Home,6019,17476,Vincent Kompany,vincent-kompany,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090197,22,43,Manchester_City,Home,11781,20664,David Silva,david-silva,M,False,,,1.0,37.0,17.0,54.0,1.0,,9.0,,,,1.0,,,2.0,4.0,5.0,,,,,,,,,2.0,89.0,1.0,1.0,,,,,,,16.0,,7.2,,,,1.0,4.0,1.0,,2.0,,46.0,22.0,67.0,1,,83.0,,1.0,4.0,
2016-17,7090197,22,43,Manchester_City,Home,11796,20658,Pablo Zabaleta,pablo-zabaleta,D,False,,,2.0,17.0,5.0,22.0,1.0,3.0,3.0,,,,1.0,,,,3.0,8.0,,,1.0,,,,,1.0,2.0,90.0,,,,,,,,,15.0,,7.1,,,2.0,3.0,,1.0,,5.0,,27.0,7.0,33.0,2,3.0,59.0,,2.0,,3.0
2016-17,7090197,22,43,Manchester_City,Home,13249,33148,Claudio Bravo,claudio-bravo,G,False,,4.0,9.0,8.0,8.0,16.0,,,8.0,,,,,,,,,,,,,,,1.0,,,,90.0,,,,,,,,,8.0,,6.3,,,,,,,4.0,17.0,,14.0,10.0,24.0,0,,30.0,,,,
2016-17,7090197,22,43,Manchester_City,Home,14468,14664,Yaya Touré,yaya-toure,M,False,,,7.0,25.0,33.0,58.0,1.0,1.0,7.0,,,,1.0,,,1.0,3.0,4.0,,,,,,,,2.0,,90.0,,,,,,,,,11.0,,6.9,,,,,,,,10.0,,32.0,36.0,68.0,0,3.0,77.0,,,,1.0
2016-17,7090197,22,43,Manchester_City,Home,17094,37572,Sergio Agüero,sergio-aguero,F,False,,,,9.0,6.0,15.0,,1.0,7.0,,1.0,,,,,3.0,3.0,11.0,,,,,,,,,1.0,90.0,2.0,,,,,,,,15.0,,7.3,,,1.0,,5.0,1.0,,,1.0,15.0,7.0,21.0,3,2.0,48.0,4.0,3.0,5.0,1.0
2016-17,7090197,22,43,Manchester_City,Home,24048,41823,Fabian Delph,fabian-delph,M,True,,,,1.0,2.0,3.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,2.0,3.0,0,,4.0,,,,
2016-17,7090197,22,43,Manchester_City,Home,26097,42593,Aleksandar Kolarov,aleksandar-kolarov,D,False,1.0,,6.0,15.0,26.0,40.0,,2.0,11.0,,,,,,,,2.0,5.0,,,2.0,,,,,6.0,2.0,90.0,,,,,,,,,9.0,,7.7,,,,8.0,2.0,1.0,,11.0,,20.0,29.0,48.0,0,1.0,73.0,,,2.0,1.0
2016-17,7090197,22,43,Manchester_City,Home,41837,52538,Fernando,fernando-reges,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090197,22,43,Manchester_City,Home,52741,20310,Willy Caballero,willy-caballero,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090197,22,43,Manchester_City,Home,70996,61366,Kevin De Bruyne,kevin-de-bruyne,M,False,2.0,,3.0,31.0,9.0,38.0,,,4.0,1.0,,,3.0,,,,6.0,4.0,,,2.0,,1.0,,,1.0,4.0,90.0,1.0,,,,,,,,26.0,,8.2,,,2.0,,2.0,8.0,,9.0,,49.0,12.0,53.0,3,3.0,77.0,3.0,,1.0,3.0
2016-17,7090197,22,43,Manchester_City,Home,74915,57410,Nicolás Otamendi,nicolas-otamendi,D,False,,,1.0,6.0,20.0,26.0,1.0,2.0,5.0,,,,2.0,,,,4.0,5.0,,,1.0,,,,,5.0,,90.0,,,,,,,,,14.0,,6.6,,,1.0,6.0,,1.0,,3.0,,13.0,27.0,39.0,1,3.0,56.0,,,,3.0
2016-17,7090197,22,43,Manchester_City,Home,123977,86173,Nolito,nolito,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090197,22,43,Manchester_City,Home,138534,103955,Raheem Sterling,raheem-sterling,F,False,,,,15.0,5.0,20.0,3.0,,4.0,,,1.0,,,,4.0,8.0,,,,1.0,,,,,,1.0,82.0,2.0,,,,,,,,17.0,,6.0,,,,,,3.0,,3.0,,25.0,6.0,28.0,3,,44.0,1.0,,,
2016-17,7090197,22,43,Manchester_City,Home,152077,97299,John Stones,john-stones,D,True,,,,3.0,3.0,6.0,,,,,,,,,,,,,,,,,,,,,,6.0,,,,,,,,,,,6.5,,,,,,,,,,3.0,3.0,6.0,0,,6.0,,,,
2016-17,7090197,22,43,Manchester_City,Home,293519,182156,Leroy Sané,leroy-sane,M,False,,,1.0,16.0,4.0,20.0,1.0,,5.0,,1.0,,1.0,,,4.0,9.0,7.0,,,1.0,,1.0,,,2.0,,90.0,1.0,,,,,,,,21.0,,6.6,,,1.0,,5.0,4.0,,1.0,1.0,27.0,6.0,29.0,2,4.0,53.0,1.0,,3.0,1.0
2016-17,7090197,22,43,Manchester_City,Home,794839,205651,Gabriel Jesus,gabriel-jesus,F,True,,,1.0,3.0,2.0,5.0,3.0,,,,,,,,,,4.0,,,,1.0,,,,,,,8.0,,,,,,,,,1.0,,6.7,,,2.0,,,,,1.0,1.0,3.0,2.0,5.0,2,,10.0,1.0,,,
2016-17,7090202,23,43,Manchester_City,Away,1053,37748,Bacary Sagna,bacary-sagna,D,False,,,1.0,20.0,27.0,47.0,3.0,1.0,3.0,,,,1.0,,,,4.0,4.0,,,1.0,,,,,1.0,,90.0,,,,,,,,,9.0,,6.8,,,,,,3.0,,2.0,,23.0,31.0,51.0,0,3.0,69.0,1.0,,,2.0
2016-17,7090202,23,43,Manchester_City,Away,6019,17476,Vincent Kompany,vincent-kompany,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090202,23,43,Manchester_City,Away,11781,20664,David Silva,david-silva,M,False,2.0,,1.0,32.0,26.0,56.0,1.0,,10.0,,,,,,,1.0,3.0,6.0,,,1.0,,1.0,,,,2.0,80.0,1.0,,,,,,,,11.0,,7.9,,,1.0,,3.0,2.0,,1.0,,39.0,28.0,65.0,2,,78.0,,3.0,3.0,
2016-17,7090202,23,43,Manchester_City,Away,11796,20658,Pablo Zabaleta,pablo-zabaleta,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090202,23,43,Manchester_City,Away,11869,17740,Jesús Navas,jesus-navas,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090202,23,43,Manchester_City,Away,13249,33148,Claudio Bravo,claudio-bravo,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090202,23,43,Manchester_City,Away,13630,27789,Fernandinho,fernandinho,M,True,,,2.0,8.0,14.0,22.0,,1.0,,,,,1.0,,,,3.0,3.0,,,2.0,,,,,1.0,,23.0,,,,,,,,,3.0,,6.8,,,,1.0,,,,2.0,,10.0,15.0,25.0,0,1.0,29.0,,1.0,,1.0
2016-17,7090202,23,43,Manchester_City,Away,14468,14664,Yaya Touré,yaya-toure,M,False,,,4.0,35.0,52.0,87.0,2.0,1.0,2.0,,,,1.0,,,1.0,4.0,1.0,,,,,1.0,,,,,90.0,1.0,,,,,,,,9.0,,7.0,,,,1.0,,,,5.0,,39.0,53.0,92.0,1,,99.0,1.0,,,
2016-17,7090202,23,43,Manchester_City,Away,17094,37572,Sergio Agüero,sergio-aguero,F,True,1.0,,,7.0,1.0,7.0,,,1.0,,,,,,,1.0,3.0,1.0,,,2.0,,,,,,,17.0,,,,,,,,,4.0,,6.6,,,,,1.0,1.0,,,1.0,9.0,2.0,10.0,0,,14.0,,,1.0,
2016-17,7090202,23,43,Manchester_City,Away,24048,41823,Fabian Delph,fabian-delph,M,True,,,,4.0,7.0,11.0,,1.0,3.0,,,,,,,,,2.0,,,,,,,,,,10.0,,1.0,,,,,,,4.0,,6.9,,,,,,,,2.0,,6.0,9.0,15.0,0,1.0,17.0,,,,1.0
2016-17,7090202,23,43,Manchester_City,Away,26097,42593,Aleksandar Kolarov,aleksandar-kolarov,D,False,,,4.0,21.0,34.0,55.0,,2.0,2.0,,,1.0,1.0,,,,4.0,7.0,,,3.0,,,,,2.0,,90.0,,2.0,,,,,,,11.0,,7.4,,,,1.0,2.0,,,5.0,,29.0,35.0,64.0,1,2.0,86.0,1.0,1.0,2.0,1.0
2016-17,7090202,23,43,Manchester_City,Away,52741,20310,Willy Caballero,willy-caballero,G,False,,,2.0,,32.0,32.0,,,8.0,,,,,,,,,1.0,,,,,,,,,,90.0,,,,,,,,,9.0,,7.1,,1.0,,,,,1.0,11.0,,5.0,36.0,41.0,0,,47.0,,,,
2016-17,7090202,23,43,Manchester_City,Away,70996,61366,Kevin De Bruyne,kevin-de-bruyne,M,False,,,3.0,30.0,12.0,42.0,2.0,1.0,3.0,,,,1.0,,,,4.0,3.0,,,1.0,,1.0,,,,1.0,67.0,1.0,,,,,,,,13.0,,7.5,,,,,2.0,3.0,,7.0,,42.0,12.0,51.0,1,,61.0,1.0,,2.0,
2016-17,7090202,23,43,Manchester_City,Away,74915,57410,Nicolás Otamendi,nicolas-otamendi,D,False,,,,16.0,65.0,81.0,2.0,1.0,6.0,,,,1.0,,,,3.0,3.0,,,1.0,,,,,,,90.0,,1.0,,,,,,,5.0,,7.2,,,,5.0,1.0,,,1.0,,19.0,67.0,86.0,0,1.0,94.0,,,1.0,1.0
2016-17,7090202,23,43,Manchester_City,Away,138534,103955,Raheem Sterling,raheem-sterling,F,False,,,,20.0,11.0,31.0,,2.0,4.0,1.0,,,,,,3.0,4.0,7.0,,,1.0,1.0,,,,,1.0,73.0,,,,,,,,1.0,9.0,,7.6,,,3.0,,1.0,2.0,,,1.0,23.0,14.0,35.0,3,1.0,49.0,,3.0,1.0,
