season,matchId,gameweek,team_id,team,venue,playerId,pl_id,playerName,slug,position,substitute,accurateCross,accurateKeeperSweeper,accurateLongBalls,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePass,aerialLost,aerialWon,ballRecovery,bigChanceCreated,bigChanceMissed,blockedScoringAttempt,challengeLost,clearanceOffLine,dispossessed,duelLost,duelWon,errorLeadToAGoal,errorLeadToAShot,fouls,goalAssist,goals,goalsPrevented,goodHighClaim,hitWoodwork,interceptionWon,keyPass,lastManTackle,minutesPlayed,onTargetScoringAttempt,outfielderBlock,ownGoals,penaltyConceded,penaltyFaced,penaltyMiss,penaltySave,penaltyWon,possessionLostCtrl,punches,rating,savedShotsFromInsideTheBox,saves,shotOffTarget,totalClearance,totalContest,totalCross,totalKeeperSweeper,totalLongBalls,totalOffside,totalOppositionHalfPasses,totalOwnHalfPasses,totalPass,totalShots,totalTackle,touches,unsuccessfulTouch,wasFouled,wonContest,wonTackle
2021-22,9576222,26,21,West_Ham_United,Home,357596,180151,Nikola Vlašić,nikola-vlasic,M,True,,,,6.0,2.0,8.0,,,2.0,,,,,,,,1.0,,,,,,,,,,1.0,,17.0,,,,,,,,,1.0,,6.7,,,,,,1.0,,,,7.0,2.0,8.0,0,,10.0,,1.0,,
2021-22,9576222,26,21,West_Ham_United,Home,552884,178186,Jarrod Bowen,jarrod-bowen,M,False,1.0,,,4.0,3.0,6.0,,2.0,2.0,,,,1.0,,1.0,3.0,4.0,,,,,,,,1.0,,,,90.0,2.0,,,,,,,,14.0,,6.7,,,,,1.0,5.0,,,,13.0,3.0,11.0,2,,28.0,3.0,2.0,,
2021-22,9576222,26,21,West_Ham_United,Home,799041,215439,Tomáš Souček,tomas-soucek,M,False,,,1.0,7.0,12.0,19.0,7.0,5.0,3.0,,,1.0,1.0,,1.0,9.0,7.0,,,,,,,,,2.0,1.0,,90.0,,1.0,,,,,,,9.0,,6.7,,,,4.0,,,,2.0,,9.0,16.0,25.0,1,1.0,42.0,2.0,1.0,,1.0
2021-22,9576222,26,21,West_Ham_United,Home,816763,217593,Pablo Fornals,pablo-fornals,M,False,1.0,,3.0,16.0,16.0,31.0,2.0,,8.0,,,2.0,1.0,,1.0,7.0,2.0,,,2.0,,,,,,1.0,,,90.0,,,,,,,,,15.0,,6.5,,,,,1.0,1.0,,5.0,,26.0,17.0,42.0,2,2.0,55.0,2.0,,,1.0
2021-22,9576222,26,21,West_Ham_United,Home,825719,219924,Issa Diop,issa-diop,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576222,26,21,West_Ham_United,Home,825740,195728,Alex Král,alex-kral,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576222,26,21,West_Ham_United,Home,856714,204480,Declan Rice,declan-rice,M,False,1.0,,6.0,31.0,29.0,59.0,1.0,2.0,8.0,,,,2.0,,2.0,5.0,8.0,1.0,,,,,,,,,2.0,,90.0,,,,,,,,,5.0,,6.8,,,,3.0,2.0,1.0,,8.0,,33.0,30.0,62.0,0,4.0,79.0,,,2.0,3.0
2021-22,9576222,26,21,West_Ham_United,Home,914412,222018,Ben Johnson,ben-johnson,D,True,,,3.0,7.0,5.0,12.0,,3.0,2.0,,,,,,,,4.0,,,,,,,,,,,,45.0,,,,,,,,,13.0,,6.8,,,,2.0,,2.0,,8.0,,16.0,7.0,21.0,0,1.0,36.0,1.0,,,
2021-22,9576222,26,21,West_Ham_United,Home,934228,220684,Aji Alese,aji-alese,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576222,26,21,West_Ham_United,Home,991600,440120,Dan Chesters,dan-chesters,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576201,27,21,West_Ham_United,Home,9741,18073,Mark Noble,mark-noble,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576201,27,21,West_Ham_United,Home,15479,37096,Łukasz Fabiański,ukasz-fabianski,G,False,,,8.0,5.0,16.0,21.0,,1.0,10.0,,,,,,,,1.0,,,,,,0.112,3.0,,,,,90.0,,,,,,,,,8.0,,7.1,,1.0,,,,,,16.0,,12.0,17.0,29.0,0,,35.0,,,,
2021-22,9576201,27,21,West_Ham_United,Home,43443,55459,Aaron Cresswell,aaron-cresswell,D,False,1.0,,2.0,15.0,24.0,38.0,,,6.0,,,,1.0,,,1.0,2.0,,,,,,,,,3.0,1.0,,90.0,,,,,,,,,16.0,,7.4,,,1.0,3.0,,4.0,,6.0,,26.0,28.0,50.0,1,2.0,78.0,,,,1.0
2021-22,9576201,27,21,West_Ham_United,Home,47772,57531,Michail Antonio,michail-antonio,F,False,,,,10.0,4.0,14.0,,2.0,4.0,1.0,,,,,1.0,3.0,6.0,,,2.0,1.0,,,,,,4.0,,89.0,1.0,,,,,,,,16.0,,7.8,,,1.0,2.0,1.0,3.0,,,,19.0,6.0,22.0,2,2.0,41.0,4.0,1.0,1.0,2.0
2021-22,9576201,27,21,West_Ham_United,Home,50027,60232,Craig Dawson,craig-dawson,D,False,,,1.0,7.0,10.0,17.0,,3.0,4.0,,,1.0,1.0,,,3.0,4.0,,,3.0,,,,,,2.0,,,90.0,,,,,,,,,7.0,,7.1,,,,9.0,,,,7.0,,13.0,11.0,24.0,1,1.0,38.0,,,,
2021-22,9576201,27,21,West_Ham_United,Home,96531,84182,Alphonse Aréola,alphonse-areola,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576201,27,21,West_Ham_United,Home,139227,103192,Kurt Zouma,kurt-zouma,D,False,,,1.0,5.0,29.0,34.0,,3.0,2.0,,,,,,,,5.0,,,,,,,,,3.0,,,90.0,,4.0,,,,,,,6.0,,8.2,,,1.0,10.0,,,,5.0,,9.0,31.0,40.0,1,2.0,62.0,,,,1.0
2021-22,9576201,27,21,West_Ham_United,Home,220315,86934,Manuel Lanzini,manuel-lanzini,M,False,,,3.0,30.0,22.0,52.0,1.0,,8.0,,,,,,,3.0,1.0,,,,,,,,,1.0,,,90.0,1.0,,,,,,,,10.0,,7.1,,,1.0,1.0,3.0,,,3.0,,34.0,24.0,58.0,2,,68.0,1.0,,1.0,
2021-22,9576201,27,21,West_Ham_United,Home,354808,172841,Saïd Benrahma,said-benrahma,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576201,27,21,West_Ham_United,Home,357596,180151,Nikola Vlašić,nikola-vlasic,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576201,27,21,West_Ham_United,Home,552884,178186,Jarrod Bowen,jarrod-bowen,M,False,1.0,,,9.0,3.0,11.0,2.0,1.0,4.0,,1.0,,1.0,,1.0,6.0,1.0,,,,,,,,,,1.0,,90.0,1.0,,,,,,,,10.0,,6.2,,,,1.0,2.0,1.0,,,1.0,13.0,5.0,17.0,1,,29.0,1.0,,,
2021-22,9576201,27,21,West_Ham_United,Home,799041,215439,Tomáš Souček,tomas-soucek,M,False,,,,9.0,13.0,22.0,1.0,3.0,7.0,,,,1.0,,,3.0,3.0,,,1.0,,1.0,,,,4.0,2.0,,90.0,1.0,1.0,,,,,,,8.0,,7.8,,,1.0,,,,,2.0,,16.0,14.0,30.0,2,,38.0,,,,
2021-22,9576201,27,21,West_Ham_United,Home,816763,217593,Pablo Fornals,pablo-fornals,M,False,,,2.0,24.0,19.0,43.0,,1.0,7.0,1.0,,,,,1.0,3.0,9.0,,,1.0,,,,,,1.0,2.0,,89.0,,,,,,,,,18.0,,8.2,,,1.0,,4.0,1.0,,3.0,1.0,34.0,22.0,55.0,1,5.0,75.0,3.0,,3.0,4.0
2021-22,9576201,27,21,West_Ham_United,Home,825719,219924,Issa Diop,issa-diop,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,0,,1.0,,,,
2021-22,9576201,27,21,West_Ham_United,Home,825740,195728,Alex Král,alex-kral,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576201,27,21,West_Ham_United,Home,856714,204480,Declan Rice,declan-rice,M,False,,,1.0,31.0,22.0,53.0,1.0,,12.0,,,,1.0,,1.0,5.0,2.0,,,,,,,,1.0,3.0,1.0,,90.0,,3.0,,,,,,,10.0,,7.3,,,2.0,,2.0,1.0,,3.0,,35.0,23.0,57.0,2,2.0,78.0,1.0,,,1.0
2021-22,9576201,27,21,West_Ham_United,Home,914412,222018,Ben Johnson,ben-johnson,D,False,,,,9.0,1.0,10.0,1.0,,4.0,,,,,,1.0,4.0,2.0,,,1.0,,,,,,1.0,,,90.0,,1.0,,,,,,,18.0,,6.9,,,,2.0,1.0,9.0,,3.0,,20.0,4.0,15.0,0,1.0,38.0,,1.0,,
2021-22,9576201,27,21,West_Ham_United,Home,934228,220684,Aji Alese,aji-alese,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576201,27,21,West_Ham_United,Home,976153,248865,Armstrong Oko-Flex,armstrong-oko-flex,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576201,27,21,West_Ham_United,Home,1142344,496228,Sonny Perkins,sonny-perkins,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576292,28,21,West_Ham_United,Away,9741,18073,Mark Noble,mark-noble,M,True,,,2.0,8.0,14.0,22.0,,,3.0,,,,,,,1.0,,,,1.0,,,,,,,,,29.0,,,,,,,,,3.0,,6.6,,,,,,1.0,,3.0,,11.0,14.0,24.0,0,,26.0,,,,
2021-22,9576292,28,21,West_Ham_United,Away,15479,37096,Łukasz Fabiański,ukasz-fabianski,G,False,,,10.0,6.0,8.0,14.0,,,9.0,,,,,,,,,,,,,,0.3813,2.0,,,,,90.0,,,,,,,,,19.0,,6.9,1.0,4.0,,,,,,29.0,,22.0,11.0,33.0,0,,41.0,,,,
2021-22,9576292,28,21,West_Ham_United,Away,43443,55459,Aaron Cresswell,aaron-cresswell,D,False,,,4.0,10.0,15.0,25.0,,1.0,9.0,,,,1.0,,,2.0,1.0,,,,,,,,,3.0,,,90.0,,,,,,,,,19.0,,6.4,,,,1.0,1.0,4.0,,10.0,,18.0,22.0,36.0,0,,59.0,1.0,,,
2021-22,9576292,28,21,West_Ham_United,Away,47772,57531,Michail Antonio,michail-antonio,F,False,,,2.0,9.0,3.0,12.0,7.0,4.0,1.0,,,1.0,1.0,,,11.0,7.0,,,,,,,,,,,,90.0,2.0,,,,,,,,12.0,,6.8,,,1.0,,3.0,,,2.0,,13.0,5.0,18.0,4,1.0,33.0,3.0,2.0,,1.0
2021-22,9576292,28,21,West_Ham_United,Away,50027,60232,Craig Dawson,craig-dawson,D,False,,,1.0,2.0,11.0,13.0,4.0,2.0,4.0,,,,1.0,,,6.0,4.0,,,1.0,,,,,,,,,90.0,,4.0,,,,,,,5.0,,7.1,,,,8.0,,,,3.0,,4.0,14.0,18.0,0,2.0,34.0,,,,1.0
2021-22,9576292,28,21,West_Ham_United,Away,96531,84182,Alphonse Aréola,alphonse-areola,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576292,28,21,West_Ham_United,Away,106920,81012,Ryan Fredericks,ryan-fredericks,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576292,28,21,West_Ham_United,Away,139227,103192,Kurt Zouma,kurt-zouma,D,False,,,,,24.0,24.0,1.0,,1.0,,,,,,,3.0,1.0,,,1.0,,,,,,5.0,,,90.0,,2.0,,,,,,,4.0,,7.2,,,,9.0,1.0,,,1.0,,2.0,25.0,27.0,0,1.0,45.0,,,,
2021-22,9576292,28,21,West_Ham_United,Away,174975,105717,Arthur Masuaku,arthur-masuaku,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576292,28,21,West_Ham_United,Away,220315,86934,Manuel Lanzini,manuel-lanzini,M,False,,,1.0,11.0,19.0,30.0,,,5.0,,1.0,,,,,1.0,11.0,,,1.0,,,,,,3.0,1.0,,90.0,,,,,,,,,5.0,,7.7,,,1.0,1.0,4.0,,,3.0,,15.0,19.0,34.0,1,3.0,57.0,1.0,4.0,4.0,3.0
2021-22,9576292,28,21,West_Ham_United,Away,354808,172841,Saïd Benrahma,said-benrahma,M,True,,,,7.0,3.0,10.0,,,4.0,,,,,,,3.0,3.0,,,1.0,,,,,,,,,37.0,,,,,,,,,12.0,,6.5,,,,,2.0,4.0,,2.0,1.0,14.0,4.0,14.0,0,3.0,26.0,1.0,,,2.0
2021-22,9576292,28,21,West_Ham_United,Away,357596,180151,Nikola Vlašić,nikola-vlasic,M,False,,,1.0,3.0,6.0,9.0,,1.0,2.0,,,1.0,3.0,,,5.0,3.0,,,1.0,,,,,,,1.0,,61.0,,,,,,,,,9.0,,6.3,,,,,2.0,2.0,,1.0,1.0,5.0,10.0,13.0,1,1.0,23.0,2.0,,1.0,
2021-22,9576292,28,21,West_Ham_United,Away,552884,178186,Jarrod Bowen,jarrod-bowen,M,False,1.0,,1.0,3.0,6.0,8.0,1.0,,5.0,,,1.0,1.0,,3.0,6.0,1.0,,,1.0,,,,,,,2.0,,53.0,,,,,,,,,6.0,,6.4,,,1.0,,,1.0,,1.0,,4.0,6.0,9.0,2,1.0,19.0,2.0,,,1.0
2021-22,9576292,28,21,West_Ham_United,Away,799041,215439,Tomáš Souček,tomas-soucek,M,False,1.0,,2.0,8.0,18.0,25.0,1.0,3.0,4.0,1.0,,,,,,1.0,6.0,,,,,,,,,3.0,1.0,,90.0,1.0,,,,,,,,10.0,,7.8,,,1.0,3.0,,1.0,,3.0,,11.0,23.0,33.0,2,3.0,49.0,2.0,,,
2021-22,9576292,28,21,West_Ham_United,Away,816763,217593,Pablo Fornals,pablo-fornals,M,False,1.0,,5.0,14.0,11.0,24.0,5.0,2.0,11.0,,1.0,,1.0,,,6.0,5.0,,,,,,,,,1.0,1.0,,89.0,2.0,,,,,,,,17.0,,7.1,,,1.0,,1.0,4.0,,8.0,2.0,24.0,14.0,34.0,3,1.0,53.0,4.0,1.0,1.0,
2021-22,9576292,28,21,West_Ham_United,Away,825719,219924,Issa Diop,issa-diop,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576292,28,21,West_Ham_United,Away,825740,195728,Alex Král,alex-kral,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576292,28,21,West_Ham_United,Away,914412,222018,Ben Johnson,ben-johnson,D,False,1.0,,4.0,8.0,8.0,15.0,2.0,1.0,5.0,1.0,,,1.0,,,3.0,1.0,,,,,,,,,3.0,2.0,,90.0,,1.0,,,,,,,12.0,,7.0,,,,2.0,,2.0,,8.0,,10.0,15.0,23.0,0,,38.0,1.0,,,
2021-22,9576292,28,21,West_Ham_United,Away,976153,248865,Armstrong Oko-Flex,armstrong-oko-flex,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576292,28,21,West_Ham_United,Away,991600,440120,Dan Chesters,dan-chesters,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576444,29,21,West_Ham_United,Home,9741,18073,Mark Noble,mark-noble,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576444,29,21,West_Ham_United,Home,15479,37096,Łukasz Fabiański,ukasz-fabianski,G,False,,,8.0,4.0,9.0,13.0,,,10.0,,,,,,,,,,,,,,0.827,1.0,,,,,90.0,,,,,,,,,3.0,1.0,7.6,5.0,6.0,,1.0,,,,11.0,,6.0,10.0,16.0,0,,31.0,,,,
2021-22,9576444,29,21,West_Ham_United,Home,41116,56377,Andriy Yarmolenko,andriy-yarmolenko,M,True,,,1.0,4.0,3.0,7.0,2.0,1.0,2.0,,,,,,,4.0,2.0,,,,,1.0,,,,,1.0,,38.0,1.0,2.0,,,,,,,5.0,,7.3,,,1.0,,2.0,,,2.0,,5.0,4.0,9.0,2,,18.0,1.0,1.0,,
2021-22,9576444,29,21,West_Ham_United,Home,43443,55459,Aaron Cresswell,aaron-cresswell,D,False,1.0,,1.0,30.0,12.0,41.0,2.0,,4.0,,,,,,,2.0,1.0,,,,,,,,,1.0,2.0,,57.0,,,,,,,,,13.0,,6.9,,,,,1.0,3.0,,4.0,,39.0,15.0,51.0,0,,61.0,1.0,,1.0,
2021-22,9576444,29,21,West_Ham_United,Home,47772,57531,Michail Antonio,michail-antonio,F,False,,,1.0,5.0,2.0,7.0,4.0,,,,,,1.0,,1.0,7.0,3.0,,,2.0,,,,,,,1.0,,52.0,,,,,,,,,8.0,,6.7,,,,1.0,2.0,1.0,,1.0,,7.0,3.0,9.0,0,,22.0,4.0,1.0,2.0,
2021-22,9576444,29,21,West_Ham_United,Home,50027,60232,Craig Dawson,craig-dawson,D,False,,,7.0,13.0,30.0,43.0,1.0,3.0,7.0,,1.0,,,,,1.0,5.0,,,,,,,,,1.0,,,90.0,,,,,,,,,3.0,,6.9,,,1.0,1.0,,,,9.0,,14.0,32.0,46.0,1,1.0,51.0,,1.0,,1.0
2021-22,9576444,29,21,West_Ham_United,Home,96531,84182,Alphonse Aréola,alphonse-areola,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576444,29,21,West_Ham_United,Home,106920,81012,Ryan Fredericks,ryan-fredericks,D,True,,,,4.0,3.0,7.0,,,,,,,,,,,,,,,,,,,,1.0,,,33.0,,,,,,,,,3.0,,6.4,,,,,,2.0,,,,7.0,3.0,8.0,0,,11.0,,,,
2021-22,9576444,29,21,West_Ham_United,Home,139227,103192,Kurt Zouma,kurt-zouma,D,False,,,3.0,14.0,24.0,38.0,,3.0,5.0,,,,,,,,3.0,,,,,,,,,1.0,,,90.0,1.0,,,,,,,,,,7.0,,,,6.0,,,,3.0,,14.0,24.0,38.0,1,,48.0,,,,
2021-22,9576444,29,21,West_Ham_United,Home,174975,105717,Arthur Masuaku,arthur-masuaku,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576444,29,21,West_Ham_United,Home,220315,86934,Manuel Lanzini,manuel-lanzini,M,False,,,,31.0,18.0,49.0,2.0,,3.0,,,,,,1.0,5.0,1.0,,,2.0,,,,,,,1.0,,90.0,,,,,,,,,13.0,,6.4,,,,,,,,,,34.0,22.0,56.0,0,1.0,68.0,5.0,,,
2021-22,9576444,29,21,West_Ham_United,Home,354808,172841,Saïd Benrahma,said-benrahma,M,False,,,1.0,22.0,8.0,30.0,1.0,,5.0,1.0,,2.0,,,1.0,5.0,2.0,,,,2.0,,,,,2.0,2.0,,87.0,1.0,,,,,,,,17.0,,7.6,,,1.0,,5.0,3.0,,1.0,,31.0,9.0,37.0,4,,59.0,2.0,,2.0,
2021-22,9576444,29,21,West_Ham_United,Home,799041,215439,Tomáš Souček,tomas-soucek,M,False,,,2.0,8.0,13.0,21.0,1.0,4.0,8.0,,,,1.0,,1.0,4.0,7.0,,,2.0,,,,,,2.0,1.0,,90.0,,2.0,,,,,,,16.0,,7.2,,,1.0,3.0,,,,6.0,,17.0,17.0,34.0,1,3.0,49.0,1.0,,,1.0
2021-22,9576444,29,21,West_Ham_United,Home,816763,217593,Pablo Fornals,pablo-fornals,M,False,1.0,,5.0,23.0,7.0,29.0,,1.0,3.0,,,,3.0,,2.0,8.0,2.0,,,,,1.0,,,,1.0,1.0,,90.0,1.0,,,,,,,,18.0,,6.9,,,1.0,1.0,3.0,5.0,,6.0,,33.0,8.0,36.0,2,1.0,56.0,2.0,,,
2021-22,9576444,29,21,West_Ham_United,Home,825719,219924,Issa Diop,issa-diop,D,True,,,,,,,1.0,1.0,,,,,,,,1.0,1.0,,,,,,,,,,,,11.0,,,,,,,,,,,6.3,,,,1.0,,,,,,,,,0,,2.0,,,,
2021-22,9576444,29,21,West_Ham_United,Home,825740,195728,Alex Král,alex-kral,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576444,29,21,West_Ham_United,Home,856714,204480,Declan Rice,declan-rice,M,False,,,7.0,26.0,24.0,50.0,1.0,,14.0,,,,,,,4.0,4.0,,,2.0,,,,,,2.0,,,90.0,,,,,,,,,9.0,,7.2,,,,3.0,3.0,,,7.0,,31.0,26.0,57.0,0,2.0,71.0,1.0,,2.0,
2021-22,9576444,29,21,West_Ham_United,Home,914412,222018,Ben Johnson,ben-johnson,D,False,2.0,,1.0,14.0,18.0,30.0,,1.0,6.0,,,,2.0,,1.0,5.0,4.0,,,1.0,,,,,,2.0,,,90.0,,,,,,,,,26.0,,6.4,,,,2.0,1.0,6.0,,10.0,,32.0,20.0,46.0,0,3.0,77.0,2.0,,,1.0
2021-22,9576444,29,21,West_Ham_United,Home,976153,248865,Armstrong Oko-Flex,armstrong-oko-flex,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576444,29,21,West_Ham_United,Home,1142344,496228,Sonny Perkins,sonny-perkins,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576338,30,21,West_Ham_United,Away,9741,18073,Mark Noble,mark-noble,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576338,30,21,West_Ham_United,Away,15479,37096,Łukasz Fabiański,ukasz-fabianski,G,False,,2.0,7.0,4.0,9.0,13.0,,,6.0,,,,,,,,1.0,,,,,,-1.4797,,,,,,90.0,,,,,,,,,11.0,,6.1,2.0,2.0,,1.0,,,2.0,18.0,,11.0,13.0,24.0,0,,33.0,,1.0,,
2021-22,9576338,30,21,West_Ham_United,Away,41116,56377,Andriy Yarmolenko,andriy-yarmolenko,M,True,,,,4.0,5.0,9.0,,,,,,,1.0,,,1.0,,,,,,,,,,,,,34.0,,,,,,,,,5.0,,6.6,,,1.0,,,,,1.0,,9.0,5.0,14.0,1,,16.0,,,,
2021-22,9576338,30,21,West_Ham_United,Away,43443,55459,Aaron Cresswell,aaron-cresswell,D,False,,,3.0,30.0,38.0,68.0,,,,,,,1.0,,,1.0,,,,,,,,,,,1.0,,90.0,,2.0,,,,,,,10.0,,6.5,,,,2.0,,3.0,,5.0,,38.0,40.0,75.0,0,,89.0,,,,
2021-22,9576338,30,21,West_Ham_United,Away,47772,57531,Michail Antonio,michail-antonio,F,False,,,,3.0,1.0,4.0,1.0,2.0,2.0,,,,,,,2.0,5.0,,,1.0,,,,,,,,,56.0,,,,,,,,,9.0,,7.0,,,3.0,1.0,1.0,1.0,,,,8.0,1.0,8.0,3,1.0,21.0,3.0,1.0,1.0,1.0
2021-22,9576338,30,21,West_Ham_United,Away,50027,60232,Craig Dawson,craig-dawson,D,False,,,3.0,9.0,47.0,56.0,2.0,1.0,4.0,1.0,,,1.0,,,4.0,1.0,,,1.0,1.0,,,,,,1.0,,90.0,,3.0,,,,,,,3.0,,7.0,,,1.0,4.0,,,,4.0,,11.0,48.0,59.0,1,,69.0,,,,
2021-22,9576338,30,21,West_Ham_United,Away,96531,84182,Alphonse Aréola,alphonse-areola,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576338,30,21,West_Ham_United,Away,106920,81012,Ryan Fredericks,ryan-fredericks,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576338,30,21,West_Ham_United,Away,139227,103192,Kurt Zouma,kurt-zouma,D,False,,,3.0,21.0,39.0,60.0,3.0,,4.0,,,,1.0,,,6.0,,,,2.0,,,,,,1.0,,,90.0,,,1.0,,,,,,3.0,,5.8,,,,2.0,,,,4.0,,22.0,41.0,63.0,0,,68.0,,,,
2021-22,9576338,30,21,West_Ham_United,Away,174975,105717,Arthur Masuaku,arthur-masuaku,D,False,1.0,,,12.0,10.0,21.0,,1.0,2.0,,,,,,1.0,5.0,1.0,,,1.0,,,,,,,,,56.0,,,,,,,,,9.0,,6.1,,,,3.0,3.0,3.0,,1.0,,15.0,11.0,23.0,0,,37.0,,,,
2021-22,9576338,30,21,West_Ham_United,Away,220315,86934,Manuel Lanzini,manuel-lanzini,M,False,,,2.0,31.0,26.0,57.0,,,6.0,,,,,,1.0,1.0,4.0,,,,,,,,,1.0,,,84.0,,,,,,,,,5.0,,7.1,,,,1.0,2.0,,,2.0,,33.0,26.0,59.0,0,1.0,70.0,2.0,1.0,2.0,
2021-22,9576338,30,21,West_Ham_United,Away,354808,172841,Saïd Benrahma,said-benrahma,M,False,1.0,,1.0,12.0,4.0,15.0,,,4.0,,,,,,1.0,4.0,6.0,,,,,1.0,,,,,1.0,,90.0,1.0,,,,,,,,8.0,,7.3,,,,,5.0,3.0,,1.0,,14.0,4.0,15.0,1,2.0,32.0,2.0,2.0,2.0,1.0
2021-22,9576338,30,21,West_Ham_United,Away,357596,180151,Nikola Vlašić,nikola-vlasic,M,True,,,,1.0,1.0,2.0,,,,,,,,,1.0,1.0,,,,,,,,,,,,,12.0,,,,,,,,,2.0,,6.2,,,,,,,,,,1.0,2.0,3.0,0,,4.0,,,,
2021-22,9576338,30,21,West_Ham_United,Away,799041,215439,Tomáš Souček,tomas-soucek,M,False,,,,11.0,12.0,23.0,2.0,1.0,4.0,,,,,,1.0,5.0,3.0,,,1.0,,,,,,2.0,,,90.0,,,,,,,,,9.0,,6.4,,,,,3.0,1.0,,,,16.0,13.0,28.0,0,,38.0,1.0,,2.0,
2021-22,9576338,30,21,West_Ham_United,Away,816763,217593,Pablo Fornals,pablo-fornals,M,True,,,2.0,20.0,9.0,29.0,,,3.0,,,,3.0,,1.0,5.0,3.0,,,1.0,,,,,,1.0,1.0,,34.0,,,,,,,,,9.0,,6.7,,,,1.0,1.0,1.0,,4.0,,23.0,11.0,33.0,0,1.0,46.0,2.0,1.0,1.0,1.0
2021-22,9576338,30,21,West_Ham_United,Away,825719,219924,Issa Diop,issa-diop,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576338,30,21,West_Ham_United,Away,825740,195728,Alex Král,alex-kral,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
