season,matchId,gameweek,team_id,team,venue,playerId,pl_id,playerName,slug,position,substitute,accurateCross,accurateKeeperSweeper,accurateLongBalls,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePass,aerialLost,aerialWon,ballRecovery,bigChanceCreated,bigChanceMissed,blockedScoringAttempt,challengeLost,clearanceOffLine,crossNotClaimed,dispossessed,duelLost,duelWon,errorLeadToAGoal,errorLeadToAShot,fouls,goalAssist,goals,goodHighClaim,hitWoodwork,interceptionWon,keyPass,lastManTackle,minutesPlayed,onTargetScoringAttempt,outfielderBlock,penaltyConceded,penaltyFaced,penaltyMiss,penaltySave,penaltyWon,possessionLostCtrl,punches,rating,savedShotsFromInsideTheBox,saves,shotOffTarget,totalClearance,totalContest,totalCross,totalKeeperSweeper,totalLongBalls,totalOffside,totalOppositionHalfPasses,totalOwnHalfPasses,totalPass,totalShots,totalTackle,touches,unsuccessfulTouch,wasFouled,wonContest,wonTackle
2016-17,7090127,10,21,West_Ham_United,Away,9729,8380,James Collins,james-collins,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090127,10,21,West_Ham_United,Away,9741,18073,Mark Noble,mark-noble,M,False,,,3.0,22.0,27.0,49.0,,,8.0,,,,4.0,,,,4.0,1.0,,,,,,,,2.0,,,90.0,1.0,1.0,,,,,,7.0,,6.6,,,,,,,,3.0,,28.0,27.0,55.0,1,1.0,62.0,,,,1.0
2016-17,7090127,10,21,West_Ham_United,Away,13060,32259,Darren Randolph,darren-randolph,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090127,10,21,West_Ham_United,Away,14120,48717,Winston Reid,winston-reid,D,False,,,5.0,9.0,28.0,37.0,2.0,1.0,5.0,,,,3.0,,,,6.0,8.0,,,2.0,,,,,2.0,,,90.0,,2.0,,,,,,6.0,,6.9,,,,6.0,1.0,,,7.0,,11.0,32.0,43.0,0,1.0,63.0,,5.0,1.0,1.0
2016-17,7090127,10,21,West_Ham_United,Away,14216,37901,Dimitri Payet,dimitri-payet,M,False,2.0,,2.0,25.0,7.0,30.0,,,4.0,,,3.0,1.0,,,2.0,7.0,1.0,,,2.0,,,,,,3.0,,90.0,1.0,,,,,,,22.0,,6.7,,,,1.0,3.0,9.0,,4.0,,39.0,8.0,38.0,4,,61.0,3.0,,1.0,
2016-17,7090127,10,21,West_Ham_United,Away,21164,40669,Angelo Ogbonna,angelo-ogbonna,D,False,,,2.0,16.0,23.0,39.0,,3.0,4.0,,,,,,,1.0,2.0,5.0,,,1.0,,,,,2.0,1.0,,90.0,,1.0,,,,,,8.0,,6.9,,,,4.0,,,,5.0,,22.0,24.0,46.0,0,2.0,57.0,,,,2.0
2016-17,7090127,10,21,West_Ham_United,Away,22337,43626,Håvard Nordtveit,havard-nordtveit,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090127,10,21,West_Ham_United,Away,27035,45124,André Ayew,andre-ayew,F,True,,,,4.0,1.0,5.0,,,,,,1.0,,,,,,1.0,,,,,,,,,1.0,,30.0,,,,,,,,,,6.6,,,,,,,,,,4.0,1.0,5.0,1,,8.0,,1.0,,
2016-17,7090127,10,21,West_Ham_United,Away,37240,44336,Sofiane Feghouli,sofiane-feghouli,M,True,,,,3.0,2.0,5.0,,,,,,,,,,,1.0,,,,,,,,,,,,12.0,,,,,,,,8.0,,5.9,,,,,1.0,5.0,,,,9.0,2.0,6.0,0,,15.0,1.0,,,
2016-17,7090127,10,21,West_Ham_United,Away,43443,55459,Aaron Cresswell,aaron-cresswell,D,False,1.0,,2.0,23.0,13.0,35.0,1.0,3.0,3.0,,,,1.0,,,,2.0,3.0,,,,,,,,1.0,,,90.0,,,,,,,,8.0,,6.4,,,,,,3.0,,4.0,,27.0,17.0,41.0,0,,54.0,,,,
2016-17,7090127,10,21,West_Ham_United,Away,45944,55037,Cheikhou Kouyaté,cheikhou-kouyate,M,False,,,1.0,9.0,27.0,36.0,2.0,,5.0,,,,,,,2.0,4.0,1.0,,,,,,,,1.0,,,90.0,,2.0,,,,,,7.0,,6.5,,,,4.0,1.0,2.0,,3.0,,13.0,27.0,38.0,0,,53.0,1.0,,1.0,
2016-17,7090127,10,21,West_Ham_United,Away,46799,59779,Pedro Obiang,pedro-obiang,M,False,,,,13.0,7.0,20.0,1.0,,2.0,,,,,,,1.0,3.0,6.0,,,1.0,,,,,,,,60.0,,,,,,,,9.0,,6.8,,,1.0,1.0,2.0,1.0,,2.0,,20.0,8.0,27.0,1,1.0,41.0,,3.0,2.0,
2016-17,7090127,10,21,West_Ham_United,Away,47772,57531,Michail Antonio,michail-antonio,F,False,1.0,,,17.0,2.0,18.0,5.0,1.0,6.0,,1.0,,1.0,,,3.0,14.0,10.0,,,3.0,,,,,3.0,3.0,,90.0,1.0,1.0,,,,,,15.0,,7.3,,,1.0,2.0,6.0,2.0,,2.0,1.0,22.0,2.0,22.0,2,1.0,56.0,4.0,4.0,4.0,1.0
2016-17,7090127,10,21,West_Ham_United,Away,48077,,Simone Zaza,simone-zaza,F,True,,,,4.0,1.0,5.0,1.0,,,,,,,,,,3.0,1.0,,,2.0,,,,,,,,19.0,,,,,,,,5.0,,6.5,,,,,,2.0,,,,6.0,2.0,6.0,0,1.0,12.0,2.0,,,1.0
2016-17,7090127,10,21,West_Ham_United,Away,50539,60706,Adrián,adrian,G,False,,,6.0,5.0,16.0,21.0,,,13.0,,,,,,,,,,,,,,,4.0,,,,,90.0,,,,,,,,14.0,,6.8,4.0,4.0,,1.0,,,,19.0,,18.0,17.0,35.0,0,,49.0,,,,
2016-17,7090127,10,21,West_Ham_United,Away,220315,86934,Manuel Lanzini,manuel-lanzini,M,False,,,,18.0,12.0,30.0,,,4.0,,,1.0,2.0,,,,2.0,2.0,,,1.0,,,,,2.0,2.0,,78.0,,,,,,,,7.0,,6.9,,,2.0,,1.0,1.0,,,,22.0,12.0,33.0,3,,46.0,3.0,1.0,1.0,
2016-17,7090127,10,21,West_Ham_United,Away,330099,163526,Edimilson Fernandes,edimilson-fernandes,M,False,,,1.0,12.0,9.0,21.0,2.0,,1.0,,,1.0,1.0,,,1.0,4.0,1.0,,,,,,,,1.0,,,71.0,,,,,,,,8.0,,6.3,,,,,,2.0,,2.0,,15.0,10.0,23.0,1,,39.0,1.0,1.0,,
2016-17,7090127,10,21,West_Ham_United,Away,353224,176296,Ashley Fletcher,ashley-fletcher,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090121,11,21,West_Ham_United,Home,9729,8380,James Collins,james-collins,D,False,,,2.0,5.0,51.0,56.0,1.0,2.0,5.0,,,,,,,,1.0,3.0,,,,,,,,,,,90.0,,1.0,,,,,,5.0,,7.1,,,1.0,9.0,,,,5.0,,9.0,51.0,60.0,1,1.0,73.0,,,,
2016-17,7090121,11,21,West_Ham_United,Home,9741,18073,Mark Noble,mark-noble,M,False,,,4.0,29.0,31.0,60.0,,,8.0,,,,1.0,,,2.0,5.0,1.0,,,2.0,,,,,,,,90.0,,,,,,,,7.0,,6.5,,,1.0,,,,,6.0,,33.0,32.0,65.0,1,1.0,70.0,,,,1.0
2016-17,7090121,11,21,West_Ham_United,Home,13060,32259,Darren Randolph,darren-randolph,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090121,11,21,West_Ham_United,Home,14216,37901,Dimitri Payet,dimitri-payet,M,False,5.0,,6.0,27.0,12.0,34.0,1.0,1.0,7.0,,,,1.0,,,1.0,7.0,4.0,,,1.0,,,,,,7.0,,90.0,,,,,,,,22.0,,7.5,,,1.0,,6.0,11.0,,7.0,,43.0,13.0,45.0,1,,66.0,,1.0,3.0,
2016-17,7090121,11,21,West_Ham_United,Home,21164,40669,Angelo Ogbonna,angelo-ogbonna,D,False,,,1.0,22.0,28.0,50.0,2.0,5.0,6.0,,,,,,,,2.0,5.0,,,,,,,,1.0,,,90.0,1.0,,,,,,,15.0,,6.9,,,,8.0,,,,10.0,,30.0,35.0,65.0,1,,77.0,,,,
2016-17,7090121,11,21,West_Ham_United,Home,22337,43626,Håvard Nordtveit,havard-nordtveit,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090121,11,21,West_Ham_United,Home,27035,45124,André Ayew,andre-ayew,F,False,,,,13.0,3.0,16.0,5.0,2.0,1.0,,,,,,,1.0,6.0,2.0,,,,,,,,,,,63.0,,,,,,,,5.0,,6.4,,,,,,1.0,,,1.0,17.0,3.0,19.0,0,,21.0,,,,
2016-17,7090121,11,21,West_Ham_United,Home,37240,44336,Sofiane Feghouli,sofiane-feghouli,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,1.0,,,,1.0,,,0,,1.0,,,,
2016-17,7090121,11,21,West_Ham_United,Home,43443,55459,Aaron Cresswell,aaron-cresswell,D,False,,,3.0,10.0,13.0,23.0,3.0,7.0,3.0,,,,,,,,4.0,11.0,,,,,,,,1.0,,,90.0,,,,,,,,18.0,,6.5,,,,3.0,1.0,7.0,,8.0,1.0,20.0,17.0,30.0,0,2.0,65.0,,2.0,,2.0
2016-17,7090121,11,21,West_Ham_United,Home,45944,55037,Cheikhou Kouyaté,cheikhou-kouyate,M,False,,,3.0,15.0,30.0,45.0,,,1.0,,,,,,,,1.0,4.0,,,,,,,,4.0,,,90.0,,,,,,,,4.0,,7.3,,,,4.0,2.0,,,5.0,,17.0,31.0,48.0,0,2.0,62.0,,1.0,1.0,
2016-17,7090121,11,21,West_Ham_United,Home,46799,59779,Pedro Obiang,pedro-obiang,M,False,,,1.0,23.0,25.0,48.0,2.0,1.0,8.0,,,,,,,,5.0,12.0,,,2.0,,,,,1.0,,,89.0,1.0,,,,,,,12.0,,7.7,,,,,4.0,1.0,,5.0,,31.0,27.0,57.0,1,6.0,75.0,,2.0,3.0,6.0
2016-17,7090121,11,21,West_Ham_United,Home,47772,57531,Michail Antonio,michail-antonio,F,False,1.0,,,10.0,13.0,22.0,5.0,2.0,5.0,,,1.0,,,,2.0,9.0,7.0,,,2.0,,,,,,,,90.0,,,,,,,,19.0,,6.4,,,2.0,,2.0,4.0,,1.0,1.0,18.0,15.0,29.0,3,2.0,58.0,6.0,1.0,2.0,2.0
2016-17,7090121,11,21,West_Ham_United,Home,48077,,Simone Zaza,simone-zaza,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090121,11,21,West_Ham_United,Home,50539,60706,Adrián,adrian,G,False,,,6.0,2.0,10.0,12.0,1.0,,10.0,,,,,,,,1.0,1.0,1.0,,,,,1.0,,,,,90.0,,,,,,,,10.0,,6.3,1.0,3.0,,1.0,,,1.0,16.0,,10.0,12.0,22.0,0,,35.0,,1.0,,
2016-17,7090121,11,21,West_Ham_United,Home,220315,86934,Manuel Lanzini,manuel-lanzini,M,False,,,,14.0,11.0,25.0,,,4.0,,,,,,,,2.0,4.0,,,2.0,,,,,,,,62.0,,,,,,,,10.0,,7.1,,,1.0,,3.0,,,,1.0,21.0,13.0,34.0,1,,41.0,1.0,1.0,3.0,
2016-17,7090121,11,21,West_Ham_United,Home,330099,163526,Edimilson Fernandes,edimilson-fernandes,M,True,,,,5.0,4.0,9.0,,,2.0,,,,,,,1.0,4.0,,,,1.0,,,,,,,,28.0,,,,,,,,7.0,,6.2,,,,,2.0,,,1.0,,6.0,6.0,12.0,0,,18.0,,,,
2016-17,7090121,11,21,West_Ham_United,Home,340519,168287,Jonathan Calleri,jonathan-calleri,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090121,11,21,West_Ham_United,Home,353224,176296,Ashley Fletcher,ashley-fletcher,F,True,,,,8.0,2.0,10.0,1.0,1.0,,,,,,,,1.0,3.0,2.0,,,1.0,,,,,,,,27.0,,,,,,,,4.0,,6.5,,,,1.0,1.0,,,,,10.0,2.0,12.0,0,,18.0,1.0,,1.0,
2016-17,7090114,12,21,West_Ham_United,Away,9729,8380,James Collins,james-collins,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090114,12,21,West_Ham_United,Away,13060,32259,Darren Randolph,darren-randolph,G,False,,,12.0,9.0,3.0,12.0,,,5.0,,,,,,,,,,1.0,,,,,1.0,,,,,90.0,,,,1.0,,,,13.0,,5.8,2.0,3.0,,1.0,,,,25.0,,21.0,4.0,25.0,0,,32.0,,,,
2016-17,7090114,12,21,West_Ham_United,Away,14120,48717,Winston Reid,winston-reid,D,False,,,4.0,4.0,8.0,12.0,1.0,1.0,10.0,1.0,,,,,,,3.0,5.0,,,3.0,1.0,,,,7.0,1.0,,90.0,,,,,,,1.0,6.0,,7.8,,,1.0,14.0,1.0,,,8.0,,5.0,12.0,17.0,1,1.0,45.0,,2.0,1.0,1.0
2016-17,7090114,12,21,West_Ham_United,Away,14216,37901,Dimitri Payet,dimitri-payet,M,False,3.0,,1.0,21.0,9.0,27.0,1.0,1.0,4.0,,,1.0,2.0,,,2.0,7.0,11.0,,,,,,,,,3.0,,85.0,,,,,,,,14.0,,7.2,,,,,7.0,7.0,,2.0,,29.0,9.0,31.0,1,,59.0,1.0,5.0,5.0,
2016-17,7090114,12,21,West_Ham_United,Away,21164,40669,Angelo Ogbonna,angelo-ogbonna,D,False,,,4.0,6.0,12.0,18.0,1.0,1.0,4.0,,,,1.0,,,,2.0,5.0,,,,,,,,1.0,,,90.0,,2.0,,,,,,11.0,,6.8,,,,4.0,,,,13.0,,14.0,13.0,27.0,0,4.0,42.0,1.0,,,3.0
2016-17,7090114,12,21,West_Ham_United,Away,22337,43626,Håvard Nordtveit,havard-nordtveit,D,True,,,,1.0,,1.0,,,,,,,,,,,1.0,,,,1.0,,,,,,,,5.0,,,1.0,,,,,3.0,,4.2,,,,,,,,1.0,,1.0,1.0,2.0,0,,5.0,1.0,,,
2016-17,7090114,12,21,West_Ham_United,Away,27035,45124,André Ayew,andre-ayew,F,False,,,,2.0,4.0,6.0,1.0,,3.0,,,,1.0,,,,4.0,4.0,,,1.0,,,,,,1.0,,61.0,,,,,,,,7.0,,6.7,,,,1.0,1.0,,,1.0,,5.0,5.0,10.0,0,3.0,19.0,,1.0,,3.0
2016-17,7090114,12,21,West_Ham_United,Away,37240,44336,Sofiane Feghouli,sofiane-feghouli,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090114,12,21,West_Ham_United,Away,43443,55459,Aaron Cresswell,aaron-cresswell,D,False,,,4.0,20.0,8.0,28.0,1.0,,4.0,,,,2.0,,,1.0,4.0,2.0,,,,,,,,1.0,,,90.0,,,,,,,,13.0,,6.5,,,,1.0,1.0,2.0,,11.0,,29.0,10.0,37.0,0,1.0,55.0,,,1.0,1.0
2016-17,7090114,12,21,West_Ham_United,Away,45944,55037,Cheikhou Kouyaté,cheikhou-kouyate,M,False,,,1.0,1.0,10.0,11.0,2.0,1.0,6.0,,,1.0,,,,1.0,4.0,3.0,,,1.0,,,,1.0,2.0,,,90.0,,,,,,,,9.0,,6.3,,,1.0,7.0,1.0,,,6.0,,6.0,12.0,18.0,2,,33.0,,1.0,1.0,
2016-17,7090114,12,21,West_Ham_United,Away,46799,59779,Pedro Obiang,pedro-obiang,M,False,,,2.0,10.0,10.0,20.0,,,5.0,,,,1.0,,,1.0,4.0,5.0,,,2.0,,,,,2.0,,,90.0,,,,,,,,11.0,,6.6,,,,,1.0,,,3.0,,14.0,13.0,27.0,0,4.0,38.0,1.0,,1.0,3.0
2016-17,7090114,12,21,West_Ham_United,Away,47772,57531,Michail Antonio,michail-antonio,F,False,,,6.0,3.0,12.0,15.0,2.0,2.0,6.0,,,1.0,2.0,,,,7.0,12.0,,,2.0,,1.0,,,6.0,1.0,,90.0,1.0,,,,,,,17.0,,7.3,,,1.0,6.0,7.0,6.0,,9.0,1.0,16.0,13.0,23.0,3,2.0,69.0,1.0,2.0,6.0,2.0
2016-17,7090114,12,21,West_Ham_United,Away,48077,,Simone Zaza,simone-zaza,F,True,,,,6.0,5.0,11.0,2.0,2.0,1.0,,,1.0,1.0,,,1.0,7.0,4.0,,,3.0,,,,,,,,29.0,1.0,,,,,,,3.0,,6.7,,,,,1.0,,,,1.0,7.0,5.0,12.0,2,1.0,19.0,1.0,,1.0,1.0
2016-17,7090114,12,21,West_Ham_United,Away,50539,60706,Adrián,adrian,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090114,12,21,West_Ham_United,Away,74069,73889,Diafra Sakho,diafra-sakho,F,False,,,,5.0,3.0,8.0,1.0,5.0,1.0,,,,1.0,,,1.0,5.0,6.0,,,1.0,,,,,,,,61.0,,,,,,,,10.0,,6.4,,,,3.0,1.0,,,,3.0,9.0,5.0,14.0,0,,25.0,1.0,1.0,,
2016-17,7090114,12,21,West_Ham_United,Away,220315,86934,Manuel Lanzini,manuel-lanzini,M,False,,,,14.0,21.0,35.0,,,18.0,,,1.0,2.0,,,1.0,5.0,9.0,,,1.0,,1.0,,,3.0,1.0,,90.0,1.0,,,,,,,12.0,,7.5,,,,,5.0,,,2.0,1.0,18.0,23.0,41.0,2,5.0,65.0,2.0,,4.0,4.0
2016-17,7090114,12,21,West_Ham_United,Away,330099,163526,Edimilson Fernandes,edimilson-fernandes,M,True,,,1.0,7.0,1.0,8.0,,,1.0,,,,1.0,,,,3.0,2.0,,,1.0,,,,,1.0,1.0,,29.0,,,,,,,,3.0,,6.8,,,,2.0,1.0,,,1.0,,8.0,2.0,10.0,0,1.0,19.0,,1.0,,1.0
2016-17,7090114,12,21,West_Ham_United,Away,353224,176296,Ashley Fletcher,ashley-fletcher,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090104,13,21,West_Ham_United,Away,9729,8380,James Collins,james-collins,D,False,,,2.0,2.0,4.0,6.0,4.0,1.0,2.0,,,,,,,,4.0,2.0,,,,,,,,1.0,,,90.0,,,,,,,,4.0,,6.6,,,,9.0,,,,3.0,,4.0,6.0,10.0,0,,22.0,,1.0,,
2016-17,7090104,13,21,West_Ham_United,Away,9741,18073,Mark Noble,mark-noble,M,False,1.0,,4.0,17.0,10.0,26.0,1.0,,2.0,,,,3.0,,,2.0,9.0,4.0,,1.0,3.0,,,,,2.0,,,90.0,,,,,,,,8.0,,6.3,,,,,2.0,1.0,,4.0,,19.0,12.0,30.0,0,1.0,44.0,1.0,1.0,2.0,
2016-17,7090104,13,21,West_Ham_United,Away,13060,32259,Darren Randolph,darren-randolph,G,False,,1.0,13.0,10.0,4.0,14.0,,,12.0,,,,,,,,,,,,,,,3.0,,,,,90.0,,,,,,,,26.0,1.0,7.8,5.0,7.0,,2.0,,,1.0,38.0,,33.0,6.0,39.0,0,,56.0,,,,
2016-17,7090104,13,21,West_Ham_United,Away,14216,37901,Dimitri Payet,dimitri-payet,M,False,5.0,,2.0,20.0,9.0,24.0,1.0,,2.0,1.0,,,2.0,,,,3.0,5.0,,,,1.0,,,,,3.0,,89.0,,,,,,,,8.0,,7.8,,,1.0,,2.0,9.0,,3.0,,27.0,9.0,27.0,1,,44.0,,3.0,2.0,
2016-17,7090104,13,21,West_Ham_United,Away,21164,40669,Angelo Ogbonna,angelo-ogbonna,D,False,,,1.0,4.0,8.0,12.0,,3.0,4.0,,,,,,,,,5.0,,,,,,,,3.0,,,90.0,,1.0,,,,,,4.0,,7.2,,,,8.0,,,,3.0,,6.0,10.0,16.0,0,1.0,32.0,,1.0,,1.0
2016-17,7090104,13,21,West_Ham_United,Away,22337,43626,Håvard Nordtveit,havard-nordtveit,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090104,13,21,West_Ham_United,Away,27035,45124,André Ayew,andre-ayew,F,True,,,,3.0,1.0,4.0,1.0,,1.0,,,,,,,1.0,4.0,1.0,,,1.0,,,,,,,,16.0,,,,,,,,3.0,,6.6,,,1.0,1.0,2.0,,,,,4.0,1.0,5.0,1,,10.0,,,1.0,
2016-17,7090104,13,21,West_Ham_United,Away,37240,44336,Sofiane Feghouli,sofiane-feghouli,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090104,13,21,West_Ham_United,Away,43443,55459,Aaron Cresswell,aaron-cresswell,D,False,,,3.0,12.0,4.0,16.0,1.0,,6.0,,,,,,,1.0,3.0,2.0,,,1.0,,,,,,,,90.0,,,,,,,,12.0,,6.4,,,,4.0,,2.0,,10.0,,18.0,8.0,24.0,0,1.0,42.0,,1.0,,1.0
2016-17,7090104,13,21,West_Ham_United,Away,45944,55037,Cheikhou Kouyaté,cheikhou-kouyate,M,False,,,3.0,3.0,11.0,14.0,1.0,,5.0,,,,,,,,3.0,5.0,,1.0,3.0,,,,,,,,90.0,,,,,,,,6.0,,6.9,,,,8.0,,,,5.0,,7.0,12.0,19.0,0,5.0,34.0,1.0,,,5.0
2016-17,7090104,13,21,West_Ham_United,Away,46799,59779,Pedro Obiang,pedro-obiang,M,False,,,2.0,9.0,12.0,21.0,,1.0,5.0,,,,3.0,,,,4.0,9.0,,,1.0,,,,,4.0,,,90.0,,1.0,,,,,,14.0,,7.1,,,,1.0,,,,4.0,,19.0,15.0,34.0,0,4.0,52.0,1.0,4.0,,4.0
2016-17,7090104,13,21,West_Ham_United,Away,47772,57531,Michail Antonio,michail-antonio,F,False,,,3.0,6.0,7.0,13.0,5.0,3.0,4.0,,,,,,,3.0,11.0,11.0,,,2.0,,,,,1.0,1.0,,90.0,,,,,,,,24.0,,6.8,,,1.0,3.0,5.0,4.0,,6.0,,17.0,10.0,23.0,1,3.0,60.0,2.0,1.0,4.0,3.0
2016-17,7090104,13,21,West_Ham_United,Away,48077,,Simone Zaza,simone-zaza,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090104,13,21,West_Ham_United,Away,50539,60706,Adrián,adrian,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090104,13,21,West_Ham_United,Away,74069,73889,Diafra Sakho,diafra-sakho,F,False,,,,8.0,2.0,10.0,8.0,1.0,5.0,,,,,,,6.0,15.0,6.0,,,1.0,,1.0,,,,,,66.0,1.0,,,,,,,9.0,,7.3,,,1.0,,2.0,1.0,,,1.0,10.0,2.0,11.0,2,1.0,27.0,1.0,2.0,2.0,1.0
2016-17,7090104,13,21,West_Ham_United,Away,220315,86934,Manuel Lanzini,manuel-lanzini,M,False,,,1.0,14.0,10.0,24.0,2.0,,8.0,,,,1.0,,,,4.0,,,,1.0,,,,,1.0,,,74.0,,,,,,,,10.0,,6.6,,,,1.0,,,,2.0,1.0,17.0,16.0,33.0,0,,37.0,1.0,,,
2016-17,7090104,13,21,West_Ham_United,Away,330099,163526,Edimilson Fernandes,edimilson-fernandes,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090104,13,21,West_Ham_United,Away,353224,176296,Ashley Fletcher,ashley-fletcher,F,True,,,1.0,5.0,2.0,7.0,1.0,1.0,3.0,,,,,,,1.0,4.0,2.0,,,3.0,,,,,,1.0,,24.0,1.0,,,,,,,4.0,,6.8,,,,1.0,1.0,1.0,,1.0,,6.0,2.0,7.0,1,,14.0,2.0,,1.0,
2016-17,7090172,14,21,West_Ham_United,Home,9729,8380,James Collins,james-collins,D,False,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,7.0,,,,,,,,1.0,,,,,,,,,,,,,2.0,2.0,0,,2.0,,,,
2016-17,7090172,14,21,West_Ham_United,Home,9741,18073,Mark Noble,mark-noble,M,False,,,4.0,25.0,17.0,42.0,,,5.0,,,,3.0,,,2.0,6.0,,,,,,,,,,,,73.0,,,,,,,,10.0,,5.9,,,,,1.0,,,7.0,,31.0,18.0,49.0,0,,54.0,,,,
2016-17,7090172,14,21,West_Ham_United,Home,13060,32259,Darren Randolph,darren-randolph,G,False,,1.0,5.0,4.0,3.0,7.0,,,9.0,,,,,,,,,,,,,,,,,,,,90.0,,,,,,,,18.0,1.0,6.2,4.0,5.0,,1.0,,,1.0,23.0,,21.0,4.0,25.0,0,,34.0,,,,
2016-17,7090172,14,21,West_Ham_United,Home,14120,48717,Winston Reid,winston-reid,D,False,,,2.0,10.0,17.0,27.0,1.0,1.0,9.0,,,,1.0,,,,3.0,5.0,,,1.0,,,,,4.0,1.0,,90.0,,,,,,,,11.0,,6.5,,,,11.0,,1.0,,8.0,,19.0,19.0,37.0,0,3.0,58.0,,1.0,,2.0
2016-17,7090172,14,21,West_Ham_United,Home,14167,18759,Álvaro Arbeloa,alvaro-arbeloa,D,True,1.0,,2.0,21.0,10.0,30.0,1.0,1.0,6.0,,,,1.0,,,,3.0,4.0,,,1.0,,,,,2.0,1.0,,83.0,,1.0,,,,,,10.0,,6.3,,,,4.0,,4.0,,7.0,,27.0,13.0,36.0,0,2.0,58.0,,1.0,,1.0
2016-17,7090172,14,21,West_Ham_United,Home,14216,37901,Dimitri Payet,dimitri-payet,M,False,,,3.0,39.0,11.0,50.0,1.0,,4.0,,,,1.0,,,2.0,8.0,,,,1.0,,,,1.0,1.0,1.0,,90.0,,,,,,,,23.0,,6.5,,,2.0,,3.0,4.0,,4.0,,52.0,12.0,60.0,2,,79.0,2.0,,,
2016-17,7090172,14,21,West_Ham_United,Home,18998,40142,Andy Carroll,andy-carroll,F,True,,,,,3.0,3.0,1.0,1.0,,,,,,,,,1.0,1.0,,,,,1.0,,,,,,17.0,1.0,,,,,,,2.0,,7.1,,,,,,,,,,1.0,3.0,4.0,1,,6.0,1.0,,,
2016-17,7090172,14,21,West_Ham_United,Home,21164,40669,Angelo Ogbonna,angelo-ogbonna,D,False,,,1.0,15.0,19.0,34.0,,1.0,5.0,,,,,,,,1.0,1.0,1.0,,,,,,,,1.0,,90.0,,1.0,,,,,,9.0,,5.5,,,,5.0,1.0,,,5.0,,21.0,21.0,42.0,0,,49.0,,,,
2016-17,7090172,14,21,West_Ham_United,Home,22337,43626,Håvard Nordtveit,havard-nordtveit,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090172,14,21,West_Ham_United,Home,27035,45124,André Ayew,andre-ayew,F,True,,,,5.0,3.0,8.0,2.0,,1.0,,,1.0,,,,1.0,3.0,4.0,,,1.0,,,,,,,,27.0,,,,,,,,5.0,,6.6,,,1.0,,1.0,,,,,6.0,5.0,11.0,2,,19.0,1.0,3.0,1.0,
2016-17,7090172,14,21,West_Ham_United,Home,37240,44336,Sofiane Feghouli,sofiane-feghouli,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
