season,matchId,gameweek,team_id,team,venue,playerId,pl_code,playerName,slug,position,substitute,accurateCross,accurateKeeperSweeper,accurateLongBalls,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePass,aerialLost,aerialWon,ballRecovery,bigChanceCreated,bigChanceMissed,blockedScoringAttempt,challengeLost,clearanceOffLine,crossNotClaimed,dispossessed,duelLost,duelWon,errorLeadToAGoal,errorLeadToAShot,fouls,goalAssist,goals,goalsPrevented,goodHighClaim,hitWoodwork,interceptionWon,keyPass,lastManTackle,minutesPlayed,onTargetScoringAttempt,outfielderBlock,ownGoals,penaltyConceded,penaltyFaced,penaltyWon,possessionLostCtrl,punches,rating,savedShotsFromInsideTheBox,saves,shotOffTarget,totalClearance,totalContest,totalCross,totalKeeperSweeper,totalLongBalls,totalOffside,totalOppositionHalfPasses,totalOwnHalfPasses,totalPass,totalShots,totalTackle,touches,unsuccessfulTouch,wasFouled,wonContest,wonTackle
2021-22,9576378,18,2,Leeds_United,Home,44900,72222,Mateusz Klich,mateusz-klich,M,False,1.0,,,21.0,13.0,33.0,1.0,,2.0,1.0,,,,,,,3.0,3.0,,,,,,,,,,3.0,,78.0,,,,,,,9.0,,7.0,,,,3.0,4.0,2.0,,,,27.0,14.0,39.0,0,1.0,53.0,,,2.0,
2021-22,9576378,18,2,Leeds_United,Home,78454,87873,Stuart Dallas,stuart-dallas,D,False,1.0,,,9.0,20.0,28.0,2.0,,7.0,,,,,,,,3.0,1.0,,1.0,1.0,,,,,,3.0,1.0,,90.0,,2.0,,,,,11.0,,6.3,,,,1.0,,1.0,,1.0,,14.0,22.0,35.0,0,1.0,55.0,3.0,,,
2021-22,9576378,18,2,Leeds_United,Home,102624,66588,Luke Ayling,luke-ayling,D,False,,,3.0,8.0,39.0,47.0,1.0,1.0,6.0,,,,,,,,1.0,3.0,,,,,,,,,1.0,,,90.0,,3.0,,,,,12.0,,6.6,,,,1.0,1.0,1.0,,10.0,,17.0,42.0,58.0,0,1.0,71.0,,,1.0,1.0
2021-22,9576378,18,2,Leeds_United,Home,103117,80179,Adam Forshaw,adam-forshaw,M,False,,,5.0,14.0,23.0,37.0,,,11.0,,,,2.0,,,2.0,4.0,7.0,1.0,,,,,,,,1.0,1.0,,90.0,,,,,,,9.0,,6.4,,,,,2.0,,,6.0,,18.0,25.0,43.0,0,4.0,59.0,1.0,1.0,2.0,1.0
2021-22,9576378,18,2,Leeds_United,Home,581302,193645,Robin Koch,robin-koch,D,False,,,3.0,8.0,26.0,34.0,1.0,2.0,4.0,,,,,,,1.0,4.0,3.0,,,2.0,,,,,,1.0,,,90.0,,,,,,,11.0,,5.9,,,,3.0,,,,7.0,,11.0,33.0,44.0,0,1.0,52.0,,,,
2021-22,9576378,18,2,Leeds_United,Home,796144,173821,Tyler Roberts,tyler-roberts,F,False,,,1.0,11.0,10.0,21.0,,1.0,3.0,,,1.0,,,,2.0,3.0,1.0,,,1.0,,,,,,,,,90.0,1.0,,,,,,12.0,,6.2,,,2.0,3.0,,1.0,,2.0,,17.0,11.0,27.0,4,,42.0,3.0,,,
2021-22,9576378,18,2,Leeds_United,Home,829570,221399,Jack Harrison,jack-harrison,F,False,,,,,1.0,1.0,1.0,,1.0,,,,,,,,1.0,,,,,,,,,,,,,31.0,,,,,,,2.0,,6.3,,,,,,,,,,,2.0,2.0,0,,4.0,1.0,,,
2021-22,9576378,18,2,Leeds_United,Home,831005,219961,Raphinha,raphinha,M,False,,,1.0,17.0,4.0,21.0,2.0,1.0,6.0,,,,3.0,,,1.0,10.0,4.0,,,2.0,,1.0,,,,1.0,,,90.0,1.0,,,,,,22.0,,6.5,,,3.0,,4.0,1.0,,3.0,,29.0,7.0,35.0,4,1.0,52.0,2.0,,2.0,
2021-22,9576378,18,2,Leeds_United,Home,858254,223081,Kristoffer Klaesson,kristoffer-klaesson,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576378,18,2,Leeds_United,Home,906076,437495,Illan Meslier,illan-meslier,G,False,,2.0,9.0,1.0,23.0,24.0,,,8.0,,,,,,,,,,,,,,,,,,,,,90.0,,,,,,,7.0,,7.4,5.0,8.0,,2.0,,,2.0,16.0,,4.0,27.0,31.0,0,,47.0,,,,
2021-22,9576378,18,2,Leeds_United,Home,917005,450070,Crysencio Summerville,crysencio-summerville,M,True,,,,8.0,9.0,17.0,2.0,,6.0,,1.0,,,,,,2.0,2.0,,,,,,,,,1.0,1.0,,50.0,,,,,,,7.0,,6.6,,,1.0,,1.0,,,,,12.0,11.0,23.0,1,1.0,28.0,1.0,,1.0,
2021-22,9576378,18,2,Leeds_United,Home,945806,462635,Joe Gelhardt,joe-gelhardt,M,False,,,,4.0,7.0,11.0,,,2.0,,,,,,,3.0,6.0,6.0,,,3.0,,,,,,,,,90.0,,,,,,1.0,10.0,,6.7,,,,,1.0,,,,,9.0,8.0,17.0,0,,29.0,1.0,5.0,1.0,
2021-22,9576378,18,2,Leeds_United,Home,950338,464618,Liam McCarron,liam-mccarron,M,True,,,,,2.0,2.0,,,1.0,,,,,,,,,,,,,,,,,,,,,9.0,,,,,,,,,6.4,,,,,,,,,,,2.0,2.0,0,,3.0,,,,
2021-22,9576378,18,2,Leeds_United,Home,980640,248937,Sam Greenwood,sam-greenwood,M,True,,,1.0,1.0,4.0,5.0,,,1.0,,,,,,,,1.0,,,,1.0,,,,,,,,,12.0,,,,,,,3.0,,6.5,,,,,,1.0,,2.0,,3.0,4.0,6.0,0,,8.0,1.0,,,
2021-22,9576378,18,2,Leeds_United,Home,980647,450529,Lewis Bate,lewis-bate,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576378,18,2,Leeds_United,Home,991577,433590,Cody Drameh,cody-drameh,D,False,1.0,,1.0,17.0,15.0,31.0,1.0,1.0,1.0,,,,1.0,,,,3.0,7.0,,,1.0,,,,,,1.0,,,90.0,,,,,,,21.0,,6.5,,,,2.0,2.0,2.0,,2.0,,21.0,24.0,43.0,0,4.0,79.0,5.0,,2.0,2.0
2021-22,9576378,18,2,Leeds_United,Home,1020747,469249,Nohan Kenneh,nohan-kenneh,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576378,18,2,Leeds_United,Home,1020748,492374,Jack Jenkins,jack-jenkins,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576378,18,2,Leeds_United,Home,1065237,513852,Kris Moore,moore-kris,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576378,18,2,Leeds_United,Home,1142335,547701,Archie Gray,archie-gray,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,10114693,19,2,Leeds_United,Away,44900,72222,Mateusz Klich,mateusz-klich,M,False,,,2.0,3.0,9.0,12.0,1.0,,3.0,,,,1.0,,,,2.0,2.0,,,,,,,,,,,,45.0,,,,,,,7.0,,6.5,,,,,1.0,,,3.0,,7.0,10.0,17.0,0,1.0,21.0,2.0,,1.0,1.0
2021-22,10114693,19,2,Leeds_United,Away,78454,87873,Stuart Dallas,stuart-dallas,D,False,,,1.0,5.0,16.0,21.0,1.0,,7.0,,,,2.0,,,2.0,6.0,3.0,,,2.0,,,,,,2.0,,,90.0,,,,1.0,,,15.0,,5.2,,,1.0,1.0,1.0,1.0,,4.0,1.0,11.0,20.0,30.0,1,2.0,52.0,1.0,,1.0,
2021-22,10114693,19,2,Leeds_United,Away,102624,66588,Luke Ayling,luke-ayling,D,False,,,3.0,3.0,42.0,45.0,,,4.0,,,,2.0,,,,3.0,6.0,,,1.0,,,,,,4.0,,,90.0,,,,1.0,,,11.0,,5.7,,,,3.0,1.0,,,8.0,,7.0,47.0,54.0,0,4.0,71.0,1.0,1.0,1.0,2.0
2021-22,10114693,19,2,Leeds_United,Away,103117,80179,Adam Forshaw,adam-forshaw,M,False,,,1.0,10.0,33.0,43.0,,1.0,12.0,,,,2.0,,,,4.0,5.0,,,2.0,,,,,,2.0,,,90.0,1.0,,,,,,14.0,,6.5,,,,,2.0,,,5.0,,17.0,37.0,54.0,1,1.0,67.0,2.0,1.0,2.0,1.0
2021-22,10114693,19,2,Leeds_United,Away,542472,80954,Rodrigo,rodrigo,M,False,,,1.0,8.0,5.0,13.0,,,4.0,,,,2.0,,,1.0,4.0,3.0,,,1.0,,,,,,1.0,,,45.0,,,,,,,6.0,,6.3,,,,,1.0,,,1.0,,11.0,6.0,17.0,0,1.0,23.0,1.0,1.0,1.0,
2021-22,10114693,19,2,Leeds_United,Away,796144,173821,Tyler Roberts,tyler-roberts,F,True,,,2.0,5.0,5.0,10.0,,,,,,,1.0,,,1.0,3.0,1.0,,,1.0,,,,,,,1.0,,45.0,,,,,,,6.0,,6.5,,,,,1.0,,,2.0,,6.0,7.0,13.0,0,,19.0,2.0,,1.0,
2021-22,10114693,19,2,Leeds_United,Away,828639,200617,Daniel James,daniel-james,M,False,,,,3.0,4.0,7.0,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,61.0,,,,,,,3.0,,6.5,,,,,,,,,,5.0,4.0,9.0,0,1.0,12.0,1.0,,,1.0
2021-22,10114693,19,2,Leeds_United,Away,829570,221399,Jack Harrison,jack-harrison,F,False,,,1.0,10.0,9.0,19.0,,,10.0,,,,3.0,,,3.0,6.0,4.0,,,,,,,,,3.0,,,90.0,,,,,,,18.0,,6.1,,,,,1.0,4.0,,2.0,3.0,20.0,9.0,25.0,0,2.0,50.0,4.0,1.0,1.0,2.0
2021-22,10114693,19,2,Leeds_United,Away,831005,219961,Raphinha,raphinha,M,False,,,,5.0,7.0,12.0,1.0,,4.0,,,,4.0,,,,5.0,1.0,,,,,,,,,1.0,,,90.0,1.0,,,,,,15.0,,5.9,,,,2.0,1.0,1.0,,5.0,2.0,15.0,8.0,22.0,1,,33.0,3.0,,1.0,
2021-22,10114693,19,2,Leeds_United,Away,836675,222694,Pascal Struijk,pascal-struijk,D,False,,,2.0,4.0,26.0,30.0,,,5.0,,,,1.0,,,,1.0,3.0,,,,,,,,,,,,90.0,,1.0,,,,,10.0,,5.8,,,,2.0,1.0,,,7.0,,8.0,31.0,39.0,0,2.0,50.0,,,1.0,2.0
2021-22,10114693,19,2,Leeds_United,Away,858254,223081,Kristoffer Klaesson,kristoffer-klaesson,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,10114693,19,2,Leeds_United,Away,906076,437495,Illan Meslier,illan-meslier,G,False,,1.0,7.0,,16.0,16.0,,,15.0,,,,,,,,,,,,,,,-1.2889,,,,,,90.0,,,,,2.0,,19.0,,6.7,6.0,8.0,,,,,1.0,25.0,,16.0,18.0,34.0,0,,55.0,1.0,,,
2021-22,10114693,19,2,Leeds_United,Away,914835,443967,Junior Firpo,junior-firpo,D,False,,,1.0,9.0,20.0,29.0,1.0,,11.0,,,,,1.0,,,3.0,5.0,,,2.0,,,,,,1.0,1.0,,90.0,,2.0,,,,,7.0,,6.9,,,,,,,,2.0,,12.0,23.0,35.0,0,5.0,52.0,,,,
2021-22,10114693,19,2,Leeds_United,Away,917005,450070,Crysencio Summerville,crysencio-summerville,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,10114693,19,2,Leeds_United,Away,943652,221610,Jamie Shackleton,jamie-shackleton,D,True,,,,2.0,17.0,19.0,3.0,,5.0,,,,,,,,5.0,3.0,,,1.0,,,,,,1.0,,,45.0,,,,,,,6.0,,6.4,,,,1.0,2.0,,,1.0,,5.0,19.0,24.0,0,2.0,32.0,,,1.0,1.0
2021-22,10114693,19,2,Leeds_United,Away,945806,462635,Joe Gelhardt,joe-gelhardt,M,True,,,,2.0,2.0,4.0,2.0,,1.0,,,,2.0,,,,5.0,1.0,,,1.0,,,,,,,,,29.0,,,,,,,1.0,,6.3,,,,,,,,,,2.0,3.0,5.0,0,,6.0,,1.0,,
2021-22,10114693,19,2,Leeds_United,Away,950338,464618,Liam McCarron,liam-mccarron,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,10114693,19,2,Leeds_United,Away,980647,450529,Lewis Bate,lewis-bate,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,10114693,19,2,Leeds_United,Away,1020744,492373,Charlie Cresswell,charlie-cresswell,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,10114693,19,2,Leeds_United,Away,1020747,469249,Nohan Kenneh,nohan-kenneh,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,10144887,20,2,Leeds_United,Home,44900,72222,Mateusz Klich,mateusz-klich,M,True,,,1.0,10.0,6.0,16.0,,,6.0,,,,1.0,,,,2.0,1.0,,,,,,,,,1.0,,,23.0,,,,,,,7.0,,6.4,,,,,1.0,,,4.0,,14.0,7.0,21.0,0,1.0,27.0,1.0,,,1.0
2021-22,10144887,20,2,Leeds_United,Home,78454,87873,Stuart Dallas,stuart-dallas,D,False,,,3.0,20.0,15.0,35.0,1.0,3.0,6.0,,,,2.0,,,,5.0,8.0,,,1.0,,,,,,1.0,,,90.0,,1.0,,,,,16.0,,6.6,,,,3.0,4.0,3.0,,6.0,,30.0,18.0,45.0,0,2.0,72.0,1.0,,3.0,2.0
2021-22,10144887,20,2,Leeds_United,Home,102624,66588,Luke Ayling,luke-ayling,D,False,,,5.0,9.0,31.0,40.0,3.0,1.0,11.0,,,,4.0,,,,9.0,7.0,,,2.0,,,,,,,,,90.0,,2.0,,,,,2.0,,6.4,,,,2.0,2.0,,,5.0,,10.0,32.0,42.0,0,2.0,54.0,,2.0,2.0,2.0
2021-22,10144887,20,2,Leeds_United,Home,103117,80179,Adam Forshaw,adam-forshaw,M,False,,,5.0,24.0,17.0,41.0,,,7.0,,,,1.0,,,,1.0,3.0,,,,,,,,,1.0,,,67.0,,,,,,,10.0,,6.9,,,,,,1.0,,8.0,,29.0,21.0,49.0,0,3.0,58.0,1.0,,,2.0
2021-22,10144887,20,2,Leeds_United,Home,204336,106617,Patrick Bamford,patrick-bamford,F,True,,,,2.0,4.0,6.0,,,1.0,,,,,,,,,2.0,,,,,,,,,1.0,1.0,,32.0,,,,,,,,,6.8,,,1.0,,1.0,,,,,2.0,4.0,6.0,1,,10.0,,1.0,1.0,
2021-22,10144887,20,2,Leeds_United,Home,305278,149915,Diego Llorente,diego-llorente,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,10144887,20,2,Leeds_United,Home,542472,80954,Rodrigo,rodrigo,M,False,,,,9.0,3.0,12.0,1.0,1.0,4.0,,,,1.0,,,,3.0,2.0,,,1.0,,,,,,,,,45.0,,,,,,,9.0,,6.4,,,,,1.0,,,,,13.0,6.0,19.0,0,,22.0,2.0,,1.0,
2021-22,10144887,20,2,Leeds_United,Home,581302,193645,Robin Koch,robin-koch,D,False,,,4.0,14.0,16.0,30.0,,,4.0,,,,1.0,,,,3.0,2.0,,,2.0,,,,,,,1.0,,90.0,,,,,,,10.0,,6.6,,,1.0,1.0,,,,5.0,,22.0,18.0,40.0,1,2.0,45.0,,,,1.0
2021-22,10144887,20,2,Leeds_United,Home,828639,200617,Daniel James,daniel-james,M,False,,,1.0,6.0,5.0,11.0,1.0,,4.0,,,,,,,1.0,6.0,9.0,,,2.0,,,,,,1.0,,,90.0,,,,,,,9.0,,6.7,,,,,4.0,2.0,,2.0,2.0,9.0,6.0,13.0,0,3.0,31.0,2.0,4.0,2.0,1.0
2021-22,10144887,20,2,Leeds_United,Home,829570,221399,Jack Harrison,jack-harrison,F,False,,,,7.0,5.0,12.0,,,2.0,,,,1.0,,,1.0,4.0,1.0,,,1.0,,,,,,,1.0,,58.0,,,,,,,19.0,,6.3,,,,1.0,1.0,2.0,,3.0,,16.0,8.0,22.0,0,1.0,38.0,5.0,,,1.0
2021-22,10144887,20,2,Leeds_United,Home,831005,219961,Raphinha,raphinha,M,False,,,4.0,17.0,7.0,24.0,,,3.0,,,,2.0,,,1.0,12.0,11.0,,,4.0,,,,,,1.0,,,90.0,,,,,,,28.0,,6.4,,,,,9.0,6.0,,8.0,1.0,33.0,8.0,35.0,0,4.0,69.0,3.0,3.0,4.0,3.0
2021-22,10144887,20,2,Leeds_United,Home,836675,222694,Pascal Struijk,pascal-struijk,D,False,,,6.0,7.0,43.0,50.0,1.0,1.0,3.0,,,,2.0,,,,3.0,4.0,,,,,,,,,,,,90.0,,1.0,,,,,8.0,,6.6,,,,3.0,,,,7.0,,10.0,46.0,56.0,0,3.0,68.0,1.0,,,3.0
2021-22,10144887,20,2,Leeds_United,Home,858254,223081,Kristoffer Klaesson,kristoffer-klaesson,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,10144887,20,2,Leeds_United,Home,906076,437495,Illan Meslier,illan-meslier,G,False,,1.0,2.0,,13.0,13.0,,,5.0,,,,,,,,,,,,,,,-0.4139,,,,,,90.0,,,,,,,3.0,,7.0,2.0,6.0,,1.0,,,1.0,4.0,,1.0,15.0,16.0,0,,27.0,,,,
2021-22,10144887,20,2,Leeds_United,Home,914835,443967,Junior Firpo,junior-firpo,D,False,,,,10.0,21.0,31.0,1.0,,2.0,,,,3.0,,,,7.0,5.0,,,2.0,,,,,,,,,90.0,,,,,,,18.0,,5.8,,,,1.0,2.0,3.0,,6.0,,25.0,22.0,44.0,0,4.0,64.0,1.0,,1.0,2.0
2021-22,10144887,20,2,Leeds_United,Home,917005,450070,Crysencio Summerville,crysencio-summerville,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,10144887,20,2,Leeds_United,Home,943652,221610,Jamie Shackleton,jamie-shackleton,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,10144887,20,2,Leeds_United,Home,945806,462635,Joe Gelhardt,joe-gelhardt,M,True,,,,4.0,4.0,8.0,1.0,,,,,1.0,,,,1.0,4.0,2.0,,,2.0,,,,,,,,,45.0,1.0,,,,,,5.0,,6.6,,,,,1.0,,,,,7.0,4.0,11.0,2,,18.0,1.0,1.0,1.0,
2021-22,10144887,20,2,Leeds_United,Home,980640,248937,Sam Greenwood,sam-greenwood,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,10144887,20,2,Leeds_United,Home,1020744,492373,Charlie Cresswell,charlie-cresswell,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576174,21,2,Leeds_United,Home,44900,72222,Mateusz Klich,mateusz-klich,M,False,1.0,,3.0,24.0,8.0,31.0,,1.0,9.0,,,,1.0,,,1.0,4.0,4.0,,,2.0,1.0,,,,,,7.0,,90.0,,,,,,,15.0,,7.3,,,,,1.0,5.0,,5.0,,31.0,11.0,37.0,0,,53.0,2.0,2.0,1.0,
2021-22,9576174,21,2,Leeds_United,Home,78454,87873,Stuart Dallas,stuart-dallas,D,False,,,2.0,13.0,7.0,20.0,1.0,1.0,6.0,,,2.0,2.0,,,2.0,6.0,7.0,,,,,1.0,,,,3.0,1.0,,90.0,2.0,,,,,,24.0,,7.7,,,,2.0,2.0,2.0,,9.0,,29.0,11.0,38.0,4,5.0,71.0,,,1.0,3.0
2021-22,9576174,21,2,Leeds_United,Home,102624,66588,Luke Ayling,luke-ayling,D,False,2.0,,9.0,16.0,19.0,33.0,8.0,6.0,9.0,1.0,,,1.0,,,,10.0,10.0,,,,,,,,,,1.0,,90.0,,2.0,,,,,18.0,,7.3,,,,3.0,3.0,3.0,,16.0,,25.0,24.0,46.0,0,,75.0,2.0,2.0,2.0,
2021-22,9576174,21,2,Leeds_United,Home,103117,80179,Adam Forshaw,adam-forshaw,M,False,,,5.0,12.0,18.0,30.0,1.0,2.0,4.0,,,,,,,2.0,4.0,5.0,,,1.0,,,,,,2.0,,,90.0,,,,,,,16.0,,6.8,,,,1.0,,1.0,,9.0,,20.0,22.0,41.0,0,2.0,56.0,1.0,1.0,,1.0
2021-22,9576174,21,2,Leeds_United,Home,305278,149915,Diego Llorente,diego-llorente,D,False,,,2.0,5.0,22.0,27.0,3.0,1.0,7.0,,,,,,,,4.0,4.0,,,1.0,,,,,,2.0,,,90.0,,,,,,,8.0,,6.8,,,,3.0,,,,5.0,,10.0,25.0,35.0,0,2.0,46.0,,1.0,,1.0
2021-22,9576174,21,2,Leeds_United,Home,581302,193645,Robin Koch,robin-koch,D,False,,,,4.0,17.0,21.0,11.0,6.0,5.0,,,,,,,,11.0,7.0,,,1.0,,,,,,1.0,,,90.0,,,,,,,11.0,,6.5,,,,6.0,,,,4.0,,4.0,27.0,31.0,0,1.0,43.0,1.0,,,1.0
2021-22,9576174,21,2,Leeds_United,Home,796144,173821,Tyler Roberts,tyler-roberts,F,False,,,,6.0,5.0,11.0,1.0,,6.0,,1.0,3.0,,,,,2.0,,,,1.0,,,,,,,3.0,,58.0,1.0,,,,,,4.0,,6.6,,,2.0,,,,,1.0,1.0,9.0,5.0,14.0,6,,23.0,,,,
2021-22,9576174,21,2,Leeds_United,Home,828639,200617,Daniel James,daniel-james,M,True,2.0,,,3.0,1.0,2.0,,1.0,1.0,1.0,,,1.0,,,1.0,2.0,1.0,,,,,1.0,,,,,2.0,,28.0,1.0,,,,,,5.0,,7.4,,,,,,3.0,,1.0,,6.0,2.0,5.0,1,,10.0,,,,
2021-22,9576174,21,2,Leeds_United,Home,829570,221399,Jack Harrison,jack-harrison,F,False,1.0,,,5.0,7.0,11.0,3.0,,4.0,,,1.0,,,,,3.0,3.0,,,,,1.0,,,,2.0,1.0,,62.0,2.0,,,,,,14.0,,7.7,,,,,3.0,3.0,,2.0,,13.0,8.0,18.0,3,,38.0,4.0,,3.0,
2021-22,9576174,21,2,Leeds_United,Home,831005,219961,Raphinha,raphinha,M,False,1.0,,2.0,18.0,7.0,24.0,3.0,1.0,7.0,,1.0,2.0,,,,1.0,8.0,7.0,,,1.0,,,,,1.0,,2.0,,90.0,,,,,,,20.0,,7.0,,,3.0,1.0,5.0,5.0,,5.0,2.0,30.0,9.0,34.0,5,3.0,62.0,2.0,1.0,2.0,1.0
2021-22,9576174,21,2,Leeds_United,Home,858254,223081,Kristoffer Klaesson,kristoffer-klaesson,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576174,21,2,Leeds_United,Home,906076,437495,Illan Meslier,illan-meslier,G,False,,,6.0,2.0,19.0,21.0,,3.0,7.0,,,,,,,,,3.0,,,,,,,,,,,,90.0,,,,,,,8.0,2.0,6.8,1.0,1.0,,2.0,,,,13.0,,6.0,22.0,28.0,0,,39.0,1.0,,,
2021-22,9576174,21,2,Leeds_United,Home,914835,443967,Junior Firpo,junior-firpo,D,False,,,1.0,15.0,8.0,23.0,1.0,,6.0,,,,,,,,3.0,7.0,,,1.0,,,,,,,,,90.0,1.0,,,,,,8.0,,7.5,,,1.0,3.0,3.0,,,1.0,,17.0,13.0,30.0,2,5.0,49.0,,,2.0,4.0
2021-22,9576174,21,2,Leeds_United,Home,917005,450070,Crysencio Summerville,crysencio-summerville,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576174,21,2,Leeds_United,Home,945806,462635,Joe Gelhardt,joe-gelhardt,M,True,1.0,,,2.0,,1.0,2.0,1.0,1.0,1.0,,1.0,,,,,6.0,1.0,,,3.0,1.0,,,,,,1.0,,32.0,,,,,,,5.0,,6.8,,,,,1.0,1.0,,,2.0,4.0,,3.0,1,,9.0,2.0,,,
2021-22,9576174,21,2,Leeds_United,Home,980640,248937,Sam Greenwood,sam-greenwood,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576174,21,2,Leeds_United,Home,980647,450529,Lewis Bate,lewis-bate,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576174,21,2,Leeds_United,Home,1020748,492374,Jack Jenkins,jack-jenkins,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576174,21,2,Leeds_United,Home,1065237,513852,Kris Moore,moore-kris,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576174,21,2,Leeds_United,Home,1097848,477547,Leo Fuhr Hjelde,leo-fuhr-hjelde,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576361,22,2,Leeds_United,Away,44900,72222,Mateusz Klich,mateusz-klich,M,False,1.0,,2.0,19.0,14.0,32.0,3.0,,6.0,,,1.0,2.0,,,2.0,9.0,2.0,,,1.0,,,,,,2.0,1.0,,90.0,1.0,,,,,,13.0,,6.6,,,,1.0,1.0,3.0,,3.0,,25.0,16.0,38.0,2,2.0,54.0,1.0,,,
2021-22,9576361,22,2,Leeds_United,Away,78454,87873,Stuart Dallas,stuart-dallas,D,False,1.0,,3.0,10.0,19.0,28.0,,1.0,9.0,,,,1.0,,,,2.0,5.0,,,1.0,,,,,,3.0,1.0,,90.0,,1.0,,,,,13.0,,7.1,,,1.0,4.0,,2.0,,11.0,,17.0,24.0,39.0,1,4.0,71.0,1.0,,,4.0
2021-22,9576361,22,2,Leeds_United,Away,102624,66588,Luke Ayling,luke-ayling,D,False,,,6.0,12.0,29.0,41.0,2.0,1.0,8.0,1.0,,,2.0,,,,5.0,5.0,,,,1.0,,,,,1.0,1.0,,90.0,,,,,,,19.0,,6.7,,,2.0,1.0,2.0,,,16.0,,22.0,35.0,57.0,2,3.0,69.0,2.0,,1.0,2.0
2021-22,9576361,22,2,Leeds_United,Away,103117,80179,Adam Forshaw,adam-forshaw,M,False,,,,5.0,5.0,10.0,,,,,,,,,,,,,,,,1.0,,,,,,2.0,,22.0,,,,,,,3.0,,6.9,,,,,,1.0,,,,7.0,5.0,11.0,0,,13.0,1.0,,,
2021-22,9576361,22,2,Leeds_United,Away,542472,80954,Rodrigo,rodrigo,M,True,,,,8.0,3.0,11.0,1.0,,1.0,,,1.0,1.0,,,3.0,7.0,2.0,,,,,,,,,1.0,,,25.0,,,,,,,8.0,,6.2,,,,,2.0,,,,1.0,9.0,3.0,12.0,1,2.0,28.0,2.0,,,1.0
