season,matchId,gameweek,team_id,team,venue,playerId,pl_code,playerName,slug,position,substitute,accurateCross,accurateKeeperSweeper,accurateLongBalls,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePass,aerialLost,aerialWon,ballCarriesCount,ballRecovery,bigChanceCreated,bigChanceMissed,blockedScoringAttempt,challengeLost,clearanceOffLine,dispossessed,duelLost,duelWon,errorLeadToAGoal,errorLeadToAShot,expectedAssists,expectedGoals,expectedGoalsOnTarget,fouls,goalAssist,goals,goalsPrevented,goodHighClaim,hitWoodwork,interceptionWon,keyPass,lastManTackle,metersCoveredHighSpeedRunningKm,metersCoveredJoggingKm,metersCoveredRunningKm,metersCoveredSprintingKm,metersCoveredWalkingKm,minutesPlayed,onTargetScoringAttempt,outfielderBlock,ownGoals,penaltyConceded,penaltyFaced,penaltyMiss,penaltySave,penaltyWon,possessionLostCtrl,progressiveBallCarriesCount,punches,rating,savedShotsFromInsideTheBox,saves,shotOffTarget,totalBallCarriesDistance,totalClearance,totalContest,totalCross,totalKeeperSweeper,totalLongBalls,totalOffside,totalOppositionHalfPasses,totalOwnHalfPasses,totalPass,totalProgression,totalProgressiveBallCarriesDistance,totalShots,totalTackle,touches,unsuccessfulTouch,wasFouled,wonContest,wonTackle
2025-26,14025129,14,36,Brighton_and_Hove_Albion,Home,115365,83299.0,Lewis Dunk,lewis-dunk,D,False,,,4.0,23.0,68.0,91.0,4.0,,38.0,3.0,,,,1.0,,1.0,6.0,1.0,,,0.00778686,,,,0.0,,,,,1.0,,,,,,,,90.0,,1.0,,,,,,,12.0,,,6.1,,,,227.68245308544,1.0,1.0,,,8.0,,29.0,72.0,101.0,49.245,,0,,108.0,1.0,,1.0,
2025-26,14025129,14,36,Brighton_and_Hove_Albion,Home,219572,111478.0,Joël Veltman,joel-veltman,D,True,,,,5.0,8.0,13.0,,,7.0,,,,,,,,,,,,0.00383429,,,,0.0,,,,,,,,,,,,,12.0,,,,,,,,,2.0,,,6.3,,,,38.445833311041,,,,,,,6.0,8.0,14.0,9.345,,0,,16.0,,,,
2025-26,14025129,14,36,Brighton_and_Hove_Albion,Home,788784,204120.0,Olivier Boscagli,olivier-boscagli,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14025129,14,36,Brighton_and_Hove_Albion,Home,825844,231416.0,Ferdi Kadıoğlu,ferdi-kadioglu,D,False,,,,8.0,13.0,21.0,,,8.0,,,,,1.0,,,1.0,1.0,,,0.00301544,,,,0.0,,,,,,,,,,,,,67.0,,,,,,,,,7.0,,,5.8,,,,94.774120853025,3.0,,5.0,,,1.0,9.0,13.0,22.0,45.885,,0,1.0,34.0,1.0,,,
2025-26,14025129,14,36,Brighton_and_Hove_Albion,Home,959628,467779.0,Mats Wieffer,mats-wieffer,D,False,,,,25.0,14.0,39.0,2.0,4.0,19.0,6.0,1.0,,,2.0,,1.0,8.0,12.0,,,0.0384316,,,2.0,1.0,,,,,2.0,1.0,,,,,,,90.0,,,,,,,,,13.0,,,6.4,,,,147.25230297121,3.0,1.0,,,,,31.0,18.0,49.0,67.41,,0,6.0,70.0,,2.0,,3.0
2025-26,14025129,14,36,Brighton_and_Hove_Albion,Home,962012,469142.0,Jan Paul van Hecke,jan-paul-van-hecke,D,False,,,,17.0,23.0,40.0,2.0,1.0,31.0,1.0,,1.0,,,,2.0,6.0,3.0,,,0.0130747,1.033,1.636,2.0,0.0,2.0,,,,3.0,,,,,,,,90.0,3.0,,,,,,,,14.0,,,7.7,,,,265.73165154883,1.0,,,,6.0,,26.0,24.0,50.0,193.935,,3,2.0,65.0,,,,2.0
2025-26,14025129,14,36,Brighton_and_Hove_Albion,Home,994363,489639.0,Bart Verbruggen,bart-verbruggen,G,False,,,5.0,3.0,47.0,50.0,,,21.0,13.0,,,,,,,,,,,0.00103535,,,,0.0,,0.4456,,,,,,,,,,,90.0,,,,,,,,,6.0,,,8.2,4.0,6.0,,148.24027419752,,,,,11.0,,9.0,47.0,56.0,74.34,,0,,66.0,,,,
2025-26,14025129,14,36,Brighton_and_Hove_Albion,Home,997152,465730.0,Maxim De Cuyper,maxim-de-cuyper,D,False,2.0,,1.0,19.0,10.0,29.0,1.0,,19.0,2.0,,,,1.0,,,2.0,5.0,,,0.112139,0.0645,0.1371,,0.0,,,,,,2.0,,,,,,,90.0,1.0,,,,,,,,10.0,,,6.8,,,,109.83460740568,,3.0,6.0,,3.0,,23.0,10.0,33.0,70.98,,1,,50.0,1.0,2.0,3.0,
2025-26,14025129,14,36,Brighton_and_Hove_Albion,Home,1050692,,Diego Coppola,diego-coppola,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14025129,14,36,Brighton_and_Hove_Albion,Home,1065588,514254.0,Diego Gómez,diego-gomez,M,False,,,,14.0,7.0,21.0,,1.0,14.0,2.0,,,,3.0,,1.0,5.0,6.0,,,0.014253,,,1.0,0.0,,,,,,,,,,,,,90.0,,,,,,,,,10.0,,,6.6,,,,77.82468889578,1.0,1.0,,,2.0,,21.0,8.0,29.0,-24.885,,0,4.0,44.0,1.0,,1.0,2.0
2025-26,14025129,14,36,Brighton_and_Hove_Albion,Home,1142315,532529.0,Jack Hinshelwood,jack-hinshelwood,M,True,,,,16.0,10.0,26.0,,,11.0,5.0,,,2.0,,,2.0,2.0,1.0,,,0.0621644,0.325,,,1.0,,,,,,1.0,,,,,,,66.0,,,,,,,,,6.0,,,6.5,,,2.0,70.03304275908,3.0,1.0,1.0,,1.0,,19.0,10.0,29.0,50.715,,4,,42.0,,,1.0,
2025-26,14025129,14,36,Brighton_and_Hove_Albion,Home,1155321,608181.0,Stefanos Tzimas,tzimas-stefanos,F,False,,,,3.0,1.0,4.0,,,1.0,1.0,,,,1.0,,1.0,3.0,1.0,,,0.00205077,,,1.0,0.0,,,,,,,,,,,,,24.0,,,,,,,,,2.0,,,6.4,,,,8.3066248260048,,,,,,1.0,4.0,1.0,5.0,-0.42,,0,1.0,7.0,,,,
2025-26,14025129,14,36,Brighton_and_Hove_Albion,Home,1198075,513433.0,Brajan Gruda,gruda-brajan,M,False,,,2.0,8.0,5.0,13.0,,1.0,17.0,6.0,,,,2.0,,3.0,10.0,4.0,,,0.126903,0.0844,0.141,2.0,0.0,,,,,,,,,,,,,77.0,1.0,,,,,,,,13.0,,,6.1,,,,209.71062875537,,3.0,1.0,,2.0,1.0,11.0,5.0,16.0,98.7,,1,1.0,33.0,3.0,2.0,,
2025-26,14025129,14,36,Brighton_and_Hove_Albion,Home,1199043,535301.0,Carlos Baleba,carlos-baleba,M,False,,,1.0,19.0,10.0,29.0,,1.0,10.0,5.0,,,,1.0,,2.0,4.0,6.0,,,0.0324589,,,,0.0,,,,,3.0,,,,,,,,78.0,,1.0,,,,,,,9.0,,,7.2,,,,152.73039172349,3.0,3.0,,,2.0,,23.0,11.0,34.0,21.735,,0,2.0,56.0,1.0,1.0,2.0,2.0
2025-26,14025129,14,36,Brighton_and_Hove_Albion,Home,1400106,592031.0,Yankuba Minteh,yankuba-minteh,M,False,2.0,,2.0,13.0,6.0,19.0,1.0,,19.0,2.0,,,1.0,1.0,,,8.0,10.0,,,0.18133,0.1256,,2.0,0.0,,,,,,3.0,,,,,,,90.0,,,,,,,,,14.0,,,6.5,,,1.0,158.90064865072,1.0,9.0,5.0,,2.0,1.0,17.0,7.0,24.0,4.9349999999999,,2,4.0,55.0,2.0,1.0,5.0,2.0
2025-26,14025129,14,36,Brighton_and_Hove_Albion,Home,1416535,647850.0,Charalampos Kostoulas,kostoulas-charalampos,F,True,,,,4.0,1.0,5.0,,1.0,4.0,1.0,1.0,,,,,,,4.0,,,0.018785,0.0564,0.016,,0.0,,,,,,2.0,,,,,,,13.0,1.0,,,,,,,,3.0,,,6.8,,,1.0,43.863568585778,,,1.0,,1.0,,5.0,1.0,6.0,22.26,,2,2.0,14.0,1.0,1.0,,2.0
2025-26,14025129,14,36,Brighton_and_Hove_Albion,Home,1565348,567121.0,Joe Knight,joe-knight,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14025129,14,36,Brighton_and_Hove_Albion,Home,1899611,556637.0,Nehemiah Oriola,nehemiah-oriola,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14025159,15,36,Brighton_and_Hove_Albion,Home,31867,49262.0,Jason Steele,jason-steele,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14025159,15,36,Brighton_and_Hove_Albion,Home,33902,50175.0,Danny Welbeck,danny-welbeck,F,False,,,,7.0,7.0,14.0,1.0,2.0,3.0,2.0,,,,1.0,,,5.0,2.0,,1.0,0.0179829,0.0714,0.0426,2.0,0.0,,,,,1.0,1.0,,,,,,,90.0,1.0,,,,,,,,8.0,,,6.2,,,1.0,19.815531506232,,1.0,,,,,13.0,7.0,20.0,-3.255,,2,,25.0,1.0,,,
2025-26,14025159,15,36,Brighton_and_Hove_Albion,Home,115365,83299.0,Lewis Dunk,lewis-dunk,D,False,,,2.0,36.0,55.0,91.0,1.0,3.0,33.0,6.0,,,1.0,2.0,,,4.0,5.0,,,0.0240197,0.0146,,1.0,0.0,,,,,2.0,1.0,,,,,,,90.0,,3.0,,,,,,,9.0,,,7.3,,,,332.93103210269,2.0,,1.0,,4.0,,40.0,59.0,99.0,201.285,,1,2.0,111.0,,,,2.0
2025-26,14025159,15,36,Brighton_and_Hove_Albion,Home,219572,111478.0,Joël Veltman,joel-veltman,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14025159,15,36,Brighton_and_Hove_Albion,Home,788784,204120.0,Olivier Boscagli,olivier-boscagli,D,True,1.0,,2.0,9.0,4.0,13.0,,,5.0,,,,,,,,,,,,0.0350604,,,,0.0,,,,,,,,,,,,,15.0,,,,,,,,,4.0,,,6.8,,,,46.352061649745,,,3.0,,2.0,,10.0,4.0,14.0,9.03,,0,,21.0,,,,
2025-26,14025159,15,36,Brighton_and_Hove_Albion,Home,825844,231416.0,Ferdi Kadıoğlu,ferdi-kadioglu,D,False,1.0,,2.0,39.0,16.0,55.0,1.0,1.0,22.0,2.0,,,,2.0,,,4.0,2.0,,,0.132609,,,1.0,0.0,,,,,1.0,,,,,,,,83.0,,,,,,,,,10.0,,,6.7,,,,328.8274204201,,,4.0,,2.0,,44.0,16.0,60.0,185.64,,0,1.0,72.0,2.0,,,1.0
2025-26,14025159,15,36,Brighton_and_Hove_Albion,Home,946695,463067.0,Georginio Rutter,georginio-rutter,M,False,1.0,,1.0,13.0,3.0,16.0,,,15.0,1.0,1.0,,3.0,1.0,,5.0,11.0,7.0,,,0.177762,0.4781,0.8756,3.0,0.0,1.0,,,,2.0,1.0,,,,,,,90.0,2.0,,,,,,,,25.0,,,7.9,,,1.0,146.3275560804,2.0,5.0,4.0,,1.0,,18.0,6.0,24.0,106.365,,6,2.0,64.0,4.0,2.0,3.0,2.0
2025-26,14025159,15,36,Brighton_and_Hove_Albion,Home,959628,467779.0,Mats Wieffer,mats-wieffer,D,False,,,3.0,26.0,11.0,37.0,4.0,1.0,18.0,2.0,,1.0,1.0,,,,4.0,4.0,,,0.0251338,0.5587,,,0.0,,,,1.0,1.0,1.0,,,,,,,90.0,,,,,,,,,11.0,,,6.0,,,1.0,190.73485411528,,,1.0,,5.0,,33.0,12.0,45.0,152.88,,2,1.0,62.0,2.0,2.0,,
2025-26,14025159,15,36,Brighton_and_Hove_Albion,Home,962012,469142.0,Jan Paul van Hecke,jan-paul-van-hecke,D,False,1.0,,5.0,53.0,35.0,88.0,1.0,4.0,50.0,2.0,1.0,,2.0,1.0,,,3.0,7.0,1.0,,0.174199,0.0728,,1.0,1.0,,,,,1.0,2.0,,,,,,,90.0,,,,,,,,,11.0,,,8.1,,,,661.11745089089,4.0,,3.0,,6.0,,59.0,38.0,97.0,521.955,,2,1.0,113.0,,2.0,,
2025-26,14025159,15,36,Brighton_and_Hove_Albion,Home,994363,489639.0,Bart Verbruggen,bart-verbruggen,G,False,,1.0,4.0,,31.0,31.0,,,6.0,8.0,,,,,,,,,,,0.00012882,,,,0.0,,0.5892,,,,,,,,,,,90.0,,,,,,,,,1.0,,,7.9,3.0,4.0,,32.984240232415,2.0,,,1.0,5.0,,1.0,31.0,32.0,18.9,,0,,41.0,,,,
2025-26,14025159,15,36,Brighton_and_Hove_Albion,Home,997152,465730.0,Maxim De Cuyper,maxim-de-cuyper,D,False,5.0,,,33.0,14.0,47.0,1.0,,25.0,3.0,1.0,,,2.0,,,3.0,1.0,,,0.441624,,,,0.0,,,,,,3.0,,,,,,,72.0,,,,,,,,,11.0,,,7.4,,,,211.37101633162,2.0,,11.0,,,,36.0,15.0,51.0,131.25,,0,1.0,68.0,1.0,,,
2025-26,14025159,15,36,Brighton_and_Hove_Albion,Home,1050692,,Diego Coppola,diego-coppola,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14025159,15,36,Brighton_and_Hove_Albion,Home,1065588,514254.0,Diego Gómez,diego-gomez,M,False,,,,31.0,15.0,46.0,1.0,2.0,23.0,8.0,,,2.0,1.0,,2.0,7.0,5.0,,,0.0904724,0.3776,,2.0,0.0,,,,,,2.0,,,,,,,90.0,,,,,,,,,13.0,,,6.6,,,1.0,225.07439238123,1.0,2.0,1.0,,,,38.0,17.0,55.0,108.36,,3,2.0,67.0,,,1.0,2.0
2025-26,14025159,15,36,Brighton_and_Hove_Albion,Home,1142315,532529.0,Jack Hinshelwood,jack-hinshelwood,M,True,,,,20.0,6.0,26.0,1.0,,9.0,1.0,,,,,,,1.0,,,,0.0707902,,,,0.0,,,,,,1.0,,,,,,,30.0,,,,,,,,,2.0,,,6.7,,,,67.922571197646,,,2.0,,,,20.0,6.0,26.0,47.88,,0,,31.0,,,,
2025-26,14025159,15,36,Brighton_and_Hove_Albion,Home,1198075,513433.0,Brajan Gruda,gruda-brajan,M,True,2.0,,,10.0,,10.0,,,9.0,1.0,,,1.0,,,,1.0,,,,0.0835233,0.0154,,,0.0,,,,,,3.0,,,,,,,18.0,,,,,,,,,5.0,,,6.6,,,,118.49803389542,,1.0,2.0,,,,12.0,1.0,13.0,43.05,,1,,19.0,1.0,,,
2025-26,14025159,15,36,Brighton_and_Hove_Albion,Home,1199043,535301.0,Carlos Baleba,carlos-baleba,M,False,,,,15.0,8.0,23.0,1.0,,9.0,3.0,,,,2.0,,,5.0,2.0,,,0.0103827,,,2.0,0.0,,,,,,,,,,,,,60.0,,,,,,,,,4.0,,,6.5,,,,68.826228995146,,,,,1.0,,18.0,8.0,26.0,48.825,,0,1.0,29.0,1.0,1.0,,
2025-26,14025159,15,36,Brighton_and_Hove_Albion,Home,1400106,592031.0,Yankuba Minteh,yankuba-minteh,M,False,2.0,,,10.0,2.0,12.0,,1.0,11.0,1.0,,,,1.0,,,3.0,2.0,,1.0,0.0360537,0.0278,,,0.0,,,,,1.0,,,,,,,,72.0,,,,,,,,,15.0,,,6.5,,,1.0,120.62111381035,,2.0,6.0,,,1.0,14.0,2.0,16.0,59.22,,1,,36.0,5.0,1.0,,
2025-26,14025159,15,36,Brighton_and_Hove_Albion,Home,1416535,647850.0,Charalampos Kostoulas,kostoulas-charalampos,F,True,,,,5.0,1.0,6.0,,,4.0,2.0,,1.0,,,,,,3.0,,,0.00447895,0.2528,0.1441,,0.0,,,,,,1.0,,,,,,,18.0,1.0,,,,,,,,4.0,,,6.6,,,3.0,20.806706696776,,2.0,1.0,,,,7.0,1.0,8.0,3.36,,4,1.0,18.0,,,2.0,
2025-26,14025159,15,36,Brighton_and_Hove_Albion,Home,1565348,567121.0,Joe Knight,joe-knight,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14025159,15,36,Brighton_and_Hove_Albion,Home,1899611,556637.0,Nehemiah Oriola,nehemiah-oriola,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14025198,16,36,Brighton_and_Hove_Albion,Away,791,15157.0,James Milner,james-milner,M,True,,,1.0,5.0,4.0,9.0,,,4.0,1.0,,,,1.0,,,1.0,,,,0.00409465,,,,0.0,,,,,,,,,,,,,13.0,,,,,,,,,1.0,,,6.7,,,,26.588711156953,,,1.0,,1.0,,5.0,4.0,9.0,0.315,,0,,10.0,,,,
2025-26,14025198,16,36,Brighton_and_Hove_Albion,Away,31867,49262.0,Jason Steele,jason-steele,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14025198,16,36,Brighton_and_Hove_Albion,Away,33902,50175.0,Danny Welbeck,danny-welbeck,F,True,,,,6.0,,6.0,,,1.0,,,,,,,,,,,,0.0131631,,,,0.0,,,,,,,,,,,,,8.0,,,,,,,,,1.0,,,6.5,,,,3.2711846477996,,,,,,,6.0,,6.0,-2.835,,0,,7.0,1.0,,,
2025-26,14025198,16,36,Brighton_and_Hove_Albion,Away,115365,83299.0,Lewis Dunk,lewis-dunk,D,False,,,2.0,23.0,67.0,90.0,2.0,,40.0,4.0,,,,1.0,,,3.0,2.0,,,0.0177476,,,,0.0,,,,,1.0,,,,,,,,90.0,,2.0,,,,,,,2.0,,,6.6,,,,302.44928840311,1.0,,,,4.0,,25.0,67.0,92.0,-105.63,,0,1.0,100.0,,1.0,,
2025-26,14025198,16,36,Brighton_and_Hove_Albion,Away,219572,111478.0,Joël Veltman,joel-veltman,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14025198,16,36,Brighton_and_Hove_Albion,Away,788784,204120.0,Olivier Boscagli,olivier-boscagli,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14025198,16,36,Brighton_and_Hove_Albion,Away,825844,231416.0,Ferdi Kadıoğlu,ferdi-kadioglu,D,False,,,1.0,33.0,18.0,51.0,1.0,,28.0,4.0,,,,1.0,,,4.0,3.0,,,0.0660401,0.0771,,2.0,0.0,,,,,,1.0,,,,,,,90.0,,1.0,,,,,,,16.0,,,6.6,,,1.0,323.60872155426,2.0,1.0,4.0,,4.0,,39.0,19.0,58.0,-197.295,,1,2.0,79.0,2.0,1.0,,2.0
2025-26,14025198,16,36,Brighton_and_Hove_Albion,Away,936849,451340.0,Kaoru Mitoma,kaoru-mitoma,M,True,,,,18.0,1.0,19.0,,1.0,8.0,,,1.0,,3.0,,,3.0,1.0,,,0.039217,0.1868,,,0.0,,,,,1.0,1.0,,,,,,,26.0,,,,,,,,,3.0,,,6.4,,,1.0,37.461631807386,,,2.0,,,,18.0,1.0,19.0,-11.76,,1,,24.0,1.0,,,
2025-26,14025198,16,36,Brighton_and_Hove_Albion,Away,946695,463067.0,Georginio Rutter,georginio-rutter,M,False,,,,11.0,4.0,15.0,1.0,,11.0,1.0,1.0,,,1.0,,3.0,9.0,3.0,,,0.179976,0.0312,,3.0,0.0,,,,,,5.0,,,,,,,82.0,,,,,,,,,9.0,,,6.3,,,1.0,74.838923944269,2.0,1.0,1.0,,,,12.0,4.0,16.0,-23.31,,1,,33.0,3.0,3.0,,
2025-26,14025198,16,36,Brighton_and_Hove_Albion,Away,959628,467779.0,Mats Wieffer,mats-wieffer,D,False,1.0,,5.0,24.0,29.0,53.0,1.0,2.0,19.0,7.0,1.0,,,4.0,,2.0,11.0,3.0,,,0.284094,0.0381,,1.0,0.0,,,,,3.0,2.0,,,,,,,90.0,,,,,,,,,10.0,,,6.2,,,1.0,141.45029902098,1.0,3.0,1.0,,5.0,,26.0,29.0,55.0,8.505,,1,,74.0,3.0,1.0,,
2025-26,14025198,16,36,Brighton_and_Hove_Albion,Away,962012,469142.0,Jan Paul van Hecke,jan-paul-van-hecke,D,False,1.0,,7.0,35.0,36.0,71.0,3.0,2.0,46.0,3.0,,,,,,,3.0,4.0,,,0.0902451,,,1.0,0.0,,,,,,,,,,,,,90.0,,1.0,,,,,,,12.0,,,7.0,,,,446.3950166268,,,1.0,,12.0,,45.0,37.0,82.0,-311.64,,0,1.0,89.0,1.0,1.0,,
2025-26,14025198,16,36,Brighton_and_Hove_Albion,Away,994363,489639.0,Bart Verbruggen,bart-verbruggen,G,False,,,10.0,3.0,37.0,40.0,,,17.0,15.0,,,,,,,,,,,0.00134758,,,,0.0,,-0.7848,,,,,,,,,,,90.0,,,,,,,,,6.0,,,6.7,,2.0,,101.03710076831,,,,,16.0,,7.0,39.0,46.0,-42.525,,0,,57.0,,,,
2025-26,14025198,16,36,Brighton_and_Hove_Albion,Away,997152,465730.0,Maxim De Cuyper,maxim-de-cuyper,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14025198,16,36,Brighton_and_Hove_Albion,Away,1036269,509416.0,Yasin Ayari,yasin-ayari,M,True,,,1.0,15.0,5.0,20.0,1.0,,14.0,5.0,,,1.0,2.0,,,4.0,2.0,,,0.0212148,0.0993,,,0.0,,,,,,,,,,,,,26.0,,,,,,,,,7.0,,,6.5,,,,142.96495305839,,3.0,1.0,,2.0,,19.0,5.0,24.0,-88.83,,1,,30.0,,,2.0,
2025-26,14025198,16,36,Brighton_and_Hove_Albion,Away,1065588,514254.0,Diego Gómez,diego-gomez,M,False,,,,5.0,5.0,10.0,1.0,2.0,7.0,1.0,,2.0,1.0,1.0,,2.0,8.0,2.0,,,0.0178623,1.1424,0.6225,2.0,0.0,,,,1.0,1.0,1.0,,,,,,,87.0,1.0,,,,,,,,10.0,,,5.7,,,1.0,54.528567219136,,2.0,,,,,7.0,6.0,13.0,-20.37,,3,,29.0,3.0,,,
2025-26,14025198,16,36,Brighton_and_Hove_Albion,Away,1142315,532529.0,Jack Hinshelwood,jack-hinshelwood,M,False,,,,9.0,21.0,30.0,3.0,,19.0,2.0,,,,1.0,,,7.0,1.0,,,0.0036236,,,3.0,0.0,,,,,,,,,,,,,82.0,,1.0,,,,,,,8.0,,,6.0,,,,140.50336373363,,,,,4.0,,16.0,22.0,38.0,-39.9,,0,1.0,42.0,,,,1.0
2025-26,14025198,16,36,Brighton_and_Hove_Albion,Away,1198075,513433.0,Brajan Gruda,gruda-brajan,M,False,,,,6.0,6.0,12.0,,,10.0,2.0,,,,,,,4.0,4.0,,,0.0072477,0.0466,,1.0,0.0,,,,,,,,,,,,,64.0,,,,,,,,,8.0,,,6.4,,,1.0,63.881855912127,,4.0,,,1.0,,9.0,7.0,16.0,-17.01,,1,3.0,29.0,1.0,,1.0,2.0
2025-26,14025198,16,36,Brighton_and_Hove_Albion,Away,1199043,535301.0,Carlos Baleba,carlos-baleba,M,False,,,1.0,6.0,13.0,19.0,,,3.0,1.0,,,1.0,,,,2.0,3.0,,,0.0043087,0.0548,,1.0,0.0,,,,,,,,,,,,,64.0,,,,,,,,,3.0,,,6.5,,,,20.081636318311,,1.0,,,1.0,,7.0,14.0,21.0,-7.245,,1,3.0,26.0,,,,
2025-26,14025198,16,36,Brighton_and_Hove_Albion,Away,1400106,592031.0,Yankuba Minteh,yankuba-minteh,M,False,2.0,,,18.0,3.0,21.0,2.0,,25.0,8.0,1.0,,2.0,2.0,,1.0,6.0,5.0,,,0.388558,0.1772,,,0.0,,,,,,1.0,,,,,,,90.0,,,,,,,,,19.0,,,6.5,,,1.0,233.09838481386,,5.0,6.0,,1.0,,23.0,4.0,27.0,-20.265,,3,1.0,53.0,6.0,,4.0,1.0
2025-26,14025198,16,36,Brighton_and_Hove_Albion,Away,1416535,647850.0,Charalampos Kostoulas,kostoulas-charalampos,F,True,,,,3.0,1.0,4.0,3.0,1.0,5.0,2.0,,,1.0,,,,5.0,3.0,,,0.00231733,0.0467,,1.0,0.0,,,,,,,,,,,,,8.0,,,,,,,,,4.0,,,6.5,,,,60.583861606644,,1.0,1.0,,,,3.0,1.0,4.0,-50.505,,1,1.0,12.0,2.0,1.0,,1.0
2025-26,14025218,17,36,Brighton_and_Hove_Albion,Home,791,15157.0,James Milner,james-milner,M,True,,,1.0,13.0,10.0,23.0,,1.0,8.0,2.0,,,1.0,,,,1.0,1.0,,,0.0961425,0.0355,,1.0,0.0,,,,,,1.0,,,,,,,19.0,,,,,,,,,2.0,2.0,,6.9,,,,96.609114182419,1.0,,,,3.0,,14.0,11.0,25.0,72.975,52.700081444337,1,,28.0,,,,
2025-26,14025218,17,36,Brighton_and_Hove_Albion,Home,31867,49262.0,Jason Steele,jason-steele,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14025218,17,36,Brighton_and_Hove_Albion,Home,219572,111478.0,Joël Veltman,joel-veltman,D,True,1.0,,,13.0,4.0,17.0,1.0,1.0,7.0,2.0,,,,,,,2.0,8.0,,,0.0491511,,,,0.0,,,,,,2.0,,,,,,,45.0,,1.0,,,,,,,11.0,1.0,,7.4,,,,80.091384218527,,3.0,3.0,,2.0,,16.0,7.0,23.0,17.64,28.797812416918,0,3.0,46.0,2.0,2.0,2.0,2.0
2025-26,14025218,17,36,Brighton_and_Hove_Albion,Home,788784,204120.0,Olivier Boscagli,olivier-boscagli,D,False,,,6.0,32.0,50.0,82.0,1.0,2.0,34.0,7.0,,,,,,,2.0,5.0,,,0.0209531,,,1.0,0.0,,,,,,,,,,,,,90.0,,1.0,,,,,,,7.0,4.0,,8.0,,,,313.31505673788,6.0,,,,8.0,,36.0,53.0,89.0,187.005,84.011302128898,0,1.0,100.0,,2.0,,1.0
2025-26,14025218,17,36,Brighton_and_Hove_Albion,Home,825844,231416.0,Ferdi Kadıoğlu,ferdi-kadioglu,D,False,3.0,,,9.0,9.0,18.0,3.0,,10.0,1.0,,,1.0,,,,5.0,4.0,,,0.172554,0.0723,,1.0,0.0,,,,,,1.0,,,,,,,90.0,,,,,,,,,9.0,3.0,,7.2,,,,103.28467685488,3.0,1.0,5.0,,3.0,,11.0,11.0,22.0,51.03,59.008311483942,1,3.0,47.0,2.0,1.0,,3.0
2025-26,14025218,17,36,Brighton_and_Hove_Albion,Home,936849,451340.0,Kaoru Mitoma,kaoru-mitoma,M,True,2.0,,,7.0,,7.0,,,9.0,,,,,,,,5.0,1.0,,,0.139121,,,1.0,0.0,,,,,,2.0,,,,,,,26.0,,,,,,,,,9.0,3.0,,6.5,,,,84.738099351148,,5.0,4.0,,,,9.0,1.0,10.0,69.93,51.335698420053,0,,20.0,,,1.0,
