season,matchId,gameweek,team_id,team,venue,playerId,pl_id,playerName,slug,position,substitute,accurateCross,accurateKeeperSweeper,accurateLongBalls,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePass,aerialLost,aerialWon,ballRecovery,bigChanceCreated,bigChanceMissed,blockedScoringAttempt,challengeLost,clearanceOffLine,crossNotClaimed,dispossessed,duelLost,duelWon,errorLeadToAGoal,errorLeadToAShot,expectedAssists,expectedGoals,expectedGoalsOnTarget,fouls,goalAssist,goals,goalsPrevented,goodHighClaim,hitWoodwork,interceptionWon,keyPass,lastManTackle,minutesPlayed,onTargetScoringAttempt,outfielderBlock,ownGoals,penaltyConceded,penaltyFaced,penaltyMiss,penaltyWon,possessionLostCtrl,punches,rating,savedShotsFromInsideTheBox,saves,shotOffTarget,totalClearance,totalContest,totalCross,totalKeeperSweeper,totalLongBalls,totalOffside,totalOppositionHalfPasses,totalOwnHalfPasses,totalPass,totalShots,totalTackle,touches,unsuccessfulTouch,wasFouled,wonContest,wonTackle
2024-25,12436441,15,6,Tottenham_Hotspur,Home,1391825,,Will Lankshear,will-lankshear,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436458,16,6,Tottenham_Hotspur,Away,19314,40383,Fraser Forster,fraser-forster,G,False,,1.0,,,25.0,25.0,,,8.0,,,,,,,,,,,,3.815e-05,,,,0.0,,0.3596,1.0,,,,,90.0,,,,,,,,4.0,,7.4,1.0,4.0,,1.0,,,1.0,4.0,,3.0,26.0,29.0,0,,43.0,,,,
2024-25,12436458,16,6,Tottenham_Hotspur,Away,111505,85971,Son Heung-min,son-heung-min,F,False,1.0,,1.0,14.0,2.0,15.0,1.0,,1.0,2.0,,1.0,,,,3.0,5.0,,,,0.29995,0.3712,0.7869,,2.0,1.0,,,1.0,,3.0,,45.0,4.0,,,,,,,8.0,,9.3,,,2.0,,1.0,4.0,,1.0,,17.0,3.0,16.0,7,,31.0,,,,
2024-25,12436458,16,6,Tottenham_Hotspur,Away,232306,165153,Timo Werner,timo-werner,F,True,1.0,,,3.0,3.0,5.0,,,,1.0,,,1.0,,,,1.0,,,,0.218546,,,,0.0,,,,,,1.0,,13.0,,,,,,,,2.0,,6.9,,,,1.0,,1.0,,,,4.0,4.0,7.0,0,,10.0,,,,
2024-25,12436458,16,6,Tottenham_Hotspur,Away,356398,172780,James Maddison,james-maddison,M,False,,,2.0,27.0,14.0,41.0,1.0,,2.0,,,,,,,,3.0,7.0,,,0.0441864,0.6474,1.1236,2.0,0.0,2.0,,,,,2.0,,77.0,2.0,,,,,,,11.0,,9.2,,,1.0,,3.0,4.0,,4.0,,38.0,14.0,48.0,3,1.0,62.0,,3.0,3.0,
2024-25,12436458,16,6,Tottenham_Hotspur,Away,361420,154566,Dominic Solanke,dominic-solanke,F,False,,,,2.0,3.0,5.0,1.0,,1.0,,,1.0,,,,,5.0,,,,0.00021854,0.2827,,4.0,0.0,,,,,,,,82.0,,,,,,,,4.0,,6.5,,,,2.0,,,,,,3.0,4.0,7.0,1,,13.0,2.0,,,
2024-25,12436458,16,6,Tottenham_Hotspur,Away,859896,214572,Brandon Austin,brandon-austin,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436458,16,6,Tottenham_Hotspur,Away,913654,441164,Pedro Porro,pedro-porro,D,True,,,,21.0,23.0,44.0,2.0,1.0,5.0,,,,,,,1.0,4.0,1.0,,1.0,0.0148567,,,1.0,0.0,,,,,1.0,1.0,,62.0,,,,,,,,12.0,,6.6,,,,1.0,,2.0,,4.0,,29.0,25.0,52.0,0,,63.0,1.0,,,
2024-25,12436458,16,6,Tottenham_Hotspur,Away,928124,445044,Dejan Kulusevski,dejan-kulusevski,M,False,,,1.0,23.0,6.0,29.0,,,7.0,,,2.0,,,,1.0,7.0,7.0,,,0.0863063,0.374,0.8906,2.0,0.0,1.0,,,,,2.0,,90.0,1.0,,,,,,,15.0,,7.6,,,,,7.0,1.0,,2.0,,29.0,8.0,36.0,3,1.0,56.0,2.0,3.0,3.0,1.0
2024-25,12436458,16,6,Tottenham_Hotspur,Away,945798,232859,Djed Spence,djed-spence,D,False,,,,27.0,34.0,61.0,,1.0,1.0,1.0,,,,,,,3.0,6.0,,,0.296722,0.061,,1.0,1.0,,,,,1.0,2.0,,77.0,,,,,,,,7.0,,8.1,,,1.0,3.0,4.0,,,,,30.0,34.0,64.0,1,3.0,82.0,1.0,,2.0,3.0
2024-25,12436458,16,6,Tottenham_Hotspur,Away,983572,487053,Destiny Udogie,destiny-udogie,D,False,,,,4.0,4.0,8.0,,,2.0,,,,,,,,2.0,3.0,,,0.00603107,,,2.0,0.0,,,,,1.0,,,28.0,,,,,,,,1.0,,6.7,,,,,1.0,,,,,5.0,4.0,9.0,0,1.0,14.0,,1.0,1.0,
2024-25,12436458,16,6,Tottenham_Hotspur,Away,997103,493125,Radu Drăguşin,radu-dragusin,D,False,,,4.0,19.0,57.0,76.0,1.0,,3.0,,,,,,,,1.0,1.0,,,0.00483572,,,,0.0,,,,,4.0,,,90.0,,,,,,,,7.0,,7.2,,,,1.0,,,,6.0,,22.0,61.0,83.0,0,1.0,90.0,,,,
2024-25,12436458,16,6,Tottenham_Hotspur,Away,1002711,482442,Pape Matar Sarr,pape-matar-sarr,M,False,1.0,,1.0,28.0,44.0,71.0,2.0,1.0,6.0,,,,1.0,,,,4.0,6.0,,,0.0279688,0.2733,0.7895,1.0,0.0,1.0,,,,4.0,2.0,,90.0,2.0,,,,,,,4.0,,8.4,,,,,2.0,1.0,,3.0,,31.0,44.0,74.0,2,3.0,91.0,1.0,,2.0,3.0
2024-25,12436458,16,6,Tottenham_Hotspur,Away,1085180,242898,Brennan Johnson,brennan-johnson,F,True,,,,10.0,1.0,11.0,,,1.0,,1.0,,,,,,1.0,2.0,,,0.00492133,0.428,,1.0,0.0,,,,,1.0,,,45.0,,,,,,,,4.0,,6.4,,,1.0,,,1.0,,,,14.0,1.0,14.0,1,2.0,19.0,,,,
2024-25,12436458,16,6,Tottenham_Hotspur,Away,1142335,547701,Archie Gray,archie-gray,M,False,,,2.0,26.0,65.0,91.0,,,3.0,,,,,,,,,2.0,,,0.00643491,,,,0.0,,,,,1.0,,,90.0,,2.0,,,,,,4.0,,7.3,,,,,,1.0,,4.0,,28.0,67.0,94.0,0,1.0,102.0,,1.0,,
2024-25,12436458,16,6,Tottenham_Hotspur,Away,1177610,519321,Alfie Dorrington,dorrington-alfie,D,True,,,2.0,2.0,13.0,15.0,,,3.0,,,,,,,,,,,,0.00042695,,,,0.0,,,,,,,,13.0,,,,,,,,1.0,,6.6,,,,,,,,2.0,,2.0,14.0,16.0,0,,16.0,,,,
2024-25,12436458,16,6,Tottenham_Hotspur,Away,1391251,570526,Lucas Bergvall,lucas-bergvall,M,False,,,2.0,14.0,33.0,47.0,1.0,1.0,8.0,,,,,,,1.0,5.0,4.0,,,0.0157332,,,1.0,0.0,,,,,3.0,,,90.0,,,,,,,,5.0,,6.9,,,,1.0,4.0,,,2.0,,14.0,34.0,48.0,0,1.0,63.0,1.0,,2.0,1.0
2024-25,12436458,16,6,Tottenham_Hotspur,Away,1391825,,Will Lankshear,will-lankshear,F,True,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,8.0,,,,,,,,2.0,,6.5,,,,,,,,,,1.0,,1.0,0,,2.0,1.0,,,
2024-25,12436458,16,6,Tottenham_Hotspur,Away,1403136,,Maeson King,maeson-king,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436458,16,6,Tottenham_Hotspur,Away,1403190,499726,Callum Olusesi,callum-olusesi,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436458,16,6,Tottenham_Hotspur,Away,1471592,611920,Malachi Hardy,malachi-hardy,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436471,17,6,Tottenham_Hotspur,Home,19314,40383,Fraser Forster,fraser-forster,G,False,,,3.0,1.0,21.0,22.0,,1.0,4.0,,,,1.0,,,,1.0,1.0,,1.0,0.00011362,,,,0.0,,-0.625,,,,,,90.0,,,,,,,,5.0,,6.8,2.0,6.0,,1.0,,,,7.0,,3.0,24.0,27.0,0,,38.0,,,,
2024-25,12436471,17,6,Tottenham_Hotspur,Home,111505,85971,Son Heung-min,son-heung-min,F,False,,,,13.0,8.0,21.0,,,4.0,,,,,,,1.0,2.0,1.0,,,0.0925361,0.0273,,,0.0,,,,,,,,82.0,,,,,,,,10.0,,6.3,,,1.0,,2.0,2.0,,,3.0,17.0,9.0,24.0,1,,36.0,2.0,,1.0,
2024-25,12436471,17,6,Tottenham_Hotspur,Home,232306,165153,Timo Werner,timo-werner,F,True,,,,2.0,,2.0,,,,,,,,,,,,2.0,,,0.00466167,,,,0.0,,,,,,,,8.0,,,,,,,,5.0,,6.7,,,,,1.0,3.0,,,,5.0,1.0,3.0,0,1.0,10.0,,,1.0,
2024-25,12436471,17,6,Tottenham_Hotspur,Home,356398,172780,James Maddison,james-maddison,M,False,,,1.0,13.0,10.0,23.0,,,3.0,,,,,,,,3.0,3.0,,,0.024989,0.0943,0.3924,1.0,0.0,1.0,,,,2.0,1.0,,58.0,1.0,,,,,,,8.0,,7.2,,,,,2.0,,,3.0,,18.0,10.0,28.0,1,1.0,39.0,1.0,2.0,,1.0
2024-25,12436471,17,6,Tottenham_Hotspur,Home,361420,154566,Dominic Solanke,dominic-solanke,F,False,,,,4.0,6.0,10.0,2.0,2.0,2.0,1.0,,,,,,3.0,7.0,3.0,,,0.166029,0.4752,0.3809,,1.0,1.0,,,,,2.0,,90.0,1.0,,,,,,,15.0,,7.6,,,,4.0,2.0,,,,1.0,9.0,6.0,15.0,1,,36.0,5.0,1.0,,
2024-25,12436471,17,6,Tottenham_Hotspur,Home,844842,227127,Yves Bissouma,yves-bissouma,M,False,,,1.0,20.0,40.0,60.0,,,9.0,,,,1.0,,,,4.0,4.0,,1.0,0.010495,,,3.0,0.0,,,,,1.0,,,90.0,,,,,,,,12.0,,6.2,,,,2.0,,,,2.0,,25.0,43.0,68.0,0,3.0,80.0,3.0,1.0,,2.0
2024-25,12436471,17,6,Tottenham_Hotspur,Home,858195,199249,Sergio Reguilón,sergio-reguilon,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436471,17,6,Tottenham_Hotspur,Home,859896,214572,Brandon Austin,brandon-austin,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436471,17,6,Tottenham_Hotspur,Home,913654,441164,Pedro Porro,pedro-porro,D,False,2.0,,7.0,27.0,24.0,49.0,,,3.0,,,,1.0,,,2.0,4.0,4.0,,,0.152653,,,,0.0,,,,,1.0,2.0,,90.0,,,,,,,,21.0,,6.1,,,,1.0,2.0,5.0,,10.0,,37.0,29.0,61.0,0,3.0,86.0,2.0,,1.0,2.0
2024-25,12436471,17,6,Tottenham_Hotspur,Home,928124,445044,Dejan Kulusevski,dejan-kulusevski,M,False,,,,21.0,3.0,24.0,,,7.0,,,1.0,,,,3.0,9.0,9.0,,,0.0569543,0.4686,0.7447,,0.0,1.0,,,,,1.0,,90.0,1.0,,,,,,,19.0,,7.0,,,1.0,,10.0,2.0,,,,28.0,4.0,30.0,3,2.0,58.0,2.0,3.0,4.0,2.0
2024-25,12436471,17,6,Tottenham_Hotspur,Home,945798,232859,Djed Spence,djed-spence,D,False,,,1.0,15.0,43.0,58.0,1.0,,8.0,,,,,,,1.0,4.0,7.0,,,0.00993788,,,,0.0,,,,,1.0,,,90.0,,3.0,,,,,,8.0,,6.7,,,,3.0,4.0,,,1.0,,18.0,44.0,62.0,0,5.0,90.0,,,2.0,4.0
2024-25,12436471,17,6,Tottenham_Hotspur,Home,983572,487053,Destiny Udogie,destiny-udogie,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436471,17,6,Tottenham_Hotspur,Home,997103,493125,Radu Drăguşin,radu-dragusin,D,False,,,1.0,10.0,55.0,65.0,2.0,1.0,3.0,,,,,,,,2.0,1.0,,,0.00554377,,,,0.0,,,,,1.0,,,90.0,,,,,,,,14.0,,5.7,,,,6.0,,,,11.0,,21.0,57.0,78.0,0,,90.0,1.0,,,
2024-25,12436471,17,6,Tottenham_Hotspur,Home,1002711,482442,Pape Matar Sarr,pape-matar-sarr,M,False,,,1.0,11.0,16.0,27.0,1.0,,3.0,,,,,,,,2.0,4.0,,,0.00534483,0.0787,0.0365,,0.0,,,,,,,,58.0,1.0,1.0,,,,,,8.0,,6.6,,,1.0,,1.0,,,1.0,,12.0,19.0,31.0,2,2.0,42.0,3.0,2.0,,1.0
2024-25,12436471,17,6,Tottenham_Hotspur,Home,1085180,242898,Brennan Johnson,brennan-johnson,F,True,,,,8.0,3.0,11.0,1.0,,1.0,1.0,,,1.0,,,,2.0,,,,0.253759,0.1303,0.3779,,1.0,,,,,,1.0,,32.0,1.0,,,,,,,4.0,,7.1,,,,,,1.0,,,,12.0,3.0,14.0,1,,19.0,,,,
2024-25,12436471,17,6,Tottenham_Hotspur,Home,1142335,547701,Archie Gray,archie-gray,M,False,,,1.0,8.0,63.0,71.0,,1.0,5.0,,,,1.0,1.0,,,1.0,2.0,1.0,1.0,0.00208666,,,,0.0,,,,,2.0,,,90.0,,1.0,,,,,,7.0,,6.3,,,,3.0,,,,3.0,,10.0,68.0,78.0,0,1.0,86.0,,,,
2024-25,12436471,17,6,Tottenham_Hotspur,Home,1177610,519321,Alfie Dorrington,dorrington-alfie,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436471,17,6,Tottenham_Hotspur,Home,1391251,570526,Lucas Bergvall,lucas-bergvall,M,True,1.0,,,12.0,12.0,23.0,1.0,,3.0,,,,,,,2.0,6.0,3.0,,,0.0360406,,,3.0,0.0,,,,,,,,32.0,,,,,,,,12.0,,6.4,,,,2.0,1.0,3.0,,1.0,,18.0,13.0,28.0,0,2.0,41.0,2.0,,1.0,1.0
2024-25,12436471,17,6,Tottenham_Hotspur,Home,1391825,,Will Lankshear,will-lankshear,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436471,17,6,Tottenham_Hotspur,Home,1403190,499726,Callum Olusesi,callum-olusesi,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436479,18,6,Tottenham_Hotspur,Away,19314,40383,Fraser Forster,fraser-forster,G,False,,,2.0,,17.0,17.0,,,5.0,,,,,,,,,,,1.0,7.844e-05,,,,0.0,,0.3601,,,,,,90.0,,,,,,,,1.0,,6.8,2.0,2.0,,2.0,,,,3.0,,,18.0,18.0,0,,27.0,,,,
2024-25,12436479,18,6,Tottenham_Hotspur,Away,111505,85971,Son Heung-min,son-heung-min,F,False,,,1.0,26.0,9.0,35.0,,1.0,,,,,,,,,2.0,5.0,,,0.0832837,0.1975,0.0518,,0.0,,,,,1.0,3.0,,81.0,1.0,,,,,,,10.0,,7.4,,,1.0,,4.0,2.0,,1.0,,31.0,11.0,40.0,2,,53.0,1.0,2.0,2.0,
2024-25,12436479,18,6,Tottenham_Hotspur,Away,232306,165153,Timo Werner,timo-werner,F,True,,,,6.0,1.0,7.0,,,,,,,,,,,1.0,1.0,,,0.00551789,,,1.0,0.0,,,,,,,,9.0,,,,,,,,2.0,,6.4,,,,,1.0,1.0,,,1.0,8.0,1.0,8.0,0,,12.0,,,1.0,
2024-25,12436479,18,6,Tottenham_Hotspur,Away,356398,172780,James Maddison,james-maddison,M,True,,,1.0,15.0,5.0,20.0,,,1.0,,,1.0,1.0,,,,3.0,2.0,,,0.0305991,0.0863,,1.0,0.0,,,,,,,,26.0,,,,,,,,10.0,,6.8,,,1.0,,1.0,2.0,,2.0,,20.0,6.0,24.0,2,,34.0,2.0,2.0,,
2024-25,12436479,18,6,Tottenham_Hotspur,Away,361420,154566,Dominic Solanke,dominic-solanke,F,False,,,1.0,13.0,4.0,17.0,3.0,1.0,3.0,,,2.0,,,,4.0,9.0,5.0,,,0.0703572,0.1194,,,0.0,,,,,,,,90.0,,,,,,,,19.0,,6.5,,,1.0,,2.0,,,2.0,,20.0,5.0,25.0,3,2.0,49.0,3.0,2.0,,1.0
2024-25,12436479,18,6,Tottenham_Hotspur,Away,791190,202993,Rodrigo Bentancur,rodrigo-bentancur,M,False,,,1.0,23.0,18.0,41.0,3.0,3.0,8.0,,,,1.0,,,1.0,6.0,4.0,,,0.0286004,,,1.0,0.0,,,,,,1.0,,64.0,,,,,,,,9.0,,6.6,,,,,,,,1.0,,24.0,24.0,48.0,0,1.0,55.0,1.0,,,
2024-25,12436479,18,6,Tottenham_Hotspur,Away,844842,227127,Yves Bissouma,yves-bissouma,M,True,,,,9.0,1.0,10.0,,,1.0,,,,,,,,,,,,0.00529579,,,,0.0,,,,,,,,9.0,,,,,,,,,,6.7,,,,,,,,,,9.0,1.0,10.0,0,,10.0,,,,
2024-25,12436479,18,6,Tottenham_Hotspur,Away,858195,199249,Sergio Reguilón,sergio-reguilon,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436479,18,6,Tottenham_Hotspur,Away,859896,214572,Brandon Austin,brandon-austin,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436479,18,6,Tottenham_Hotspur,Away,913654,441164,Pedro Porro,pedro-porro,D,True,,,,7.0,,7.0,,,,,,,,,,,,,,,0.0586974,,,,0.0,,,,,,1.0,,9.0,,,,,,,,5.0,,6.7,,,,,,2.0,,1.0,,11.0,1.0,10.0,0,,14.0,,,,
2024-25,12436479,18,6,Tottenham_Hotspur,Away,928124,445044,Dejan Kulusevski,dejan-kulusevski,M,False,,,,28.0,6.0,34.0,,1.0,6.0,,,,4.0,,,3.0,14.0,3.0,,,0.0917572,0.0239,,3.0,0.0,,,,,1.0,2.0,,90.0,,,,,,,,27.0,,6.5,,,1.0,,6.0,5.0,,,,42.0,7.0,44.0,1,,73.0,5.0,,2.0,
2024-25,12436479,18,6,Tottenham_Hotspur,Away,945798,232859,Djed Spence,djed-spence,D,False,1.0,,,36.0,18.0,53.0,1.0,,2.0,1.0,,1.0,1.0,,,2.0,5.0,5.0,,,0.155712,0.0274,,1.0,0.0,,,,,,2.0,,90.0,,,,,,,,19.0,,6.8,,,,,2.0,3.0,,2.0,,45.0,19.0,61.0,1,3.0,91.0,4.0,,2.0,1.0
2024-25,12436479,18,6,Tottenham_Hotspur,Away,983572,487053,Destiny Udogie,destiny-udogie,D,False,,,,30.0,26.0,56.0,,,8.0,,,,,,,,,2.0,,,0.0197226,,,,0.0,,,,,1.0,,,81.0,,,,,,,,4.0,,7.1,,,,,,,,,,32.0,26.0,58.0,0,1.0,70.0,2.0,1.0,,
2024-25,12436479,18,6,Tottenham_Hotspur,Away,997103,493125,Radu Drăguşin,radu-dragusin,D,False,,,2.0,36.0,34.0,70.0,1.0,3.0,5.0,,,,,,,,3.0,3.0,,,0.0182362,,,2.0,0.0,,,,,2.0,1.0,,87.0,,1.0,,,,,,12.0,,6.8,,,,,,,,7.0,,44.0,37.0,81.0,0,,88.0,1.0,,,
2024-25,12436479,18,6,Tottenham_Hotspur,Away,1002711,482442,Pape Matar Sarr,pape-matar-sarr,M,False,,,,24.0,25.0,49.0,2.0,2.0,4.0,,,1.0,,,,,2.0,6.0,,,0.0265011,0.0554,,,0.0,,,,,1.0,,,64.0,,,,,,,,7.0,,7.1,,,,,1.0,,,,,27.0,26.0,53.0,1,2.0,63.0,3.0,1.0,1.0,1.0
2024-25,12436479,18,6,Tottenham_Hotspur,Away,1085180,242898,Brennan Johnson,brennan-johnson,F,False,,,,30.0,4.0,34.0,1.0,,2.0,,1.0,,1.0,,,1.0,8.0,5.0,,,0.0460259,0.3907,0.8744,4.0,0.0,,,,,,1.0,,90.0,3.0,,,,,,,12.0,,6.9,,,,,3.0,3.0,,1.0,,38.0,4.0,39.0,3,,56.0,1.0,3.0,2.0,
2024-25,12436479,18,6,Tottenham_Hotspur,Away,1142335,547701,Archie Gray,archie-gray,M,False,,,1.0,24.0,47.0,71.0,1.0,2.0,5.0,,,,,,,,1.0,2.0,,,0.00694636,,,,0.0,,,,,,,,90.0,,,,,,,,4.0,,6.6,,,,1.0,,,,2.0,,27.0,48.0,75.0,0,,77.0,,,,
2024-25,12436479,18,6,Tottenham_Hotspur,Away,1391251,570526,Lucas Bergvall,lucas-bergvall,M,True,,,,13.0,11.0,24.0,,,5.0,,,,1.0,,,,1.0,3.0,,,0.0111442,,,,0.0,,,,,1.0,,,26.0,,1.0,,,,,,3.0,,7.0,,,,,,,,1.0,,14.0,12.0,26.0,0,2.0,32.0,1.0,1.0,,1.0
2024-25,12436479,18,6,Tottenham_Hotspur,Away,1391825,,Will Lankshear,will-lankshear,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436479,18,6,Tottenham_Hotspur,Away,1403190,499726,Callum Olusesi,callum-olusesi,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436521,19,6,Tottenham_Hotspur,Home,19314,40383,Fraser Forster,fraser-forster,G,False,,,6.0,2.0,11.0,13.0,,,5.0,,,,,,,,,,,,0.00107524,,,,0.0,,-0.1421,1.0,,,,,90.0,,,,,,,,8.0,,6.4,1.0,1.0,,1.0,,,,13.0,,5.0,16.0,21.0,0,,27.0,,,,
2024-25,12436521,19,6,Tottenham_Hotspur,Home,111505,85971,Son Heung-min,son-heung-min,F,False,,,,10.0,5.0,15.0,,,1.0,,1.0,1.0,,,,,,2.0,,,0.0209633,0.8576,0.5866,,0.0,,,,,,1.0,,64.0,1.0,,,,,1.0,,6.0,,6.4,,,,1.0,,3.0,,,,14.0,6.0,17.0,2,1.0,28.0,1.0,1.0,,1.0
2024-25,12436521,19,6,Tottenham_Hotspur,Home,232306,165153,Timo Werner,timo-werner,F,True,,,1.0,8.0,3.0,11.0,,,1.0,,,,,,,,,3.0,,,0.0375936,,,,0.0,,,,,,1.0,,26.0,,,,,,,,6.0,,6.9,,,,1.0,1.0,1.0,,3.0,1.0,10.0,5.0,14.0,0,2.0,21.0,2.0,,1.0,1.0
2024-25,12436521,19,6,Tottenham_Hotspur,Home,356398,172780,James Maddison,james-maddison,M,True,,,1.0,7.0,6.0,13.0,,,1.0,,,,,,,,1.0,1.0,,,0.0106074,0.0476,,1.0,0.0,,,,,,,,26.0,,,,,,,,4.0,,6.7,,,1.0,,1.0,,,1.0,,8.0,7.0,15.0,1,,20.0,1.0,,1.0,
2024-25,12436521,19,6,Tottenham_Hotspur,Home,361420,154566,Dominic Solanke,dominic-solanke,F,False,,,1.0,10.0,7.0,17.0,2.0,4.0,5.0,1.0,,1.0,2.0,,,4.0,12.0,6.0,,,0.018258,0.1646,,1.0,0.0,,,,,,1.0,,90.0,,,,,,,,12.0,,6.8,,,2.0,,3.0,,,1.0,,14.0,7.0,21.0,3,1.0,39.0,1.0,1.0,,
2024-25,12436521,19,6,Tottenham_Hotspur,Home,791190,202993,Rodrigo Bentancur,rodrigo-bentancur,M,False,,,1.0,20.0,15.0,35.0,1.0,4.0,5.0,,,1.0,,,,2.0,7.0,7.0,,1.0,0.177283,0.1048,0.2054,3.0,0.0,1.0,,,,1.0,,,90.0,1.0,1.0,,,,,,14.0,,7.2,,,,3.0,2.0,1.0,,3.0,,29.0,17.0,45.0,2,2.0,63.0,,,1.0,1.0
2024-25,12436521,19,6,Tottenham_Hotspur,Home,844842,227127,Yves Bissouma,yves-bissouma,M,False,,,,11.0,8.0,19.0,,,2.0,,,,2.0,,,,2.0,,,,0.00267474,0.0545,,,0.0,,,,,,,,64.0,,,,,,,,5.0,,6.4,,,1.0,2.0,,,,,,14.0,10.0,24.0,1,,28.0,,,,
2024-25,12436521,19,6,Tottenham_Hotspur,Home,858195,199249,Sergio Reguilón,sergio-reguilon,D,True,1.0,,,8.0,10.0,17.0,,1.0,5.0,,,,,,,,,2.0,,,0.0312114,,,,0.0,,,,,,1.0,,40.0,,,,,,,,12.0,,6.6,,,,,,3.0,,1.0,,14.0,15.0,26.0,0,,38.0,1.0,1.0,,
2024-25,12436521,19,6,Tottenham_Hotspur,Home,859896,214572,Brandon Austin,brandon-austin,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436521,19,6,Tottenham_Hotspur,Home,913654,441164,Pedro Porro,pedro-porro,D,False,3.0,,1.0,15.0,12.0,24.0,,,6.0,1.0,,,1.0,,,2.0,3.0,2.0,,,0.173853,,,,1.0,,,,,2.0,2.0,,90.0,,1.0,,,,,,23.0,,7.3,,,,4.0,,4.0,,5.0,,29.0,19.0,44.0,0,1.0,75.0,,1.0,,1.0
2024-25,12436521,19,6,Tottenham_Hotspur,Home,928124,445044,Dejan Kulusevski,dejan-kulusevski,M,False,1.0,,,16.0,2.0,17.0,1.0,1.0,1.0,2.0,1.0,,,,,2.0,10.0,6.0,,,0.334586,0.4185,,2.0,1.0,,,,,1.0,4.0,,90.0,,,,,,,,21.0,,7.0,,,1.0,,6.0,3.0,,1.0,1.0,23.0,3.0,23.0,1,2.0,51.0,5.0,2.0,1.0,2.0
2024-25,12436521,19,6,Tottenham_Hotspur,Home,983572,487053,Destiny Udogie,destiny-udogie,D,False,,,,11.0,12.0,23.0,1.0,,2.0,,,,,,,,2.0,7.0,,,0.0286705,,,1.0,0.0,,,,,,1.0,,50.0,,,,,,,,6.0,,6.9,,,,,,,,1.0,,12.0,15.0,27.0,0,5.0,45.0,2.0,2.0,,3.0
2024-25,12436521,19,6,Tottenham_Hotspur,Home,997103,493125,Radu Drăguşin,radu-dragusin,D,False,,,1.0,9.0,31.0,40.0,1.0,2.0,4.0,,,,,,,,1.0,2.0,,,0.00221608,0.0495,,,0.0,,,,,,,,90.0,,,,,,,,10.0,,6.3,,,1.0,3.0,,,,7.0,,14.0,36.0,50.0,1,,56.0,,,,
2024-25,12436521,19,6,Tottenham_Hotspur,Home,1002711,482442,Pape Matar Sarr,pape-matar-sarr,M,True,,,,6.0,5.0,11.0,1.0,1.0,4.0,,1.0,,,,,1.0,2.0,4.0,,,0.00248121,0.4058,,,0.0,,,,,,,,26.0,,1.0,,,,,,4.0,,6.7,,,1.0,,2.0,,,,1.0,7.0,6.0,13.0,1,1.0,21.0,1.0,,2.0,1.0
2024-25,12436521,19,6,Tottenham_Hotspur,Home,1085180,242898,Brennan Johnson,brennan-johnson,F,False,,,,4.0,1.0,5.0,,,1.0,,,,,,,,,3.0,,,0.017405,0.1456,0.5284,1.0,0.0,1.0,,,,1.0,,,64.0,1.0,,,,,,1.0,7.0,,7.9,,,,,,2.0,,,,9.0,2.0,9.0,1,2.0,18.0,,1.0,,2.0
