season,matchId,gameweek,team_id,team,venue,playerId,pl_id,playerName,slug,position,substitute,accurateCross,accurateKeeperSweeper,accurateLongBalls,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePass,aerialLost,aerialWon,ballRecovery,bigChanceCreated,bigChanceMissed,blockedScoringAttempt,challengeLost,clearanceOffLine,crossNotClaimed,dispossessed,duelLost,duelWon,errorLeadToAGoal,errorLeadToAShot,fouls,goalAssist,goals,goalsPrevented,goodHighClaim,hitWoodwork,interceptionWon,keyPass,lastManTackle,minutesPlayed,onTargetScoringAttempt,outfielderBlock,ownGoals,penaltyConceded,penaltyFaced,penaltyWon,possessionLostCtrl,punches,rating,savedShotsFromInsideTheBox,saves,shotOffTarget,totalClearance,totalContest,totalCross,totalKeeperSweeper,totalLongBalls,totalOffside,totalOppositionHalfPasses,totalOwnHalfPasses,totalPass,totalShots,totalTackle,touches,unsuccessfulTouch,wasFouled,wonContest,wonTackle
2021-22,9576171,21,6,Tottenham_Hotspur,Away,856123,241157,Emerson Royal,emerson-royal,D,False,5.0,,1.0,60.0,18.0,73.0,3.0,1.0,5.0,,,,2.0,,,,7.0,7.0,,,,,,,,,,6.0,,90.0,,,,,,,21.0,,7.8,,,1.0,,5.0,14.0,,2.0,,76.0,20.0,82.0,1,2.0,114.0,1.0,1.0,3.0,1.0
2021-22,9576171,21,6,Tottenham_Hotspur,Away,858195,199249,Sergio Reguilón,sergio-reguilon,D,False,,,4.0,23.0,7.0,30.0,3.0,,4.0,,,1.0,1.0,,,1.0,9.0,5.0,,,3.0,,,,,,,1.0,,83.0,1.0,,,,,,12.0,,6.9,,,,1.0,1.0,5.0,,6.0,,31.0,7.0,33.0,2,4.0,61.0,2.0,1.0,,2.0
2021-22,9576171,21,6,Tottenham_Hotspur,Away,859901,209042,Oliver Skipp,oliver-skipp,M,False,,,3.0,38.0,10.0,48.0,2.0,2.0,1.0,,,,,,,,3.0,3.0,,,1.0,,,,,,,1.0,,70.0,,,,,,,8.0,,6.9,,,,,,1.0,,4.0,,43.0,12.0,54.0,0,1.0,60.0,1.0,,,
2021-22,9576171,21,6,Tottenham_Hotspur,Away,910026,436234,Bryan Gil,bryan-gil,M,True,,,,3.0,,3.0,,,,,,,,,,,,,,,,,,,,,,,,11.0,,,,,,,1.0,,6.5,,,,,,,,,,3.0,,3.0,0,,4.0,,,,
2021-22,10236815,22,6,Tottenham_Hotspur,Home,9048,37915,Hugo Lloris,hugo-lloris,G,False,,,1.0,,13.0,13.0,,1.0,14.0,,,,,,,,,1.0,,,,,,0.2579,3.0,,,,,90.0,,,,,,,6.0,,7.8,2.0,5.0,,,,,,6.0,,4.0,14.0,18.0,0,,37.0,1.0,,,
2021-22,10236815,22,6,Tottenham_Hotspur,Home,94758,115556,Ben Davies,ben-davies,D,False,,,1.0,30.0,34.0,64.0,1.0,2.0,2.0,,,,,,,,2.0,4.0,,,1.0,,,,,,2.0,1.0,,82.0,,1.0,,,,,9.0,,7.2,,,,2.0,,,,4.0,,36.0,36.0,72.0,0,1.0,81.0,1.0,1.0,,
2021-22,10236815,22,6,Tottenham_Hotspur,Home,108579,78830,Harry Kane,harry-kane,F,False,,,1.0,13.0,1.0,14.0,1.0,,2.0,1.0,,4.0,,,,1.0,5.0,3.0,,,3.0,,2.0,,,,1.0,1.0,,90.0,4.0,,,,,,7.0,,8.9,,,1.0,,1.0,1.0,,2.0,,16.0,2.0,17.0,9,,34.0,1.0,2.0,1.0,
2021-22,10236815,22,6,Tottenham_Hotspur,Home,111505,85971,Son Heung-min,son-heung-min,F,False,2.0,,,15.0,4.0,17.0,,,1.0,,1.0,,,,,1.0,1.0,5.0,,,,,1.0,,,,,4.0,,72.0,1.0,,,,,1.0,4.0,,7.9,,,1.0,,,2.0,,,,16.0,5.0,19.0,2,,31.0,1.0,5.0,,
2021-22,10236815,22,6,Tottenham_Hotspur,Home,146101,93264,Eric Dier,eric-dier,D,False,,,,35.0,43.0,78.0,1.0,1.0,1.0,,,,,,,,1.0,2.0,,,,,,,,,2.0,,,90.0,,1.0,,,,,8.0,,7.3,,,,4.0,,,,5.0,,39.0,47.0,86.0,0,1.0,95.0,,,,1.0
2021-22,10236815,22,6,Tottenham_Hotspur,Home,149593,132015,Pierre-Emile Højbjerg,pierre-emile-hjbjerg,M,False,,,5.0,48.0,25.0,73.0,1.0,,9.0,,,,,,,,1.0,4.0,,,,,,,,,1.0,1.0,,90.0,,,,,,,9.0,,7.5,,,,3.0,,2.0,,8.0,,55.0,26.0,79.0,0,3.0,91.0,1.0,1.0,,
2021-22,10236815,22,6,Tottenham_Hotspur,Home,149710,95715,Lucas Moura,lucas-moura,F,True,,,,4.0,2.0,6.0,,,2.0,,,,,,,,1.0,4.0,,,,,,,,1.0,,,,18.0,,,,,,,8.0,,6.8,,,,,2.0,1.0,,,,9.0,2.0,10.0,0,,20.0,2.0,3.0,1.0,
2021-22,10236815,22,6,Tottenham_Hotspur,Home,329175,156683,Pierluigi Gollini,pierluigi-gollini,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,10236815,22,6,Tottenham_Hotspur,Home,361798,194252,Steven Bergwijn,steven-bergwijn,M,True,,,,2.0,1.0,3.0,,,,,,,,,,2.0,2.0,,,,,,,,,,,,,18.0,,,,,,,3.0,,6.3,,,,,,,,,,2.0,1.0,3.0,0,,7.0,1.0,,,
2021-22,10236815,22,6,Tottenham_Hotspur,Home,545780,157668,Harry Winks,harry-winks,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,10236815,22,6,Tottenham_Hotspur,Home,566102,173904,Davinson Sánchez,davinson-sanchez,D,False,,,1.0,37.0,46.0,83.0,,2.0,1.0,,,,1.0,,,,1.0,3.0,,,,,,,,,1.0,1.0,,90.0,,,,,,,8.0,,7.0,,,,1.0,,,,5.0,,43.0,48.0,91.0,0,1.0,94.0,,,,
2021-22,10236815,22,6,Tottenham_Hotspur,Home,791190,202993,Rodrigo Bentancur,rodrigo-bentancur,M,False,,,3.0,33.0,22.0,55.0,1.0,,2.0,1.0,,,2.0,,,,3.0,4.0,,,,1.0,,,,,3.0,2.0,,90.0,,,,,,,4.0,,7.7,,,1.0,,2.0,1.0,,3.0,,37.0,22.0,58.0,1,2.0,69.0,,,2.0,1.0
2021-22,10236815,22,6,Tottenham_Hotspur,Home,828640,214225,Joe Rodon,joe-rodon,D,True,,,,3.0,6.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,8.0,,,,,,,2.0,,6.5,,,,,,,,1.0,,5.0,6.0,11.0,0,,11.0,,,,
2021-22,10236815,22,6,Tottenham_Hotspur,Home,836698,184349,Ryan Sessegnon,ryan-sessegnon,D,False,,,,9.0,7.0,16.0,1.0,2.0,3.0,2.0,,1.0,1.0,,,,3.0,5.0,,,1.0,,,,,,,2.0,,90.0,,,,,,,9.0,,7.3,,,,,1.0,,,,,13.0,7.0,20.0,1,2.0,36.0,5.0,,1.0,
2021-22,10236815,22,6,Tottenham_Hotspur,Home,856123,241157,Emerson Royal,emerson-royal,D,False,1.0,,,30.0,21.0,50.0,2.0,1.0,3.0,,2.0,,3.0,,,,5.0,9.0,,,,,,,,,1.0,1.0,,90.0,1.0,,,,,,7.0,,6.9,,,2.0,1.0,,3.0,,,1.0,35.0,21.0,53.0,3,5.0,76.0,2.0,3.0,,3.0
2021-22,10236815,22,6,Tottenham_Hotspur,Home,928124,445044,Dejan Kulusevski,dejan-kulusevski,M,False,,,,16.0,5.0,21.0,1.0,,3.0,,,,1.0,,,1.0,6.0,1.0,,,3.0,,,,,,2.0,,,72.0,,,,,,,6.0,,6.6,,,,,,1.0,,,,20.0,5.0,24.0,0,1.0,34.0,,,,1.0
2021-22,10236815,22,6,Tottenham_Hotspur,Home,966552,448791,Harvey White,harvey-white,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,10236815,22,6,Tottenham_Hotspur,Home,997136,461201,Matthew Craig,matthew-craig,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,10236815,22,6,Tottenham_Hotspur,Home,998772,490145,Dane Scarlett,dane-scarlett,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,10236815,22,6,Tottenham_Hotspur,Home,1049459,496179,Alfie Devine,alfie-devine,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576334,23,6,Tottenham_Hotspur,Away,9048,37915,Hugo Lloris,hugo-lloris,G,False,,1.0,3.0,2.0,16.0,18.0,,,6.0,,,,,,,,,,,,,,,,1.0,,,,,90.0,,,,,,,4.0,,7.1,2.0,5.0,,1.0,,,1.0,7.0,,5.0,17.0,22.0,0,,33.0,,,,
2021-22,9576334,23,6,Tottenham_Hotspur,Away,94758,115556,Ben Davies,ben-davies,D,False,,,1.0,5.0,10.0,15.0,3.0,1.0,4.0,,,,1.0,,,1.0,7.0,4.0,,,2.0,,,,,,1.0,,,90.0,,1.0,,,,,19.0,,6.3,,,,2.0,,,,5.0,,15.0,15.0,30.0,0,1.0,54.0,,2.0,,
2021-22,9576334,23,6,Tottenham_Hotspur,Away,108579,78830,Harry Kane,harry-kane,F,False,,,2.0,8.0,5.0,13.0,1.0,1.0,5.0,,,,1.0,,,3.0,9.0,5.0,,,3.0,,,,,,,2.0,,90.0,1.0,,,,,,15.0,,6.8,,,,3.0,2.0,1.0,,4.0,,13.0,7.0,19.0,1,,37.0,4.0,3.0,1.0,
2021-22,9576334,23,6,Tottenham_Hotspur,Away,143047,87835,Matt Doherty,matt-doherty,D,False,,,,7.0,10.0,17.0,1.0,,6.0,,,1.0,,,,,2.0,4.0,,,,,,,,,,,,90.0,,,,,,,9.0,,6.7,,,,1.0,1.0,,,1.0,,11.0,12.0,23.0,1,4.0,34.0,2.0,,,3.0
2021-22,9576334,23,6,Tottenham_Hotspur,Away,146101,93264,Eric Dier,eric-dier,D,False,,,5.0,12.0,32.0,44.0,1.0,3.0,4.0,,,,,,,,3.0,4.0,,,2.0,,,,,,,,,90.0,,1.0,,,,,10.0,,6.6,,,,2.0,1.0,,,11.0,,19.0,33.0,52.0,0,,61.0,,,1.0,
2021-22,9576334,23,6,Tottenham_Hotspur,Away,149593,132015,Pierre-Emile Højbjerg,pierre-emile-hjbjerg,M,False,,,1.0,15.0,17.0,32.0,1.0,,5.0,,,,,,,,2.0,6.0,,,1.0,,,,,,3.0,1.0,,90.0,,,,,,,9.0,,7.2,,,,3.0,,,,2.0,,22.0,19.0,41.0,0,3.0,56.0,,3.0,,2.0
2021-22,9576334,23,6,Tottenham_Hotspur,Away,149710,95715,Lucas Moura,lucas-moura,F,True,,,,12.0,4.0,16.0,1.0,,1.0,,,,,,,,1.0,1.0,,,,,,,,,,,,34.0,,,,,,,5.0,,6.6,,,,,,,,1.0,,16.0,4.0,20.0,0,1.0,22.0,1.0,,,
2021-22,9576334,23,6,Tottenham_Hotspur,Away,329175,156683,Pierluigi Gollini,pierluigi-gollini,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576334,23,6,Tottenham_Hotspur,Away,361798,194252,Steven Bergwijn,steven-bergwijn,M,False,,,1.0,7.0,3.0,10.0,2.0,1.0,5.0,,,,1.0,,,2.0,8.0,8.0,,,2.0,,,,,,,,,90.0,1.0,,,,,,13.0,,6.9,,,1.0,1.0,4.0,,,1.0,,8.0,5.0,13.0,2,,35.0,7.0,4.0,3.0,
2021-22,9576334,23,6,Tottenham_Hotspur,Away,545780,157668,Harry Winks,harry-winks,M,False,1.0,,1.0,12.0,21.0,32.0,,,4.0,,,,,,,,1.0,5.0,,,,,,,,,4.0,1.0,,89.0,1.0,,,,,,9.0,,7.3,,,,2.0,3.0,3.0,,3.0,,19.0,22.0,38.0,1,,54.0,,3.0,2.0,
2021-22,9576334,23,6,Tottenham_Hotspur,Away,566102,173904,Davinson Sánchez,davinson-sanchez,D,False,,,1.0,7.0,33.0,40.0,3.0,2.0,6.0,,,,,,,,3.0,5.0,,,,,,,,,3.0,,,90.0,,1.0,,,,,7.0,,7.0,,,,4.0,1.0,,,3.0,,11.0,35.0,46.0,0,2.0,61.0,1.0,,1.0,1.0
2021-22,9576334,23,6,Tottenham_Hotspur,Away,828640,214225,Joe Rodon,joe-rodon,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576334,23,6,Tottenham_Hotspur,Away,836693,199584,Japhet Tanganga,japhet-tanganga,D,False,,,,1.0,4.0,5.0,,,1.0,,,,3.0,,,,6.0,2.0,,,3.0,,,,,,,,,57.0,,,,,,,3.0,,5.8,,,,4.0,,,,,,2.0,4.0,6.0,0,1.0,22.0,,1.0,,
2021-22,9576334,23,6,Tottenham_Hotspur,Away,836698,184349,Ryan Sessegnon,ryan-sessegnon,D,False,,,,,4.0,4.0,,,,,,,,,,2.0,4.0,1.0,,,1.0,,,,,,1.0,,,56.0,,,,,,,8.0,,6.3,,,1.0,3.0,1.0,,,,,1.0,7.0,8.0,1,1.0,21.0,1.0,,,1.0
2021-22,9576334,23,6,Tottenham_Hotspur,Away,856123,241157,Emerson Royal,emerson-royal,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576334,23,6,Tottenham_Hotspur,Away,858195,199249,Sergio Reguilón,sergio-reguilon,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576334,23,6,Tottenham_Hotspur,Away,859901,209042,Oliver Skipp,oliver-skipp,M,True,,,,17.0,4.0,21.0,,,3.0,,,,,,,1.0,1.0,2.0,,,,,,,,,,2.0,,33.0,,,,,,,4.0,,6.8,,,,,,1.0,,,1.0,19.0,5.0,23.0,0,1.0,29.0,,1.0,,
2021-22,9576334,23,6,Tottenham_Hotspur,Away,910026,436234,Bryan Gil,bryan-gil,M,True,,,,,,,,,1.0,,,,,,,1.0,1.0,,,,,,,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,0,,1.0,,,,
2021-22,9576334,23,6,Tottenham_Hotspur,Away,966552,448791,Harvey White,harvey-white,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576334,23,6,Tottenham_Hotspur,Away,998772,490145,Dane Scarlett,dane-scarlett,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576317,24,6,Tottenham_Hotspur,Home,9048,37915,Hugo Lloris,hugo-lloris,G,False,,,6.0,5.0,9.0,14.0,1.0,2.0,6.0,,,,,,1.0,,1.0,2.0,,,,,,-0.4897,1.0,,,,,90.0,,,,,,,5.0,2.0,7.2,5.0,6.0,,2.0,,,,11.0,,10.0,9.0,19.0,0,,30.0,,,,
2021-22,9576317,24,6,Tottenham_Hotspur,Home,94758,115556,Ben Davies,ben-davies,D,False,,,,12.0,23.0,35.0,4.0,6.0,6.0,,,1.0,,1.0,,,4.0,10.0,1.0,,,,,,,,2.0,,,90.0,,3.0,,,,,11.0,,7.1,,,,6.0,,1.0,,5.0,,19.0,26.0,44.0,1,3.0,67.0,1.0,1.0,,3.0
2021-22,9576317,24,6,Tottenham_Hotspur,Home,108579,78830,Harry Kane,harry-kane,F,False,1.0,,4.0,13.0,5.0,17.0,,2.0,,1.0,1.0,,,,,2.0,4.0,4.0,,,,,,,,,,1.0,,90.0,1.0,,,,,,18.0,,6.7,,,1.0,1.0,3.0,3.0,,6.0,1.0,23.0,7.0,27.0,2,,43.0,2.0,1.0,1.0,
2021-22,9576317,24,6,Tottenham_Hotspur,Home,111505,85971,Son Heung-min,son-heung-min,F,False,,,,15.0,7.0,22.0,1.0,,4.0,,,,,,,1.0,8.0,4.0,,,,,1.0,,,,,,,90.0,1.0,,,,,,14.0,,6.8,,,,,8.0,3.0,,,,18.0,7.0,22.0,1,1.0,47.0,2.0,1.0,2.0,
2021-22,9576317,24,6,Tottenham_Hotspur,Home,143047,87835,Matt Doherty,matt-doherty,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576317,24,6,Tottenham_Hotspur,Home,149593,132015,Pierre-Emile Højbjerg,pierre-emile-hjbjerg,M,False,,,,8.0,21.0,29.0,,1.0,3.0,,,,,,,,,3.0,,,,,,,,,1.0,1.0,,60.0,,,,,,,8.0,,7.1,,,,2.0,,,,1.0,,12.0,23.0,35.0,0,,43.0,2.0,2.0,,
2021-22,9576317,24,6,Tottenham_Hotspur,Home,149710,95715,Lucas Moura,lucas-moura,F,False,,,,12.0,7.0,19.0,1.0,3.0,8.0,1.0,,,1.0,,,,4.0,11.0,,,1.0,1.0,,,,,1.0,1.0,,76.0,,,,,,,13.0,,7.7,,,1.0,1.0,4.0,1.0,,,,21.0,9.0,29.0,1,2.0,44.0,1.0,3.0,3.0,1.0
2021-22,9576317,24,6,Tottenham_Hotspur,Home,329175,156683,Pierluigi Gollini,pierluigi-gollini,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576317,24,6,Tottenham_Hotspur,Home,361798,194252,Steven Bergwijn,steven-bergwijn,M,True,,,,1.0,,1.0,1.0,,,,,,,,,,2.0,,,,1.0,,,,,,,,,14.0,,,,,,,2.0,,6.4,,,,,,,,,1.0,2.0,1.0,3.0,0,,4.0,,,,
2021-22,9576317,24,6,Tottenham_Hotspur,Home,545780,157668,Harry Winks,harry-winks,M,False,1.0,,2.0,26.0,22.0,47.0,,,2.0,,,,3.0,,,,3.0,4.0,,1.0,,,,,,,,1.0,,90.0,,,,,,,9.0,,6.3,,,,1.0,1.0,2.0,,4.0,,32.0,24.0,54.0,0,1.0,64.0,1.0,2.0,1.0,1.0
2021-22,9576317,24,6,Tottenham_Hotspur,Home,566102,173904,Davinson Sánchez,davinson-sanchez,D,False,,,3.0,12.0,30.0,42.0,3.0,2.0,9.0,,,,,,,1.0,6.0,8.0,,1.0,2.0,,,,,,3.0,,,90.0,,,,,,,16.0,,6.5,,,,4.0,,,,10.0,,19.0,36.0,55.0,0,6.0,74.0,2.0,,,1.0
2021-22,9576317,24,6,Tottenham_Hotspur,Home,791190,202993,Rodrigo Bentancur,rodrigo-bentancur,M,True,,,2.0,14.0,7.0,21.0,,,3.0,,,1.0,1.0,,,,1.0,2.0,,,,,,,,,1.0,,,30.0,,,,,,,5.0,,6.7,,,,,1.0,1.0,,2.0,,18.0,8.0,25.0,1,1.0,31.0,,,1.0,
2021-22,9576317,24,6,Tottenham_Hotspur,Home,828640,214225,Joe Rodon,joe-rodon,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576317,24,6,Tottenham_Hotspur,Home,829932,221632,Cristian Romero,cristian-romero,D,False,,,2.0,7.0,31.0,38.0,2.0,4.0,6.0,,,,2.0,,,,5.0,7.0,,,1.0,,,,,,2.0,,,90.0,,1.0,,,,,9.0,,6.6,,,,6.0,,,,6.0,1.0,10.0,34.0,44.0,0,3.0,60.0,2.0,,,3.0
2021-22,9576317,24,6,Tottenham_Hotspur,Home,836698,184349,Ryan Sessegnon,ryan-sessegnon,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576317,24,6,Tottenham_Hotspur,Home,856123,241157,Emerson Royal,emerson-royal,D,False,,,,16.0,16.0,32.0,3.0,8.0,4.0,,,,1.0,,,,4.0,11.0,,1.0,,,,,,,1.0,,,90.0,,,,,,,17.0,,6.4,,,,4.0,,2.0,,5.0,,20.0,26.0,44.0,0,1.0,71.0,2.0,2.0,,
2021-22,9576317,24,6,Tottenham_Hotspur,Home,858195,199249,Sergio Reguilón,sergio-reguilon,D,False,3.0,,2.0,13.0,14.0,24.0,,2.0,2.0,1.0,1.0,1.0,,,,1.0,2.0,2.0,,,1.0,,,,,,2.0,2.0,,83.0,1.0,,,,,,7.0,,6.9,,,,2.0,,5.0,,2.0,,16.0,15.0,26.0,2,,46.0,,,,
2021-22,9576317,24,6,Tottenham_Hotspur,Home,928124,445044,Dejan Kulusevski,dejan-kulusevski,M,True,,,,5.0,1.0,6.0,1.0,,,,,,1.0,,,,3.0,2.0,,,1.0,,,,,,,1.0,,14.0,,,,,,,3.0,,6.3,,,,,1.0,1.0,,,,6.0,1.0,6.0,0,,11.0,1.0,1.0,1.0,
2021-22,9576317,24,6,Tottenham_Hotspur,Home,966552,448791,Harvey White,harvey-white,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576317,24,6,Tottenham_Hotspur,Home,998772,490145,Dane Scarlett,dane-scarlett,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576295,25,6,Tottenham_Hotspur,Home,9048,37915,Hugo Lloris,hugo-lloris,G,False,,,2.0,1.0,11.0,12.0,,,5.0,,,,,,,,,,,,,,,0.3206,1.0,,,,,90.0,,,,,,,2.0,,7.1,3.0,5.0,,,,,,4.0,,3.0,11.0,14.0,0,,22.0,,,,
2021-22,9576295,25,6,Tottenham_Hotspur,Home,94758,115556,Ben Davies,ben-davies,D,False,,,1.0,27.0,34.0,61.0,1.0,4.0,3.0,,,,1.0,,,,4.0,7.0,,,2.0,,,,,,1.0,2.0,,90.0,,,,,,,10.0,,6.8,,,,,,2.0,,2.0,,33.0,37.0,68.0,0,2.0,87.0,1.0,1.0,,1.0
2021-22,9576295,25,6,Tottenham_Hotspur,Home,108579,78830,Harry Kane,harry-kane,F,False,,,2.0,10.0,5.0,15.0,,3.0,7.0,,,2.0,,,,2.0,3.0,6.0,,,,,,,,,,,,90.0,4.0,,,,,,17.0,,7.7,,,2.0,2.0,4.0,2.0,,3.0,,19.0,6.0,23.0,8,,50.0,1.0,,3.0,
2021-22,9576295,25,6,Tottenham_Hotspur,Home,111505,85971,Son Heung-min,son-heung-min,F,False,3.0,,,28.0,5.0,30.0,1.0,1.0,4.0,,,1.0,,,,1.0,3.0,3.0,,,,,,,,,1.0,4.0,,90.0,2.0,,,,,,16.0,,7.6,,,,,2.0,8.0,,,1.0,39.0,5.0,36.0,3,,59.0,2.0,1.0,1.0,
2021-22,9576295,25,6,Tottenham_Hotspur,Home,143047,87835,Matt Doherty,matt-doherty,D,False,1.0,,4.0,26.0,33.0,58.0,,,7.0,,,,,,,1.0,2.0,1.0,,,,,,,,,4.0,,,82.0,,,,,,,18.0,,6.8,,,,3.0,1.0,4.0,,6.0,,38.0,36.0,70.0,0,1.0,95.0,1.0,,,1.0
2021-22,9576295,25,6,Tottenham_Hotspur,Home,149593,132015,Pierre-Emile Højbjerg,pierre-emile-hjbjerg,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576295,25,6,Tottenham_Hotspur,Home,149710,95715,Lucas Moura,lucas-moura,F,False,1.0,,,15.0,6.0,20.0,1.0,1.0,1.0,,,,1.0,,,1.0,5.0,3.0,,,2.0,,,,,,1.0,2.0,,71.0,,,,,,,10.0,,6.7,,,1.0,1.0,1.0,1.0,,,1.0,18.0,7.0,24.0,1,1.0,40.0,4.0,1.0,,1.0
2021-22,9576295,25,6,Tottenham_Hotspur,Home,329175,156683,Pierluigi Gollini,pierluigi-gollini,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576295,25,6,Tottenham_Hotspur,Home,361798,194252,Steven Bergwijn,steven-bergwijn,M,True,,,,3.0,2.0,5.0,,,1.0,,,,1.0,,,,1.0,1.0,,,,,,,,,,,,19.0,,,,,,,5.0,,6.5,,,,,1.0,1.0,,,,8.0,2.0,9.0,0,,11.0,,,1.0,
2021-22,9576295,25,6,Tottenham_Hotspur,Home,545780,157668,Harry Winks,harry-winks,M,False,,,5.0,39.0,24.0,63.0,,1.0,5.0,,,1.0,1.0,,,1.0,5.0,8.0,,,1.0,,,,,1.0,1.0,,,90.0,,,,,,,19.0,,7.0,,,,1.0,3.0,2.0,,6.0,,52.0,26.0,76.0,1,3.0,94.0,,3.0,1.0,2.0
2021-22,9576295,25,6,Tottenham_Hotspur,Home,566102,173904,Davinson Sánchez,davinson-sanchez,D,False,,,1.0,16.0,36.0,52.0,2.0,3.0,6.0,,,,1.0,,,,3.0,6.0,,1.0,,,,,,,3.0,,,90.0,,3.0,,,,,9.0,,6.8,,,,1.0,,,,4.0,,20.0,40.0,60.0,0,,74.0,1.0,3.0,,
2021-22,9576295,25,6,Tottenham_Hotspur,Home,791190,202993,Rodrigo Bentancur,rodrigo-bentancur,M,False,,,2.0,39.0,20.0,59.0,1.0,5.0,9.0,,,,1.0,,,1.0,6.0,11.0,,,3.0,,,,,,1.0,2.0,,90.0,,,,,,,16.0,,7.5,,,1.0,,2.0,1.0,,2.0,,51.0,22.0,72.0,1,3.0,90.0,,1.0,2.0,1.0
2021-22,9576295,25,6,Tottenham_Hotspur,Home,828640,214225,Joe Rodon,joe-rodon,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576295,25,6,Tottenham_Hotspur,Home,829932,221632,Cristian Romero,cristian-romero,D,False,,,5.0,15.0,53.0,68.0,1.0,3.0,8.0,,,,,,,,2.0,9.0,,,1.0,,,,,,2.0,,,90.0,1.0,,,,,,6.0,,7.4,,,,1.0,,,,5.0,,20.0,53.0,73.0,1,4.0,87.0,1.0,2.0,,4.0
2021-22,9576295,25,6,Tottenham_Hotspur,Home,836698,184349,Ryan Sessegnon,ryan-sessegnon,D,False,,,,4.0,2.0,6.0,1.0,,1.0,,,,,,,,3.0,1.0,,,2.0,,,,,,,,,28.0,,,,,,,5.0,,6.2,,,,,1.0,,,1.0,1.0,7.0,4.0,11.0,0,,15.0,,,1.0,
2021-22,9576295,25,6,Tottenham_Hotspur,Home,856123,241157,Emerson Royal,emerson-royal,D,True,,,,2.0,7.0,9.0,1.0,,1.0,,,,,,,,2.0,,,,1.0,,,,,,,1.0,,8.0,,,,,,,,,6.6,,,,,,,,,,2.0,7.0,9.0,0,,9.0,,,,
2021-22,9576295,25,6,Tottenham_Hotspur,Home,858195,199249,Sergio Reguilón,sergio-reguilon,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576295,25,6,Tottenham_Hotspur,Home,928124,445044,Dejan Kulusevski,dejan-kulusevski,M,True,,,1.0,13.0,7.0,20.0,2.0,,6.0,,,1.0,,,,1.0,5.0,3.0,,,1.0,,,,,,,1.0,,62.0,,,,,,,15.0,,6.9,,,1.0,,2.0,2.0,,1.0,,22.0,7.0,27.0,2,1.0,47.0,4.0,1.0,1.0,1.0
