season,matchId,gameweek,team_id,team,venue,playerId,pl_code,playerName,slug,position,substitute,accurateCross,accurateKeeperSweeper,accurateLongBalls,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePass,aerialLost,aerialWon,ballCarriesCount,ballRecovery,bigChanceCreated,bigChanceMissed,blockedScoringAttempt,challengeLost,clearanceOffLine,dispossessed,duelLost,duelWon,errorLeadToAGoal,errorLeadToAShot,expectedAssists,expectedGoals,expectedGoalsOnTarget,fouls,goalAssist,goals,goalsPrevented,goodHighClaim,hitWoodwork,interceptionWon,keyPass,lastManTackle,metersCoveredHighSpeedRunningKm,metersCoveredJoggingKm,metersCoveredRunningKm,metersCoveredSprintingKm,metersCoveredWalkingKm,minutesPlayed,onTargetScoringAttempt,outfielderBlock,ownGoals,penaltyConceded,penaltyFaced,penaltyWon,possessionLostCtrl,progressiveBallCarriesCount,punches,rating,savedShotsFromInsideTheBox,saves,shotOffTarget,totalBallCarriesDistance,totalClearance,totalContest,totalCross,totalKeeperSweeper,totalLongBalls,totalOffside,totalOppositionHalfPasses,totalOwnHalfPasses,totalPass,totalProgression,totalProgressiveBallCarriesDistance,totalShots,totalTackle,touches,unsuccessfulTouch,wasFouled,wonContest,wonTackle
2025-26,14023983,29,4,Newcastle_United,Home,1122603,538207.0,William Osula,william-osula,F,True,,,,1.0,2.0,3.0,1.0,1.0,1.0,2.0,,,,,,,1.0,2.0,,,0.00030647,0.0455,0.74,,0.0,1.0,,,,,,,,,,,,14.0,1.0,,,,,,,1.0,,7.7,,,,27.583757557664,,,,,,,1.0,2.0,3.0,27.510304114277,27.583757557664,1,1.0,6.0,,,,1.0
2025-26,14023983,29,4,Newcastle_United,Home,1125214,545477.0,Alex Murphy,alex-murphy,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14023983,29,4,Newcastle_United,Home,1136730,487838.0,Lewis Hall,lewis-hall,D,False,1.0,,2.0,11.0,20.0,31.0,1.0,,13.0,4.0,,,,,,1.0,5.0,6.0,,,0.0179235,0.0567,,1.0,0.0,,,,,1.0,,,,,,,,90.0,,,,,,,12.0,2.0,,6.6,,,1.0,140.62933332742,4.0,3.0,2.0,,4.0,,17.0,20.0,37.0,42.791885000678,55.463048307246,1,1.0,67.0,2.0,4.0,1.0,
2025-26,14023983,29,4,Newcastle_United,Home,1479682,553746.0,Leo Shahar,leo-shahar,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14023983,29,4,Newcastle_United,Home,1511675,599303.0,Sean Neave,sean-neave,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14023990,30,4,Newcastle_United,Away,1131,19236.0,John Ruddy,john-ruddy,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14023990,30,4,Newcastle_United,Away,69256,77794.0,Kieran Trippier,kieran-trippier,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14023990,30,4,Newcastle_United,Away,99090,78916.0,Dan Burn,dan-burn,D,True,,,,1.0,2.0,3.0,,1.0,1.0,,,,,,,,,1.0,,,0.00034673,,,,0.0,,,,,,,,,,,,,13.0,,,,,,,,0.0,,6.9,,,,19.11193564242,5.0,,,,,,1.0,2.0,3.0,17.984003037932,,0,,8.0,,,,
2025-26,14023990,30,4,Newcastle_United,Away,162653,98747.0,Nick Pope,nick-pope,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14023990,30,4,Newcastle_United,Away,372336,114243.0,Jacob Murphy,jacob-murphy,F,False,,,1.0,7.0,3.0,10.0,1.0,,13.0,2.0,,,1.0,,,1.0,2.0,5.0,,,0.0144982,0.0267,,,0.0,,,,,,,,,,,,,78.0,,,,,,,9.0,2.0,,7.1,,,,114.71845369446,2.0,1.0,3.0,,1.0,,10.0,3.0,13.0,47.851469515948,38.88470068571,1,4.0,30.0,2.0,,1.0,3.0
2025-26,14023990,30,4,Newcastle_United,Away,560128,180974.0,Joelinton,joelinton,M,True,,,1.0,3.0,3.0,6.0,,1.0,2.0,1.0,,,,,,,1.0,1.0,,,0.00062528,,,1.0,0.0,,,,,1.0,,,,,,,,23.0,,,,,,,1.0,0.0,,6.5,,,,13.924238095852,,,,,1.0,,3.0,4.0,7.0,-1.5816666215104,,0,,8.0,,,,
2025-26,14023990,30,4,Newcastle_United,Away,805123,216646.0,Yoane Wissa,yoane-wissa,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14023990,30,4,Newcastle_United,Away,839410,225321.0,Aaron Ramsdale,aaron-ramsdale,G,False,,3.0,7.0,7.0,16.0,23.0,1.0,1.0,13.0,9.0,,,,,,,1.0,1.0,,1.0,0.00165255,,,,0.0,,0.4396,4.0,,,,,,,,,,90.0,,,,,,,21.0,0.0,1.0,6.9,1.0,3.0,,69.750394109747,2.0,,,3.0,26.0,,26.0,18.0,44.0,22.336824434354,,0,,58.0,,,,
2025-26,14023990,30,4,Newcastle_United,Away,855647,201666.0,Harvey Barnes,harvey-barnes,F,False,,,,13.0,4.0,17.0,,,13.0,1.0,,,,,,,1.0,1.0,,,0.0375062,,,1.0,0.0,,,,,1.0,1.0,,,,,,,90.0,,,,,,,12.0,3.0,,6.5,,,,135.88238561378,1.0,,2.0,,1.0,,20.0,4.0,24.0,69.241611221951,60.14889650975,0,,34.0,3.0,1.0,,
2025-26,14023990,30,4,Newcastle_United,Away,888550,200089.0,Joe Willock,joe-willock,M,False,,,,14.0,9.0,23.0,,3.0,8.0,5.0,1.0,,,2.0,,,4.0,4.0,,,0.256402,0.0141,0.2206,1.0,1.0,,,,1.0,1.0,2.0,,,,,,,77.0,1.0,,,,,,10.0,1.0,,7.0,,,,44.380070644582,,1.0,,,3.0,,21.0,11.0,32.0,5.6684606965717,8.305027934932,1,1.0,39.0,,,,
2025-26,14023990,30,4,Newcastle_United,Away,910046,220237.0,Sven Botman,sven-botman,D,False,,,,3.0,36.0,39.0,2.0,4.0,7.0,1.0,,,,1.0,,,3.0,7.0,,,0.00073617,,,,0.0,,,,,,,,,,,,,90.0,,3.0,,,,,8.0,0.0,,7.4,,,,33.566790211396,5.0,1.0,1.0,,3.0,,7.0,39.0,46.0,2.2449585264378,,0,2.0,59.0,,,1.0,2.0
2025-26,14023990,30,4,Newcastle_United,Away,914902,232826.0,Anthony Gordon,anthony-gordon,F,False,,,1.0,9.0,4.0,13.0,4.0,,11.0,4.0,,,,,,,4.0,8.0,,,0.00656423,1.1199,1.1849,,0.0,1.0,,,,,,,,,,,,90.0,3.0,,,,,,1.0,1.0,,7.9,,,,62.452876712697,,1.0,,,1.0,,10.0,4.0,14.0,7.6782733027794,3.309259735953,3,3.0,28.0,,4.0,1.0,2.0
2025-26,14023990,30,4,Newcastle_United,Away,975937,232653.0,Jacob Ramsey,jacob-ramsey,M,False,,,1.0,12.0,20.0,32.0,,,10.0,2.0,,,,1.0,,,1.0,,,,0.0333775,0.0811,0.0761,,0.0,,,,,1.0,3.0,,,,,,,90.0,1.0,,,,,,3.0,0.0,,6.7,,,,52.726164926169,,,,,1.0,,15.0,20.0,35.0,-14.288699469321,,1,,37.0,,,,
2025-26,14023990,30,4,Newcastle_United,Away,979232,449434.0,Anthony Elanga,anthony-elanga,F,True,,,,,1.0,1.0,1.0,,,,,,,,,,1.0,1.0,,,1.772e-05,,,,0.0,,,,,1.0,,,,,,,,12.0,,,,,,,,,,6.5,,,,,,,,,,,,1.0,1.0,,,0,1.0,3.0,,,,
2025-26,14023990,30,4,Newcastle_United,Away,980623,470313.0,Nick Woltemade,nick-woltemade,F,False,,,,4.0,5.0,9.0,1.0,2.0,4.0,3.0,,,,,,,4.0,8.0,,,0.00240327,,,1.0,0.0,,,,,1.0,,,,,,,,67.0,,,,,,,7.0,0.0,,6.6,,,,23.918295506502,1.0,4.0,,,,,8.0,5.0,13.0,5.5087882080875,,0,3.0,26.0,1.0,1.0,2.0,1.0
2025-26,14023990,30,4,Newcastle_United,Away,980634,441191.0,Tino Livramento,tino-livramento,D,False,,,1.0,13.0,7.0,20.0,1.0,1.0,12.0,3.0,,,,1.0,,,7.0,2.0,,,0.205754,,,2.0,0.0,,,,,,1.0,,,,,,,90.0,,,,,,,12.0,0.0,,6.5,,,,78.728951259109,1.0,4.0,2.0,,2.0,,15.0,7.0,22.0,29.130986242251,,0,,41.0,3.0,,1.0,
2025-26,14023990,30,4,Newcastle_United,Away,1014286,465642.0,Malick Thiaw,malick-thiaw,D,False,,,2.0,6.0,19.0,25.0,3.0,3.0,8.0,,,,,,,,5.0,5.0,,,0.00613675,0.1642,,3.0,0.0,,,,,,,,,,,,,90.0,,4.0,,,,,5.0,0.0,,7.8,,,1.0,45.479945484837,9.0,,,,6.0,,9.0,21.0,30.0,15.062968167464,,1,1.0,48.0,,1.0,,
2025-26,14023990,30,4,Newcastle_United,Away,1122603,538207.0,William Osula,william-osula,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14023990,30,4,Newcastle_United,Away,1125214,545477.0,Alex Murphy,alex-murphy,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14023990,30,4,Newcastle_United,Away,1136730,487838.0,Lewis Hall,lewis-hall,D,False,2.0,,3.0,22.0,16.0,38.0,2.0,,18.0,7.0,,,,,,3.0,7.0,3.0,,,0.118927,,,1.0,0.0,,,,,1.0,1.0,,,,,,,90.0,,,,,,,19.0,2.0,,7.4,,,,205.73428182684,3.0,1.0,4.0,,6.0,,27.0,20.0,47.0,32.769265091764,55.165325200943,0,1.0,77.0,2.0,2.0,,1.0
2025-26,14024021,31,4,Newcastle_United,Home,69256,77794.0,Kieran Trippier,kieran-trippier,D,False,2.0,,1.0,9.0,19.0,28.0,,,6.0,2.0,,,,,,,1.0,2.0,,,0.109128,,,1.0,0.0,,,,,,2.0,,,,,,,65.0,,,,,,,11.0,0.0,,6.8,,,,32.02943800055,1.0,1.0,8.0,,4.0,,14.0,19.0,33.0,13.475272538196,,0,,49.0,,1.0,1.0,
2025-26,14024021,31,4,Newcastle_United,Home,99090,78916.0,Dan Burn,dan-burn,D,False,,,2.0,12.0,29.0,41.0,3.0,7.0,18.0,,,,,,1.0,,3.0,7.0,,,0.00460496,0.1818,0.1588,,0.0,,,,,,,,,,,,,90.0,1.0,1.0,,,,,11.0,1.0,,7.2,,,,167.78950928271,16.0,,,,7.0,1.0,19.0,32.0,51.0,67.582952685401,31.726624922926,1,,76.0,1.0,,,
2025-26,14024021,31,4,Newcastle_United,Home,162653,98747.0,Nick Pope,nick-pope,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14024021,31,4,Newcastle_United,Home,372336,114243.0,Jacob Murphy,jacob-murphy,F,True,,,,4.0,2.0,6.0,,,5.0,1.0,,,,,,,1.0,1.0,,,0.0102865,0.0352,0.0135,1.0,0.0,,,,,,,,,,,,,25.0,1.0,1.0,,,,,8.0,0.0,,6.5,,,,29.574546753717,,1.0,4.0,,,,6.0,3.0,9.0,-2.1912123593415,,1,,18.0,1.0,,1.0,
2025-26,14024021,31,4,Newcastle_United,Home,560128,180974.0,Joelinton,joelinton,M,False,,,2.0,13.0,17.0,30.0,1.0,3.0,9.0,4.0,,,1.0,,,2.0,3.0,5.0,,,0.0112942,0.0456,,1.0,0.0,,,,,4.0,,,,,,,,90.0,,,,,,,10.0,1.0,,6.9,,,,67.694686248856,2.0,,,,2.0,,18.0,18.0,36.0,31.072105157171,16.156360976408,1,2.0,51.0,2.0,,,
2025-26,14024021,31,4,Newcastle_United,Home,805123,216646.0,Yoane Wissa,yoane-wissa,F,True,,,,1.0,1.0,2.0,,,,,,,,,,1.0,1.0,1.0,,,0.00113351,,,,0.0,,,,,,,,,,,,,11.0,,,,,,,1.0,,,6.6,,,,,,,,,,,1.0,1.0,2.0,,,0,1.0,4.0,,,,1.0
2025-26,14024021,31,4,Newcastle_United,Home,839410,225321.0,Aaron Ramsdale,aaron-ramsdale,G,False,,1.0,5.0,6.0,26.0,32.0,,1.0,11.0,7.0,,,,,,,,2.0,,,0.00505118,,,,0.0,,0.5376,1.0,,,,,,,,,,90.0,,,,,,,15.0,0.0,1.0,7.7,3.0,4.0,,67.864196028209,2.0,,,1.0,20.0,,21.0,26.0,47.0,20.378769652561,,0,,59.0,,1.0,,
2025-26,14024021,31,4,Newcastle_United,Home,855647,201666.0,Harvey Barnes,harvey-barnes,F,False,,,,10.0,4.0,14.0,1.0,,14.0,3.0,,,,,,,5.0,1.0,,,0.0054352,0.0519,,1.0,0.0,,,,,,1.0,,,,,,,76.0,,1.0,,,,,7.0,2.0,,6.4,,,1.0,110.64887733586,1.0,3.0,,,,,12.0,5.0,17.0,41.210126164989,26.508019642151,1,,28.0,1.0,1.0,,
2025-26,14024021,31,4,Newcastle_United,Home,888550,200089.0,Joe Willock,joe-willock,M,True,,,1.0,6.0,1.0,7.0,,1.0,9.0,3.0,,,,1.0,,,1.0,2.0,,,0.0144444,,,,0.0,,,,,,2.0,,,,,,,25.0,,,,,,,4.0,0.0,,6.7,,,,64.420658999298,2.0,,1.0,,2.0,,7.0,1.0,8.0,36.476467200056,,0,1.0,15.0,2.0,,,
2025-26,14024021,31,4,Newcastle_United,Home,910046,220237.0,Sven Botman,sven-botman,D,False,,,4.0,3.0,21.0,24.0,1.0,2.0,9.0,,,,,,,,1.0,7.0,,,0.0847495,0.1432,,,0.0,,,,1.0,,1.0,,,,,,,54.0,,,,,,,2.0,0.0,,7.4,,,2.0,59.516975643571,3.0,,,,6.0,,4.0,22.0,26.0,14.700744415247,,2,2.0,38.0,,3.0,,1.0
2025-26,14024021,31,4,Newcastle_United,Home,914902,232826.0,Anthony Gordon,anthony-gordon,F,False,,,1.0,11.0,2.0,13.0,1.0,,11.0,3.0,,,,,,1.0,3.0,2.0,,,0.0250813,0.4772,0.359,,0.0,1.0,,,,,1.0,,,,,,,89.0,1.0,,,,,,4.0,3.0,,8.1,,,2.0,118.87354649779,2.0,2.0,1.0,,1.0,,11.0,2.0,13.0,12.098230618063,38.096257311031,3,1.0,30.0,1.0,,1.0,1.0
2025-26,14024021,31,4,Newcastle_United,Home,975937,232653.0,Jacob Ramsey,jacob-ramsey,M,False,,,2.0,21.0,24.0,45.0,,1.0,26.0,7.0,,,,1.0,,1.0,3.0,4.0,,,0.0178094,0.0275,,1.0,0.0,,,,,1.0,,,,,,,,90.0,,1.0,,,,,6.0,1.0,,6.9,,,1.0,213.85227002009,1.0,,,,3.0,,23.0,26.0,49.0,38.863604771622,23.530070994368,1,1.0,58.0,,2.0,,1.0
2025-26,14024021,31,4,Newcastle_United,Home,979232,449434.0,Anthony Elanga,anthony-elanga,F,False,,,,5.0,8.0,13.0,1.0,,9.0,1.0,,,,1.0,,,3.0,4.0,,,0.00211841,0.0945,,1.0,0.0,,,,,,,,,,,,,65.0,,,,,,,7.0,2.0,,6.5,,,2.0,82.111009597995,,1.0,,,1.0,,7.0,10.0,17.0,47.133414463968,22.352932613685,2,1.0,26.0,1.0,3.0,,1.0
2025-26,14024021,31,4,Newcastle_United,Home,980623,470313.0,Nick Woltemade,nick-woltemade,F,False,,,,10.0,4.0,14.0,3.0,,4.0,2.0,1.0,,1.0,,,,5.0,2.0,,,0.0503726,0.1352,,1.0,1.0,,,,,,2.0,,,,,,,65.0,,,,,,,7.0,1.0,,6.8,,,,52.979797293798,2.0,1.0,,,2.0,,15.0,5.0,20.0,37.025878494913,27.621780699296,1,1.0,26.0,,1.0,,1.0
2025-26,14024021,31,4,Newcastle_United,Home,980634,441191.0,Tino Livramento,tino-livramento,D,True,1.0,,,5.0,4.0,9.0,,,8.0,2.0,,,1.0,1.0,,,1.0,3.0,,,0.0517531,0.0145,,,0.0,,,,,,,,,,,,,25.0,,,,,,,5.0,0.0,,6.8,,,,73.751290680373,1.0,,3.0,,1.0,,5.0,6.0,11.0,19.810699555171,,1,1.0,24.0,,2.0,,1.0
2025-26,14024021,31,4,Newcastle_United,Home,1014286,465642.0,Malick Thiaw,malick-thiaw,D,True,,,,4.0,12.0,16.0,1.0,2.0,7.0,1.0,,,,1.0,,1.0,4.0,5.0,,,0.00084001,,,1.0,0.0,,,,,,,,,,,,,36.0,,1.0,,,,,6.0,0.0,,6.4,,,,31.141180554248,3.0,,,,1.0,,6.0,13.0,19.0,1.1937830802696,,0,2.0,30.0,2.0,1.0,,2.0
2025-26,14024021,31,4,Newcastle_United,Home,1122603,538207.0,William Osula,william-osula,F,True,,,,1.0,1.0,2.0,1.0,,3.0,4.0,,,,,,,1.0,2.0,,,0.00635869,,,,0.0,,,,,1.0,,,,,,,,14.0,,,,,,,2.0,1.0,,6.7,,,,26.55562120822,,,,,1.0,,1.0,2.0,3.0,1.8960936583521,14.050790867421,0,,7.0,1.0,2.0,,
2025-26,14024021,31,4,Newcastle_United,Home,1125214,545477.0,Alex Murphy,alex-murphy,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14024021,31,4,Newcastle_United,Home,1136730,487838.0,Lewis Hall,lewis-hall,D,False,4.0,,1.0,15.0,17.0,32.0,,,19.0,5.0,,,1.0,,,1.0,5.0,3.0,,,0.448426,0.0827,0.0125,,0.0,,,,,,3.0,,,,,,,90.0,1.0,1.0,,,,,19.0,1.0,,6.9,,,,162.3247490623,2.0,5.0,6.0,,6.0,,21.0,21.0,42.0,87.861454973961,26.745036847984,2,,73.0,2.0,2.0,1.0,
2025-26,14024021,31,4,Newcastle_United,Home,1511675,599303.0,Sean Neave,sean-neave,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14023999,32,4,Newcastle_United,Away,69256,77794.0,Kieran Trippier,kieran-trippier,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14023999,32,4,Newcastle_United,Away,99090,78916.0,Dan Burn,dan-burn,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14023999,32,4,Newcastle_United,Away,162653,98747.0,Nick Pope,nick-pope,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14023999,32,4,Newcastle_United,Away,372336,114243.0,Jacob Murphy,jacob-murphy,F,False,,,1.0,15.0,6.0,21.0,,1.0,17.0,3.0,,,1.0,,,2.0,5.0,3.0,,,0.012373,0.0512,,1.0,0.0,,,,,1.0,1.0,,,,,,,89.0,,,,,,,25.0,1.0,,6.3,,,,138.72302565543,,2.0,5.0,,4.0,,25.0,10.0,35.0,11.148638315355,10.721441134474,1,1.0,56.0,2.0,1.0,,
2025-26,14023999,32,4,Newcastle_United,Away,560128,180974.0,Joelinton,joelinton,M,False,,,2.0,12.0,10.0,22.0,2.0,1.0,9.0,5.0,,,,,,1.0,5.0,1.0,,,0.00830822,,,2.0,0.0,,,,,3.0,,,,,,,,84.0,,,,,,,8.0,0.0,,6.1,,,,71.251848188026,,,,,2.0,,18.0,11.0,29.0,-30.850018721614,,0,,35.0,,,,
2025-26,14023999,32,4,Newcastle_United,Away,805123,216646.0,Yoane Wissa,yoane-wissa,F,True,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14023999,32,4,Newcastle_United,Away,839410,225321.0,Aaron Ramsdale,aaron-ramsdale,G,False,,2.0,3.0,3.0,26.0,29.0,1.0,1.0,13.0,11.0,,,,,,,1.0,1.0,,,0.00105059,,,,0.0,,1.2208,1.0,,,,,,,,,,90.0,,,,,1.0,,9.0,0.0,,6.7,2.0,3.0,,81.924626944148,,,,2.0,12.0,,12.0,26.0,38.0,29.753275598927,,0,,49.0,,,,
2025-26,14023999,32,4,Newcastle_United,Away,855647,201666.0,Harvey Barnes,harvey-barnes,F,True,,,1.0,7.0,1.0,8.0,,,8.0,,,,,,,1.0,1.0,1.0,,,0.00841784,,,,0.0,,,,,,,,,,,,,19.0,,,,,,,7.0,3.0,,6.4,,,,91.285620019591,,,2.0,,1.0,,11.0,1.0,12.0,47.140447485586,58.565237746565,0,,16.0,,1.0,,
2025-26,14023999,32,4,Newcastle_United,Away,888550,200089.0,Joe Willock,joe-willock,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14023999,32,4,Newcastle_United,Away,892673,432422.0,Sandro Tonali,sandro-tonali,M,False,,,3.0,26.0,25.0,51.0,1.0,,15.0,6.0,,,,,,,3.0,3.0,,,0.0454102,,,1.0,0.0,,,,,1.0,1.0,,,,,,,89.0,,,,,,,26.0,0.0,,6.6,,,,104.07760903583,1.0,1.0,7.0,,8.0,,42.0,27.0,69.0,44.44667474919,,0,,86.0,,3.0,,
2025-26,14023999,32,4,Newcastle_United,Away,910046,220237.0,Sven Botman,sven-botman,D,False,,,2.0,21.0,57.0,78.0,5.0,7.0,29.0,5.0,,,1.0,,,,7.0,7.0,,,0.00586885,0.0666,,2.0,0.0,,,,,4.0,,,,,,,,90.0,,2.0,,1.0,,,12.0,0.0,,5.9,,,1.0,212.1071745972,6.0,,,,8.0,,26.0,63.0,89.0,83.72771129194,,2,,105.0,1.0,,,
2025-26,14023999,32,4,Newcastle_United,Away,914902,232826.0,Anthony Gordon,anthony-gordon,F,False,,,,14.0,5.0,19.0,,,15.0,2.0,,,1.0,,,1.0,4.0,3.0,,,0.0282577,0.0375,,,0.0,,,,,,,,,,,,,71.0,,,,,,,11.0,3.0,,6.6,,,,169.81093921071,,3.0,,,2.0,,20.0,6.0,26.0,99.18232759901,85.871787485463,1,,38.0,,3.0,,
2025-26,14023999,32,4,Newcastle_United,Away,975937,232653.0,Jacob Ramsey,jacob-ramsey,M,True,,,,5.0,3.0,8.0,,,5.0,1.0,,,,,,,,3.0,,,0.00756763,,,,0.0,,,,,,,,,,,,,16.0,,,,,,,,0.0,,6.7,,,,69.501854062375,,3.0,,,,,5.0,3.0,8.0,24.910477628063,,0,,13.0,,,3.0,
2025-26,14023999,32,4,Newcastle_United,Away,979232,449434.0,Anthony Elanga,anthony-elanga,F,True,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,1.0,,1.0,,,0,,1.0,,,,
2025-26,14023999,32,4,Newcastle_United,Away,980623,470313.0,Nick Woltemade,nick-woltemade,F,True,,,,,,,,,,,,,,,,,1.0,,,,,,,1.0,0.0,,,,,,,,,,,,,16.0,,,,,,,1.0,,,6.4,,,,,,,,,,,,1.0,1.0,,,0,,1.0,,,,
2025-26,14023999,32,4,Newcastle_United,Away,980634,441191.0,Tino Livramento,tino-livramento,D,False,,,2.0,26.0,22.0,48.0,,1.0,17.0,7.0,,,,,,1.0,2.0,6.0,,,0.0301729,,,,0.0,,,,,,,,,,,,,90.0,,,,,,,19.0,3.0,,6.8,,,,187.56318943206,2.0,4.0,1.0,,4.0,,33.0,23.0,56.0,105.76473255497,89.995876800166,0,,84.0,3.0,2.0,3.0,
2025-26,14023999,32,4,Newcastle_United,Away,1014286,465642.0,Malick Thiaw,malick-thiaw,D,False,,,3.0,10.0,44.0,54.0,4.0,3.0,21.0,1.0,,,,,,,6.0,7.0,,,0.0169676,,,2.0,0.0,,,,,2.0,,1.0,,,,,,90.0,,,,,,,8.0,0.0,,7.2,,,,155.23087727948,5.0,1.0,,,5.0,,17.0,45.0,62.0,100.62742603682,,0,3.0,73.0,,,1.0,3.0
2025-26,14023999,32,4,Newcastle_United,Away,1122603,538207.0,William Osula,william-osula,F,False,,,,3.0,4.0,7.0,2.0,,7.0,2.0,,1.0,,,,5.0,9.0,5.0,,,0.00511233,0.9399,1.174,3.0,0.0,1.0,,,,,,,,,,,,84.0,2.0,,,,,,10.0,1.0,,7.6,,,,60.529747964605,,,,,,,5.0,4.0,9.0,17.988683279515,15.77076231512,2,1.0,29.0,3.0,4.0,,1.0
2025-26,14023999,32,4,Newcastle_United,Away,1136730,487838.0,Lewis Hall,lewis-hall,D,False,1.0,,3.0,29.0,25.0,54.0,1.0,1.0,22.0,6.0,,,,,,1.0,4.0,3.0,,,0.0718157,0.0396,0.0515,,0.0,,,,,1.0,1.0,,,,,,,90.0,1.0,1.0,,,,,16.0,2.0,,6.4,,,,244.68080277497,2.0,2.0,2.0,,6.0,,36.0,27.0,63.0,91.92604341119,61.672754567182,1,,89.0,1.0,2.0,,
2025-26,14023999,32,4,Newcastle_United,Away,1400650,547719.0,Lewis Miley,lewis-miley,M,False,,,,19.0,19.0,38.0,,3.0,10.0,3.0,1.0,,,1.0,,,1.0,5.0,,,0.012742,,,,1.0,,,,,,1.0,,,,,,,90.0,,,,,,,11.0,0.0,,6.7,,,,68.948437214153,,1.0,3.0,,2.0,,23.0,21.0,44.0,-17.248906851473,,0,1.0,53.0,2.0,,1.0,
2025-26,14025040,33,4,Newcastle_United,Home,69256,77794.0,Kieran Trippier,kieran-trippier,D,True,1.0,,2.0,8.0,9.0,17.0,,1.0,8.0,3.0,,,,,,,1.0,2.0,,,0.0389039,,,1.0,0.0,,,,,,,,,,,,,45.0,,,,,,,9.0,0.0,,6.6,,,,58.716891355778,,,3.0,,6.0,,10.0,12.0,22.0,29.200340875796,,0,1.0,31.0,,,,
2025-26,14025040,33,4,Newcastle_United,Home,99090,78916.0,Dan Burn,dan-burn,D,True,,,1.0,3.0,7.0,10.0,3.0,1.0,1.0,,,1.0,,,,,4.0,1.0,,,0.00101282,0.4091,,,0.0,,,,,,,,,,,,,16.0,,,,,,,3.0,0.0,,6.0,,,1.0,3.0030224774384,1.0,1.0,,,1.0,,5.0,7.0,12.0,-1.3310829090943,,1,,17.0,,,,
2025-26,14025040,33,4,Newcastle_United,Home,162653,98747.0,Nick Pope,nick-pope,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14025040,33,4,Newcastle_United,Home,372336,114243.0,Jacob Murphy,jacob-murphy,F,True,1.0,,,4.0,1.0,5.0,,,6.0,,,,,,,,3.0,1.0,,,0.00710805,0.0769,,2.0,0.0,,,,,,,,,,,,,28.0,,,,,,,5.0,1.0,,6.2,,,1.0,62.172313500354,1.0,1.0,1.0,,,,5.0,1.0,6.0,24.894260667039,13.524766948085,1,,16.0,2.0,1.0,,
