season,matchId,gameweek,kickoff,ground,attendance,home_team,away_team,goalsFor_h,goalsFor_a,goalsAgainst_h,goalsAgainst_a,result_h,result_a,halfTimeFor_h,halfTimeFor_a,halfTimeAgainst_h,halfTimeAgainst_a,redCardsFor_h,redCardsFor_a,redCardsAgainst_h,redCardsAgainst_a,goals_h,goals_a,totalScoringAtt_h,totalScoringAtt_a,ontargetScoringAtt_h,ontargetScoringAtt_a,shotOffTarget_h,shotOffTarget_a,blockedScoringAtt_h,blockedScoringAtt_a,bigChanceCreated_h,bigChanceCreated_a,bigChanceScored_h,bigChanceScored_a,bigChanceMissed_h,bigChanceMissed_a,hitWoodwork_h,hitWoodwork_a,goalAssist_h,goalAssist_a,totalAttAssist_h,totalAttAssist_a,ontargetAttAssist_h,ontargetAttAssist_a,penAreaEntries_h,penAreaEntries_a,finalThirdEntries_h,finalThirdEntries_a,totalPass_h,totalPass_a,accuratePass_h,accuratePass_a,possessionPercentage_h,possessionPercentage_a,touchesInOppBox_h,touchesInOppBox_a,totalTackle_h,totalTackle_a,wonTackle_h,wonTackle_a,interception_h,interception_a,totalClearance_h,totalClearance_a,effectiveClearance_h,effectiveClearance_a,blockedPass_h,blockedPass_a,outfielderBlock_h,outfielderBlock_a,errorLeadToShot_h,errorLeadToShot_a,errorLeadToGoal_h,errorLeadToGoal_a,challengeLost_h,challengeLost_a,dispossessed_h,dispossessed_a,possLostAll_h,possLostAll_a,saves_h,saves_a,goalsConceded_h,goalsConceded_a,cleanSheet_h,cleanSheet_a,duelWon_h,duelWon_a,duelLost_h,duelLost_a,aerialWon_h,aerialWon_a,aerialLost_h,aerialLost_a,cornerTaken_h,cornerTaken_a,wonCorners_h,wonCorners_a,attSetpiece_h,attSetpiece_a,fkFoulLost_h,fkFoulLost_a,fkFoulWon_h,fkFoulWon_a,yellowCard_h,yellowCard_a,redCard_h,redCard_a,penaltyWon_h,penaltyWon_a,attPenGoal_h,attPenGoal_a,totalOffside_h,totalOffside_a,ownGoals_h,ownGoals_a
2017-18,919211,32,2018-03-31 15:00:00,"Vicarage Road, Watford",20393,Watford,Bournemouth,2,2,2,2,D,D,1,1,1,1,0,0,0,0,2.0,2.0,16.0,13.0,5.0,6.0,4.0,4.0,7.0,3.0,,2.0,,2.0,,1.0,,1.0,2.0,1.0,8.0,10.0,7.0,6.0,44.0,19.0,58.0,47.0,424.0,426.0,322.0,338.0,49.9,50.1,27.0,23.0,18.0,20.0,12.0,13.0,14.0,7.0,10.0,37.0,10.0,37.0,19.0,18.0,3.0,7.0,1.0,,,,9.0,9.0,12.0,9.0,163.0,149.0,4.0,3.0,2.0,2.0,,,48.0,62.0,62.0,48.0,15.0,21.0,21.0,15.0,7.0,4.0,7.0,4.0,2.0,3.0,16.0,6.0,6.0,13.0,0.0,0.0,0.0,0.0,,1.0,,1.0,3.0,4.0,,
2017-18,919212,32,2018-03-31 15:00:00,"The Hawthorns, West Bromwich",23455,West Brom,Burnley,1,2,2,1,L,W,0,1,1,0,0,0,0,0,1.0,2.0,8.0,11.0,3.0,4.0,3.0,6.0,2.0,1.0,,,,1.0,1.0,,,,1.0,1.0,6.0,7.0,5.0,3.0,32.0,29.0,62.0,74.0,414.0,461.0,300.0,369.0,47.5,52.5,26.0,18.0,20.0,10.0,13.0,8.0,6.0,7.0,28.0,31.0,28.0,31.0,8.0,8.0,1.0,2.0,1.0,1.0,,,6.0,7.0,6.0,14.0,160.0,153.0,2.0,2.0,2.0,1.0,,,65.0,52.0,52.0,65.0,29.0,25.0,25.0,29.0,1.0,6.0,1.0,6.0,,1.0,12.0,9.0,9.0,12.0,0.0,0.0,0.0,0.0,,,,,2.0,2.0,,
2017-18,919213,33,2018-04-07 15:00:00,"Vitality Stadium, Bournemouth",10730,Bournemouth,Crystal Palace,2,2,2,2,D,D,0,0,0,0,0,0,0,0,2.0,2.0,21.0,13.0,5.0,6.0,12.0,3.0,4.0,4.0,2.0,1.0,1.0,,1.0,1.0,,,2.0,1.0,16.0,10.0,7.0,7.0,49.0,25.0,66.0,47.0,472.0,445.0,380.0,355.0,52.7,47.3,30.0,32.0,7.0,15.0,5.0,11.0,9.0,23.0,12.0,35.0,12.0,35.0,16.0,15.0,4.0,4.0,1.0,,,,11.0,7.0,2.0,3.0,152.0,132.0,4.0,3.0,2.0,2.0,,,41.0,50.0,50.0,41.0,18.0,17.0,17.0,18.0,11.0,3.0,11.0,3.0,2.0,,8.0,9.0,9.0,8.0,0.0,0.0,0.0,0.0,,,,,3.0,1.0,,
2017-18,919214,33,2018-04-08 14:15:00,"Emirates Stadium, London",59374,Arsenal,Southampton,3,2,2,3,W,L,2,1,1,2,1,1,1,1,3.0,2.0,13.0,15.0,7.0,8.0,4.0,4.0,2.0,3.0,2.0,3.0,1.0,2.0,1.0,1.0,,,3.0,2.0,11.0,11.0,8.0,8.0,32.0,33.0,80.0,50.0,699.0,370.0,597.0,266.0,64.6,35.4,17.0,24.0,11.0,12.0,6.0,7.0,8.0,22.0,33.0,24.0,33.0,24.0,20.0,17.0,4.0,2.0,1.0,,1.0,,4.0,3.0,8.0,8.0,150.0,155.0,5.0,4.0,2.0,3.0,,,44.0,50.0,50.0,44.0,23.0,23.0,23.0,23.0,8.0,6.0,8.0,6.0,,1.0,11.0,7.0,7.0,11.0,0.0,0.0,0.0,0.0,,,,,1.0,2.0,,
2017-18,919215,33,2018-04-07 15:00:00,"Amex Stadium, Falmer",30501,Brighton,Huddersfield,1,1,1,1,D,D,1,1,1,1,1,0,0,1,1.0,1.0,13.0,15.0,4.0,5.0,6.0,5.0,3.0,5.0,4.0,,,1.0,4.0,,1.0,,,,13.0,12.0,6.0,7.0,24.0,32.0,65.0,73.0,360.0,525.0,234.0,412.0,40.8,59.2,23.0,24.0,17.0,19.0,12.0,12.0,8.0,11.0,30.0,20.0,30.0,20.0,14.0,14.0,5.0,3.0,,,1.0,,10.0,9.0,12.0,14.0,176.0,173.0,4.0,4.0,1.0,1.0,,,67.0,74.0,74.0,67.0,34.0,34.0,34.0,34.0,5.0,3.0,5.0,3.0,1.0,1.0,13.0,7.0,7.0,13.0,0.0,0.0,0.0,0.0,,,,,3.0,3.0,,1.0
2017-18,919216,33,2018-04-08 16:30:00,"Stamford Bridge, London",41324,Chelsea,West Ham,1,1,1,1,D,D,1,0,0,1,0,0,0,0,1.0,1.0,23.0,5.0,6.0,2.0,11.0,,6.0,3.0,2.0,,1.0,,1.0,,1.0,,1.0,1.0,21.0,5.0,12.0,5.0,42.0,25.0,72.0,64.0,594.0,409.0,504.0,308.0,59.5,40.5,50.0,8.0,14.0,17.0,11.0,12.0,11.0,15.0,18.0,19.0,18.0,19.0,24.0,26.0,3.0,6.0,,,1.0,,7.0,14.0,8.0,10.0,151.0,146.0,1.0,5.0,1.0,1.0,,,65.0,38.0,38.0,65.0,27.0,7.0,7.0,27.0,10.0,6.0,10.0,6.0,1.0,,7.0,11.0,11.0,7.0,0.0,0.0,0.0,0.0,,,,,2.0,2.0,,
2017-18,919217,33,2018-04-07 12:30:00,"Goodison Park, Liverpool",39220,Everton,Liverpool,0,0,0,0,D,D,0,0,0,0,0,0,0,0,,,6.0,10.0,1.0,3.0,4.0,4.0,1.0,3.0,1.0,,,,1.0,1.0,,,,,5.0,6.0,1.0,3.0,26.0,32.0,80.0,77.0,359.0,588.0,245.0,472.0,38.1,61.9,13.0,27.0,16.0,12.0,9.0,8.0,11.0,5.0,31.0,19.0,31.0,19.0,19.0,19.0,3.0,1.0,1.0,,,,8.0,4.0,12.0,12.0,163.0,177.0,4.0,1.0,,,1.0,1.0,52.0,55.0,55.0,52.0,25.0,23.0,23.0,25.0,3.0,2.0,3.0,2.0,,,12.0,7.0,7.0,12.0,0.0,0.0,0.0,0.0,,,,,4.0,1.0,,
2017-18,919218,33,2018-04-07 15:00:00,"King Power Stadium, Leicester",32066,Leicester,Newcastle,1,2,2,1,L,W,0,1,1,0,0,0,0,0,1.0,2.0,8.0,8.0,1.0,4.0,5.0,3.0,2.0,1.0,1.0,,1.0,,,,,,1.0,2.0,8.0,5.0,3.0,4.0,38.0,17.0,80.0,47.0,518.0,272.0,413.0,162.0,66.3,33.7,22.0,5.0,9.0,13.0,7.0,6.0,10.0,14.0,14.0,27.0,14.0,27.0,20.0,16.0,1.0,1.0,,,1.0,,4.0,10.0,7.0,3.0,167.0,154.0,2.0,,2.0,1.0,,,63.0,48.0,48.0,63.0,31.0,24.0,24.0,31.0,7.0,5.0,7.0,5.0,,,7.0,14.0,14.0,7.0,0.0,0.0,0.0,0.0,,,,,3.0,3.0,,
2017-18,919219,33,2018-04-07 17:30:00,"Etihad Stadium, Manchester",54259,Man City,Man Utd,2,3,3,2,L,W,2,0,0,2,0,0,0,0,2.0,3.0,20.0,5.0,6.0,4.0,9.0,1.0,5.0,,5.0,3.0,1.0,3.0,4.0,,2.0,,2.0,3.0,17.0,5.0,10.0,4.0,35.0,17.0,48.0,47.0,596.0,318.0,516.0,244.0,64.8,35.2,35.0,8.0,11.0,11.0,6.0,6.0,7.0,22.0,14.0,14.0,14.0,14.0,19.0,19.0,,4.0,,,,,16.0,11.0,8.0,5.0,118.0,119.0,1.0,4.0,3.0,2.0,,,40.0,54.0,54.0,40.0,10.0,10.0,10.0,10.0,8.0,4.0,8.0,4.0,,1.0,17.0,9.0,8.0,17.0,0.0,0.0,0.0,0.0,,,,,,2.0,,
2017-18,919220,33,2018-04-07 15:00:00,"bet365 Stadium, Stoke",29515,Stoke,Spurs,1,2,2,1,L,W,0,0,0,0,0,0,0,0,1.0,2.0,10.0,15.0,4.0,4.0,5.0,5.0,1.0,6.0,1.0,3.0,1.0,2.0,1.0,1.0,1.0,,,2.0,6.0,9.0,4.0,7.0,25.0,26.0,61.0,63.0,263.0,550.0,159.0,454.0,33.3,66.7,17.0,21.0,24.0,15.0,15.0,13.0,16.0,10.0,29.0,28.0,29.0,28.0,13.0,10.0,6.0,1.0,1.0,1.0,,1.0,17.0,8.0,8.0,13.0,152.0,153.0,2.0,3.0,2.0,1.0,,,53.0,73.0,73.0,53.0,13.0,22.0,22.0,13.0,6.0,3.0,6.0,3.0,1.0,2.0,19.0,8.0,8.0,19.0,0.0,0.0,0.0,0.0,,,,,2.0,3.0,,
2017-18,919221,33,2018-04-07 15:00:00,"Vicarage Road, Watford",20044,Watford,Burnley,1,2,2,1,L,W,0,0,0,0,0,0,0,0,1.0,2.0,14.0,7.0,5.0,4.0,4.0,2.0,5.0,1.0,2.0,1.0,1.0,2.0,2.0,,,,,1.0,12.0,3.0,7.0,1.0,56.0,23.0,64.0,70.0,435.0,292.0,319.0,179.0,60.5,39.5,25.0,13.0,9.0,13.0,4.0,8.0,9.0,16.0,23.0,49.0,23.0,49.0,16.0,10.0,1.0,5.0,3.0,,1.0,,3.0,11.0,11.0,9.0,188.0,151.0,2.0,4.0,2.0,1.0,,,62.0,66.0,66.0,62.0,31.0,32.0,32.0,31.0,11.0,1.0,11.0,1.0,,3.0,18.0,12.0,12.0,18.0,0.0,0.0,0.0,0.0,,,,,3.0,2.0,,
2017-18,919222,33,2018-04-07 15:00:00,"The Hawthorns, West Bromwich",23297,West Brom,Swansea,1,1,1,1,D,D,0,0,0,0,0,0,0,0,1.0,1.0,15.0,7.0,3.0,1.0,4.0,5.0,8.0,1.0,1.0,1.0,1.0,,,1.0,,,1.0,1.0,9.0,6.0,7.0,1.0,33.0,23.0,69.0,61.0,479.0,452.0,395.0,357.0,51.7,48.3,26.0,7.0,13.0,13.0,7.0,11.0,11.0,6.0,20.0,25.0,20.0,25.0,18.0,16.0,1.0,8.0,,1.0,,,11.0,12.0,10.0,8.0,140.0,136.0,,2.0,1.0,1.0,,,49.0,60.0,60.0,49.0,19.0,23.0,23.0,19.0,5.0,1.0,6.0,1.0,2.0,1.0,15.0,5.0,5.0,13.0,0.0,0.0,0.0,0.0,,,,,6.0,1.0,,
2017-18,919223,34,2018-04-14 15:00:00,"Turf Moor, Burnley",21727,Burnley,Leicester,2,1,1,2,W,L,2,0,0,2,0,0,0,0,2.0,1.0,8.0,15.0,3.0,6.0,2.0,4.0,3.0,5.0,2.0,4.0,2.0,1.0,1.0,3.0,,,1.0,1.0,6.0,10.0,4.0,7.0,22.0,40.0,69.0,68.0,292.0,449.0,171.0,325.0,38.7,61.3,11.0,28.0,14.0,11.0,10.0,6.0,7.0,8.0,31.0,18.0,31.0,18.0,11.0,17.0,5.0,3.0,,,,,9.0,8.0,8.0,7.0,166.0,179.0,5.0,1.0,1.0,2.0,,,58.0,56.0,56.0,58.0,28.0,27.0,27.0,28.0,4.0,8.0,4.0,8.0,1.0,,9.0,10.0,9.0,9.0,0.0,0.0,0.0,0.0,,,,,,1.0,,
2017-18,919224,34,2018-04-14 15:00:00,"Selhurst Park, London",24656,Crystal Palace,Brighton,3,2,2,3,W,L,3,2,2,3,0,0,0,0,3.0,2.0,15.0,12.0,8.0,3.0,2.0,6.0,5.0,3.0,1.0,2.0,2.0,1.0,1.0,1.0,,,1.0,2.0,10.0,12.0,9.0,5.0,23.0,37.0,55.0,76.0,367.0,347.0,282.0,249.0,50.2,49.8,25.0,19.0,12.0,14.0,8.0,6.0,9.0,8.0,35.0,27.0,35.0,27.0,9.0,13.0,2.0,6.0,1.0,,,,8.0,12.0,8.0,8.0,137.0,155.0,1.0,4.0,2.0,3.0,,,58.0,52.0,52.0,58.0,19.0,20.0,20.0,19.0,5.0,6.0,5.0,6.0,,,12.0,16.0,16.0,10.0,0.0,0.0,0.0,0.0,,,,,3.0,1.0,,
2017-18,919225,34,2018-04-14 15:00:00,"John Smith's Stadium, Huddersfield",23961,Huddersfield,Watford,1,0,0,1,W,L,0,0,0,0,0,0,0,0,1.0,,9.0,4.0,1.0,2.0,3.0,,5.0,2.0,1.0,,1.0,,,,,,1.0,,7.0,4.0,5.0,4.0,39.0,32.0,66.0,66.0,365.0,405.0,254.0,294.0,48.7,51.3,17.0,13.0,18.0,20.0,10.0,16.0,16.0,7.0,22.0,36.0,22.0,36.0,15.0,13.0,2.0,5.0,,,,,5.0,3.0,14.0,16.0,179.0,161.0,2.0,,,1.0,1.0,,49.0,52.0,52.0,49.0,21.0,19.0,19.0,21.0,9.0,6.0,9.0,6.0,,1.0,9.0,8.0,7.0,8.0,0.0,0.0,0.0,0.0,,,,,2.0,1.0,,
2017-18,919226,34,2018-04-14 17:30:00,"Anfield, Liverpool",52959,Liverpool,Bournemouth,3,0,0,3,W,L,1,0,0,1,0,0,0,0,3.0,,20.0,6.0,7.0,1.0,10.0,2.0,3.0,3.0,1.0,,1.0,,1.0,,,,2.0,,17.0,5.0,9.0,3.0,49.0,25.0,67.0,47.0,619.0,375.0,535.0,290.0,61.8,38.2,37.0,16.0,26.0,15.0,18.0,7.0,10.0,10.0,25.0,34.0,25.0,34.0,17.0,13.0,3.0,4.0,,1.0,,,5.0,13.0,6.0,16.0,138.0,150.0,1.0,3.0,,3.0,1.0,,58.0,38.0,38.0,58.0,11.0,11.0,11.0,11.0,7.0,5.0,7.0,5.0,,,9.0,9.0,8.0,8.0,0.0,0.0,0.0,0.0,,,,,4.0,4.0,,
2017-18,919227,34,2018-04-15 16:00:00,"Old Trafford, Manchester",75095,Man Utd,West Brom,0,1,1,0,L,W,0,0,0,0,0,0,0,0,,1.0,14.0,10.0,4.0,4.0,6.0,4.0,4.0,2.0,,,,1.0,,,,,,,12.0,8.0,6.0,5.0,41.0,19.0,65.0,52.0,742.0,312.0,658.0,218.0,70.3,29.7,28.0,9.0,15.0,9.0,6.0,7.0,10.0,14.0,11.0,38.0,11.0,38.0,21.0,23.0,2.0,4.0,1.0,,1.0,,9.0,14.0,7.0,11.0,139.0,131.0,3.0,4.0,1.0,,,1.0,57.0,39.0,39.0,57.0,15.0,14.0,14.0,15.0,4.0,4.0,4.0,4.0,,,8.0,13.0,13.0,7.0,0.0,0.0,0.0,0.0,,,,,4.0,1.0,,
2017-18,919228,34,2018-04-15 13:30:00,"St. James' Park, Newcastle",52210,Newcastle,Arsenal,2,1,1,2,W,L,1,1,1,1,0,0,0,0,2.0,1.0,8.0,15.0,4.0,3.0,2.0,8.0,2.0,4.0,1.0,2.0,1.0,1.0,,1.0,1.0,,2.0,1.0,6.0,9.0,6.0,5.0,20.0,37.0,48.0,61.0,274.0,695.0,173.0,590.0,28.2,71.8,17.0,23.0,22.0,25.0,16.0,15.0,15.0,9.0,29.0,13.0,29.0,13.0,12.0,16.0,4.0,2.0,2.0,,,1.0,9.0,6.0,16.0,14.0,151.0,168.0,2.0,2.0,1.0,2.0,,,57.0,65.0,65.0,57.0,21.0,20.0,20.0,21.0,2.0,5.0,2.0,5.0,,1.0,11.0,9.0,8.0,11.0,0.0,0.0,0.0,0.0,,,,,1.0,2.0,,
2017-18,919229,34,2018-04-14 12:30:00,"St. Mary's Stadium, Southampton",31764,Southampton,Chelsea,2,3,3,2,L,W,1,0,0,1,0,0,0,0,2.0,3.0,10.0,17.0,7.0,5.0,2.0,4.0,1.0,8.0,2.0,,2.0,,,,,,2.0,2.0,8.0,14.0,6.0,11.0,20.0,37.0,64.0,56.0,377.0,518.0,277.0,420.0,42.0,58.0,15.0,23.0,14.0,11.0,12.0,8.0,15.0,13.0,29.0,16.0,29.0,16.0,24.0,22.0,8.0,1.0,,,,,15.0,8.0,8.0,9.0,144.0,155.0,2.0,5.0,3.0,2.0,,,45.0,61.0,61.0,45.0,12.0,23.0,23.0,12.0,4.0,7.0,4.0,7.0,2.0,3.0,13.0,14.0,12.0,12.0,0.0,0.0,0.0,0.0,,,,,1.0,2.0,,
2017-18,919230,34,2018-04-14 15:00:00,"Liberty Stadium, Swansea",20933,Swansea,Everton,1,1,1,1,D,D,0,1,1,0,0,0,0,0,1.0,1.0,17.0,12.0,7.0,3.0,5.0,5.0,5.0,4.0,,1.0,,,1.0,2.0,,1.0,1.0,,12.0,9.0,9.0,5.0,39.0,29.0,74.0,68.0,447.0,437.0,336.0,331.0,50.6,49.4,39.0,17.0,25.0,17.0,13.0,11.0,11.0,8.0,22.0,41.0,22.0,41.0,26.0,26.0,4.0,7.0,,,,1.0,5.0,3.0,14.0,12.0,169.0,157.0,3.0,4.0,1.0,1.0,,,67.0,63.0,63.0,67.0,28.0,33.0,33.0,28.0,6.0,3.0,6.0,3.0,1.0,1.0,10.0,11.0,11.0,9.0,0.0,0.0,0.0,0.0,,,,,1.0,,1.0,
2017-18,919231,34,2018-04-14 19:45:00,"Wembley Stadium, London",80811,Spurs,Man City,1,3,3,1,L,W,1,2,2,1,0,0,0,0,1.0,3.0,8.0,17.0,3.0,6.0,1.0,5.0,4.0,6.0,,1.0,,3.0,,1.0,,1.0,,1.0,6.0,9.0,5.0,5.0,36.0,19.0,63.0,54.0,464.0,511.0,371.0,426.0,48.0,52.0,24.0,27.0,22.0,14.0,15.0,9.0,17.0,14.0,15.0,31.0,15.0,31.0,13.0,13.0,6.0,4.0,1.0,1.0,,,13.0,25.0,8.0,14.0,148.0,137.0,3.0,2.0,3.0,1.0,,,67.0,51.0,51.0,67.0,9.0,14.0,14.0,9.0,5.0,7.0,5.0,7.0,,,11.0,12.0,12.0,11.0,0.0,0.0,0.0,0.0,,1.0,,1.0,5.0,1.0,,
2017-18,919232,34,2018-04-16 20:00:00,"London Stadium, London",56795,West Ham,Stoke,1,1,1,1,D,D,0,0,0,0,0,0,0,0,1.0,1.0,18.0,11.0,6.0,7.0,3.0,1.0,9.0,3.0,,,,1.0,,,,,1.0,,9.0,10.0,8.0,9.0,50.0,15.0,74.0,60.0,466.0,287.0,373.0,198.0,62.5,37.5,36.0,18.0,9.0,13.0,7.0,8.0,6.0,5.0,23.0,61.0,23.0,61.0,14.0,10.0,4.0,8.0,,,1.0,,9.0,16.0,9.0,4.0,172.0,130.0,5.0,5.0,1.0,1.0,,,72.0,70.0,70.0,72.0,27.0,34.0,34.0,27.0,10.0,1.0,10.0,1.0,,2.0,15.0,21.0,21.0,14.0,0.0,0.0,0.0,0.0,,,,,5.0,3.0,,
2017-18,919233,35,2018-04-18 19:45:00,"Vitality Stadium, Bournemouth",10952,Bournemouth,Man Utd,0,2,2,0,L,W,0,1,1,0,0,0,0,0,,2.0,13.0,13.0,2.0,4.0,6.0,1.0,5.0,8.0,1.0,2.0,,2.0,1.0,,,,,2.0,12.0,9.0,6.0,8.0,35.0,27.0,50.0,64.0,428.0,556.0,352.0,474.0,44.4,55.6,29.0,34.0,10.0,19.0,4.0,16.0,12.0,16.0,26.0,25.0,26.0,25.0,21.0,18.0,8.0,5.0,,,,,10.0,15.0,11.0,4.0,132.0,131.0,2.0,2.0,2.0,,,1.0,51.0,59.0,59.0,51.0,18.0,23.0,23.0,18.0,8.0,5.0,8.0,5.0,,,9.0,8.0,8.0,8.0,0.0,0.0,0.0,0.0,,,,,1.0,3.0,,
2017-18,919234,35,2018-04-22 13:30:00,"Emirates Stadium, London",59422,Arsenal,West Ham,4,1,1,4,W,L,0,0,0,0,0,0,0,0,4.0,1.0,20.0,11.0,8.0,4.0,8.0,4.0,4.0,3.0,2.0,,1.0,,1.0,,,1.0,3.0,1.0,16.0,9.0,8.0,5.0,37.0,24.0,63.0,51.0,629.0,297.0,552.0,201.0,67.7,32.3,45.0,16.0,4.0,10.0,3.0,4.0,10.0,13.0,15.0,22.0,15.0,22.0,26.0,20.0,3.0,4.0,,1.0,,1.0,7.0,11.0,6.0,3.0,125.0,133.0,3.0,4.0,1.0,4.0,,,33.0,39.0,39.0,33.0,10.0,12.0,12.0,10.0,8.0,6.0,8.0,6.0,,1.0,11.0,9.0,9.0,11.0,0.0,0.0,0.0,0.0,,,,,1.0,1.0,,
2017-18,919235,35,2018-04-17 19:45:00,"Amex Stadium, Falmer",30440,Brighton,Spurs,1,1,1,1,D,D,0,0,0,0,0,0,0,0,1.0,1.0,8.0,16.0,5.0,6.0,2.0,5.0,1.0,5.0,,1.0,1.0,1.0,,,,,,1.0,6.0,11.0,5.0,7.0,20.0,32.0,44.0,96.0,357.0,634.0,251.0,537.0,35.9,64.1,10.0,28.0,22.0,10.0,11.0,6.0,19.0,9.0,29.0,14.0,29.0,14.0,18.0,18.0,5.0,1.0,,,1.0,,13.0,10.0,7.0,16.0,151.0,159.0,5.0,4.0,1.0,1.0,,,52.0,47.0,47.0,52.0,15.0,19.0,19.0,15.0,3.0,4.0,3.0,5.0,,1.0,6.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,1.0,,1.0,,,,,
2017-18,919236,35,2018-05-09 19:45:00,"Stamford Bridge, London",38910,Chelsea,Huddersfield,1,1,1,1,D,D,0,0,0,0,0,0,0,0,1.0,1.0,22.0,3.0,5.0,2.0,6.0,1.0,11.0,,3.0,1.0,,1.0,3.0,1.0,1.0,,,,18.0,1.0,12.0,1.0,65.0,5.0,104.0,43.0,831.0,243.0,722.0,137.0,77.9,22.1,64.0,3.0,13.0,24.0,9.0,17.0,4.0,18.0,7.0,64.0,7.0,64.0,26.0,18.0,,11.0,,,,1.0,3.0,17.0,19.0,10.0,200.0,142.0,1.0,4.0,1.0,1.0,,,59.0,54.0,54.0,59.0,19.0,21.0,21.0,19.0,9.0,,10.0,,1.0,,7.0,10.0,10.0,7.0,0.0,0.0,0.0,0.0,,,,,2.0,,,
2017-18,919237,35,2018-04-23 20:00:00,"Goodison Park, Liverpool",39061,Everton,Newcastle,1,0,0,1,W,L,0,0,0,0,0,0,0,0,1.0,,9.0,9.0,1.0,2.0,5.0,4.0,3.0,3.0,1.0,,,,1.0,1.0,,,,,6.0,7.0,2.0,5.0,29.0,33.0,86.0,65.0,478.0,362.0,365.0,230.0,56.5,43.5,22.0,25.0,13.0,19.0,8.0,13.0,13.0,13.0,42.0,30.0,42.0,30.0,21.0,23.0,3.0,3.0,,,,,11.0,9.0,14.0,9.0,186.0,193.0,2.0,,,1.0,1.0,,61.0,67.0,67.0,61.0,30.0,27.0,27.0,30.0,4.0,6.0,4.0,6.0,,,10.0,11.0,9.0,10.0,0.0,0.0,0.0,0.0,,,,,4.0,1.0,,
2017-18,919238,35,2018-04-19 19:45:00,"King Power Stadium, Leicester",31160,Leicester,Southampton,0,0,0,0,D,D,0,0,0,0,0,0,0,0,,,11.0,6.0,3.0,2.0,4.0,4.0,4.0,,,1.0,,,,2.0,,,,,9.0,4.0,7.0,1.0,32.0,23.0,56.0,53.0,452.0,384.0,360.0,280.0,54.4,45.6,17.0,10.0,17.0,17.0,12.0,8.0,14.0,14.0,29.0,33.0,29.0,33.0,26.0,21.0,,4.0,,,,,14.0,16.0,10.0,13.0,157.0,167.0,2.0,3.0,,,1.0,1.0,69.0,54.0,54.0,69.0,26.0,13.0,13.0,26.0,11.0,3.0,11.0,3.0,,,10.0,10.0,10.0,10.0,0.0,0.0,0.0,0.0,,,,,3.0,2.0,,
2017-18,919239,35,2018-04-22 16:30:00,"Etihad Stadium, Manchester",54387,Man City,Swansea,5,0,0,5,W,L,2,0,0,2,0,0,0,0,5.0,,19.0,4.0,12.0,1.0,4.0,2.0,3.0,1.0,3.0,,3.0,,2.0,,2.0,,3.0,,13.0,2.0,9.0,,44.0,6.0,92.0,33.0,1015.0,203.0,942.0,142.0,82.9,17.1,44.0,7.0,14.0,11.0,10.0,6.0,11.0,14.0,8.0,26.0,8.0,26.0,8.0,8.0,1.0,3.0,,1.0,,,10.0,16.0,8.0,8.0,118.0,101.0,1.0,7.0,,5.0,1.0,,47.0,41.0,41.0,47.0,10.0,14.0,14.0,10.0,5.0,1.0,6.0,1.0,1.0,,6.0,8.0,7.0,6.0,0.0,0.0,0.0,0.0,1.0,,,,4.0,1.0,,
2017-18,919240,35,2018-04-22 13:30:00,"bet365 Stadium, Stoke",29532,Stoke,Burnley,1,1,1,1,D,D,1,0,0,1,0,0,0,0,1.0,1.0,8.0,16.0,3.0,7.0,4.0,5.0,1.0,4.0,1.0,1.0,,1.0,1.0,1.0,1.0,,1.0,,8.0,13.0,4.0,8.0,36.0,46.0,86.0,101.0,326.0,428.0,189.0,303.0,42.8,57.2,13.0,20.0,18.0,9.0,13.0,6.0,6.0,5.0,41.0,33.0,41.0,33.0,15.0,14.0,3.0,1.0,,,,,4.0,10.0,5.0,12.0,182.0,188.0,6.0,2.0,1.0,1.0,,,72.0,69.0,69.0,72.0,40.0,42.0,42.0,40.0,3.0,8.0,3.0,8.0,,2.0,15.0,5.0,4.0,15.0,0.0,0.0,0.0,0.0,,,,,2.0,,,
2017-18,919241,35,2018-04-21 15:00:00,"Vicarage Road, Watford",20401,Watford,Crystal Palace,0,0,0,0,D,D,0,0,0,0,0,0,0,0,,,14.0,6.0,4.0,1.0,10.0,3.0,,2.0,,,,,,,1.0,2.0,,,8.0,3.0,3.0,2.0,34.0,21.0,66.0,58.0,357.0,341.0,248.0,238.0,51.8,48.2,13.0,25.0,25.0,16.0,12.0,8.0,12.0,11.0,22.0,44.0,22.0,44.0,19.0,17.0,2.0,,,,,,17.0,6.0,10.0,16.0,171.0,157.0,1.0,5.0,,,1.0,1.0,75.0,73.0,73.0,75.0,32.0,24.0,24.0,32.0,4.0,3.0,4.0,3.0,,1.0,17.0,13.0,12.0,16.0,0.0,0.0,0.0,0.0,,,,,,1.0,,
