season,matchId,gameweek,kickoff,ground,attendance,home_team,away_team,goalsFor_h,goalsFor_a,goalsAgainst_h,goalsAgainst_a,result_h,result_a,halfTimeFor_h,halfTimeFor_a,halfTimeAgainst_h,halfTimeAgainst_a,redCardsFor_h,redCardsFor_a,redCardsAgainst_h,redCardsAgainst_a,goals_h,goals_a,totalScoringAtt_h,totalScoringAtt_a,ontargetScoringAtt_h,ontargetScoringAtt_a,shotOffTarget_h,shotOffTarget_a,blockedScoringAtt_h,blockedScoringAtt_a,bigChanceCreated_h,bigChanceCreated_a,bigChanceScored_h,bigChanceScored_a,bigChanceMissed_h,bigChanceMissed_a,hitWoodwork_h,hitWoodwork_a,goalAssist_h,goalAssist_a,totalAttAssist_h,totalAttAssist_a,ontargetAttAssist_h,ontargetAttAssist_a,penAreaEntries_h,penAreaEntries_a,finalThirdEntries_h,finalThirdEntries_a,totalPass_h,totalPass_a,accuratePass_h,accuratePass_a,possessionPercentage_h,possessionPercentage_a,touchesInOppBox_h,touchesInOppBox_a,totalTackle_h,totalTackle_a,wonTackle_h,wonTackle_a,interception_h,interception_a,totalClearance_h,totalClearance_a,effectiveClearance_h,effectiveClearance_a,blockedPass_h,blockedPass_a,outfielderBlock_h,outfielderBlock_a,errorLeadToShot_h,errorLeadToShot_a,errorLeadToGoal_h,errorLeadToGoal_a,challengeLost_h,challengeLost_a,dispossessed_h,dispossessed_a,possLostAll_h,possLostAll_a,saves_h,saves_a,goalsConceded_h,goalsConceded_a,cleanSheet_h,cleanSheet_a,duelWon_h,duelWon_a,duelLost_h,duelLost_a,aerialWon_h,aerialWon_a,aerialLost_h,aerialLost_a,cornerTaken_h,cornerTaken_a,wonCorners_h,wonCorners_a,attSetpiece_h,attSetpiece_a,fkFoulLost_h,fkFoulLost_a,fkFoulWon_h,fkFoulWon_a,yellowCard_h,yellowCard_a,redCard_h,redCard_a,penaltyWon_h,penaltyWon_a,attPenGoal_h,attPenGoal_a,totalOffside_h,totalOffside_a,ownGoals_h,ownGoals_a,expectedGoals_h,expectedGoals_a,expectedGoalsOnTarget_h,expectedGoalsOnTarget_a,expectedAssists_h,expectedAssists_a,expectedGoalsOnTargetConceded_h,expectedGoalsOnTargetConceded_a
2019-20,1059825,13,2019-11-23 15:00:00,"American Express Stadium, Falmer",30640.0,Brighton,Leicester,0,2,2,0,L,W,0,0,0,0,0,0,0,0,,2.0,7.0,19.0,,9.0,4.0,8.0,3.0,2.0,1.0,6.0,,2.0,1.0,5.0,,1.0,,1.0,7.0,12.0,3.0,7.0,35.0,25.0,57.0,37.0,458.0,418.0,385.0,345.0,52.6,47.4,19.0,39.0,11.0,17.0,7.0,9.0,7.0,12.0,11.0,22.0,11.0,22.0,18.0,14.0,2.0,3.0,,1.0,,,9.0,7.0,8.0,7.0,141.0,117.0,7.0,,2.0,,,1.0,28.0,45.0,45.0,28.0,9.0,11.0,11.0,9.0,6.0,7.0,6.0,7.0,,1.0,9.0,1.0,1.0,8.0,0.0,0.0,0.0,0.0,,1.0,,1.0,2.0,1.0,,,,,,,,,,
2019-20,1059826,13,2019-11-23 15:00:00,"Selhurst Park, London",25486.0,Crystal Palace,Liverpool,1,2,2,1,L,W,0,0,0,0,0,0,0,0,1.0,2.0,16.0,12.0,6.0,4.0,7.0,4.0,3.0,4.0,2.0,1.0,,1.0,2.0,1.0,,,1.0,1.0,12.0,10.0,6.0,6.0,36.0,44.0,34.0,56.0,330.0,510.0,246.0,416.0,40.0,60.0,26.0,20.0,14.0,24.0,10.0,15.0,8.0,6.0,31.0,29.0,31.0,29.0,5.0,4.0,4.0,3.0,,,,,3.0,9.0,16.0,4.0,141.0,139.0,2.0,5.0,2.0,1.0,,,51.0,59.0,59.0,51.0,21.0,24.0,24.0,21.0,9.0,8.0,9.0,8.0,1.0,,8.0,7.0,7.0,8.0,0.0,0.0,0.0,0.0,,,,,3.0,,,,,,,,,,,
2019-20,1059827,13,2019-11-23 15:00:00,"Goodison Park, Liverpool",39241.0,Everton,Norwich,0,2,2,0,L,W,0,0,0,0,0,0,0,0,,2.0,18.0,13.0,7.0,5.0,7.0,3.0,4.0,5.0,,3.0,,2.0,,2.0,,,,1.0,13.0,9.0,6.0,7.0,52.0,26.0,58.0,55.0,401.0,307.0,305.0,218.0,57.3,42.7,43.0,23.0,20.0,18.0,13.0,13.0,5.0,9.0,14.0,35.0,14.0,35.0,16.0,14.0,5.0,4.0,,,1.0,,10.0,4.0,10.0,8.0,162.0,142.0,3.0,7.0,2.0,,,1.0,58.0,61.0,61.0,58.0,23.0,24.0,24.0,23.0,7.0,7.0,7.0,7.0,1.0,1.0,12.0,11.0,11.0,11.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,
2019-20,1059828,13,2019-11-23 17:30:00,"Etihad Stadium, Manchester",54486.0,Man City,Chelsea,2,1,1,2,W,L,2,1,1,2,0,0,0,0,2.0,1.0,15.0,11.0,4.0,2.0,7.0,6.0,4.0,3.0,,1.0,,1.0,1.0,,1.0,,1.0,1.0,9.0,8.0,4.0,4.0,31.0,18.0,50.0,46.0,558.0,644.0,477.0,574.0,46.7,53.3,32.0,21.0,15.0,15.0,10.0,11.0,10.0,17.0,12.0,23.0,12.0,23.0,13.0,12.0,3.0,4.0,1.0,2.0,,,16.0,10.0,9.0,9.0,130.0,110.0,1.0,2.0,1.0,2.0,,,46.0,43.0,43.0,46.0,12.0,7.0,7.0,12.0,8.0,2.0,8.0,3.0,1.0,,5.0,9.0,9.0,5.0,0.0,0.0,0.0,0.0,,,,,3.0,4.0,,,,,,,,,,
2019-20,1059829,13,2019-11-24 16:30:00,"Bramall Lane, Sheffield",32024.0,Sheff Utd,Man Utd,3,3,3,3,D,D,1,0,0,1,0,0,0,0,3.0,3.0,12.0,11.0,8.0,5.0,1.0,4.0,3.0,2.0,2.0,2.0,1.0,2.0,2.0,,,,2.0,2.0,8.0,9.0,7.0,6.0,34.0,21.0,64.0,61.0,383.0,587.0,277.0,476.0,40.6,59.4,15.0,17.0,13.0,10.0,9.0,6.0,16.0,9.0,21.0,21.0,21.0,21.0,21.0,14.0,2.0,1.0,,,1.0,1.0,9.0,8.0,6.0,4.0,165.0,160.0,2.0,5.0,3.0,3.0,,,52.0,55.0,55.0,52.0,22.0,23.0,23.0,22.0,6.0,3.0,6.0,3.0,,,13.0,10.0,9.0,13.0,0.0,0.0,0.0,0.0,,,,,3.0,1.0,,,,,,,,,,
2019-20,1059830,13,2019-11-23 15:00:00,"Vicarage Road, Watford",19711.0,Watford,Burnley,0,3,3,0,L,W,0,0,0,0,0,0,0,0,,3.0,15.0,11.0,4.0,5.0,4.0,3.0,7.0,3.0,,2.0,,3.0,,3.0,1.0,1.0,,,11.0,5.0,8.0,3.0,38.0,20.0,52.0,50.0,396.0,248.0,302.0,158.0,61.9,38.1,28.0,16.0,11.0,6.0,9.0,4.0,1.0,12.0,23.0,29.0,23.0,29.0,9.0,6.0,3.0,7.0,1.0,1.0,,,8.0,6.0,5.0,8.0,148.0,128.0,2.0,4.0,3.0,,,1.0,60.0,51.0,51.0,60.0,31.0,23.0,23.0,31.0,7.0,5.0,7.0,5.0,2.0,2.0,14.0,13.0,13.0,14.0,0.0,0.0,0.0,0.0,,1.0,,1.0,2.0,2.0,,,,,,,,,,
2019-20,1059831,13,2019-11-23 12:30:00,"London Stadium, London",59930.0,West Ham,Spurs,2,3,3,2,L,W,0,2,2,0,0,0,0,0,2.0,3.0,11.0,15.0,4.0,6.0,4.0,6.0,3.0,3.0,,4.0,,3.0,,2.0,,,2.0,3.0,10.0,12.0,6.0,8.0,26.0,22.0,46.0,66.0,407.0,471.0,317.0,380.0,47.1,52.9,18.0,17.0,18.0,19.0,6.0,8.0,5.0,9.0,13.0,15.0,13.0,15.0,22.0,18.0,3.0,3.0,,,,,11.0,12.0,12.0,11.0,147.0,135.0,3.0,3.0,3.0,2.0,,,66.0,68.0,68.0,66.0,22.0,27.0,27.0,22.0,3.0,7.0,3.0,7.0,1.0,1.0,12.0,14.0,14.0,11.0,0.0,0.0,0.0,0.0,,,,,4.0,6.0,,,,,,,,,,
2019-20,1059832,14,2019-11-30 15:00:00,"Turf Moor, Burnley",19818.0,Burnley,Crystal Palace,0,2,2,0,L,W,0,1,1,0,0,0,0,0,,2.0,15.0,7.0,4.0,2.0,8.0,4.0,3.0,1.0,2.0,1.0,,,4.0,1.0,,,,1.0,10.0,4.0,5.0,2.0,33.0,28.0,69.0,44.0,347.0,464.0,229.0,348.0,43.5,56.5,23.0,22.0,20.0,15.0,15.0,8.0,16.0,12.0,16.0,31.0,16.0,31.0,17.0,17.0,1.0,4.0,1.0,2.0,2.0,,11.0,9.0,11.0,9.0,172.0,171.0,1.0,3.0,2.0,,,1.0,70.0,68.0,68.0,70.0,33.0,32.0,32.0,33.0,5.0,6.0,5.0,6.0,1.0,,13.0,9.0,8.0,13.0,0.0,0.0,0.0,0.0,,,,,1.0,1.0,,,,,,,,,,
2019-20,1059833,14,2019-11-30 15:00:00,"Stamford Bridge, London",40595.0,Chelsea,West Ham,0,1,1,0,L,W,0,0,0,0,0,0,0,0,,1.0,19.0,5.0,6.0,4.0,8.0,1.0,5.0,,3.0,2.0,,,5.0,2.0,1.0,,,1.0,11.0,5.0,5.0,4.0,47.0,16.0,64.0,60.0,672.0,354.0,590.0,248.0,65.7,34.3,30.0,13.0,7.0,26.0,5.0,13.0,19.0,15.0,9.0,30.0,9.0,30.0,21.0,18.0,,4.0,,1.0,,,11.0,27.0,12.0,5.0,160.0,138.0,3.0,6.0,1.0,,,1.0,70.0,62.0,62.0,70.0,21.0,25.0,25.0,21.0,9.0,3.0,9.0,3.0,1.0,,,16.0,15.0,,0.0,0.0,0.0,0.0,,,,,3.0,,,,,,,,,,,
2019-20,1059834,14,2019-12-01 16:30:00,"King Power Stadium, Leicester",32144.0,Leicester,Everton,2,1,1,2,W,L,0,1,1,0,0,0,0,0,2.0,1.0,16.0,11.0,6.0,3.0,7.0,5.0,3.0,3.0,4.0,2.0,2.0,1.0,2.0,1.0,,,2.0,1.0,12.0,11.0,7.0,6.0,41.0,21.0,71.0,43.0,652.0,275.0,544.0,185.0,69.3,30.7,36.0,22.0,19.0,20.0,10.0,7.0,10.0,21.0,9.0,32.0,9.0,32.0,14.0,15.0,3.0,3.0,,,,,13.0,13.0,10.0,12.0,162.0,143.0,2.0,4.0,1.0,2.0,,,64.0,59.0,59.0,64.0,23.0,19.0,19.0,23.0,4.0,4.0,4.0,4.0,2.0,3.0,7.0,9.0,9.0,7.0,0.0,0.0,0.0,0.0,,,,,1.0,3.0,,,,,,,,,,
2019-20,1059835,14,2019-11-30 15:00:00,"Anfield, Liverpool",53319.0,Liverpool,Brighton,2,1,1,2,W,L,2,0,0,2,1,0,0,1,2.0,1.0,15.0,12.0,7.0,5.0,5.0,4.0,3.0,3.0,1.0,2.0,,,2.0,2.0,,,2.0,,8.0,10.0,6.0,7.0,27.0,29.0,51.0,51.0,482.0,592.0,388.0,497.0,44.8,55.2,33.0,11.0,11.0,11.0,5.0,7.0,11.0,14.0,16.0,20.0,16.0,20.0,15.0,18.0,2.0,3.0,,1.0,1.0,,11.0,8.0,3.0,5.0,132.0,148.0,4.0,5.0,1.0,2.0,,,36.0,36.0,36.0,36.0,9.0,12.0,12.0,9.0,4.0,5.0,4.0,5.0,1.0,,3.0,10.0,9.0,2.0,0.0,0.0,0.0,0.0,,,,,1.0,6.0,,,,,,,,,,
2019-20,1059836,14,2019-12-01 16:30:00,"Old Trafford, Manchester",73381.0,Man Utd,Aston Villa,2,2,2,2,D,D,1,1,1,1,0,0,0,0,2.0,2.0,16.0,9.0,6.0,3.0,7.0,4.0,3.0,2.0,1.0,1.0,,1.0,3.0,1.0,1.0,1.0,,2.0,11.0,7.0,7.0,4.0,35.0,26.0,54.0,46.0,525.0,309.0,452.0,221.0,62.3,37.7,37.0,16.0,6.0,22.0,3.0,16.0,10.0,10.0,15.0,18.0,15.0,18.0,17.0,17.0,1.0,3.0,,1.0,,,10.0,8.0,7.0,2.0,141.0,141.0,1.0,5.0,2.0,2.0,,,36.0,55.0,55.0,36.0,15.0,8.0,8.0,15.0,9.0,9.0,9.0,9.0,,1.0,16.0,8.0,7.0,16.0,0.0,0.0,0.0,0.0,,,,,1.0,4.0,,1.0,,,,,,,,
2019-20,1059837,14,2019-11-30 12:30:00,"St. James' Park, Newcastle",49937.0,Newcastle,Man City,2,2,2,2,D,D,1,1,1,1,0,0,0,0,2.0,2.0,6.0,24.0,3.0,9.0,3.0,8.0,,7.0,,2.0,,1.0,,3.0,,,2.0,1.0,4.0,16.0,3.0,10.0,12.0,57.0,34.0,82.0,238.0,760.0,154.0,672.0,23.6,76.4,4.0,46.0,18.0,12.0,8.0,7.0,17.0,9.0,40.0,10.0,40.0,10.0,9.0,10.0,7.0,,,,,,10.0,15.0,8.0,13.0,137.0,152.0,7.0,1.0,2.0,2.0,,,56.0,41.0,41.0,56.0,17.0,16.0,16.0,17.0,1.0,10.0,1.0,10.0,1.0,,4.0,6.0,6.0,3.0,0.0,0.0,0.0,0.0,,,,,3.0,3.0,,,,,,,,,,
2019-20,1059838,14,2019-12-01 14:00:00,"Carrow Road, Norwich",27067.0,Norwich,Arsenal,2,2,2,2,D,D,2,1,1,2,0,0,0,0,2.0,2.0,15.0,16.0,8.0,7.0,5.0,1.0,2.0,8.0,,,,2.0,,,1.0,,2.0,,11.0,8.0,9.0,7.0,16.0,45.0,33.0,63.0,364.0,541.0,293.0,459.0,39.9,60.1,23.0,45.0,12.0,16.0,7.0,7.0,10.0,9.0,35.0,14.0,35.0,14.0,12.0,13.0,9.0,2.0,,,,,10.0,13.0,10.0,8.0,118.0,143.0,4.0,6.0,2.0,2.0,,,46.0,48.0,48.0,46.0,11.0,15.0,15.0,11.0,7.0,12.0,7.0,12.0,,,8.0,10.0,10.0,7.0,0.0,0.0,0.0,0.0,,1.0,,1.0,1.0,,,,,,,,,,,
2019-20,1059839,14,2019-11-30 17:30:00,"St. Mary's Stadium, Southampton",26929.0,Southampton,Watford,2,1,1,2,W,L,0,1,1,0,0,0,0,0,2.0,1.0,11.0,6.0,6.0,3.0,3.0,3.0,2.0,,2.0,,1.0,1.0,1.0,,1.0,,1.0,,6.0,4.0,5.0,1.0,34.0,25.0,64.0,46.0,548.0,315.0,431.0,204.0,62.8,37.2,26.0,14.0,17.0,18.0,11.0,10.0,12.0,13.0,19.0,32.0,19.0,32.0,18.0,15.0,,3.0,1.0,,1.0,,7.0,20.0,11.0,9.0,181.0,167.0,2.0,3.0,1.0,2.0,,,59.0,52.0,52.0,59.0,12.0,21.0,21.0,12.0,6.0,7.0,6.0,7.0,,1.0,6.0,10.0,10.0,6.0,0.0,0.0,0.0,0.0,,,,,2.0,4.0,,,,,,,,,,
2019-20,1059840,14,2019-11-30 15:00:00,"Tottenham Hotspur Stadium, London",59626.0,Spurs,Bournemouth,3,2,2,3,W,L,1,0,0,1,0,0,0,0,3.0,2.0,14.0,20.0,5.0,6.0,7.0,8.0,2.0,6.0,4.0,,3.0,,1.0,,,,3.0,,12.0,14.0,5.0,7.0,28.0,35.0,64.0,49.0,515.0,455.0,415.0,358.0,52.6,47.4,32.0,29.0,19.0,8.0,13.0,6.0,15.0,15.0,29.0,19.0,29.0,19.0,13.0,14.0,5.0,2.0,,1.0,,,14.0,17.0,6.0,11.0,135.0,151.0,4.0,2.0,2.0,3.0,,,78.0,44.0,44.0,78.0,30.0,14.0,14.0,30.0,4.0,8.0,4.0,8.0,,1.0,10.0,12.0,12.0,9.0,0.0,0.0,0.0,0.0,,,,,1.0,,,,,,,,,,,
2019-20,1059841,14,2019-12-01 14:00:00,"Molineux Stadium, Wolverhampton",31642.0,Wolves,Sheff Utd,1,1,1,1,D,D,0,1,1,0,0,0,0,0,1.0,1.0,13.0,10.0,3.0,4.0,4.0,5.0,6.0,1.0,1.0,4.0,1.0,1.0,1.0,3.0,,,1.0,1.0,8.0,8.0,6.0,4.0,29.0,31.0,42.0,60.0,517.0,361.0,422.0,270.0,59.4,40.6,30.0,22.0,17.0,19.0,8.0,14.0,11.0,17.0,13.0,37.0,13.0,37.0,7.0,7.0,,6.0,,,,,7.0,16.0,11.0,8.0,156.0,142.0,3.0,3.0,1.0,1.0,,,75.0,63.0,63.0,75.0,26.0,26.0,26.0,26.0,7.0,2.0,7.0,2.0,2.0,1.0,12.0,18.0,16.0,12.0,0.0,0.0,0.0,0.0,,,,,1.0,3.0,,,,,,,,,,
2019-20,1059842,15,2019-12-05 20:15:00,"Emirates Stadium, London",60164.0,Arsenal,Brighton,1,2,2,1,L,W,0,1,1,0,0,0,0,0,1.0,2.0,12.0,20.0,5.0,9.0,4.0,5.0,3.0,6.0,1.0,,,,1.0,,,,1.0,1.0,10.0,16.0,6.0,13.0,30.0,27.0,47.0,51.0,389.0,413.0,325.0,337.0,49.2,50.8,26.0,28.0,19.0,11.0,9.0,7.0,8.0,6.0,13.0,24.0,13.0,24.0,14.0,15.0,6.0,3.0,1.0,,,,7.0,15.0,5.0,11.0,123.0,124.0,7.0,4.0,2.0,1.0,,,55.0,48.0,48.0,55.0,11.0,23.0,23.0,11.0,9.0,9.0,9.0,9.0,,3.0,10.0,11.0,10.0,9.0,0.0,0.0,0.0,0.0,,,,,7.0,,,,,,,,,,,
2019-20,1059843,15,2019-12-03 20:15:00,"Turf Moor, Burnley",20101.0,Burnley,Man City,1,4,4,1,L,W,0,1,1,0,0,0,0,0,1.0,4.0,4.0,17.0,2.0,8.0,1.0,4.0,1.0,5.0,1.0,2.0,1.0,1.0,,2.0,,,1.0,3.0,3.0,14.0,2.0,10.0,19.0,40.0,40.0,80.0,250.0,774.0,163.0,690.0,24.5,75.5,12.0,39.0,14.0,8.0,8.0,5.0,13.0,6.0,24.0,18.0,24.0,18.0,12.0,13.0,5.0,,,,,,8.0,4.0,3.0,8.0,129.0,139.0,4.0,1.0,4.0,1.0,,,45.0,37.0,37.0,45.0,22.0,13.0,13.0,22.0,3.0,6.0,3.0,6.0,,,9.0,6.0,6.0,9.0,0.0,0.0,0.0,0.0,,,,,,2.0,,,,,,,,,,
2019-20,1059844,15,2019-12-04 19:30:00,"King Power Stadium, Leicester",31763.0,Leicester,Watford,2,0,0,2,W,L,0,0,0,0,0,0,0,0,2.0,,12.0,4.0,6.0,1.0,4.0,1.0,2.0,2.0,2.0,,2.0,,1.0,,,,1.0,,8.0,4.0,6.0,3.0,37.0,21.0,54.0,47.0,569.0,324.0,467.0,226.0,63.0,37.0,25.0,20.0,11.0,17.0,5.0,12.0,14.0,15.0,27.0,30.0,27.0,30.0,18.0,19.0,1.0,3.0,,,,,7.0,13.0,10.0,3.0,153.0,160.0,1.0,3.0,,2.0,1.0,,62.0,57.0,57.0,62.0,23.0,23.0,23.0,23.0,7.0,2.0,7.0,2.0,1.0,,13.0,16.0,16.0,10.0,0.0,0.0,0.0,0.0,1.0,,1.0,,3.0,1.0,,,,,,,,,,
2019-20,1059845,15,2019-12-04 19:30:00,"Old Trafford, Manchester",73252.0,Man Utd,Spurs,2,1,1,2,W,L,1,1,1,1,0,0,0,0,2.0,1.0,12.0,8.0,7.0,5.0,3.0,1.0,2.0,2.0,,,1.0,1.0,,,1.0,,,,7.0,5.0,6.0,5.0,20.0,26.0,53.0,50.0,441.0,497.0,335.0,393.0,46.6,53.4,25.0,17.0,20.0,18.0,12.0,15.0,16.0,14.0,15.0,19.0,15.0,19.0,17.0,19.0,2.0,2.0,,,,1.0,22.0,13.0,7.0,12.0,156.0,169.0,4.0,5.0,1.0,2.0,,,53.0,65.0,65.0,53.0,11.0,16.0,16.0,11.0,4.0,3.0,4.0,3.0,,,9.0,9.0,9.0,9.0,0.0,0.0,0.0,0.0,1.0,,1.0,,1.0,1.0,,,,,,,,,,
2019-20,1059846,15,2019-12-05 19:30:00,"Bramall Lane, Sheffield",30409.0,Sheff Utd,Newcastle,0,2,2,0,L,W,0,1,1,0,0,0,0,0,,2.0,13.0,6.0,6.0,4.0,4.0,1.0,3.0,1.0,1.0,1.0,,1.0,1.0,,,,,2.0,10.0,5.0,7.0,4.0,55.0,19.0,90.0,47.0,675.0,253.0,579.0,167.0,73.3,26.7,29.0,14.0,18.0,14.0,15.0,9.0,2.0,10.0,13.0,41.0,13.0,41.0,18.0,13.0,1.0,3.0,,,,,7.0,6.0,9.0,11.0,167.0,136.0,2.0,6.0,2.0,,,1.0,50.0,56.0,56.0,50.0,20.0,26.0,26.0,20.0,8.0,1.0,8.0,1.0,1.0,,10.0,6.0,6.0,10.0,0.0,0.0,0.0,0.0,,,,,3.0,2.0,,,,,,,,,,
2019-20,1059847,15,2019-12-04 19:30:00,"Molineux Stadium, Wolverhampton",31217.0,Wolves,West Ham,2,0,0,2,W,L,1,0,0,1,0,0,0,0,2.0,,13.0,6.0,7.0,3.0,6.0,2.0,,1.0,2.0,1.0,1.0,,1.0,1.0,1.0,,2.0,,12.0,5.0,6.0,4.0,22.0,28.0,44.0,56.0,479.0,496.0,390.0,404.0,49.4,50.6,32.0,12.0,12.0,23.0,5.0,15.0,17.0,13.0,17.0,17.0,17.0,17.0,19.0,16.0,1.0,,,1.0,,,17.0,16.0,11.0,8.0,145.0,143.0,3.0,5.0,,2.0,1.0,,63.0,63.0,63.0,63.0,28.0,16.0,16.0,28.0,5.0,4.0,5.0,4.0,2.0,,8.0,9.0,8.0,7.0,0.0,0.0,0.0,0.0,,,,,3.0,3.0,,,,,,,,,,
2019-20,1059848,15,2019-12-04 19:30:00,"Stamford Bridge, London",40628.0,Chelsea,Aston Villa,2,1,1,2,W,L,1,1,1,1,0,0,0,0,2.0,1.0,25.0,9.0,9.0,3.0,6.0,1.0,10.0,5.0,1.0,1.0,1.0,1.0,,,1.0,,2.0,1.0,20.0,8.0,15.0,7.0,39.0,28.0,47.0,39.0,649.0,349.0,564.0,280.0,64.5,35.5,46.0,15.0,13.0,22.0,8.0,9.0,6.0,20.0,15.0,30.0,15.0,30.0,15.0,16.0,5.0,9.0,,1.0,,,10.0,16.0,10.0,5.0,144.0,134.0,2.0,7.0,1.0,2.0,,,54.0,70.0,70.0,54.0,16.0,20.0,20.0,16.0,9.0,5.0,9.0,5.0,,2.0,18.0,10.0,9.0,18.0,0.0,0.0,0.0,0.0,,,,,,1.0,,,,,,,,,,
2019-20,1059849,15,2019-12-03 19:30:00,"Selhurst Park, London",23497.0,Crystal Palace,Bournemouth,1,0,0,1,W,L,0,0,0,0,1,0,0,1,1.0,,7.0,6.0,2.0,3.0,3.0,2.0,2.0,1.0,,,,,,,,,1.0,,5.0,5.0,4.0,3.0,21.0,37.0,44.0,62.0,258.0,575.0,190.0,499.0,30.8,69.2,26.0,31.0,16.0,26.0,8.0,12.0,12.0,8.0,30.0,18.0,30.0,18.0,9.0,11.0,1.0,2.0,,,,,13.0,11.0,19.0,8.0,134.0,141.0,3.0,1.0,,1.0,1.0,,58.0,71.0,71.0,58.0,18.0,26.0,26.0,18.0,6.0,9.0,6.0,9.0,1.0,1.0,6.0,15.0,14.0,6.0,0.0,0.0,0.0,0.0,,,,,1.0,,,,,,,,,,,
2019-20,1059850,15,2019-12-04 20:15:00,"Anfield, Liverpool",53094.0,Liverpool,Everton,5,2,2,5,W,L,4,2,2,4,0,0,0,0,5.0,2.0,11.0,12.0,5.0,4.0,3.0,7.0,3.0,1.0,5.0,2.0,3.0,2.0,2.0,1.0,,,5.0,1.0,11.0,7.0,7.0,2.0,27.0,32.0,51.0,50.0,501.0,339.0,406.0,245.0,58.5,41.5,23.0,21.0,15.0,19.0,11.0,13.0,7.0,14.0,25.0,15.0,25.0,15.0,11.0,10.0,1.0,3.0,,,,1.0,8.0,13.0,11.0,8.0,153.0,160.0,2.0,,2.0,5.0,,,69.0,66.0,66.0,69.0,25.0,28.0,28.0,25.0,5.0,6.0,5.0,6.0,1.0,1.0,13.0,17.0,16.0,12.0,0.0,0.0,0.0,0.0,,,,,3.0,3.0,,,,,,,,,,
2019-20,1059851,15,2019-12-04 19:30:00,"St. Mary's Stadium, Southampton",27019.0,Southampton,Norwich,2,1,1,2,W,L,2,0,0,2,0,0,0,0,2.0,1.0,14.0,10.0,5.0,3.0,5.0,5.0,4.0,2.0,2.0,2.0,2.0,1.0,,1.0,,,2.0,1.0,11.0,9.0,7.0,5.0,38.0,15.0,74.0,44.0,366.0,562.0,252.0,446.0,40.1,59.9,35.0,16.0,27.0,12.0,15.0,7.0,13.0,12.0,15.0,30.0,15.0,30.0,16.0,16.0,2.0,4.0,,1.0,,,11.0,11.0,4.0,16.0,167.0,178.0,2.0,3.0,1.0,2.0,,,71.0,61.0,61.0,71.0,27.0,28.0,28.0,27.0,6.0,1.0,6.0,1.0,1.0,,12.0,7.0,7.0,12.0,0.0,0.0,0.0,0.0,,,,,3.0,1.0,,,,,,,,,,
2019-20,1059852,16,2019-12-07 15:00:00,"Vitality Stadium, Bournemouth",10832.0,Bournemouth,Liverpool,0,3,3,0,L,W,0,2,2,0,0,0,0,0,,3.0,3.0,21.0,,9.0,1.0,7.0,2.0,5.0,,4.0,,3.0,,1.0,,,,3.0,3.0,18.0,2.0,13.0,7.0,54.0,39.0,91.0,305.0,852.0,198.0,759.0,26.2,73.8,7.0,42.0,12.0,10.0,7.0,5.0,16.0,8.0,35.0,5.0,35.0,5.0,10.0,12.0,4.0,2.0,,,,,12.0,6.0,5.0,7.0,133.0,147.0,6.0,,3.0,,,1.0,39.0,41.0,41.0,39.0,15.0,14.0,14.0,15.0,1.0,3.0,1.0,4.0,,,5.0,6.0,6.0,5.0,0.0,0.0,0.0,0.0,,,,,5.0,1.0,,,,,,,,,,
2019-20,1059853,16,2019-12-08 14:00:00,"Villa Park, Birmingham",41908.0,Aston Villa,Leicester,1,4,4,1,L,W,1,2,2,1,0,0,0,0,1.0,4.0,15.0,23.0,2.0,8.0,9.0,8.0,4.0,7.0,1.0,6.0,,2.0,1.0,4.0,1.0,1.0,1.0,3.0,14.0,20.0,5.0,13.0,41.0,36.0,46.0,61.0,306.0,478.0,234.0,411.0,40.4,59.6,40.0,49.0,14.0,17.0,8.0,8.0,8.0,12.0,22.0,30.0,22.0,30.0,13.0,11.0,7.0,4.0,,,,,9.0,11.0,8.0,6.0,135.0,117.0,4.0,1.0,4.0,1.0,,,54.0,70.0,70.0,54.0,15.0,25.0,25.0,15.0,8.0,5.0,8.0,6.0,2.0,6.0,21.0,15.0,14.0,21.0,0.0,0.0,0.0,0.0,,,,,,1.0,,,,,,,,,,
2019-20,1059854,16,2019-12-08 16:30:00,"American Express Stadium, Falmer",30189.0,Brighton,Wolves,2,2,2,2,D,D,2,2,2,2,0,0,0,0,2.0,2.0,13.0,13.0,5.0,6.0,5.0,2.0,3.0,5.0,,3.0,,1.0,1.0,2.0,,,2.0,2.0,7.0,9.0,4.0,8.0,25.0,20.0,64.0,40.0,581.0,356.0,474.0,258.0,62.0,38.0,18.0,29.0,13.0,9.0,7.0,5.0,9.0,10.0,11.0,11.0,11.0,11.0,23.0,23.0,5.0,3.0,,3.0,1.0,1.0,16.0,6.0,6.0,8.0,143.0,141.0,4.0,3.0,2.0,2.0,,,43.0,53.0,53.0,43.0,17.0,20.0,20.0,17.0,3.0,4.0,3.0,4.0,1.0,,10.0,7.0,7.0,9.0,0.0,0.0,0.0,0.0,,,,,1.0,3.0,,,,,,,,,,
