season,matchId,gameweek,kickoff,ground,attendance,home_team,away_team,goalsFor_h,goalsFor_a,goalsAgainst_h,goalsAgainst_a,result_h,result_a,halfTimeFor_h,halfTimeFor_a,halfTimeAgainst_h,halfTimeAgainst_a,redCardsFor_h,redCardsFor_a,redCardsAgainst_h,redCardsAgainst_a,goals_h,goals_a,totalScoringAtt_h,totalScoringAtt_a,ontargetScoringAtt_h,ontargetScoringAtt_a,shotOffTarget_h,shotOffTarget_a,blockedScoringAtt_h,blockedScoringAtt_a,expectedGoals_h,expectedGoals_a,expectedGoalsOnTarget_h,expectedGoalsOnTarget_a,bigChanceCreated_h,bigChanceCreated_a,bigChanceScored_h,bigChanceScored_a,bigChanceMissed_h,bigChanceMissed_a,hitWoodwork_h,hitWoodwork_a,expectedAssists_h,expectedAssists_a,goalAssist_h,goalAssist_a,totalAttAssist_h,totalAttAssist_a,ontargetAttAssist_h,ontargetAttAssist_a,penAreaEntries_h,penAreaEntries_a,finalThirdEntries_h,finalThirdEntries_a,totalPass_h,totalPass_a,accuratePass_h,accuratePass_a,possessionPercentage_h,possessionPercentage_a,touchesInOppBox_h,touchesInOppBox_a,totalTackle_h,totalTackle_a,wonTackle_h,wonTackle_a,interception_h,interception_a,totalClearance_h,totalClearance_a,effectiveClearance_h,effectiveClearance_a,blockedPass_h,blockedPass_a,outfielderBlock_h,outfielderBlock_a,errorLeadToShot_h,errorLeadToShot_a,errorLeadToGoal_h,errorLeadToGoal_a,challengeLost_h,challengeLost_a,dispossessed_h,dispossessed_a,possLostAll_h,possLostAll_a,saves_h,saves_a,goalsConceded_h,goalsConceded_a,expectedGoalsOnTargetConceded_h,expectedGoalsOnTargetConceded_a,cleanSheet_h,cleanSheet_a,ownGoals_h,ownGoals_a,duelWon_h,duelWon_a,duelLost_h,duelLost_a,aerialWon_h,aerialWon_a,aerialLost_h,aerialLost_a,cornerTaken_h,cornerTaken_a,wonCorners_h,wonCorners_a,attSetpiece_h,attSetpiece_a,fkFoulLost_h,fkFoulLost_a,fkFoulWon_h,fkFoulWon_a,yellowCard_h,yellowCard_a,redCard_h,redCard_a,penaltyWon_h,penaltyWon_a,attPenGoal_h,attPenGoal_a,totalOffside_h,totalOffside_a,totalDistance_h,totalDistance_a
2024-25,2444497,3,2024-09-01 13:30:00,"St. James' Park, Newcastle",52211.0,Newcastle,Spurs,2,1,1,2,W,L,1,0,0,1,0,0,0,0,2.0,1.0,9.0,20.0,3.0,6.0,3.0,6.0,3.0,8.0,,,,,2.0,,2.0,,,2.0,1.0,1.0,,,2.0,,6.0,13.0,4.0,10.0,19.0,44.0,37.0,61.0,261.0,500.0,183.0,421.0,34.3,65.7,14.0,50.0,17.0,22.0,8.0,16.0,14.0,7.0,31.0,14.0,31.0,14.0,15.0,13.0,7.0,3.0,1.0,,,,10.0,8.0,12.0,4.0,122.0,140.0,6.0,1.0,1.0,2.0,,,,,1.0,,47.0,61.0,61.0,47.0,11.0,14.0,14.0,11.0,7.0,12.0,7.0,12.0,,2.0,16.0,13.0,13.0,16.0,0.0,0.0,0.0,0.0,,,,,2.0,4.0,107121.35,105782.72
2024-25,2444498,3,2024-08-31 15:00:00,"The City Ground, Nottingham",29918.0,Nott'm Forest,Wolves,1,1,1,1,D,D,1,1,1,1,0,0,0,0,1.0,1.0,16.0,11.0,5.0,3.0,5.0,6.0,6.0,2.0,,,,,1.0,1.0,,,1.0,2.0,,,,,1.0,1.0,15.0,8.0,10.0,4.0,28.0,15.0,50.0,48.0,367.0,359.0,293.0,279.0,51.7,48.3,37.0,13.0,17.0,23.0,12.0,14.0,10.0,10.0,13.0,25.0,13.0,25.0,6.0,8.0,3.0,6.0,,,,,8.0,8.0,15.0,11.0,143.0,131.0,1.0,4.0,1.0,1.0,,,,,,,56.0,60.0,60.0,56.0,14.0,16.0,16.0,14.0,7.0,3.0,7.0,3.0,,,15.0,18.0,17.0,13.0,0.0,0.0,0.0,0.0,,,,,4.0,,98055.07,99875.26
2024-25,2444499,3,2024-08-31 17:30:00,"London Stadium, London",62469.0,West Ham,Man City,1,3,3,1,L,W,1,2,2,1,0,0,0,0,1.0,3.0,10.0,23.0,2.0,8.0,5.0,10.0,3.0,5.0,,,,,1.0,5.0,,2.0,1.0,3.0,2.0,1.0,,,,3.0,6.0,20.0,3.0,12.0,20.0,40.0,42.0,73.0,340.0,726.0,284.0,670.0,32.4,67.6,24.0,58.0,11.0,15.0,6.0,12.0,6.0,7.0,20.0,18.0,20.0,18.0,8.0,11.0,5.0,3.0,,1.0,1.0,,12.0,10.0,10.0,8.0,95.0,89.0,5.0,2.0,3.0,1.0,,,,,,1.0,32.0,44.0,44.0,32.0,9.0,7.0,7.0,9.0,3.0,11.0,3.0,11.0,,,10.0,3.0,2.0,10.0,0.0,0.0,0.0,0.0,,,,,,1.0,108266.08,108978.23
2024-25,2444500,4,2024-09-14 20:00:00,"Vitality Stadium, Bournemouth",11235.0,Bournemouth,Chelsea,0,1,1,0,L,W,0,0,0,0,0,0,0,0,,1.0,19.0,10.0,7.0,3.0,8.0,3.0,4.0,4.0,1.7651,0.772,2.4786,1.1734,,1.0,,1.0,1.0,,2.0,,0.602434,0.492805,,1.0,13.0,8.0,8.0,5.0,30.0,17.0,57.0,50.0,276.0,579.0,193.0,494.0,33.3,66.7,28.0,21.0,14.0,12.0,8.0,7.0,10.0,6.0,18.0,18.0,18.0,18.0,6.0,4.0,4.0,4.0,1.0,,,,12.0,9.0,6.0,8.0,130.0,133.0,2.0,7.0,1.0,,1.1734,2.4786,,1.0,,,47.0,51.0,51.0,47.0,15.0,11.0,11.0,15.0,6.0,3.0,6.0,3.0,1.0,,16.0,9.0,9.0,16.0,0.0,0.0,0.0,0.0,1.0,,,,4.0,3.0,111078.87,106013.66
2024-25,2444501,4,2024-09-14 17:30:00,"Villa Park, Birmingham",41573.0,Aston Villa,Everton,3,2,2,3,W,L,1,2,2,1,0,0,0,0,3.0,2.0,17.0,6.0,8.0,2.0,6.0,3.0,3.0,1.0,2.125,0.8968,2.3582,1.1424,5.0,1.0,2.0,1.0,4.0,1.0,,1.0,2.00259,0.885236,2.0,1.0,13.0,4.0,7.0,2.0,39.0,15.0,97.0,39.0,665.0,240.0,602.0,182.0,72.9,27.1,31.0,15.0,20.0,24.0,15.0,16.0,4.0,6.0,9.0,28.0,9.0,28.0,8.0,3.0,1.0,4.0,1.0,,1.0,1.0,7.0,6.0,16.0,8.0,118.0,102.0,,4.0,2.0,3.0,1.1424,2.3582,,,,,46.0,51.0,51.0,46.0,9.0,11.0,11.0,9.0,6.0,2.0,6.0,2.0,1.0,3.0,10.0,12.0,12.0,9.0,0.0,0.0,0.0,0.0,,,,,1.0,3.0,107118.47,110622.59
2024-25,2444502,4,2024-09-14 15:00:00,"American Express Stadium, Falmer",41573.0,Brighton,Ipswich,0,0,0,0,D,D,0,0,0,0,0,0,0,0,,,21.0,6.0,6.0,1.0,5.0,4.0,10.0,1.0,,,,,1.0,1.0,,,3.0,1.0,,1.0,,,,,10.0,4.0,6.0,1.0,36.0,7.0,70.0,34.0,570.0,261.0,490.0,184.0,68.6,31.4,39.0,8.0,19.0,25.0,11.0,14.0,9.0,11.0,6.0,34.0,6.0,34.0,4.0,8.0,1.0,10.0,,1.0,,,8.0,10.0,10.0,8.0,147.0,129.0,1.0,6.0,,,,,1.0,1.0,,,62.0,65.0,65.0,62.0,17.0,19.0,19.0,17.0,9.0,2.0,9.0,2.0,1.0,,14.0,16.0,16.0,14.0,0.0,0.0,0.0,0.0,,,,,1.0,3.0,107816.56,110183.37
2024-25,2444503,4,2024-09-14 15:00:00,"Selhurst Park, London",25124.0,Crystal Palace,Leicester,2,2,2,2,D,D,0,1,1,0,0,0,0,0,2.0,2.0,20.0,9.0,4.0,4.0,6.0,4.0,10.0,1.0,,,,,3.0,3.0,2.0,2.0,2.0,1.0,,,,,1.0,2.0,14.0,9.0,9.0,5.0,41.0,25.0,67.0,45.0,595.0,293.0,503.0,203.0,67.2,32.8,41.0,16.0,24.0,19.0,15.0,8.0,8.0,8.0,12.0,20.0,12.0,20.0,9.0,16.0,1.0,10.0,1.0,,1.0,,11.0,4.0,14.0,18.0,150.0,141.0,2.0,2.0,2.0,2.0,,,,,,,63.0,52.0,52.0,63.0,21.0,12.0,12.0,21.0,5.0,2.0,5.0,2.0,,1.0,11.0,15.0,14.0,10.0,0.0,0.0,0.0,0.0,1.0,,1.0,,3.0,,101964.65,108245.83
2024-25,2444504,4,2024-09-14 15:00:00,"Craven Cottage, London",26528.0,Fulham,West Ham,1,1,1,1,D,D,1,0,0,1,0,0,0,0,1.0,1.0,21.0,11.0,5.0,3.0,8.0,5.0,8.0,3.0,,,,,3.0,1.0,1.0,,3.0,1.0,,,,,1.0,1.0,16.0,9.0,10.0,5.0,28.0,23.0,47.0,45.0,395.0,333.0,316.0,258.0,54.5,45.5,29.0,13.0,30.0,18.0,19.0,10.0,13.0,10.0,21.0,24.0,21.0,24.0,11.0,10.0,3.0,6.0,,,,,9.0,12.0,9.0,24.0,130.0,138.0,2.0,4.0,1.0,1.0,,,,,,,80.0,52.0,52.0,80.0,21.0,10.0,10.0,21.0,3.0,2.0,3.0,2.0,1.0,1.0,15.0,18.0,18.0,15.0,0.0,0.0,0.0,0.0,,,,,3.0,2.0,101989.44,100576.29
2024-25,2444505,4,2024-09-14 15:00:00,"Anfield, Liverpool",60344.0,Liverpool,Nott'm Forest,0,1,1,0,L,W,0,0,0,0,0,0,0,0,,1.0,14.0,5.0,5.0,3.0,6.0,2.0,3.0,,0.9426,0.4425,0.5723,0.7364,1.0,2.0,,,1.0,2.0,1.0,,1.40065,0.166486,,1.0,13.0,5.0,7.0,3.0,39.0,13.0,71.0,60.0,603.0,273.0,506.0,189.0,69.1,30.9,34.0,5.0,12.0,22.0,8.0,15.0,11.0,11.0,16.0,30.0,16.0,30.0,5.0,8.0,,3.0,,2.0,,,6.0,6.0,9.0,7.0,149.0,138.0,2.0,5.0,1.0,,0.7364,0.5723,,1.0,,,45.0,55.0,55.0,45.0,21.0,13.0,13.0,21.0,7.0,2.0,7.0,2.0,,,15.0,6.0,6.0,15.0,0.0,0.0,0.0,0.0,,,,,,5.0,106445.44,106095.31
2024-25,2444506,4,2024-09-14 15:00:00,"Etihad Stadium, Manchester",52148.0,Man City,Brentford,2,1,1,2,W,L,2,1,1,2,0,0,0,0,2.0,1.0,18.0,8.0,7.0,5.0,6.0,2.0,5.0,1.0,,,,,2.0,,1.0,1.0,1.0,,1.0,1.0,,,1.0,,16.0,6.0,10.0,5.0,35.0,20.0,52.0,36.0,544.0,468.0,485.0,398.0,53.8,46.2,51.0,20.0,12.0,20.0,5.0,15.0,5.0,9.0,12.0,22.0,12.0,22.0,7.0,9.0,1.0,4.0,1.0,,2.0,1.0,3.0,3.0,12.0,6.0,110.0,105.0,5.0,5.0,1.0,2.0,,,,,,,24.0,42.0,42.0,24.0,6.0,11.0,11.0,6.0,12.0,3.0,12.0,3.0,,2.0,9.0,3.0,3.0,8.0,0.0,0.0,0.0,0.0,,,,,1.0,1.0,109416.29,110033.56
2024-25,2444507,4,2024-09-14 12:30:00,"St. Mary's Stadium, Southampton",31144.0,Southampton,Man Utd,0,3,3,0,L,W,0,2,2,0,1,0,0,1,,3.0,6.0,20.0,4.0,10.0,1.0,3.0,1.0,7.0,,,,,1.0,5.0,,2.0,3.0,3.0,,,,,,3.0,4.0,17.0,3.0,14.0,14.0,25.0,37.0,53.0,480.0,611.0,421.0,556.0,44.2,55.8,18.0,38.0,21.0,22.0,14.0,13.0,11.0,12.0,16.0,11.0,16.0,11.0,8.0,6.0,7.0,2.0,,,,,14.0,4.0,9.0,14.0,101.0,97.0,7.0,3.0,3.0,,,,,1.0,,,41.0,54.0,54.0,41.0,4.0,7.0,7.0,4.0,,7.0,,7.0,2.0,,11.0,14.0,12.0,11.0,0.0,0.0,0.0,0.0,1.0,,,,,,111262.33,109134.0
2024-25,2444508,4,2024-09-15 14:00:00,"Tottenham Hotspur Stadium, London",61645.0,Spurs,Arsenal,0,1,1,0,L,W,0,0,0,0,0,0,0,0,,1.0,15.0,7.0,5.0,4.0,4.0,,6.0,3.0,,,,,,2.0,,1.0,,1.0,,,,,,1.0,12.0,6.0,9.0,6.0,39.0,24.0,62.0,37.0,494.0,282.0,437.0,213.0,63.7,36.3,29.0,24.0,20.0,21.0,13.0,12.0,9.0,9.0,24.0,32.0,24.0,32.0,10.0,11.0,3.0,5.0,,1.0,,,12.0,7.0,8.0,12.0,116.0,112.0,3.0,5.0,1.0,,,,,1.0,,,51.0,59.0,59.0,51.0,14.0,15.0,15.0,14.0,7.0,6.0,7.0,6.0,,,13.0,10.0,10.0,12.0,0.0,0.0,0.0,0.0,,,,,2.0,3.0,106370.82,107361.27
2024-25,2444509,4,2024-09-15 16:30:00,"Molineux Stadium, Wolverhampton",30255.0,Wolves,Newcastle,1,2,2,1,L,W,1,0,0,1,0,0,0,0,1.0,2.0,12.0,14.0,5.0,6.0,5.0,4.0,2.0,4.0,,,,,2.0,2.0,1.0,,1.0,2.0,1.0,1.0,,,1.0,2.0,8.0,13.0,5.0,10.0,26.0,21.0,50.0,63.0,433.0,471.0,362.0,415.0,48.5,51.5,27.0,23.0,23.0,14.0,14.0,9.0,10.0,5.0,18.0,22.0,18.0,22.0,8.0,9.0,4.0,1.0,,1.0,,,12.0,15.0,6.0,15.0,119.0,100.0,4.0,4.0,2.0,1.0,,,,,,,52.0,55.0,55.0,52.0,8.0,13.0,13.0,8.0,4.0,7.0,4.0,7.0,,1.0,17.0,6.0,6.0,16.0,0.0,0.0,0.0,0.0,,,,,3.0,2.0,107925.94,114303.43
2024-25,2444510,5,2024-09-21 15:00:00,"Villa Park, Birmingham",39978.0,Aston Villa,Wolves,3,1,1,3,W,L,0,1,1,0,0,0,0,0,3.0,1.0,9.0,10.0,4.0,4.0,2.0,1.0,3.0,5.0,,,,,5.0,,3.0,,2.0,,,,,,3.0,,7.0,7.0,6.0,6.0,29.0,17.0,58.0,26.0,447.0,398.0,393.0,341.0,53.0,47.0,31.0,19.0,15.0,23.0,10.0,9.0,5.0,10.0,15.0,19.0,15.0,19.0,6.0,9.0,5.0,4.0,,,1.0,,7.0,9.0,12.0,7.0,106.0,93.0,3.0,,1.0,3.0,,,,,,,46.0,51.0,51.0,46.0,7.0,10.0,10.0,7.0,6.0,5.0,6.0,5.0,1.0,,11.0,16.0,15.0,11.0,0.0,0.0,0.0,0.0,,,,,1.0,5.0,101842.7,99588.17
2024-25,2444511,5,2024-09-22 14:00:00,"American Express Stadium, Falmer",31444.0,Brighton,Nott'm Forest,2,2,2,2,D,D,2,1,1,2,0,1,1,0,2.0,2.0,14.0,4.0,3.0,3.0,4.0,,7.0,1.0,1.0037,1.4182,1.0942,1.6827,1.0,1.0,1.0,2.0,1.0,,,,0.869792,0.379087,1.0,1.0,11.0,3.0,7.0,3.0,55.0,9.0,64.0,44.0,542.0,245.0,475.0,169.0,70.4,29.6,31.0,14.0,12.0,18.0,5.0,8.0,7.0,8.0,9.0,48.0,9.0,48.0,13.0,5.0,1.0,7.0,,,,,8.0,10.0,11.0,9.0,145.0,113.0,2.0,1.0,2.0,2.0,1.6827,1.0942,,,,,49.0,45.0,45.0,49.0,18.0,10.0,10.0,18.0,9.0,1.0,9.0,1.0,2.0,,12.0,11.0,9.0,10.0,0.0,0.0,0.0,0.0,,1.0,,1.0,,4.0,110302.01,101589.4
2024-25,2444512,5,2024-09-21 17:30:00,"Selhurst Park, London",25172.0,Crystal Palace,Man Utd,0,0,0,0,D,D,0,0,0,0,0,0,0,0,,,9.0,15.0,4.0,6.0,3.0,5.0,2.0,4.0,,,,,2.0,3.0,,,3.0,5.0,,3.0,,,,,8.0,12.0,5.0,8.0,19.0,36.0,34.0,72.0,313.0,639.0,221.0,547.0,33.2,66.8,16.0,33.0,22.0,14.0,10.0,8.0,13.0,9.0,30.0,14.0,30.0,14.0,10.0,6.0,3.0,2.0,1.0,,,,7.0,4.0,8.0,14.0,125.0,153.0,7.0,4.0,,,,,1.0,1.0,,,50.0,45.0,45.0,50.0,13.0,18.0,18.0,13.0,4.0,11.0,4.0,11.0,1.0,1.0,7.0,12.0,11.0,6.0,0.0,0.0,0.0,0.0,,,,,1.0,,106718.31,104830.92
2024-25,2444513,5,2024-09-21 15:00:00,"Craven Cottage, London",25700.0,Fulham,Newcastle,3,1,1,3,W,L,2,0,0,2,0,0,0,0,3.0,1.0,22.0,16.0,11.0,5.0,9.0,8.0,2.0,3.0,,,,,5.0,,2.0,,3.0,1.0,1.0,,,,3.0,1.0,17.0,12.0,11.0,6.0,29.0,23.0,54.0,52.0,344.0,560.0,283.0,506.0,38.6,61.4,38.0,21.0,19.0,9.0,9.0,5.0,6.0,10.0,21.0,15.0,21.0,15.0,3.0,4.0,3.0,2.0,1.0,1.0,,2.0,7.0,4.0,2.0,14.0,100.0,105.0,4.0,8.0,1.0,3.0,,,,,,,37.0,47.0,47.0,37.0,6.0,16.0,16.0,6.0,6.0,,6.0,,1.0,4.0,16.0,8.0,8.0,16.0,0.0,0.0,0.0,0.0,,,,,1.0,6.0,109770.61,106560.41
2024-25,2444514,5,2024-09-21 15:00:00,"King Power Stadium, Leicester",31765.0,Leicester,Everton,1,1,1,1,D,D,0,1,1,0,0,0,0,0,1.0,1.0,12.0,17.0,2.0,5.0,7.0,6.0,3.0,6.0,,,,,1.0,2.0,1.0,,1.0,3.0,,1.0,,,,1.0,9.0,13.0,2.0,8.0,43.0,21.0,55.0,53.0,460.0,335.0,389.0,271.0,58.5,41.5,29.0,25.0,24.0,18.0,17.0,13.0,4.0,9.0,13.0,30.0,13.0,30.0,7.0,6.0,6.0,3.0,,,,,7.0,8.0,9.0,11.0,138.0,126.0,4.0,1.0,1.0,1.0,,,,,,,61.0,48.0,48.0,61.0,17.0,12.0,12.0,17.0,6.0,1.0,6.0,1.0,1.0,,11.0,12.0,12.0,11.0,0.0,0.0,0.0,0.0,,,,,2.0,5.0,108548.62,108436.32
2024-25,2444515,5,2024-09-21 15:00:00,"Anfield, Liverpool",60347.0,Liverpool,Bournemouth,3,0,0,3,W,L,3,0,0,3,0,0,0,0,3.0,,19.0,19.0,13.0,6.0,3.0,9.0,3.0,4.0,,,,,4.0,1.0,2.0,,2.0,2.0,1.0,1.0,,,3.0,,18.0,14.0,15.0,7.0,22.0,33.0,57.0,42.0,584.0,389.0,519.0,332.0,58.8,41.2,33.0,32.0,20.0,20.0,14.0,11.0,6.0,7.0,21.0,16.0,21.0,16.0,6.0,8.0,4.0,4.0,1.0,,,1.0,11.0,16.0,15.0,8.0,107.0,116.0,7.0,9.0,,3.0,,,1.0,,,,56.0,46.0,46.0,56.0,9.0,6.0,6.0,9.0,3.0,9.0,3.0,9.0,1.0,2.0,10.0,12.0,11.0,9.0,0.0,0.0,0.0,0.0,,,,,,3.0,110329.44,110940.24
2024-25,2444516,5,2024-09-22 16:30:00,"Etihad Stadium, Manchester",52846.0,Man City,Arsenal,2,2,2,2,D,D,1,2,2,1,0,1,1,0,2.0,2.0,33.0,5.0,11.0,3.0,9.0,2.0,13.0,,,,,,3.0,2.0,2.0,1.0,3.0,2.0,1.0,,,,1.0,2.0,27.0,4.0,21.0,2.0,44.0,10.0,54.0,34.0,705.0,208.0,644.0,148.0,77.2,22.8,55.0,8.0,10.0,16.0,5.0,10.0,3.0,4.0,9.0,37.0,9.0,37.0,2.0,8.0,,13.0,1.0,1.0,,,4.0,10.0,7.0,6.0,109.0,89.0,1.0,9.0,2.0,2.0,,,,,,,46.0,37.0,37.0,46.0,16.0,12.0,12.0,16.0,8.0,2.0,8.0,2.0,,,7.0,10.0,10.0,6.0,0.0,0.0,0.0,0.0,,,,,,1.0,110838.27,104725.85
2024-25,2444517,5,2024-09-21 15:00:00,"St. Mary's Stadium, Southampton",31117.0,Southampton,Ipswich,1,1,1,1,D,D,1,0,0,1,0,0,0,0,1.0,1.0,11.0,13.0,3.0,6.0,5.0,4.0,3.0,3.0,,,,,4.0,2.0,1.0,,3.0,2.0,1.0,,,,1.0,,8.0,12.0,4.0,8.0,17.0,32.0,43.0,46.0,492.0,409.0,428.0,350.0,53.6,46.4,23.0,24.0,16.0,17.0,7.0,8.0,15.0,13.0,33.0,15.0,33.0,15.0,5.0,3.0,3.0,2.0,,,,,8.0,10.0,12.0,8.0,98.0,112.0,5.0,2.0,1.0,1.0,,,,,,,50.0,59.0,59.0,50.0,9.0,18.0,18.0,9.0,2.0,10.0,2.0,10.0,2.0,2.0,16.0,16.0,16.0,16.0,0.0,0.0,0.0,0.0,,,,,3.0,1.0,106650.84,108511.1
2024-25,2444518,5,2024-09-21 15:00:00,"Tottenham Hotspur Stadium, London",61246.0,Spurs,Brentford,3,1,1,3,W,L,2,1,1,2,0,0,0,0,3.0,1.0,23.0,6.0,10.0,6.0,3.0,,10.0,,,,,,3.0,2.0,2.0,,5.0,2.0,,,,,2.0,1.0,15.0,6.0,12.0,6.0,40.0,27.0,51.0,47.0,434.0,489.0,355.0,393.0,48.0,52.0,61.0,18.0,18.0,27.0,11.0,16.0,17.0,11.0,20.0,26.0,20.0,26.0,7.0,17.0,,10.0,1.0,2.0,,1.0,8.0,11.0,16.0,10.0,149.0,141.0,5.0,6.0,1.0,3.0,,,,,,,50.0,53.0,53.0,50.0,13.0,7.0,7.0,13.0,9.0,4.0,9.0,4.0,,,11.0,9.0,8.0,11.0,0.0,0.0,0.0,0.0,,,,,1.0,2.0,112969.44,113582.12
2024-25,2444519,5,2024-09-21 12:30:00,"London Stadium, London",62473.0,West Ham,Chelsea,0,3,3,0,L,W,0,2,2,0,0,0,0,0,,3.0,15.0,12.0,7.0,5.0,3.0,4.0,5.0,3.0,,,,,,5.0,,3.0,,2.0,,,,,,3.0,9.0,12.0,7.0,8.0,43.0,15.0,68.0,37.0,498.0,454.0,444.0,393.0,53.0,47.0,36.0,32.0,16.0,19.0,6.0,9.0,8.0,8.0,10.0,34.0,10.0,34.0,6.0,4.0,3.0,5.0,,1.0,,,6.0,9.0,8.0,11.0,107.0,94.0,2.0,7.0,3.0,,,,,1.0,,,43.0,52.0,52.0,43.0,10.0,10.0,10.0,10.0,6.0,5.0,6.0,5.0,1.0,,17.0,9.0,9.0,17.0,0.0,0.0,0.0,0.0,,,,,2.0,1.0,104266.38,101116.15
2024-25,2444520,6,2024-09-30 20:00:00,"Vitality Stadium, Bournemouth",11243.0,Bournemouth,Southampton,3,1,1,3,W,L,3,0,0,3,0,0,0,0,3.0,1.0,14.0,9.0,6.0,3.0,2.0,3.0,6.0,3.0,,,,,1.0,,1.0,1.0,,,,,,,3.0,,11.0,7.0,11.0,4.0,29.0,18.0,54.0,48.0,378.0,577.0,305.0,499.0,40.2,59.8,27.0,16.0,20.0,20.0,8.0,12.0,11.0,8.0,17.0,22.0,17.0,22.0,12.0,7.0,3.0,5.0,,1.0,,,7.0,8.0,15.0,12.0,131.0,128.0,2.0,3.0,1.0,3.0,,,,,,,48.0,62.0,62.0,48.0,9.0,17.0,17.0,9.0,6.0,4.0,7.0,4.0,1.0,2.0,19.0,12.0,11.0,19.0,0.0,0.0,0.0,0.0,,,,,1.0,1.0,112497.88,116258.45
2024-25,2444521,6,2024-09-28 15:00:00,"Emirates Stadium, London",60323.0,Arsenal,Leicester,4,2,2,4,W,L,2,0,0,2,0,0,0,0,4.0,2.0,35.0,5.0,16.0,3.0,10.0,1.0,9.0,1.0,4.95706,0.3229,5.7093,0.2144,7.0,,3.0,,6.0,,1.0,,2.46778,0.174366,2.0,2.0,25.0,5.0,19.0,4.0,69.0,9.0,62.0,18.0,664.0,232.0,592.0,171.0,74.6,25.4,77.0,11.0,19.0,24.0,12.0,14.0,4.0,6.0,8.0,63.0,8.0,63.0,5.0,9.0,1.0,9.0,,2.0,,,4.0,18.0,14.0,8.0,142.0,98.0,1.0,13.0,2.0,4.0,0.2144,5.7093,,,0.0,1.0,61.0,54.0,54.0,61.0,18.0,15.0,15.0,18.0,17.0,,17.0,,1.0,1.0,11.0,6.0,6.0,11.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,1.0,110633.19,107856.91
2024-25,2444522,6,2024-09-28 15:00:00,"Gtech Community Stadium, Brentford",17050.0,Brentford,West Ham,1,1,1,1,D,D,1,0,0,1,0,0,0,0,1.0,1.0,8.0,19.0,3.0,3.0,2.0,10.0,3.0,6.0,,,,,1.0,1.0,,1.0,1.0,,,,,,1.0,1.0,4.0,14.0,3.0,7.0,39.0,30.0,69.0,54.0,528.0,399.0,425.0,316.0,57.2,42.8,22.0,39.0,25.0,17.0,15.0,7.0,10.0,10.0,20.0,37.0,20.0,37.0,7.0,10.0,5.0,3.0,,1.0,,,10.0,4.0,8.0,17.0,167.0,143.0,2.0,2.0,1.0,1.0,,,,,,,53.0,46.0,46.0,53.0,18.0,17.0,17.0,18.0,7.0,6.0,7.0,7.0,1.0,,2.0,11.0,8.0,2.0,0.0,0.0,0.0,0.0,,,,,1.0,2.0,112353.09,111364.65
2024-25,2444523,6,2024-09-28 15:00:00,"Stamford Bridge, London",39495.0,Chelsea,Brighton,4,2,2,4,W,L,4,2,2,4,0,0,0,0,4.0,2.0,15.0,15.0,7.0,5.0,5.0,5.0,3.0,5.0,,,,,6.0,2.0,2.0,2.0,5.0,1.0,2.0,,,,2.0,1.0,12.0,8.0,8.0,5.0,22.0,24.0,38.0,68.0,376.0,552.0,288.0,476.0,41.1,58.9,27.0,28.0,22.0,16.0,13.0,8.0,7.0,12.0,17.0,12.0,17.0,12.0,10.0,10.0,5.0,4.0,,2.0,2.0,2.0,11.0,15.0,4.0,8.0,132.0,136.0,4.0,2.0,2.0,4.0,,,,,,,51.0,49.0,49.0,51.0,7.0,12.0,12.0,7.0,8.0,2.0,8.0,2.0,,1.0,11.0,8.0,8.0,11.0,0.0,0.0,0.0,0.0,1.0,,1.0,,6.0,2.0,108226.02,111221.62
2024-25,2444524,6,2024-09-28 15:00:00,"Goodison Park, Liverpool",38954.0,Everton,Crystal Palace,2,1,1,2,W,L,0,1,1,0,0,0,0,0,2.0,1.0,8.0,17.0,2.0,5.0,4.0,5.0,2.0,7.0,,,,,1.0,1.0,,1.0,1.0,,,,,,1.0,1.0,7.0,12.0,3.0,8.0,34.0,37.0,53.0,63.0,347.0,535.0,259.0,435.0,40.1,59.9,16.0,31.0,14.0,25.0,5.0,17.0,16.0,8.0,22.0,26.0,22.0,26.0,4.0,7.0,7.0,2.0,,,,,5.0,8.0,16.0,12.0,149.0,151.0,3.0,,1.0,2.0,,,,,,,59.0,63.0,63.0,59.0,28.0,20.0,20.0,28.0,5.0,8.0,5.0,8.0,2.0,2.0,13.0,11.0,9.0,13.0,0.0,0.0,0.0,0.0,,,,,2.0,,110214.42,107262.81
2024-25,2444525,6,2024-09-29 14:00:00,"Portman Road, Ipswich",29943.0,Ipswich,Aston Villa,2,2,2,2,D,D,1,2,2,1,0,0,0,0,2.0,2.0,15.0,7.0,5.0,3.0,6.0,4.0,4.0,,,,,,4.0,2.0,1.0,1.0,3.0,1.0,,,,,2.0,2.0,13.0,6.0,8.0,3.0,24.0,19.0,54.0,83.0,408.0,542.0,347.0,480.0,43.8,56.2,22.0,18.0,18.0,15.0,9.0,9.0,7.0,5.0,15.0,16.0,15.0,16.0,5.0,7.0,,3.0,,,1.0,,5.0,10.0,10.0,13.0,108.0,101.0,1.0,3.0,2.0,2.0,,,,,,,50.0,37.0,37.0,50.0,10.0,7.0,7.0,10.0,10.0,,10.0,,2.0,,10.0,14.0,14.0,10.0,0.0,0.0,0.0,0.0,,,,,2.0,1.0,114063.3,105392.23
