season,matchId,gameweek,kickoff,ground,attendance,home_team,away_team,goalsFor_h,goalsFor_a,goalsAgainst_h,goalsAgainst_a,result_h,result_a,halfTimeFor_h,halfTimeFor_a,halfTimeAgainst_h,halfTimeAgainst_a,redCardsFor_h,redCardsFor_a,redCardsAgainst_h,redCardsAgainst_a,goals_h,goals_a,totalScoringAtt_h,totalScoringAtt_a,ontargetScoringAtt_h,ontargetScoringAtt_a,shotOffTarget_h,shotOffTarget_a,blockedScoringAtt_h,blockedScoringAtt_a,bigChanceCreated_h,bigChanceCreated_a,bigChanceScored_h,bigChanceScored_a,bigChanceMissed_h,bigChanceMissed_a,hitWoodwork_h,hitWoodwork_a,goalAssist_h,goalAssist_a,totalAttAssist_h,totalAttAssist_a,ontargetAttAssist_h,ontargetAttAssist_a,penAreaEntries_h,penAreaEntries_a,finalThirdEntries_h,finalThirdEntries_a,totalPass_h,totalPass_a,accuratePass_h,accuratePass_a,possessionPercentage_h,possessionPercentage_a,touchesInOppBox_h,touchesInOppBox_a,totalTackle_h,totalTackle_a,wonTackle_h,wonTackle_a,interception_h,interception_a,totalClearance_h,totalClearance_a,effectiveClearance_h,effectiveClearance_a,outfielderBlock_h,outfielderBlock_a,errorLeadToShot_h,errorLeadToShot_a,errorLeadToGoal_h,errorLeadToGoal_a,challengeLost_h,challengeLost_a,dispossessed_h,dispossessed_a,possLostAll_h,possLostAll_a,saves_h,saves_a,goalsConceded_h,goalsConceded_a,cleanSheet_h,cleanSheet_a,ownGoals_h,ownGoals_a,duelWon_h,duelWon_a,duelLost_h,duelLost_a,aerialWon_h,aerialWon_a,aerialLost_h,aerialLost_a,cornerTaken_h,cornerTaken_a,wonCorners_h,wonCorners_a,attSetpiece_h,attSetpiece_a,fkFoulLost_h,fkFoulLost_a,fkFoulWon_h,fkFoulWon_a,yellowCard_h,yellowCard_a,redCard_h,redCard_a,penaltyWon_h,penaltyWon_a,attPenGoal_h,attPenGoal_a,totalOffside_h,totalOffside_a,blockedPass_h,blockedPass_a
2011-12,360787,32,2012-04-06 16:30:00,"Liberty Stadium, Swansea",19874,Swansea,Newcastle,0,2,2,0,L,W,0,1,1,0,0,0,0,0,,2.0,19.0,5.0,8.0,3.0,6.0,1.0,5.0,1.0,,2.0,,2.0,,,,,,2.0,15.0,4.0,9.0,3.0,17.0,6.0,78.0,31.0,912.0,270.0,835.0,181.0,77.0,23.0,,,13.0,16.0,10.0,15.0,17.0,37.0,8.0,18.0,6.0,10.0,1.0,5.0,,1.0,,,5.0,14.0,10.0,11.0,134.0,133.0,,,2.0,,,1.0,,,38.0,38.0,38.0,38.0,3.0,7.0,7.0,3.0,7.0,,7.0,,,,10.0,9.0,8.0,10.0,0.0,0.0,0.0,0.0,,,,,,1.0,,
2011-12,360788,32,2012-04-07 15:00:00,"The Hawthorns, West Bromwich",23414,West Brom,Blackburn,3,0,0,3,W,L,1,0,0,1,0,1,1,0,3.0,,13.0,16.0,5.0,7.0,5.0,5.0,3.0,4.0,3.0,2.0,2.0,,1.0,3.0,,,2.0,,11.0,12.0,6.0,8.0,16.0,23.0,52.0,74.0,399.0,466.0,310.0,376.0,47.2,52.8,,,15.0,11.0,14.0,8.0,16.0,17.0,17.0,19.0,9.0,11.0,4.0,2.0,,,,,11.0,5.0,5.0,11.0,152.0,142.0,,,,3.0,1.0,,,1.0,37.0,37.0,37.0,37.0,8.0,9.0,9.0,8.0,8.0,4.0,8.0,4.0,1.0,2.0,7.0,9.0,9.0,6.0,0.0,0.0,0.0,0.0,,,,,7.0,2.0,,
2011-12,360789,33,2012-04-09 17:30:00,"Villa Park, Birmingham",30100,Aston Villa,Stoke,1,1,1,1,D,D,1,0,0,1,0,0,0,0,1.0,1.0,7.0,8.0,3.0,2.0,4.0,5.0,,1.0,,1.0,,1.0,,,,,1.0,1.0,6.0,6.0,3.0,2.0,22.0,26.0,85.0,86.0,391.0,316.0,269.0,222.0,53.7,46.3,,,16.0,9.0,14.0,8.0,14.0,6.0,48.0,44.0,25.0,25.0,1.0,,,,,,3.0,4.0,4.0,9.0,183.0,185.0,,,1.0,1.0,,,,,45.0,51.0,51.0,45.0,15.0,30.0,30.0,15.0,5.0,4.0,5.0,4.0,,1.0,10.0,10.0,10.0,9.0,0.0,0.0,0.0,0.0,,,,,,1.0,,
2011-12,360790,33,2012-04-10 20:00:00,"Ewood Park, Blackburn",23571,Blackburn,Liverpool,2,3,3,2,L,W,1,2,2,1,0,1,1,0,2.0,3.0,15.0,16.0,6.0,6.0,5.0,5.0,4.0,5.0,,,2.0,3.0,1.0,,,,1.0,2.0,10.0,9.0,7.0,6.0,30.0,11.0,71.0,58.0,375.0,354.0,287.0,273.0,52.2,47.8,,,14.0,15.0,11.0,9.0,12.0,13.0,11.0,34.0,8.0,19.0,6.0,4.0,1.0,,1.0,,6.0,7.0,10.0,10.0,147.0,132.0,,,3.0,2.0,,,,,41.0,56.0,56.0,41.0,8.0,19.0,19.0,8.0,4.0,4.0,4.0,4.0,3.0,,16.0,14.0,12.0,16.0,0.0,0.0,0.0,0.0,2.0,,1.0,,2.0,5.0,,
2011-12,360791,33,2012-04-09 15:00:00,"Goodison Park, Liverpool",32249,Everton,Sunderland,4,0,0,4,W,L,0,0,0,0,0,0,0,0,4.0,,22.0,3.0,5.0,,9.0,3.0,8.0,,,,,,,,,,2.0,,19.0,3.0,11.0,,19.0,11.0,76.0,71.0,567.0,388.0,481.0,300.0,58.5,41.5,,,18.0,16.0,14.0,13.0,14.0,24.0,25.0,20.0,17.0,12.0,,8.0,,,,,6.0,10.0,14.0,7.0,149.0,161.0,,,,4.0,1.0,,,1.0,56.0,39.0,39.0,56.0,16.0,11.0,11.0,16.0,5.0,2.0,5.0,2.0,,,7.0,12.0,12.0,6.0,0.0,0.0,0.0,0.0,,,,,3.0,3.0,,
2011-12,360792,33,2012-04-09 20:00:00,"Craven Cottage, London",25697,Fulham,Chelsea,1,1,1,1,D,D,0,1,1,0,0,0,0,0,1.0,1.0,10.0,15.0,7.0,3.0,1.0,8.0,2.0,4.0,1.0,1.0,,1.0,1.0,1.0,,,1.0,,8.0,10.0,7.0,3.0,14.0,18.0,58.0,75.0,471.0,539.0,404.0,458.0,46.6,53.4,,,25.0,16.0,20.0,12.0,20.0,16.0,33.0,18.0,17.0,13.0,4.0,2.0,,,,,3.0,4.0,9.0,22.0,138.0,141.0,,,1.0,1.0,,,,,52.0,30.0,30.0,52.0,7.0,6.0,6.0,7.0,7.0,11.0,7.0,11.0,1.0,1.0,6.0,16.0,16.0,5.0,0.0,0.0,0.0,0.0,,1.0,,1.0,4.0,2.0,,
2011-12,360793,33,2012-04-11 19:45:00,"Etihad Stadium, Manchester",46746,Man City,West Brom,4,0,0,4,W,L,1,0,0,1,0,0,0,0,4.0,,19.0,5.0,7.0,1.0,5.0,3.0,7.0,1.0,4.0,,3.0,,1.0,,,,4.0,,19.0,5.0,14.0,2.0,29.0,12.0,79.0,52.0,721.0,383.0,642.0,299.0,64.9,35.1,,,15.0,20.0,12.0,13.0,20.0,29.0,11.0,17.0,7.0,12.0,1.0,9.0,,,,,4.0,6.0,14.0,9.0,139.0,142.0,,,,4.0,1.0,,,,37.0,35.0,35.0,37.0,6.0,3.0,3.0,6.0,6.0,2.0,6.0,2.0,,,8.0,10.0,10.0,8.0,0.0,0.0,0.0,0.0,,,,,1.0,1.0,,
2011-12,360794,33,2012-04-09 15:00:00,"St. James' Park, Newcastle",52264,Newcastle,Bolton,2,0,0,2,W,L,0,0,0,0,0,0,0,0,2.0,,8.0,9.0,3.0,3.0,2.0,3.0,3.0,3.0,2.0,2.0,2.0,,,2.0,,,2.0,,6.0,6.0,6.0,3.0,24.0,16.0,72.0,65.0,401.0,377.0,315.0,285.0,50.9,49.1,,,11.0,16.0,10.0,9.0,24.0,13.0,24.0,32.0,14.0,21.0,3.0,2.0,,,,,10.0,11.0,15.0,5.0,157.0,166.0,,,,2.0,1.0,,,,51.0,48.0,48.0,51.0,11.0,15.0,15.0,11.0,6.0,5.0,6.0,5.0,,,7.0,18.0,18.0,7.0,0.0,0.0,0.0,0.0,,,,,7.0,2.0,,
2011-12,360795,33,2012-04-11 20:00:00,"Kiyan Prince Foundation Stadium, London",17557,QPR,Swansea,3,0,0,3,W,L,1,0,0,1,0,0,0,0,3.0,,18.0,11.0,6.0,2.0,8.0,3.0,4.0,6.0,1.0,1.0,,,1.0,1.0,,,2.0,,13.0,8.0,8.0,6.0,14.0,17.0,79.0,57.0,360.0,539.0,293.0,470.0,40.2,59.8,,,16.0,16.0,13.0,14.0,15.0,13.0,24.0,25.0,14.0,13.0,6.0,4.0,,1.0,,,5.0,10.0,15.0,9.0,131.0,147.0,,,,3.0,1.0,,,,38.0,37.0,37.0,38.0,3.0,6.0,6.0,3.0,6.0,9.0,6.0,9.0,2.0,1.0,10.0,9.0,9.0,10.0,0.0,0.0,0.0,0.0,,,,,1.0,1.0,,
2011-12,360796,33,2012-04-09 15:00:00,"White Hart Lane, London",36126,Spurs,Norwich,1,2,2,1,L,W,1,1,1,1,0,0,0,0,1.0,2.0,15.0,12.0,3.0,4.0,5.0,6.0,7.0,2.0,5.0,1.0,1.0,1.0,4.0,1.0,1.0,,1.0,1.0,13.0,6.0,9.0,3.0,17.0,24.0,59.0,94.0,429.0,312.0,343.0,220.0,58.8,41.2,,,17.0,17.0,16.0,15.0,18.0,15.0,40.0,56.0,22.0,36.0,2.0,6.0,,,1.0,,3.0,3.0,9.0,11.0,181.0,176.0,,,2.0,1.0,,,,,39.0,48.0,48.0,39.0,7.0,16.0,16.0,7.0,9.0,3.0,10.0,3.0,1.0,3.0,14.0,12.0,12.0,12.0,0.0,0.0,0.0,0.0,,,,,4.0,5.0,,
2011-12,360797,33,2012-04-11 19:45:00,"DW Stadium, Wigan",18115,Wigan,Man Utd,1,0,0,1,W,L,0,0,0,0,0,0,0,0,1.0,,13.0,9.0,3.0,1.0,3.0,6.0,7.0,2.0,,1.0,,,,1.0,,,1.0,,8.0,9.0,6.0,3.0,11.0,25.0,59.0,60.0,367.0,449.0,287.0,371.0,44.9,55.1,,,20.0,27.0,10.0,23.0,26.0,9.0,22.0,25.0,13.0,12.0,2.0,7.0,,,,,4.0,12.0,14.0,17.0,143.0,151.0,,,,1.0,1.0,,,,51.0,43.0,43.0,51.0,5.0,4.0,4.0,5.0,7.0,3.0,7.0,3.0,1.0,1.0,8.0,14.0,14.0,8.0,0.0,0.0,0.0,0.0,,,,,2.0,2.0,,
2011-12,360798,33,2012-04-11 19:45:00,"Molineux Stadium, Wolverhampton",25815,Wolves,Arsenal,0,3,3,0,L,W,0,2,2,0,1,0,0,1,,3.0,10.0,12.0,2.0,7.0,4.0,2.0,4.0,3.0,1.0,2.0,,2.0,1.0,1.0,,,,2.0,7.0,9.0,3.0,7.0,12.0,24.0,41.0,81.0,304.0,828.0,235.0,747.0,28.0,72.0,,,19.0,13.0,13.0,10.0,31.0,11.0,20.0,12.0,11.0,6.0,2.0,4.0,,1.0,,,11.0,5.0,6.0,9.0,124.0,135.0,,,3.0,,,1.0,,,38.0,43.0,43.0,38.0,10.0,11.0,11.0,10.0,6.0,4.0,6.0,4.0,,,8.0,4.0,4.0,8.0,0.0,0.0,0.0,0.0,,1.0,,1.0,3.0,,,
2011-12,360799,34,2012-04-16 20:00:00,"Emirates Stadium, London",60060,Arsenal,Wigan,1,2,2,1,L,W,1,2,2,1,0,0,0,0,1.0,2.0,23.0,15.0,5.0,7.0,10.0,4.0,8.0,4.0,3.0,,1.0,2.0,2.0,2.0,,,1.0,,18.0,8.0,10.0,5.0,37.0,5.0,77.0,37.0,558.0,309.0,488.0,242.0,64.3,35.7,,,17.0,26.0,15.0,20.0,10.0,20.0,12.0,37.0,7.0,18.0,4.0,8.0,2.0,1.0,1.0,,15.0,14.0,11.0,11.0,139.0,139.0,,,2.0,1.0,,,,,57.0,66.0,66.0,57.0,13.0,10.0,10.0,13.0,9.0,3.0,9.0,3.0,,,16.0,15.0,13.0,15.0,0.0,0.0,0.0,0.0,,,,,1.0,3.0,,
2011-12,360800,34,2012-05-02 20:00:00,"University of Bolton Stadium, Bolton",22349,Bolton,Spurs,1,4,4,1,L,W,0,1,1,0,0,0,0,0,1.0,4.0,15.0,14.0,5.0,7.0,7.0,4.0,3.0,3.0,2.0,3.0,1.0,2.0,2.0,2.0,,,1.0,4.0,9.0,12.0,7.0,9.0,23.0,7.0,66.0,59.0,415.0,481.0,315.0,395.0,46.9,53.1,,,18.0,19.0,13.0,12.0,23.0,27.0,14.0,27.0,5.0,13.0,3.0,3.0,,,,,7.0,3.0,17.0,8.0,171.0,161.0,,,4.0,1.0,,,,,38.0,46.0,46.0,38.0,9.0,14.0,14.0,9.0,4.0,7.0,4.0,8.0,3.0,,6.0,9.0,8.0,6.0,0.0,0.0,0.0,0.0,,,,,2.0,3.0,,
2011-12,360801,34,2012-05-02 19:45:00,"Stamford Bridge, London",41559,Chelsea,Newcastle,0,2,2,0,L,W,0,1,1,0,0,0,0,0,,2.0,18.0,13.0,3.0,4.0,11.0,8.0,4.0,1.0,,,,,,,,1.0,,2.0,13.0,9.0,5.0,5.0,31.0,11.0,94.0,56.0,549.0,309.0,460.0,225.0,63.4,36.6,,,18.0,21.0,13.0,13.0,17.0,21.0,23.0,39.0,14.0,18.0,1.0,5.0,,,,,10.0,7.0,15.0,12.0,159.0,160.0,,,2.0,,,1.0,,,44.0,50.0,50.0,44.0,14.0,10.0,10.0,14.0,4.0,4.0,4.0,4.0,,1.0,10.0,7.0,5.0,9.0,0.0,0.0,0.0,0.0,,,,,3.0,4.0,,
2011-12,360802,34,2012-05-01 19:45:00,"Anfield, Liverpool",40106,Liverpool,Fulham,0,1,1,0,L,W,0,1,1,0,0,0,0,0,,1.0,21.0,10.0,4.0,4.0,15.0,4.0,2.0,2.0,,1.0,,,,1.0,,1.0,,,14.0,8.0,5.0,5.0,24.0,10.0,93.0,42.0,574.0,392.0,488.0,319.0,59.5,40.5,,,22.0,16.0,16.0,11.0,11.0,17.0,7.0,28.0,3.0,17.0,2.0,3.0,1.0,,,,7.0,4.0,8.0,15.0,146.0,140.0,,,1.0,,,1.0,1.0,,53.0,43.0,43.0,53.0,20.0,9.0,9.0,20.0,5.0,4.0,5.0,4.0,1.0,,12.0,8.0,7.0,11.0,0.0,0.0,0.0,0.0,,,,,5.0,,,
2011-12,360803,34,2012-04-15 16:00:00,"Old Trafford, Manchester",75138,Man Utd,Aston Villa,4,0,0,4,W,L,2,0,0,2,0,0,0,0,4.0,,29.0,12.0,9.0,2.0,9.0,8.0,11.0,2.0,5.0,,3.0,,3.0,,,,3.0,,22.0,10.0,16.0,4.0,16.0,17.0,57.0,71.0,548.0,289.0,474.0,213.0,65.3,34.7,,,26.0,16.0,20.0,14.0,11.0,19.0,26.0,24.0,11.0,14.0,2.0,10.0,,,,1.0,2.0,13.0,5.0,17.0,135.0,134.0,,,,4.0,1.0,,,,55.0,35.0,35.0,55.0,9.0,8.0,8.0,9.0,11.0,4.0,11.0,4.0,,2.0,9.0,8.0,7.0,9.0,0.0,0.0,0.0,0.0,1.0,,1.0,,1.0,,,
2011-12,360804,34,2012-04-14 12:45:00,"Carrow Road, Norwich",26812,Norwich,Man City,1,6,6,1,L,W,0,2,2,0,0,0,0,0,1.0,6.0,16.0,23.0,6.0,11.0,5.0,5.0,5.0,7.0,2.0,2.0,,3.0,2.0,1.0,,2.0,,4.0,10.0,19.0,7.0,15.0,25.0,26.0,72.0,66.0,482.0,557.0,384.0,472.0,47.4,52.6,,,18.0,22.0,14.0,19.0,11.0,20.0,23.0,39.0,13.0,16.0,6.0,6.0,,,2.0,1.0,18.0,6.0,17.0,14.0,168.0,162.0,,,6.0,1.0,,,,,30.0,55.0,55.0,30.0,2.0,5.0,5.0,2.0,3.0,5.0,3.0,5.0,,1.0,10.0,5.0,4.0,10.0,0.0,0.0,0.0,0.0,,,,,,4.0,,
2011-12,360805,34,2012-05-01 19:45:00,"bet365 Stadium, Stoke",26500,Stoke,Everton,1,1,1,1,D,D,0,1,1,0,0,0,0,0,1.0,1.0,11.0,11.0,3.0,4.0,6.0,6.0,2.0,1.0,,,,,,1.0,,,,,7.0,10.0,3.0,4.0,24.0,24.0,61.0,69.0,268.0,426.0,174.0,331.0,39.1,60.9,,,18.0,11.0,14.0,10.0,14.0,10.0,59.0,46.0,38.0,27.0,1.0,1.0,,,,,1.0,5.0,8.0,17.0,175.0,182.0,,,1.0,1.0,,,1.0,,63.0,32.0,32.0,63.0,26.0,15.0,15.0,26.0,4.0,6.0,4.0,6.0,,,6.0,14.0,14.0,5.0,0.0,0.0,0.0,0.0,,,,,1.0,,,
2011-12,360806,34,2012-04-14 15:00:00,"Stadium of Light, Sunderland",37476,Sunderland,Wolves,0,0,0,0,D,D,0,0,0,0,0,0,0,0,,,15.0,11.0,3.0,5.0,10.0,4.0,2.0,2.0,3.0,,,,3.0,,,,,,14.0,10.0,5.0,7.0,24.0,19.0,61.0,85.0,363.0,348.0,284.0,268.0,51.1,48.9,,,22.0,15.0,17.0,12.0,12.0,10.0,33.0,49.0,22.0,30.0,2.0,2.0,1.0,,,,2.0,5.0,7.0,10.0,163.0,169.0,,,,,1.0,1.0,,,46.0,29.0,29.0,46.0,7.0,8.0,8.0,7.0,8.0,4.0,8.0,4.0,2.0,,4.0,12.0,12.0,4.0,0.0,0.0,0.0,0.0,,,,,1.0,1.0,,
2011-12,360807,34,2012-04-14 15:00:00,"Liberty Stadium, Swansea",18985,Swansea,Blackburn,3,0,0,3,W,L,2,0,0,2,0,0,0,0,3.0,,22.0,8.0,8.0,2.0,10.0,6.0,4.0,,1.0,,,,1.0,,1.0,1.0,2.0,,17.0,7.0,8.0,2.0,16.0,16.0,64.0,60.0,612.0,214.0,549.0,140.0,73.2,26.8,,,19.0,19.0,13.0,16.0,13.0,17.0,20.0,27.0,10.0,15.0,,4.0,,1.0,,,5.0,9.0,12.0,10.0,142.0,142.0,,,,3.0,1.0,,,1.0,44.0,34.0,34.0,44.0,3.0,2.0,2.0,3.0,7.0,3.0,7.0,3.0,,2.0,8.0,14.0,13.0,8.0,0.0,0.0,0.0,0.0,,,,,2.0,,,
2011-12,360808,34,2012-04-14 15:00:00,"The Hawthorns, West Bromwich",25521,West Brom,QPR,1,0,0,1,W,L,1,0,0,1,0,0,0,0,1.0,,15.0,18.0,5.0,2.0,5.0,13.0,5.0,3.0,1.0,,,,1.0,,2.0,,1.0,,14.0,14.0,9.0,5.0,15.0,20.0,74.0,63.0,378.0,411.0,284.0,321.0,47.9,52.1,,,17.0,16.0,14.0,15.0,14.0,15.0,14.0,28.0,8.0,16.0,3.0,5.0,,1.0,,,7.0,4.0,12.0,9.0,161.0,163.0,,,,1.0,1.0,,,,40.0,43.0,43.0,40.0,9.0,7.0,7.0,9.0,6.0,8.0,6.0,8.0,,3.0,13.0,10.0,10.0,13.0,0.0,0.0,0.0,0.0,,,,,3.0,4.0,,
2011-12,360809,35,2012-04-21 12:45:00,"Emirates Stadium, London",60111,Arsenal,Chelsea,0,0,0,0,D,D,0,0,0,0,0,0,0,0,,,13.0,14.0,4.0,2.0,6.0,5.0,3.0,7.0,2.0,1.0,,,2.0,1.0,2.0,,,,10.0,10.0,6.0,7.0,29.0,20.0,65.0,64.0,496.0,381.0,430.0,311.0,56.7,43.3,,,24.0,22.0,18.0,17.0,15.0,14.0,20.0,28.0,11.0,16.0,6.0,3.0,1.0,,,,6.0,7.0,17.0,22.0,136.0,147.0,,,,,1.0,1.0,,,53.0,44.0,44.0,53.0,11.0,4.0,4.0,11.0,7.0,7.0,7.0,7.0,3.0,1.0,12.0,11.0,11.0,12.0,0.0,0.0,0.0,0.0,,,,,5.0,4.0,,
2011-12,360810,35,2012-04-21 15:00:00,"Villa Park, Birmingham",32557,Aston Villa,Sunderland,0,0,0,0,D,D,0,0,0,0,0,1,1,0,,,13.0,13.0,4.0,3.0,4.0,6.0,5.0,4.0,,2.0,,,,3.0,,,,,10.0,11.0,7.0,6.0,25.0,17.0,89.0,84.0,315.0,402.0,207.0,297.0,44.6,55.4,,,21.0,22.0,17.0,15.0,18.0,9.0,30.0,26.0,20.0,13.0,5.0,5.0,1.0,1.0,,,3.0,8.0,14.0,13.0,199.0,188.0,,,,,1.0,1.0,,,57.0,51.0,51.0,57.0,20.0,15.0,15.0,20.0,8.0,5.0,8.0,5.0,,,11.0,9.0,8.0,11.0,0.0,0.0,0.0,0.0,,,,,2.0,2.0,,
2011-12,360811,35,2012-04-21 15:00:00,"Ewood Park, Blackburn",23218,Blackburn,Norwich,2,0,0,2,W,L,1,0,0,1,0,0,0,0,2.0,,8.0,13.0,3.0,3.0,3.0,9.0,2.0,1.0,2.0,,1.0,,1.0,,1.0,,2.0,,7.0,11.0,4.0,3.0,18.0,40.0,70.0,91.0,285.0,400.0,186.0,303.0,42.7,57.3,,,9.0,19.0,8.0,13.0,20.0,8.0,41.0,57.0,17.0,37.0,1.0,2.0,,,,,5.0,2.0,14.0,6.0,202.0,169.0,,,,2.0,1.0,,,,38.0,40.0,40.0,38.0,14.0,7.0,7.0,14.0,9.0,7.0,9.0,7.0,1.0,1.0,10.0,13.0,13.0,9.0,0.0,0.0,0.0,0.0,,,,,4.0,1.0,,
2011-12,360812,35,2012-04-21 15:00:00,"University of Bolton Stadium, Bolton",25401,Bolton,Swansea,1,1,1,1,D,D,1,1,1,1,0,0,0,0,1.0,1.0,10.0,26.0,2.0,4.0,4.0,9.0,4.0,13.0,1.0,,1.0,,,1.0,,1.0,1.0,1.0,6.0,19.0,2.0,11.0,22.0,18.0,60.0,52.0,284.0,480.0,194.0,410.0,38.1,61.9,,,13.0,14.0,12.0,8.0,13.0,16.0,34.0,42.0,14.0,21.0,13.0,4.0,,,,,12.0,5.0,12.0,8.0,178.0,162.0,,,1.0,1.0,,,,,36.0,48.0,48.0,36.0,10.0,3.0,3.0,10.0,8.0,10.0,8.0,10.0,,1.0,19.0,8.0,8.0,19.0,0.0,0.0,0.0,0.0,,,,,2.0,5.0,,
2011-12,360813,35,2012-04-21 15:00:00,"Craven Cottage, London",25689,Fulham,Wigan,2,1,1,2,W,L,0,0,0,0,0,0,0,0,2.0,1.0,14.0,10.0,4.0,4.0,6.0,5.0,4.0,1.0,1.0,,,,2.0,,2.0,,2.0,,12.0,8.0,7.0,3.0,19.0,22.0,71.0,70.0,492.0,482.0,429.0,410.0,51.2,48.8,,,15.0,16.0,10.0,10.0,18.0,18.0,11.0,23.0,7.0,10.0,1.0,4.0,,,,,4.0,3.0,11.0,6.0,129.0,126.0,,,1.0,2.0,,,,,38.0,35.0,35.0,38.0,4.0,4.0,4.0,4.0,4.0,,4.0,,2.0,1.0,11.0,16.0,16.0,11.0,0.0,0.0,0.0,0.0,,,,,2.0,1.0,,
2011-12,360814,35,2012-04-22 16:00:00,"Anfield, Liverpool",43660,Liverpool,West Brom,0,1,1,0,L,W,0,0,0,0,0,0,0,0,,1.0,30.0,9.0,6.0,3.0,16.0,4.0,8.0,2.0,2.0,2.0,,1.0,3.0,1.0,2.0,,,1.0,23.0,6.0,9.0,4.0,38.0,18.0,93.0,75.0,564.0,332.0,472.0,237.0,63.3,36.7,,,14.0,26.0,10.0,19.0,13.0,11.0,20.0,48.0,15.0,27.0,2.0,10.0,1.0,,1.0,,3.0,8.0,14.0,9.0,176.0,172.0,,,1.0,,,1.0,,,46.0,53.0,53.0,46.0,16.0,13.0,13.0,16.0,15.0,3.0,15.0,3.0,,,12.0,8.0,8.0,11.0,0.0,0.0,0.0,0.0,,,,,2.0,4.0,,
2011-12,360815,35,2012-04-22 12:30:00,"Old Trafford, Manchester",75522,Man Utd,Everton,4,4,4,4,D,D,1,1,1,1,0,0,0,0,4.0,4.0,24.0,17.0,7.0,7.0,10.0,7.0,7.0,3.0,4.0,1.0,3.0,1.0,1.0,,1.0,,4.0,3.0,17.0,15.0,10.0,9.0,28.0,16.0,77.0,76.0,523.0,486.0,434.0,383.0,52.5,47.5,,,20.0,24.0,15.0,20.0,13.0,14.0,18.0,38.0,12.0,19.0,3.0,6.0,1.0,,1.0,,2.0,8.0,14.0,18.0,169.0,164.0,,,4.0,4.0,,,,,45.0,55.0,55.0,45.0,7.0,21.0,21.0,7.0,5.0,2.0,5.0,2.0,2.0,,9.0,12.0,10.0,8.0,0.0,0.0,0.0,0.0,,,,,2.0,1.0,,
2011-12,360816,35,2012-04-21 15:00:00,"St. James' Park, Newcastle",52162,Newcastle,Stoke,3,0,0,3,W,L,2,0,0,2,0,0,0,0,3.0,,17.0,8.0,9.0,,5.0,6.0,3.0,2.0,2.0,1.0,2.0,,1.0,1.0,1.0,,1.0,,12.0,5.0,7.0,1.0,11.0,19.0,61.0,82.0,527.0,365.0,435.0,284.0,58.1,41.9,,,21.0,23.0,15.0,16.0,13.0,14.0,21.0,31.0,16.0,17.0,2.0,3.0,,,,,1.0,3.0,18.0,13.0,156.0,158.0,,,,3.0,1.0,,,,46.0,46.0,46.0,46.0,12.0,13.0,13.0,12.0,4.0,5.0,4.0,5.0,1.0,,9.0,10.0,10.0,9.0,0.0,0.0,0.0,0.0,,,,,2.0,2.0,,
2011-12,360817,35,2012-04-21 17:30:00,"Kiyan Prince Foundation Stadium, London",18021,QPR,Spurs,1,0,0,1,W,L,1,0,0,1,1,0,0,1,1.0,,12.0,20.0,3.0,6.0,7.0,7.0,2.0,7.0,,1.0,,,,2.0,,,,,8.0,14.0,3.0,10.0,14.0,19.0,45.0,70.0,265.0,585.0,194.0,503.0,31.0,69.0,,,18.0,16.0,12.0,11.0,22.0,12.0,33.0,15.0,20.0,9.0,6.0,2.0,,,,,14.0,9.0,11.0,11.0,146.0,160.0,,,,1.0,1.0,,,,42.0,49.0,49.0,42.0,6.0,6.0,6.0,6.0,4.0,13.0,4.0,13.0,2.0,4.0,13.0,11.0,9.0,13.0,0.0,0.0,0.0,0.0,,,,,2.0,1.0,,
2011-12,360818,35,2012-04-22 16:00:00,"Molineux Stadium, Wolverhampton",24576,Wolves,Man City,0,2,2,0,L,W,0,1,1,0,0,0,0,0,,2.0,6.0,17.0,3.0,5.0,2.0,8.0,1.0,4.0,,4.0,,2.0,,3.0,,,,2.0,4.0,14.0,2.0,8.0,22.0,23.0,72.0,63.0,475.0,463.0,390.0,385.0,51.8,48.2,,,16.0,25.0,14.0,18.0,16.0,12.0,24.0,35.0,15.0,22.0,4.0,1.0,1.0,,,,10.0,4.0,9.0,11.0,168.0,140.0,,,2.0,,,1.0,,,34.0,49.0,49.0,34.0,4.0,8.0,8.0,4.0,7.0,4.0,7.0,4.0,1.0,1.0,6.0,12.0,10.0,6.0,0.0,0.0,0.0,0.0,,,,,2.0,4.0,,
2011-12,360819,36,2012-04-29 13:30:00,"Stamford Bridge, London",41675,Chelsea,QPR,6,1,1,6,W,L,4,0,0,4,0,0,0,0,6.0,1.0,30.0,13.0,13.0,2.0,7.0,6.0,10.0,5.0,3.0,,5.0,,,,,,3.0,1.0,22.0,11.0,19.0,6.0,22.0,14.0,49.0,54.0,524.0,384.0,474.0,319.0,56.7,43.3,,,11.0,20.0,11.0,19.0,21.0,7.0,13.0,22.0,7.0,9.0,5.0,10.0,,,,1.0,4.0,9.0,13.0,8.0,107.0,127.0,,,1.0,6.0,,,,,29.0,34.0,34.0,29.0,1.0,1.0,1.0,1.0,8.0,5.0,8.0,5.0,,1.0,9.0,8.0,8.0,9.0,0.0,0.0,0.0,0.0,,,,,3.0,3.0,,
