season,matchId,gameweek,kickoff,ground,attendance,home_team,away_team,goalsFor_h,goalsFor_a,goalsAgainst_h,goalsAgainst_a,result_h,result_a,halfTimeFor_h,halfTimeFor_a,halfTimeAgainst_h,halfTimeAgainst_a,redCardsFor_h,redCardsFor_a,redCardsAgainst_h,redCardsAgainst_a,goals_h,goals_a,totalScoringAtt_h,totalScoringAtt_a,ontargetScoringAtt_h,ontargetScoringAtt_a,shotOffTarget_h,shotOffTarget_a,blockedScoringAtt_h,blockedScoringAtt_a,bigChanceCreated_h,bigChanceCreated_a,bigChanceScored_h,bigChanceScored_a,bigChanceMissed_h,bigChanceMissed_a,hitWoodwork_h,hitWoodwork_a,goalAssist_h,goalAssist_a,totalAttAssist_h,totalAttAssist_a,ontargetAttAssist_h,ontargetAttAssist_a,penAreaEntries_h,penAreaEntries_a,finalThirdEntries_h,finalThirdEntries_a,totalPass_h,totalPass_a,accuratePass_h,accuratePass_a,possessionPercentage_h,possessionPercentage_a,totalTackle_h,totalTackle_a,wonTackle_h,wonTackle_a,interception_h,interception_a,totalClearance_h,totalClearance_a,effectiveClearance_h,effectiveClearance_a,outfielderBlock_h,outfielderBlock_a,errorLeadToShot_h,errorLeadToShot_a,errorLeadToGoal_h,errorLeadToGoal_a,challengeLost_h,challengeLost_a,dispossessed_h,dispossessed_a,possLostAll_h,possLostAll_a,goalsConceded_h,goalsConceded_a,cleanSheet_h,cleanSheet_a,ownGoals_h,ownGoals_a,duelWon_h,duelWon_a,duelLost_h,duelLost_a,aerialWon_h,aerialWon_a,aerialLost_h,aerialLost_a,cornerTaken_h,cornerTaken_a,wonCorners_h,wonCorners_a,attSetpiece_h,attSetpiece_a,fkFoulLost_h,fkFoulLost_a,fkFoulWon_h,fkFoulWon_a,yellowCard_h,yellowCard_a,redCard_h,redCard_a,penaltyWon_h,penaltyWon_a,attPenGoal_h,attPenGoal_a,totalOffside_h,totalOffside_a,saves_h,saves_a,touchesInOppBox_h,touchesInOppBox_a
2010-11,321687,4,2010-09-11 15:00:00,"Emirates Stadium, London",59876.0,Arsenal,Bolton,4,1,1,4,W,L,1,1,1,1,0,1,1,0,4.0,1.0,22.0,9.0,11.0,4.0,8.0,1.0,3.0,4.0,8.0,1.0,3.0,1.0,5.0,,,,3.0,1.0,19.0,5.0,12.0,4.0,29.0,16.0,59.0,81.0,571.0,299.0,496.0,197.0,64.3,35.7,18.0,39.0,14.0,29.0,21.0,21.0,34.0,15.0,18.0,6.0,4.0,3.0,,,1.0,,2.0,10.0,24.0,14.0,162.0,159.0,1.0,4.0,,,,,51.0,69.0,69.0,51.0,12.0,18.0,18.0,12.0,9.0,7.0,9.0,6.0,,1.0,11.0,11.0,11.0,10.0,0.0,0.0,0.0,0.0,,,,,5.0,1.0,,,,
2010-11,321688,4,2010-09-12 16:00:00,"St. Andrew's Stadium, Birmingham",27333.0,Birmingham,Liverpool,0,0,0,0,D,D,0,0,0,0,0,0,0,0,,,17.0,17.0,2.0,3.0,13.0,6.0,2.0,8.0,2.0,,,,2.0,,,,,,14.0,11.0,4.0,6.0,31.0,25.0,95.0,80.0,360.0,455.0,254.0,356.0,43.8,56.2,22.0,12.0,14.0,10.0,19.0,17.0,39.0,36.0,17.0,17.0,8.0,2.0,,2.0,,,11.0,4.0,5.0,15.0,182.0,193.0,,,1.0,1.0,,,45.0,48.0,48.0,45.0,10.0,17.0,17.0,10.0,4.0,3.0,4.0,3.0,2.0,,8.0,9.0,9.0,8.0,0.0,0.0,0.0,0.0,,,,,2.0,1.0,,,,
2010-11,321689,4,2010-09-11 12:45:00,"Goodison Park, Liverpool",36556.0,Everton,Man Utd,3,3,3,3,D,D,1,1,1,1,0,0,0,0,3.0,3.0,26.0,13.0,6.0,6.0,11.0,5.0,9.0,2.0,4.0,4.0,2.0,3.0,2.0,1.0,1.0,1.0,3.0,3.0,18.0,11.0,13.0,7.0,29.0,11.0,85.0,56.0,441.0,406.0,369.0,332.0,52.3,47.7,16.0,20.0,12.0,14.0,18.0,10.0,20.0,47.0,10.0,21.0,2.0,9.0,,,,,4.0,4.0,10.0,9.0,146.0,156.0,3.0,3.0,,,,,51.0,46.0,46.0,51.0,12.0,11.0,11.0,12.0,7.0,5.0,7.0,5.0,1.0,1.0,12.0,19.0,19.0,11.0,0.0,0.0,0.0,0.0,,,,,2.0,5.0,,,,
2010-11,321690,4,2010-09-11 15:00:00,"Craven Cottage, London",25280.0,Fulham,Wolves,2,1,1,2,W,L,0,1,1,0,0,1,1,0,2.0,1.0,17.0,7.0,3.0,2.0,8.0,2.0,6.0,3.0,2.0,1.0,,1.0,3.0,,,,1.0,1.0,13.0,7.0,8.0,5.0,25.0,24.0,86.0,83.0,570.0,348.0,464.0,247.0,61.3,38.7,17.0,17.0,12.0,12.0,12.0,22.0,43.0,51.0,25.0,27.0,3.0,6.0,,,1.0,1.0,2.0,5.0,12.0,14.0,189.0,185.0,1.0,2.0,,,,,53.0,46.0,46.0,53.0,12.0,17.0,17.0,12.0,6.0,6.0,6.0,6.0,2.0,1.0,9.0,19.0,19.0,9.0,0.0,0.0,0.0,0.0,,,,,6.0,2.0,,,,
2010-11,321691,4,2010-09-11 15:00:00,"Etihad Stadium, Manchester",44246.0,Man City,Blackburn,1,1,1,1,D,D,0,1,1,0,0,0,0,0,1.0,1.0,21.0,9.0,10.0,3.0,7.0,4.0,4.0,2.0,4.0,1.0,1.0,1.0,3.0,,1.0,,1.0,1.0,18.0,7.0,12.0,5.0,27.0,37.0,62.0,76.0,512.0,282.0,428.0,173.0,64.9,35.1,12.0,33.0,11.0,26.0,12.0,15.0,38.0,39.0,19.0,17.0,2.0,6.0,1.0,,,,3.0,14.0,15.0,7.0,199.0,190.0,1.0,1.0,,,,,56.0,59.0,59.0,56.0,19.0,10.0,10.0,19.0,13.0,1.0,14.0,1.0,1.0,2.0,15.0,12.0,11.0,12.0,0.0,0.0,0.0,0.0,,,,,2.0,,,,,
2010-11,321692,4,2010-09-11 15:00:00,"St. James' Park, Newcastle",49597.0,Newcastle,Blackpool,0,2,2,0,L,W,0,1,1,0,0,0,0,0,,2.0,21.0,8.0,7.0,5.0,7.0,2.0,7.0,1.0,2.0,2.0,,1.0,5.0,2.0,1.0,,,1.0,16.0,5.0,10.0,3.0,38.0,15.0,86.0,68.0,396.0,311.0,305.0,221.0,56.5,43.5,8.0,11.0,8.0,7.0,12.0,16.0,17.0,52.0,8.0,35.0,1.0,8.0,,,,,8.0,15.0,5.0,6.0,168.0,148.0,2.0,,,1.0,,,56.0,46.0,46.0,56.0,19.0,10.0,10.0,19.0,3.0,2.0,3.0,2.0,2.0,1.0,16.0,17.0,14.0,16.0,0.0,0.0,0.0,0.0,,1.0,,1.0,4.0,11.0,,,,
2010-11,321693,4,2010-09-13 20:00:00,"bet365 Stadium, Stoke",25899.0,Stoke,Aston Villa,2,1,1,2,W,L,0,1,1,0,0,0,0,0,2.0,1.0,21.0,11.0,9.0,5.0,8.0,4.0,4.0,2.0,2.0,1.0,1.0,,1.0,1.0,,,2.0,1.0,16.0,10.0,11.0,7.0,29.0,22.0,74.0,55.0,277.0,382.0,175.0,277.0,43.3,56.7,16.0,20.0,14.0,15.0,15.0,7.0,26.0,49.0,20.0,25.0,2.0,4.0,1.0,,,,7.0,6.0,16.0,10.0,180.0,190.0,1.0,2.0,,,,,64.0,52.0,52.0,64.0,29.0,14.0,14.0,29.0,8.0,7.0,8.0,7.0,3.0,,12.0,14.0,13.0,11.0,0.0,0.0,0.0,0.0,,,,,2.0,1.0,,,,
2010-11,321694,4,2010-09-11 15:00:00,"The Hawthorns, West Bromwich",23642.0,West Brom,Spurs,1,1,1,1,D,D,1,1,1,1,0,0,0,0,1.0,1.0,18.0,17.0,7.0,6.0,7.0,7.0,4.0,4.0,2.0,2.0,,1.0,2.0,2.0,,,1.0,,16.0,9.0,9.0,6.0,19.0,9.0,58.0,60.0,291.0,459.0,234.0,386.0,40.3,59.7,24.0,18.0,15.0,13.0,22.0,15.0,15.0,26.0,9.0,17.0,4.0,4.0,1.0,,,,6.0,7.0,15.0,16.0,124.0,132.0,1.0,1.0,,,,,46.0,42.0,42.0,46.0,6.0,7.0,7.0,6.0,9.0,4.0,9.0,4.0,1.0,,12.0,11.0,9.0,11.0,0.0,0.0,0.0,0.0,,,,,3.0,1.0,,,,
2010-11,321695,4,2010-09-11 15:00:00,"Boleyn Ground, London",33014.0,West Ham,Chelsea,1,3,3,1,L,W,0,2,2,0,0,0,0,0,1.0,3.0,15.0,18.0,4.0,7.0,6.0,8.0,5.0,3.0,2.0,3.0,,2.0,2.0,1.0,1.0,1.0,,2.0,10.0,14.0,4.0,8.0,34.0,16.0,92.0,69.0,384.0,537.0,318.0,470.0,42.6,57.4,21.0,18.0,16.0,14.0,11.0,19.0,28.0,28.0,15.0,15.0,3.0,5.0,,,1.0,1.0,15.0,2.0,13.0,13.0,134.0,131.0,3.0,1.0,,,,,43.0,58.0,58.0,43.0,10.0,12.0,12.0,10.0,1.0,5.0,1.0,5.0,,3.0,15.0,11.0,10.0,13.0,0.0,0.0,0.0,0.0,,,,,3.0,,,,,
2010-11,321696,4,2010-09-11 15:00:00,"DW Stadium, Wigan",15844.0,Wigan,Sunderland,1,1,1,1,D,D,0,0,0,0,0,1,1,0,1.0,1.0,19.0,6.0,3.0,1.0,12.0,2.0,4.0,3.0,1.0,1.0,,1.0,1.0,,,,1.0,1.0,15.0,4.0,6.0,3.0,15.0,16.0,69.0,82.0,495.0,275.0,401.0,170.0,64.0,36.0,16.0,21.0,13.0,15.0,16.0,28.0,21.0,29.0,11.0,14.0,3.0,3.0,,,,,4.0,11.0,12.0,8.0,173.0,174.0,1.0,1.0,,,,,54.0,57.0,57.0,54.0,16.0,13.0,13.0,16.0,5.0,1.0,5.0,1.0,2.0,1.0,20.0,11.0,11.0,18.0,0.0,0.0,0.0,0.0,,,,,5.0,,,,,
2010-11,321697,5,2010-09-18 15:00:00,"Villa Park, Birmingham",34655.0,Aston Villa,Bolton,1,1,1,1,D,D,1,1,1,1,0,0,0,0,1.0,1.0,17.0,14.0,2.0,5.0,9.0,6.0,6.0,3.0,,,,,,,,,,1.0,9.0,10.0,4.0,6.0,19.0,31.0,64.0,92.0,399.0,307.0,300.0,208.0,56.7,43.3,11.0,19.0,9.0,11.0,17.0,9.0,32.0,43.0,17.0,30.0,3.0,6.0,1.0,1.0,,,3.0,11.0,6.0,5.0,189.0,166.0,1.0,1.0,,,,,44.0,61.0,61.0,44.0,16.0,23.0,23.0,16.0,8.0,4.0,8.0,4.0,,1.0,16.0,6.0,6.0,16.0,0.0,0.0,0.0,0.0,,,,,3.0,1.0,,,,
2010-11,321698,5,2010-09-18 15:00:00,"Ewood Park, Blackburn",23759.0,Blackburn,Fulham,1,1,1,1,D,D,1,0,0,1,0,0,0,0,1.0,1.0,11.0,9.0,4.0,2.0,4.0,5.0,3.0,2.0,1.0,,,,1.0,,,,1.0,1.0,6.0,6.0,3.0,3.0,29.0,19.0,93.0,81.0,303.0,494.0,176.0,379.0,38.9,61.1,24.0,16.0,17.0,12.0,25.0,12.0,30.0,50.0,20.0,24.0,2.0,4.0,,1.0,,1.0,5.0,4.0,9.0,17.0,206.0,216.0,1.0,1.0,,,,,61.0,59.0,59.0,61.0,23.0,21.0,21.0,23.0,3.0,3.0,3.0,3.0,2.0,,19.0,10.0,10.0,17.0,0.0,0.0,0.0,0.0,,,,,4.0,1.0,,,,
2010-11,321699,5,2010-09-19 16:00:00,"Stamford Bridge, London",41761.0,Chelsea,Blackpool,4,0,0,4,W,L,4,0,0,4,0,0,0,0,4.0,,28.0,11.0,8.0,3.0,13.0,5.0,7.0,3.0,4.0,1.0,2.0,,3.0,1.0,,,3.0,,23.0,10.0,12.0,6.0,20.0,21.0,76.0,56.0,534.0,403.0,475.0,327.0,56.5,43.5,13.0,19.0,12.0,15.0,25.0,20.0,13.0,32.0,7.0,23.0,4.0,6.0,1.0,,,,4.0,15.0,9.0,9.0,122.0,129.0,,4.0,1.0,,,1.0,42.0,40.0,40.0,42.0,10.0,10.0,10.0,10.0,9.0,6.0,9.0,6.0,,,8.0,6.0,4.0,7.0,0.0,0.0,0.0,0.0,,,,,3.0,1.0,,,,
2010-11,321700,5,2010-09-18 15:00:00,"Goodison Park, Liverpool",38019.0,Everton,Newcastle,0,1,1,0,L,W,0,1,1,0,0,0,0,0,,1.0,12.0,10.0,3.0,4.0,5.0,5.0,4.0,1.0,1.0,,,,1.0,,1.0,,,1.0,10.0,5.0,6.0,3.0,34.0,17.0,79.0,57.0,387.0,366.0,298.0,293.0,51.7,48.3,24.0,20.0,18.0,18.0,20.0,24.0,21.0,28.0,15.0,13.0,1.0,4.0,1.0,,,,8.0,4.0,12.0,15.0,164.0,176.0,1.0,,,1.0,,,62.0,51.0,51.0,62.0,13.0,8.0,8.0,13.0,3.0,6.0,3.0,6.0,3.0,2.0,15.0,22.0,21.0,15.0,0.0,0.0,0.0,0.0,,,,,3.0,1.0,,,,
2010-11,321701,5,2010-09-19 13:30:00,"Old Trafford, Manchester",75213.0,Man Utd,Liverpool,3,2,2,3,W,L,1,0,0,1,0,0,0,0,3.0,2.0,19.0,8.0,5.0,2.0,8.0,6.0,6.0,,1.0,,1.0,1.0,1.0,,1.0,,3.0,,14.0,6.0,9.0,,27.0,19.0,64.0,61.0,470.0,511.0,397.0,425.0,49.5,50.5,14.0,19.0,10.0,14.0,16.0,21.0,25.0,37.0,9.0,16.0,,6.0,,,,,5.0,10.0,13.0,8.0,147.0,143.0,2.0,3.0,,,,,44.0,47.0,47.0,44.0,10.0,8.0,8.0,10.0,6.0,1.0,6.0,1.0,2.0,,15.0,11.0,10.0,15.0,0.0,0.0,0.0,0.0,,1.0,,1.0,2.0,1.0,,,,
2010-11,321702,5,2010-09-18 12:45:00,"bet365 Stadium, Stoke",27028.0,Stoke,West Ham,1,1,1,1,D,D,0,1,1,0,0,0,0,0,1.0,1.0,14.0,13.0,3.0,6.0,5.0,6.0,6.0,1.0,2.0,,1.0,1.0,3.0,,3.0,1.0,1.0,,8.0,7.0,5.0,4.0,28.0,21.0,74.0,71.0,271.0,395.0,181.0,294.0,42.5,57.5,16.0,23.0,12.0,18.0,11.0,16.0,35.0,50.0,19.0,32.0,1.0,6.0,,2.0,,1.0,2.0,5.0,7.0,11.0,180.0,179.0,1.0,1.0,,,,,54.0,63.0,63.0,54.0,23.0,24.0,24.0,23.0,6.0,3.0,6.0,3.0,2.0,3.0,14.0,12.0,10.0,14.0,0.0,0.0,0.0,0.0,,,,,3.0,2.0,,,,
2010-11,321703,5,2010-09-18 17:30:00,"Stadium of Light, Sunderland",38950.0,Sunderland,Arsenal,1,1,1,1,D,D,0,1,1,0,0,1,1,0,1.0,1.0,19.0,16.0,4.0,4.0,11.0,11.0,4.0,1.0,3.0,1.0,1.0,,3.0,2.0,,1.0,,,11.0,12.0,5.0,4.0,37.0,18.0,92.0,67.0,407.0,373.0,291.0,289.0,53.5,46.5,28.0,17.0,22.0,12.0,22.0,19.0,18.0,60.0,14.0,30.0,1.0,4.0,,,1.0,1.0,9.0,9.0,8.0,23.0,201.0,181.0,1.0,1.0,,,,,82.0,58.0,58.0,82.0,32.0,20.0,20.0,32.0,11.0,3.0,11.0,3.0,1.0,1.0,12.0,14.0,13.0,12.0,0.0,0.0,0.0,0.0,,1.0,,,2.0,,,,,
2010-11,321704,5,2010-09-18 15:00:00,"White Hart Lane, London",35940.0,Spurs,Wolves,3,1,1,3,W,L,0,1,1,0,0,0,0,0,3.0,1.0,26.0,6.0,8.0,1.0,10.0,3.0,8.0,2.0,,1.0,2.0,1.0,,,,,,1.0,20.0,4.0,10.0,2.0,34.0,13.0,63.0,81.0,452.0,326.0,369.0,231.0,57.7,42.3,16.0,19.0,10.0,14.0,19.0,11.0,23.0,30.0,11.0,16.0,2.0,8.0,,1.0,,1.0,4.0,6.0,14.0,10.0,152.0,160.0,1.0,3.0,,,,,48.0,35.0,35.0,48.0,15.0,5.0,5.0,15.0,5.0,5.0,5.0,5.0,1.0,1.0,9.0,12.0,11.0,7.0,0.0,0.0,0.0,0.0,1.0,,1.0,,4.0,3.0,,,,
2010-11,321705,5,2010-09-18 15:00:00,"The Hawthorns, West Bromwich",23062.0,West Brom,Birmingham,3,1,1,3,W,L,0,1,1,0,0,0,0,0,3.0,1.0,19.0,5.0,5.0,3.0,8.0,2.0,6.0,,2.0,1.0,2.0,1.0,1.0,,,,1.0,1.0,15.0,5.0,9.0,3.0,27.0,12.0,87.0,93.0,404.0,388.0,322.0,298.0,51.4,48.6,11.0,21.0,8.0,13.0,16.0,12.0,22.0,27.0,13.0,14.0,,6.0,,,,1.0,2.0,9.0,16.0,6.0,152.0,145.0,1.0,3.0,,,,1.0,48.0,47.0,47.0,48.0,18.0,12.0,12.0,18.0,4.0,,5.0,,1.0,1.0,12.0,10.0,10.0,12.0,0.0,0.0,0.0,0.0,,,,,3.0,2.0,,,,
2010-11,321706,5,2010-09-19 15:00:00,"DW Stadium, Wigan",15525.0,Wigan,Man City,0,2,2,0,L,W,0,1,1,0,0,0,0,0,,2.0,9.0,10.0,,3.0,6.0,6.0,3.0,1.0,1.0,1.0,,2.0,1.0,1.0,,1.0,,1.0,7.0,5.0,2.0,1.0,14.0,15.0,59.0,56.0,401.0,490.0,318.0,398.0,46.0,54.0,20.0,20.0,10.0,19.0,29.0,23.0,16.0,17.0,8.0,11.0,1.0,3.0,1.0,,1.0,,6.0,7.0,10.0,13.0,149.0,162.0,2.0,,,1.0,,,52.0,44.0,44.0,52.0,10.0,8.0,8.0,10.0,3.0,,3.0,1.0,1.0,,10.0,16.0,15.0,10.0,0.0,0.0,0.0,0.0,,,,,1.0,8.0,,,,
2010-11,321707,6,2010-09-25 15:00:00,"Emirates Stadium, London",60025.0,Arsenal,West Brom,2,3,3,2,L,W,0,0,0,0,0,0,0,0,2.0,3.0,28.0,8.0,6.0,5.0,11.0,2.0,11.0,1.0,2.0,2.0,1.0,2.0,3.0,1.0,3.0,1.0,2.0,3.0,19.0,5.0,12.0,4.0,29.0,12.0,68.0,58.0,522.0,303.0,446.0,234.0,64.3,35.7,21.0,23.0,12.0,19.0,10.0,24.0,15.0,58.0,9.0,30.0,1.0,9.0,,,2.0,,7.0,11.0,15.0,13.0,159.0,149.0,3.0,2.0,,,,,52.0,60.0,60.0,52.0,5.0,15.0,15.0,5.0,16.0,5.0,16.0,4.0,5.0,1.0,16.0,15.0,15.0,15.0,0.0,0.0,0.0,0.0,,1.0,,,1.0,7.0,,,,
2010-11,321708,6,2010-09-25 15:00:00,"St. Andrew's Stadium, Birmingham",22186.0,Birmingham,Wigan,0,0,0,0,D,D,0,0,0,0,1,0,0,1,,,11.0,16.0,3.0,5.0,6.0,3.0,2.0,8.0,1.0,1.0,,,2.0,1.0,,,,,8.0,12.0,3.0,10.0,23.0,15.0,102.0,77.0,441.0,342.0,322.0,257.0,56.1,43.9,39.0,18.0,22.0,13.0,16.0,19.0,25.0,45.0,14.0,22.0,8.0,2.0,,,,,7.0,4.0,15.0,29.0,183.0,190.0,,,1.0,1.0,,,81.0,48.0,48.0,81.0,20.0,10.0,10.0,20.0,4.0,7.0,4.0,7.0,3.0,,14.0,18.0,18.0,12.0,0.0,0.0,0.0,0.0,,,,,4.0,3.0,,,,
2010-11,321709,6,2010-09-25 15:00:00,"Bloomfield Road, Blackpool",15901.0,Blackpool,Blackburn,1,2,2,1,L,W,0,1,1,0,0,0,0,0,1.0,2.0,15.0,16.0,3.0,5.0,7.0,6.0,5.0,5.0,2.0,1.0,,,2.0,1.0,1.0,1.0,1.0,,12.0,12.0,5.0,7.0,30.0,26.0,88.0,79.0,393.0,284.0,287.0,171.0,58.2,41.8,24.0,15.0,14.0,11.0,5.0,15.0,54.0,48.0,32.0,23.0,5.0,5.0,,,1.0,,4.0,5.0,10.0,16.0,205.0,215.0,2.0,1.0,,,1.0,,57.0,54.0,54.0,57.0,17.0,23.0,23.0,17.0,8.0,8.0,8.0,8.0,1.0,4.0,13.0,13.0,11.0,12.0,0.0,0.0,0.0,0.0,,,,,1.0,3.0,,,,
2010-11,321710,6,2010-09-26 12:00:00,"Macron Stadium, Bolton",23926.0,Bolton,Man Utd,2,2,2,2,D,D,1,1,1,1,0,0,0,0,2.0,2.0,15.0,13.0,4.0,6.0,6.0,6.0,5.0,1.0,,,,,,,,,2.0,2.0,10.0,13.0,6.0,7.0,33.0,18.0,69.0,78.0,267.0,502.0,178.0,407.0,34.2,65.8,19.0,14.0,15.0,11.0,24.0,13.0,56.0,41.0,40.0,19.0,1.0,5.0,,1.0,,,9.0,4.0,9.0,12.0,146.0,194.0,2.0,2.0,,,,,55.0,60.0,60.0,55.0,14.0,21.0,21.0,14.0,7.0,12.0,7.0,12.0,,1.0,16.0,18.0,18.0,16.0,0.0,0.0,0.0,0.0,,,,,,4.0,,,,
2010-11,321711,6,2010-09-25 15:00:00,"Craven Cottage, London",25598.0,Fulham,Everton,0,0,0,0,D,D,0,0,0,0,0,0,0,0,,,11.0,16.0,2.0,5.0,8.0,7.0,1.0,4.0,,1.0,,,,1.0,,,,,9.0,13.0,3.0,6.0,21.0,29.0,86.0,94.0,406.0,484.0,307.0,380.0,45.8,54.2,23.0,23.0,15.0,20.0,24.0,13.0,44.0,24.0,20.0,11.0,4.0,1.0,,,,,13.0,2.0,14.0,18.0,189.0,181.0,,,1.0,1.0,,,56.0,74.0,74.0,56.0,19.0,24.0,24.0,19.0,4.0,5.0,4.0,5.0,,1.0,14.0,13.0,12.0,14.0,0.0,0.0,0.0,0.0,,,,,3.0,5.0,,,,
2010-11,321712,6,2010-09-25 15:00:00,"Anfield, Liverpool",43626.0,Liverpool,Sunderland,2,2,2,2,D,D,1,1,1,1,0,0,0,0,2.0,2.0,14.0,10.0,5.0,3.0,8.0,7.0,1.0,,2.0,1.0,2.0,1.0,2.0,,,,1.0,1.0,10.0,7.0,4.0,1.0,21.0,28.0,70.0,97.0,412.0,347.0,319.0,240.0,54.9,45.1,26.0,21.0,18.0,14.0,19.0,30.0,33.0,33.0,17.0,18.0,,1.0,1.0,1.0,,1.0,6.0,12.0,12.0,14.0,175.0,189.0,2.0,2.0,,,,,57.0,58.0,58.0,57.0,10.0,16.0,16.0,10.0,3.0,3.0,3.0,3.0,,1.0,19.0,8.0,8.0,15.0,0.0,0.0,0.0,0.0,,1.0,,1.0,1.0,1.0,,,,
2010-11,321713,6,2010-09-25 12:45:00,"Etihad Stadium, Manchester",47203.0,Man City,Chelsea,1,0,0,1,W,L,0,0,0,0,0,0,0,0,1.0,,10.0,18.0,4.0,4.0,2.0,10.0,4.0,4.0,,1.0,,,,1.0,1.0,1.0,1.0,,7.0,13.0,6.0,6.0,15.0,15.0,56.0,59.0,375.0,503.0,309.0,442.0,43.0,57.0,37.0,20.0,31.0,12.0,25.0,25.0,33.0,17.0,14.0,10.0,4.0,4.0,,,,,17.0,5.0,13.0,22.0,149.0,144.0,,1.0,1.0,,,,62.0,60.0,60.0,62.0,7.0,12.0,12.0,7.0,3.0,4.0,3.0,4.0,,1.0,11.0,13.0,13.0,11.0,0.0,0.0,0.0,0.0,,,,,2.0,1.0,,,,
2010-11,321714,6,2010-09-26 16:10:00,"St. James' Park, Newcastle",41915.0,Newcastle,Stoke,1,2,2,1,L,W,1,0,0,1,0,0,0,0,1.0,2.0,14.0,8.0,3.0,1.0,6.0,6.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,,,2.0,,1.0,9.0,7.0,6.0,2.0,30.0,20.0,63.0,66.0,472.0,275.0,378.0,176.0,63.0,37.0,16.0,26.0,15.0,16.0,12.0,11.0,28.0,39.0,10.0,27.0,1.0,5.0,,,,,,11.0,21.0,15.0,186.0,172.0,2.0,1.0,,,1.0,,47.0,53.0,53.0,47.0,10.0,19.0,19.0,10.0,3.0,5.0,3.0,5.0,,2.0,8.0,11.0,10.0,8.0,0.0,0.0,0.0,0.0,1.0,,1.0,,2.0,1.0,,,,
2010-11,321715,6,2010-09-25 15:00:00,"Boleyn Ground, London",34190.0,West Ham,Spurs,1,0,0,1,W,L,1,0,0,1,0,0,0,0,1.0,,25.0,20.0,7.0,5.0,8.0,7.0,10.0,8.0,,2.0,,,,2.0,,1.0,1.0,,21.0,17.0,14.0,10.0,25.0,26.0,82.0,66.0,269.0,521.0,205.0,450.0,36.1,63.9,16.0,20.0,12.0,13.0,18.0,11.0,36.0,37.0,20.0,19.0,7.0,10.0,,,,,11.0,13.0,11.0,10.0,143.0,142.0,,1.0,1.0,,,,57.0,54.0,54.0,57.0,17.0,13.0,13.0,17.0,14.0,7.0,14.0,7.0,2.0,1.0,10.0,12.0,11.0,10.0,0.0,0.0,0.0,0.0,,,,,3.0,,,,,
2010-11,321716,6,2010-09-26 14:05:00,"Molineux Stadium, Wolverhampton",27511.0,Wolves,Aston Villa,1,2,2,1,L,W,0,1,1,0,0,0,0,0,1.0,2.0,16.0,10.0,7.0,8.0,4.0,2.0,5.0,,,2.0,,1.0,,1.0,,,1.0,2.0,13.0,8.0,10.0,6.0,36.0,15.0,102.0,63.0,463.0,324.0,324.0,220.0,57.7,42.3,9.0,25.0,8.0,17.0,18.0,16.0,21.0,62.0,12.0,37.0,,5.0,,,,,1.0,7.0,13.0,3.0,221.0,182.0,2.0,1.0,,,,,55.0,68.0,68.0,55.0,20.0,28.0,28.0,20.0,5.0,4.0,5.0,4.0,2.0,,14.0,20.0,19.0,14.0,0.0,0.0,0.0,0.0,,,,,1.0,3.0,,,,
2010-11,321717,7,2010-10-02 15:00:00,"St. Andrew's Stadium, Birmingham",23138.0,Birmingham,Everton,0,2,2,0,L,W,0,0,0,0,0,0,0,0,,2.0,6.0,12.0,,3.0,3.0,5.0,3.0,4.0,,1.0,,1.0,,1.0,,,,1.0,4.0,9.0,2.0,5.0,40.0,17.0,94.0,85.0,368.0,373.0,274.0,286.0,49.0,51.0,13.0,9.0,10.0,6.0,17.0,15.0,34.0,28.0,15.0,19.0,5.0,3.0,1.0,1.0,,,9.0,6.0,4.0,6.0,167.0,150.0,2.0,,,1.0,1.0,,45.0,40.0,40.0,45.0,16.0,17.0,17.0,16.0,6.0,5.0,6.0,5.0,,1.0,5.0,11.0,10.0,5.0,0.0,0.0,0.0,0.0,,,,,4.0,2.0,,,,
2010-11,321718,7,2010-10-03 16:00:00,"Stamford Bridge, London",41828.0,Chelsea,Arsenal,2,0,0,2,W,L,1,0,0,1,0,0,0,0,2.0,,17.0,16.0,7.0,4.0,7.0,8.0,3.0,4.0,2.0,1.0,,,3.0,2.0,,,1.0,,14.0,14.0,9.0,8.0,17.0,22.0,74.0,55.0,405.0,441.0,326.0,362.0,47.0,53.0,21.0,22.0,18.0,15.0,24.0,12.0,26.0,22.0,14.0,15.0,4.0,3.0,1.0,1.0,,,10.0,10.0,12.0,15.0,153.0,152.0,,2.0,1.0,,,,55.0,50.0,50.0,55.0,13.0,12.0,12.0,13.0,10.0,10.0,10.0,10.0,,1.0,6.0,12.0,11.0,6.0,0.0,0.0,0.0,0.0,,,,,8.0,2.0,,,,
