season,matchId,gameweek,kickoff,ground,attendance,home_team,away_team,goalsFor_h,goalsFor_a,goalsAgainst_h,goalsAgainst_a,result_h,result_a,halfTimeFor_h,halfTimeFor_a,halfTimeAgainst_h,halfTimeAgainst_a,redCardsFor_h,redCardsFor_a,redCardsAgainst_h,redCardsAgainst_a,goals_h,goals_a,totalScoringAtt_h,totalScoringAtt_a,ontargetScoringAtt_h,ontargetScoringAtt_a,shotOffTarget_h,shotOffTarget_a,blockedScoringAtt_h,blockedScoringAtt_a,bigChanceCreated_h,bigChanceCreated_a,bigChanceScored_h,bigChanceScored_a,bigChanceMissed_h,bigChanceMissed_a,hitWoodwork_h,hitWoodwork_a,goalAssist_h,goalAssist_a,totalAttAssist_h,totalAttAssist_a,ontargetAttAssist_h,ontargetAttAssist_a,penAreaEntries_h,penAreaEntries_a,finalThirdEntries_h,finalThirdEntries_a,totalPass_h,totalPass_a,accuratePass_h,accuratePass_a,possessionPercentage_h,possessionPercentage_a,touchesInOppBox_h,touchesInOppBox_a,totalTackle_h,totalTackle_a,wonTackle_h,wonTackle_a,interception_h,interception_a,totalClearance_h,totalClearance_a,effectiveClearance_h,effectiveClearance_a,blockedPass_h,blockedPass_a,outfielderBlock_h,outfielderBlock_a,errorLeadToShot_h,errorLeadToShot_a,errorLeadToGoal_h,errorLeadToGoal_a,challengeLost_h,challengeLost_a,dispossessed_h,dispossessed_a,possLostAll_h,possLostAll_a,saves_h,saves_a,goalsConceded_h,goalsConceded_a,cleanSheet_h,cleanSheet_a,ownGoals_h,ownGoals_a,duelWon_h,duelWon_a,duelLost_h,duelLost_a,aerialWon_h,aerialWon_a,aerialLost_h,aerialLost_a,cornerTaken_h,cornerTaken_a,wonCorners_h,wonCorners_a,attSetpiece_h,attSetpiece_a,fkFoulLost_h,fkFoulLost_a,fkFoulWon_h,fkFoulWon_a,yellowCard_h,yellowCard_a,redCard_h,redCard_a,penaltyWon_h,penaltyWon_a,attPenGoal_h,attPenGoal_a,totalOffside_h,totalOffside_a
2016-17,855297,13,2016-11-26 15:00:00,"Anfield, Liverpool",53114,Liverpool,Sunderland,2,0,0,2,W,L,0,0,0,0,0,0,0,0,2.0,,27.0,6.0,7.0,1.0,13.0,1.0,7.0,4.0,,,1.0,,,,,,1.0,,20.0,3.0,11.0,2.0,64.0,18.0,96.0,52.0,702.0,205.0,608.0,125.0,77.3,22.7,42.0,10.0,19.0,21.0,15.0,10.0,7.0,17.0,15.0,48.0,15.0,48.0,13.0,13.0,4.0,7.0,,,,,4.0,7.0,13.0,10.0,159.0,140.0,1.0,5.0,,2.0,1.0,,,,47.0,57.0,57.0,47.0,11.0,27.0,27.0,11.0,9.0,4.0,9.0,4.0,1.0,1.0,5.0,9.0,9.0,5.0,0.0,0.0,0.0,0.0,1.0,,1.0,,,1.0
2016-17,855298,13,2016-11-27 16:30:00,"Old Trafford, Manchester",75313,Man Utd,West Ham,1,1,1,1,D,D,1,1,1,1,0,0,0,0,1.0,1.0,17.0,6.0,8.0,2.0,7.0,4.0,2.0,,3.0,1.0,1.0,1.0,2.0,,1.0,,1.0,1.0,15.0,5.0,8.0,2.0,52.0,18.0,92.0,42.0,611.0,278.0,540.0,191.0,68.4,31.6,42.0,17.0,16.0,16.0,11.0,15.0,14.0,12.0,34.0,38.0,34.0,38.0,13.0,13.0,,2.0,,2.0,,,12.0,9.0,7.0,14.0,137.0,132.0,1.0,7.0,1.0,1.0,,,,,64.0,52.0,52.0,64.0,25.0,10.0,10.0,25.0,8.0,4.0,8.0,4.0,,1.0,16.0,16.0,16.0,14.0,0.0,0.0,0.0,0.0,,,,,4.0,2.0
2016-17,855299,13,2016-11-27 16:30:00,"St. Mary's Stadium, Southampton",31132,Southampton,Everton,1,0,0,1,W,L,1,0,0,1,0,0,0,0,1.0,,17.0,13.0,7.0,1.0,7.0,11.0,3.0,1.0,4.0,,1.0,,3.0,,1.0,,1.0,,13.0,12.0,8.0,2.0,31.0,27.0,57.0,68.0,461.0,415.0,365.0,323.0,52.9,47.1,27.0,18.0,22.0,23.0,18.0,16.0,20.0,16.0,20.0,29.0,20.0,29.0,19.0,19.0,1.0,4.0,,3.0,,,10.0,13.0,18.0,14.0,148.0,150.0,1.0,5.0,,1.0,1.0,,,,68.0,67.0,67.0,68.0,19.0,23.0,23.0,19.0,5.0,2.0,5.0,2.0,1.0,1.0,11.0,15.0,15.0,11.0,0.0,0.0,0.0,0.0,,,,,,
2016-17,855300,13,2016-11-26 15:00:00,"Swansea.com Stadium, Swansea",20276,Swansea,Crystal Palace,5,4,4,5,W,L,1,1,1,1,0,0,0,0,5.0,4.0,18.0,12.0,9.0,4.0,7.0,4.0,2.0,4.0,2.0,4.0,3.0,3.0,1.0,1.0,1.0,1.0,2.0,3.0,9.0,11.0,6.0,8.0,41.0,28.0,59.0,74.0,371.0,289.0,293.0,203.0,56.5,43.5,24.0,28.0,18.0,15.0,13.0,11.0,6.0,8.0,33.0,35.0,33.0,35.0,17.0,15.0,3.0,3.0,,1.0,,1.0,10.0,8.0,7.0,13.0,133.0,136.0,1.0,3.0,4.0,5.0,,,1.0,,70.0,70.0,70.0,70.0,21.0,33.0,33.0,21.0,10.0,6.0,10.0,6.0,4.0,,12.0,24.0,24.0,12.0,0.0,0.0,0.0,0.0,,,,,2.0,
2016-17,855301,13,2016-11-27 12:00:00,"Vicarage Road, Watford",20058,Watford,Stoke,0,1,1,0,L,W,0,1,1,0,1,0,0,1,,1.0,11.0,14.0,2.0,1.0,8.0,7.0,1.0,6.0,,,,,,,,1.0,,,9.0,10.0,2.0,4.0,40.0,26.0,58.0,58.0,356.0,371.0,250.0,273.0,49.8,50.2,24.0,19.0,18.0,17.0,14.0,12.0,13.0,11.0,15.0,38.0,15.0,38.0,18.0,18.0,6.0,1.0,,,,,8.0,12.0,10.0,15.0,164.0,153.0,1.0,2.0,1.0,,,1.0,1.0,,60.0,73.0,73.0,60.0,17.0,25.0,25.0,17.0,3.0,3.0,3.0,3.0,2.0,6.0,24.0,14.0,13.0,23.0,0.0,0.0,0.0,0.0,,,,,1.0,6.0
2016-17,855302,14,2016-12-04 13:30:00,"Vitality Stadium, Bournemouth",11183,Bournemouth,Liverpool,4,3,3,4,W,L,0,2,2,0,0,0,0,0,4.0,3.0,12.0,10.0,8.0,3.0,2.0,5.0,2.0,2.0,,2.0,2.0,1.0,2.0,1.0,,,2.0,3.0,5.0,9.0,5.0,4.0,22.0,36.0,42.0,75.0,376.0,563.0,301.0,474.0,39.8,60.2,22.0,23.0,20.0,19.0,14.0,15.0,12.0,11.0,38.0,31.0,38.0,31.0,13.0,13.0,1.0,2.0,,,1.0,1.0,11.0,11.0,15.0,12.0,137.0,152.0,,4.0,3.0,4.0,,,,,59.0,50.0,50.0,59.0,13.0,12.0,12.0,13.0,4.0,9.0,4.0,9.0,3.0,1.0,9.0,17.0,15.0,8.0,0.0,0.0,0.0,0.0,1.0,,1.0,,1.0,1.0
2016-17,855303,14,2016-12-03 15:00:00,"Selhurst Park, London",25393,Crystal Palace,Southampton,3,0,0,3,W,L,2,0,0,2,0,0,0,0,3.0,,9.0,17.0,4.0,3.0,3.0,10.0,2.0,4.0,1.0,,3.0,,,,,1.0,1.0,,5.0,12.0,2.0,5.0,19.0,45.0,69.0,70.0,338.0,458.0,246.0,360.0,41.6,58.4,16.0,30.0,22.0,34.0,14.0,24.0,12.0,9.0,36.0,29.0,36.0,29.0,23.0,23.0,4.0,2.0,,,,1.0,17.0,4.0,25.0,14.0,154.0,156.0,3.0,1.0,,3.0,1.0,,,,61.0,84.0,84.0,61.0,22.0,23.0,23.0,22.0,4.0,9.0,4.0,9.0,1.0,,11.0,13.0,13.0,11.0,0.0,0.0,0.0,0.0,,,,,,
2016-17,855304,14,2016-12-04 16:00:00,"Goodison Park, Liverpool",39550,Everton,Man Utd,1,1,1,1,D,D,0,1,1,0,0,0,0,0,1.0,1.0,13.0,10.0,6.0,2.0,4.0,4.0,3.0,4.0,1.0,,1.0,,1.0,,,1.0,,1.0,8.0,6.0,5.0,4.0,32.0,31.0,85.0,78.0,380.0,464.0,258.0,347.0,45.5,54.5,15.0,21.0,18.0,24.0,15.0,16.0,18.0,19.0,30.0,45.0,30.0,45.0,19.0,19.0,4.0,2.0,,,1.0,,12.0,11.0,15.0,8.0,181.0,170.0,1.0,5.0,1.0,1.0,,,,,62.0,74.0,74.0,62.0,22.0,26.0,26.0,22.0,6.0,3.0,6.0,3.0,3.0,1.0,13.0,11.0,11.0,12.0,0.0,0.0,0.0,0.0,1.0,,1.0,,3.0,4.0
2016-17,855305,14,2016-12-03 12:30:00,"Etihad Stadium, Manchester",54457,Man City,Chelsea,1,3,3,1,L,W,1,0,0,1,2,0,0,2,1.0,3.0,14.0,10.0,5.0,4.0,7.0,5.0,2.0,1.0,2.0,2.0,,2.0,3.0,,1.0,,,3.0,12.0,9.0,6.0,5.0,37.0,20.0,59.0,50.0,541.0,364.0,456.0,270.0,60.7,39.3,32.0,19.0,11.0,18.0,9.0,15.0,22.0,13.0,17.0,22.0,17.0,22.0,27.0,27.0,1.0,3.0,,1.0,,,18.0,11.0,13.0,7.0,149.0,134.0,1.0,4.0,3.0,1.0,,,,1.0,42.0,54.0,54.0,42.0,13.0,6.0,6.0,13.0,9.0,2.0,9.0,2.0,,,14.0,9.0,8.0,13.0,0.0,0.0,0.0,0.0,,,,,2.0,1.0
2016-17,855306,14,2016-12-05 20:00:00,"Riverside Stadium, Middlesbrough",27395,Boro,Hull,1,0,0,1,W,L,0,0,0,0,0,0,0,0,1.0,,16.0,6.0,4.0,2.0,5.0,3.0,7.0,1.0,3.0,,1.0,,2.0,,,,1.0,,10.0,4.0,8.0,2.0,42.0,17.0,63.0,44.0,601.0,395.0,524.0,300.0,60.7,39.3,27.0,9.0,20.0,17.0,18.0,12.0,10.0,7.0,13.0,29.0,13.0,29.0,15.0,15.0,1.0,7.0,,1.0,,,8.0,8.0,13.0,18.0,134.0,133.0,2.0,3.0,,1.0,1.0,,,,56.0,45.0,45.0,56.0,20.0,15.0,15.0,20.0,13.0,7.0,13.0,7.0,,,6.0,10.0,9.0,6.0,0.0,0.0,0.0,0.0,,,,,3.0,2.0
2016-17,855307,14,2016-12-03 15:00:00,"bet365 Stadium, Stoke",27306,Stoke,Burnley,2,0,0,2,W,L,2,0,0,2,0,0,0,0,2.0,,10.0,14.0,4.0,4.0,3.0,5.0,3.0,5.0,1.0,,,,1.0,,1.0,,2.0,,7.0,10.0,5.0,5.0,19.0,44.0,66.0,80.0,448.0,339.0,349.0,246.0,55.9,44.1,17.0,32.0,17.0,17.0,13.0,14.0,11.0,20.0,40.0,36.0,40.0,36.0,9.0,9.0,4.0,3.0,1.0,,,,3.0,11.0,9.0,12.0,150.0,152.0,4.0,2.0,,2.0,1.0,,,,67.0,55.0,55.0,67.0,26.0,30.0,30.0,26.0,4.0,9.0,4.0,9.0,,,7.0,13.0,13.0,6.0,0.0,0.0,0.0,0.0,,,,,3.0,5.0
2016-17,855308,14,2016-12-03 15:00:00,"Stadium of Light, Sunderland",39725,Sunderland,Leicester,2,1,1,2,W,L,0,0,0,0,0,0,0,0,2.0,1.0,22.0,17.0,6.0,5.0,10.0,5.0,6.0,7.0,,1.0,,1.0,,,,1.0,,1.0,15.0,11.0,8.0,7.0,37.0,28.0,63.0,68.0,415.0,358.0,323.0,259.0,53.5,46.5,38.0,20.0,13.0,14.0,11.0,9.0,15.0,16.0,31.0,23.0,31.0,23.0,22.0,22.0,7.0,6.0,,,,,7.0,16.0,4.0,3.0,141.0,157.0,4.0,5.0,1.0,2.0,,,,1.0,53.0,44.0,44.0,53.0,12.0,16.0,16.0,12.0,3.0,4.0,3.0,4.0,1.0,4.0,8.0,12.0,12.0,7.0,0.0,0.0,0.0,0.0,,,,,1.0,3.0
2016-17,855309,14,2016-12-03 15:00:00,"White Hart Lane, London",31663,Spurs,Swansea,5,0,0,5,W,L,2,0,0,2,0,0,0,0,5.0,,28.0,1.0,15.0,,7.0,,6.0,1.0,3.0,,2.0,,3.0,,,,3.0,,22.0,1.0,16.0,1.0,36.0,16.0,77.0,48.0,575.0,379.0,491.0,276.0,60.0,40.0,44.0,4.0,16.0,23.0,12.0,14.0,6.0,12.0,27.0,39.0,27.0,39.0,21.0,21.0,1.0,6.0,,1.0,,,6.0,19.0,12.0,11.0,149.0,153.0,,10.0,,5.0,1.0,,,,66.0,52.0,52.0,66.0,14.0,12.0,12.0,14.0,5.0,,5.0,,,,11.0,17.0,17.0,11.0,0.0,0.0,0.0,0.0,1.0,,1.0,,3.0,4.0
2016-17,855310,14,2016-12-03 15:00:00,"The Hawthorns, West Bromwich",22244,West Brom,Watford,3,1,1,3,W,L,2,0,0,2,0,1,1,0,3.0,1.0,11.0,17.0,3.0,5.0,8.0,5.0,,7.0,1.0,1.0,1.0,1.0,,,,,3.0,1.0,9.0,9.0,3.0,7.0,25.0,31.0,65.0,68.0,298.0,442.0,185.0,343.0,40.3,59.7,13.0,30.0,11.0,11.0,8.0,11.0,16.0,11.0,41.0,23.0,41.0,23.0,20.0,20.0,6.0,,,,,,4.0,8.0,10.0,7.0,155.0,162.0,5.0,,1.0,3.0,,,,,56.0,46.0,46.0,56.0,31.0,19.0,19.0,31.0,3.0,4.0,3.0,4.0,,1.0,12.0,8.0,6.0,12.0,0.0,0.0,0.0,0.0,,,,,1.0,2.0
2016-17,855311,14,2016-12-03 17:30:00,"London Stadium, London",56980,West Ham,Arsenal,1,5,5,1,L,W,0,1,1,0,0,0,0,0,1.0,5.0,10.0,19.0,3.0,10.0,5.0,6.0,2.0,3.0,,5.0,1.0,2.0,,3.0,1.0,,,4.0,8.0,17.0,4.0,11.0,26.0,30.0,64.0,61.0,491.0,483.0,393.0,384.0,50.5,49.5,17.0,36.0,12.0,17.0,9.0,11.0,18.0,17.0,28.0,20.0,28.0,20.0,18.0,18.0,3.0,2.0,,1.0,1.0,,16.0,4.0,9.0,4.0,146.0,143.0,5.0,2.0,5.0,1.0,,,,,36.0,61.0,61.0,36.0,10.0,20.0,20.0,10.0,3.0,2.0,3.0,2.0,1.0,1.0,10.0,11.0,10.0,9.0,0.0,0.0,0.0,0.0,,,,,,2.0
2016-17,855312,15,2016-12-10 15:00:00,"Emirates Stadium, London",59964,Arsenal,Stoke,3,1,1,3,W,L,1,1,1,1,0,0,0,0,3.0,1.0,21.0,12.0,6.0,5.0,7.0,5.0,8.0,2.0,1.0,,1.0,1.0,,,,1.0,3.0,,17.0,9.0,11.0,5.0,42.0,24.0,60.0,47.0,539.0,288.0,463.0,212.0,64.4,35.6,40.0,20.0,14.0,15.0,10.0,11.0,13.0,18.0,16.0,29.0,16.0,29.0,13.0,13.0,2.0,7.0,,1.0,,,5.0,10.0,7.0,12.0,116.0,120.0,4.0,3.0,1.0,3.0,,,,,41.0,44.0,44.0,41.0,11.0,15.0,15.0,11.0,7.0,7.0,7.0,7.0,,,9.0,6.0,6.0,9.0,0.0,0.0,0.0,0.0,,1.0,,1.0,3.0,3.0
2016-17,855313,15,2016-12-10 15:00:00,"Turf Moor, Burnley",19680,Burnley,Bournemouth,3,2,2,3,W,L,2,1,1,2,0,0,0,0,3.0,2.0,15.0,18.0,7.0,4.0,6.0,8.0,2.0,6.0,1.0,1.0,1.0,1.0,1.0,,,,2.0,2.0,13.0,13.0,8.0,5.0,30.0,43.0,72.0,65.0,242.0,545.0,139.0,447.0,30.6,69.4,27.0,29.0,12.0,7.0,9.0,5.0,20.0,10.0,32.0,45.0,32.0,45.0,17.0,17.0,6.0,2.0,,,,,7.0,5.0,7.0,4.0,140.0,153.0,2.0,4.0,2.0,3.0,,,,,50.0,63.0,63.0,50.0,17.0,35.0,35.0,17.0,4.0,11.0,4.0,11.0,3.0,1.0,14.0,18.0,17.0,14.0,0.0,0.0,0.0,0.0,,,,,5.0,
2016-17,855314,15,2016-12-11 12:00:00,"Stamford Bridge, London",41622,Chelsea,West Brom,1,0,0,1,W,L,0,0,0,0,0,0,0,0,1.0,,12.0,6.0,2.0,1.0,8.0,5.0,2.0,,,,,,,,,,,,7.0,4.0,1.0,1.0,25.0,17.0,78.0,52.0,577.0,283.0,488.0,183.0,66.9,33.1,15.0,6.0,14.0,26.0,13.0,15.0,13.0,17.0,31.0,18.0,31.0,18.0,14.0,14.0,,1.0,1.0,,,1.0,5.0,16.0,22.0,9.0,156.0,149.0,1.0,1.0,,1.0,1.0,,,,58.0,56.0,56.0,58.0,18.0,19.0,19.0,18.0,3.0,1.0,3.0,1.0,,,6.0,10.0,10.0,6.0,0.0,0.0,0.0,0.0,,,,,2.0,2.0
2016-17,855315,15,2016-12-10 15:00:00,"The MKM Stadium, Hull",17403,Hull,Crystal Palace,3,3,3,3,D,D,1,0,0,1,0,0,0,0,3.0,3.0,15.0,15.0,6.0,6.0,7.0,6.0,2.0,3.0,2.0,1.0,2.0,2.0,1.0,,,,2.0,1.0,12.0,10.0,7.0,6.0,37.0,24.0,72.0,46.0,448.0,340.0,352.0,247.0,56.9,43.1,23.0,30.0,20.0,7.0,13.0,2.0,5.0,4.0,22.0,35.0,22.0,35.0,12.0,12.0,3.0,2.0,,,,,9.0,5.0,5.0,16.0,138.0,141.0,3.0,3.0,3.0,3.0,,,,,59.0,48.0,48.0,59.0,22.0,17.0,17.0,22.0,4.0,7.0,4.0,7.0,,,16.0,14.0,14.0,15.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,
2016-17,855316,15,2016-12-10 17:30:00,"King Power Stadium, Leicester",31966,Leicester,Man City,4,2,2,4,W,L,3,0,0,3,0,0,0,0,4.0,2.0,11.0,19.0,6.0,4.0,4.0,8.0,1.0,7.0,4.0,,2.0,,2.0,,,,3.0,1.0,7.0,15.0,4.0,8.0,20.0,57.0,51.0,68.0,205.0,699.0,122.0,633.0,22.1,77.9,20.0,43.0,14.0,7.0,11.0,3.0,11.0,11.0,44.0,27.0,44.0,27.0,11.0,11.0,7.0,1.0,,,,1.0,13.0,6.0,3.0,9.0,107.0,135.0,2.0,2.0,2.0,4.0,,,,,45.0,49.0,49.0,45.0,18.0,19.0,19.0,18.0,3.0,11.0,3.0,11.0,,,10.0,7.0,7.0,10.0,0.0,0.0,0.0,0.0,,,,,,3.0
2016-17,855317,15,2016-12-11 16:30:00,"Anfield, Liverpool",53068,Liverpool,West Ham,2,2,2,2,D,D,1,2,2,1,0,0,0,0,2.0,2.0,19.0,8.0,3.0,3.0,7.0,4.0,9.0,1.0,,,1.0,1.0,,,1.0,,1.0,,15.0,4.0,8.0,2.0,72.0,22.0,78.0,50.0,611.0,303.0,516.0,195.0,67.1,32.9,56.0,4.0,10.0,11.0,7.0,8.0,11.0,22.0,30.0,50.0,30.0,50.0,11.0,11.0,1.0,9.0,,,2.0,1.0,4.0,7.0,8.0,6.0,164.0,151.0,1.0,1.0,2.0,2.0,,,,,43.0,44.0,44.0,43.0,19.0,22.0,22.0,19.0,11.0,4.0,11.0,4.0,,1.0,7.0,8.0,7.0,7.0,0.0,0.0,0.0,0.0,,,,,5.0,2.0
2016-17,855318,15,2016-12-11 14:15:00,"Old Trafford, Manchester",75271,Man Utd,Spurs,1,0,0,1,W,L,1,0,0,1,0,0,0,0,1.0,,14.0,12.0,5.0,4.0,4.0,4.0,5.0,4.0,1.0,1.0,1.0,,,1.0,1.0,,1.0,,7.0,10.0,6.0,6.0,28.0,29.0,55.0,81.0,288.0,429.0,198.0,333.0,40.2,59.8,28.0,14.0,21.0,22.0,14.0,17.0,24.0,10.0,38.0,32.0,38.0,32.0,16.0,16.0,4.0,5.0,,2.0,,,16.0,5.0,15.0,11.0,152.0,168.0,4.0,4.0,,1.0,1.0,,,,61.0,67.0,67.0,61.0,20.0,13.0,13.0,20.0,3.0,8.0,3.0,8.0,1.0,1.0,19.0,17.0,16.0,19.0,0.0,0.0,0.0,0.0,,,,,1.0,
2016-17,855319,15,2016-12-11 14:15:00,"St. Mary's Stadium, Southampton",28976,Southampton,Boro,1,0,0,1,W,L,0,0,0,0,0,0,0,0,1.0,,14.0,6.0,3.0,2.0,6.0,1.0,5.0,3.0,1.0,,,,1.0,,,1.0,1.0,,11.0,3.0,6.0,2.0,30.0,23.0,64.0,59.0,510.0,418.0,396.0,314.0,55.1,44.9,23.0,15.0,11.0,23.0,7.0,14.0,19.0,14.0,20.0,28.0,20.0,28.0,18.0,18.0,4.0,6.0,1.0,,,,8.0,10.0,18.0,8.0,172.0,157.0,1.0,1.0,,1.0,1.0,,,,52.0,62.0,62.0,52.0,19.0,17.0,17.0,19.0,4.0,2.0,4.0,2.0,,,14.0,12.0,12.0,14.0,0.0,0.0,0.0,0.0,,,,,3.0,2.0
2016-17,855320,15,2016-12-10 15:00:00,"Swansea.com Stadium, Swansea",20453,Swansea,Sunderland,3,0,0,3,W,L,0,0,0,0,0,0,0,0,3.0,,14.0,11.0,5.0,2.0,7.0,4.0,2.0,5.0,2.0,,2.0,,1.0,,,1.0,2.0,,11.0,7.0,5.0,4.0,43.0,25.0,83.0,48.0,477.0,301.0,389.0,211.0,61.7,38.3,25.0,22.0,20.0,16.0,13.0,12.0,17.0,21.0,19.0,26.0,19.0,26.0,13.0,13.0,5.0,2.0,,,,,7.0,5.0,9.0,13.0,145.0,146.0,2.0,2.0,,3.0,1.0,,,,42.0,43.0,43.0,42.0,10.0,10.0,10.0,10.0,7.0,4.0,7.0,4.0,3.0,1.0,10.0,8.0,7.0,10.0,0.0,0.0,0.0,0.0,1.0,,1.0,,1.0,2.0
2016-17,855321,15,2016-12-10 12:30:00,"Vicarage Road, Watford",20769,Watford,Everton,3,2,2,3,W,L,1,1,1,1,0,0,0,0,3.0,2.0,11.0,11.0,6.0,4.0,4.0,4.0,1.0,3.0,3.0,2.0,2.0,2.0,1.0,,,,3.0,2.0,10.0,10.0,6.0,6.0,33.0,36.0,63.0,58.0,357.0,400.0,262.0,287.0,47.3,52.7,23.0,25.0,16.0,22.0,13.0,11.0,14.0,12.0,28.0,30.0,28.0,30.0,17.0,17.0,3.0,1.0,,,,,9.0,14.0,17.0,12.0,172.0,169.0,2.0,3.0,2.0,3.0,,,,,65.0,64.0,64.0,65.0,23.0,22.0,22.0,23.0,2.0,4.0,2.0,4.0,3.0,1.0,11.0,16.0,14.0,11.0,0.0,0.0,0.0,0.0,,,,,3.0,3.0
2016-17,855322,16,2016-12-13 19:45:00,"Vitality Stadium, Bournemouth",11068,Bournemouth,Leicester,1,0,0,1,W,L,1,0,0,1,0,0,0,0,1.0,,9.0,12.0,3.0,4.0,3.0,4.0,3.0,4.0,1.0,2.0,,,1.0,2.0,,,,,7.0,10.0,4.0,7.0,28.0,42.0,70.0,53.0,535.0,306.0,447.0,208.0,62.9,37.1,16.0,25.0,19.0,17.0,10.0,12.0,11.0,19.0,44.0,27.0,44.0,27.0,14.0,14.0,4.0,3.0,,,,,5.0,10.0,10.0,8.0,149.0,164.0,4.0,2.0,,1.0,1.0,,,,67.0,47.0,47.0,67.0,24.0,21.0,21.0,24.0,4.0,11.0,4.0,11.0,,1.0,5.0,15.0,14.0,4.0,0.0,0.0,0.0,0.0,,,,,4.0,2.0
2016-17,855323,16,2016-12-14 20:00:00,"Selhurst Park, London",25547,Crystal Palace,Man Utd,1,2,2,1,L,W,0,1,1,0,0,0,0,0,1.0,2.0,6.0,16.0,3.0,6.0,3.0,7.0,,3.0,1.0,,1.0,1.0,,,,,1.0,1.0,6.0,11.0,3.0,7.0,16.0,38.0,57.0,88.0,400.0,625.0,301.0,529.0,39.1,60.9,7.0,29.0,19.0,23.0,15.0,17.0,11.0,14.0,21.0,29.0,21.0,29.0,20.0,20.0,3.0,,,,,,7.0,11.0,12.0,13.0,150.0,157.0,4.0,2.0,2.0,1.0,,,,,56.0,68.0,68.0,56.0,18.0,24.0,24.0,18.0,1.0,8.0,1.0,8.0,2.0,1.0,16.0,10.0,9.0,16.0,0.0,0.0,0.0,0.0,,,,,,1.0
2016-17,855324,16,2016-12-14 19:45:00,"Riverside Stadium, Middlesbrough",32704,Boro,Liverpool,0,3,3,0,L,W,0,1,1,0,0,0,0,0,,3.0,8.0,15.0,3.0,4.0,1.0,4.0,4.0,7.0,,3.0,,3.0,,,,1.0,,3.0,5.0,11.0,4.0,8.0,26.0,26.0,48.0,86.0,393.0,679.0,314.0,598.0,37.1,62.9,7.0,35.0,19.0,19.0,12.0,15.0,15.0,14.0,17.0,18.0,17.0,18.0,8.0,8.0,7.0,4.0,,,,,10.0,16.0,12.0,12.0,134.0,130.0,1.0,3.0,3.0,,,1.0,,,61.0,53.0,53.0,61.0,12.0,14.0,14.0,12.0,5.0,2.0,5.0,2.0,3.0,1.0,11.0,14.0,14.0,10.0,0.0,0.0,0.0,0.0,,,,,1.0,4.0
2016-17,855325,16,2016-12-14 19:45:00,"Stadium of Light, Sunderland",41008,Sunderland,Chelsea,0,1,1,0,L,W,0,1,1,0,0,0,0,0,,1.0,8.0,19.0,3.0,6.0,4.0,10.0,1.0,3.0,,1.0,,,,1.0,,1.0,,1.0,7.0,15.0,4.0,6.0,23.0,42.0,65.0,97.0,314.0,619.0,232.0,536.0,33.9,66.1,14.0,23.0,14.0,16.0,9.0,13.0,19.0,12.0,36.0,18.0,36.0,18.0,15.0,15.0,3.0,1.0,,,,,14.0,7.0,12.0,8.0,127.0,132.0,5.0,3.0,1.0,,,1.0,,,47.0,59.0,59.0,47.0,18.0,16.0,16.0,18.0,5.0,5.0,5.0,5.0,1.0,,15.0,10.0,9.0,14.0,0.0,0.0,0.0,0.0,,,,,1.0,3.0
2016-17,855326,16,2016-12-14 20:00:00,"The Hawthorns, West Bromwich",21467,West Brom,Swansea,3,1,1,3,W,L,0,0,0,0,0,0,0,0,3.0,1.0,13.0,9.0,4.0,4.0,5.0,2.0,4.0,3.0,3.0,,2.0,1.0,1.0,1.0,,,3.0,,11.0,6.0,8.0,4.0,24.0,41.0,68.0,61.0,350.0,520.0,255.0,422.0,39.5,60.5,15.0,19.0,18.0,25.0,14.0,15.0,20.0,8.0,50.0,27.0,50.0,27.0,19.0,19.0,3.0,4.0,,1.0,,,8.0,8.0,18.0,11.0,144.0,169.0,4.0,1.0,1.0,3.0,,,,,49.0,57.0,57.0,49.0,17.0,16.0,16.0,17.0,,11.0,,11.0,1.0,,8.0,8.0,8.0,8.0,0.0,0.0,0.0,0.0,,,,,3.0,1.0
2016-17,855327,16,2016-12-14 19:45:00,"London Stadium, London",56990,West Ham,Burnley,1,0,0,1,W,L,1,0,0,1,0,0,0,0,1.0,,20.0,8.0,7.0,2.0,10.0,4.0,3.0,2.0,,1.0,1.0,,1.0,2.0,2.0,,,,15.0,4.0,6.0,2.0,27.0,33.0,66.0,72.0,440.0,312.0,352.0,197.0,58.4,41.6,20.0,15.0,7.0,11.0,5.0,9.0,8.0,7.0,29.0,17.0,29.0,17.0,14.0,14.0,2.0,3.0,,,,,3.0,6.0,5.0,5.0,127.0,146.0,2.0,6.0,,1.0,1.0,,,,56.0,48.0,48.0,56.0,31.0,27.0,27.0,31.0,6.0,1.0,6.0,1.0,2.0,1.0,12.0,15.0,15.0,11.0,0.0,0.0,0.0,0.0,1.0,,,,,3.0
