season,matchId,gameweek,kickoff,ground,attendance,home_team,away_team,goalsFor_h,goalsFor_a,goalsAgainst_h,goalsAgainst_a,result_h,result_a,halfTimeFor_h,halfTimeFor_a,halfTimeAgainst_h,halfTimeAgainst_a,redCardsFor_h,redCardsFor_a,redCardsAgainst_h,redCardsAgainst_a,goals_h,goals_a,totalScoringAtt_h,totalScoringAtt_a,ontargetScoringAtt_h,ontargetScoringAtt_a,shotOffTarget_h,shotOffTarget_a,blockedScoringAtt_h,blockedScoringAtt_a,expectedGoals_h,expectedGoals_a,bigChanceCreated_h,bigChanceCreated_a,bigChanceScored_h,bigChanceScored_a,bigChanceMissed_h,bigChanceMissed_a,hitWoodwork_h,hitWoodwork_a,expectedAssists_h,expectedAssists_a,goalAssist_h,goalAssist_a,totalAttAssist_h,totalAttAssist_a,ontargetAttAssist_h,ontargetAttAssist_a,penAreaEntries_h,penAreaEntries_a,finalThirdEntries_h,finalThirdEntries_a,totalPass_h,totalPass_a,accuratePass_h,accuratePass_a,possessionPercentage_h,possessionPercentage_a,touchesInOppBox_h,touchesInOppBox_a,totalTackle_h,totalTackle_a,wonTackle_h,wonTackle_a,interception_h,interception_a,totalClearance_h,totalClearance_a,effectiveClearance_h,effectiveClearance_a,blockedPass_h,blockedPass_a,outfielderBlock_h,outfielderBlock_a,errorLeadToShot_h,errorLeadToShot_a,errorLeadToGoal_h,errorLeadToGoal_a,challengeLost_h,challengeLost_a,dispossessed_h,dispossessed_a,possLostAll_h,possLostAll_a,saves_h,saves_a,goalsConceded_h,goalsConceded_a,expectedGoalsOnTargetConceded_h,expectedGoalsOnTargetConceded_a,cleanSheet_h,cleanSheet_a,ownGoals_h,ownGoals_a,duelWon_h,duelWon_a,duelLost_h,duelLost_a,aerialWon_h,aerialWon_a,aerialLost_h,aerialLost_a,cornerTaken_h,cornerTaken_a,wonCorners_h,wonCorners_a,attSetpiece_h,attSetpiece_a,fkFoulLost_h,fkFoulLost_a,fkFoulWon_h,fkFoulWon_a,yellowCard_h,yellowCard_a,redCard_h,redCard_a,penaltyWon_h,penaltyWon_a,attPenGoal_h,attPenGoal_a,totalOffside_h,totalOffside_a,expectedGoalsOnTarget_h,expectedGoalsOnTarget_a
2021-22,2210392,13,2021-11-28 14:00:00,"Gtech Community Stadium, Brentford",16957.0,Brentford,Everton,1,0,0,1,W,L,1,0,0,1,0,0,0,0,1.0,,6.0,14.0,4.0,5.0,2.0,4.0,,5.0,,,,1.0,1.0,,,1.0,,,,,,,3.0,10.0,3.0,7.0,25.0,35.0,50.0,88.0,359.0,536.0,244.0,445.0,39.7,60.3,14.0,29.0,19.0,19.0,11.0,14.0,11.0,7.0,18.0,26.0,18.0,26.0,15.0,15.0,4.0,,,,,,13.0,16.0,8.0,8.0,174.0,162.0,5.0,3.0,,1.0,,,1.0,,,,58.0,65.0,65.0,58.0,12.0,25.0,25.0,12.0,3.0,3.0,3.0,3.0,,,8.0,11.0,11.0,8.0,0.0,0.0,0.0,0.0,1.0,,1.0,,,3.0,,
2021-22,2210393,13,2021-11-27 17:30:00,"American Express Stadium, Falmer",31166.0,Brighton,Leeds,0,0,0,0,D,D,0,0,0,0,0,0,0,0,,,20.0,11.0,4.0,4.0,14.0,5.0,2.0,2.0,,,2.0,,,,2.0,,3.0,,,,,,15.0,8.0,5.0,5.0,41.0,17.0,63.0,51.0,496.0,379.0,387.0,266.0,56.5,43.5,38.0,19.0,11.0,28.0,8.0,14.0,11.0,15.0,13.0,18.0,13.0,18.0,17.0,18.0,2.0,2.0,2.0,1.0,,,7.0,16.0,13.0,6.0,181.0,167.0,4.0,4.0,,,,,1.0,1.0,,,58.0,60.0,60.0,58.0,17.0,14.0,14.0,17.0,6.0,1.0,6.0,1.0,1.0,1.0,12.0,14.0,14.0,12.0,0.0,0.0,0.0,0.0,,,,,2.0,1.0,,
2021-22,2210394,13,2022-02-23 19:30:00,"Turf Moor, Burnley",19488.0,Burnley,Spurs,1,0,0,1,W,L,0,0,0,0,0,0,0,0,1.0,,15.0,12.0,4.0,2.0,6.0,7.0,5.0,3.0,,,2.0,,,,2.0,,,1.0,,,1.0,,13.0,12.0,8.0,5.0,28.0,33.0,51.0,48.0,326.0,639.0,259.0,543.0,34.1,65.9,20.0,42.0,11.0,15.0,2.0,6.0,24.0,5.0,35.0,15.0,35.0,15.0,23.0,26.0,3.0,5.0,,,,,13.0,15.0,7.0,7.0,119.0,148.0,2.0,3.0,,1.0,,,1.0,,,,51.0,54.0,54.0,51.0,17.0,18.0,18.0,17.0,3.0,7.0,3.0,7.0,4.0,1.0,8.0,8.0,8.0,8.0,0.0,0.0,0.0,0.0,,,,,3.0,2.0,,
2021-22,2210395,13,2021-11-28 16:30:00,"Stamford Bridge, London",40041.0,Chelsea,Man Utd,1,1,1,1,D,D,0,0,0,0,0,0,0,0,1.0,1.0,24.0,3.0,6.0,2.0,10.0,1.0,8.0,,,,,,1.0,1.0,1.0,,1.0,,,,,,13.0,1.0,7.0,,45.0,6.0,46.0,35.0,586.0,318.0,505.0,236.0,65.7,34.3,46.0,7.0,16.0,21.0,11.0,15.0,12.0,9.0,6.0,38.0,6.0,38.0,19.0,20.0,,8.0,1.0,1.0,1.0,,9.0,8.0,10.0,6.0,153.0,133.0,1.0,5.0,1.0,1.0,,,,,,,49.0,54.0,54.0,49.0,11.0,11.0,11.0,11.0,15.0,2.0,15.0,2.0,1.0,,13.0,14.0,14.0,13.0,0.0,0.0,0.0,0.0,1.0,,1.0,,2.0,1.0,,
2021-22,2210396,13,2021-11-27 15:00:00,"Selhurst Park, London",25203.0,Crystal Palace,Aston Villa,1,2,2,1,L,W,0,1,1,0,0,0,0,0,1.0,2.0,8.0,10.0,3.0,3.0,4.0,5.0,1.0,2.0,,,1.0,,1.0,,,,,,,,1.0,2.0,7.0,7.0,4.0,4.0,37.0,13.0,58.0,50.0,577.0,340.0,501.0,270.0,63.3,36.7,28.0,18.0,20.0,24.0,15.0,18.0,9.0,6.0,6.0,25.0,6.0,25.0,23.0,16.0,2.0,1.0,,,,,8.0,8.0,12.0,19.0,143.0,119.0,1.0,2.0,2.0,1.0,,,,,,,51.0,55.0,55.0,51.0,13.0,12.0,12.0,13.0,7.0,3.0,7.0,3.0,1.0,1.0,12.0,10.0,10.0,11.0,0.0,0.0,0.0,0.0,,,,,1.0,,,
2021-22,2210397,13,2021-11-28 14:00:00,"King Power Stadium, Leicester",32020.0,Leicester,Watford,4,2,2,4,W,L,3,1,1,3,0,0,0,0,4.0,2.0,18.0,17.0,8.0,5.0,4.0,8.0,6.0,4.0,,,3.0,2.0,3.0,2.0,1.0,2.0,,1.0,,,3.0,,16.0,12.0,12.0,5.0,32.0,29.0,59.0,58.0,410.0,303.0,285.0,185.0,56.7,43.3,26.0,29.0,22.0,14.0,14.0,9.0,11.0,13.0,17.0,12.0,17.0,12.0,21.0,21.0,4.0,5.0,,,1.0,1.0,9.0,10.0,11.0,16.0,173.0,184.0,3.0,4.0,2.0,4.0,,,,,,,80.0,51.0,51.0,80.0,30.0,23.0,23.0,30.0,8.0,6.0,8.0,6.0,1.0,3.0,5.0,20.0,18.0,5.0,0.0,0.0,0.0,0.0,,1.0,,1.0,5.0,2.0,,
2021-22,2210398,13,2021-11-27 15:00:00,"Anfield, Liverpool",53040.0,Liverpool,Southampton,4,0,0,4,W,L,3,0,0,3,0,0,0,0,4.0,,20.0,7.0,6.0,3.0,9.0,1.0,5.0,3.0,,,3.0,1.0,2.0,,1.0,3.0,,,,,3.0,,16.0,4.0,10.0,3.0,34.0,32.0,54.0,63.0,613.0,338.0,492.0,231.0,64.5,35.5,43.0,18.0,13.0,16.0,10.0,6.0,6.0,13.0,24.0,30.0,24.0,30.0,15.0,14.0,3.0,5.0,,,,,7.0,8.0,8.0,2.0,172.0,160.0,3.0,2.0,,4.0,,,1.0,,,,49.0,50.0,50.0,49.0,14.0,20.0,20.0,14.0,5.0,7.0,5.0,7.0,1.0,,7.0,14.0,14.0,7.0,0.0,0.0,0.0,0.0,,,,,2.0,2.0,,
2021-22,2210399,13,2021-11-28 14:00:00,"Etihad Stadium, Manchester",53245.0,Man City,West Ham,2,1,1,2,W,L,1,0,0,1,0,0,0,0,2.0,1.0,19.0,5.0,9.0,3.0,6.0,1.0,4.0,1.0,,,2.0,,1.0,,3.0,,2.0,,,,1.0,,15.0,3.0,11.0,2.0,35.0,25.0,76.0,45.0,728.0,330.0,658.0,260.0,68.5,31.5,28.0,13.0,15.0,16.0,8.0,13.0,5.0,11.0,11.0,18.0,11.0,18.0,11.0,13.0,1.0,5.0,,,,,11.0,6.0,7.0,9.0,121.0,126.0,2.0,6.0,1.0,2.0,,,,,,,38.0,47.0,47.0,38.0,11.0,13.0,13.0,11.0,8.0,4.0,8.0,4.0,,,7.0,6.0,6.0,7.0,0.0,0.0,0.0,0.0,,,,,4.0,4.0,,
2021-22,2210400,13,2021-11-27 15:00:00,"Carrow Road, Norwich",26911.0,Norwich,Wolves,0,0,0,0,D,D,0,0,0,0,0,0,0,0,,,14.0,5.0,4.0,2.0,7.0,3.0,3.0,,,,2.0,,,,2.0,,,,,,,,11.0,3.0,6.0,1.0,32.0,18.0,57.0,53.0,443.0,601.0,372.0,515.0,43.1,56.9,22.0,17.0,23.0,21.0,17.0,7.0,8.0,10.0,13.0,15.0,13.0,15.0,16.0,16.0,,3.0,1.0,,,,9.0,11.0,8.0,12.0,126.0,133.0,2.0,4.0,,,,,1.0,1.0,,,52.0,52.0,52.0,52.0,8.0,11.0,11.0,8.0,4.0,3.0,4.0,3.0,1.0,,11.0,10.0,10.0,11.0,0.0,0.0,0.0,0.0,,,,,1.0,,,
2021-22,2210401,14,2021-12-01 20:15:00,"Villa Park, Birmingham",41400.0,Aston Villa,Man City,1,2,2,1,L,W,0,2,2,0,0,0,0,0,1.0,2.0,9.0,17.0,3.0,7.0,3.0,5.0,3.0,5.0,,,1.0,1.0,,1.0,1.0,,,,,,1.0,2.0,9.0,12.0,6.0,8.0,22.0,31.0,36.0,53.0,333.0,611.0,269.0,547.0,36.0,64.0,17.0,42.0,25.0,11.0,14.0,9.0,11.0,9.0,17.0,13.0,17.0,13.0,14.0,15.0,5.0,3.0,,,,,11.0,5.0,6.0,14.0,101.0,114.0,5.0,2.0,2.0,1.0,,,,,,,55.0,41.0,41.0,55.0,14.0,11.0,11.0,14.0,4.0,10.0,4.0,11.0,3.0,,8.0,12.0,11.0,8.0,0.0,0.0,0.0,0.0,,,,,1.0,,,
2021-22,2210402,14,2021-12-01 20:15:00,"Goodison Park, Liverpool",39641.0,Everton,Liverpool,1,4,4,1,L,W,1,2,2,1,0,0,0,0,1.0,4.0,8.0,16.0,2.0,7.0,2.0,5.0,4.0,4.0,,,1.0,5.0,1.0,3.0,,3.0,,,,,1.0,3.0,6.0,12.0,4.0,9.0,24.0,35.0,60.0,68.0,269.0,599.0,168.0,489.0,31.3,68.7,12.0,30.0,9.0,15.0,6.0,11.0,16.0,9.0,18.0,14.0,18.0,14.0,18.0,18.0,4.0,4.0,1.0,,1.0,,8.0,8.0,7.0,2.0,163.0,158.0,3.0,1.0,4.0,1.0,,,,,,,47.0,49.0,49.0,47.0,15.0,22.0,22.0,15.0,3.0,11.0,3.0,11.0,,1.0,8.0,16.0,15.0,4.0,0.0,0.0,0.0,0.0,,,,,3.0,1.0,,
2021-22,2210403,14,2021-11-30 20:15:00,"Elland Road, Leeds",35558.0,Leeds,Crystal Palace,1,0,0,1,W,L,0,0,0,0,0,0,0,0,1.0,,15.0,9.0,3.0,1.0,3.0,4.0,9.0,4.0,,,1.0,1.0,1.0,,1.0,1.0,,,,,,,9.0,5.0,7.0,2.0,23.0,22.0,75.0,44.0,474.0,286.0,378.0,199.0,61.9,38.1,17.0,19.0,23.0,21.0,9.0,9.0,12.0,13.0,18.0,17.0,18.0,17.0,15.0,15.0,4.0,8.0,,,,,18.0,4.0,7.0,15.0,158.0,163.0,1.0,2.0,,1.0,,,1.0,,,,53.0,63.0,63.0,53.0,12.0,9.0,9.0,12.0,7.0,4.0,7.0,4.0,1.0,1.0,15.0,15.0,14.0,15.0,0.0,0.0,0.0,0.0,1.0,,1.0,,2.0,,,
2021-22,2210404,14,2021-12-02 20:15:00,"Old Trafford, Manchester",73123.0,Man Utd,Arsenal,3,2,2,3,W,L,1,1,1,1,0,0,0,0,3.0,2.0,14.0,17.0,10.0,8.0,3.0,5.0,1.0,4.0,,,2.0,1.0,2.0,,1.0,1.0,,1.0,,,2.0,2.0,13.0,12.0,10.0,10.0,26.0,28.0,66.0,37.0,431.0,526.0,354.0,440.0,44.5,55.5,21.0,19.0,18.0,10.0,13.0,6.0,9.0,9.0,18.0,14.0,18.0,14.0,9.0,10.0,4.0,1.0,1.0,1.0,,,14.0,4.0,5.0,13.0,114.0,132.0,5.0,7.0,2.0,3.0,,,,,,,54.0,48.0,48.0,54.0,22.0,16.0,16.0,22.0,3.0,8.0,3.0,8.0,,1.0,9.0,10.0,10.0,8.0,0.0,0.0,0.0,0.0,1.0,,1.0,,,1.0,,
2021-22,2210405,14,2021-12-01 19:30:00,"Vicarage Road, Watford",20388.0,Watford,Chelsea,1,2,2,1,L,W,1,1,1,1,0,0,0,0,1.0,2.0,14.0,8.0,6.0,4.0,4.0,3.0,4.0,1.0,1.0166,0.9165,1.0,1.0,,1.0,1.0,,,1.0,0.840037,0.681191,1.0,2.0,10.0,5.0,7.0,4.0,36.0,16.0,75.0,52.0,399.0,422.0,276.0,304.0,49.8,50.2,19.0,19.0,10.0,12.0,6.0,6.0,15.0,15.0,9.0,40.0,9.0,40.0,9.0,5.0,1.0,4.0,,,,,9.0,8.0,6.0,8.0,198.0,167.0,2.0,6.0,2.0,1.0,0.7596,1.3171,,,,,63.0,73.0,73.0,63.0,29.0,34.0,34.0,29.0,6.0,,6.0,,2.0,1.0,18.0,16.0,16.0,18.0,0.0,0.0,0.0,0.0,,,,,3.0,5.0,1.3171,0.7596
2021-22,2210406,14,2021-12-01 19:30:00,"London Stadium, London",59626.0,West Ham,Brighton,1,1,1,1,D,D,1,0,0,1,0,0,0,0,1.0,1.0,14.0,9.0,6.0,3.0,6.0,4.0,2.0,2.0,,,2.0,2.0,1.0,,2.0,2.0,1.0,,,,1.0,1.0,9.0,7.0,6.0,4.0,29.0,29.0,24.0,47.0,271.0,540.0,197.0,462.0,34.3,65.7,24.0,28.0,13.0,19.0,7.0,12.0,14.0,5.0,18.0,28.0,18.0,28.0,20.0,21.0,2.0,3.0,,,,,8.0,11.0,13.0,5.0,130.0,130.0,2.0,4.0,1.0,1.0,,,,,,,42.0,53.0,53.0,42.0,11.0,16.0,16.0,11.0,9.0,5.0,9.0,5.0,,,10.0,8.0,7.0,10.0,0.0,0.0,0.0,0.0,,,,,1.0,,,
2021-22,2210407,14,2021-12-01 19:30:00,"Molineux Stadium, Wolverhampton",30328.0,Wolves,Burnley,0,0,0,0,D,D,0,0,0,0,0,0,0,0,,,16.0,6.0,2.0,1.0,9.0,3.0,5.0,2.0,,,,,,,,,1.0,,,,,,12.0,5.0,6.0,3.0,39.0,31.0,77.0,54.0,589.0,306.0,470.0,202.0,65.2,34.8,34.0,11.0,14.0,19.0,7.0,10.0,10.0,9.0,18.0,37.0,18.0,37.0,21.0,19.0,1.0,5.0,,,,,10.0,18.0,8.0,8.0,188.0,164.0,1.0,2.0,,,,,1.0,1.0,,,64.0,60.0,60.0,64.0,28.0,26.0,26.0,28.0,5.0,5.0,5.0,5.0,,1.0,5.0,7.0,6.0,5.0,0.0,0.0,0.0,0.0,,,,,1.0,3.0,,
2021-22,2210408,14,2021-11-30 19:30:00,"St. James' Park, Newcastle",50757.0,Newcastle,Norwich,1,1,1,1,D,D,0,0,0,0,1,0,0,1,1.0,1.0,9.0,16.0,1.0,6.0,6.0,5.0,2.0,5.0,,,,1.0,1.0,,,2.0,,,,,,1.0,8.0,12.0,2.0,7.0,15.0,42.0,40.0,62.0,262.0,569.0,181.0,495.0,31.4,68.6,9.0,28.0,8.0,17.0,6.0,10.0,10.0,14.0,14.0,8.0,14.0,8.0,14.0,14.0,5.0,1.0,1.0,,,,5.0,8.0,10.0,5.0,125.0,118.0,5.0,,1.0,1.0,,,,,,,33.0,45.0,45.0,33.0,7.0,15.0,15.0,7.0,2.0,5.0,2.0,5.0,,2.0,8.0,11.0,10.0,8.0,0.0,0.0,0.0,0.0,1.0,,1.0,,,3.0,,
2021-22,2210409,14,2021-12-01 19:30:00,"St. Mary's Stadium, Southampton",26951.0,Southampton,Leicester,2,2,2,2,D,D,2,1,1,2,0,0,0,0,2.0,2.0,15.0,15.0,7.0,6.0,4.0,6.0,4.0,3.0,,,2.0,1.0,2.0,1.0,1.0,2.0,,,,,1.0,1.0,13.0,9.0,10.0,5.0,33.0,21.0,59.0,35.0,356.0,443.0,244.0,330.0,44.5,55.5,28.0,27.0,12.0,11.0,8.0,8.0,15.0,7.0,17.0,15.0,17.0,15.0,15.0,12.0,3.0,4.0,1.0,1.0,,,12.0,14.0,7.0,7.0,159.0,167.0,4.0,5.0,2.0,2.0,,,,,,,60.0,72.0,72.0,60.0,23.0,35.0,35.0,23.0,2.0,4.0,2.0,4.0,2.0,1.0,14.0,11.0,11.0,14.0,0.0,0.0,0.0,0.0,,,,,1.0,2.0,,
2021-22,2210410,14,2021-12-02 19:30:00,"Tottenham Hotspur Stadium, London",54202.0,Spurs,Brentford,2,0,0,2,W,L,1,0,0,1,0,0,0,0,2.0,,11.0,6.0,6.0,2.0,3.0,3.0,2.0,1.0,,,3.0,,1.0,,2.0,,,,,,1.0,,9.0,4.0,6.0,3.0,27.0,33.0,38.0,63.0,464.0,521.0,353.0,416.0,47.0,53.0,23.0,20.0,8.0,10.0,6.0,5.0,12.0,15.0,26.0,20.0,26.0,20.0,22.0,23.0,1.0,2.0,1.0,,,,4.0,8.0,3.0,6.0,154.0,154.0,2.0,5.0,,2.0,,,1.0,,,1.0,50.0,46.0,46.0,50.0,25.0,19.0,19.0,25.0,10.0,5.0,11.0,5.0,,,13.0,11.0,11.0,13.0,0.0,0.0,0.0,0.0,,,,,,,,
2021-22,2210411,15,2021-12-05 16:30:00,"Villa Park, Birmingham",41572.0,Aston Villa,Leicester,2,1,1,2,W,L,1,1,1,1,0,0,0,0,2.0,1.0,13.0,12.0,4.0,5.0,4.0,5.0,5.0,2.0,,,4.0,1.0,1.0,,3.0,1.0,,,,,2.0,1.0,12.0,9.0,8.0,6.0,24.0,31.0,61.0,66.0,359.0,524.0,271.0,424.0,41.1,58.9,23.0,33.0,21.0,16.0,13.0,7.0,10.0,12.0,21.0,11.0,21.0,11.0,9.0,10.0,3.0,5.0,1.0,,,,8.0,9.0,15.0,15.0,141.0,153.0,3.0,2.0,1.0,2.0,,,,,,,70.0,53.0,53.0,70.0,15.0,21.0,21.0,15.0,3.0,6.0,3.0,6.0,2.0,,8.0,25.0,25.0,8.0,0.0,0.0,0.0,0.0,,,,,1.0,,,
2021-22,2210412,15,2021-12-06 20:00:00,"Goodison Park, Liverpool",38906.0,Everton,Arsenal,2,1,1,2,W,L,0,1,1,0,0,0,0,0,2.0,1.0,11.0,10.0,5.0,3.0,3.0,4.0,3.0,3.0,,,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,,,1.0,1.0,7.0,10.0,5.0,6.0,20.0,24.0,57.0,60.0,329.0,588.0,228.0,486.0,36.1,63.9,16.0,19.0,13.0,19.0,7.0,4.0,11.0,10.0,12.0,13.0,12.0,13.0,21.0,21.0,3.0,3.0,,,,,11.0,6.0,11.0,12.0,157.0,143.0,2.0,3.0,1.0,2.0,,,,,,,46.0,52.0,52.0,46.0,16.0,14.0,14.0,16.0,3.0,3.0,3.0,3.0,,1.0,8.0,12.0,12.0,8.0,0.0,0.0,0.0,0.0,,,,,5.0,1.0,,
2021-22,2210413,15,2021-12-05 14:00:00,"Elland Road, Leeds",35639.0,Leeds,Brentford,2,2,2,2,D,D,1,0,0,1,0,0,0,0,2.0,2.0,13.0,9.0,6.0,3.0,4.0,2.0,3.0,4.0,,,2.0,2.0,2.0,1.0,,1.0,,,,,2.0,1.0,12.0,7.0,8.0,5.0,36.0,25.0,66.0,50.0,510.0,308.0,407.0,210.0,63.1,36.9,21.0,23.0,18.0,18.0,11.0,7.0,16.0,15.0,18.0,28.0,18.0,28.0,16.0,16.0,4.0,3.0,,,,,9.0,8.0,11.0,11.0,170.0,155.0,1.0,4.0,2.0,2.0,,,,,,,52.0,57.0,57.0,52.0,18.0,19.0,19.0,18.0,5.0,1.0,5.0,1.0,3.0,,11.0,9.0,8.0,11.0,0.0,0.0,0.0,0.0,,,,,7.0,,,
2021-22,2210414,15,2021-12-05 14:00:00,"Old Trafford, Manchester",73172.0,Man Utd,Crystal Palace,1,0,0,1,W,L,0,0,0,0,0,0,0,0,1.0,,16.0,8.0,3.0,2.0,7.0,3.0,6.0,3.0,,,,2.0,,,,2.0,1.0,,,,1.0,,14.0,6.0,9.0,5.0,39.0,18.0,76.0,36.0,530.0,331.0,436.0,236.0,61.3,38.7,33.0,9.0,24.0,23.0,11.0,15.0,8.0,8.0,14.0,22.0,14.0,22.0,13.0,12.0,3.0,6.0,,,,,6.0,5.0,14.0,20.0,150.0,146.0,2.0,2.0,,1.0,,,1.0,,,,55.0,66.0,66.0,55.0,17.0,21.0,21.0,17.0,9.0,6.0,9.0,6.0,,3.0,16.0,9.0,9.0,16.0,0.0,0.0,0.0,0.0,,,,,3.0,,,
2021-22,2210415,15,2021-12-04 15:00:00,"St. James' Park, Newcastle",51948.0,Newcastle,Burnley,1,0,0,1,W,L,1,0,0,1,0,0,0,0,1.0,,19.0,10.0,4.0,1.0,4.0,5.0,11.0,4.0,,,1.0,,1.0,,1.0,,,1.0,,,1.0,,11.0,7.0,10.0,3.0,29.0,36.0,51.0,73.0,322.0,356.0,214.0,254.0,47.8,52.2,29.0,13.0,13.0,15.0,9.0,8.0,2.0,10.0,24.0,20.0,24.0,20.0,13.0,12.0,4.0,11.0,,,,1.0,7.0,9.0,13.0,7.0,162.0,152.0,1.0,3.0,,1.0,,,1.0,,,,58.0,64.0,64.0,58.0,27.0,31.0,31.0,27.0,10.0,3.0,10.0,3.0,,,11.0,9.0,9.0,11.0,0.0,0.0,0.0,0.0,,,,,,1.0,,
2021-22,2210416,15,2021-12-04 15:00:00,"St. Mary's Stadium, Southampton",28706.0,Southampton,Brighton,1,1,1,1,D,D,1,0,0,1,0,0,0,0,1.0,1.0,14.0,14.0,4.0,4.0,6.0,4.0,4.0,6.0,,,2.0,2.0,1.0,1.0,1.0,1.0,,,,,1.0,1.0,10.0,8.0,7.0,8.0,32.0,24.0,51.0,48.0,314.0,410.0,205.0,285.0,44.4,55.6,34.0,13.0,12.0,21.0,9.0,11.0,7.0,6.0,16.0,22.0,16.0,22.0,21.0,20.0,5.0,4.0,,,,,6.0,12.0,13.0,10.0,169.0,168.0,3.0,3.0,1.0,1.0,,,,,,,55.0,59.0,59.0,55.0,19.0,17.0,17.0,19.0,6.0,2.0,6.0,2.0,,2.0,15.0,12.0,12.0,15.0,0.0,0.0,0.0,0.0,,,,,,,,
2021-22,2210417,15,2021-12-05 14:00:00,"Tottenham Hotspur Stadium, London",57088.0,Spurs,Norwich,3,0,0,3,W,L,1,0,0,1,0,0,0,0,3.0,,17.0,10.0,7.0,1.0,8.0,6.0,2.0,3.0,,,,1.0,1.0,,1.0,1.0,,,,,2.0,,12.0,9.0,8.0,3.0,20.0,30.0,43.0,48.0,459.0,667.0,394.0,589.0,40.8,59.2,17.0,25.0,10.0,18.0,7.0,12.0,11.0,6.0,27.0,6.0,27.0,6.0,14.0,13.0,2.0,2.0,,,,,8.0,9.0,11.0,5.0,110.0,123.0,1.0,4.0,,3.0,,,1.0,,,,34.0,48.0,48.0,34.0,11.0,11.0,11.0,11.0,6.0,4.0,6.0,4.0,1.0,2.0,11.0,4.0,4.0,11.0,0.0,0.0,0.0,0.0,,,,,2.0,4.0,,
2021-22,2210418,15,2021-12-04 17:30:00,"Vicarage Road, Watford",20673.0,Watford,Man City,1,3,3,1,L,W,0,2,2,0,0,0,0,0,1.0,3.0,11.0,26.0,4.0,13.0,6.0,8.0,1.0,5.0,,,,5.0,1.0,1.0,,4.0,1.0,2.0,,,,2.0,10.0,22.0,4.0,14.0,18.0,36.0,38.0,102.0,239.0,830.0,157.0,762.0,22.9,77.1,15.0,71.0,15.0,15.0,6.0,8.0,11.0,13.0,19.0,7.0,19.0,7.0,7.0,8.0,5.0,1.0,,,,,8.0,4.0,6.0,3.0,124.0,121.0,9.0,3.0,3.0,1.0,,,,,,,37.0,46.0,46.0,37.0,11.0,12.0,12.0,11.0,5.0,11.0,5.0,11.0,,,11.0,7.0,7.0,11.0,0.0,0.0,0.0,0.0,,,,,,1.0,,
2021-22,2210419,15,2021-12-04 12:30:00,"London Stadium, London",59942.0,West Ham,Chelsea,3,2,2,3,W,L,1,2,2,1,0,0,0,0,3.0,2.0,11.0,19.0,5.0,7.0,6.0,4.0,,8.0,,,1.0,1.0,1.0,1.0,1.0,,,,,,2.0,2.0,7.0,15.0,3.0,11.0,15.0,39.0,47.0,54.0,335.0,588.0,250.0,507.0,36.2,63.8,20.0,46.0,13.0,6.0,7.0,5.0,5.0,6.0,27.0,9.0,27.0,9.0,16.0,18.0,8.0,1.0,,,,1.0,9.0,6.0,5.0,7.0,121.0,135.0,5.0,1.0,2.0,3.0,,,,,,,45.0,39.0,39.0,45.0,17.0,14.0,14.0,17.0,1.0,9.0,1.0,9.0,,1.0,10.0,10.0,9.0,10.0,0.0,0.0,0.0,0.0,1.0,,1.0,,3.0,1.0,,
2021-22,2210420,15,2021-12-04 15:00:00,"Molineux Stadium, Wolverhampton",30729.0,Wolves,Liverpool,0,1,1,0,L,W,0,0,0,0,0,0,0,0,,1.0,3.0,17.0,1.0,5.0,2.0,8.0,,4.0,,,,1.0,,1.0,,2.0,,,,,,1.0,3.0,11.0,1.0,4.0,10.0,59.0,37.0,90.0,320.0,641.0,224.0,544.0,32.9,67.1,10.0,40.0,21.0,15.0,10.0,8.0,10.0,9.0,29.0,7.0,29.0,7.0,17.0,18.0,5.0,,1.0,,,,8.0,10.0,10.0,17.0,145.0,155.0,3.0,1.0,1.0,,,,,1.0,,,42.0,38.0,38.0,42.0,4.0,11.0,11.0,4.0,2.0,8.0,2.0,8.0,,,4.0,7.0,7.0,4.0,0.0,0.0,0.0,0.0,,,,,7.0,1.0,,
2021-22,2210421,16,2021-12-11 15:00:00,"Emirates Stadium, London",59653.0,Arsenal,Southampton,3,0,0,3,W,L,2,0,0,2,0,0,0,0,3.0,,15.0,11.0,5.0,6.0,7.0,2.0,3.0,3.0,,,3.0,,2.0,,1.0,,2.0,,,,3.0,,13.0,7.0,7.0,6.0,31.0,21.0,51.0,45.0,507.0,320.0,405.0,237.0,61.3,38.7,33.0,15.0,8.0,12.0,4.0,4.0,7.0,8.0,11.0,24.0,11.0,24.0,18.0,16.0,3.0,3.0,1.0,1.0,,,2.0,5.0,7.0,5.0,159.0,138.0,6.0,2.0,,3.0,,,1.0,,,,42.0,41.0,41.0,42.0,21.0,22.0,22.0,21.0,9.0,8.0,9.0,8.0,,,5.0,9.0,8.0,5.0,0.0,0.0,0.0,0.0,,,,,3.0,1.0,,
