season,matchId,gameweek,team_id,team,venue,playerId,pl_id,playerName,slug,position,substitute,accurateCross,accurateKeeperSweeper,accurateLongBalls,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePass,aerialLost,aerialWon,ballRecovery,bigChanceCreated,bigChanceMissed,blockedScoringAttempt,challengeLost,clearanceOffLine,crossNotClaimed,dispossessed,duelLost,duelWon,errorLeadToAGoal,errorLeadToAShot,fouls,goalAssist,goals,goodHighClaim,hitWoodwork,interceptionWon,keyPass,minutesPlayed,onTargetScoringAttempt,outfielderBlock,ownGoals,penaltyConceded,penaltyFaced,possessionLostCtrl,punches,rating,savedShotsFromInsideTheBox,saves,shotOffTarget,totalClearance,totalContest,totalCross,totalKeeperSweeper,totalLongBalls,totalOffside,totalOppositionHalfPasses,totalOwnHalfPasses,totalPass,totalShots,totalTackle,touches,unsuccessfulTouch,wasFouled,wonContest,wonTackle
2016-17,7090229,19,35,West_Bromwich_Albion,Away,30144,37642,Jonny Evans,jonny-evans,D,False,,,1.0,9.0,11.0,20.0,,1.0,4.0,,,,,,,2.0,2.0,4.0,,,,,,,,1.0,,90.0,,1.0,,,,8.0,,7.0,,,,5.0,1.0,1.0,,4.0,,11.0,15.0,25.0,0,1.0,41.0,,1.0,1.0,
2016-17,7090229,19,35,West_Bromwich_Albion,Away,32492,54908,Nacer Chadli,nacer-chadli,M,False,,,,3.0,3.0,6.0,,,2.0,,,,,,,2.0,3.0,,,,1.0,,,,,,,53.0,,,,,,8.0,,6.1,,,,,,,,1.0,1.0,6.0,3.0,9.0,0,,15.0,3.0,,,
2016-17,7090229,19,35,West_Bromwich_Albion,Away,33427,49440,Hal Robson-Kanu,hal-robson-kanu,F,False,,,,7.0,2.0,9.0,6.0,3.0,1.0,,,,2.0,,,4.0,18.0,7.0,,,6.0,1.0,1.0,,,1.0,1.0,72.0,1.0,,,,,16.0,,7.5,,,,2.0,1.0,2.0,,1.0,,15.0,3.0,16.0,1,,37.0,3.0,4.0,1.0,
2016-17,7090229,19,35,West_Bromwich_Albion,Away,35532,57134,Salomón Rondón,salomon-rondon,F,True,,,,2.0,1.0,3.0,3.0,,1.0,,,,,,,3.0,6.0,1.0,,,1.0,,,,,,,18.0,,,,,,5.0,,6.3,,,,2.0,,,,,,3.0,1.0,4.0,0,,13.0,1.0,1.0,,
2016-17,7090229,19,35,West_Bromwich_Albion,Away,36466,50229,Matt Phillips,matt-phillips,F,False,2.0,,1.0,15.0,3.0,16.0,3.0,2.0,5.0,1.0,,,2.0,,,1.0,7.0,7.0,,,,1.0,1.0,,,2.0,2.0,90.0,1.0,,,,,15.0,,8.8,,,2.0,2.0,4.0,3.0,,3.0,,24.0,5.0,26.0,3,1.0,50.0,,1.0,3.0,1.0
2016-17,7090229,19,35,West_Bromwich_Albion,Away,41631,63370,James McClean,james-mcclean,M,True,,,,5.0,1.0,6.0,3.0,1.0,4.0,,,,,,,3.0,6.0,9.0,,,,,,,,1.0,,45.0,,,,,,5.0,,7.1,,,,2.0,1.0,,,,,7.0,1.0,8.0,0,6.0,23.0,,1.0,1.0,6.0
2016-17,7090229,19,35,West_Bromwich_Albion,Away,50027,60232,Craig Dawson,craig-dawson,D,False,,,4.0,8.0,4.0,12.0,2.0,4.0,2.0,,,,,,,,5.0,7.0,,,3.0,,,,,1.0,,90.0,,1.0,,,,18.0,,7.0,,,,2.0,,,,8.0,,18.0,5.0,23.0,0,2.0,50.0,,1.0,,2.0
2016-17,7090229,19,35,West_Bromwich_Albion,Away,128637,67527,Allan Nyom,allan-nyom,D,False,,,1.0,4.0,5.0,9.0,1.0,,4.0,,,,,,,,5.0,,,,4.0,,,,,2.0,,45.0,,,,,,6.0,,6.2,,,,1.0,,,,4.0,,7.0,7.0,14.0,0,,25.0,1.0,,,
2016-17,7090229,19,35,West_Bromwich_Albion,Away,151037,55829,Claudio Yacob,claudio-yacob,M,False,,,,10.0,9.0,19.0,1.0,,7.0,,,,4.0,,,1.0,8.0,6.0,,,2.0,,,,,1.0,,90.0,,,,,,8.0,,6.6,,,,3.0,,,,4.0,,15.0,11.0,26.0,0,5.0,38.0,,1.0,,4.0
2016-17,7090229,19,35,West_Bromwich_Albion,Away,198030,108824,Brendan Galloway,brendan-galloway,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090229,19,35,West_Bromwich_Albion,Away,817559,173809,Jonathan Leko,jonathan-leko,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090199,20,35,West_Bromwich_Albion,Home,765,14295,Darren Fletcher,darren-fletcher,M,False,1.0,,8.0,29.0,11.0,39.0,1.0,,7.0,,,,2.0,,,,3.0,2.0,,,,,,,,,,90.0,,,,,,9.0,,6.7,,,,3.0,1.0,3.0,,10.0,,36.0,12.0,45.0,0,1.0,55.0,,,1.0,1.0
2016-17,7090199,20,35,West_Bromwich_Albion,Home,822,18008,James Morrison,james-morrison,M,False,,,3.0,20.0,13.0,33.0,,1.0,5.0,,,,1.0,,,3.0,5.0,4.0,,,,,1.0,,,,1.0,90.0,1.0,,,,,13.0,,7.0,,,,1.0,2.0,2.0,,3.0,,26.0,13.0,37.0,1,2.0,55.0,3.0,,1.0,1.0
2016-17,7090199,20,35,West_Bromwich_Albion,Home,7776,39253,Jonas Olsson,jonas-olsson,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090199,20,35,West_Bromwich_Albion,Home,10024,12086,Boaz Myhill,boaz-myhill,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090199,20,35,West_Bromwich_Albion,Home,10540,19151,Chris Brunt,chris-brunt,M,False,3.0,,1.0,17.0,15.0,29.0,2.0,,7.0,,,,,,,,2.0,,,,,,1.0,,,2.0,1.0,90.0,1.0,,,,,21.0,,7.2,,,,2.0,,11.0,,7.0,,30.0,19.0,38.0,1,,65.0,,,,
2016-17,7090199,20,35,West_Bromwich_Albion,Home,10599,9089,Ben Foster,ben-foster,G,False,,,8.0,7.0,1.0,8.0,,,5.0,,,,,,,,,,,,,,,,,,,90.0,,,,,,14.0,,6.9,2.0,5.0,,,,,,22.0,,20.0,2.0,22.0,0,,29.0,,,,
2016-17,7090199,20,35,West_Bromwich_Albion,Home,13357,19272,Gareth McAuley,gareth-mcauley,D,False,,,5.0,6.0,10.0,16.0,3.0,3.0,1.0,,,,,,,,4.0,4.0,,,,,1.0,,,2.0,,90.0,1.0,,,,,10.0,,7.3,,,,9.0,1.0,,,11.0,,13.0,12.0,25.0,1,,40.0,,1.0,,
2016-17,7090199,20,35,West_Bromwich_Albion,Home,14235,28468,Craig Gardner,craig-gardner,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090199,20,35,West_Bromwich_Albion,Home,30144,37642,Jonny Evans,jonny-evans,D,False,,,,2.0,4.0,6.0,,,,,,,,,,,,2.0,,,,,,,,1.0,,30.0,,,,,,,,6.6,,,,1.0,,,,,,2.0,4.0,6.0,0,1.0,10.0,,1.0,,1.0
2016-17,7090199,20,35,West_Bromwich_Albion,Home,32492,54908,Nacer Chadli,nacer-chadli,M,False,,,1.0,12.0,6.0,18.0,1.0,1.0,3.0,,,1.0,1.0,,,1.0,4.0,3.0,,,,,,,,2.0,,62.0,,,,,,10.0,,6.3,,,,1.0,2.0,1.0,,1.0,,16.0,7.0,22.0,1,1.0,34.0,2.0,,1.0,1.0
2016-17,7090199,20,35,West_Bromwich_Albion,Home,33427,49440,Hal Robson-Kanu,hal-robson-kanu,F,True,1.0,,,2.0,1.0,2.0,1.0,1.0,2.0,,,,2.0,,,1.0,4.0,2.0,,,,,,,,,,28.0,,,,,,5.0,,6.3,,,,,1.0,2.0,,,,6.0,1.0,5.0,0,,10.0,,,1.0,
2016-17,7090199,20,35,West_Bromwich_Albion,Home,35532,57134,Salomón Rondón,salomon-rondon,F,False,,,2.0,8.0,7.0,15.0,5.0,3.0,6.0,,,1.0,,,,3.0,8.0,6.0,,,,,,,,,2.0,87.0,1.0,,,,,17.0,,7.0,,,,3.0,1.0,2.0,,3.0,,19.0,8.0,25.0,2,1.0,40.0,2.0,1.0,1.0,1.0
2016-17,7090199,20,35,West_Bromwich_Albion,Home,36466,50229,Matt Phillips,matt-phillips,F,False,2.0,,1.0,14.0,11.0,23.0,4.0,1.0,5.0,1.0,,1.0,1.0,,,1.0,8.0,5.0,,,,2.0,,,,,2.0,90.0,1.0,,,,,16.0,,7.6,,,,2.0,5.0,8.0,,1.0,,24.0,11.0,27.0,2,1.0,56.0,2.0,,3.0,1.0
2016-17,7090199,20,35,West_Bromwich_Albion,Home,41631,63370,James McClean,james-mcclean,M,True,,,,1.0,2.0,3.0,,,1.0,,,,,,,,,1.0,,,,,,,,,,3.0,,,,,,2.0,,,,,,,,1.0,,,,2.0,2.0,3.0,0,1.0,6.0,,,,1.0
2016-17,7090199,20,35,West_Bromwich_Albion,Home,50027,60232,Craig Dawson,craig-dawson,D,False,,,,9.0,16.0,25.0,4.0,2.0,3.0,,,,,,,,6.0,6.0,,,3.0,,,,,3.0,,90.0,,,,,,13.0,,7.0,,,,6.0,1.0,1.0,,7.0,,17.0,19.0,35.0,0,3.0,55.0,,1.0,1.0,1.0
2016-17,7090199,20,35,West_Bromwich_Albion,Home,128637,67527,Allan Nyom,allan-nyom,D,True,1.0,,1.0,7.0,11.0,17.0,1.0,,4.0,,,,,,,,1.0,5.0,,,,,,,,3.0,1.0,60.0,,1.0,,,,2.0,,7.7,,,,6.0,2.0,1.0,,1.0,,7.0,11.0,17.0,0,3.0,37.0,1.0,,2.0,3.0
2016-17,7090199,20,35,West_Bromwich_Albion,Home,151037,55829,Claudio Yacob,claudio-yacob,M,False,,,6.0,19.0,16.0,35.0,1.0,1.0,7.0,,,,2.0,,,,5.0,5.0,,,2.0,,,,,3.0,,90.0,,1.0,,,,4.0,,6.9,,,,1.0,,,,7.0,,22.0,17.0,39.0,0,4.0,51.0,,,,2.0
2016-17,7090199,20,35,West_Bromwich_Albion,Home,198030,108824,Brendan Galloway,brendan-galloway,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090219,21,35,West_Bromwich_Albion,Away,765,14295,Darren Fletcher,darren-fletcher,M,False,,,2.0,9.0,8.0,17.0,,1.0,3.0,,,,2.0,,,2.0,4.0,1.0,,,,,,,,1.0,,90.0,,,,,,6.0,,6.0,,,1.0,1.0,,,,3.0,,13.0,8.0,21.0,1,,28.0,,,,
2016-17,7090219,21,35,West_Bromwich_Albion,Away,822,18008,James Morrison,james-morrison,M,False,,,2.0,12.0,2.0,14.0,,,5.0,,,,1.0,,,3.0,4.0,4.0,,,,,,,,,,90.0,,,,,,13.0,,6.4,,,,1.0,,,,3.0,,15.0,6.0,21.0,0,3.0,33.0,3.0,1.0,,3.0
2016-17,7090219,21,35,West_Bromwich_Albion,Away,7776,39253,Jonas Olsson,jonas-olsson,D,False,,,2.0,4.0,6.0,10.0,1.0,,,,,,1.0,,,,7.0,1.0,,,5.0,,,,,2.0,,90.0,,2.0,,,,4.0,,6.0,,,,3.0,,,,5.0,1.0,8.0,6.0,14.0,0,1.0,24.0,,,,
2016-17,7090219,21,35,West_Bromwich_Albion,Away,10024,12086,Boaz Myhill,boaz-myhill,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090219,21,35,West_Bromwich_Albion,Away,10540,19151,Chris Brunt,chris-brunt,M,False,1.0,,3.0,8.0,6.0,13.0,,,3.0,,,,,,,1.0,1.0,,,,,,,,,1.0,,54.0,,1.0,,,,8.0,,6.5,,,,2.0,,2.0,,4.0,,9.0,8.0,15.0,0,,32.0,1.0,,,
2016-17,7090219,21,35,West_Bromwich_Albion,Away,10599,9089,Ben Foster,ben-foster,G,False,,,6.0,6.0,1.0,7.0,,,10.0,,,,,,,,,,,,,,,2.0,,,,90.0,,,,,,21.0,,6.9,3.0,8.0,,,,,,27.0,,26.0,2.0,28.0,0,,41.0,,,,
2016-17,7090219,21,35,West_Bromwich_Albion,Away,13357,19272,Gareth McAuley,gareth-mcauley,D,False,,,3.0,6.0,8.0,14.0,,1.0,3.0,,,,,,,2.0,2.0,4.0,1.0,,,,,,,1.0,,90.0,,,1.0,,,13.0,,5.5,,,,8.0,1.0,,,10.0,,15.0,9.0,24.0,0,1.0,43.0,,1.0,1.0,1.0
2016-17,7090219,21,35,West_Bromwich_Albion,Away,32492,54908,Nacer Chadli,nacer-chadli,M,False,,,,5.0,4.0,9.0,2.0,1.0,3.0,,,,1.0,,,1.0,7.0,2.0,,,1.0,,,,,,,62.0,,,,,,8.0,,5.8,,,,1.0,3.0,1.0,,1.0,,6.0,5.0,10.0,0,,19.0,2.0,,1.0,
2016-17,7090219,21,35,West_Bromwich_Albion,Away,33427,49440,Hal Robson-Kanu,hal-robson-kanu,F,True,,,,8.0,1.0,9.0,,2.0,,,,1.0,2.0,,,,3.0,2.0,,,1.0,,,,,,,28.0,,,,,,3.0,,6.4,,,,,,,,,,9.0,1.0,10.0,1,,13.0,2.0,,,
2016-17,7090219,21,35,West_Bromwich_Albion,Away,35532,57134,Salomón Rondón,salomon-rondon,F,False,,,1.0,12.0,6.0,18.0,1.0,1.0,3.0,,,,2.0,,,1.0,6.0,5.0,,,,,,,,,1.0,90.0,,,,,,16.0,,6.4,,,,2.0,3.0,,,1.0,,16.0,8.0,24.0,0,1.0,42.0,7.0,2.0,1.0,
2016-17,7090219,21,35,West_Bromwich_Albion,Away,36466,50229,Matt Phillips,matt-phillips,F,False,,,,5.0,3.0,8.0,,,2.0,,,,1.0,,,3.0,5.0,,,,,,,,,3.0,,89.0,,,,,,18.0,,5.7,,,1.0,,1.0,2.0,,1.0,,10.0,4.0,12.0,1,,36.0,3.0,,,
2016-17,7090219,21,35,West_Bromwich_Albion,Away,41631,63370,James McClean,james-mcclean,M,True,,,,3.0,3.0,6.0,1.0,,2.0,,,,1.0,,,1.0,4.0,1.0,,,1.0,,,,,2.0,,36.0,,,,,,7.0,,6.4,,,,,,4.0,,1.0,,7.0,4.0,7.0,0,1.0,19.0,,,,
2016-17,7090219,21,35,West_Bromwich_Albion,Away,50027,60232,Craig Dawson,craig-dawson,D,False,,,1.0,8.0,7.0,15.0,5.0,2.0,6.0,,,,1.0,,,1.0,9.0,7.0,,,2.0,,,,,2.0,,90.0,,,,,,20.0,,6.0,,,,4.0,,,,7.0,,19.0,12.0,31.0,0,2.0,54.0,2.0,3.0,,2.0
2016-17,7090219,21,35,West_Bromwich_Albion,Away,151037,55829,Claudio Yacob,claudio-yacob,M,False,,,,13.0,9.0,22.0,,2.0,9.0,,,,4.0,,,2.0,8.0,8.0,,,2.0,,,,,3.0,,90.0,,,,,,10.0,,6.2,,,,2.0,,,,3.0,,19.0,11.0,30.0,0,4.0,44.0,,2.0,,3.0
2016-17,7090219,21,35,West_Bromwich_Albion,Away,198030,108824,Brendan Galloway,brendan-galloway,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090219,21,35,West_Bromwich_Albion,Away,817559,173809,Jonathan Leko,jonathan-leko,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090219,21,35,West_Bromwich_Albion,Away,839819,195864,Sam Field,sam-field,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,1.0,,1.0,0,,1.0,,,,
2016-17,7090219,21,35,West_Bromwich_Albion,Away,843765,215457,Kane Wilson,kane-wilson,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090216,22,35,West_Bromwich_Albion,Home,765,14295,Darren Fletcher,darren-fletcher,M,False,,,6.0,22.0,13.0,35.0,2.0,,10.0,,,,1.0,,,1.0,4.0,1.0,,,,,1.0,,,1.0,2.0,90.0,1.0,,,,,11.0,,7.3,,,,,,1.0,,8.0,,30.0,15.0,44.0,1,,51.0,,1.0,,
2016-17,7090216,22,35,West_Bromwich_Albion,Home,822,18008,James Morrison,james-morrison,M,False,,,1.0,22.0,8.0,30.0,1.0,,3.0,,,,,,,1.0,3.0,3.0,,,1.0,,,,,1.0,1.0,72.0,,,,,,10.0,,6.6,,,,2.0,1.0,2.0,,3.0,,28.0,10.0,36.0,0,,47.0,,2.0,1.0,
2016-17,7090216,22,35,West_Bromwich_Albion,Home,7776,39253,Jonas Olsson,jonas-olsson,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090216,22,35,West_Bromwich_Albion,Home,10024,12086,Boaz Myhill,boaz-myhill,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090216,22,35,West_Bromwich_Albion,Home,10540,19151,Chris Brunt,chris-brunt,M,False,,,7.0,23.0,10.0,33.0,2.0,2.0,6.0,,,,2.0,,,,7.0,8.0,,,3.0,,1.0,,,1.0,1.0,90.0,1.0,,,,,22.0,,7.9,,,1.0,1.0,1.0,2.0,,19.0,,38.0,12.0,48.0,2,5.0,72.0,,,1.0,4.0
2016-17,7090216,22,35,West_Bromwich_Albion,Home,10599,9089,Ben Foster,ben-foster,G,False,,,8.0,8.0,1.0,9.0,,1.0,7.0,,,,,,,,,1.0,,,,,,1.0,,,,90.0,,,,,,12.0,1.0,7.2,2.0,3.0,,1.0,,,,20.0,,20.0,1.0,21.0,0,,27.0,,1.0,,
2016-17,7090216,22,35,West_Bromwich_Albion,Home,13357,19272,Gareth McAuley,gareth-mcauley,D,False,,,3.0,5.0,13.0,18.0,,,4.0,,,,,,,,,2.0,,,,1.0,,,,,1.0,90.0,,1.0,,,,9.0,,7.7,,,,6.0,,,,6.0,,11.0,15.0,26.0,0,2.0,40.0,,,,2.0
2016-17,7090216,22,35,West_Bromwich_Albion,Home,32492,54908,Nacer Chadli,nacer-chadli,M,False,1.0,,1.0,15.0,4.0,18.0,3.0,,5.0,,1.0,,1.0,,,2.0,7.0,1.0,,,1.0,,,,1.0,,1.0,81.0,2.0,,,,,10.0,,6.7,,,1.0,,,3.0,,1.0,,19.0,5.0,21.0,3,1.0,36.0,2.0,,,1.0
2016-17,7090216,22,35,West_Bromwich_Albion,Home,33427,49440,Hal Robson-Kanu,hal-robson-kanu,F,True,,,1.0,2.0,,2.0,1.0,,,,,,,,,,3.0,2.0,,,1.0,,,,,,,3.0,,,,,,2.0,,6.4,,,,,1.0,,,1.0,,2.0,,2.0,0,,7.0,1.0,2.0,,
2016-17,7090216,22,35,West_Bromwich_Albion,Home,34578,49944,Jake Livermore,jake-livermore,M,True,,,,6.0,2.0,8.0,1.0,1.0,1.0,,,,,,,,2.0,2.0,,,1.0,,,,,,1.0,18.0,,,,,,4.0,,6.8,,,1.0,1.0,1.0,,,1.0,,6.0,5.0,11.0,1,,15.0,1.0,,1.0,
2016-17,7090216,22,35,West_Bromwich_Albion,Home,35532,57134,Salomón Rondón,salomon-rondon,F,False,,,1.0,10.0,4.0,14.0,5.0,7.0,1.0,1.0,,2.0,1.0,,,2.0,12.0,10.0,,,2.0,,,,,,1.0,87.0,,,,,,17.0,,6.3,,,,,2.0,,,2.0,2.0,18.0,5.0,23.0,2,1.0,39.0,3.0,2.0,,1.0
2016-17,7090216,22,35,West_Bromwich_Albion,Home,36466,50229,Matt Phillips,matt-phillips,F,False,4.0,,1.0,17.0,3.0,16.0,4.0,1.0,7.0,,,2.0,,,,2.0,9.0,8.0,,,,,,,,1.0,1.0,90.0,1.0,1.0,,,,18.0,,7.3,,,,,9.0,6.0,,2.0,,27.0,5.0,26.0,3,,53.0,1.0,1.0,6.0,
2016-17,7090216,22,35,West_Bromwich_Albion,Home,41631,63370,James McClean,james-mcclean,M,True,2.0,,,2.0,1.0,1.0,,,1.0,,,,,,,,1.0,1.0,,,,,,,,,1.0,9.0,,,,,,1.0,,6.8,,,,,1.0,2.0,,,,2.0,1.0,1.0,0,1.0,5.0,,,,
2016-17,7090216,22,35,West_Bromwich_Albion,Home,50027,60232,Craig Dawson,craig-dawson,D,False,,,7.0,7.0,15.0,22.0,,2.0,1.0,,,,,,,,1.0,5.0,,,1.0,,,,,,1.0,90.0,,1.0,,,,5.0,,7.6,,,1.0,3.0,,,,9.0,,10.0,16.0,26.0,1,3.0,37.0,,,,3.0
2016-17,7090216,22,35,West_Bromwich_Albion,Home,128637,67527,Allan Nyom,allan-nyom,D,False,1.0,,2.0,17.0,10.0,26.0,,1.0,5.0,,,,,,,2.0,5.0,4.0,,,3.0,,,,,2.0,,90.0,,,,,,20.0,,6.9,,,,5.0,,9.0,,6.0,,29.0,11.0,31.0,0,3.0,72.0,2.0,,,3.0
2016-17,7090216,22,35,West_Bromwich_Albion,Home,151037,55829,Claudio Yacob,claudio-yacob,M,False,,,5.0,10.0,25.0,35.0,,,4.0,,,,,,,,2.0,6.0,,,2.0,,,,,2.0,,90.0,,1.0,,,,4.0,,7.3,,,1.0,1.0,1.0,,,6.0,,10.0,29.0,39.0,1,2.0,52.0,,3.0,1.0,1.0
2016-17,7090216,22,35,West_Bromwich_Albion,Home,817559,173809,Jonathan Leko,jonathan-leko,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090216,22,35,West_Bromwich_Albion,Home,839819,195864,Sam Field,sam-field,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090205,23,35,West_Bromwich_Albion,Away,765,14295,Darren Fletcher,darren-fletcher,M,False,,,3.0,15.0,5.0,20.0,1.0,,3.0,,,,,,,1.0,3.0,1.0,,,1.0,1.0,,,,1.0,1.0,90.0,,,,,,9.0,,6.8,,,,2.0,,2.0,,3.0,,21.0,7.0,26.0,0,1.0,35.0,,,,1.0
2016-17,7090205,23,35,West_Bromwich_Albion,Away,822,18008,James Morrison,james-morrison,M,False,,,2.0,21.0,8.0,29.0,1.0,,4.0,,,,2.0,,,2.0,7.0,1.0,,,2.0,,1.0,,,1.0,1.0,90.0,1.0,,,,,16.0,,6.8,,,,,,,,4.0,,32.0,10.0,42.0,1,,53.0,,1.0,,
2016-17,7090205,23,35,West_Bromwich_Albion,Away,7776,39253,Jonas Olsson,jonas-olsson,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090205,23,35,West_Bromwich_Albion,Away,10024,12086,Boaz Myhill,boaz-myhill,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090205,23,35,West_Bromwich_Albion,Away,10540,19151,Chris Brunt,chris-brunt,M,False,3.0,,7.0,17.0,6.0,20.0,,1.0,4.0,,,,1.0,,,2.0,4.0,5.0,,,1.0,,,,,2.0,1.0,90.0,2.0,1.0,,,,31.0,,7.3,,,1.0,2.0,1.0,10.0,,14.0,,35.0,7.0,32.0,3,2.0,82.0,1.0,1.0,1.0,1.0
2016-17,7090205,23,35,West_Bromwich_Albion,Away,10599,9089,Ben Foster,ben-foster,G,False,,1.0,7.0,7.0,,7.0,,,7.0,,,,,,,,,,,,,,,,,,,90.0,,,,,1.0,11.0,,6.7,2.0,4.0,,,,,1.0,18.0,,17.0,1.0,18.0,0,,24.0,,,,
2016-17,7090205,23,35,West_Bromwich_Albion,Away,13357,19272,Gareth McAuley,gareth-mcauley,D,False,,,3.0,10.0,7.0,17.0,1.0,3.0,3.0,,,1.0,,,,,3.0,10.0,,,2.0,,,,,3.0,,90.0,,2.0,,1.0,,8.0,,7.1,,,,5.0,3.0,,,8.0,,16.0,8.0,24.0,1,2.0,45.0,1.0,2.0,3.0,2.0
2016-17,7090205,23,35,West_Bromwich_Albion,Away,32492,54908,Nacer Chadli,nacer-chadli,M,False,1.0,,1.0,14.0,,13.0,,1.0,2.0,1.0,,,,,,,,2.0,,,,,,,,,2.0,59.0,,,,,,6.0,,7.1,,,,1.0,,1.0,,1.0,,17.0,1.0,17.0,0,1.0,25.0,2.0,,,1.0
2016-17,7090205,23,35,West_Bromwich_Albion,Away,33427,49440,Hal Robson-Kanu,hal-robson-kanu,F,True,,,,4.0,2.0,6.0,,1.0,1.0,,,1.0,,,,1.0,1.0,2.0,,,,,,,,,1.0,26.0,1.0,,,,,2.0,,6.8,,,,1.0,,,,,,5.0,2.0,7.0,2,,12.0,,1.0,,
2016-17,7090205,23,35,West_Bromwich_Albion,Away,34578,49944,Jake Livermore,jake-livermore,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090205,23,35,West_Bromwich_Albion,Away,35532,57134,Salomón Rondón,salomon-rondon,F,False,1.0,,,9.0,1.0,9.0,4.0,4.0,3.0,,,1.0,,,,3.0,9.0,8.0,,,2.0,,,,1.0,,,64.0,,,,,,9.0,,6.8,,,1.0,2.0,,2.0,,,,13.0,2.0,13.0,2,,29.0,1.0,4.0,,
2016-17,7090205,23,35,West_Bromwich_Albion,Away,36466,50229,Matt Phillips,matt-phillips,F,False,1.0,,,8.0,5.0,12.0,2.0,1.0,2.0,,1.0,,3.0,,,5.0,13.0,3.0,,,,,,,1.0,,1.0,90.0,,,,,,20.0,,5.4,,,3.0,,5.0,5.0,,,1.0,14.0,6.0,15.0,3,,42.0,3.0,,2.0,
2016-17,7090205,23,35,West_Bromwich_Albion,Away,41631,63370,James McClean,james-mcclean,M,True,1.0,,,7.0,1.0,7.0,2.0,1.0,1.0,,,1.0,,,,2.0,5.0,2.0,,,1.0,,,,,,2.0,31.0,,,,,,6.0,,6.6,,,,,,2.0,,2.0,,10.0,2.0,10.0,1,1.0,16.0,,,,1.0
2016-17,7090205,23,35,West_Bromwich_Albion,Away,50027,60232,Craig Dawson,craig-dawson,D,False,,,3.0,7.0,7.0,14.0,2.0,2.0,6.0,,,1.0,,,,,3.0,2.0,,,1.0,,,,1.0,1.0,1.0,90.0,1.0,2.0,,,,10.0,,7.2,,,,9.0,,,,10.0,,16.0,8.0,24.0,2,,40.0,,,,
2016-17,7090205,23,35,West_Bromwich_Albion,Away,128637,67527,Allan Nyom,allan-nyom,D,False,1.0,,1.0,11.0,4.0,14.0,4.0,,3.0,,,,2.0,,,3.0,12.0,5.0,,,3.0,,,,,2.0,,90.0,,,,,,18.0,,6.5,,,,6.0,,2.0,,3.0,1.0,17.0,5.0,20.0,0,3.0,63.0,1.0,2.0,,2.0
2016-17,7090205,23,35,West_Bromwich_Albion,Away,151037,55829,Claudio Yacob,claudio-yacob,M,False,,,1.0,24.0,9.0,33.0,3.0,2.0,8.0,,,,3.0,,,,6.0,8.0,,,,,,,,1.0,1.0,90.0,,,,,,9.0,,7.0,,,,,,1.0,,4.0,,32.0,9.0,40.0,0,5.0,54.0,1.0,1.0,,5.0
2016-17,7090205,23,35,West_Bromwich_Albion,Away,817559,173809,Jonathan Leko,jonathan-leko,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
