season,matchId,gameweek,team_id,team,venue,playerId,pl_code,playerName,slug,position,substitute,accurateCross,accurateKeeperSweeper,accurateLongBalls,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePass,aerialLost,aerialWon,ballRecovery,bigChanceCreated,bigChanceMissed,blockedScoringAttempt,challengeLost,clearanceOffLine,crossNotClaimed,dispossessed,duelLost,duelWon,errorLeadToAGoal,errorLeadToAShot,fouls,goalAssist,goals,goodHighClaim,hitWoodwork,interceptionWon,keyPass,lastManTackle,minutesPlayed,onTargetScoringAttempt,outfielderBlock,ownGoals,penaltyConceded,penaltyMiss,penaltyWon,punches,rating,savedShotsFromInsideTheBox,saves,shotOffTarget,totalClearance,totalContest,totalCross,totalKeeperSweeper,totalLongBalls,totalOffside,totalOppositionHalfPasses,totalOwnHalfPasses,totalPass,totalShots,totalTackle,touches,unsuccessfulTouch,wasFouled,wonContest
2015-16,6768374,34,31,Crystal_Palace,Away,111850,82403.0,Wilfried Zaha,wilfried-zaha,M,True,,,,,,,1.0,,3.0,,,,,,,2.0,5.0,3.0,,,,,,,,,,,15.0,,,,,,,,6.2,,,,,4.0,2.0,,1.0,,3.0,,1.0,0,1.0,15.0,,,2.0
2015-16,7038620,35,31,Crystal_Palace,Home,3094,17500.0,Emmanuel Adebayor,emmanuel-adebayor,F,True,,,,24.0,,24.0,,,,,,,,,,,1.0,,,,1.0,,,,,,,,24.0,,,,,,,,6.9,,,2.0,,,,,,,27.0,1.0,28.0,2,,30.0,,,
2015-16,7038620,35,31,Crystal_Palace,Home,3574,27341.0,Yohan Cabaye,yohan-cabaye,M,False,1.0,,4.0,38.0,20.0,57.0,,,5.0,,,1.0,4.0,,,,6.0,8.0,,,2.0,,,,,4.0,2.0,,90.0,1.0,,,,,,,7.4,,,1.0,,,3.0,,5.0,,44.0,21.0,62.0,3,5.0,81.0,,3.0,
2015-16,7038620,35,31,Crystal_Palace,Home,9921,18805.0,Joe Ledley,joe-ledley,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,7038620,35,31,Crystal_Palace,Home,10038,7906.0,Damien Delaney,damien-delaney,D,False,,,4.0,13.0,26.0,39.0,1.0,3.0,4.0,,,,,,,,1.0,4.0,,,,,,,,1.0,,,90.0,,,,,,,,7.4,,,,8.0,,1.0,,7.0,,19.0,27.0,45.0,0,1.0,58.0,,,
2015-16,7038620,35,31,Crystal_Palace,Home,16620,20066.0,Wayne Hennessey,wayne-hennessey,G,False,,,3.0,3.0,7.0,10.0,,,16.0,,,,,,,,,,,,,,,2.0,,,,,90.0,,,,,,,,8.0,3.0,5.0,,,,,,9.0,,8.0,8.0,16.0,0,,31.0,,,
2015-16,7038620,35,31,Crystal_Palace,Home,19593,19197.0,Jason Puncheon,jason-puncheon,M,False,2.0,,2.0,55.0,14.0,67.0,,2.0,12.0,,1.0,1.0,,,,2.0,6.0,14.0,,,1.0,,,,,,7.0,,90.0,3.0,,,,,,,8.3,,,,1.0,8.0,12.0,,2.0,,75.0,15.0,78.0,4,6.0,121.0,4.0,1.0,5.0
2015-16,7038620,35,31,Crystal_Palace,Home,20278,19188.0,Scott Dann,scott-dann,D,False,,,4.0,15.0,20.0,35.0,3.0,4.0,2.0,,,,,,,,3.0,4.0,,,,,,,,2.0,,,90.0,,1.0,,,,,,7.4,,,,7.0,,,,7.0,,20.0,21.0,41.0,0,,57.0,,,
2015-16,7038620,35,31,Crystal_Palace,Home,24685,59115.0,Mile Jedinak,mile-jedinak,D,False,,,7.0,30.0,23.0,53.0,3.0,4.0,11.0,1.0,,1.0,1.0,,,1.0,7.0,6.0,,,2.0,,,,,5.0,2.0,,90.0,,,,,,,,7.6,,,,3.0,,1.0,,11.0,,43.0,25.0,67.0,1,2.0,86.0,,,
2015-16,7038620,35,31,Crystal_Palace,Home,38639,75773.0,Chung-yong Lee,chung-yong-lee,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,7038620,35,31,Crystal_Palace,Home,39183,55494.0,Joel Ward,joel-ward,D,False,,,1.0,19.0,15.0,34.0,2.0,3.0,5.0,,,,3.0,,,,6.0,6.0,,,1.0,,,,,2.0,1.0,,90.0,1.0,1.0,,,,,,7.2,,,1.0,4.0,1.0,1.0,,2.0,,28.0,18.0,45.0,2,2.0,62.0,1.0,,1.0
2015-16,7038620,35,31,Crystal_Palace,Home,39472,58786.0,Martin Kelly,martin-kelly,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,7038620,35,31,Crystal_Palace,Home,45502,58376.0,Alex McCarthy,alex-mccarthy,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,7038620,35,31,Crystal_Palace,Home,46620,55452.0,Yannick Bolasie,yannick-bolasie,F,False,,,,13.0,3.0,16.0,,1.0,1.0,,,,,,,1.0,3.0,3.0,,,,,,,,1.0,,,66.0,1.0,,,,,,,6.8,,,1.0,2.0,2.0,2.0,,1.0,,21.0,3.0,22.0,2,1.0,38.0,1.0,1.0,
2015-16,7038620,35,31,Crystal_Palace,Home,50485,59125.0,Connor Wickham,connor-wickham,F,True,,,,5.0,1.0,6.0,4.0,,,,2.0,,,,,1.0,5.0,,,,,,,,,,,,45.0,,,,,,,,6.1,,,1.0,1.0,,,,,,6.0,1.0,7.0,1,,13.0,2.0,,
2015-16,7038620,35,31,Crystal_Palace,Home,51455,44343.0,Bakary Sako,bakary-sako,F,True,1.0,,,9.0,1.0,9.0,,,,2.0,,,,,,1.0,1.0,1.0,,,,,,,,,2.0,,13.0,,,,,,,,6.9,,,,1.0,,3.0,,,,11.0,1.0,9.0,0,1.0,16.0,,,
2015-16,7038620,35,31,Crystal_Palace,Home,84686,79228.0,Pape Souaré,pape-souare,M,False,2.0,,1.0,33.0,23.0,54.0,,1.0,7.0,,,,,,,,,4.0,,,,,,,,,2.0,,90.0,,,,,,,,7.3,,,,3.0,,10.0,,5.0,,48.0,24.0,62.0,0,3.0,90.0,2.0,,
2015-16,7038620,35,31,Crystal_Palace,Home,111850,82403.0,Wilfried Zaha,wilfried-zaha,M,False,1.0,,,13.0,2.0,14.0,,,8.0,,,,1.0,,,3.0,6.0,6.0,,,,,,,,,1.0,,77.0,,,,,,,,6.7,,,1.0,,4.0,7.0,,,,22.0,2.0,17.0,1,1.0,45.0,3.0,3.0,2.0
2015-16,7038620,35,31,Crystal_Palace,Home,232118,104547.0,Dwight Gayle,dwight-gayle,F,False,,,,3.0,1.0,4.0,2.0,3.0,,,,,,,,,2.0,5.0,,,,,,,,,,,45.0,1.0,,,,,,,6.8,,,2.0,,,,,,,8.0,3.0,11.0,3,1.0,19.0,3.0,1.0,
2015-16,6768375,36,31,Crystal_Palace,Away,3094,17500.0,Emmanuel Adebayor,emmanuel-adebayor,F,True,,,,1.0,2.0,3.0,1.0,1.0,,,,,1.0,,,,2.0,1.0,,,,,,,,,,,16.0,,,,,,,,6.5,,,,,,1.0,,,,5.0,2.0,6.0,0,,10.0,1.0,,
2015-16,6768375,36,31,Crystal_Palace,Away,3574,27341.0,Yohan Cabaye,yohan-cabaye,M,False,1.0,,5.0,20.0,22.0,41.0,1.0,1.0,11.0,,1.0,,2.0,,,2.0,5.0,6.0,,,,,,,,4.0,1.0,,90.0,2.0,,,,1.0,,,7.0,,,1.0,,,7.0,,8.0,,36.0,22.0,51.0,3,5.0,73.0,,,
2015-16,6768375,36,31,Crystal_Palace,Away,9921,18805.0,Joe Ledley,joe-ledley,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,6768375,36,31,Crystal_Palace,Away,10038,7906.0,Damien Delaney,damien-delaney,D,False,,,5.0,6.0,24.0,30.0,2.0,,9.0,,,,2.0,,,,4.0,5.0,,,,,,,,2.0,,,90.0,,3.0,,,,,,7.3,,,1.0,4.0,1.0,,,15.0,,18.0,25.0,43.0,1,2.0,58.0,,2.0,1.0
2015-16,6768375,36,31,Crystal_Palace,Away,10597,20145.0,Adrian Mariappa,adrian-mariappa,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,6768375,36,31,Crystal_Palace,Away,16620,20066.0,Wayne Hennessey,wayne-hennessey,G,False,,3.0,7.0,6.0,3.0,9.0,,,13.0,,,,,,,,,,,,,,,1.0,,1.0,,,90.0,,,,,,,,6.9,1.0,3.0,,,,,3.0,24.0,,23.0,3.0,26.0,0,,34.0,,,
2015-16,6768375,36,31,Crystal_Palace,Away,19593,19197.0,Jason Puncheon,jason-puncheon,M,False,1.0,,1.0,14.0,13.0,26.0,2.0,,6.0,,,,1.0,,,2.0,6.0,3.0,,,1.0,,,,,1.0,1.0,,73.0,,,,,,,,6.6,,,1.0,,2.0,4.0,,1.0,,21.0,13.0,30.0,1,,46.0,,1.0,2.0
2015-16,6768375,36,31,Crystal_Palace,Away,20278,19188.0,Scott Dann,scott-dann,D,False,1.0,,4.0,15.0,23.0,37.0,3.0,4.0,1.0,,,,1.0,,,,7.0,5.0,,,3.0,,,,,2.0,1.0,1.0,90.0,,,,,,,,6.9,,,,4.0,,1.0,,11.0,,24.0,24.0,47.0,0,1.0,57.0,,,
2015-16,6768375,36,31,Crystal_Palace,Away,24685,59115.0,Mile Jedinak,mile-jedinak,D,False,,,,14.0,19.0,33.0,3.0,8.0,3.0,,,,1.0,,,1.0,7.0,9.0,,,2.0,,,,,1.0,,,90.0,,,,,,,,6.5,,,,2.0,,1.0,,3.0,,29.0,25.0,53.0,0,1.0,63.0,1.0,1.0,
2015-16,6768375,36,31,Crystal_Palace,Away,39183,55494.0,Joel Ward,joel-ward,D,False,,,4.0,14.0,15.0,29.0,,2.0,6.0,,,,,,,,1.0,7.0,,,1.0,,,,,2.0,,,90.0,,,,,,,,7.2,,,,5.0,1.0,2.0,,6.0,,21.0,16.0,35.0,0,3.0,58.0,,1.0,1.0
2015-16,6768375,36,31,Crystal_Palace,Away,39282,50471.0,James McArthur,james-mcarthur,M,False,,,,13.0,8.0,21.0,6.0,1.0,4.0,,,,1.0,,,3.0,11.0,6.0,,,2.0,,,,,1.0,,,61.0,,,,,,,,6.4,,,,1.0,1.0,,,,,16.0,8.0,24.0,0,4.0,35.0,,1.0,1.0
2015-16,6768375,36,31,Crystal_Palace,Away,39472,58786.0,Martin Kelly,martin-kelly,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,6768375,36,31,Crystal_Palace,Away,45502,58376.0,Alex McCarthy,alex-mccarthy,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,6768375,36,31,Crystal_Palace,Away,46620,55452.0,Yannick Bolasie,yannick-bolasie,F,False,,,1.0,9.0,2.0,11.0,,1.0,5.0,,,1.0,3.0,,,3.0,12.0,6.0,,,1.0,,,,,1.0,,,90.0,1.0,,,,,,,5.9,,,1.0,1.0,7.0,5.0,,2.0,1.0,18.0,4.0,17.0,3,2.0,48.0,2.0,1.0,2.0
2015-16,6768375,36,31,Crystal_Palace,Away,50485,59125.0,Connor Wickham,connor-wickham,F,False,,,2.0,10.0,5.0,15.0,3.0,2.0,3.0,,,,1.0,,,2.0,10.0,3.0,,,2.0,,,,,,,,74.0,,,,,,,,6.2,,,1.0,,2.0,1.0,,2.0,,15.0,6.0,20.0,1,,34.0,3.0,1.0,
2015-16,6768375,36,31,Crystal_Palace,Away,51455,44343.0,Bakary Sako,bakary-sako,F,True,,,,3.0,1.0,4.0,,,1.0,,,,1.0,,,3.0,5.0,2.0,,,,,,,,,,,29.0,,,,,,,,6.2,,,,,3.0,2.0,,,,7.0,1.0,6.0,0,,15.0,,,2.0
2015-16,6768375,36,31,Crystal_Palace,Away,84686,79228.0,Pape Souaré,pape-souare,M,False,1.0,,3.0,19.0,11.0,29.0,,,8.0,,,,,,,2.0,3.0,2.0,,,,,,,,6.0,1.0,,90.0,,,,,,,,6.7,,,,4.0,2.0,1.0,,10.0,,26.0,15.0,40.0,0,,80.0,2.0,1.0,1.0
2015-16,6768375,36,31,Crystal_Palace,Away,232118,104547.0,Dwight Gayle,dwight-gayle,F,True,,,,1.0,,1.0,2.0,,,,,,,,,,2.0,2.0,,,,,,,,,,,17.0,,,,,,,,6.6,,,,,1.0,,,,,1.0,,1.0,0,,6.0,2.0,1.0,1.0
2015-16,6768380,37,31,Crystal_Palace,Home,631,11554.0,Julián Speroni,julian-speroni,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,6768380,37,31,Crystal_Palace,Home,3094,17500.0,Emmanuel Adebayor,emmanuel-adebayor,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,6768380,37,31,Crystal_Palace,Home,3574,27341.0,Yohan Cabaye,yohan-cabaye,M,False,,,1.0,13.0,11.0,24.0,,,2.0,,,2.0,3.0,,,,4.0,1.0,,,1.0,,,,,3.0,,,45.0,,,,,,,,6.2,,,,,,1.0,,3.0,,17.0,12.0,28.0,2,,36.0,1.0,1.0,
2015-16,6768380,37,31,Crystal_Palace,Home,9921,18805.0,Joe Ledley,joe-ledley,M,True,,,,3.0,2.0,5.0,,,,,,,,,,,1.0,,,,1.0,,,,,,,,11.0,,,,,,,,6.5,,,,,,,,,,3.0,2.0,5.0,0,,5.0,,,
2015-16,6768380,37,31,Crystal_Palace,Home,10038,7906.0,Damien Delaney,damien-delaney,D,False,,,,4.0,25.0,29.0,2.0,1.0,3.0,,,,1.0,,,,3.0,2.0,,,,,,,,2.0,,,90.0,,1.0,,,,,,6.7,,,1.0,4.0,,,,7.0,,10.0,30.0,40.0,1,1.0,50.0,,,
2015-16,6768380,37,31,Crystal_Palace,Home,16620,20066.0,Wayne Hennessey,wayne-hennessey,G,False,,,10.0,10.0,6.0,16.0,,,10.0,,,,1.0,,,,1.0,,,1.0,,,,,,,,,90.0,,,,,,,,6.3,2.0,2.0,,,,,1.0,26.0,,24.0,8.0,32.0,0,,38.0,,,
2015-16,6768380,37,31,Crystal_Palace,Home,19593,19197.0,Jason Puncheon,jason-puncheon,M,False,2.0,,1.0,24.0,15.0,37.0,1.0,1.0,2.0,,1.0,,1.0,,,1.0,4.0,4.0,,,1.0,,,,,1.0,3.0,,90.0,1.0,,,,,,,7.0,,,2.0,,1.0,7.0,,4.0,,36.0,16.0,45.0,3,1.0,72.0,7.0,1.0,1.0
2015-16,6768380,37,31,Crystal_Palace,Home,20278,19188.0,Scott Dann,scott-dann,D,False,,,5.0,6.0,16.0,22.0,4.0,2.0,6.0,,,,,,,1.0,6.0,3.0,,,1.0,,,,,3.0,1.0,,90.0,,1.0,,,,,,6.7,,,,1.0,,,,11.0,,15.0,16.0,31.0,0,,38.0,,1.0,
2015-16,6768380,37,31,Crystal_Palace,Home,27771,28541.0,Fraizer Campbell,fraizer-campbell,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,6768380,37,31,Crystal_Palace,Home,38130,49438.0,Jordon Mutch,jordon-mutch,M,True,,,,4.0,6.0,10.0,1.0,1.0,1.0,,,,,,,,1.0,2.0,,,,,,,,,,,34.0,,,,,,,,6.7,,,1.0,,1.0,2.0,,,,9.0,6.0,13.0,1,,18.0,,,1.0
2015-16,6768380,37,31,Crystal_Palace,Home,39183,55494.0,Joel Ward,joel-ward,D,False,1.0,,1.0,10.0,10.0,19.0,2.0,1.0,4.0,,,,1.0,,,1.0,5.0,3.0,,,1.0,,,,,5.0,1.0,,90.0,1.0,,,,,,,6.9,,,,2.0,2.0,2.0,,4.0,,19.0,14.0,31.0,1,,58.0,,,2.0
2015-16,6768380,37,31,Crystal_Palace,Home,39282,50471.0,James McArthur,james-mcarthur,M,False,,,3.0,36.0,26.0,62.0,4.0,2.0,8.0,,,,1.0,,,1.0,9.0,7.0,,,2.0,,,,,6.0,2.0,,90.0,,,,,,,,7.1,,,,,2.0,1.0,,8.0,,44.0,26.0,69.0,0,2.0,87.0,,2.0,1.0
2015-16,6768380,37,31,Crystal_Palace,Home,39472,58786.0,Martin Kelly,martin-kelly,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,6768380,37,31,Crystal_Palace,Home,46620,55452.0,Yannick Bolasie,yannick-bolasie,F,False,2.0,,,11.0,3.0,12.0,,,3.0,1.0,,1.0,,,,,3.0,9.0,,,,1.0,,,,1.0,2.0,,90.0,,,,,,,,7.3,,,,,9.0,7.0,,3.0,1.0,21.0,6.0,20.0,1,,45.0,2.0,3.0,6.0
2015-16,6768380,37,31,Crystal_Palace,Home,50485,59125.0,Connor Wickham,connor-wickham,F,False,,,1.0,14.0,5.0,19.0,5.0,1.0,2.0,,,2.0,,,,4.0,10.0,4.0,,,,,,,1.0,,,,90.0,,,,,,,,6.5,,,1.0,,1.0,1.0,,1.0,,22.0,5.0,26.0,3,2.0,43.0,5.0,1.0,
2015-16,6768380,37,31,Crystal_Palace,Home,51455,44343.0,Bakary Sako,bakary-sako,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,6768380,37,31,Crystal_Palace,Home,84686,79228.0,Pape Souaré,pape-souare,M,False,1.0,,1.0,11.0,12.0,22.0,,2.0,4.0,,,,1.0,,,1.0,2.0,5.0,,,,,,,,3.0,1.0,,90.0,,,,,,,,6.9,,,1.0,3.0,,5.0,,6.0,,22.0,13.0,30.0,1,2.0,59.0,1.0,2.0,
2015-16,6768380,37,31,Crystal_Palace,Home,232118,104547.0,Dwight Gayle,dwight-gayle,F,False,,,,17.0,1.0,18.0,1.0,1.0,4.0,1.0,,2.0,,,,2.0,4.0,8.0,,,1.0,,2.0,,,,2.0,,89.0,2.0,,,,,,,8.5,,,,,,2.0,,,,21.0,1.0,20.0,4,,36.0,,7.0,
2015-16,6768370,38,31,Crystal_Palace,Away,631,11554.0,Julián Speroni,julian-speroni,G,False,,1.0,9.0,4.0,12.0,16.0,,,5.0,,,,,,,,,,1.0,,,,,,,,,,90.0,,,,,,,1.0,5.4,,1.0,,1.0,,,1.0,23.0,,18.0,12.0,30.0,0,,35.0,,,
2015-16,6768370,38,31,Crystal_Palace,Away,3094,17500.0,Emmanuel Adebayor,emmanuel-adebayor,F,False,,,1.0,24.0,7.0,31.0,4.0,3.0,1.0,,,,,,,4.0,10.0,5.0,,,1.0,,,,,,2.0,,90.0,,,,,,,,6.5,,,,,2.0,,,1.0,1.0,32.0,7.0,39.0,0,,51.0,3.0,1.0,1.0
2015-16,6768370,38,31,Crystal_Palace,Away,10038,7906.0,Damien Delaney,damien-delaney,D,False,,,3.0,5.0,19.0,24.0,2.0,,4.0,,,,1.0,,,1.0,4.0,1.0,,,,,,,,1.0,,,90.0,,1.0,,,,,,6.2,,,,5.0,,,,8.0,,11.0,20.0,31.0,0,1.0,41.0,,,
2015-16,6768370,38,31,Crystal_Palace,Away,10597,20145.0,Adrian Mariappa,adrian-mariappa,D,False,,,3.0,4.0,24.0,28.0,1.0,1.0,4.0,,,,,,,,2.0,2.0,,,1.0,,,,,4.0,,,90.0,,,,1.0,,,,5.7,,,,4.0,,,,9.0,,10.0,24.0,34.0,0,,44.0,,1.0,
2015-16,6768370,38,31,Crystal_Palace,Away,19593,19197.0,Jason Puncheon,jason-puncheon,M,False,1.0,,1.0,30.0,9.0,38.0,,,2.0,1.0,,3.0,2.0,,,1.0,5.0,5.0,,,1.0,,1.0,,,,1.0,,90.0,1.0,,,,,,,7.3,,,1.0,,4.0,3.0,,2.0,,35.0,12.0,44.0,5,2.0,67.0,3.0,,3.0
2015-16,6768370,38,31,Crystal_Palace,Away,20278,19188.0,Scott Dann,scott-dann,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,6768370,38,31,Crystal_Palace,Away,24685,59115.0,Mile Jedinak,mile-jedinak,D,False,,,6.0,23.0,20.0,43.0,1.0,2.0,7.0,,,,2.0,,,1.0,5.0,6.0,,,1.0,,,,,5.0,1.0,,90.0,,,,,,,,7.2,,,,4.0,,,,11.0,,37.0,22.0,59.0,0,3.0,76.0,1.0,1.0,
2015-16,6768370,38,31,Crystal_Palace,Away,27771,28541.0,Fraizer Campbell,fraizer-campbell,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,6768370,38,31,Crystal_Palace,Away,38130,49438.0,Jordon Mutch,jordon-mutch,M,False,,,,9.0,4.0,13.0,,,2.0,,,,,,,,,3.0,,,,,,,,1.0,,,45.0,,,,,,,,6.6,,,,,,3.0,,1.0,,14.0,4.0,15.0,0,2.0,23.0,1.0,1.0,
2015-16,6768370,38,31,Crystal_Palace,Away,38639,75773.0,Chung-yong Lee,chung-yong-lee,M,True,,,,5.0,5.0,10.0,,,2.0,,,,,,,1.0,1.0,2.0,,,,,,,,1.0,,,12.0,,,,,,,,6.7,,,,,1.0,,,,,5.0,5.0,10.0,0,1.0,16.0,,,1.0
2015-16,6768370,38,31,Crystal_Palace,Away,39183,55494.0,Joel Ward,joel-ward,D,False,1.0,,1.0,7.0,12.0,18.0,2.0,1.0,3.0,,,1.0,1.0,,,,6.0,2.0,,,3.0,,,,,2.0,,,82.0,,,,,,,,6.1,,,1.0,2.0,,3.0,,3.0,,17.0,13.0,27.0,2,,53.0,,1.0,
2015-16,6768370,38,31,Crystal_Palace,Away,39282,50471.0,James McArthur,james-mcarthur,M,False,1.0,,4.0,16.0,19.0,34.0,1.0,2.0,7.0,,,2.0,,,,2.0,4.0,3.0,,,2.0,,,,,,,,78.0,,1.0,,,,,,6.6,,,,,1.0,1.0,,6.0,,19.0,20.0,38.0,2,,51.0,,,1.0
2015-16,6768370,38,31,Crystal_Palace,Away,39472,58786.0,Martin Kelly,martin-kelly,D,True,,,,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,1.0,,,8.0,,,,,,,,6.4,,,,1.0,,,,1.0,,2.0,4.0,6.0,0,,8.0,,,
2015-16,6768370,38,31,Crystal_Palace,Away,45502,58376.0,Alex McCarthy,alex-mccarthy,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,6768370,38,31,Crystal_Palace,Away,84686,79228.0,Pape Souaré,pape-souare,M,False,,,2.0,13.0,16.0,29.0,,,1.0,,,,,,,1.0,1.0,2.0,,,,,,,,4.0,,,90.0,,,,,,,,6.0,,,1.0,2.0,,3.0,,7.0,,23.0,17.0,37.0,1,,59.0,1.0,2.0,
2015-16,6768370,38,31,Crystal_Palace,Away,232118,104547.0,Dwight Gayle,dwight-gayle,F,False,2.0,,,15.0,4.0,17.0,1.0,2.0,2.0,,1.0,,,,,2.0,7.0,2.0,,,4.0,,,,,,2.0,,90.0,2.0,,,,,,,6.0,,,1.0,,,2.0,,,,17.0,4.0,19.0,3,,36.0,8.0,,
2015-16,6768370,38,31,Crystal_Palace,Away,536318,138009.0,Sullay Kaikai,sullay-kaikai,F,True,1.0,,,10.0,3.0,12.0,,,2.0,,,2.0,1.0,,,,2.0,2.0,,,1.0,,,,,,2.0,,45.0,1.0,,,,,,,6.9,,,,,,6.0,,,,16.0,3.0,13.0,3,2.0,25.0,1.0,,
2015-16,6768370,38,31,Crystal_Palace,Away,785840,138006.0,Jake Gray,jake-gray,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
