season,matchId,gameweek,team_id,team,venue,playerId,pl_code,playerName,slug,position,substitute,accurateCross,accurateKeeperSweeper,accurateLongBalls,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePass,aerialLost,aerialWon,ballRecovery,bigChanceCreated,bigChanceMissed,blockedScoringAttempt,challengeLost,clearanceOffLine,crossNotClaimed,dispossessed,duelLost,duelWon,errorLeadToAGoal,errorLeadToAShot,expectedAssists,expectedGoals,expectedGoalsOnTarget,fouls,goalAssist,goals,goalsPrevented,goodHighClaim,hitWoodwork,interceptionWon,keyPass,lastManTackle,minutesPlayed,onTargetScoringAttempt,outfielderBlock,ownGoals,penaltyConceded,penaltyFaced,penaltyWon,possessionLostCtrl,punches,rating,savedShotsFromInsideTheBox,saves,shotOffTarget,totalClearance,totalContest,totalCross,totalKeeperSweeper,totalLongBalls,totalOffside,totalOppositionHalfPasses,totalOwnHalfPasses,totalPass,totalShots,totalTackle,touches,unsuccessfulTouch,wasFouled,wonContest,wonTackle
2023-24,11352577,20,54,Fulham,Home,803174,169528,Antonee Robinson,antonee-robinson,D,False,1.0,,3.0,14.0,9.0,22.0,1.0,,3.0,,,,,,,,3.0,7.0,,1.0,0.0797466,,,1.0,,,,,,3.0,2.0,,90.0,,,,,,,13.0,,7.2,,,,4.0,2.0,4.0,,4.0,,20.0,11.0,27.0,0,6.0,55.0,2.0,,1.0,3.0
2023-24,11352577,20,54,Fulham,Home,825719,219924,Issa Diop,issa-diop,D,True,,,,1.0,,1.0,2.0,,,,,,,,,,2.0,,,,0.00078674,,,,,,,,,,,,11.0,,1.0,,,,,1.0,,6.7,,,,1.0,,,,,,2.0,,2.0,0,,4.0,,,,
2023-24,11352577,20,54,Fulham,Home,861972,232892,Calvin Bassey,calvin-bassey,D,False,,,3.0,27.0,32.0,59.0,,,5.0,,,,1.0,,,,2.0,5.0,,,0.0081478,,,1.0,,,,,,2.0,,,90.0,,,,,,,6.0,,7.0,,,,5.0,1.0,,,5.0,,28.0,34.0,62.0,0,3.0,79.0,1.0,1.0,1.0,
2023-24,11352577,20,54,Fulham,Home,1015256,244042,Rodrigo Muniz,rodrigo-muniz,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352321,21,54,Fulham,Away,31417,47431,Willian,willian,M,False,1.0,,6.0,26.0,18.0,43.0,,1.0,3.0,,,1.0,1.0,,,,2.0,6.0,,,0.236164,0.1942,,,,,,,,,2.0,,90.0,,,,,,,8.0,,7.7,,,1.0,,3.0,1.0,,6.0,,31.0,19.0,49.0,2,1.0,62.0,1.0,2.0,2.0,1.0
2023-24,11352321,21,54,Fulham,Away,82566,76357,Tom Cairney,tom-cairney,M,False,,,1.0,20.0,26.0,46.0,,1.0,8.0,,,1.0,,,,4.0,4.0,7.0,,,0.0457318,0.0967,,,,,,,,1.0,,,90.0,,,,,,,13.0,,7.0,,,1.0,,3.0,1.0,,1.0,,25.0,28.0,52.0,2,2.0,69.0,2.0,1.0,3.0,1.0
2023-24,11352321,21,54,Fulham,Away,103335,80201,Bernd Leno,bernd-leno,G,False,,,5.0,5.0,19.0,24.0,,,7.0,,,,,,,,,,,,0.00331077,,,,,,0.1894,2.0,,,,,90.0,,,,,1.0,,8.0,,7.1,1.0,2.0,,,,,,13.0,,12.0,20.0,32.0,0,,42.0,,,,
2023-24,11352321,21,54,Fulham,Away,118179,82514,Tim Ream,tim-ream,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352321,21,54,Fulham,Away,151499,96994,Bobby De Cordova-Reid,bobby-de-cordova-reid,M,True,,,,3.0,2.0,5.0,,,,,,1.0,,,,,,1.0,,,0.00248289,0.061,,,,,,,,,,,26.0,,,,,,,3.0,,6.7,,,,,,1.0,,,,5.0,3.0,7.0,1,,13.0,,1.0,,
2023-24,11352321,21,54,Fulham,Away,190877,167074,Kenny Tete,kenny-tete,D,False,,,1.0,8.0,3.0,11.0,,,3.0,,,,2.0,,,,5.0,5.0,,,0.0109968,,,3.0,,,,,,3.0,,,64.0,,2.0,,,,,13.0,,7.0,,,,2.0,1.0,1.0,,3.0,,13.0,8.0,20.0,0,4.0,44.0,1.0,1.0,,3.0
2023-24,11352321,21,54,Fulham,Away,192442,102057,Raúl Jiménez,raul-jimenez,F,False,,,,7.0,6.0,13.0,7.0,2.0,5.0,,,,1.0,,,2.0,14.0,7.0,,,0.00315206,0.2778,0.3433,1.0,,,,,,,,,90.0,2.0,,,,,,13.0,,6.9,,,2.0,1.0,3.0,,,,,12.0,6.0,18.0,4,1.0,39.0,2.0,4.0,,1.0
2023-24,11352321,21,54,Fulham,Away,285949,156689,Andreas Pereira,andreas-pereira,M,False,1.0,,,10.0,4.0,13.0,1.0,,1.0,,,,3.0,,,3.0,8.0,3.0,,,0.156713,0.1035,0.5419,,,,,,,,3.0,,82.0,1.0,,,,,,13.0,,6.7,,,1.0,,2.0,7.0,,1.0,,18.0,4.0,15.0,2,,37.0,1.0,2.0,1.0,
2023-24,11352321,21,54,Fulham,Away,329417,166477,Timothy Castagne,timothy-castagne,D,True,,,,5.0,10.0,15.0,,1.0,3.0,,,,,,,,,3.0,,,0.00653469,,,,,,,,,1.0,,,26.0,,,,,,,5.0,,6.9,,,,,,,,1.0,,7.0,11.0,18.0,0,2.0,29.0,2.0,,,1.0
2023-24,11352321,21,54,Fulham,Away,352668,109646,Tosin Adarabioyo,tosin-adarabioyo,D,False,,,4.0,11.0,24.0,35.0,2.0,6.0,1.0,,,,1.0,,,,3.0,7.0,,,0.00606545,0.0118,,,,,,,,3.0,,,90.0,,2.0,,,,,15.0,,7.7,,,1.0,8.0,,,,5.0,,23.0,26.0,49.0,1,1.0,67.0,1.0,,,1.0
2023-24,11352321,21,54,Fulham,Away,355528,153682,Harry Wilson,harry-wilson,M,False,,,1.0,8.0,4.0,12.0,,,1.0,,,1.0,,,,2.0,3.0,3.0,,,0.0110197,0.1108,0.1111,1.0,,,,,,1.0,1.0,,64.0,1.0,,,,,,13.0,,6.8,,,,,,,,1.0,,12.0,7.0,19.0,2,3.0,37.0,4.0,,,2.0
2023-24,11352321,21,54,Fulham,Away,358694,155529,Marek Rodák,marek-rodak,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352321,21,54,Fulham,Away,364612,154296,João Palhinha,joao-palhinha,M,False,,,1.0,10.0,11.0,21.0,1.0,1.0,3.0,,,,1.0,,,1.0,4.0,9.0,,,0.0125349,,,1.0,,,,,,2.0,1.0,,82.0,,,,,,,9.0,,7.3,,,,4.0,1.0,,,3.0,,14.0,13.0,27.0,0,6.0,48.0,2.0,1.0,1.0,3.0
2023-24,11352321,21,54,Fulham,Away,365802,153366,Harrison Reed,harrison-reed,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352321,21,54,Fulham,Away,371222,212314,Saša Lukić,sasa-lukic,M,True,,,,4.0,3.0,7.0,1.0,,3.0,,,,,,,1.0,3.0,3.0,,,0.00055965,,,1.0,,,,,,,,,8.0,,,,,,,2.0,,6.5,,,,,,,,,,4.0,4.0,8.0,0,3.0,13.0,,,,
2023-24,11352321,21,54,Fulham,Away,803174,169528,Antonee Robinson,antonee-robinson,D,False,2.0,,2.0,16.0,17.0,31.0,,,4.0,,,,3.0,,,,4.0,1.0,,,0.146544,,,,,,,,,3.0,2.0,,90.0,,,,,,,23.0,,6.6,,,,4.0,2.0,6.0,,8.0,,27.0,26.0,47.0,0,,76.0,1.0,,1.0,
2023-24,11352321,21,54,Fulham,Away,825719,219924,Issa Diop,issa-diop,D,False,,,1.0,9.0,43.0,52.0,1.0,,5.0,,,,1.0,,,,4.0,2.0,,,0.100918,,,2.0,,,,,,4.0,,,90.0,,1.0,,1.0,,,7.0,,6.8,,,,5.0,,,,2.0,,10.0,48.0,58.0,0,2.0,75.0,1.0,,,2.0
2023-24,11352321,21,54,Fulham,Away,891920,245824,Carlos Vinícius,carlos-vinicius,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352321,21,54,Fulham,Away,941757,432931,Tyrese Francois,tyrese-francois,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352321,21,54,Fulham,Away,1015256,244042,Rodrigo Muniz,rodrigo-muniz,F,True,,,,2.0,,2.0,1.0,3.0,,,,,,,,,1.0,4.0,,,0.116361,,,,,,,,,,1.0,,8.0,,,,,,,3.0,,7.0,,,,,,,,,,4.0,,4.0,0,,6.0,1.0,1.0,,
2023-24,11352342,22,54,Fulham,Home,31417,47431,Willian,willian,M,False,2.0,,7.0,45.0,15.0,58.0,1.0,,,,,2.0,,,,3.0,6.0,6.0,,,0.252261,0.0615,,,,,,,,,3.0,,90.0,,,,,,,22.0,,7.4,,,,,4.0,7.0,,8.0,,57.0,18.0,68.0,2,1.0,96.0,2.0,3.0,2.0,1.0
2023-24,11352342,22,54,Fulham,Home,82566,76357,Tom Cairney,tom-cairney,M,False,1.0,,5.0,56.0,42.0,97.0,,1.0,6.0,1.0,,,,,,1.0,2.0,5.0,,,0.454605,0.0238,,,,,,,,1.0,5.0,,90.0,,1.0,,,,,11.0,,8.1,,,1.0,1.0,3.0,3.0,,9.0,,64.0,43.0,104.0,1,,119.0,,2.0,2.0,
2023-24,11352342,22,54,Fulham,Home,103335,80201,Bernd Leno,bernd-leno,G,False,,,,,37.0,37.0,,1.0,5.0,,,,,,,,,1.0,,,7.446e-05,,,,,,0.1354,,,,,,90.0,,,,,,,2.0,,7.0,,2.0,,,,,,2.0,,1.0,38.0,39.0,0,,47.0,,,,
2023-24,11352342,22,54,Fulham,Home,118179,82514,Tim Ream,tim-ream,D,True,,,1.0,2.0,5.0,7.0,,1.0,,,,,,1.0,,,,1.0,,,0.00083181,,,,,,,,,,,,15.0,,2.0,,,,,2.0,,7.5,,,,1.0,,,,1.0,,2.0,7.0,9.0,0,,12.0,,,,
2023-24,11352342,22,54,Fulham,Home,151499,96994,Bobby De Cordova-Reid,bobby-de-cordova-reid,M,False,1.0,,2.0,20.0,9.0,28.0,3.0,1.0,9.0,1.0,,1.0,1.0,,,1.0,5.0,3.0,,,0.313413,0.1717,0.0662,,,,,,,,4.0,,90.0,1.0,,,,,,6.0,,7.6,,,2.0,,,2.0,,2.0,,25.0,9.0,32.0,4,,47.0,,2.0,,
2023-24,11352342,22,54,Fulham,Home,190877,167074,Kenny Tete,kenny-tete,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352342,22,54,Fulham,Home,192442,102057,Raúl Jiménez,raul-jimenez,F,False,1.0,,1.0,3.0,7.0,9.0,1.0,1.0,4.0,,1.0,,,,,1.0,2.0,2.0,,,0.00740039,0.2901,,,,,,,,,,,45.0,,,,,,,8.0,,6.4,,,2.0,,,2.0,,1.0,,6.0,8.0,12.0,2,,23.0,3.0,1.0,,
2023-24,11352342,22,54,Fulham,Home,285949,156689,Andreas Pereira,andreas-pereira,M,False,3.0,,1.0,27.0,10.0,34.0,2.0,,4.0,,1.0,2.0,,,,1.0,4.0,3.0,,,0.250403,0.1849,,,,,,,,,3.0,,90.0,,,,,,,19.0,,7.1,,,4.0,1.0,1.0,12.0,,2.0,2.0,40.0,13.0,41.0,6,1.0,67.0,,2.0,,1.0
2023-24,11352342,22,54,Fulham,Home,329417,166477,Timothy Castagne,timothy-castagne,D,False,,,2.0,16.0,21.0,37.0,4.0,1.0,3.0,,1.0,,,,,1.0,6.0,1.0,,,0.0155881,0.2158,,,,,,,1.0,3.0,1.0,,90.0,1.0,,,,,,17.0,,7.3,,,1.0,5.0,1.0,2.0,,2.0,,25.0,25.0,48.0,2,,70.0,,,,
2023-24,11352342,22,54,Fulham,Home,352668,109646,Tosin Adarabioyo,tosin-adarabioyo,D,False,,,7.0,12.0,42.0,54.0,4.0,4.0,3.0,,,,1.0,,,,5.0,4.0,,,0.00631794,0.062,0.2856,,,,,,,2.0,,,90.0,1.0,,,,,,11.0,,7.5,,,,5.0,,,,9.0,,15.0,47.0,62.0,1,,74.0,1.0,,,
2023-24,11352342,22,54,Fulham,Home,358694,155529,Marek Rodák,marek-rodak,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352342,22,54,Fulham,Home,364612,154296,João Palhinha,joao-palhinha,M,False,,,1.0,11.0,24.0,35.0,1.0,1.0,3.0,,1.0,,1.0,,,,5.0,9.0,,,0.00494235,0.3364,0.3839,2.0,,,,,,1.0,,,90.0,1.0,1.0,,,,,13.0,,7.3,,,3.0,1.0,4.0,,,3.0,,20.0,25.0,45.0,4,3.0,70.0,2.0,2.0,3.0,2.0
2023-24,11352342,22,54,Fulham,Home,365802,153366,Harrison Reed,harrison-reed,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352342,22,54,Fulham,Home,371222,212314,Saša Lukić,sasa-lukic,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352342,22,54,Fulham,Home,803174,169528,Antonee Robinson,antonee-robinson,D,False,3.0,,7.0,20.0,31.0,48.0,2.0,1.0,4.0,,,,1.0,,,2.0,12.0,2.0,,,0.082645,0.0448,0.1946,3.0,,,,,,,1.0,,90.0,1.0,,,,,,22.0,,6.5,,,,2.0,4.0,5.0,,12.0,,28.0,37.0,60.0,1,1.0,90.0,1.0,,,1.0
2023-24,11352342,22,54,Fulham,Home,825719,219924,Issa Diop,issa-diop,D,False,,,2.0,18.0,61.0,79.0,2.0,,3.0,,,,,1.0,,,2.0,,,,0.00531097,,,,,,,,,,,,75.0,,2.0,,,,,8.0,,7.5,,,,4.0,,,,4.0,,21.0,66.0,87.0,0,,94.0,,,,
2023-24,11352342,22,54,Fulham,Home,891920,245824,Carlos Vinícius,carlos-vinicius,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352342,22,54,Fulham,Home,941757,432931,Tyrese Francois,tyrese-francois,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352342,22,54,Fulham,Home,1015256,244042,Rodrigo Muniz,rodrigo-muniz,F,True,,,,2.0,2.0,4.0,3.0,2.0,1.0,,,1.0,,,,,6.0,2.0,,,0.00993896,0.2638,0.0561,1.0,,,,,,1.0,,,45.0,1.0,,,,,,5.0,,6.5,,,,1.0,2.0,,,,1.0,2.0,3.0,5.0,2,,13.0,2.0,,,
2023-24,11352342,22,54,Fulham,Home,1087748,511504,Kristian Šekularac,kristian-sekularac,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352386,23,54,Fulham,Away,31417,47431,Willian,willian,M,False,,,2.0,27.0,16.0,43.0,1.0,,4.0,,,2.0,1.0,,,,4.0,1.0,,,0.146706,0.1882,0.4954,1.0,,,,,,2.0,1.0,,90.0,2.0,,,,,,10.0,,7.1,,,,,1.0,2.0,,2.0,,33.0,17.0,48.0,4,,60.0,2.0,1.0,,
2023-24,11352386,23,54,Fulham,Away,82566,76357,Tom Cairney,tom-cairney,M,True,1.0,,,2.0,,1.0,2.0,,,,,,,,,,2.0,,,,0.0227609,,,,,,,,,,,,15.0,,,,,,,,,6.3,,,,,,1.0,,,,2.0,,1.0,0,,2.0,,,,
2023-24,11352386,23,54,Fulham,Away,103335,80201,Bernd Leno,bernd-leno,G,False,,2.0,3.0,2.0,25.0,27.0,,,7.0,,,,,,1.0,,,,1.0,,0.00110737,,,,,,-0.7479,,,,,,90.0,,,,,,,10.0,,5.7,1.0,2.0,,,,,2.0,13.0,,11.0,26.0,37.0,0,,43.0,,,,
2023-24,11352386,23,54,Fulham,Away,118179,82514,Tim Ream,tim-ream,D,False,,,2.0,15.0,35.0,50.0,2.0,1.0,3.0,,,,1.0,,,,3.0,3.0,,,0.00739135,,,,,,,,,3.0,,,90.0,,,,,,,8.0,,6.5,,,,3.0,,,,8.0,,22.0,36.0,58.0,0,1.0,67.0,,1.0,,
2023-24,11352386,23,54,Fulham,Away,151499,96994,Bobby De Cordova-Reid,bobby-de-cordova-reid,M,False,2.0,,,8.0,9.0,15.0,1.0,1.0,2.0,,,,1.0,,,1.0,4.0,2.0,,,0.039607,,,1.0,,,,,,,1.0,,75.0,,,,,,,8.0,,6.5,,,,1.0,,3.0,,2.0,1.0,11.0,11.0,19.0,0,,30.0,2.0,1.0,,
2023-24,11352386,23,54,Fulham,Away,190877,167074,Kenny Tete,kenny-tete,D,True,,,,1.0,,1.0,,1.0,,,,,1.0,,,,1.0,2.0,,,0.0006894,,,,,,,,,,,,12.0,,,,,,,1.0,,6.2,,,,,,,,,,2.0,,2.0,0,1.0,4.0,,,,
2023-24,11352386,23,54,Fulham,Away,285949,156689,Andreas Pereira,andreas-pereira,M,False,5.0,,,16.0,7.0,18.0,2.0,1.0,,,,,2.0,,,,4.0,2.0,,,0.390858,0.1108,0.2495,,1.0,,,,,,6.0,,85.0,1.0,,,,,,18.0,,7.4,,,,1.0,,14.0,,1.0,,32.0,8.0,26.0,1,,45.0,,1.0,,
2023-24,11352386,23,54,Fulham,Away,329417,166477,Timothy Castagne,timothy-castagne,D,False,1.0,,1.0,12.0,22.0,33.0,3.0,1.0,3.0,,,,1.0,,,,5.0,3.0,,,0.012352,0.6017,,,,,,,,2.0,,,90.0,,2.0,,,,,17.0,,6.9,,,3.0,2.0,1.0,2.0,,6.0,,21.0,27.0,46.0,3,2.0,84.0,2.0,,,1.0
2023-24,11352386,23,54,Fulham,Away,352668,109646,Tosin Adarabioyo,tosin-adarabioyo,D,False,,,4.0,16.0,56.0,72.0,1.0,10.0,2.0,,,,,,,1.0,2.0,10.0,,,0.0184373,0.155,0.0998,,,,,,,2.0,,,90.0,1.0,,,,,,18.0,,7.1,,,1.0,5.0,,,,9.0,,27.0,62.0,89.0,2,,100.0,,,,
2023-24,11352386,23,54,Fulham,Away,358694,155529,Marek Rodák,marek-rodak,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352386,23,54,Fulham,Away,364612,154296,João Palhinha,joao-palhinha,M,False,,,6.0,17.0,18.0,35.0,2.0,5.0,7.0,,,,,,,2.0,4.0,9.0,,,0.0140197,0.1409,0.0808,,,1.0,,,,3.0,1.0,,90.0,1.0,,,,,,18.0,,7.7,,,,2.0,,,,9.0,,25.0,25.0,50.0,1,1.0,69.0,1.0,3.0,,
2023-24,11352386,23,54,Fulham,Away,365802,153366,Harrison Reed,harrison-reed,M,False,,,,17.0,19.0,36.0,2.0,,5.0,,,1.0,1.0,,,3.0,10.0,2.0,,,0.0107101,0.018,,2.0,,,,,,1.0,,,90.0,,1.0,,,,,20.0,,6.1,,,,2.0,2.0,1.0,,1.0,,27.0,23.0,49.0,1,2.0,65.0,1.0,,,1.0
2023-24,11352386,23,54,Fulham,Away,371222,212314,Saša Lukić,sasa-lukic,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352386,23,54,Fulham,Away,788170,225897,Fodé Ballo-Touré,fode-ballo-toure,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352386,23,54,Fulham,Away,803174,169528,Antonee Robinson,antonee-robinson,D,False,,,5.0,15.0,14.0,29.0,,,11.0,1.0,,,,,,1.0,2.0,4.0,,,0.134084,,,,1.0,,,,,3.0,2.0,,90.0,,,,,,,25.0,,7.4,,,,4.0,1.0,1.0,,13.0,,25.0,19.0,43.0,0,2.0,74.0,1.0,2.0,,2.0
2023-24,11352386,23,54,Fulham,Away,996985,440323,Armando Broja,armando-broja,F,True,,,,2.0,1.0,3.0,4.0,1.0,1.0,,,,,,,,5.0,2.0,,,0.00184078,,,1.0,,,,,,,,,16.0,,,,,,,4.0,,6.6,,,,,,,,,,5.0,1.0,6.0,0,,9.0,1.0,1.0,,
2023-24,11352386,23,54,Fulham,Away,1015256,244042,Rodrigo Muniz,rodrigo-muniz,F,False,,,1.0,8.0,1.0,9.0,4.0,6.0,4.0,,,1.0,1.0,,,2.0,9.0,8.0,,,0.0804988,0.3001,0.3448,2.0,,1.0,,,,1.0,1.0,,74.0,2.0,,,,,,11.0,,7.7,,,,1.0,,,,1.0,,13.0,2.0,15.0,3,1.0,27.0,3.0,1.0,,1.0
2023-24,11352386,23,54,Fulham,Away,1087748,511504,Kristian Šekularac,kristian-sekularac,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352386,23,54,Fulham,Away,1413129,547686,Luc De Fougerolles,luc-de-fougerolles,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352386,23,54,Fulham,Away,1546231,577725,Joshua King,joshua-king,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352419,24,54,Fulham,Home,31417,47431,Willian,willian,M,False,2.0,,2.0,19.0,13.0,30.0,1.0,1.0,1.0,2.0,1.0,,1.0,,,,3.0,3.0,,,0.608179,0.4126,1.032,,1.0,,,,,,3.0,,85.0,2.0,,,,,,7.0,,7.7,,,1.0,1.0,3.0,2.0,,2.0,,21.0,15.0,34.0,3,,46.0,2.0,,2.0,
2023-24,11352419,24,54,Fulham,Home,82566,76357,Tom Cairney,tom-cairney,M,False,,,,20.0,13.0,33.0,1.0,1.0,6.0,1.0,,,1.0,,,1.0,3.0,6.0,,,0.0270836,,,,,,,,,,2.0,,63.0,,1.0,,,,,8.0,,7.4,,,,,1.0,2.0,,1.0,,25.0,15.0,38.0,0,2.0,48.0,,2.0,1.0,2.0
2023-24,11352419,24,54,Fulham,Home,103335,80201,Bernd Leno,bernd-leno,G,False,,1.0,14.0,11.0,22.0,33.0,,,7.0,,,,,,,,,,,,0.00253597,,,,,,0.0137,,,,,,90.0,,,,,,,19.0,,7.3,1.0,4.0,,1.0,,,2.0,32.0,,28.0,23.0,51.0,0,,59.0,,,,
2023-24,11352419,24,54,Fulham,Home,118179,82514,Tim Ream,tim-ream,D,False,,,4.0,9.0,29.0,38.0,1.0,2.0,5.0,,,,1.0,,,,2.0,3.0,,,0.00170019,,,,,,,,,1.0,,,90.0,,4.0,,,,,3.0,,7.5,,,,9.0,1.0,,,4.0,,9.0,30.0,39.0,0,,58.0,2.0,,1.0,
2023-24,11352419,24,54,Fulham,Home,151499,96994,Bobby De Cordova-Reid,bobby-de-cordova-reid,M,False,,,3.0,20.0,6.0,26.0,1.0,,,1.0,,,,,,,2.0,,,,0.239935,0.0947,0.9454,1.0,1.0,1.0,,,,,1.0,,64.0,1.0,,,,,,10.0,,8.1,,,,1.0,,3.0,,4.0,,26.0,8.0,31.0,1,,40.0,2.0,,,
2023-24,11352419,24,54,Fulham,Home,285949,156689,Andreas Pereira,andreas-pereira,M,False,,,,13.0,12.0,25.0,1.0,2.0,4.0,,,,,,,2.0,3.0,4.0,,,0.055801,,,,,,,,,,,,85.0,,,,,,,11.0,,6.6,,,,2.0,,1.0,,,,19.0,13.0,31.0,0,,43.0,2.0,2.0,,
2023-24,11352419,24,54,Fulham,Home,286165,159533,Adama Traoré,adama-traore,F,True,,,,,1.0,1.0,,1.0,2.0,,,,,,,,1.0,1.0,,,7.6e-06,,,,,,,,,,,,13.0,,,,,,,2.0,,6.4,,,,,1.0,,,,,,2.0,2.0,0,,5.0,,,,
2023-24,11352419,24,54,Fulham,Home,329417,166477,Timothy Castagne,timothy-castagne,D,False,,,,11.0,15.0,26.0,2.0,1.0,11.0,,,,1.0,,,3.0,7.0,5.0,,,0.0211281,,,1.0,,,,,,,,,90.0,,,,,,,18.0,,6.6,,,,3.0,1.0,2.0,,4.0,,17.0,22.0,37.0,0,3.0,64.0,1.0,,1.0,3.0
2023-24,11352419,24,54,Fulham,Home,355528,153682,Harry Wilson,harry-wilson,M,True,,,,1.0,2.0,3.0,1.0,,3.0,,,,1.0,,,,3.0,,,,0.00049659,,,1.0,,,,,,,,,26.0,,,,,,,5.0,,6.4,,,,2.0,,1.0,,2.0,,5.0,2.0,6.0,0,,10.0,1.0,,,
2023-24,11352419,24,54,Fulham,Home,358694,155529,Marek Rodák,marek-rodak,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352419,24,54,Fulham,Home,364612,154296,João Palhinha,joao-palhinha,M,False,,,1.0,12.0,19.0,31.0,5.0,1.0,9.0,,,,1.0,,,1.0,10.0,11.0,,,0.00532893,,,2.0,,,,,,1.0,,,90.0,,2.0,,,,,14.0,,7.0,,,,2.0,1.0,,,3.0,,20.0,22.0,42.0,0,7.0,62.0,1.0,3.0,,3.0
2023-24,11352419,24,54,Fulham,Home,365802,153366,Harrison Reed,harrison-reed,M,True,,,,1.0,4.0,5.0,,,,,,,,,,,3.0,1.0,,,0.0005775,,,3.0,,,,,,,,,27.0,,1.0,,,,,2.0,,6.6,,,,1.0,,,,,,3.0,4.0,7.0,0,1.0,12.0,,,,
2023-24,11352419,24,54,Fulham,Home,371222,212314,Saša Lukić,sasa-lukic,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352419,24,54,Fulham,Home,788170,225897,Fodé Ballo-Touré,fode-ballo-toure,D,True,,,,1.0,3.0,4.0,,,2.0,,,,,,,,,2.0,,,0.00068912,,,,,,,,,,,,13.0,,,,,,,2.0,,6.7,,,,,,,,,,1.0,3.0,4.0,0,1.0,8.0,,1.0,,1.0
2023-24,11352419,24,54,Fulham,Home,803174,169528,Antonee Robinson,antonee-robinson,D,False,,,5.0,21.0,16.0,37.0,2.0,6.0,5.0,,1.0,,,,,,2.0,10.0,,,0.0217985,0.1618,0.2434,,,,,,,5.0,1.0,,90.0,1.0,1.0,,,,,16.0,,8.0,,,,7.0,1.0,1.0,,9.0,,30.0,22.0,51.0,1,3.0,78.0,,,1.0,3.0
2023-24,11352419,24,54,Fulham,Home,825719,219924,Issa Diop,issa-diop,D,False,,,5.0,16.0,26.0,42.0,1.0,4.0,3.0,,,,1.0,,,1.0,3.0,8.0,,,0.00957209,,,,,,,,,1.0,,,90.0,,3.0,,,,,19.0,,7.4,,,,6.0,1.0,,,13.0,,27.0,33.0,60.0,0,3.0,79.0,,,1.0,2.0
2023-24,11352419,24,54,Fulham,Home,996985,440323,Armando Broja,armando-broja,F,True,,,,2.0,,2.0,2.0,1.0,1.0,,,,,,,2.0,6.0,3.0,,,0.00046444,,,3.0,,,,,,,,,15.0,,,,,,,5.0,,6.5,,,,,2.0,,,,,3.0,,3.0,0,,10.0,1.0,,2.0,
