season,matchId,gameweek,team_id,team,venue,playerId,pl_code,playerName,slug,position,substitute,accurateCross,accurateKeeperSweeper,accurateLongBalls,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePass,aerialLost,aerialWon,ballRecovery,bigChanceCreated,bigChanceMissed,blockedScoringAttempt,challengeLost,clearanceOffLine,crossNotClaimed,dispossessed,duelLost,duelWon,errorLeadToAGoal,errorLeadToAShot,fouls,goalAssist,goals,goodHighClaim,hitWoodwork,interceptionWon,keyPass,lastManTackle,minutesPlayed,onTargetScoringAttempt,outfielderBlock,ownGoals,penaltyConceded,penaltyFaced,penaltyWon,possessionLostCtrl,punches,rating,savedShotsFromInsideTheBox,saves,shotOffTarget,totalClearance,totalContest,totalCross,totalKeeperSweeper,totalLongBalls,totalOffside,totalOppositionHalfPasses,totalOwnHalfPasses,totalPass,totalShots,totalTackle,touches,unsuccessfulTouch,wasFouled,wonContest,wonTackle
2019-20,8243534,14,14,Liverpool,Home,365772,175592,Naby Keïta,naby-keita,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2019-20,8243534,14,14,Liverpool,Home,795064,169187,Trent Alexander-Arnold,trent-alexander-arnold,D,False,2.0,,3.0,17.0,21.0,36.0,,,3.0,,,,1.0,,,,1.0,3.0,,,,2.0,,,,1.0,2.0,,90.0,,,,,,,26.0,,7.8,,,1.0,3.0,,7.0,,12.0,,36.0,25.0,54.0,1,3.0,78.0,2.0,,,1.0
2019-20,8243555,15,14,Liverpool,Home,791,15157,James Milner,james-milner,M,False,,,3.0,8.0,24.0,32.0,2.0,1.0,4.0,,,1.0,2.0,,,,5.0,4.0,,,1.0,,,,,,,,90.0,,,,,,,18.0,,6.3,,,,2.0,,,,8.0,,19.0,28.0,47.0,1,2.0,59.0,2.0,1.0,,1.0
2019-20,8243555,15,14,Liverpool,Home,10577,81880,Alex Oxlade-Chamberlain,alex-oxlade-chamberlain,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2019-20,8243555,15,14,Liverpool,Home,17054,39155,Adam Lallana,adam-lallana,M,False,,,,13.0,9.0,22.0,2.0,1.0,2.0,,,,1.0,,,1.0,6.0,5.0,,,2.0,,,,,,,,72.0,,,,,,,9.0,,6.3,,,,,2.0,,,1.0,1.0,17.0,10.0,27.0,0,2.0,42.0,2.0,1.0,1.0,2.0
2019-20,8243555,15,14,Liverpool,Home,22126,41733,Georginio Wijnaldum,georginio-wijnaldum,M,False,,,2.0,23.0,24.0,47.0,2.0,4.0,5.0,,,,1.0,,,,5.0,8.0,,,1.0,,1.0,,,2.0,1.0,,90.0,1.0,,,,,,7.0,,7.7,,,1.0,3.0,3.0,,,2.0,,27.0,25.0,52.0,2,,69.0,1.0,2.0,2.0,
2019-20,8243555,15,14,Liverpool,Home,39480,38454,Dejan Lovren,dejan-lovren,D,False,,,6.0,12.0,67.0,79.0,2.0,5.0,5.0,1.0,,,,,,,2.0,8.0,,,,1.0,,,,2.0,1.0,,90.0,,1.0,,,,,11.0,,7.9,,,,8.0,,,,12.0,,19.0,71.0,90.0,0,2.0,106.0,,1.0,,2.0
2019-20,8243555,15,14,Liverpool,Home,42694,56979,Jordan Henderson,jordan-henderson,M,True,,,2.0,7.0,8.0,15.0,,,1.0,2.0,,,1.0,,,,2.0,,,,1.0,,,,,,2.0,,18.0,,,,,,,2.0,,7.3,,,,,,,,4.0,,9.0,8.0,17.0,0,,18.0,,,,
2019-20,8243555,15,14,Liverpool,Home,50539,60706,Adrián,adrian,G,False,,1.0,3.0,,20.0,20.0,,1.0,10.0,,,,,,,,,1.0,,,,,,1.0,,,,,90.0,,,,,,,8.0,,6.4,1.0,2.0,,,,,1.0,11.0,,6.0,22.0,28.0,0,,40.0,,,,
2019-20,8243555,15,14,Liverpool,Home,65953,68312,Xherdan Shaqiri,xherdan-shaqiri,M,False,1.0,,3.0,19.0,12.0,30.0,4.0,,7.0,,,1.0,1.0,,,4.0,10.0,5.0,,,,,1.0,,,,1.0,,90.0,1.0,,,,,,17.0,,7.0,,,,,3.0,4.0,,4.0,1.0,28.0,13.0,37.0,2,,55.0,1.0,3.0,2.0,
2019-20,8243555,15,14,Liverpool,Home,143697,92217,Roberto Firmino,roberto-firmino,M,True,,,,3.0,1.0,4.0,3.0,,,,,,,,,1.0,4.0,1.0,,,,1.0,,,,,1.0,,17.0,,,,,,,2.0,,6.8,,,,,1.0,,,,,3.0,1.0,4.0,0,,7.0,1.0,,1.0,
2019-20,8243555,15,14,Liverpool,Home,151545,97032,Virgil van Dijk,virgil-van-dijk,D,False,,,7.0,10.0,43.0,53.0,4.0,9.0,1.0,,,,,,,,4.0,11.0,,,1.0,,,,,1.0,,,90.0,,,,,,,12.0,,6.9,,,,7.0,,,,12.0,,16.0,48.0,64.0,0,1.0,77.0,,1.0,,1.0
2019-20,8243555,15,14,Liverpool,Home,159665,118748,Mohamed Salah,mohamed-salah,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2019-20,8243555,15,14,Liverpool,Home,190399,152760,Divock Origi,divock-origi,F,False,,,,6.0,1.0,7.0,3.0,2.0,,,,1.0,,,,2.0,7.0,7.0,,,,,2.0,,,,,,73.0,2.0,,,,,,10.0,,8.2,,,,,4.0,,,,,8.0,2.0,10.0,3,,30.0,3.0,3.0,2.0,
2019-20,8243555,15,14,Liverpool,Home,217704,110979,Sadio Mané,sadio-mane,M,False,,,,9.0,3.0,12.0,1.0,1.0,6.0,2.0,2.0,,,,,2.0,9.0,9.0,,,4.0,2.0,1.0,,,,2.0,,90.0,1.0,,,,,,14.0,,8.3,,,2.0,,6.0,,,,,14.0,3.0,17.0,3,1.0,39.0,5.0,3.0,4.0,
2019-20,8243555,15,14,Liverpool,Home,262911,122798,Andy Robertson,andy-robertson,D,False,1.0,,1.0,14.0,15.0,28.0,2.0,1.0,6.0,,,,2.0,,,1.0,8.0,3.0,,,3.0,,,,,,2.0,,90.0,,,,,,,15.0,,6.2,,,,3.0,,3.0,,4.0,1.0,20.0,19.0,36.0,0,2.0,57.0,1.0,,,1.0
2019-20,8243555,15,14,Liverpool,Home,318927,171287,Joe Gomez,joe-gomez,D,True,,,1.0,3.0,6.0,9.0,1.0,,2.0,,,,,,,,1.0,,,,,,,,,,,,11.0,,,,,,,1.0,,6.6,,,,,,1.0,,1.0,,4.0,6.0,9.0,0,,11.0,,,,
2019-20,8243555,15,14,Liverpool,Home,365772,175592,Naby Keïta,naby-keita,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2019-20,8243555,15,14,Liverpool,Home,795064,169187,Trent Alexander-Arnold,trent-alexander-arnold,D,False,,,5.0,17.0,31.0,48.0,2.0,,8.0,,,,,,,,3.0,7.0,,,,1.0,,,,2.0,1.0,,83.0,,,,,,,27.0,,7.3,,,,2.0,2.0,4.0,,12.0,,31.0,36.0,63.0,0,5.0,94.0,1.0,1.0,1.0,4.0
2019-20,8243555,15,14,Liverpool,Home,827362,200720,Caoimhin Kelleher,caoimhin-kelleher,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2019-20,8243550,16,14,Liverpool,Away,791,15157,James Milner,james-milner,M,False,,,6.0,48.0,52.0,100.0,2.0,,10.0,,,,2.0,,,,4.0,6.0,,,,,,,,,2.0,,90.0,,,,,,,15.0,,7.6,,,1.0,,5.0,3.0,,10.0,,62.0,53.0,112.0,1,1.0,125.0,,,5.0,1.0
2019-20,8243550,16,14,Liverpool,Away,10577,81880,Alex Oxlade-Chamberlain,alex-oxlade-chamberlain,M,False,,,4.0,18.0,7.0,25.0,2.0,1.0,2.0,,,1.0,1.0,,,1.0,7.0,2.0,,,1.0,,1.0,,,,,,87.0,1.0,,,,,,14.0,,7.0,,,,,3.0,3.0,,5.0,,25.0,9.0,31.0,2,,43.0,1.0,,1.0,
2019-20,8243550,16,14,Liverpool,Away,39480,38454,Dejan Lovren,dejan-lovren,D,False,,,2.0,17.0,26.0,43.0,,3.0,4.0,,,,1.0,,,,1.0,4.0,,,,,,,,,,,40.0,,1.0,,,,,8.0,,6.8,,,,1.0,,,,5.0,,22.0,29.0,51.0,0,,54.0,,1.0,,
2019-20,8243550,16,14,Liverpool,Away,42694,56979,Jordan Henderson,jordan-henderson,M,False,,,10.0,69.0,71.0,140.0,1.0,,12.0,1.0,,,,,,,1.0,3.0,,,,1.0,,,,1.0,2.0,,90.0,1.0,,,,,,14.0,,8.5,,,,1.0,1.0,2.0,,15.0,,82.0,71.0,151.0,1,2.0,162.0,1.0,,1.0,1.0
2019-20,8243550,16,14,Liverpool,Away,50539,60706,Adrián,adrian,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2019-20,8243550,16,14,Liverpool,Away,65953,68312,Xherdan Shaqiri,xherdan-shaqiri,M,True,,,1.0,3.0,,3.0,,,,,,,,,,,,,,,,,,,,,1.0,,3.0,,,,,,,,,,,,,,,,,1.0,,3.0,,3.0,0,,3.0,,,,
2019-20,8243550,16,14,Liverpool,Away,143697,92217,Roberto Firmino,roberto-firmino,M,False,,,,13.0,4.0,17.0,3.0,2.0,3.0,1.0,,2.0,,,,1.0,5.0,4.0,,,1.0,,,,,1.0,2.0,,90.0,1.0,,,,,,12.0,,7.3,,,2.0,,1.0,,,,,18.0,5.0,23.0,5,1.0,40.0,5.0,,1.0,
2019-20,8243550,16,14,Liverpool,Away,151545,97032,Virgil van Dijk,virgil-van-dijk,D,False,,,8.0,38.0,47.0,85.0,2.0,5.0,4.0,,,,,,,,2.0,7.0,,,,,,,,1.0,,1.0,90.0,,1.0,,,,,8.0,,7.7,,,,2.0,,,,11.0,,43.0,50.0,93.0,0,1.0,101.0,,1.0,,
2019-20,8243550,16,14,Liverpool,Away,159665,118748,Mohamed Salah,mohamed-salah,M,False,,,,30.0,6.0,36.0,1.0,,,1.0,1.0,,,,,3.0,6.0,,,,1.0,1.0,1.0,,,,4.0,,90.0,4.0,,,,,,15.0,,8.1,,,1.0,,1.0,1.0,,,1.0,37.0,6.0,42.0,5,,60.0,3.0,,,
2019-20,8243550,16,14,Liverpool,Away,190399,152760,Divock Origi,divock-origi,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2019-20,8243550,16,14,Liverpool,Away,217704,110979,Sadio Mané,sadio-mane,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2019-20,8243550,16,14,Liverpool,Away,243609,116535,Alisson,alisson,G,False,,,4.0,,23.0,23.0,,,6.0,,,,,,,,,,,,,,,,,,,,90.0,,,,,,,2.0,,6.9,,,,,,,,6.0,,2.0,23.0,25.0,0,,27.0,,,,
2019-20,8243550,16,14,Liverpool,Away,262911,122798,Andy Robertson,andy-robertson,D,False,,,2.0,25.0,14.0,39.0,,,5.0,,,,,,,,1.0,2.0,,,,,,,,,,,76.0,,,,,,,13.0,,6.8,,,,,1.0,3.0,,6.0,,33.0,18.0,48.0,0,2.0,67.0,,,,2.0
2019-20,8243550,16,14,Liverpool,Away,318927,171287,Joe Gomez,joe-gomez,D,False,2.0,,4.0,35.0,73.0,106.0,2.0,3.0,9.0,,,,1.0,,,1.0,7.0,7.0,,,2.0,,,,,3.0,2.0,,90.0,,,,,,,18.0,,7.3,,,,1.0,3.0,4.0,,10.0,,46.0,76.0,118.0,0,,140.0,1.0,2.0,2.0,
2019-20,8243550,16,14,Liverpool,Away,365772,175592,Naby Keïta,naby-keita,M,False,,,,59.0,31.0,90.0,1.0,,13.0,1.0,,1.0,1.0,,,,3.0,5.0,,,1.0,1.0,1.0,,,2.0,3.0,,90.0,2.0,,,,,,8.0,,9.4,,,,,1.0,,,1.0,,64.0,31.0,95.0,3,3.0,112.0,3.0,1.0,1.0,1.0
2019-20,8243550,16,14,Liverpool,Away,795064,169187,Trent Alexander-Arnold,trent-alexander-arnold,D,True,1.0,,2.0,27.0,11.0,37.0,1.0,,3.0,,,1.0,,,,,1.0,1.0,,,,,,,,,2.0,,50.0,,,,,,,19.0,,7.1,,,2.0,,1.0,8.0,,6.0,,41.0,12.0,45.0,3,,66.0,1.0,,1.0,
2019-20,8243550,16,14,Liverpool,Away,927353,206915,Curtis Jones,curtis-jones,M,True,,,,11.0,4.0,15.0,,,1.0,,,,,,,1.0,1.0,,,,,,,,,,,,14.0,,,,,,,1.0,,6.6,,,1.0,,,,,,,11.0,4.0,15.0,1,,17.0,,,,
2019-20,8243550,16,14,Liverpool,Away,955245,444884,Harvey Elliott,harvey-elliott,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2019-20,8243565,17,14,Liverpool,Home,791,15157,James Milner,james-milner,M,False,,,4.0,33.0,33.0,66.0,,3.0,5.0,,,,,,,,1.0,6.0,,,1.0,,,,,,1.0,,90.0,,,,,,,13.0,,7.4,,,1.0,2.0,1.0,2.0,,7.0,,40.0,35.0,73.0,1,,89.0,2.0,2.0,1.0,
2019-20,8243565,17,14,Liverpool,Home,10577,81880,Alex Oxlade-Chamberlain,alex-oxlade-chamberlain,M,True,,,,6.0,1.0,7.0,2.0,,2.0,,,,1.0,,,,5.0,,,,,,,,,,,,20.0,,,,,,,5.0,,6.1,,,,,2.0,1.0,,,,9.0,1.0,9.0,0,,13.0,,,,
2019-20,8243565,17,14,Liverpool,Home,17054,39155,Adam Lallana,adam-lallana,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2019-20,8243565,17,14,Liverpool,Home,22126,41733,Georginio Wijnaldum,georginio-wijnaldum,M,False,,,,14.0,19.0,33.0,,,4.0,,,,,,,2.0,4.0,3.0,,,,,,,,1.0,,,59.0,,,,,,,12.0,,6.5,,,,1.0,3.0,,,,,18.0,21.0,39.0,0,2.0,57.0,2.0,,1.0,1.0
2019-20,8243565,17,14,Liverpool,Home,42694,56979,Jordan Henderson,jordan-henderson,M,False,,,5.0,35.0,27.0,62.0,1.0,5.0,7.0,,,,2.0,,,1.0,6.0,7.0,,,1.0,,,,,1.0,1.0,,90.0,,,,,,,24.0,,6.9,,,2.0,,2.0,2.0,,10.0,,49.0,34.0,81.0,2,1.0,91.0,1.0,,1.0,1.0
2019-20,8243565,17,14,Liverpool,Home,50539,60706,Adrián,adrian,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2019-20,8243565,17,14,Liverpool,Home,65953,68312,Xherdan Shaqiri,xherdan-shaqiri,M,False,,,3.0,16.0,10.0,26.0,,2.0,8.0,,,,,,,2.0,4.0,3.0,,,1.0,,,,,,,,70.0,,,,,,,11.0,,6.6,,,1.0,,1.0,,,3.0,,20.0,12.0,32.0,1,1.0,45.0,1.0,,,
2019-20,8243565,17,14,Liverpool,Home,143697,92217,Roberto Firmino,roberto-firmino,M,False,,,3.0,18.0,7.0,25.0,,,7.0,,,,2.0,,,,6.0,5.0,,,1.0,,,,,,1.0,,88.0,2.0,,,,,,17.0,,7.0,,,,2.0,5.0,1.0,,3.0,,25.0,9.0,33.0,2,3.0,55.0,4.0,,2.0,2.0
2019-20,8243565,17,14,Liverpool,Home,151545,97032,Virgil van Dijk,virgil-van-dijk,D,False,,,8.0,31.0,67.0,98.0,1.0,3.0,4.0,,,,,,,,2.0,4.0,,,1.0,,,,,1.0,,,90.0,,,,,,,9.0,,7.3,,,,3.0,1.0,,,13.0,,35.0,72.0,107.0,0,,115.0,,,1.0,
2019-20,8243565,17,14,Liverpool,Home,159665,118748,Mohamed Salah,mohamed-salah,M,False,,,,17.0,1.0,18.0,,,1.0,,,2.0,,,,,4.0,2.0,,,,,2.0,,,1.0,,,90.0,3.0,,,,,,15.0,,8.4,,,2.0,,5.0,1.0,,,2.0,23.0,2.0,24.0,7,1.0,45.0,4.0,,1.0,
2019-20,8243565,17,14,Liverpool,Home,190399,152760,Divock Origi,divock-origi,F,True,,,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,,1.0,,8.0,,,,,,,1.0,,7.2,,,1.0,,,,,,,,,,1,,2.0,,,,
2019-20,8243565,17,14,Liverpool,Home,217704,110979,Sadio Mané,sadio-mane,M,False,,,,21.0,7.0,28.0,1.0,4.0,7.0,,,,2.0,,,1.0,6.0,7.0,,,1.0,1.0,,,,,1.0,,90.0,1.0,,,,,,24.0,,6.9,,,1.0,1.0,3.0,4.0,,1.0,3.0,33.0,9.0,38.0,2,1.0,61.0,5.0,1.0,1.0,1.0
2019-20,8243565,17,14,Liverpool,Home,243609,116535,Alisson,alisson,G,False,,,2.0,2.0,19.0,21.0,,,10.0,,,,,,,,,,,,,,,,,,,,90.0,,,,,,,2.0,,7.4,2.0,2.0,,1.0,,,,4.0,,4.0,19.0,23.0,0,,33.0,,,,
2019-20,8243565,17,14,Liverpool,Home,262911,122798,Andy Robertson,andy-robertson,D,True,,,1.0,10.0,7.0,17.0,,,,,,,,,,,,,,,,,,,,1.0,1.0,,31.0,,,,,,,3.0,,6.7,,,,,,2.0,,1.0,,13.0,7.0,18.0,0,,23.0,,,,
2019-20,8243565,17,14,Liverpool,Home,318927,171287,Joe Gomez,joe-gomez,D,False,,,6.0,34.0,58.0,92.0,5.0,7.0,7.0,,,,1.0,,,,6.0,12.0,,,,,,,,2.0,,,90.0,,,,,,,17.0,,7.7,,,,4.0,1.0,,,9.0,,39.0,68.0,107.0,0,3.0,121.0,1.0,1.0,1.0,2.0
2019-20,8243565,17,14,Liverpool,Home,365772,175592,Naby Keïta,naby-keita,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2019-20,8243565,17,14,Liverpool,Home,795064,169187,Trent Alexander-Arnold,trent-alexander-arnold,D,False,,,6.0,23.0,22.0,45.0,1.0,1.0,5.0,,,,2.0,,,,5.0,4.0,,,2.0,,,,,2.0,1.0,,90.0,,,,,,,35.0,,7.1,,,,,1.0,9.0,,13.0,,45.0,29.0,65.0,0,2.0,97.0,2.0,,1.0,1.0
2019-20,8243565,17,14,Liverpool,Home,927356,215136,Neco Williams,neco-williams,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2019-20,8532930,18,14,Liverpool,Away,10577,81880,Alex Oxlade-Chamberlain,alex-oxlade-chamberlain,M,False,,,3.0,31.0,15.0,46.0,,1.0,6.0,,,,1.0,,,2.0,3.0,4.0,,,,,1.0,,,2.0,1.0,,85.0,1.0,,,,,,17.0,,7.8,,,1.0,,3.0,1.0,,8.0,,43.0,16.0,58.0,2,,75.0,2.0,,3.0,
2019-20,8532930,18,14,Liverpool,Away,22126,41733,Georginio Wijnaldum,georginio-wijnaldum,M,False,,,,37.0,27.0,64.0,1.0,,4.0,,,,,,,1.0,3.0,3.0,,1.0,,,,,,,1.0,,90.0,,,,,,,6.0,,6.5,,,,2.0,3.0,,,,,39.0,28.0,67.0,0,,78.0,1.0,1.0,2.0,
2019-20,8532930,18,14,Liverpool,Away,39480,38454,Dejan Lovren,dejan-lovren,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2019-20,8532930,18,14,Liverpool,Away,42694,56979,Jordan Henderson,jordan-henderson,M,False,,,6.0,66.0,65.0,131.0,,,8.0,,,1.0,2.0,,,,3.0,5.0,,,1.0,,,,,2.0,2.0,,90.0,,,,,,,12.0,,7.6,,,,1.0,2.0,1.0,,10.0,,75.0,65.0,139.0,1,3.0,157.0,2.0,,2.0,
2019-20,8532930,18,14,Liverpool,Away,50539,60706,Adrián,adrian,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2019-20,8532930,18,14,Liverpool,Away,51501,60914,Joël Matip,joel-matip,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2019-20,8532930,18,14,Liverpool,Away,143697,92217,Roberto Firmino,roberto-firmino,M,False,1.0,,1.0,31.0,13.0,43.0,,,3.0,,1.0,,1.0,,,3.0,8.0,5.0,,,2.0,,,,,,1.0,,90.0,1.0,,,,,,16.0,,6.5,,,1.0,1.0,3.0,1.0,,1.0,,39.0,14.0,52.0,2,4.0,72.0,2.0,,1.0,3.0
2019-20,8532930,18,14,Liverpool,Away,151545,97032,Virgil van Dijk,virgil-van-dijk,D,False,,,5.0,30.0,73.0,103.0,2.0,6.0,5.0,,,,,,,,2.0,9.0,,,,,,,,,,,90.0,,,,,,,9.0,,7.5,,,,4.0,,,,9.0,,37.0,75.0,112.0,0,2.0,120.0,,2.0,,1.0
2019-20,8532930,18,14,Liverpool,Away,155818,157882,Takumi Minamino,takumi-minamino,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2019-20,8532930,18,14,Liverpool,Away,159665,118748,Mohamed Salah,mohamed-salah,M,False,,,,21.0,5.0,26.0,3.0,,4.0,2.0,,2.0,1.0,,,3.0,8.0,,,,,1.0,1.0,,1.0,,2.0,,90.0,1.0,,,,,,17.0,,8.2,,,2.0,,1.0,4.0,,,,31.0,6.0,33.0,5,,50.0,2.0,,,
2019-20,8532930,18,14,Liverpool,Away,190399,152760,Divock Origi,divock-origi,F,False,,,1.0,8.0,3.0,11.0,6.0,1.0,1.0,,,,,,,,8.0,4.0,,,,,,,,,,,69.0,1.0,,,,,1.0,9.0,,6.9,,,,,2.0,,,1.0,,13.0,3.0,16.0,1,1.0,28.0,1.0,2.0,,
2019-20,8532930,18,14,Liverpool,Away,243585,116643,Fabinho,fabinho,M,True,,,,15.0,15.0,30.0,,,3.0,,,,1.0,,,,3.0,2.0,,1.0,2.0,,,,,,,,21.0,,,,,,,4.0,,6.4,,,,,,,,,,16.0,17.0,33.0,0,2.0,38.0,1.0,,,
2019-20,8532930,18,14,Liverpool,Away,243609,116535,Alisson,alisson,G,False,,1.0,2.0,1.0,16.0,17.0,,1.0,8.0,,,,,,,,,1.0,,,,,,,,,,,90.0,,,,,,,5.0,,8.0,3.0,4.0,,1.0,,,1.0,7.0,,5.0,17.0,22.0,0,,35.0,,,,
2019-20,8532930,18,14,Liverpool,Away,262911,122798,Andy Robertson,andy-robertson,D,False,,,1.0,35.0,20.0,55.0,1.0,1.0,6.0,,1.0,,2.0,,,1.0,4.0,4.0,,,,,,,,,,,90.0,,,,,,,13.0,,6.7,,,1.0,1.0,1.0,5.0,,1.0,,46.0,21.0,62.0,1,2.0,79.0,,,1.0,2.0
2019-20,8532930,18,14,Liverpool,Away,318927,171287,Joe Gomez,joe-gomez,D,False,,,2.0,28.0,76.0,104.0,,4.0,5.0,,,,1.0,,,,1.0,6.0,,,,,,,,1.0,,,90.0,,,,,,,13.0,,7.1,,,,1.0,1.0,,,7.0,,38.0,79.0,117.0,0,,122.0,,1.0,1.0,
2019-20,8532930,18,14,Liverpool,Away,365772,175592,Naby Keïta,naby-keita,M,True,,,,5.0,11.0,16.0,,,1.0,,,,1.0,,,,1.0,,,,,,,,,1.0,,,13.0,1.0,,,,,,1.0,,6.7,,,,,,,,,,5.0,11.0,16.0,1,,19.0,1.0,,,
2019-20,8532930,18,14,Liverpool,Away,795064,169187,Trent Alexander-Arnold,trent-alexander-arnold,D,False,4.0,,5.0,45.0,42.0,83.0,2.0,,3.0,,,,2.0,,,,6.0,1.0,,,1.0,,,,,1.0,2.0,,77.0,,,,,,,21.0,,7.1,,,,1.0,1.0,8.0,,9.0,,58.0,44.0,94.0,0,1.0,123.0,2.0,,,1.0
2019-20,8532930,18,14,Liverpool,Away,927353,206915,Curtis Jones,curtis-jones,M,True,,,,3.0,3.0,6.0,1.0,,1.0,,,,,,,,1.0,2.0,,,,,,,,1.0,,,9.0,,,,,,,1.0,,6.9,,,,,,,,1.0,,4.0,3.0,7.0,0,2.0,11.0,,,,2.0
2019-20,8243583,19,14,Liverpool,Away,791,15157,James Milner,james-milner,M,True,,,3.0,10.0,6.0,16.0,,,1.0,,,,,,,,,,,,,,1.0,,,1.0,,,20.0,1.0,,,,,,2.0,,7.2,,,,,,,,4.0,,11.0,6.0,17.0,1,,20.0,,,,
2019-20,8243583,19,14,Liverpool,Away,17054,39155,Adam Lallana,adam-lallana,M,True,,,,5.0,3.0,8.0,,,,,,,1.0,,,1.0,2.0,,,,,,,,,,,,8.0,,,,,,,2.0,,6.2,,,,,,,,,,6.0,3.0,9.0,0,,12.0,,,,
2019-20,8243583,19,14,Liverpool,Away,22126,41733,Georginio Wijnaldum,georginio-wijnaldum,M,False,1.0,,2.0,29.0,30.0,58.0,,,8.0,,,,1.0,,,,2.0,4.0,,,1.0,,,,,,,,90.0,,,,,,,5.0,,7.2,,,1.0,2.0,4.0,1.0,,2.0,,33.0,31.0,63.0,1,,76.0,,,4.0,
2019-20,8243583,19,14,Liverpool,Away,42694,56979,Jordan Henderson,jordan-henderson,M,False,1.0,,11.0,37.0,36.0,72.0,1.0,2.0,7.0,,,1.0,1.0,,,,3.0,5.0,,,1.0,,,,,1.0,,,82.0,,,,,,,9.0,,7.5,,,,,,2.0,,12.0,,42.0,38.0,78.0,1,2.0,91.0,1.0,1.0,,2.0
2019-20,8243583,19,14,Liverpool,Away,50539,60706,Adrián,adrian,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2019-20,8243583,19,14,Liverpool,Away,65953,68312,Xherdan Shaqiri,xherdan-shaqiri,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2019-20,8243583,19,14,Liverpool,Away,143697,92217,Roberto Firmino,roberto-firmino,M,False,,,3.0,19.0,12.0,31.0,2.0,,5.0,,1.0,,1.0,,,1.0,5.0,4.0,,,1.0,,2.0,,,,2.0,,90.0,2.0,,,,,,11.0,,8.5,,,1.0,,2.0,,,3.0,1.0,26.0,13.0,39.0,3,1.0,51.0,1.0,1.0,2.0,
2019-20,8243583,19,14,Liverpool,Away,151545,97032,Virgil van Dijk,virgil-van-dijk,D,False,,,6.0,24.0,51.0,75.0,1.0,,2.0,,,,,,,,1.0,,,,1.0,,,,,,,,90.0,,,,,,,9.0,,6.9,,,,2.0,,,,14.0,,29.0,55.0,84.0,0,,88.0,,,,
2019-20,8243583,19,14,Liverpool,Away,159665,118748,Mohamed Salah,mohamed-salah,M,False,1.0,,,6.0,3.0,8.0,,3.0,2.0,1.0,,1.0,,,,2.0,3.0,5.0,,,,,,,,,1.0,,70.0,,,,,,,16.0,,7.1,,,3.0,,3.0,2.0,,,2.0,13.0,4.0,15.0,4,,31.0,5.0,,2.0,
2019-20,8243583,19,14,Liverpool,Away,190399,152760,Divock Origi,divock-origi,F,True,,,,1.0,3.0,4.0,,1.0,3.0,,,,,,,2.0,5.0,3.0,,,1.0,,,,,,,,20.0,,,,,,,6.0,,6.3,,,,,3.0,,,,,1.0,3.0,4.0,0,1.0,12.0,2.0,,1.0,1.0
