season,matchId,gameweek,kickoff,team_id,team,venue,accurateBackZonePass,accurateChippedPass,accurateCornersIntobox,accurateCross,accurateCrossNocorner,accurateFlickOn,accurateFreekickCross,accurateFwdZonePass,accurateGoalKicks,accurateKeeperSweeper,accurateKeeperThrows,accurateLaunches,accurateLayoffs,accurateLongBalls,accuratePass,accuratePullBack,accurateThroughBall,accurateThrows,aerialLost,aerialWon,attAssistOpenplay,attAssistSetplay,attCorner,attFastbreak,attFreekickGoal,attFreekickMiss,attFreekickPost,attFreekickTarget,attFreekickTotal,attIboxOwnGoal,attLgCentre,attObxdLeft,attObxdRight,attOneOnOne,attOpenplay,attPenGoal,attPenTarget,attPostHigh,attPostLeft,attPostRight,attSetpiece,attemptedTackleFoul,attemptsConcededIbox,attemptsConcededObox,attemptsIbox,attemptsObox,backwardPass,ballRecovery,bigChanceCreated,bigChanceMissed,bigChanceScored,blockedCross,blockedPass,blockedScoringAtt,challengeLost,contentiousDecision,cornerTaken,crosses18yard,crosses18yardplus,defenderGoals,dispossessed,divingSave,duelLost,duelWon,effectiveBlockedCross,effectiveClearance,effectiveHeadClearance,errorLeadToGoal,errorLeadToShot,expectedAssists,expectedGoals,expectedGoalsFreekick,expectedGoalsOnTargetConceded,fiftyFifty,finalThirdEntries,fkFoulLost,fkFoulWon,forwardGoals,foulThrowIn,fouledFinalThird,freekickCross,freekickTotal,fwdPass,goalAssist,goalAssistDeadball,goalAssistIntentional,goalAssistOpenplay,goalAssistSetplay,goalFastbreak,goalKicks,goalsOpenplay,goodHighClaim,handBall,headClearance,hitWoodwork,interception,interceptionWon,interceptionsInBox,keeperThrows,leftsidePass,longPassOwnToOpp,longPassOwnToOppSuccess,lostCorners,midfielderGoals,offtargetAttAssist,ontargetAttAssist,ontargetScoringAtt,openPlayPass,outfielderBlock,overrun,ownGoals,passesLeft,passesRight,penAreaEntries,penGoalsConceded,penaltyConceded,penaltyFaced,penaltyWon,possLostAll,possLostCtrl,possWonAtt3rd,possWonDef3rd,possWonMid3rd,possessionPercentage,postScoringAtt,ptsDroppedWinningPos,ptsGainedLosingPos,punches,putThrough,redCard,rightsidePass,savedIbox,savedObox,saves,secondYellow,shieldBallOop,shotFastbreak,shotOffTarget,sixYardBlock,subsMade,successfulFiftyFifty,successfulFinalThirdPasses,successfulOpenPlayPass,successfulPutThrough,totalAttAssist,totalBackZonePass,totalChippedPass,totalClearance,totalContest,totalCornersIntobox,totalCross,totalCrossNocorner,totalFastbreak,totalFinalThirdPasses,totalFlickOn,totalFwdZonePass,totalHighClaim,totalKeeperSweeper,totalLaunches,totalLayoffs,totalLongBalls,totalOffside,totalPass,totalPullBack,totalRedCard,totalScoringAtt,totalTackle,totalThroughBall,totalThrows,totalYelCard,touches,touchesInOppBox,unsuccessfulTouch,wonContest,wonCorners,wonTackle,yellowCard,attLgRight,clearanceOffLine,attPenMiss,attPenPost,attLgLeft,expectedGoalsOnTarget,subsGoals,penaltySave,attOboxOwnGoal,keeperGoals,winningGoal
2021-22,2210385,12,2021-11-21 14:00:00,43,Man City,Home,277.0,23.0,,3.0,3.0,,,533.0,,1.0,7.0,1.0,9.0,26.0,807.0,,4.0,13.0,5.0,15.0,10.0,,,,,,,1.0,1.0,,,,,2.0,16.0,,,1.0,,,,5.0,3.0,1.0,12.0,5.0,134.0,53.0,4.0,3.0,2.0,1.0,18.0,4.0,10.0,1.0,7.0,15.0,4.0,,11.0,,38.0,45.0,1.0,7.0,2.0,,,,,,,19.0,93.0,5.0,7.0,1.0,,2.0,1.0,1.0,193.0,1.0,,1.0,1.0,,,,3.0,2.0,,2.0,1.0,8.0,8.0,,7.0,258.0,76.0,68.0,1.0,2.0,5.0,6.0,7.0,851.0,3.0,2.0,,126.0,140.0,48.0,,,,,118.0,118.0,5.0,15.0,26.0,77.3,1.0,,,,18.0,0.0,276.0,,1.0,1.0,,,,6.0,,3.0,9.0,226.0,797.0,8.0,12.0,287.0,38.0,7.0,15.0,5.0,25.0,20.0,,261.0,1.0,599.0,2.0,1.0,3.0,9.0,37.0,,861.0,1.0,0.0,17.0,15.0,5.0,13.0,1.0,1035.0,35.0,22.0,8.0,7.0,7.0,0.0,,,,,,,,,,,
2021-22,2210388,12,2021-11-21 16:30:00,2,Leeds,Away,254.0,11.0,2.0,3.0,1.0,1.0,,179.0,2.0,,6.0,1.0,1.0,21.0,430.0,,,24.0,21.0,12.0,9.0,2.0,7.0,,,,,1.0,1.0,,,,,,10.0,,,,,,,11.0,8.0,5.0,9.0,9.0,84.0,64.0,1.0,,1.0,1.0,13.0,4.0,12.0,,8.0,15.0,1.0,,7.0,1.0,63.0,56.0,1.0,19.0,7.0,,,,,,,33.0,43.0,12.0,11.0,1.0,,1.0,,1.0,169.0,1.0,,1.0,1.0,,,3.0,1.0,1.0,,7.0,1.0,14.0,14.0,1.0,6.0,131.0,70.0,38.0,4.0,,5.0,7.0,7.0,498.0,6.0,1.0,,80.0,85.0,22.0,,,,,149.0,149.0,3.0,27.0,28.0,56.8,,3.0,,1.0,13.0,0.0,137.0,2.0,,2.0,,1.0,,7.0,,3.0,15.0,95.0,409.0,6.0,12.0,275.0,35.0,19.0,24.0,5.0,21.0,16.0,,133.0,6.0,267.0,1.0,,13.0,1.0,54.0,1.0,521.0,,0.0,18.0,20.0,,26.0,4.0,738.0,24.0,18.0,13.0,8.0,13.0,0.0,1.0,,,,,,,,,,
2021-22,2210388,12,2021-11-21 16:30:00,6,Spurs,Home,170.0,11.0,,2.0,2.0,2.0,,146.0,6.0,,7.0,,13.0,11.0,314.0,,2.0,17.0,12.0,21.0,6.0,,2.0,,,,,,1.0,,,,,1.0,9.0,,,,,,1.0,7.0,9.0,9.0,8.0,5.0,56.0,62.0,3.0,2.0,2.0,5.0,9.0,6.0,13.0,,4.0,11.0,2.0,,4.0,4.0,56.0,63.0,5.0,22.0,11.0,,,,,,,33.0,44.0,11.0,12.0,,,1.0,,1.0,167.0,1.0,,1.0,1.0,,,7.0,1.0,,,11.0,3.0,13.0,13.0,2.0,7.0,86.0,55.0,33.0,8.0,2.0,2.0,5.0,4.0,368.0,4.0,2.0,,34.0,40.0,29.0,,,,,150.0,150.0,2.0,19.0,31.0,43.2,,,3.0,,9.0,0.0,83.0,3.0,3.0,6.0,,1.0,,3.0,1.0,3.0,18.0,57.0,293.0,2.0,7.0,200.0,32.0,22.0,28.0,4.0,17.0,13.0,,87.0,4.0,209.0,,,6.0,15.0,36.0,4.0,392.0,,0.0,13.0,18.0,3.0,22.0,1.0,615.0,23.0,26.0,12.0,4.0,12.0,0.0,,,,,,,,,,,
2021-22,2210391,13,2021-11-27 12:30:00,3,Arsenal,Home,216.0,23.0,1.0,2.0,1.0,,,349.0,3.0,,4.0,,9.0,22.0,563.0,1.0,3.0,15.0,5.0,12.0,16.0,1.0,1.0,1.0,,,,1.0,1.0,,,,,,21.0,,,,,1.0,1.0,2.0,3.0,6.0,14.0,10.0,105.0,57.0,4.0,4.0,1.0,,16.0,6.0,9.0,,4.0,10.0,3.0,,8.0,3.0,32.0,52.0,,12.0,8.0,,,,,,,24.0,78.0,6.0,12.0,,,2.0,1.0,1.0,193.0,2.0,,2.0,2.0,,,3.0,2.0,,1.0,8.0,1.0,3.0,3.0,1.0,4.0,169.0,66.0,48.0,4.0,1.0,9.0,10.0,6.0,629.0,2.0,1.0,,74.0,101.0,34.0,,,,,123.0,123.0,7.0,23.0,23.0,65.6,1.0,,,,16.0,0.0,179.0,2.0,3.0,5.0,,1.0,1.0,12.0,,3.0,15.0,178.0,547.0,3.0,19.0,232.0,44.0,12.0,20.0,4.0,18.0,14.0,1.0,225.0,2.0,432.0,,,6.0,10.0,42.0,,646.0,1.0,0.0,24.0,14.0,4.0,15.0,1.0,812.0,34.0,10.0,15.0,4.0,8.0,0.0,,,,,,,,,,,
2021-22,2210391,13,2021-11-27 12:30:00,4,Newcastle,Away,160.0,12.0,2.0,2.0,,,,104.0,7.0,,8.0,1.0,1.0,17.0,262.0,,1.0,4.0,12.0,5.0,4.0,1.0,1.0,,,,,,,,,,,,8.0,,,,,,,4.0,14.0,10.0,3.0,6.0,54.0,54.0,,,,2.0,14.0,2.0,15.0,,4.0,5.0,5.0,,7.0,3.0,52.0,32.0,2.0,20.0,10.0,,,,,,,24.0,29.0,12.0,5.0,,,,,,116.0,,,,,,,12.0,,1.0,,10.0,1.0,11.0,11.0,1.0,8.0,78.0,58.0,25.0,4.0,,1.0,4.0,5.0,307.0,6.0,1.0,,30.0,39.0,23.0,,,,,114.0,114.0,3.0,24.0,12.0,34.4,,,,1.0,14.0,0.0,80.0,3.0,1.0,4.0,,1.0,,2.0,,3.0,9.0,56.0,250.0,11.0,5.0,176.0,27.0,20.0,16.0,4.0,14.0,10.0,,75.0,3.0,166.0,1.0,,10.0,1.0,45.0,3.0,328.0,,0.0,9.0,13.0,1.0,5.0,3.0,494.0,15.0,17.0,9.0,4.0,9.0,0.0,,,,,,,,,,,
2021-22,2210396,13,2021-11-27 15:00:00,31,Crystal Palace,Home,275.0,28.0,1.0,5.0,4.0,2.0,,231.0,5.0,,3.0,3.0,4.0,45.0,501.0,,,25.0,12.0,13.0,6.0,,2.0,,,,,,,,,,,,5.0,,,,,,1.0,9.0,5.0,5.0,7.0,1.0,95.0,65.0,1.0,,1.0,1.0,23.0,1.0,8.0,,7.0,18.0,6.0,1.0,12.0,,55.0,51.0,1.0,6.0,2.0,,,,,,,24.0,58.0,12.0,10.0,,,3.0,1.0,,182.0,1.0,,1.0,,1.0,,5.0,,,1.0,2.0,,9.0,9.0,,3.0,154.0,73.0,56.0,3.0,,3.0,4.0,3.0,557.0,2.0,2.0,,75.0,111.0,37.0,,,,,143.0,143.0,7.0,28.0,26.0,63.3,,,,,23.0,0.0,146.0,1.0,,1.0,,1.0,,4.0,,3.0,15.0,132.0,485.0,4.0,7.0,292.0,49.0,6.0,20.0,5.0,30.0,25.0,,171.0,2.0,315.0,,,8.0,4.0,64.0,1.0,577.0,1.0,0.0,8.0,20.0,2.0,28.0,3.0,770.0,28.0,12.0,8.0,7.0,15.0,0.0,,,,,,,,,,,
2021-22,2210396,13,2021-11-27 15:00:00,7,Aston Villa,Away,141.0,17.0,1.0,5.0,4.0,,2.0,134.0,5.0,,4.0,2.0,3.0,19.0,270.0,,,6.0,13.0,12.0,4.0,1.0,2.0,,,1.0,,,2.0,,,,,,5.0,,,,,,1.0,9.0,7.0,1.0,5.0,5.0,58.0,74.0,,,,8.0,16.0,2.0,8.0,1.0,3.0,4.0,,1.0,19.0,2.0,51.0,55.0,8.0,25.0,8.0,,,,,,,24.0,50.0,10.0,11.0,,,5.0,2.0,2.0,138.0,2.0,1.0,2.0,1.0,1.0,,6.0,1.0,2.0,,8.0,,6.0,6.0,1.0,4.0,71.0,62.0,29.0,7.0,1.0,3.0,4.0,3.0,318.0,1.0,3.0,,58.0,27.0,13.0,,,,,119.0,119.0,7.0,34.0,22.0,36.7,,,,,16.0,0.0,73.0,2.0,,2.0,,1.0,,5.0,,3.0,9.0,76.0,254.0,11.0,7.0,162.0,27.0,25.0,9.0,3.0,9.0,6.0,,105.0,2.0,187.0,3.0,,17.0,3.0,46.0,,340.0,,0.0,10.0,24.0,1.0,10.0,3.0,533.0,18.0,18.0,8.0,3.0,18.0,0.0,,,,,,,,,,,
2021-22,2210398,13,2021-11-27 15:00:00,14,Liverpool,Home,259.0,26.0,1.0,5.0,4.0,3.0,,238.0,3.0,,11.0,,2.0,32.0,492.0,1.0,,22.0,20.0,14.0,13.0,,2.0,,,,,,,,,,,,17.0,,,,,,1.0,4.0,7.0,,15.0,5.0,66.0,83.0,3.0,1.0,2.0,,15.0,5.0,7.0,,5.0,6.0,6.0,1.0,8.0,2.0,50.0,49.0,,24.0,8.0,,,,,,,27.0,54.0,7.0,14.0,2.0,,2.0,,,243.0,3.0,1.0,3.0,2.0,1.0,,3.0,3.0,,,8.0,,6.0,6.0,,11.0,151.0,94.0,59.0,7.0,1.0,6.0,10.0,6.0,591.0,3.0,1.0,,68.0,79.0,34.0,,,,,172.0,172.0,3.0,35.0,30.0,64.5,,,,2.0,15.0,0.0,153.0,3.0,,3.0,,2.0,,9.0,1.0,3.0,13.0,111.0,472.0,4.0,16.0,298.0,51.0,24.0,16.0,4.0,16.0,12.0,,159.0,5.0,331.0,,,12.0,2.0,64.0,2.0,613.0,1.0,0.0,20.0,13.0,2.0,23.0,0.0,816.0,43.0,20.0,8.0,5.0,10.0,0.0,,,,,,,,,,,
2021-22,2210398,13,2021-11-27 15:00:00,20,Southampton,Away,133.0,10.0,1.0,3.0,2.0,2.0,,101.0,6.0,,1.0,4.0,1.0,23.0,231.0,,1.0,8.0,14.0,20.0,3.0,1.0,1.0,,,,,,,,,,,,6.0,,,,,,,8.0,15.0,5.0,7.0,,49.0,69.0,1.0,3.0,,1.0,14.0,3.0,8.0,,7.0,5.0,2.0,,2.0,1.0,49.0,50.0,1.0,30.0,17.0,,,,,,,27.0,63.0,14.0,7.0,,,1.0,,,167.0,,,,,,,13.0,,,,17.0,,13.0,13.0,3.0,1.0,52.0,77.0,27.0,5.0,,1.0,3.0,3.0,309.0,5.0,2.0,,56.0,28.0,32.0,,,,,160.0,160.0,6.0,31.0,27.0,35.5,,,,1.0,14.0,0.0,70.0,,2.0,2.0,,1.0,,1.0,1.0,3.0,14.0,43.0,215.0,10.0,4.0,144.0,31.0,30.0,18.0,7.0,14.0,7.0,,102.0,8.0,208.0,,,28.0,1.0,77.0,2.0,338.0,,0.0,7.0,16.0,3.0,17.0,1.0,523.0,18.0,16.0,7.0,7.0,6.0,0.0,,,,,,,,,,,
2021-22,2210400,13,2021-11-27 15:00:00,39,Wolves,Away,299.0,27.0,,1.0,1.0,1.0,,217.0,7.0,,8.0,,11.0,35.0,515.0,,,13.0,8.0,11.0,3.0,,1.0,,,,,,,,,,,,4.0,,,,,,,6.0,9.0,5.0,4.0,1.0,92.0,60.0,,,,1.0,16.0,,11.0,,3.0,3.0,3.0,,12.0,,52.0,52.0,1.0,15.0,9.0,,,,,,,23.0,53.0,10.0,11.0,,,1.0,1.0,,159.0,,,,,,,8.0,,3.0,,9.0,,10.0,10.0,,8.0,181.0,66.0,42.0,4.0,,2.0,1.0,2.0,579.0,3.0,1.0,,64.0,69.0,18.0,,,,,133.0,133.0,4.0,29.0,18.0,56.9,,,,,16.0,0.0,169.0,4.0,,4.0,,,,3.0,,3.0,9.0,80.0,497.0,7.0,3.0,338.0,50.0,15.0,20.0,2.0,9.0,7.0,,107.0,1.0,272.0,3.0,,10.0,11.0,70.0,,601.0,2.0,0.0,5.0,21.0,1.0,16.0,2.0,779.0,17.0,12.0,9.0,3.0,7.0,0.0,,,,,,,,,,,
2021-22,2210400,13,2021-11-27 15:00:00,45,Norwich,Home,180.0,12.0,1.0,3.0,2.0,,,195.0,7.0,1.0,4.0,2.0,3.0,23.0,372.0,1.0,1.0,11.0,11.0,8.0,10.0,1.0,1.0,,,1.0,,,1.0,,,,,,11.0,,,,,,1.0,5.0,4.0,1.0,9.0,5.0,69.0,65.0,2.0,2.0,,1.0,16.0,3.0,9.0,,4.0,11.0,3.0,,8.0,,52.0,52.0,1.0,13.0,4.0,,1.0,,,,,23.0,57.0,11.0,10.0,,,6.0,4.0,1.0,144.0,,,,,,,7.0,,,,4.0,,8.0,8.0,,4.0,119.0,60.0,34.0,3.0,,5.0,6.0,4.0,430.0,,4.0,,57.0,55.0,32.0,,,,,126.0,126.0,9.0,21.0,31.0,43.1,,,,1.0,16.0,0.0,111.0,1.0,1.0,2.0,,,,7.0,,3.0,14.0,107.0,360.0,8.0,11.0,194.0,31.0,13.0,24.0,4.0,22.0,18.0,,146.0,1.0,271.0,,1.0,15.0,3.0,51.0,1.0,443.0,1.0,0.0,14.0,23.0,3.0,13.0,2.0,632.0,22.0,8.0,11.0,4.0,17.0,0.0,,,,,,,,,,,
2021-22,2210393,13,2021-11-27 17:30:00,2,Leeds,Away,169.0,15.0,,1.0,1.0,1.0,,98.0,4.0,,6.0,4.0,2.0,19.0,266.0,,,11.0,17.0,14.0,8.0,,1.0,1.0,,,,,1.0,,,,,,8.0,,,,,,1.0,7.0,12.0,8.0,7.0,4.0,53.0,81.0,,,,,18.0,2.0,16.0,,1.0,6.0,4.0,,6.0,4.0,58.0,60.0,,18.0,11.0,,1.0,,,,,30.0,51.0,14.0,12.0,,,1.0,,1.0,157.0,,,,,,,12.0,,,,11.0,,15.0,15.0,1.0,8.0,85.0,71.0,25.0,6.0,,3.0,5.0,4.0,353.0,2.0,2.0,,49.0,48.0,17.0,,,,,167.0,167.0,5.0,32.0,36.0,43.5,,,,,18.0,0.0,84.0,1.0,3.0,4.0,,,1.0,5.0,,3.0,18.0,58.0,256.0,9.0,8.0,199.0,59.0,18.0,12.0,1.0,11.0,10.0,1.0,99.0,1.0,191.0,1.0,,15.0,3.0,66.0,1.0,379.0,,0.0,11.0,28.0,,14.0,3.0,582.0,19.0,25.0,7.0,1.0,14.0,0.0,,,,,,,,,,,
2021-22,2210393,13,2021-11-27 17:30:00,36,Brighton,Home,205.0,14.0,1.0,4.0,3.0,1.0,,186.0,8.0,,2.0,3.0,5.0,21.0,387.0,,,15.0,14.0,17.0,15.0,,,,,,,,,,,,,,19.0,,,,2.0,,1.0,6.0,7.0,4.0,12.0,8.0,87.0,80.0,2.0,2.0,,1.0,17.0,2.0,7.0,,6.0,9.0,,,13.0,1.0,60.0,58.0,1.0,13.0,9.0,,2.0,,,,,30.0,63.0,12.0,14.0,,,4.0,4.0,,187.0,,,,,,,9.0,,,,9.0,3.0,11.0,11.0,,2.0,109.0,69.0,39.0,1.0,,10.0,5.0,4.0,475.0,2.0,,,56.0,70.0,41.0,,,,,181.0,181.0,6.0,31.0,41.0,56.5,2.0,,,,17.0,0.0,113.0,3.0,1.0,4.0,,,,14.0,,3.0,12.0,103.0,368.0,8.0,15.0,233.0,28.0,13.0,31.0,6.0,19.0,13.0,,151.0,6.0,282.0,,,16.0,5.0,49.0,2.0,496.0,,0.0,20.0,11.0,7.0,20.0,1.0,710.0,38.0,22.0,16.0,6.0,8.0,0.0,,,,,,,,,,,
2021-22,2210392,13,2021-11-28 14:00:00,11,Everton,Away,160.0,23.0,1.0,8.0,7.0,3.0,,293.0,1.0,1.0,4.0,3.0,1.0,25.0,445.0,,,17.0,12.0,25.0,9.0,1.0,2.0,,,1.0,,,1.0,,,,,,11.0,,,,,,,3.0,5.0,1.0,10.0,4.0,89.0,84.0,1.0,1.0,,1.0,15.0,5.0,16.0,,3.0,15.0,10.0,,8.0,2.0,58.0,65.0,1.0,26.0,11.0,,,,,,,29.0,88.0,11.0,8.0,,,3.0,2.0,1.0,209.0,,,,,,,2.0,,1.0,,11.0,,7.0,7.0,1.0,4.0,122.0,76.0,39.0,3.0,,3.0,7.0,5.0,525.0,,2.0,,100.0,113.0,35.0,1.0,1.0,1.0,,162.0,162.0,6.0,24.0,47.0,60.3,,,,3.0,15.0,0.0,116.0,2.0,1.0,3.0,,,,4.0,1.0,1.0,20.0,157.0,435.0,8.0,10.0,185.0,53.0,26.0,24.0,3.0,30.0,27.0,,200.0,8.0,381.0,1.0,1.0,10.0,2.0,50.0,3.0,536.0,,0.0,14.0,19.0,,20.0,3.0,751.0,29.0,22.0,13.0,3.0,14.0,0.0,,,,,,,,,,,
2021-22,2210392,13,2021-11-28 14:00:00,94,Brentford,Home,165.0,13.0,,,,4.0,,79.0,4.0,,6.0,5.0,4.0,21.0,244.0,,1.0,12.0,25.0,12.0,2.0,1.0,,1.0,,,,,,,,,,,3.0,1.0,,,,,,4.0,10.0,4.0,5.0,1.0,48.0,83.0,,,1.0,1.0,15.0,,13.0,1.0,3.0,2.0,6.0,,8.0,1.0,65.0,58.0,1.0,18.0,10.0,,,,,,,29.0,50.0,8.0,11.0,1.0,,4.0,1.0,,166.0,,,,,,,7.0,,3.0,,10.0,,11.0,11.0,1.0,6.0,68.0,75.0,32.0,3.0,,,3.0,4.0,332.0,4.0,2.0,,39.0,35.0,25.0,,,,1.0,174.0,174.0,2.0,46.0,22.0,39.7,,,,,15.0,0.0,77.0,4.0,1.0,5.0,,,1.0,2.0,,3.0,9.0,37.0,228.0,6.0,3.0,198.0,46.0,18.0,27.0,2.0,11.0,9.0,1.0,84.0,7.0,172.0,3.0,,27.0,4.0,68.0,,359.0,,0.0,6.0,19.0,1.0,23.0,4.0,560.0,14.0,16.0,16.0,3.0,11.0,0.0,,,,,,,,,,,
2021-22,2210397,13,2021-11-28 14:00:00,13,Leicester,Home,155.0,14.0,3.0,5.0,2.0,1.0,,135.0,8.0,,3.0,2.0,5.0,24.0,285.0,,3.0,15.0,23.0,30.0,12.0,1.0,5.0,,,,,,,,,,,1.0,12.0,,,,,,1.0,4.0,13.0,4.0,13.0,5.0,54.0,69.0,3.0,1.0,3.0,1.0,21.0,6.0,9.0,,8.0,5.0,3.0,,11.0,1.0,51.0,80.0,1.0,17.0,9.0,1.0,,,,,,23.0,59.0,5.0,18.0,2.0,,,,,174.0,3.0,2.0,3.0,1.0,2.0,,11.0,2.0,1.0,,9.0,,11.0,11.0,2.0,4.0,89.0,76.0,27.0,6.0,2.0,4.0,12.0,8.0,371.0,4.0,,,49.0,63.0,32.0,1.0,1.0,1.0,,173.0,173.0,4.0,33.0,25.0,56.7,,,,1.0,21.0,0.0,93.0,2.0,1.0,3.0,,2.0,,4.0,1.0,2.0,14.0,62.0,265.0,12.0,16.0,196.0,44.0,17.0,13.0,7.0,15.0,8.0,,111.0,5.0,229.0,1.0,,30.0,5.0,78.0,5.0,410.0,,0.0,18.0,22.0,9.0,18.0,0.0,621.0,26.0,15.0,10.0,8.0,14.0,0.0,,,,,,,,,,,
2021-22,2210397,13,2021-11-28 14:00:00,57,Watford,Away,77.0,16.0,1.0,8.0,7.0,4.0,2.0,116.0,2.0,1.0,2.0,6.0,3.0,18.0,185.0,,,16.0,30.0,23.0,8.0,4.0,2.0,,,,,,1.0,,,,,1.0,10.0,1.0,,,,,3.0,11.0,13.0,5.0,13.0,4.0,47.0,72.0,2.0,2.0,2.0,1.0,21.0,4.0,10.0,1.0,6.0,6.0,8.0,,16.0,3.0,80.0,51.0,1.0,12.0,7.0,1.0,,,,,,23.0,58.0,20.0,5.0,1.0,,3.0,3.0,1.0,160.0,,,,,,,6.0,1.0,,2.0,7.0,1.0,13.0,13.0,1.0,2.0,46.0,78.0,28.0,8.0,1.0,7.0,5.0,5.0,281.0,5.0,,,64.0,33.0,29.0,,,,1.0,184.0,184.0,6.0,18.0,40.0,43.3,,,,,21.0,0.0,50.0,3.0,1.0,4.0,,1.0,,8.0,,3.0,9.0,59.0,176.0,8.0,12.0,111.0,36.0,12.0,15.0,6.0,23.0,17.0,,109.0,9.0,215.0,,1.0,28.0,3.0,64.0,2.0,303.0,,0.0,17.0,14.0,,28.0,0.0,496.0,29.0,15.0,9.0,6.0,9.0,0.0,,,,,,,,,,,
2021-22,2210399,13,2021-11-28 14:00:00,21,West Ham,Away,130.0,18.0,1.0,2.0,1.0,,,132.0,6.0,,,2.0,,21.0,260.0,,,7.0,11.0,13.0,3.0,,,,,,,,1.0,,,,1.0,,4.0,,,,,,,3.0,13.0,6.0,1.0,4.0,61.0,60.0,,,,,13.0,1.0,6.0,,4.0,8.0,5.0,,9.0,3.0,38.0,47.0,,18.0,10.0,,,,,,,18.0,45.0,6.0,7.0,,,1.0,,1.0,129.0,,,,,,,9.0,1.0,,,10.0,,11.0,11.0,1.0,,60.0,49.0,29.0,8.0,,1.0,2.0,3.0,308.0,5.0,1.0,,41.0,65.0,25.0,,,,,126.0,126.0,6.0,28.0,23.0,31.5,,,,,13.0,0.0,80.0,6.0,1.0,6.0,,,,1.0,,3.0,10.0,75.0,245.0,5.0,3.0,155.0,37.0,18.0,17.0,4.0,17.0,13.0,,104.0,4.0,192.0,,,18.0,,55.0,4.0,330.0,1.0,0.0,5.0,16.0,,10.0,0.0,494.0,13.0,18.0,11.0,4.0,13.0,0.0,,1.0,,,,,,,,,
2021-22,2210399,13,2021-11-28 14:00:00,43,Man City,Home,282.0,27.0,2.0,3.0,1.0,,,379.0,2.0,,7.0,4.0,7.0,32.0,658.0,,1.0,12.0,13.0,11.0,12.0,2.0,3.0,1.0,,,,,,,,,,1.0,16.0,,,,,2.0,,7.0,1.0,4.0,13.0,6.0,135.0,65.0,2.0,3.0,1.0,2.0,11.0,4.0,11.0,,8.0,8.0,5.0,,7.0,2.0,47.0,38.0,2.0,11.0,6.0,,,,,,,18.0,76.0,7.0,6.0,,,,,,192.0,1.0,,,1.0,,,2.0,2.0,2.0,,6.0,2.0,5.0,5.0,,7.0,190.0,59.0,44.0,4.0,1.0,4.0,11.0,9.0,712.0,1.0,1.0,,108.0,116.0,35.0,,,,,121.0,121.0,8.0,26.0,24.0,68.5,2.0,,,1.0,11.0,0.0,211.0,,2.0,2.0,,,1.0,6.0,,1.0,8.0,174.0,644.0,6.0,15.0,302.0,41.0,11.0,15.0,6.0,19.0,13.0,1.0,205.0,,445.0,2.0,,7.0,7.0,46.0,4.0,728.0,1.0,0.0,19.0,15.0,1.0,12.0,2.0,895.0,28.0,14.0,6.0,8.0,8.0,0.0,,,,,,,,,,,
2021-22,2210395,13,2021-11-28 16:30:00,1,Man Utd,Away,147.0,8.0,,,,2.0,,89.0,6.0,1.0,2.0,2.0,4.0,15.0,236.0,,1.0,13.0,11.0,11.0,1.0,,,1.0,,,,,,,,,,1.0,3.0,,,,,,,9.0,17.0,7.0,1.0,2.0,46.0,60.0,,,1.0,,20.0,,8.0,,2.0,5.0,1.0,,6.0,2.0,49.0,54.0,,38.0,18.0,,1.0,,,,,28.0,35.0,14.0,13.0,1.0,,2.0,,,135.0,,,,,,1.0,14.0,1.0,,,18.0,,9.0,9.0,2.0,2.0,65.0,54.0,18.0,15.0,,1.0,,2.0,285.0,8.0,2.0,,54.0,36.0,6.0,1.0,1.0,1.0,,133.0,133.0,6.0,32.0,18.0,34.3,,2.0,,,20.0,0.0,72.0,4.0,1.0,5.0,,,1.0,1.0,,3.0,11.0,41.0,218.0,12.0,1.0,168.0,19.0,38.0,19.0,2.0,8.0,6.0,1.0,71.0,5.0,158.0,,1.0,15.0,5.0,51.0,1.0,318.0,,0.0,3.0,21.0,2.0,17.0,5.0,517.0,7.0,20.0,9.0,2.0,15.0,0.0,,,,,,,,,,,
2021-22,2210395,13,2021-11-28 16:30:00,8,Chelsea,Home,249.0,21.0,5.0,11.0,6.0,,,267.0,2.0,,5.0,1.0,1.0,30.0,505.0,,,16.0,11.0,11.0,11.0,2.0,5.0,,,,,,,,,,,1.0,17.0,1.0,,,,,1.0,10.0,1.0,2.0,17.0,7.0,108.0,74.0,,1.0,1.0,1.0,19.0,8.0,9.0,,15.0,14.0,4.0,,10.0,,54.0,49.0,1.0,6.0,3.0,1.0,1.0,,,,,28.0,46.0,13.0,14.0,,,6.0,4.0,,208.0,,,,,,,2.0,,,,3.0,1.0,12.0,12.0,,5.0,137.0,61.0,44.0,2.0,1.0,6.0,7.0,6.0,572.0,,1.0,,77.0,115.0,45.0,,,,1.0,153.0,153.0,9.0,19.0,41.0,65.7,,,1.0,,19.0,0.0,133.0,,1.0,1.0,,,,10.0,,3.0,17.0,143.0,491.0,7.0,13.0,274.0,32.0,6.0,19.0,15.0,37.0,22.0,,180.0,3.0,349.0,,,11.0,1.0,50.0,2.0,586.0,1.0,0.0,24.0,16.0,,17.0,2.0,799.0,46.0,21.0,8.0,15.0,11.0,0.0,,,,,,,,,,,
