season,matchId,gameweek,kickoff,team_id,team,venue,accurateBackZonePass,accurateChippedPass,accurateCornersIntobox,accurateCross,accurateCrossNocorner,accurateFlickOn,accurateFreekickCross,accurateFwdZonePass,accurateGoalKicks,accurateKeeperSweeper,accurateKeeperThrows,accurateLaunches,accurateLayoffs,accurateLongBalls,accuratePass,accuratePullBack,accurateThroughBall,accurateThrows,aerialLost,aerialWon,attAssistOpenplay,attAssistSetplay,attFastbreak,attFreekickMiss,attFreekickTarget,attFreekickTotal,attObxdLeft,attOneOnOne,attOpenplay,attPenGoal,attPenTarget,attPostHigh,attPostLeft,attPostRight,attSetpiece,attemptedTackleFoul,attemptsConcededIbox,attemptsConcededObox,attemptsIbox,attemptsObox,backwardPass,ballRecovery,bigChanceCreated,bigChanceMissed,bigChanceScored,blockedCross,blockedPass,blockedScoringAtt,challengeLost,clearanceOffLine,contentiousDecision,cornerTaken,crosses18yard,crosses18yardplus,defenderGoals,dispossessed,divingSave,duelLost,duelWon,effectiveBlockedCross,effectiveClearance,effectiveHeadClearance,errorLeadToGoal,errorLeadToShot,finalThirdEntries,fkFoulLost,fkFoulWon,forwardGoals,foulThrowIn,fouledFinalThird,freekickCross,freekickTotal,fwdPass,goalAssist,goalAssistDeadball,goalAssistIntentional,goalAssistOpenplay,goalAssistSetplay,goalKicks,goalsOpenplay,goodHighClaim,handBall,headClearance,hitWoodwork,interception,interceptionWon,interceptionsInBox,keeperThrows,leftsidePass,longPassOwnToOpp,longPassOwnToOppSuccess,lostCorners,midfielderGoals,offtargetAttAssist,ontargetAttAssist,ontargetScoringAtt,openPlayPass,outfielderBlock,overrun,passesLeft,passesRight,penAreaEntries,penGoalsConceded,penaltyConceded,penaltyFaced,penaltySave,penaltyWon,possLostAll,possLostCtrl,possWonAtt3rd,possWonDef3rd,possWonMid3rd,possessionPercentage,postScoringAtt,ptsDroppedWinningPos,ptsGainedLosingPos,punches,putThrough,redCard,rightsidePass,savedIbox,savedObox,saves,shieldBallOop,shotFastbreak,shotOffTarget,sixYardBlock,subsMade,successfulFinalThirdPasses,successfulOpenPlayPass,successfulPutThrough,totalAttAssist,totalBackZonePass,totalChippedPass,totalClearance,totalContest,totalCornersIntobox,totalCross,totalCrossNocorner,totalFastbreak,totalFinalThirdPasses,totalFlickOn,totalFwdZonePass,totalHighClaim,totalKeeperSweeper,totalLaunches,totalLayoffs,totalLongBalls,totalOffside,totalPass,totalPullBack,totalRedCard,totalScoringAtt,totalTackle,totalThroughBall,totalThrows,totalYelCard,touches,touchesInOppBox,unsuccessfulTouch,wonContest,wonCorners,wonTackle,yellowCard,attCorner,attFreekickGoal,attIboxOwnGoal,attLgCentre,ownGoals,secondYellow,attObxdRight,attPenMiss,attFreekickPost,goalFastbreak,attLgRight,attPenPost,attLgLeft
2017-18,919197,31,2018-03-17 17:30:00,57,Watford,Away,166.0,20.0,,2.0,2.0,1.0,,140.0,2.0,3.0,1.0,10.0,7.0,24.0,304.0,,1.0,15.0,18.0,20.0,2.0,1.0,,,,1.0,1.0,,3.0,,,1.0,,,,2.0,10.0,3.0,2.0,2.0,72.0,77.0,1.0,1.0,,1.0,24.0,1.0,14.0,,,,7.0,5.0,,12.0,3.0,53.0,64.0,1.0,24.0,13.0,1.0,,46.0,4.0,5.0,,,1.0,,1.0,156.0,,,,,,4.0,,,,13.0,1.0,13.0,13.0,2.0,1.0,98.0,78.0,37.0,6.0,,1.0,2.0,1.0,397.0,1.0,1.0,66.0,56.0,24.0,,,,,,166.0,166.0,4.0,30.0,33.0,42.0,1.0,,,,24.0,0.0,94.0,4.0,1.0,5.0,1.0,,2.0,,3.0,51.0,293.0,9.0,3.0,201.0,35.0,24.0,14.0,,12.0,12.0,,86.0,7.0,231.0,,3.0,37.0,7.0,70.0,3.0,420.0,,0.0,4.0,30.0,1.0,23.0,0.0,602.0,8.0,10.0,8.0,1.0,28.0,0.0,,,,,,,,,1.0,,,,
2017-18,919194,31,2018-04-19 19:45:00,8,Chelsea,Away,303.0,13.0,,3.0,3.0,4.0,,214.0,3.0,1.0,10.0,11.0,10.0,34.0,514.0,,4.0,18.0,20.0,30.0,12.0,1.0,1.0,1.0,,1.0,,2.0,14.0,,,,,,,7.0,3.0,2.0,11.0,5.0,93.0,65.0,2.0,2.0,,4.0,11.0,6.0,3.0,,,2.0,8.0,4.0,,8.0,,45.0,57.0,4.0,28.0,18.0,,,46.0,11.0,9.0,,,3.0,,1.0,184.0,1.0,,1.0,1.0,,4.0,1.0,1.0,1.0,18.0,,13.0,13.0,,10.0,170.0,67.0,42.0,3.0,1.0,4.0,10.0,5.0,591.0,,3.0,66.0,43.0,30.0,,,,,,142.0,142.0,,30.0,25.0,60.8,,,,,11.0,0.0,162.0,1.0,,1.0,,1.0,5.0,1.0,2.0,104.0,498.0,4.0,14.0,335.0,31.0,28.0,16.0,1.0,13.0,12.0,1.0,143.0,13.0,287.0,1.0,1.0,33.0,10.0,66.0,1.0,609.0,1.0,0.0,16.0,8.0,5.0,21.0,0.0,798.0,29.0,17.0,11.0,2.0,7.0,0.0,,,,,,,,,,,,,
2017-18,919194,31,2018-04-19 19:45:00,90,Burnley,Home,155.0,14.0,1.0,4.0,3.0,2.0,1.0,137.0,3.0,,5.0,6.0,8.0,34.0,288.0,,,14.0,30.0,20.0,3.0,1.0,,,,,,,3.0,,,,,,1.0,7.0,12.0,5.0,3.0,2.0,60.0,63.0,,,,,15.0,1.0,11.0,,,3.0,6.0,3.0,,6.0,1.0,57.0,45.0,,25.0,11.0,,,67.0,9.0,10.0,1.0,,1.0,1.0,,147.0,1.0,,,1.0,,8.0,1.0,,,11.0,,15.0,15.0,3.0,5.0,90.0,93.0,48.0,2.0,,2.0,3.0,2.0,367.0,6.0,3.0,61.0,61.0,23.0,,,,,,138.0,138.0,5.0,21.0,30.0,39.2,,,,,15.0,0.0,92.0,4.0,,4.0,,,2.0,,2.0,45.0,274.0,7.0,5.0,169.0,29.0,25.0,5.0,3.0,13.0,10.0,,100.0,8.0,233.0,1.0,,32.0,9.0,79.0,3.0,389.0,,0.0,5.0,13.0,,17.0,1.0,551.0,8.0,11.0,3.0,3.0,7.0,0.0,,,1.0,,1.0,,,,,,,,
2017-18,919200,31,2018-05-08 19:45:00,20,Southampton,Away,102.0,8.0,5.0,10.0,5.0,5.0,,161.0,3.0,,2.0,8.0,8.0,22.0,253.0,,1.0,19.0,36.0,45.0,10.0,1.0,,,,,,,8.0,,,,,,,9.0,4.0,7.0,9.0,4.0,45.0,61.0,1.0,1.0,1.0,4.0,19.0,2.0,9.0,,,6.0,7.0,5.0,,7.0,2.0,71.0,65.0,4.0,56.0,33.0,,,65.0,15.0,7.0,,,,,,175.0,,,,,,9.0,,2.0,,33.0,,7.0,7.0,,2.0,77.0,99.0,39.0,7.0,,3.0,8.0,8.0,352.0,3.0,2.0,60.0,69.0,24.0,,,,,,151.0,151.0,2.0,29.0,24.0,46.7,,,,3.0,19.0,0.0,75.0,,3.0,3.0,,,3.0,1.0,3.0,65.0,245.0,7.0,11.0,122.0,28.0,56.0,6.0,6.0,18.0,12.0,,121.0,12.0,268.0,2.0,,40.0,9.0,78.0,,372.0,,0.0,13.0,14.0,1.0,20.0,1.0,565.0,22.0,10.0,2.0,6.0,7.0,0.0,,,,,,,,,,,,,
2017-18,919200,31,2018-05-08 19:45:00,80,Swansea,Home,149.0,20.0,1.0,3.0,2.0,4.0,1.0,154.0,2.0,,3.0,12.0,5.0,32.0,300.0,,,22.0,45.0,36.0,6.0,,,,,1.0,,,8.0,,,,,,,3.0,9.0,4.0,4.0,7.0,70.0,64.0,,,,2.0,21.0,3.0,2.0,,,7.0,15.0,4.0,,11.0,4.0,65.0,71.0,2.0,17.0,9.0,,1.0,81.0,7.0,15.0,,,4.0,2.0,1.0,182.0,,,,,,3.0,,,,9.0,,6.0,6.0,,3.0,81.0,97.0,40.0,6.0,,3.0,3.0,3.0,396.0,2.0,1.0,46.0,82.0,45.0,,,,,,187.0,187.0,,28.0,21.0,53.3,,,,,21.0,0.0,83.0,5.0,2.0,7.0,,,5.0,,3.0,83.0,287.0,10.0,6.0,174.0,40.0,17.0,12.0,7.0,28.0,21.0,,141.0,15.0,270.0,,,48.0,5.0,89.0,2.0,416.0,,0.0,11.0,11.0,,36.0,2.0,621.0,16.0,15.0,9.0,7.0,8.0,0.0,,,,,,,,,,,,,
2017-18,919196,31,2018-05-09 19:45:00,13,Leicester,Home,81.0,17.0,2.0,3.0,2.0,2.0,,163.0,3.0,1.0,8.0,8.0,6.0,27.0,241.0,,,15.0,12.0,14.0,12.0,1.0,2.0,,2.0,2.0,,,11.0,1.0,,,,,1.0,6.0,12.0,2.0,9.0,10.0,41.0,71.0,3.0,2.0,2.0,1.0,22.0,3.0,14.0,,,6.0,11.0,6.0,,13.0,5.0,50.0,52.0,1.0,20.0,10.0,,,52.0,7.0,12.0,2.0,,4.0,1.0,2.0,118.0,2.0,,2.0,1.0,1.0,5.0,1.0,,1.0,10.0,,18.0,18.0,1.0,8.0,79.0,61.0,35.0,6.0,1.0,5.0,10.0,10.0,289.0,3.0,3.0,63.0,28.0,33.0,,,,,1.0,126.0,126.0,8.0,30.0,19.0,40.4,,,,1.0,22.0,0.0,72.0,6.0,,6.0,,2.0,6.0,,3.0,91.0,227.0,13.0,15.0,93.0,25.0,20.0,15.0,5.0,22.0,18.0,2.0,124.0,5.0,239.0,,1.0,17.0,8.0,44.0,6.0,310.0,,0.0,19.0,16.0,5.0,18.0,2.0,525.0,28.0,8.0,10.0,6.0,13.0,0.0,,,,1.0,,,,,,,,,
2017-18,919196,31,2018-05-09 19:45:00,3,Arsenal,Away,203.0,22.0,2.0,4.0,2.0,,1.0,187.0,4.0,,6.0,7.0,14.0,35.0,386.0,1.0,1.0,16.0,14.0,12.0,8.0,,,,,,,,8.0,,,,1.0,,1.0,10.0,9.0,10.0,12.0,2.0,63.0,60.0,2.0,2.0,1.0,2.0,20.0,3.0,10.0,,1.0,6.0,8.0,1.0,,11.0,5.0,52.0,50.0,2.0,22.0,14.0,,1.0,51.0,12.0,6.0,1.0,,2.0,2.0,,167.0,,,,,,11.0,1.0,,,14.0,1.0,11.0,11.0,1.0,7.0,115.0,68.0,43.0,6.0,,2.0,6.0,7.0,450.0,3.0,3.0,53.0,50.0,27.0,1.0,1.0,1.0,,,138.0,138.0,3.0,29.0,20.0,59.6,1.0,,,,20.0,0.0,132.0,4.0,3.0,7.0,2.0,,4.0,,2.0,95.0,367.0,6.0,8.0,229.0,32.0,22.0,19.0,6.0,17.0,11.0,,133.0,5.0,265.0,,,19.0,16.0,64.0,1.0,477.0,1.0,1.0,14.0,18.0,3.0,21.0,2.0,661.0,34.0,8.0,14.0,6.0,13.0,0.0,,,,,,,,,,,,,
2017-18,919198,31,2018-05-09 20:00:00,36,Brighton,Away,166.0,13.0,,1.0,1.0,4.0,,75.0,5.0,,,5.0,6.0,26.0,240.0,,,12.0,21.0,10.0,3.0,1.0,,,,,,,5.0,,,,,,1.0,4.0,12.0,7.0,4.0,2.0,55.0,52.0,1.0,1.0,1.0,1.0,4.0,,15.0,,,3.0,5.0,1.0,,7.0,,58.0,33.0,1.0,25.0,12.0,,,36.0,7.0,5.0,1.0,,,,,125.0,1.0,,1.0,1.0,,11.0,1.0,,,12.0,,16.0,16.0,4.0,,62.0,55.0,24.0,4.0,,2.0,3.0,3.0,275.0,4.0,2.0,18.0,57.0,16.0,,,,,,112.0,112.0,,43.0,3.0,26.2,,,,,4.0,0.0,59.0,3.0,1.0,4.0,1.0,,3.0,,3.0,27.0,224.0,2.0,5.0,187.0,25.0,25.0,12.0,3.0,9.0,6.0,,43.0,8.0,123.0,,,21.0,7.0,56.0,2.0,301.0,,0.0,6.0,14.0,1.0,16.0,1.0,454.0,7.0,20.0,4.0,3.0,12.0,0.0,,,,,,,,,,,,,
2017-18,919198,31,2018-05-09 20:00:00,43,Man City,Home,240.0,14.0,,4.0,4.0,2.0,,548.0,5.0,1.0,4.0,,24.0,20.0,784.0,3.0,1.0,19.0,10.0,21.0,12.0,,1.0,,,1.0,,,16.0,,,1.0,,,,2.0,4.0,2.0,12.0,7.0,135.0,61.0,1.0,,1.0,,5.0,4.0,4.0,,,4.0,11.0,1.0,1.0,6.0,,33.0,58.0,,8.0,4.0,,,98.0,5.0,7.0,1.0,,4.0,,1.0,227.0,3.0,,3.0,2.0,1.0,5.0,2.0,1.0,,4.0,1.0,14.0,14.0,,4.0,245.0,59.0,54.0,3.0,1.0,4.0,11.0,7.0,836.0,,1.0,110.0,67.0,44.0,,,,,,110.0,110.0,9.0,17.0,30.0,73.8,1.0,,,,5.0,0.0,247.0,2.0,,2.0,,1.0,8.0,1.0,3.0,235.0,767.0,2.0,15.0,246.0,26.0,8.0,23.0,1.0,13.0,12.0,2.0,292.0,4.0,621.0,1.0,1.0,2.0,25.0,31.0,1.0,854.0,3.0,0.0,19.0,14.0,1.0,21.0,0.0,1011.0,38.0,13.0,15.0,4.0,12.0,0.0,,,,,,,,,1.0,1.0,,,
2017-18,919201,31,2018-05-09 20:00:00,4,Newcastle,Away,106.0,17.0,1.0,8.0,7.0,2.0,,113.0,5.0,,3.0,12.0,8.0,33.0,211.0,,1.0,11.0,18.0,24.0,9.0,2.0,,,,1.0,,,10.0,,,,,1.0,1.0,6.0,8.0,3.0,10.0,4.0,41.0,59.0,,,,5.0,13.0,2.0,11.0,,,4.0,8.0,5.0,,8.0,4.0,49.0,62.0,5.0,22.0,14.0,,1.0,66.0,8.0,10.0,,,1.0,,1.0,155.0,,,,,,6.0,,,,14.0,1.0,3.0,3.0,,3.0,58.0,73.0,33.0,6.0,,7.0,4.0,3.0,293.0,1.0,2.0,37.0,53.0,27.0,,,,,,153.0,153.0,1.0,28.0,21.0,37.1,1.0,,,1.0,13.0,0.0,65.0,4.0,2.0,6.0,,,9.0,1.0,2.0,63.0,195.0,8.0,11.0,140.0,29.0,22.0,11.0,3.0,16.0,13.0,,113.0,14.0,195.0,,,45.0,9.0,80.0,1.0,319.0,,0.0,14.0,21.0,2.0,17.0,3.0,496.0,21.0,16.0,7.0,4.0,15.0,0.0,,,,,,,,,1.0,,,,
2017-18,919201,31,2018-05-09 20:00:00,6,Spurs,Home,179.0,28.0,1.0,3.0,2.0,5.0,,283.0,8.0,1.0,5.0,3.0,1.0,42.0,459.0,,,28.0,24.0,18.0,7.0,1.0,,,1.0,1.0,,1.0,7.0,,,,,,1.0,6.0,10.0,4.0,8.0,3.0,75.0,61.0,1.0,1.0,,,18.0,1.0,7.0,,1.0,6.0,10.0,3.0,,15.0,2.0,62.0,49.0,,33.0,21.0,,1.0,83.0,10.0,8.0,1.0,,3.0,,1.0,178.0,1.0,,1.0,1.0,,10.0,1.0,,,21.0,,8.0,8.0,,5.0,139.0,83.0,51.0,4.0,,2.0,7.0,7.0,530.0,2.0,,81.0,80.0,34.0,,,,,,148.0,148.0,5.0,22.0,26.0,62.9,,,,,18.0,0.0,159.0,3.0,,3.0,,,3.0,,3.0,125.0,441.0,5.0,9.0,196.0,48.0,33.0,17.0,5.0,18.0,13.0,,177.0,12.0,373.0,,1.0,17.0,1.0,77.0,4.0,551.0,,0.0,11.0,12.0,2.0,32.0,2.0,749.0,25.0,12.0,11.0,6.0,7.0,0.0,,,,,,,,,,,,,
2017-18,919202,31,2018-05-10 19:45:00,1,Man Utd,Away,208.0,7.0,2.0,4.0,2.0,3.0,,315.0,5.0,,5.0,2.0,17.0,21.0,519.0,,,22.0,9.0,18.0,11.0,2.0,,,,,,,13.0,,,,,,1.0,8.0,5.0,4.0,7.0,9.0,89.0,52.0,,,,1.0,16.0,3.0,14.0,,,6.0,8.0,,,10.0,,49.0,63.0,1.0,14.0,6.0,,1.0,63.0,12.0,12.0,,1.0,1.0,,,173.0,,,,,,9.0,,,1.0,6.0,1.0,7.0,7.0,2.0,5.0,174.0,63.0,41.0,1.0,,6.0,7.0,6.0,576.0,1.0,2.0,71.0,95.0,23.0,,,,,,129.0,129.0,3.0,21.0,20.0,55.8,,,,,16.0,0.0,165.0,1.0,1.0,2.0,,,7.0,,3.0,153.0,502.0,5.0,13.0,233.0,11.0,14.0,22.0,6.0,14.0,8.0,,190.0,9.0,382.0,,,17.0,19.0,47.0,2.0,601.0,,0.0,16.0,16.0,1.0,25.0,1.0,780.0,20.0,14.0,17.0,6.0,11.0,0.0,,,,1.0,,,,,,,,,
2017-18,919202,31,2018-05-10 19:45:00,21,West Ham,Home,192.0,20.0,,1.0,1.0,2.0,,204.0,5.0,,4.0,2.0,11.0,29.0,395.0,,1.0,11.0,18.0,9.0,7.0,,,1.0,,1.0,,,7.0,,,,,,1.0,4.0,7.0,9.0,5.0,4.0,83.0,63.0,,,,1.0,16.0,1.0,17.0,,,1.0,5.0,4.0,,9.0,4.0,63.0,49.0,1.0,17.0,7.0,,1.0,63.0,12.0,11.0,,1.0,3.0,1.0,1.0,164.0,,,,,,7.0,,,,7.0,,15.0,15.0,2.0,4.0,121.0,66.0,40.0,6.0,,4.0,3.0,2.0,455.0,2.0,2.0,83.0,68.0,18.0,,,,,,124.0,124.0,7.0,32.0,17.0,44.2,,,,,16.0,0.0,108.0,2.0,4.0,6.0,,,6.0,,1.0,83.0,381.0,10.0,7.0,205.0,34.0,17.0,21.0,1.0,11.0,10.0,,126.0,3.0,282.0,,,21.0,12.0,64.0,1.0,476.0,,0.0,9.0,15.0,1.0,12.0,1.0,643.0,18.0,12.0,14.0,1.0,10.0,0.0,,,,,,,,,,,,,
2017-18,919206,32,2018-03-31 12:30:00,14,Liverpool,Away,248.0,29.0,4.0,8.0,4.0,5.0,,310.0,,,8.0,4.0,10.0,32.0,550.0,,,25.0,17.0,17.0,9.0,3.0,,,,,,,12.0,,,,,,,4.0,4.0,2.0,11.0,5.0,81.0,76.0,2.0,,2.0,3.0,22.0,6.0,15.0,,2.0,6.0,16.0,7.0,,17.0,2.0,63.0,49.0,3.0,21.0,13.0,,1.0,75.0,8.0,6.0,2.0,1.0,,,,198.0,2.0,,2.0,2.0,,5.0,2.0,,1.0,13.0,,9.0,9.0,,8.0,183.0,101.0,62.0,4.0,,4.0,10.0,6.0,646.0,,4.0,81.0,94.0,43.0,1.0,1.0,1.0,,,175.0,175.0,4.0,25.0,37.0,67.8,,,3.0,,22.0,0.0,198.0,1.0,1.0,2.0,1.0,,4.0,1.0,3.0,139.0,542.0,7.0,14.0,272.0,52.0,21.0,18.0,6.0,29.0,23.0,,191.0,9.0,417.0,,,19.0,10.0,63.0,1.0,660.0,1.0,0.0,16.0,16.0,1.0,29.0,2.0,871.0,38.0,9.0,10.0,6.0,12.0,0.0,,,,,,,,,,,,,
2017-18,919206,32,2018-03-31 12:30:00,31,Crystal Palace,Home,99.0,8.0,,,,2.0,,96.0,2.0,1.0,4.0,8.0,5.0,18.0,195.0,,1.0,16.0,17.0,17.0,3.0,,1.0,,1.0,1.0,,,4.0,1.0,,,,,,5.0,11.0,5.0,4.0,2.0,24.0,85.0,3.0,3.0,1.0,6.0,19.0,,10.0,,1.0,4.0,8.0,3.0,,10.0,2.0,49.0,63.0,6.0,25.0,15.0,1.0,1.0,48.0,6.0,6.0,,1.0,4.0,,1.0,146.0,,,,,,9.0,,,,15.0,,8.0,8.0,2.0,4.0,65.0,78.0,31.0,6.0,1.0,2.0,1.0,3.0,290.0,5.0,4.0,67.0,27.0,26.0,,,,,1.0,186.0,186.0,5.0,38.0,31.0,32.2,,3.0,,,19.0,0.0,77.0,2.0,2.0,4.0,1.0,1.0,3.0,,2.0,41.0,186.0,9.0,3.0,127.0,25.0,25.0,21.0,4.0,15.0,11.0,1.0,86.0,13.0,200.0,,1.0,28.0,8.0,59.0,1.0,312.0,,0.0,6.0,25.0,2.0,22.0,2.0,516.0,12.0,26.0,15.0,4.0,17.0,0.0,,,,,,,,,,,,,
2017-18,918912,32,2018-03-31 15:00:00,20,Southampton,Away,125.0,6.0,3.0,6.0,3.0,2.0,,174.0,5.0,,2.0,5.0,9.0,20.0,293.0,,,19.0,20.0,16.0,7.0,2.0,,,,,,,7.0,,,,,,,10.0,8.0,4.0,6.0,3.0,52.0,60.0,,,,4.0,18.0,4.0,9.0,,,9.0,7.0,3.0,,12.0,1.0,64.0,54.0,4.0,28.0,10.0,2.0,,59.0,16.0,9.0,,,1.0,1.0,,166.0,,,,,,8.0,,,,10.0,,10.0,10.0,,2.0,102.0,84.0,39.0,5.0,,5.0,4.0,,382.0,3.0,2.0,79.0,58.0,33.0,,,,,,164.0,164.0,1.0,22.0,34.0,51.9,,,,,18.0,0.0,84.0,1.0,1.0,2.0,,,5.0,,3.0,79.0,277.0,11.0,9.0,145.0,24.0,28.0,19.0,8.0,19.0,11.0,,129.0,9.0,278.0,,,29.0,10.0,64.0,,404.0,,0.0,9.0,17.0,1.0,22.0,3.0,604.0,13.0,16.0,12.0,9.0,12.0,0.0,,,,,,,,,,,,,
2017-18,918912,32,2018-03-31 15:00:00,21,West Ham,Home,118.0,14.0,1.0,3.0,2.0,4.0,,146.0,2.0,,3.0,6.0,9.0,28.0,261.0,,,26.0,16.0,20.0,5.0,2.0,1.0,,,,,1.0,10.0,,,1.0,,,1.0,5.0,6.0,3.0,8.0,4.0,63.0,61.0,2.0,2.0,1.0,2.0,20.0,3.0,12.0,,,5.0,7.0,6.0,,10.0,,54.0,64.0,2.0,23.0,16.0,,1.0,62.0,9.0,16.0,3.0,,2.0,1.0,,168.0,2.0,,2.0,2.0,,5.0,3.0,,,16.0,1.0,16.0,16.0,,3.0,69.0,86.0,36.0,9.0,,3.0,6.0,5.0,348.0,4.0,3.0,92.0,47.0,20.0,,,,,,169.0,169.0,4.0,28.0,21.0,48.1,1.0,,,2.0,20.0,0.0,74.0,,,,1.0,1.0,4.0,1.0,3.0,72.0,244.0,5.0,9.0,146.0,34.0,23.0,16.0,3.0,17.0,14.0,2.0,116.0,11.0,245.0,,,26.0,12.0,71.0,1.0,374.0,,0.0,12.0,19.0,1.0,38.0,0.0,583.0,16.0,9.0,9.0,5.0,12.0,0.0,,,,,,,,,,1.0,,,
2017-18,919204,32,2018-03-31 15:00:00,13,Leicester,Away,145.0,18.0,,2.0,2.0,2.0,,197.0,3.0,,2.0,4.0,6.0,22.0,340.0,,,16.0,15.0,21.0,3.0,,1.0,,,,,,3.0,,,,,,2.0,10.0,9.0,6.0,5.0,1.0,47.0,61.0,1.0,,1.0,6.0,18.0,,12.0,,1.0,1.0,11.0,1.0,,6.0,2.0,51.0,53.0,6.0,29.0,20.0,,1.0,60.0,13.0,11.0,1.0,,3.0,1.0,,164.0,2.0,,2.0,1.0,1.0,14.0,1.0,,,20.0,,11.0,11.0,,2.0,125.0,71.0,30.0,6.0,1.0,1.0,4.0,4.0,417.0,5.0,1.0,63.0,51.0,29.0,,1.0,1.0,1.0,,147.0,147.0,6.0,29.0,23.0,53.6,,,,,18.0,0.0,112.0,1.0,2.0,3.0,,1.0,2.0,,3.0,88.0,323.0,13.0,5.0,168.0,38.0,29.0,12.0,1.0,14.0,13.0,2.0,140.0,11.0,294.0,,,23.0,7.0,66.0,1.0,448.0,1.0,1.0,6.0,14.0,1.0,18.0,4.0,620.0,19.0,12.0,7.0,1.0,10.0,0.0,,,,,,1.0,,,,1.0,,,
2017-18,919204,32,2018-03-31 15:00:00,36,Brighton,Home,139.0,12.0,1.0,4.0,3.0,4.0,1.0,138.0,2.0,,3.0,5.0,2.0,30.0,273.0,,1.0,23.0,21.0,15.0,9.0,1.0,,,1.0,1.0,,1.0,10.0,,1.0,,,,2.0,7.0,5.0,1.0,9.0,6.0,47.0,71.0,2.0,3.0,,3.0,21.0,5.0,7.0,,,6.0,9.0,9.0,,7.0,2.0,53.0,51.0,3.0,21.0,14.0,,,67.0,11.0,13.0,,,4.0,2.0,1.0,168.0,,,,,,3.0,,2.0,,14.0,,12.0,12.0,1.0,3.0,86.0,73.0,38.0,1.0,,5.0,5.0,3.0,353.0,,,74.0,61.0,25.0,,,,,1.0,162.0,162.0,6.0,30.0,27.0,46.4,,,,,21.0,0.0,73.0,2.0,,2.0,1.0,,7.0,,2.0,61.0,265.0,2.0,11.0,161.0,33.0,21.0,19.0,5.0,25.0,20.0,,119.0,9.0,238.0,2.0,,21.0,3.0,70.0,6.0,374.0,,0.0,15.0,11.0,2.0,31.0,2.0,574.0,21.0,12.0,12.0,6.0,6.0,0.0,,,,,,,,,,,,,
2017-18,919208,32,2018-03-31 15:00:00,1,Man Utd,Home,323.0,20.0,1.0,3.0,2.0,3.0,,355.0,3.0,,1.0,1.0,23.0,26.0,675.0,,2.0,16.0,4.0,11.0,9.0,,,,,,,,11.0,,,,,,,1.0,3.0,,8.0,3.0,125.0,55.0,3.0,3.0,,2.0,16.0,2.0,5.0,,,3.0,9.0,5.0,,8.0,2.0,30.0,51.0,2.0,13.0,7.0,,,57.0,5.0,13.0,1.0,,4.0,2.0,,204.0,1.0,,1.0,1.0,,6.0,2.0,,1.0,7.0,,13.0,13.0,1.0,1.0,203.0,63.0,49.0,3.0,1.0,4.0,6.0,5.0,728.0,1.0,3.0,151.0,62.0,40.0,,,,,,123.0,123.0,6.0,20.0,27.0,66.5,,,,,16.0,0.0,214.0,2.0,,2.0,,,4.0,,3.0,154.0,661.0,5.0,10.0,336.0,36.0,13.0,19.0,3.0,19.0,16.0,,198.0,8.0,429.0,,,10.0,23.0,47.0,5.0,746.0,,0.0,11.0,17.0,3.0,16.0,0.0,913.0,30.0,11.0,10.0,3.0,12.0,0.0,,,,,,,,,,,,,
2017-18,919208,32,2018-03-31 15:00:00,80,Swansea,Away,161.0,20.0,2.0,5.0,3.0,1.0,,134.0,5.0,,6.0,3.0,9.0,23.0,290.0,,,13.0,11.0,4.0,2.0,,,,,,,,3.0,,,,,,,10.0,8.0,3.0,3.0,,65.0,50.0,,,,3.0,15.0,1.0,10.0,,,3.0,5.0,6.0,,10.0,3.0,51.0,30.0,3.0,25.0,18.0,,,46.0,13.0,4.0,,,,,,128.0,,,,,,9.0,,1.0,,18.0,,11.0,11.0,3.0,6.0,86.0,71.0,37.0,3.0,,,2.0,2.0,341.0,2.0,1.0,30.0,71.0,20.0,,,,,,120.0,120.0,3.0,22.0,16.0,33.5,,,,,15.0,0.0,87.0,2.0,1.0,3.0,,,,,3.0,45.0,275.0,8.0,2.0,180.0,30.0,25.0,12.0,3.0,14.0,11.0,,76.0,1.0,200.0,1.0,,16.0,9.0,56.0,1.0,366.0,1.0,0.0,3.0,17.0,,19.0,0.0,527.0,12.0,10.0,5.0,3.0,12.0,0.0,,,,,,,,,,,,,
2017-18,919209,32,2018-03-31 15:00:00,38,Huddersfield,Away,98.0,9.0,2.0,4.0,2.0,3.0,,128.0,4.0,2.0,1.0,10.0,7.0,28.0,222.0,,,13.0,18.0,17.0,2.0,1.0,,,,,,,3.0,,,,,,,6.0,10.0,8.0,1.0,3.0,54.0,62.0,2.0,2.0,,4.0,21.0,2.0,4.0,,1.0,3.0,5.0,4.0,,11.0,1.0,48.0,55.0,4.0,34.0,16.0,1.0,1.0,72.0,10.0,9.0,,,1.0,1.0,,183.0,,,,,,13.0,,1.0,,16.0,,16.0,16.0,3.0,1.0,52.0,76.0,33.0,3.0,,1.0,2.0,,307.0,6.0,3.0,62.0,75.0,22.0,,,,,,173.0,173.0,4.0,32.0,17.0,37.0,,,,2.0,21.0,0.0,50.0,2.0,,2.0,,,2.0,,3.0,66.0,203.0,14.0,4.0,128.0,21.0,34.0,11.0,3.0,13.0,10.0,,121.0,16.0,224.0,1.0,2.0,37.0,9.0,71.0,1.0,339.0,,0.0,4.0,24.0,,22.0,4.0,546.0,11.0,18.0,6.0,3.0,18.0,0.0,,,,,,,,,,,,,
