season,matchId,gameweek,kickoff,team_id,team,venue,accurateBackZonePass,accurateChippedPass,accurateCornersIntobox,accurateCross,accurateCrossNocorner,accurateFlickOn,accurateFreekickCross,accurateFwdZonePass,accurateGoalKicks,accurateKeeperSweeper,accurateKeeperThrows,accurateLaunches,accurateLayoffs,accurateLongBalls,accuratePass,accuratePullBack,accurateThroughBall,accurateThrows,aerialLost,aerialWon,attAssistOpenplay,attAssistSetplay,attCorner,attFastbreak,attFreekickGoal,attFreekickMiss,attFreekickTarget,attFreekickTotal,attIboxOwnGoal,attLgCentre,attObxdLeft,attObxdRight,attOpenplay,attPenGoal,attPenTarget,attPostHigh,attPostLeft,attPostRight,attSetpiece,attemptsConcededIbox,attemptsConcededObox,attemptsIbox,attemptsObox,backwardPass,ballRecovery,bigChanceCreated,bigChanceMissed,bigChanceScored,blockedCross,blockedScoringAtt,challengeLost,clearanceOffLine,cornerTaken,crosses18yard,crosses18yardplus,defenderGoals,dispossessed,divingSave,duelLost,duelWon,effectiveBlockedCross,effectiveClearance,effectiveHeadClearance,errorLeadToGoal,errorLeadToShot,finalThirdEntries,fkFoulLost,fkFoulWon,forwardGoals,foulThrowIn,fouledFinalThird,freekickCross,freekickTotal,fwdPass,goalAssist,goalAssistDeadball,goalAssistIntentional,goalAssistOpenplay,goalAssistSetplay,goalFastbreak,goalKicks,goalsOpenplay,goodHighClaim,handBall,headClearance,hitWoodwork,interception,interceptionWon,interceptionsInBox,keeperThrows,leftsidePass,longPassOwnToOpp,longPassOwnToOppSuccess,lostCorners,midfielderGoals,offtargetAttAssist,ontargetAttAssist,ontargetScoringAtt,openPlayPass,outfielderBlock,overrun,ownGoals,passesLeft,passesRight,penAreaEntries,penGoalsConceded,penaltyConceded,penaltyFaced,penaltySave,penaltyWon,possLostAll,possLostCtrl,possWonAtt3rd,possWonDef3rd,possWonMid3rd,possessionPercentage,postScoringAtt,ptsDroppedWinningPos,punches,redCard,rightsidePass,savedIbox,savedObox,saves,secondYellow,shieldBallOop,shotFastbreak,shotOffTarget,sixYardBlock,subsMade,successfulFinalThirdPasses,successfulOpenPlayPass,totalAttAssist,totalBackZonePass,totalChippedPass,totalClearance,totalContest,totalCornersIntobox,totalCross,totalCrossNocorner,totalFastbreak,totalFinalThirdPasses,totalFlickOn,totalFwdZonePass,totalHighClaim,totalKeeperSweeper,totalLaunches,totalLayoffs,totalLongBalls,totalOffside,totalPass,totalPullBack,totalRedCard,totalScoringAtt,totalTackle,totalThroughBall,totalThrows,totalYelCard,touches,touchesInOppBox,unsuccessfulTouch,wonContest,wonCorners,wonTackle,yellowCard,attFreekickPost,attLgLeft,attOboxOwnGoal,attPenPost,attLgRight,attPenMiss,ptsGainedLosingPos,blockedPass,putThrough
2011-12,360486,2,2011-08-20 12:00:00,4,Newcastle,Away,103.0,8.0,4.0,6.0,2.0,1.0,,79.0,5.0,,2.0,6.0,6.0,13.0,176.0,,,18.0,16.0,12.0,5.0,4.0,,1.0,1.0,1.0,,2.0,,,,,5.0,,,,,,2.0,7.0,8.0,,,35.0,56.0,2.0,3.0,,4.0,2.0,8.0,,6.0,3.0,6.0,1.0,20.0,1.0,55.0,55.0,4.0,14.0,5.0,,1.0,53.0,9.0,17.0,,,3.0,1.0,2.0,139.0,,,,,,,13.0,,1.0,2.0,17.0,,15.0,13.0,2.0,3.0,48.0,83.0,30.0,7.0,,3.0,6.0,6.0,,3.0,1.0,,30.0,47.0,20.0,,,,,,186.0,162.0,3.0,31.0,14.0,50.0,,,1.0,0.0,53.0,1.0,2.0,,,2.0,1.0,5.0,1.0,2.0,43.0,,9.0,134.0,16.0,38.0,8.0,5.0,15.0,10.0,1.0,87.0,8.0,156.0,1.0,,41.0,6.0,48.0,2.0,275.0,1.0,0.0,13.0,22.0,,25.0,3.0,484.0,,11.0,4.0,6.0,15.0,0.0,,,,,,,,,
2011-12,360486,2,2011-08-20 12:00:00,56,Sunderland,Home,54.0,14.0,2.0,5.0,3.0,2.0,1.0,137.0,5.0,,,8.0,3.0,27.0,186.0,,,18.0,12.0,16.0,10.0,2.0,,1.0,,,,,,,,1.0,13.0,,,1.0,,,,8.0,5.0,,,38.0,30.0,,,,1.0,3.0,4.0,1.0,8.0,14.0,5.0,,12.0,4.0,55.0,55.0,1.0,9.0,6.0,,1.0,85.0,17.0,7.0,,,4.0,4.0,,131.0,,,,,,,7.0,,2.0,,16.0,1.0,7.0,7.0,,,46.0,80.0,38.0,6.0,,6.0,6.0,3.0,,2.0,3.0,,33.0,73.0,19.0,,,,,,174.0,158.0,2.0,10.0,6.0,50.0,1.0,,,0.0,54.0,4.0,1.0,,1.0,1.0,1.0,9.0,,3.0,89.0,,12.0,63.0,34.0,25.0,18.0,8.0,30.0,23.0,1.0,148.0,7.0,236.0,2.0,,24.0,3.0,56.0,,269.0,2.0,1.0,15.0,24.0,,28.0,2.0,481.0,,13.0,8.0,7.0,20.0,0.0,,,,,,,,,
2011-12,360479,2,2011-08-20 12:45:00,14,Liverpool,Away,163.0,13.0,2.0,4.0,2.0,2.0,,227.0,8.0,1.0,5.0,6.0,31.0,27.0,386.0,,4.0,21.0,10.0,12.0,12.0,,,,,,,,,2.0,,,13.0,,,,,1.0,,5.0,7.0,,,86.0,71.0,2.0,1.0,1.0,2.0,2.0,8.0,,5.0,7.0,12.0,,12.0,1.0,43.0,61.0,2.0,16.0,7.0,,,74.0,8.0,10.0,1.0,,3.0,1.0,,175.0,1.0,,1.0,1.0,,,9.0,1.0,,1.0,11.0,1.0,16.0,13.0,,5.0,101.0,78.0,47.0,9.0,,5.0,8.0,6.0,,4.0,1.0,,47.0,96.0,30.0,,,,,,160.0,154.0,5.0,33.0,27.0,50.2,1.0,,2.0,0.0,115.0,1.0,2.0,,,,,6.0,,2.0,121.0,,13.0,176.0,32.0,22.0,14.0,5.0,25.0,20.0,,174.0,5.0,326.0,,1.0,21.0,31.0,50.0,6.0,477.0,,0.0,14.0,31.0,5.0,26.0,2.0,691.0,,11.0,8.0,5.0,24.0,0.0,,,,,,,,,
2011-12,360479,2,2011-08-20 12:45:00,3,Arsenal,Home,191.0,19.0,2.0,4.0,2.0,,,196.0,8.0,1.0,9.0,2.0,17.0,28.0,383.0,1.0,,22.0,12.0,10.0,6.0,2.0,,,,,,1.0,1.0,,,,7.0,,,,,,1.0,8.0,7.0,,,59.0,60.0,1.0,1.0,,2.0,4.0,8.0,,9.0,12.0,3.0,,23.0,3.0,61.0,43.0,2.0,22.0,10.0,1.0,,60.0,10.0,7.0,,,2.0,1.0,1.0,167.0,,,,,,,10.0,,2.0,,19.0,,21.0,17.0,3.0,9.0,119.0,91.0,62.0,5.0,,3.0,5.0,3.0,,2.0,2.0,1.0,69.0,55.0,16.0,,,,,,168.0,155.0,1.0,33.0,16.0,49.8,,,1.0,0.0,124.0,4.0,1.0,,1.0,,,5.0,,3.0,82.0,,8.0,216.0,28.0,35.0,16.0,8.0,24.0,16.0,,116.0,5.0,277.0,2.0,1.0,23.0,19.0,50.0,,469.0,1.0,1.0,12.0,18.0,4.0,25.0,1.0,697.0,,11.0,8.0,9.0,14.0,0.0,,,,,,,,,
2011-12,360480,2,2011-08-20 15:00:00,5,Blackburn,Away,109.0,11.0,1.0,9.0,8.0,6.0,,192.0,1.0,1.0,1.0,14.0,16.0,28.0,292.0,,,21.0,16.0,8.0,5.0,1.0,,,,1.0,,1.0,,,,,,,,,,,1.0,5.0,5.0,,,58.0,41.0,,,1.0,1.0,4.0,8.0,,4.0,9.0,9.0,,9.0,1.0,56.0,44.0,1.0,21.0,10.0,,,85.0,13.0,9.0,,1.0,,,1.0,163.0,1.0,,1.0,1.0,,,6.0,,,,14.0,,13.0,10.0,1.0,2.0,76.0,90.0,46.0,5.0,1.0,4.0,3.0,2.0,,1.0,,,71.0,49.0,23.0,,,,,,162.0,153.0,3.0,18.0,13.0,48.4,,,,0.0,85.0,1.0,1.0,,,,,6.0,,2.0,92.0,,7.0,125.0,25.0,30.0,20.0,4.0,22.0,18.0,,153.0,12.0,279.0,,1.0,39.0,17.0,57.0,4.0,382.0,,0.0,12.0,17.0,1.0,34.0,0.0,578.0,,7.0,10.0,4.0,13.0,0.0,,,,,,,,,
2011-12,360480,2,2011-08-20 15:00:00,7,Aston Villa,Home,143.0,9.0,1.0,4.0,3.0,4.0,,174.0,5.0,,4.0,11.0,7.0,26.0,313.0,,,21.0,8.0,16.0,5.0,1.0,,1.0,,,,,,,,,,,,,,,,5.0,7.0,,,75.0,36.0,,,1.0,5.0,1.0,10.0,,5.0,9.0,2.0,,5.0,,44.0,56.0,5.0,13.0,5.0,,,66.0,9.0,13.0,3.0,,,,,158.0,2.0,,1.0,2.0,,,11.0,,,,12.0,,19.0,17.0,,4.0,84.0,91.0,44.0,4.0,,3.0,5.0,5.0,,4.0,,,51.0,69.0,16.0,,,,,,160.0,147.0,2.0,17.0,11.0,51.6,,,,0.0,90.0,,1.0,,,2.0,1.0,4.0,,3.0,79.0,,8.0,166.0,27.0,26.0,20.0,4.0,17.0,13.0,,126.0,18.0,258.0,,,32.0,8.0,53.0,1.0,407.0,1.0,0.0,10.0,19.0,,30.0,3.0,598.0,,7.0,8.0,5.0,11.0,0.0,,,,,,,,,
2011-12,360483,2,2011-08-20 15:00:00,11,Everton,Home,133.0,11.0,,6.0,6.0,5.0,,201.0,,,10.0,10.0,11.0,24.0,328.0,,2.0,24.0,12.0,29.0,10.0,,,,,,,2.0,,,,,12.0,,,1.0,,,,2.0,2.0,6.0,8.0,45.0,56.0,1.0,1.0,,,2.0,4.0,,2.0,14.0,9.0,,18.0,,53.0,59.0,,5.0,3.0,,,73.0,12.0,7.0,,,4.0,1.0,2.0,176.0,,,,,,,6.0,,,,9.0,1.0,15.0,13.0,1.0,10.0,111.0,95.0,50.0,1.0,,6.0,4.0,4.0,431.0,2.0,,,76.0,57.0,38.0,,,,,,191.0,182.0,1.0,28.0,15.0,51.8,1.0,,,0.0,107.0,,,,,1.0,,8.0,,3.0,111.0,326.0,10.0,158.0,21.0,14.0,9.0,2.0,26.0,24.0,,161.0,8.0,307.0,,,28.0,13.0,50.0,4.0,439.0,,0.0,14.0,21.0,2.0,33.0,1.0,639.0,21.0,13.0,2.0,2.0,16.0,0.0,1.0,,,,,,,,
2011-12,360483,2,2011-08-20 15:00:00,52,QPR,Away,130.0,7.0,,1.0,1.0,5.0,,183.0,5.0,,1.0,9.0,9.0,39.0,312.0,,,9.0,29.0,12.0,3.0,,,,,,,,,,,,4.0,,,,,,,6.0,8.0,2.0,2.0,82.0,54.0,,,,4.0,2.0,2.0,,1.0,2.0,,,14.0,1.0,59.0,53.0,4.0,18.0,9.0,,,93.0,7.0,12.0,,,2.0,3.0,,187.0,1.0,,1.0,1.0,,,14.0,1.0,,,21.0,,12.0,10.0,,1.0,80.0,102.0,41.0,2.0,1.0,1.0,3.0,1.0,404.0,2.0,1.0,,78.0,52.0,19.0,,,,,,190.0,170.0,3.0,31.0,11.0,48.2,,,,0.0,87.0,3.0,1.0,4.0,,,,1.0,,2.0,74.0,299.0,4.0,155.0,15.0,38.0,11.0,,5.0,5.0,,137.0,18.0,286.0,,,52.0,9.0,90.0,1.0,436.0,2.0,0.0,4.0,25.0,2.0,19.0,1.0,607.0,6.0,9.0,4.0,1.0,19.0,0.0,,,,,,,,,
2011-12,360487,2,2011-08-20 15:00:00,111,Wigan,Away,100.0,7.0,2.0,3.0,1.0,,,141.0,8.0,,1.0,1.0,20.0,16.0,238.0,,1.0,9.0,4.0,7.0,7.0,2.0,,,,,,,,,,,,,1.0,1.0,1.0,,,6.0,7.0,,,44.0,41.0,,1.0,,3.0,1.0,9.0,,7.0,4.0,4.0,,6.0,1.0,41.0,40.0,3.0,19.0,8.0,,,60.0,19.0,8.0,,,,,,123.0,,,,,,,10.0,,,,11.0,2.0,28.0,20.0,6.0,1.0,76.0,59.0,32.0,7.0,,6.0,3.0,3.0,,1.0,3.0,,53.0,27.0,10.0,,,,,1.0,118.0,100.0,,13.0,23.0,36.0,2.0,,1.0,0.0,62.0,1.0,3.0,,,1.0,,6.0,,3.0,79.0,,9.0,116.0,14.0,37.0,8.0,5.0,13.0,8.0,,115.0,3.0,202.0,,,11.0,20.0,32.0,1.0,305.0,,0.0,10.0,20.0,2.0,11.0,3.0,473.0,,6.0,5.0,7.0,13.0,0.0,,,,,,,,,
2011-12,360487,2,2011-08-20 15:00:00,80,Swansea,Home,276.0,16.0,,4.0,4.0,2.0,,198.0,4.0,,6.0,1.0,15.0,36.0,470.0,,1.0,23.0,7.0,4.0,7.0,,,,,,,1.0,,1.0,,,,,,,,,,6.0,4.0,,,86.0,55.0,,,,2.0,1.0,5.0,,7.0,10.0,6.0,,11.0,1.0,40.0,41.0,2.0,9.0,4.0,,,54.0,9.0,19.0,,,,,1.0,160.0,,,,,,,8.0,,,1.0,7.0,,10.0,9.0,,6.0,142.0,87.0,54.0,7.0,,5.0,2.0,4.0,,1.0,5.0,,61.0,71.0,24.0,,1.0,1.0,1.0,,144.0,140.0,3.0,21.0,24.0,64.0,,,,0.0,157.0,3.0,,,,1.0,,8.0,,3.0,72.0,,7.0,289.0,29.0,13.0,18.0,7.0,27.0,20.0,,112.0,2.0,283.0,,,14.0,16.0,57.0,2.0,545.0,,0.0,13.0,9.0,6.0,24.0,0.0,728.0,,10.0,9.0,7.0,8.0,0.0,,,,,,,,,
2011-12,360482,2,2011-08-20 17:30:00,35,West Brom,Away,112.0,17.0,1.0,4.0,3.0,3.0,,114.0,6.0,1.0,8.0,10.0,11.0,27.0,222.0,,2.0,13.0,13.0,12.0,5.0,,,1.0,,,,,,,1.0,,6.0,,,,,,,16.0,8.0,,,47.0,63.0,1.0,1.0,1.0,7.0,,16.0,,4.0,3.0,6.0,,17.0,4.0,65.0,51.0,7.0,12.0,4.0,,,57.0,9.0,14.0,1.0,,1.0,1.0,,118.0,,,,,,,12.0,1.0,3.0,,13.0,,21.0,19.0,4.0,8.0,66.0,79.0,41.0,7.0,,2.0,3.0,4.0,,7.0,,,62.0,29.0,20.0,,,,,,155.0,142.0,,29.0,20.0,34.3,,,,0.0,69.0,5.0,1.0,,,1.0,1.0,2.0,,2.0,55.0,,5.0,128.0,39.0,25.0,14.0,4.0,14.0,10.0,1.0,101.0,10.0,186.0,3.0,2.0,26.0,15.0,57.0,6.0,300.0,,0.0,6.0,21.0,5.0,15.0,4.0,506.0,,13.0,4.0,4.0,18.0,0.0,,,,,,,,,
2011-12,360482,2,2011-08-20 17:30:00,8,Chelsea,Home,217.0,13.0,3.0,11.0,8.0,2.0,,307.0,6.0,2.0,11.0,2.0,21.0,34.0,513.0,,3.0,24.0,12.0,13.0,14.0,3.0,,2.0,,,,1.0,,,,,19.0,,,,,,1.0,4.0,2.0,,,64.0,56.0,2.0,2.0,,,8.0,4.0,,7.0,16.0,16.0,,11.0,3.0,51.0,65.0,,6.0,3.0,1.0,,81.0,15.0,9.0,1.0,,2.0,1.0,1.0,195.0,2.0,,1.0,2.0,,,6.0,2.0,3.0,1.0,9.0,,11.0,7.0,1.0,11.0,157.0,75.0,59.0,4.0,1.0,7.0,12.0,8.0,,,1.0,,80.0,86.0,25.0,,,,,,140.0,131.0,3.0,23.0,17.0,65.7,,,,0.0,166.0,2.0,1.0,,,,2.0,8.0,3.0,3.0,148.0,,19.0,230.0,23.0,15.0,26.0,7.0,40.0,33.0,2.0,193.0,7.0,392.0,3.0,2.0,7.0,23.0,44.0,1.0,582.0,,0.0,24.0,27.0,3.0,27.0,2.0,801.0,,7.0,16.0,7.0,16.0,0.0,,,,,,,,,
2011-12,360485,2,2011-08-21 13:30:00,110,Stoke,Away,105.0,18.0,2.0,5.0,3.0,3.0,1.0,201.0,6.0,,7.0,20.0,17.0,61.0,301.0,,2.0,12.0,13.0,14.0,13.0,,,,,,1.0,1.0,,,,,15.0,,1.0,,,,,2.0,8.0,,,58.0,48.0,1.0,2.0,,2.0,4.0,2.0,,6.0,9.0,10.0,,9.0,2.0,44.0,41.0,2.0,27.0,14.0,,1.0,104.0,12.0,13.0,1.0,,3.0,1.0,1.0,142.0,1.0,,1.0,1.0,,,6.0,1.0,3.0,,22.0,,6.0,5.0,1.0,7.0,87.0,80.0,52.0,3.0,,7.0,7.0,5.0,,4.0,2.0,,48.0,62.0,44.0,,,,,1.0,152.0,135.0,2.0,21.0,12.0,53.1,,,,0.0,94.0,,2.0,,,1.0,,9.0,,2.0,111.0,,14.0,118.0,30.0,44.0,14.0,5.0,25.0,20.0,,167.0,13.0,288.0,3.0,,37.0,19.0,88.0,,381.0,,0.0,18.0,8.0,2.0,19.0,2.0,571.0,,9.0,6.0,6.0,6.0,0.0,,,,,,,,,
2011-12,360485,2,2011-08-21 13:30:00,45,Norwich,Home,121.0,17.0,1.0,4.0,3.0,4.0,1.0,126.0,7.0,,4.0,10.0,12.0,38.0,243.0,,2.0,12.0,14.0,13.0,4.0,1.0,,,,,,1.0,,,,,7.0,,,,,,2.0,10.0,8.0,,,47.0,42.0,,,,3.0,5.0,6.0,,3.0,7.0,13.0,1.0,5.0,2.0,41.0,44.0,3.0,17.0,10.0,,,80.0,13.0,12.0,,,2.0,2.0,1.0,144.0,1.0,1.0,1.0,,1.0,,15.0,,1.0,,16.0,,4.0,2.0,1.0,4.0,73.0,83.0,42.0,6.0,,1.0,5.0,3.0,,4.0,,,34.0,45.0,29.0,,1.0,1.0,1.0,,166.0,151.0,2.0,18.0,9.0,46.9,,,,0.0,62.0,3.0,1.0,,,1.0,,2.0,,3.0,64.0,,6.0,143.0,33.0,32.0,5.0,3.0,25.0,22.0,,110.0,14.0,208.0,1.0,,27.0,12.0,64.0,3.0,326.0,,1.0,10.0,17.0,3.0,23.0,0.0,509.0,,17.0,2.0,3.0,14.0,0.0,,,,,,,,,
2011-12,360488,2,2011-08-21 14:00:00,39,Wolves,Home,167.0,13.0,2.0,9.0,7.0,5.0,1.0,209.0,2.0,2.0,3.0,20.0,19.0,55.0,367.0,,1.0,23.0,17.0,11.0,13.0,1.0,,,,,,,,,,,17.0,,,,1.0,,,8.0,4.0,,,90.0,49.0,2.0,2.0,1.0,3.0,3.0,3.0,,7.0,9.0,8.0,,11.0,2.0,38.0,39.0,3.0,11.0,3.0,,,96.0,7.0,10.0,1.0,,1.0,1.0,,186.0,,,,,,,5.0,1.0,3.0,,9.0,1.0,23.0,17.0,5.0,3.0,107.0,95.0,48.0,8.0,1.0,9.0,5.0,6.0,,3.0,1.0,,104.0,57.0,18.0,,,,,,164.0,155.0,3.0,8.0,27.0,53.5,1.0,,2.0,0.0,89.0,3.0,1.0,,,,,11.0,,3.0,115.0,,14.0,189.0,28.0,20.0,8.0,5.0,23.0,18.0,,178.0,12.0,306.0,3.0,2.0,45.0,19.0,91.0,3.0,472.0,,0.0,20.0,10.0,2.0,25.0,2.0,659.0,,16.0,8.0,7.0,8.0,0.0,,,,,,,,,
2011-12,360488,2,2011-08-21 14:00:00,54,Fulham,Away,159.0,6.0,5.0,6.0,1.0,2.0,,143.0,5.0,,6.0,2.0,15.0,17.0,296.0,1.0,1.0,16.0,11.0,17.0,8.0,3.0,,,,1.0,,1.0,,,,,8.0,,,,,,,10.0,10.0,,,64.0,50.0,2.0,2.0,,1.0,3.0,8.0,,8.0,11.0,2.0,,6.0,3.0,39.0,38.0,1.0,19.0,11.0,1.0,2.0,57.0,11.0,7.0,,,1.0,,1.0,156.0,,,,,,,17.0,,3.0,1.0,21.0,,17.0,16.0,2.0,6.0,99.0,89.0,40.0,7.0,,5.0,6.0,4.0,,3.0,2.0,,38.0,43.0,13.0,,,,,,166.0,151.0,2.0,20.0,18.0,46.5,,,,0.0,75.0,1.0,3.0,,,,,5.0,1.0,2.0,63.0,,11.0,185.0,22.0,34.0,7.0,8.0,21.0,13.0,,106.0,6.0,230.0,3.0,,18.0,15.0,47.0,1.0,394.0,1.0,0.0,12.0,11.0,5.0,20.0,2.0,577.0,,9.0,3.0,8.0,8.0,0.0,,,,,,,,,
2011-12,360481,2,2011-08-21 16:00:00,30,Bolton,Home,93.0,11.0,1.0,4.0,3.0,5.0,,160.0,8.0,1.0,4.0,11.0,10.0,25.0,249.0,,2.0,14.0,10.0,9.0,2.0,,,,,,1.0,1.0,,,,,3.0,,,,,,2.0,11.0,7.0,,,36.0,43.0,,,,2.0,2.0,11.0,,7.0,11.0,4.0,,10.0,1.0,50.0,46.0,2.0,16.0,9.0,2.0,,83.0,19.0,14.0,2.0,,1.0,3.0,1.0,158.0,2.0,1.0,2.0,1.0,1.0,,14.0,1.0,1.0,,15.0,,17.0,12.0,6.0,4.0,81.0,89.0,45.0,8.0,,1.0,3.0,3.0,,3.0,,,70.0,36.0,26.0,,,,,,163.0,150.0,3.0,19.0,12.0,43.5,,,,0.0,74.0,2.0,2.0,,,1.0,,2.0,1.0,2.0,84.0,,4.0,112.0,22.0,29.0,4.0,7.0,25.0,18.0,,146.0,18.0,262.0,1.0,1.0,30.0,10.0,53.0,2.0,349.0,,0.0,7.0,19.0,4.0,18.0,2.0,527.0,,7.0,4.0,7.0,16.0,0.0,,,,,,,,,
2011-12,360481,2,2011-08-21 16:00:00,43,Man City,Away,165.0,21.0,1.0,7.0,7.0,,1.0,238.0,,1.0,5.0,4.0,19.0,23.0,396.0,2.0,2.0,19.0,9.0,10.0,14.0,,,,,,,,,,,,14.0,,,,,,,5.0,2.0,,,79.0,65.0,3.0,2.0,1.0,4.0,3.0,4.0,,8.0,15.0,4.0,,12.0,1.0,46.0,50.0,4.0,24.0,12.0,,,70.0,17.0,19.0,1.0,,2.0,1.0,,174.0,3.0,1.0,1.0,1.0,2.0,,3.0,1.0,2.0,3.0,21.0,,21.0,18.0,1.0,5.0,111.0,83.0,47.0,7.0,2.0,8.0,9.0,7.0,,2.0,,,74.0,59.0,22.0,,,,,,163.0,147.0,1.0,25.0,28.0,56.5,,,1.0,0.0,116.0,,1.0,,,1.0,,8.0,1.0,3.0,124.0,,17.0,183.0,29.0,40.0,18.0,3.0,22.0,20.0,,167.0,2.0,319.0,2.0,1.0,26.0,20.0,50.0,4.0,480.0,4.0,0.0,18.0,10.0,8.0,26.0,0.0,706.0,,15.0,11.0,8.0,9.0,0.0,,,,,,,,,
2011-12,360484,2,2011-08-22 20:00:00,1,Man Utd,Home,162.0,16.0,1.0,6.0,5.0,5.0,1.0,213.0,4.0,2.0,8.0,5.0,9.0,32.0,369.0,,,18.0,9.0,11.0,18.0,,,1.0,,,1.0,1.0,,,,,19.0,,,,,,,7.0,14.0,,,61.0,68.0,4.0,1.0,3.0,2.0,9.0,13.0,,11.0,15.0,8.0,,18.0,2.0,56.0,45.0,2.0,16.0,10.0,,,58.0,13.0,9.0,2.0,1.0,2.0,1.0,1.0,156.0,3.0,,3.0,2.0,1.0,,11.0,2.0,1.0,1.0,18.0,,23.0,19.0,,8.0,107.0,78.0,45.0,3.0,1.0,5.0,16.0,14.0,,5.0,1.0,,56.0,60.0,21.0,,,,,,160.0,149.0,5.0,19.0,33.0,53.0,,,,0.0,118.0,3.0,6.0,,,,1.0,5.0,2.0,3.0,100.0,,21.0,176.0,27.0,27.0,13.0,9.0,33.0,24.0,1.0,140.0,10.0,299.0,2.0,2.0,18.0,10.0,53.0,1.0,442.0,,0.0,28.0,16.0,3.0,19.0,1.0,683.0,,16.0,9.0,11.0,11.0,0.0,,,,,,,,,
2011-12,360484,2,2011-08-22 20:00:00,6,Spurs,Away,143.0,15.0,1.0,1.0,,3.0,,179.0,5.0,2.0,7.0,2.0,23.0,19.0,321.0,,2.0,16.0,11.0,9.0,11.0,3.0,,3.0,,,1.0,2.0,,1.0,,,16.0,,,,1.0,,1.0,15.0,13.0,,,67.0,68.0,,,,4.0,5.0,8.0,,3.0,7.0,2.0,,14.0,7.0,45.0,56.0,2.0,11.0,4.0,,,68.0,9.0,12.0,,1.0,1.0,,2.0,167.0,,,,,,,8.0,,2.0,,12.0,1.0,21.0,16.0,2.0,7.0,86.0,90.0,47.0,11.0,,6.0,8.0,9.0,,8.0,1.0,,52.0,53.0,10.0,,,,,,158.0,141.0,1.0,33.0,22.0,47.0,1.0,,,0.0,92.0,5.0,6.0,,,1.0,3.0,7.0,,3.0,60.0,,14.0,162.0,33.0,26.0,16.0,2.0,11.0,9.0,3.0,110.0,11.0,261.0,2.0,2.0,19.0,25.0,51.0,2.0,412.0,,0.0,21.0,22.0,8.0,25.0,2.0,638.0,,7.0,13.0,3.0,18.0,0.0,,,,,,,,,
2011-12,360489,3,2011-08-27 12:05:00,39,Wolves,Away,124.0,15.0,,4.0,4.0,4.0,,194.0,7.0,2.0,2.0,9.0,16.0,30.0,314.0,,,21.0,12.0,9.0,5.0,1.0,,,,,,,,,,,,,,,,,1.0,11.0,7.0,,,69.0,50.0,,,,4.0,3.0,4.0,,8.0,8.0,4.0,,11.0,1.0,42.0,38.0,4.0,24.0,12.0,,,82.0,11.0,10.0,,,,,,142.0,,,,,,,16.0,,,2.0,22.0,,9.0,7.0,2.0,2.0,116.0,84.0,43.0,11.0,,2.0,4.0,2.0,,4.0,1.0,,82.0,79.0,15.0,,,,,,176.0,161.0,3.0,20.0,18.0,54.1,,,2.0,0.0,85.0,2.0,1.0,,,,,2.0,,3.0,86.0,,6.0,145.0,36.0,39.0,12.0,8.0,23.0,15.0,,142.0,7.0,290.0,,2.0,32.0,17.0,56.0,1.0,412.0,,0.0,7.0,13.0,,24.0,3.0,617.0,,13.0,6.0,8.0,8.0,0.0,,,,,,,,,
2011-12,360489,3,2011-08-27 12:05:00,7,Aston Villa,Home,113.0,18.0,5.0,9.0,4.0,4.0,,146.0,3.0,,4.0,5.0,4.0,21.0,250.0,,2.0,14.0,9.0,12.0,9.0,5.0,,,,,1.0,2.0,,,,1.0,,,,,,,1.0,4.0,3.0,,,60.0,50.0,,,,3.0,4.0,6.0,,11.0,13.0,7.0,,6.0,,38.0,42.0,3.0,13.0,6.0,,,64.0,11.0,9.0,,,,,2.0,158.0,,,,,,,6.0,,,1.0,15.0,,16.0,15.0,2.0,4.0,62.0,75.0,36.0,8.0,,10.0,4.0,3.0,,3.0,3.0,,66.0,44.0,29.0,,,,,,168.0,158.0,3.0,20.0,20.0,45.9,,,,0.0,66.0,2.0,,,,1.0,,11.0,1.0,2.0,73.0,,14.0,132.0,33.0,23.0,11.0,9.0,29.0,20.0,,124.0,11.0,243.0,,,27.0,4.0,51.0,2.0,346.0,2.0,0.0,18.0,17.0,2.0,28.0,1.0,543.0,,7.0,4.0,11.0,12.0,0.0,,,,,,,,,
2011-12,360498,3,2011-08-27 12:30:00,111,Wigan,Home,167.0,13.0,,2.0,2.0,,,182.0,7.0,,3.0,4.0,20.0,36.0,347.0,,,16.0,10.0,10.0,4.0,,,2.0,,1.0,,2.0,,,,,,,,,,,,6.0,13.0,,,70.0,49.0,,,,1.0,5.0,5.0,,8.0,7.0,8.0,,13.0,3.0,46.0,50.0,1.0,16.0,5.0,,1.0,61.0,14.0,8.0,2.0,,,,2.0,132.0,1.0,,,1.0,,,9.0,,1.0,,11.0,,17.0,13.0,1.0,3.0,113.0,72.0,44.0,7.0,,,5.0,5.0,,5.0,1.0,,51.0,54.0,20.0,,,,,,140.0,131.0,1.0,21.0,21.0,55.2,,,,0.0,113.0,1.0,3.0,,,,2.0,2.0,,3.0,92.0,,5.0,187.0,28.0,25.0,15.0,4.0,19.0,15.0,,139.0,,260.0,1.0,,15.0,20.0,62.0,1.0,428.0,,0.0,12.0,20.0,2.0,19.0,2.0,619.0,,9.0,11.0,8.0,17.0,0.0,,,,,,,,,
