season,matchId,gameweek,kickoff,team_id,team,venue,accurateBackZonePass,accurateChippedPass,accurateCornersIntobox,accurateCross,accurateCrossNocorner,accurateFlickOn,accurateFreekickCross,accurateFwdZonePass,accurateGoalKicks,accurateKeeperSweeper,accurateKeeperThrows,accurateLaunches,accurateLayoffs,accurateLongBalls,accuratePass,accuratePullBack,accurateThroughBall,accurateThrows,aerialLost,aerialWon,attAssistOpenplay,attAssistSetplay,attCorner,attFastbreak,attFreekickGoal,attFreekickMiss,attFreekickPost,attFreekickTarget,attFreekickTotal,attIboxOwnGoal,attObxdLeft,attObxdRight,attOneOnOne,attOpenplay,attPenGoal,attPostHigh,attPostLeft,attPostRight,attSetpiece,attemptedTackleFoul,attemptsConcededIbox,attemptsConcededObox,attemptsIbox,attemptsObox,backwardPass,ballRecovery,bigChanceCreated,bigChanceMissed,bigChanceScored,blockedCross,blockedPass,blockedScoringAtt,challengeLost,clearanceOffLine,contentiousDecision,cornerTaken,crosses18yard,crosses18yardplus,defenderGoals,dispossessed,divingSave,duelLost,duelWon,effectiveBlockedCross,effectiveClearance,effectiveHeadClearance,errorLeadToGoal,errorLeadToShot,fiftyFifty,finalThirdEntries,fkFoulLost,fkFoulWon,forwardGoals,foulThrowIn,fouledFinalThird,freekickCross,freekickTotal,fwdPass,goalAssist,goalAssistDeadball,goalAssistIntentional,goalAssistOpenplay,goalAssistSetplay,goalFastbreak,goalKicks,goalsOpenplay,goodHighClaim,handBall,headClearance,hitWoodwork,interception,interceptionWon,interceptionsInBox,keeperGoals,keeperThrows,leftsidePass,longPassOwnToOpp,longPassOwnToOppSuccess,lostCorners,midfielderGoals,offtargetAttAssist,ontargetAttAssist,ontargetScoringAtt,openPlayPass,outfielderBlock,overrun,ownGoals,passesLeft,passesRight,penAreaEntries,penGoalsConceded,penaltyConceded,penaltyFaced,penaltySave,penaltyWon,possLostAll,possLostCtrl,possWonAtt3rd,possWonDef3rd,possWonMid3rd,possessionPercentage,postScoringAtt,ptsDroppedWinningPos,ptsGainedLosingPos,punches,putThrough,redCard,rightsidePass,savedIbox,savedObox,saves,secondYellow,shieldBallOop,shotFastbreak,shotOffTarget,sixYardBlock,subsGoals,subsMade,successfulFiftyFifty,successfulFinalThirdPasses,successfulOpenPlayPass,successfulPutThrough,totalAttAssist,totalBackZonePass,totalChippedPass,totalClearance,totalContest,totalCornersIntobox,totalCross,totalCrossNocorner,totalFastbreak,totalFinalThirdPasses,totalFlickOn,totalFwdZonePass,totalHighClaim,totalKeeperSweeper,totalLaunches,totalLayoffs,totalLongBalls,totalOffside,totalPass,totalPullBack,totalRedCard,totalScoringAtt,totalTackle,totalThroughBall,totalThrows,totalYelCard,touches,touchesInOppBox,unsuccessfulTouch,winningGoal,wonContest,wonCorners,wonTackle,yellowCard,attLgCentre,attPenMiss,attPenPost,expectedAssists,expectedGoals,expectedGoalsFreekick,expectedGoalsOnTarget,expectedGoalsOnTargetConceded,attPenTarget,attOboxOwnGoal,attLgLeft,attLgRight
2020-21,2128410,13,2020-12-16 18:00:00,11,Everton,Away,160.0,16.0,2.0,4.0,2.0,1.0,1.0,109.0,3.0,,2.0,6.0,3.0,36.0,265.0,,,14.0,9.0,12.0,3.0,4.0,6.0,1.0,,,,,,,,,,3.0,,,,,2.0,7.0,5.0,9.0,9.0,2.0,61.0,71.0,,1.0,1.0,2.0,12.0,4.0,11.0,,,6.0,5.0,3.0,1.0,16.0,1.0,50.0,48.0,2.0,16.0,3.0,,,32.0,40.0,9.0,12.0,1.0,,2.0,2.0,,136.0,1.0,,,1.0,,,6.0,1.0,,,3.0,1.0,7.0,7.0,2.0,,2.0,66.0,61.0,28.0,4.0,,1.0,7.0,6.0,323.0,7.0,1.0,,55.0,52.0,18.0,,,,,,137.0,137.0,5.0,33.0,25.0,39.0,,,,,12.0,0.0,81.0,1.0,1.0,2.0,,1.0,1.0,1.0,1.0,,3.0,18.0,45.0,254.0,7.0,8.0,178.0,30.0,16.0,16.0,6.0,16.0,10.0,1.0,79.0,10.0,182.0,,,21.0,4.0,67.0,2.0,344.0,,0.0,11.0,13.0,,19.0,3.0,526.0,15.0,17.0,,11.0,6.0,7.0,0.0,,,,,,,,,,,,
2020-21,2128410,13,2020-12-16 18:00:00,13,Leicester,Home,273.0,11.0,2.0,4.0,2.0,2.0,,195.0,2.0,,3.0,2.0,6.0,17.0,464.0,1.0,,19.0,12.0,9.0,9.0,2.0,4.0,,,,,,,,,,,10.0,,,,,,8.0,9.0,2.0,5.0,9.0,79.0,64.0,1.0,1.0,,2.0,12.0,8.0,11.0,,1.0,4.0,11.0,,,8.0,3.0,48.0,50.0,2.0,13.0,8.0,,,32.0,51.0,12.0,9.0,,,1.0,1.0,,156.0,,,,,,,2.0,,,,8.0,,10.0,10.0,,,3.0,159.0,53.0,30.0,6.0,,3.0,8.0,2.0,532.0,4.0,,,59.0,75.0,25.0,,,,,,125.0,125.0,1.0,28.0,32.0,61.0,,,,,12.0,0.0,153.0,4.0,,4.0,,,,4.0,,,2.0,14.0,76.0,449.0,3.0,11.0,293.0,33.0,13.0,16.0,4.0,16.0,12.0,,118.0,4.0,270.0,,,9.0,7.0,37.0,2.0,547.0,1.0,0.0,14.0,21.0,1.0,22.0,2.0,730.0,20.0,12.0,,11.0,4.0,11.0,0.0,,,,,,,,,,,,
2020-21,2128408,13,2020-12-16 20:00:00,36,Brighton,Away,195.0,22.0,3.0,4.0,1.0,1.0,,157.0,2.0,,4.0,2.0,5.0,40.0,348.0,,,27.0,13.0,15.0,4.0,2.0,4.0,,,,,1.0,1.0,,,,,4.0,,1.0,,,,4.0,7.0,2.0,5.0,4.0,67.0,76.0,2.0,2.0,,1.0,19.0,1.0,13.0,,1.0,8.0,11.0,4.0,,10.0,4.0,52.0,53.0,1.0,5.0,3.0,,,31.0,75.0,11.0,14.0,,,1.0,1.0,1.0,201.0,,,,,,,6.0,,,1.0,3.0,1.0,11.0,11.0,1.0,,4.0,112.0,83.0,34.0,1.0,,3.0,3.0,4.0,455.0,2.0,1.0,,81.0,67.0,27.0,,,,,,195.0,195.0,9.0,26.0,32.0,53.6,1.0,,,,19.0,0.0,101.0,4.0,,4.0,,,,4.0,,,3.0,13.0,71.0,330.0,9.0,7.0,229.0,58.0,5.0,15.0,7.0,23.0,16.0,,143.0,5.0,275.0,,,9.0,5.0,88.0,2.0,481.0,1.0,0.0,9.0,16.0,,32.0,0.0,689.0,17.0,19.0,,9.0,8.0,5.0,0.0,1.0,,,,,,,,,,,
2020-21,2128408,13,2020-12-16 20:00:00,54,Fulham,Home,162.0,21.0,1.0,1.0,,1.0,,151.0,4.0,,4.0,3.0,6.0,21.0,312.0,,,13.0,15.0,13.0,4.0,3.0,1.0,,,,,,,,,,,6.0,,,,,1.0,6.0,5.0,4.0,7.0,2.0,58.0,80.0,1.0,2.0,,2.0,18.0,2.0,9.0,,,1.0,6.0,2.0,,9.0,1.0,53.0,52.0,2.0,23.0,9.0,,,31.0,67.0,15.0,10.0,,,,,,175.0,,,,,,,6.0,,,1.0,9.0,,17.0,17.0,2.0,,4.0,91.0,81.0,29.0,8.0,,2.0,5.0,4.0,404.0,1.0,,,47.0,71.0,18.0,,,,,,173.0,173.0,7.0,37.0,29.0,46.4,,,,1.0,18.0,0.0,102.0,2.0,2.0,4.0,,2.0,,3.0,,,3.0,18.0,93.0,300.0,8.0,7.0,195.0,43.0,23.0,20.0,1.0,9.0,8.0,,143.0,5.0,240.0,,,37.0,6.0,76.0,1.0,426.0,,0.0,9.0,16.0,,22.0,1.0,637.0,13.0,25.0,,13.0,1.0,11.0,0.0,,,,,,,,,,,,
2020-21,2128412,13,2020-12-16 20:00:00,21,West Ham,Home,187.0,17.0,1.0,7.0,6.0,,1.0,196.0,4.0,,6.0,3.0,4.0,26.0,376.0,,,21.0,18.0,20.0,6.0,,,,,1.0,,,1.0,,,,,8.0,,,,,,5.0,7.0,1.0,5.0,4.0,42.0,62.0,,,,2.0,13.0,,8.0,,,5.0,11.0,9.0,,17.0,,57.0,56.0,2.0,15.0,7.0,,,31.0,43.0,8.0,12.0,1.0,,1.0,3.0,1.0,136.0,1.0,,1.0,1.0,,,5.0,1.0,1.0,,7.0,,13.0,13.0,,,6.0,112.0,63.0,38.0,3.0,,6.0,1.0,2.0,424.0,2.0,4.0,,60.0,65.0,29.0,,,,,,134.0,134.0,2.0,32.0,20.0,51.9,,,1.0,,13.0,0.0,149.0,1.0,,1.0,,,,7.0,,,3.0,24.0,86.0,364.0,8.0,7.0,207.0,28.0,15.0,12.0,5.0,28.0,23.0,,106.0,2.0,260.0,1.0,,12.0,6.0,45.0,,439.0,,0.0,9.0,19.0,,22.0,0.0,651.0,15.0,22.0,,6.0,5.0,12.0,0.0,,,,,,,,,,,,
2020-21,2128412,13,2020-12-16 20:00:00,31,Crystal Palace,Away,140.0,17.0,2.0,6.0,4.0,,,193.0,4.0,,3.0,1.0,3.0,12.0,327.0,,,15.0,20.0,18.0,4.0,2.0,1.0,,,,,,,,,,,6.0,,,,,,3.0,5.0,4.0,7.0,1.0,71.0,58.0,2.0,1.0,1.0,2.0,12.0,2.0,6.0,,,3.0,8.0,3.0,,13.0,1.0,56.0,57.0,2.0,20.0,9.0,,,31.0,52.0,12.0,8.0,1.0,,,,,163.0,1.0,,1.0,1.0,,,12.0,1.0,1.0,,9.0,,4.0,4.0,1.0,,3.0,95.0,69.0,36.0,5.0,,3.0,4.0,2.0,397.0,,2.0,,71.0,71.0,25.0,,,,,,140.0,140.0,5.0,18.0,28.0,48.1,,2.0,,,12.0,0.0,93.0,1.0,,1.0,1.0,,,4.0,,,2.0,7.0,80.0,317.0,3.0,7.0,162.0,29.0,20.0,14.0,3.0,14.0,11.0,,125.0,6.0,274.0,1.0,,18.0,4.0,43.0,,422.0,1.0,1.0,8.0,23.0,,20.0,1.0,583.0,25.0,11.0,,8.0,3.0,20.0,0.0,,,,,,,,,,,,
2020-21,2128414,13,2020-12-16 20:00:00,14,Liverpool,Home,250.0,24.0,1.0,3.0,2.0,1.0,1.0,471.0,6.0,1.0,5.0,4.0,2.0,32.0,718.0,,1.0,18.0,15.0,19.0,12.0,2.0,1.0,,,,,,,,,,,14.0,,,,,2.0,5.0,5.0,3.0,15.0,2.0,143.0,73.0,,,,2.0,14.0,5.0,4.0,,,7.0,13.0,9.0,,14.0,,52.0,47.0,2.0,8.0,3.0,,2.0,32.0,100.0,8.0,8.0,2.0,,2.0,2.0,,209.0,1.0,1.0,1.0,,1.0,,7.0,1.0,,1.0,3.0,1.0,15.0,15.0,1.0,,5.0,233.0,83.0,57.0,4.0,,1.0,14.0,11.0,794.0,,4.0,,149.0,122.0,51.0,,,,,,165.0,165.0,6.0,26.0,36.0,75.8,,,,,14.0,0.0,228.0,,1.0,1.0,,,,1.0,,,,14.0,240.0,700.0,5.0,15.0,271.0,49.0,8.0,20.0,4.0,28.0,24.0,,291.0,3.0,570.0,,1.0,13.0,3.0,62.0,2.0,813.0,1.0,0.0,17.0,12.0,1.0,18.0,0.0,998.0,41.0,13.0,,8.0,7.0,8.0,0.0,,,,,,,,,,,,
2020-21,2128414,13,2020-12-16 20:00:00,6,Spurs,Away,99.0,12.0,1.0,1.0,,2.0,,58.0,4.0,,6.0,3.0,1.0,18.0,156.0,,1.0,11.0,19.0,15.0,3.0,1.0,1.0,,,,,1.0,1.0,,,,,6.0,,,,1.0,,6.0,15.0,2.0,5.0,3.0,37.0,75.0,3.0,3.0,1.0,1.0,15.0,,8.0,,1.0,4.0,3.0,2.0,,3.0,4.0,47.0,52.0,1.0,29.0,19.0,,1.0,32.0,38.0,9.0,7.0,1.0,,2.0,1.0,1.0,134.0,1.0,,1.0,1.0,,,5.0,1.0,1.0,1.0,19.0,1.0,14.0,14.0,1.0,,6.0,40.0,63.0,25.0,7.0,,4.0,1.0,2.0,232.0,5.0,1.0,,19.0,47.0,12.0,,,,,,137.0,137.0,1.0,40.0,20.0,24.2,1.0,,,,15.0,0.0,43.0,8.0,1.0,9.0,,,,6.0,,,3.0,18.0,25.0,142.0,8.0,5.0,136.0,37.0,29.0,13.0,4.0,10.0,6.0,,55.0,7.0,128.0,1.0,,23.0,2.0,57.0,,254.0,,0.0,8.0,26.0,1.0,14.0,2.0,443.0,6.0,14.0,,4.0,4.0,14.0,0.0,,,,,,,,,,,,
2020-21,2128407,13,2020-12-17 18:00:00,7,Aston Villa,Home,123.0,20.0,3.0,8.0,5.0,1.0,,168.0,2.0,,4.0,5.0,4.0,27.0,283.0,,,23.0,25.0,28.0,19.0,3.0,6.0,,,,,1.0,1.0,,,,,19.0,,,1.0,,1.0,6.0,3.0,3.0,18.0,9.0,58.0,66.0,,1.0,,,16.0,9.0,4.0,,,10.0,11.0,6.0,,16.0,1.0,62.0,68.0,,12.0,6.0,,,25.0,41.0,17.0,18.0,,,5.0,4.0,1.0,164.0,,,,,,,4.0,,,,6.0,2.0,9.0,9.0,,,4.0,90.0,76.0,37.0,1.0,,9.0,13.0,7.0,359.0,,1.0,,76.0,51.0,34.0,,,,,,166.0,166.0,7.0,26.0,25.0,59.1,1.0,,,,16.0,0.0,76.0,2.0,2.0,4.0,,1.0,,11.0,1.0,,1.0,14.0,88.0,260.0,7.0,22.0,158.0,44.0,12.0,19.0,6.0,27.0,21.0,,120.0,2.0,257.0,,,27.0,4.0,69.0,1.0,388.0,1.0,0.0,27.0,6.0,,24.0,1.0,597.0,41.0,20.0,,16.0,11.0,4.0,0.0,,,,,,,,,,,,
2020-21,2128407,13,2020-12-17 18:00:00,90,Burnley,Away,76.0,14.0,,2.0,2.0,,,92.0,4.0,,4.0,11.0,2.0,27.0,166.0,,,11.0,28.0,25.0,5.0,,,,,,,1.0,1.0,,,,,4.0,,,,,1.0,12.0,18.0,9.0,3.0,3.0,44.0,58.0,,,,2.0,13.0,,16.0,1.0,1.0,1.0,7.0,3.0,,4.0,4.0,68.0,62.0,2.0,25.0,10.0,,,25.0,62.0,19.0,16.0,,,3.0,2.0,1.0,136.0,,,,,,,15.0,,3.0,1.0,10.0,,16.0,16.0,3.0,,4.0,57.0,84.0,31.0,11.0,,2.0,3.0,4.0,236.0,9.0,2.0,,66.0,19.0,21.0,,,,,,150.0,150.0,2.0,23.0,23.0,40.9,,,,,13.0,0.0,36.0,6.0,1.0,6.0,,,,2.0,,,3.0,11.0,35.0,151.0,7.0,5.0,96.0,31.0,25.0,6.0,1.0,13.0,12.0,,87.0,5.0,190.0,3.0,,36.0,2.0,78.0,2.0,273.0,,0.0,6.0,19.0,,19.0,1.0,458.0,9.0,14.0,,4.0,1.0,10.0,0.0,,,,,,,,,,,,
2020-21,2128411,13,2020-12-17 20:00:00,1,Man Utd,Away,253.0,30.0,1.0,2.0,1.0,2.0,1.0,214.0,7.0,1.0,5.0,,4.0,30.0,465.0,,1.0,22.0,20.0,22.0,6.0,2.0,2.0,1.0,,,,,1.0,,,,1.0,11.0,,,,,1.0,4.0,9.0,3.0,9.0,6.0,89.0,58.0,2.0,3.0,1.0,1.0,15.0,2.0,7.0,,,3.0,,2.0,,10.0,1.0,53.0,65.0,1.0,22.0,12.0,1.0,,24.0,61.0,8.0,17.0,1.0,,5.0,3.0,1.0,165.0,2.0,,2.0,2.0,,,8.0,3.0,,2.0,12.0,,5.0,5.0,1.0,,5.0,162.0,70.0,38.0,6.0,2.0,3.0,7.0,9.0,531.0,1.0,,,81.0,63.0,22.0,,,,,,141.0,141.0,4.0,34.0,15.0,59.9,,,3.0,2.0,15.0,0.0,141.0,3.0,1.0,4.0,,2.0,1.0,4.0,,,3.0,12.0,97.0,445.0,8.0,10.0,286.0,52.0,22.0,18.0,3.0,8.0,5.0,1.0,133.0,5.0,279.0,,1.0,18.0,4.0,66.0,4.0,557.0,,0.0,15.0,18.0,1.0,23.0,2.0,759.0,16.0,18.0,,8.0,3.0,11.0,0.0,,,,,,,,,,,,
2020-21,2128411,13,2020-12-17 20:00:00,49,Sheff Utd,Home,87.0,12.0,1.0,4.0,3.0,4.0,,183.0,1.0,,3.0,10.0,,31.0,266.0,,,14.0,22.0,20.0,9.0,,1.0,,,,,,1.0,,,,,10.0,,,,,,10.0,9.0,6.0,9.0,3.0,53.0,53.0,1.0,,1.0,,16.0,1.0,8.0,1.0,,6.0,6.0,4.0,,10.0,1.0,65.0,53.0,,12.0,6.0,1.0,,24.0,71.0,17.0,6.0,2.0,,2.0,1.0,1.0,163.0,1.0,,1.0,1.0,,,5.0,1.0,,,6.0,,10.0,10.0,1.0,,3.0,68.0,76.0,34.0,3.0,,5.0,5.0,6.0,336.0,3.0,,,69.0,72.0,33.0,,,,,,150.0,150.0,5.0,18.0,18.0,40.1,,3.0,,,16.0,0.0,78.0,5.0,1.0,5.0,,,,5.0,,,3.0,12.0,104.0,253.0,7.0,10.0,103.0,28.0,12.0,15.0,6.0,17.0,11.0,,156.0,11.0,276.0,,,32.0,1.0,77.0,2.0,362.0,,0.0,12.0,20.0,,22.0,3.0,543.0,28.0,13.0,,7.0,6.0,13.0,0.0,,,,,,,,,,,,
2020-21,2128419,14,2020-12-19 12:30:00,14,Liverpool,Away,384.0,16.0,2.0,3.0,1.0,1.0,,268.0,3.0,1.0,5.0,3.0,4.0,34.0,649.0,,1.0,15.0,14.0,10.0,3.0,2.0,3.0,2.0,,1.0,,,1.0,,,,,10.0,,,,,,7.0,4.0,1.0,11.0,3.0,108.0,66.0,5.0,1.0,4.0,3.0,15.0,2.0,11.0,,,4.0,3.0,5.0,,6.0,,46.0,43.0,3.0,13.0,5.0,,,30.0,64.0,11.0,5.0,4.0,,3.0,,1.0,204.0,7.0,,4.0,6.0,1.0,2.0,3.0,6.0,,,5.0,,19.0,19.0,,,5.0,218.0,86.0,59.0,5.0,1.0,3.0,9.0,8.0,727.0,,,,86.0,97.0,25.0,,,,,,127.0,127.0,1.0,30.0,30.0,64.7,,,,,15.0,0.0,213.0,2.0,1.0,3.0,,,2.0,4.0,,,3.0,17.0,99.0,634.0,8.0,12.0,414.0,39.0,13.0,13.0,3.0,11.0,8.0,4.0,137.0,3.0,340.0,,1.0,19.0,4.0,67.0,,743.0,,0.0,14.0,19.0,2.0,16.0,0.0,907.0,17.0,14.0,,9.0,4.0,13.0,0.0,,,,,,,,,,,,
2020-21,2128419,14,2020-12-19 12:30:00,31,Crystal Palace,Home,167.0,24.0,1.0,4.0,3.0,2.0,2.0,137.0,3.0,1.0,6.0,8.0,2.0,32.0,300.0,,,13.0,10.0,14.0,2.0,2.0,1.0,,,,,,,,,,,3.0,,,,,1.0,3.0,11.0,3.0,4.0,1.0,79.0,72.0,1.0,1.0,,1.0,16.0,,9.0,1.0,,5.0,5.0,2.0,,9.0,,43.0,46.0,1.0,8.0,2.0,,1.0,30.0,47.0,5.0,11.0,,,3.0,2.0,,151.0,,,,,,,4.0,,1.0,,2.0,,9.0,9.0,,,6.0,75.0,71.0,39.0,4.0,,2.0,2.0,3.0,375.0,2.0,2.0,,59.0,44.0,16.0,,,,,,148.0,148.0,10.0,29.0,26.0,35.3,,,,,16.0,0.0,92.0,1.0,,,,,,2.0,,,3.0,13.0,60.0,285.0,6.0,4.0,188.0,48.0,8.0,21.0,4.0,12.0,9.0,,105.0,9.0,221.0,1.0,1.0,22.0,4.0,63.0,7.0,397.0,2.0,0.0,5.0,10.0,,14.0,1.0,555.0,15.0,14.0,,11.0,5.0,7.0,0.0,1.0,,,,,,,,,,,
2020-21,2128423,14,2020-12-19 15:00:00,20,Southampton,Home,249.0,20.0,2.0,6.0,4.0,3.0,,165.0,3.0,1.0,3.0,3.0,4.0,21.0,408.0,,,20.0,14.0,9.0,5.0,2.0,2.0,,,,,,,,,,,7.0,,,,,,5.0,5.0,6.0,7.0,2.0,88.0,59.0,,1.0,,3.0,21.0,3.0,16.0,,,6.0,6.0,10.0,,8.0,4.0,52.0,54.0,3.0,4.0,2.0,,,32.0,41.0,9.0,10.0,,,2.0,2.0,,177.0,,,,,,,6.0,,,1.0,2.0,,10.0,10.0,3.0,,3.0,111.0,63.0,35.0,6.0,,2.0,5.0,3.0,480.0,2.0,1.0,,55.0,53.0,32.0,,,,,,140.0,140.0,1.0,26.0,25.0,48.3,,,,,21.0,0.0,122.0,1.0,3.0,4.0,,,,3.0,1.0,,3.0,13.0,68.0,396.0,12.0,7.0,281.0,37.0,4.0,15.0,6.0,24.0,18.0,,93.0,5.0,241.0,,1.0,21.0,4.0,54.0,3.0,498.0,,0.0,9.0,26.0,,21.0,2.0,686.0,22.0,13.0,,9.0,6.0,13.0,0.0,,,,,,,,,,,,
2020-21,2128423,14,2020-12-19 15:00:00,43,Man City,Away,261.0,20.0,1.0,1.0,1.0,1.0,,206.0,4.0,,6.0,3.0,9.0,20.0,466.0,,,20.0,9.0,14.0,8.0,,2.0,2.0,,,,,,,,,,9.0,,,,,,4.0,7.0,2.0,5.0,6.0,108.0,62.0,1.0,1.0,,2.0,21.0,2.0,9.0,,,6.0,5.0,2.0,,11.0,2.0,54.0,52.0,2.0,18.0,10.0,,,32.0,66.0,11.0,8.0,,,2.0,,,193.0,1.0,,1.0,1.0,,,6.0,1.0,1.0,1.0,10.0,,11.0,11.0,2.0,,6.0,122.0,67.0,39.0,6.0,1.0,3.0,6.0,5.0,524.0,3.0,1.0,,64.0,51.0,16.0,,,,,,132.0,132.0,2.0,23.0,30.0,51.7,,,,1.0,21.0,0.0,124.0,2.0,1.0,3.0,,,2.0,4.0,,,1.0,19.0,93.0,449.0,7.0,9.0,281.0,36.0,18.0,31.0,3.0,9.0,7.0,2.0,129.0,4.0,275.0,1.0,,15.0,9.0,46.0,2.0,547.0,1.0,0.0,11.0,14.0,1.0,22.0,2.0,744.0,19.0,12.0,,16.0,6.0,7.0,0.0,,,,,,,,,,,,
2020-21,2128420,14,2020-12-19 17:30:00,11,Everton,Home,167.0,15.0,2.0,5.0,3.0,1.0,,162.0,5.0,,2.0,7.0,1.0,28.0,324.0,,,16.0,10.0,14.0,3.0,1.0,3.0,,,,,,1.0,,,,,4.0,,,,,1.0,6.0,9.0,4.0,3.0,6.0,66.0,48.0,1.0,1.0,,1.0,15.0,3.0,9.0,,,4.0,10.0,5.0,1.0,4.0,,37.0,42.0,1.0,17.0,9.0,,,29.0,46.0,9.0,9.0,,,1.0,,1.0,136.0,1.0,1.0,1.0,,1.0,,13.0,,,,9.0,,11.0,11.0,2.0,,2.0,94.0,56.0,30.0,3.0,,3.0,2.0,2.0,376.0,4.0,2.0,,53.0,66.0,23.0,1.0,1.0,1.0,,,120.0,120.0,3.0,30.0,10.0,42.2,,,,,15.0,0.0,105.0,1.0,,1.0,,2.0,,4.0,,,3.0,13.0,61.0,311.0,4.0,5.0,192.0,25.0,17.0,12.0,3.0,18.0,15.0,,95.0,5.0,227.0,1.0,,27.0,1.0,66.0,1.0,401.0,1.0,0.0,9.0,12.0,,17.0,1.0,553.0,13.0,17.0,,7.0,4.0,6.0,0.0,,,,,,,,,,,,
2020-21,2128420,14,2020-12-19 17:30:00,3,Arsenal,Away,239.0,6.0,,5.0,5.0,,,255.0,7.0,,6.0,4.0,2.0,30.0,489.0,,,13.0,14.0,10.0,10.0,,1.0,,,1.0,,,1.0,1.0,,1.0,,10.0,1.0,,,,,6.0,4.0,6.0,9.0,4.0,97.0,49.0,,,1.0,2.0,14.0,4.0,7.0,,,3.0,12.0,5.0,,8.0,1.0,42.0,37.0,2.0,11.0,4.0,,,29.0,68.0,9.0,9.0,1.0,,3.0,,1.0,165.0,,,,,,,8.0,,1.0,,4.0,1.0,8.0,8.0,1.0,,6.0,154.0,59.0,41.0,4.0,,6.0,4.0,2.0,532.0,3.0,2.0,1.0,80.0,73.0,28.0,,,,,1.0,109.0,109.0,3.0,23.0,17.0,57.8,,,,,14.0,0.0,135.0,,1.0,1.0,,,,7.0,1.0,,3.0,16.0,135.0,471.0,9.0,10.0,255.0,22.0,11.0,13.0,2.0,19.0,17.0,,170.0,,315.0,1.0,,8.0,2.0,54.0,,551.0,2.0,0.0,13.0,9.0,,16.0,3.0,718.0,39.0,16.0,,9.0,3.0,6.0,0.0,,,,,,,,,,,,
2020-21,2128422,14,2020-12-19 20:00:00,4,Newcastle,Home,199.0,19.0,,3.0,3.0,2.0,1.0,186.0,6.0,,5.0,4.0,3.0,31.0,382.0,,,8.0,16.0,22.0,6.0,1.0,2.0,,,1.0,,1.0,2.0,1.0,,,,6.0,1.0,,,,1.0,4.0,7.0,5.0,6.0,6.0,62.0,57.0,,,1.0,1.0,18.0,2.0,13.0,,1.0,2.0,9.0,5.0,,6.0,2.0,43.0,55.0,1.0,27.0,15.0,,,33.0,59.0,7.0,16.0,1.0,,7.0,3.0,2.0,164.0,,,,,,,8.0,,,,15.0,,20.0,20.0,,,5.0,125.0,67.0,36.0,9.0,,3.0,4.0,5.0,449.0,3.0,,1.0,72.0,65.0,25.0,,,,,1.0,125.0,125.0,4.0,25.0,23.0,49.5,,,1.0,1.0,18.0,0.0,119.0,3.0,1.0,4.0,,,,5.0,,,3.0,20.0,76.0,363.0,8.0,7.0,224.0,42.0,27.0,6.0,2.0,19.0,17.0,,110.0,3.0,265.0,1.0,,14.0,3.0,59.0,1.0,470.0,,0.0,12.0,12.0,,8.0,1.0,645.0,13.0,13.0,,5.0,2.0,9.0,0.0,,,,,,,,,,,,
2020-21,2128422,14,2020-12-19 20:00:00,54,Fulham,Away,220.0,21.0,3.0,6.0,3.0,1.0,,181.0,6.0,,1.0,2.0,5.0,33.0,395.0,,,5.0,22.0,16.0,6.0,1.0,3.0,,,,,,1.0,,,,,5.0,,,,,1.0,11.0,6.0,6.0,6.0,5.0,87.0,52.0,2.0,2.0,,3.0,16.0,3.0,5.0,,1.0,9.0,9.0,2.0,,7.0,2.0,55.0,43.0,3.0,20.0,17.0,,,33.0,62.0,17.0,7.0,,,3.0,2.0,1.0,143.0,,,,,,,9.0,,1.0,1.0,17.0,,12.0,12.0,1.0,,1.0,119.0,76.0,44.0,2.0,,3.0,4.0,4.0,460.0,2.0,1.0,,87.0,46.0,34.0,1.0,1.0,1.0,,,143.0,143.0,1.0,24.0,22.0,50.5,,2.0,,,16.0,0.0,131.0,3.0,1.0,4.0,,3.0,,4.0,,,3.0,13.0,79.0,383.0,7.0,7.0,235.0,41.0,20.0,18.0,9.0,22.0,13.0,,123.0,2.0,267.0,1.0,,15.0,5.0,64.0,,480.0,1.0,1.0,11.0,7.0,,18.0,3.0,649.0,20.0,16.0,,13.0,9.0,4.0,0.0,,,,,,,,,,,,
2020-21,2128416,14,2020-12-20 12:00:00,36,Brighton,Home,199.0,15.0,7.0,12.0,5.0,2.0,,276.0,6.0,,7.0,1.0,2.0,32.0,463.0,,,23.0,27.0,23.0,14.0,4.0,7.0,,,,,,,,,,,13.0,,1.0,,,1.0,4.0,3.0,2.0,16.0,5.0,62.0,49.0,2.0,3.0,1.0,,11.0,8.0,5.0,,,14.0,16.0,6.0,,8.0,1.0,52.0,54.0,,6.0,2.0,,,27.0,53.0,9.0,11.0,,,4.0,3.0,,141.0,,,,,,,6.0,,2.0,,2.0,1.0,1.0,1.0,,,8.0,174.0,50.0,27.0,2.0,,7.0,11.0,5.0,525.0,,1.0,,61.0,96.0,48.0,,,,,,138.0,138.0,2.0,24.0,15.0,73.5,1.0,,1.0,,11.0,0.0,168.0,,2.0,2.0,,3.0,,8.0,1.0,,3.0,13.0,157.0,444.0,4.0,18.0,221.0,38.0,6.0,13.0,12.0,37.0,25.0,,198.0,2.0,361.0,2.0,,12.0,2.0,55.0,1.0,545.0,1.0,0.0,21.0,12.0,,24.0,1.0,726.0,39.0,15.0,,9.0,14.0,3.0,0.0,,,,,,,,,,,,
