season,matchId,gameweek,kickoff,team_id,team,venue,accurateBackZonePass,accurateChippedPass,accurateCornersIntobox,accurateCross,accurateCrossNocorner,accurateFlickOn,accurateFreekickCross,accurateFwdZonePass,accurateGoalKicks,accurateKeeperSweeper,accurateKeeperThrows,accurateLaunches,accurateLayoffs,accurateLongBalls,accuratePass,accuratePullBack,accurateThroughBall,accurateThrows,aerialLost,aerialWon,attAssistOpenplay,attAssistSetplay,attCorner,attFastbreak,attFreekickGoal,attFreekickMiss,attFreekickTarget,attFreekickTotal,attIboxOwnGoal,attLgCentre,attLgLeft,attObxdLeft,attOneOnOne,attOpenplay,attPenGoal,attPenTarget,attPostHigh,attPostLeft,attPostRight,attSetpiece,attemptedTackleFoul,attemptsConcededIbox,attemptsConcededObox,attemptsIbox,attemptsObox,backwardPass,ballRecovery,bigChanceCreated,bigChanceMissed,bigChanceScored,blockedCross,blockedPass,blockedScoringAtt,challengeLost,clearanceOffLine,contentiousDecision,cornerTaken,crosses18yard,crosses18yardplus,defenderGoals,dispossessed,divingSave,duelLost,duelWon,effectiveBlockedCross,effectiveClearance,effectiveHeadClearance,errorLeadToGoal,errorLeadToShot,finalThirdEntries,fkFoulLost,fkFoulWon,forwardGoals,foulThrowIn,fouledFinalThird,freekickCross,freekickTotal,fwdPass,goalAssist,goalAssistDeadball,goalAssistIntentional,goalAssistOpenplay,goalAssistSetplay,goalFastbreak,goalKicks,goalsOpenplay,goodHighClaim,handBall,headClearance,hitWoodwork,interception,interceptionWon,interceptionsInBox,keeperThrows,leftsidePass,longPassOwnToOpp,longPassOwnToOppSuccess,lostCorners,midfielderGoals,offtargetAttAssist,ontargetAttAssist,ontargetScoringAtt,openPlayPass,outfielderBlock,overrun,ownGoals,passesLeft,passesRight,penAreaEntries,penGoalsConceded,penaltyConceded,penaltyFaced,penaltyWon,possLostAll,possLostCtrl,possWonAtt3rd,possWonDef3rd,possWonMid3rd,possessionPercentage,postScoringAtt,ptsDroppedWinningPos,ptsGainedLosingPos,punches,putThrough,redCard,rightsidePass,savedIbox,savedObox,saves,shieldBallOop,shotFastbreak,shotOffTarget,sixYardBlock,subsMade,successfulFinalThirdPasses,successfulOpenPlayPass,successfulPutThrough,totalAttAssist,totalBackZonePass,totalChippedPass,totalClearance,totalContest,totalCornersIntobox,totalCross,totalCrossNocorner,totalFastbreak,totalFinalThirdPasses,totalFlickOn,totalFwdZonePass,totalHighClaim,totalKeeperSweeper,totalLaunches,totalLayoffs,totalLongBalls,totalOffside,totalPass,totalPullBack,totalRedCard,totalScoringAtt,totalTackle,totalThroughBall,totalThrows,totalYelCard,touches,touchesInOppBox,unsuccessfulTouch,wonContest,wonCorners,wonTackle,yellowCard,attFreekickPost,attObxdRight,attPenMiss,penaltySave,secondYellow,attLgRight,attPenPost
2016-17,855361,19,2017-01-01 13:30:00,6,Spurs,Away,258.0,27.0,2.0,4.0,4.0,2.0,1.0,226.0,3.0,2.0,5.0,1.0,10.0,40.0,480.0,,1.0,29.0,13.0,14.0,11.0,1.0,1.0,,,,1.0,1.0,,,,,2.0,15.0,,,1.0,,,2.0,2.0,4.0,2.0,11.0,8.0,101.0,65.0,3.0,,4.0,2.0,17.0,2.0,5.0,,1.0,3.0,6.0,9.0,,13.0,1.0,42.0,52.0,2.0,17.0,10.0,,,68.0,6.0,11.0,2.0,,4.0,1.0,1.0,182.0,3.0,,3.0,3.0,,,4.0,4.0,1.0,1.0,10.0,1.0,8.0,8.0,,5.0,154.0,86.0,55.0,,2.0,9.0,6.0,6.0,557.0,3.0,1.0,,63.0,90.0,31.0,,,,,150.0,150.0,10.0,23.0,26.0,66.2,1.0,,,,17.0,0.0,141.0,1.0,,1.0,,,11.0,,3.0,116.0,461.0,10.0,15.0,286.0,49.0,17.0,11.0,3.0,17.0,16.0,,163.0,3.0,309.0,1.0,2.0,14.0,13.0,70.0,3.0,578.0,1.0,0.0,19.0,22.0,2.0,32.0,0.0,779.0,25.0,13.0,5.0,3.0,17.0,0.0,,,,,,,
2016-17,855352,19,2017-01-01 16:00:00,3,Arsenal,Home,204.0,27.0,,4.0,4.0,3.0,,341.0,4.0,,6.0,5.0,26.0,36.0,541.0,,2.0,18.0,23.0,15.0,15.0,,4.0,1.0,,,,1.0,,,,,,17.0,,,,,,,5.0,4.0,3.0,14.0,8.0,85.0,71.0,1.0,1.0,,,16.0,10.0,7.0,,,8.0,11.0,4.0,,17.0,3.0,59.0,57.0,,36.0,22.0,,,67.0,9.0,7.0,1.0,,4.0,1.0,1.0,194.0,1.0,,1.0,1.0,,1.0,8.0,2.0,1.0,,22.0,,9.0,9.0,,6.0,199.0,83.0,64.0,4.0,1.0,4.0,12.0,7.0,613.0,1.0,1.0,,99.0,72.0,47.0,,,,,140.0,140.0,7.0,33.0,22.0,64.1,,,,1.0,16.0,0.0,159.0,2.0,2.0,4.0,,1.0,5.0,1.0,3.0,175.0,522.0,3.0,16.0,226.0,46.0,36.0,13.0,4.0,20.0,16.0,2.0,231.0,8.0,431.0,1.0,,9.0,29.0,58.0,2.0,637.0,5.0,0.0,22.0,25.0,2.0,20.0,1.0,837.0,46.0,3.0,10.0,8.0,18.0,0.0,,,,,,,
2016-17,855352,19,2017-01-01 16:00:00,31,Crystal Palace,Away,111.0,4.0,2.0,4.0,2.0,4.0,,151.0,7.0,2.0,3.0,12.0,8.0,26.0,258.0,,,9.0,15.0,23.0,4.0,1.0,3.0,,,,,,,,,,,4.0,,,,,,,7.0,14.0,8.0,4.0,3.0,53.0,75.0,1.0,1.0,,,16.0,1.0,10.0,,,4.0,4.0,9.0,,14.0,3.0,57.0,59.0,,26.0,9.0,,,62.0,7.0,9.0,,,3.0,2.0,,151.0,,,,,,,13.0,,6.0,,9.0,,21.0,21.0,5.0,3.0,71.0,76.0,33.0,8.0,,2.0,3.0,4.0,319.0,10.0,2.0,,65.0,34.0,27.0,,,,,147.0,147.0,5.0,29.0,27.0,35.9,,,,,16.0,0.0,76.0,3.0,2.0,5.0,,,2.0,,3.0,73.0,241.0,13.0,5.0,125.0,23.0,26.0,18.0,3.0,18.0,15.0,,130.0,14.0,244.0,6.0,2.0,29.0,8.0,71.0,3.0,351.0,,0.0,7.0,20.0,,9.0,1.0,561.0,13.0,10.0,7.0,4.0,14.0,0.0,,,,,,,
2016-17,855366,20,2017-01-02 12:30:00,13,Leicester,Away,82.0,14.0,1.0,3.0,2.0,5.0,,140.0,7.0,,1.0,9.0,8.0,30.0,219.0,,,17.0,25.0,32.0,7.0,1.0,1.0,,,,1.0,2.0,,,,,,6.0,,,,,,1.0,6.0,4.0,5.0,4.0,6.0,44.0,70.0,,,,3.0,14.0,2.0,16.0,,,2.0,6.0,7.0,,10.0,,66.0,68.0,3.0,36.0,17.0,,1.0,64.0,9.0,10.0,,,3.0,,2.0,153.0,,,,,,,13.0,,4.0,2.0,17.0,,13.0,13.0,2.0,1.0,66.0,77.0,36.0,2.0,,4.0,4.0,4.0,300.0,2.0,1.0,,47.0,56.0,22.0,,,,,174.0,174.0,6.0,23.0,30.0,37.6,,,,,14.0,0.0,68.0,,1.0,1.0,2.0,,4.0,,3.0,62.0,202.0,7.0,8.0,107.0,22.0,36.0,12.0,2.0,15.0,13.0,,106.0,21.0,239.0,4.0,,38.0,11.0,75.0,,331.0,,0.0,10.0,22.0,,31.0,0.0,534.0,15.0,17.0,4.0,2.0,19.0,0.0,,,,,,,
2016-17,855366,20,2017-01-02 12:30:00,25,Boro,Home,188.0,21.0,,7.0,7.0,3.0,1.0,250.0,3.0,,7.0,7.0,12.0,43.0,431.0,,1.0,19.0,32.0,25.0,5.0,1.0,,,,,,,,,,,,8.0,,,,,,1.0,10.0,4.0,6.0,4.0,5.0,79.0,81.0,,1.0,,4.0,14.0,3.0,4.0,,,2.0,23.0,14.0,,15.0,1.0,68.0,66.0,4.0,25.0,13.0,,,60.0,10.0,7.0,,1.0,1.0,1.0,,182.0,,,,,,,5.0,,1.0,,13.0,,11.0,11.0,,7.0,118.0,76.0,49.0,2.0,,3.0,3.0,1.0,515.0,2.0,6.0,,57.0,131.0,40.0,,,,,182.0,182.0,4.0,24.0,42.0,62.4,,,,,14.0,0.0,151.0,2.0,2.0,4.0,1.0,,5.0,,3.0,123.0,420.0,7.0,6.0,219.0,33.0,25.0,23.0,2.0,40.0,38.0,,160.0,7.0,351.0,1.0,,27.0,13.0,76.0,,530.0,,0.0,9.0,18.0,2.0,21.0,3.0,762.0,23.0,19.0,16.0,2.0,13.0,0.0,,,,,,,
2016-17,855364,20,2017-01-02 15:00:00,11,Everton,Home,141.0,10.0,2.0,3.0,1.0,4.0,,229.0,4.0,,1.0,13.0,8.0,37.0,367.0,1.0,1.0,19.0,14.0,20.0,10.0,1.0,4.0,1.0,,,,,,,,,,12.0,1.0,,,,,,4.0,7.0,5.0,10.0,7.0,64.0,59.0,2.0,1.0,2.0,5.0,20.0,6.0,8.0,,,10.0,10.0,3.0,1.0,16.0,2.0,51.0,67.0,5.0,31.0,18.0,,,69.0,5.0,14.0,1.0,,1.0,,,193.0,2.0,,1.0,2.0,,,8.0,2.0,,,18.0,,12.0,12.0,,1.0,128.0,92.0,41.0,8.0,,5.0,8.0,6.0,460.0,3.0,4.0,,53.0,98.0,34.0,,,,1.0,184.0,184.0,6.0,27.0,25.0,54.0,,,,2.0,20.0,0.0,102.0,2.0,1.0,3.0,,1.0,5.0,,3.0,117.0,349.0,10.0,13.0,167.0,23.0,31.0,19.0,7.0,20.0,13.0,1.0,171.0,12.0,340.0,,,50.0,11.0,91.0,4.0,487.0,1.0,0.0,17.0,23.0,1.0,23.0,0.0,715.0,30.0,11.0,11.0,10.0,14.0,0.0,,,,,,,
2016-17,855364,20,2017-01-02 15:00:00,20,Southampton,Away,126.0,15.0,4.0,6.0,2.0,,,177.0,2.0,,3.0,4.0,16.0,20.0,297.0,,3.0,18.0,20.0,14.0,7.0,1.0,2.0,,,,,,,,,,,10.0,,,,,,,4.0,10.0,7.0,7.0,5.0,64.0,69.0,1.0,1.0,,1.0,20.0,3.0,11.0,,,8.0,11.0,7.0,,16.0,2.0,67.0,51.0,1.0,34.0,15.0,1.0,1.0,51.0,14.0,5.0,,,1.0,1.0,,170.0,,,,,,,8.0,,1.0,,15.0,,21.0,21.0,1.0,3.0,95.0,91.0,43.0,10.0,,5.0,3.0,3.0,381.0,6.0,2.0,,84.0,52.0,26.0,1.0,1.0,1.0,,178.0,178.0,7.0,27.0,29.0,46.0,,,,,20.0,0.0,74.0,2.0,1.0,3.0,,,6.0,,3.0,83.0,282.0,10.0,8.0,148.0,32.0,34.0,15.0,7.0,26.0,19.0,,117.0,8.0,281.0,2.0,,22.0,17.0,51.0,2.0,403.0,,0.0,12.0,24.0,3.0,25.0,1.0,645.0,17.0,18.0,8.0,8.0,17.0,0.0,,,,,,,
2016-17,855365,20,2017-01-02 15:00:00,43,Man City,Home,186.0,7.0,,2.0,2.0,,,175.0,2.0,2.0,5.0,4.0,11.0,16.0,359.0,,1.0,15.0,31.0,34.0,10.0,,2.0,,,,,,,,,,,12.0,,,,,,,6.0,6.0,5.0,5.0,9.0,74.0,54.0,,,,3.0,18.0,7.0,7.0,1.0,,8.0,6.0,2.0,1.0,7.0,,66.0,62.0,3.0,45.0,27.0,,,56.0,11.0,11.0,,,3.0,2.0,,173.0,1.0,,,1.0,,,6.0,2.0,,,27.0,,9.0,9.0,2.0,5.0,101.0,69.0,31.0,8.0,,4.0,7.0,3.0,426.0,3.0,2.0,,46.0,72.0,18.0,,,,,143.0,143.0,1.0,20.0,24.0,55.0,,,,,18.0,0.0,102.0,2.0,,1.0,,,4.0,,3.0,87.0,345.0,9.0,11.0,210.0,20.0,45.0,20.0,4.0,14.0,10.0,,123.0,3.0,254.0,,2.0,31.0,11.0,56.0,3.0,450.0,,1.0,14.0,9.0,2.0,19.0,4.0,649.0,25.0,13.0,9.0,8.0,6.0,0.0,,,,,,,
2016-17,855365,20,2017-01-02 15:00:00,90,Burnley,Away,142.0,17.0,3.0,8.0,5.0,2.0,,113.0,5.0,,1.0,5.0,10.0,44.0,247.0,,,20.0,34.0,31.0,5.0,1.0,4.0,,,,,2.0,,,,,,5.0,,,,,,,6.0,5.0,9.0,6.0,5.0,55.0,48.0,,,,,18.0,2.0,9.0,,,8.0,14.0,3.0,1.0,5.0,1.0,62.0,66.0,,19.0,10.0,1.0,,69.0,11.0,11.0,,,4.0,1.0,2.0,150.0,,,,,,,8.0,,,,10.0,,12.0,12.0,1.0,1.0,78.0,79.0,31.0,8.0,,3.0,3.0,3.0,333.0,7.0,1.0,,39.0,48.0,39.0,,,,,157.0,157.0,1.0,21.0,21.0,45.0,,,,,18.0,0.0,74.0,,1.0,1.0,1.0,,6.0,,3.0,55.0,235.0,9.0,6.0,160.0,32.0,19.0,11.0,7.0,25.0,18.0,,116.0,9.0,222.0,,,34.0,10.0,89.0,3.0,357.0,,0.0,11.0,15.0,,24.0,3.0,534.0,18.0,13.0,7.0,8.0,10.0,0.0,,,,,,,
2016-17,855368,20,2017-01-02 15:00:00,14,Liverpool,Away,284.0,26.0,3.0,7.0,4.0,3.0,1.0,328.0,3.0,,3.0,8.0,14.0,34.0,605.0,,,25.0,9.0,14.0,13.0,5.0,5.0,,,,,,,,,,,14.0,,,,,,2.0,6.0,5.0,5.0,12.0,9.0,98.0,78.0,2.0,2.0,1.0,1.0,16.0,3.0,6.0,,,5.0,12.0,2.0,,14.0,1.0,43.0,46.0,1.0,28.0,20.0,,,68.0,10.0,10.0,2.0,,3.0,3.0,,215.0,1.0,,,,1.0,,3.0,,1.0,3.0,20.0,,9.0,9.0,,3.0,195.0,86.0,59.0,2.0,,3.0,16.0,15.0,680.0,4.0,2.0,,89.0,100.0,39.0,2.0,2.0,2.0,,145.0,145.0,7.0,31.0,33.0,70.7,,2.0,,,16.0,0.0,190.0,,3.0,3.0,,,3.0,1.0,3.0,175.0,588.0,7.0,19.0,302.0,36.0,28.0,20.0,5.0,22.0,17.0,,225.0,7.0,418.0,1.0,,34.0,15.0,64.0,3.0,698.0,2.0,0.0,21.0,9.0,1.0,25.0,3.0,906.0,35.0,11.0,13.0,5.0,6.0,0.0,,,,,,,
2016-17,855368,20,2017-01-02 15:00:00,56,Sunderland,Home,107.0,10.0,,,,2.0,,92.0,3.0,,3.0,5.0,1.0,13.0,199.0,,2.0,11.0,14.0,9.0,5.0,,,,,,,1.0,,,,,,7.0,2.0,,,,,,7.0,12.0,9.0,5.0,5.0,45.0,76.0,,,2.0,2.0,16.0,5.0,13.0,,1.0,2.0,,3.0,,8.0,8.0,46.0,43.0,2.0,27.0,9.0,,,55.0,10.0,7.0,2.0,,6.0,1.0,1.0,114.0,,,,,,,5.0,,1.0,,9.0,,18.0,18.0,2.0,3.0,69.0,70.0,22.0,5.0,,,5.0,5.0,267.0,2.0,3.0,,50.0,42.0,17.0,,,,2.0,133.0,133.0,2.0,31.0,29.0,29.3,,,1.0,,16.0,0.0,62.0,6.0,7.0,13.0,,,,,2.0,47.0,191.0,9.0,5.0,127.0,26.0,27.0,8.0,2.0,6.0,4.0,,93.0,5.0,169.0,1.0,,39.0,1.0,73.0,3.0,290.0,,0.0,10.0,21.0,3.0,14.0,2.0,473.0,11.0,17.0,6.0,2.0,15.0,0.0,,,,,,,
2016-17,855370,20,2017-01-02 15:00:00,35,West Brom,Home,124.0,14.0,3.0,8.0,5.0,2.0,,153.0,4.0,,2.0,12.0,14.0,36.0,269.0,,,7.0,23.0,13.0,5.0,,2.0,,,,,,,,,,,6.0,,,,,,,3.0,9.0,8.0,6.0,2.0,55.0,56.0,1.0,,1.0,7.0,7.0,3.0,9.0,,,7.0,12.0,13.0,2.0,9.0,3.0,50.0,45.0,7.0,35.0,18.0,,,60.0,5.0,4.0,,,,,,118.0,2.0,2.0,2.0,,2.0,,11.0,1.0,,,18.0,,16.0,16.0,4.0,2.0,84.0,81.0,45.0,9.0,1.0,,7.0,5.0,329.0,2.0,4.0,,35.0,70.0,28.0,,,,,136.0,136.0,2.0,29.0,20.0,41.0,,,3.0,,7.0,0.0,89.0,2.0,3.0,5.0,,,,,3.0,65.0,260.0,4.0,7.0,138.0,18.0,35.0,16.0,7.0,32.0,25.0,,108.0,9.0,240.0,,,39.0,15.0,73.0,,346.0,,0.0,8.0,18.0,,14.0,0.0,543.0,17.0,10.0,11.0,7.0,13.0,0.0,,,,,,,
2016-17,855370,20,2017-01-02 15:00:00,88,Hull,Away,187.0,19.0,4.0,9.0,5.0,3.0,,262.0,3.0,,,8.0,25.0,34.0,440.0,,,15.0,13.0,23.0,10.0,3.0,5.0,,,,1.0,1.0,,,,,,11.0,,,,,,,,6.0,2.0,9.0,8.0,85.0,64.0,1.0,,1.0,6.0,7.0,2.0,11.0,,,9.0,14.0,8.0,,11.0,1.0,45.0,50.0,6.0,40.0,26.0,,,66.0,4.0,5.0,1.0,,1.0,,1.0,172.0,1.0,,1.0,1.0,,,5.0,1.0,1.0,,26.0,,12.0,12.0,,,128.0,77.0,53.0,7.0,,8.0,6.0,6.0,498.0,3.0,1.0,,57.0,88.0,34.0,,,,,132.0,132.0,2.0,29.0,27.0,59.0,,3.0,,1.0,7.0,0.0,131.0,2.0,,2.0,1.0,,9.0,,2.0,124.0,427.0,3.0,14.0,203.0,35.0,40.0,16.0,8.0,30.0,22.0,,161.0,12.0,343.0,1.0,,27.0,28.0,69.0,,516.0,,0.0,17.0,14.0,2.0,17.0,0.0,715.0,21.0,14.0,9.0,9.0,13.0,0.0,,,,,,,
2016-17,855371,20,2017-01-02 17:15:00,1,Man Utd,Away,263.0,34.0,,2.0,2.0,,,381.0,6.0,1.0,2.0,3.0,17.0,46.0,642.0,1.0,,12.0,8.0,8.0,9.0,,,,,,,1.0,,,,,,12.0,,,,,1.0,,7.0,3.0,5.0,8.0,5.0,117.0,55.0,1.0,2.0,,,16.0,2.0,13.0,,,1.0,8.0,5.0,,9.0,2.0,46.0,40.0,,25.0,13.0,,,80.0,13.0,8.0,1.0,,3.0,,1.0,190.0,2.0,,1.0,2.0,,,8.0,2.0,,,13.0,2.0,19.0,19.0,,2.0,206.0,74.0,54.0,2.0,,4.0,7.0,6.0,695.0,1.0,1.0,,128.0,83.0,36.0,,,,,112.0,112.0,6.0,24.0,23.0,63.8,1.0,,,,16.0,0.0,200.0,1.0,1.0,2.0,1.0,,5.0,,3.0,197.0,628.0,10.0,11.0,275.0,43.0,25.0,10.0,1.0,14.0,13.0,,240.0,3.0,452.0,,1.0,12.0,20.0,65.0,5.0,713.0,1.0,0.0,13.0,18.0,2.0,12.0,2.0,883.0,27.0,10.0,6.0,1.0,13.0,0.0,,,,,,,
2016-17,855371,20,2017-01-02 17:15:00,21,West Ham,Home,176.0,16.0,,3.0,3.0,4.0,1.0,136.0,1.0,,6.0,13.0,10.0,25.0,309.0,,1.0,14.0,8.0,8.0,6.0,1.0,1.0,,,,,,,,,,1.0,6.0,,,,,,1.0,7.0,8.0,5.0,3.0,5.0,59.0,60.0,1.0,1.0,,2.0,16.0,1.0,6.0,,2.0,2.0,4.0,4.0,,10.0,4.0,40.0,46.0,2.0,18.0,9.0,1.0,,46.0,9.0,13.0,,,3.0,2.0,,163.0,,,,,,,8.0,,1.0,1.0,9.0,,12.0,12.0,1.0,6.0,97.0,60.0,32.0,1.0,,4.0,3.0,2.0,366.0,2.0,2.0,,46.0,53.0,19.0,,,,,137.0,137.0,1.0,36.0,14.0,36.2,,,,1.0,16.0,0.0,77.0,4.0,,4.0,,,5.0,,3.0,65.0,291.0,6.0,7.0,203.0,33.0,18.0,21.0,2.0,12.0,10.0,,101.0,7.0,205.0,1.0,,25.0,11.0,52.0,,396.0,,1.0,8.0,13.0,1.0,18.0,2.0,569.0,11.0,17.0,13.0,2.0,9.0,0.0,,,,,,,
2016-17,855362,20,2017-01-03 19:45:00,3,Arsenal,Away,195.0,34.0,1.0,4.0,3.0,3.0,,278.0,3.0,,6.0,5.0,15.0,29.0,469.0,1.0,,17.0,17.0,16.0,10.0,,1.0,,,,,,,,,,,13.0,,,,,,,3.0,6.0,7.0,9.0,5.0,65.0,67.0,1.0,,1.0,2.0,19.0,5.0,15.0,,1.0,7.0,10.0,7.0,,7.0,1.0,54.0,49.0,2.0,11.0,5.0,,1.0,73.0,12.0,9.0,1.0,,1.0,1.0,,217.0,3.0,,3.0,3.0,,,5.0,3.0,2.0,2.0,5.0,,12.0,12.0,,6.0,151.0,79.0,48.0,4.0,1.0,4.0,9.0,4.0,547.0,1.0,3.0,,73.0,64.0,54.0,1.0,1.0,1.0,,161.0,161.0,4.0,32.0,21.0,60.4,,,1.0,1.0,19.0,0.0,138.0,1.0,2.0,3.0,1.0,,5.0,1.0,3.0,164.0,453.0,11.0,13.0,225.0,59.0,11.0,12.0,6.0,24.0,18.0,,213.0,10.0,370.0,2.0,,25.0,15.0,60.0,3.0,571.0,1.0,0.0,14.0,17.0,5.0,21.0,3.0,762.0,35.0,17.0,7.0,7.0,13.0,0.0,,,,,,,
2016-17,855362,20,2017-01-03 19:45:00,91,Bournemouth,Home,119.0,9.0,1.0,2.0,1.0,4.0,1.0,158.0,2.0,,7.0,17.0,7.0,31.0,275.0,1.0,1.0,13.0,16.0,17.0,6.0,1.0,2.0,,,,1.0,2.0,,,,,1.0,8.0,1.0,,,,,,5.0,9.0,5.0,6.0,7.0,76.0,70.0,1.0,,2.0,6.0,19.0,2.0,7.0,,1.0,4.0,7.0,2.0,1.0,11.0,,49.0,54.0,6.0,42.0,23.0,,,61.0,10.0,10.0,1.0,1.0,4.0,1.0,2.0,154.0,2.0,,1.0,2.0,,,8.0,2.0,2.0,1.0,23.0,,12.0,12.0,,7.0,70.0,71.0,31.0,7.0,1.0,5.0,4.0,6.0,346.0,5.0,1.0,,64.0,91.0,21.0,,,,1.0,143.0,143.0,4.0,30.0,24.0,39.6,,2.0,,,19.0,0.0,76.0,,1.0,1.0,1.0,,5.0,,3.0,95.0,258.0,8.0,9.0,140.0,15.0,42.0,22.0,1.0,11.0,10.0,,144.0,12.0,247.0,2.0,,50.0,8.0,79.0,2.0,376.0,1.0,1.0,13.0,12.0,1.0,15.0,3.0,583.0,24.0,9.0,15.0,4.0,8.0,0.0,,,,,,,
2016-17,855363,20,2017-01-03 20:00:00,31,Crystal Palace,Home,181.0,4.0,,3.0,3.0,3.0,,137.0,1.0,,4.0,13.0,9.0,20.0,315.0,,,26.0,23.0,11.0,2.0,,,,,,1.0,1.0,,,,,,5.0,,,,,,1.0,6.0,7.0,4.0,4.0,3.0,65.0,45.0,,,,2.0,13.0,2.0,9.0,,1.0,4.0,14.0,7.0,,8.0,1.0,57.0,46.0,2.0,22.0,11.0,1.0,,69.0,13.0,14.0,,,4.0,3.0,1.0,146.0,1.0,,1.0,1.0,,,6.0,1.0,,,11.0,,25.0,25.0,1.0,4.0,89.0,69.0,35.0,5.0,1.0,1.0,2.0,3.0,389.0,2.0,3.0,,32.0,74.0,36.0,,,,,156.0,156.0,3.0,17.0,19.0,47.1,,,,,13.0,0.0,111.0,2.0,,2.0,,,2.0,,3.0,67.0,300.0,6.0,3.0,202.0,16.0,22.0,8.0,4.0,28.0,24.0,,118.0,9.0,237.0,,,46.0,9.0,61.0,1.0,411.0,,0.0,7.0,17.0,,32.0,2.0,617.0,16.0,13.0,4.0,4.0,15.0,0.0,,1.0,,,,,
2016-17,855363,20,2017-01-03 20:00:00,80,Swansea,Away,167.0,18.0,1.0,5.0,4.0,,2.0,215.0,3.0,,2.0,9.0,12.0,48.0,377.0,,2.0,26.0,11.0,23.0,5.0,2.0,1.0,1.0,,,,,,,,,,8.0,,,,,,2.0,4.0,4.0,3.0,7.0,4.0,85.0,52.0,2.0,2.0,,2.0,13.0,2.0,4.0,,,5.0,11.0,2.0,1.0,11.0,1.0,46.0,57.0,2.0,48.0,31.0,,,72.0,14.0,13.0,,,2.0,2.0,,167.0,2.0,1.0,2.0,1.0,1.0,,4.0,1.0,2.0,,31.0,,8.0,8.0,,2.0,107.0,83.0,56.0,4.0,,4.0,5.0,4.0,455.0,2.0,2.0,,61.0,100.0,29.0,,,,,148.0,148.0,4.0,24.0,18.0,52.9,,,,,13.0,0.0,118.0,1.0,1.0,2.0,1.0,1.0,5.0,,3.0,108.0,361.0,7.0,9.0,198.0,34.0,48.0,15.0,3.0,18.0,15.0,1.0,155.0,1.0,297.0,3.0,,28.0,15.0,83.0,1.0,477.0,,0.0,11.0,12.0,2.0,30.0,1.0,689.0,16.0,11.0,9.0,5.0,9.0,0.0,,,,,,,
2016-17,855367,20,2017-01-03 20:00:00,110,Stoke,Home,167.0,19.0,4.0,9.0,5.0,2.0,,138.0,3.0,,2.0,7.0,9.0,26.0,296.0,,1.0,24.0,23.0,26.0,10.0,1.0,4.0,,,,,,,,,,1.0,11.0,,,,,,1.0,3.0,5.0,4.0,11.0,5.0,64.0,59.0,3.0,2.0,1.0,,19.0,4.0,6.0,1.0,,7.0,18.0,9.0,1.0,12.0,1.0,53.0,60.0,,42.0,20.0,,,62.0,10.0,15.0,1.0,,3.0,,,158.0,2.0,1.0,2.0,1.0,1.0,,5.0,1.0,,,20.0,,9.0,9.0,1.0,2.0,98.0,66.0,38.0,6.0,,5.0,8.0,5.0,376.0,4.0,2.0,,68.0,57.0,34.0,,,,,171.0,171.0,3.0,26.0,27.0,54.0,,,,3.0,19.0,0.0,79.0,2.0,,1.0,,,7.0,,2.0,70.0,279.0,10.0,13.0,191.0,31.0,42.0,16.0,6.0,33.0,27.0,,119.0,8.0,241.0,,,23.0,11.0,57.0,3.0,399.0,,0.0,16.0,7.0,2.0,31.0,1.0,629.0,21.0,16.0,12.0,7.0,5.0,0.0,,,,,,,
2016-17,855367,20,2017-01-03 20:00:00,57,Watford,Away,124.0,26.0,1.0,4.0,3.0,7.0,,117.0,3.0,,,6.0,9.0,22.0,237.0,,,18.0,26.0,23.0,5.0,2.0,2.0,,,,,1.0,,,,,,5.0,,,,,,1.0,8.0,11.0,5.0,5.0,4.0,54.0,55.0,,,,6.0,19.0,3.0,12.0,,,6.0,3.0,6.0,,7.0,3.0,60.0,53.0,6.0,29.0,14.0,1.0,1.0,60.0,15.0,10.0,,,4.0,3.0,1.0,149.0,,,,,,,11.0,,,,14.0,,11.0,11.0,1.0,,71.0,74.0,31.0,7.0,,2.0,5.0,2.0,329.0,4.0,,,43.0,33.0,36.0,,,,,165.0,165.0,3.0,30.0,19.0,46.0,,,,1.0,19.0,0.0,78.0,3.0,,3.0,,,4.0,,3.0,49.0,227.0,9.0,7.0,151.0,48.0,29.0,6.0,6.0,18.0,12.0,,102.0,12.0,219.0,,,36.0,11.0,77.0,,352.0,,0.0,9.0,16.0,,27.0,2.0,542.0,25.0,20.0,6.0,6.0,10.0,0.0,,,,,,,
