season,matchId,gameweek,kickoff,team_id,team,venue,accurateBackZonePass,accurateChippedPass,accurateCornersIntobox,accurateCross,accurateCrossNocorner,accurateFlickOn,accurateFreekickCross,accurateFwdZonePass,accurateGoalKicks,accurateKeeperSweeper,accurateKeeperThrows,accurateLaunches,accurateLayoffs,accurateLongBalls,accuratePass,accuratePullBack,accurateThroughBall,accurateThrows,aerialLost,aerialWon,attAssistOpenplay,attAssistSetplay,attCorner,attFastbreak,attFreekickGoal,attFreekickMiss,attFreekickTarget,attFreekickTotal,attLgCentre,attOneOnOne,attOpenplay,attPenGoal,attPostHigh,attPostLeft,attPostRight,attSetpiece,attemptedTackleFoul,attemptsConcededIbox,attemptsConcededObox,attemptsIbox,attemptsObox,backwardPass,ballRecovery,bigChanceCreated,bigChanceMissed,bigChanceScored,blockedCross,blockedPass,blockedScoringAtt,challengeLost,clearanceOffLine,contentiousDecision,cornerTaken,crosses18yard,crosses18yardplus,defenderGoals,dispossessed,divingSave,duelLost,duelWon,effectiveBlockedCross,effectiveClearance,effectiveHeadClearance,errorLeadToGoal,errorLeadToShot,finalThirdEntries,fkFoulLost,fkFoulWon,forwardGoals,foulThrowIn,fouledFinalThird,freekickCross,freekickTotal,fwdPass,goalAssist,goalAssistDeadball,goalAssistIntentional,goalAssistOpenplay,goalAssistSetplay,goalFastbreak,goalKicks,goalsOpenplay,goodHighClaim,handBall,headClearance,hitWoodwork,interception,interceptionWon,interceptionsInBox,keeperThrows,leftsidePass,longPassOwnToOpp,longPassOwnToOppSuccess,lostCorners,midfielderGoals,offtargetAttAssist,ontargetAttAssist,ontargetScoringAtt,openPlayPass,outfielderBlock,overrun,passesLeft,passesRight,penAreaEntries,penGoalsConceded,penaltyConceded,penaltyFaced,penaltySave,penaltyWon,possLostAll,possLostCtrl,possWonAtt3rd,possWonDef3rd,possWonMid3rd,possessionPercentage,postScoringAtt,ptsDroppedWinningPos,ptsGainedLosingPos,punches,putThrough,redCard,rightsidePass,savedIbox,savedObox,saves,secondYellow,shieldBallOop,shotFastbreak,shotOffTarget,sixYardBlock,subsMade,successfulFinalThirdPasses,successfulOpenPlayPass,successfulPutThrough,totalAttAssist,totalBackZonePass,totalChippedPass,totalClearance,totalContest,totalCornersIntobox,totalCross,totalCrossNocorner,totalFastbreak,totalFinalThirdPasses,totalFlickOn,totalFwdZonePass,totalHighClaim,totalKeeperSweeper,totalLaunches,totalLayoffs,totalLongBalls,totalOffside,totalPass,totalPullBack,totalRedCard,totalScoringAtt,totalTackle,totalThroughBall,totalThrows,totalYelCard,touches,touchesInOppBox,unsuccessfulTouch,wonContest,wonCorners,wonTackle,yellowCard,attFreekickPost,attObxdLeft,attIboxOwnGoal,attLgRight,attPenTarget,ownGoals,attOboxOwnGoal,attObxdRight,expectedAssists,expectedGoals,expectedGoalsOnTarget,expectedGoalsOnTargetConceded,expectedGoalsFreekick,attPenPost,keeperGoals,subsGoals,winningGoal,rescindedRedCard
2019-20,1059708,1,2019-08-10 15:00:00,36,Brighton,Away,213.0,29.0,1.0,2.0,1.0,1.0,,136.0,3.0,,8.0,2.0,7.0,42.0,347.0,,1.0,13.0,14.0,19.0,2.0,,,,,,,,,,5.0,,,,,,7.0,4.0,7.0,3.0,2.0,78.0,67.0,2.0,,2.0,1.0,21.0,,9.0,,1.0,2.0,8.0,2.0,,6.0,2.0,46.0,62.0,1.0,24.0,11.0,,1.0,40.0,11.0,14.0,,,1.0,,,142.0,2.0,,2.0,2.0,,,8.0,2.0,,,11.0,,11.0,11.0,,8.0,106.0,66.0,34.0,5.0,,1.0,3.0,3.0,418.0,4.0,1.0,52.0,68.0,21.0,,,,,,146.0,146.0,1.0,34.0,21.0,51.8,,,,,21.0,0.0,116.0,2.0,1.0,3.0,,2.0,,2.0,,3.0,60.0,332.0,7.0,4.0,249.0,53.0,24.0,12.0,2.0,12.0,10.0,,96.0,4.0,205.0,,,17.0,8.0,77.0,3.0,442.0,,0.0,5.0,24.0,1.0,19.0,1.0,637.0,12.0,19.0,6.0,2.0,14.0,0.0,,,,,,,,,,,,,,,,,,
2019-20,1059708,1,2019-08-10 15:00:00,57,Watford,Home,152.0,14.0,,4.0,4.0,4.0,1.0,177.0,4.0,,2.0,9.0,3.0,24.0,325.0,,,18.0,19.0,14.0,5.0,,1.0,,,,,2.0,,,5.0,,,,,3.0,9.0,4.0,2.0,4.0,7.0,60.0,49.0,,,,3.0,19.0,4.0,6.0,,1.0,5.0,5.0,3.0,,18.0,,62.0,46.0,3.0,10.0,7.0,,,59.0,15.0,11.0,,,4.0,2.0,2.0,154.0,,,,,,,7.0,,,1.0,7.0,,12.0,12.0,2.0,2.0,98.0,62.0,37.0,2.0,,2.0,3.0,3.0,392.0,,3.0,63.0,49.0,29.0,,,,,,145.0,145.0,3.0,18.0,24.0,48.2,,,,,19.0,0.0,102.0,1.0,,1.0,,,,4.0,1.0,2.0,72.0,308.0,11.0,5.0,170.0,25.0,10.0,15.0,4.0,14.0,10.0,,118.0,10.0,258.0,1.0,,19.0,3.0,44.0,,414.0,,0.0,11.0,12.0,1.0,26.0,0.0,602.0,15.0,11.0,9.0,5.0,4.0,0.0,,,1.0,,,1.0,,,,,,,,,,,,
2019-20,1059707,1,2019-08-10 17:30:00,6,Spurs,Home,160.0,32.0,2.0,6.0,4.0,2.0,,372.0,2.0,,3.0,1.0,7.0,30.0,526.0,,,21.0,12.0,10.0,19.0,1.0,5.0,,,1.0,1.0,2.0,,,24.0,,,,,,10.0,4.0,3.0,17.0,14.0,86.0,59.0,3.0,3.0,1.0,,22.0,10.0,4.0,,,14.0,19.0,7.0,,15.0,1.0,58.0,47.0,,6.0,3.0,1.0,,66.0,13.0,9.0,2.0,,2.0,,2.0,160.0,2.0,,1.0,1.0,1.0,,2.0,2.0,,,3.0,,5.0,5.0,,3.0,174.0,59.0,46.0,,1.0,10.0,12.0,7.0,573.0,1.0,,69.0,104.0,54.0,,,,,,131.0,131.0,4.0,16.0,36.0,70.1,,,3.0,,22.0,0.0,167.0,2.0,1.0,3.0,,,,14.0,2.0,3.0,219.0,512.0,8.0,22.0,164.0,49.0,6.0,25.0,12.0,38.0,26.0,,262.0,2.0,461.0,,,5.0,7.0,44.0,1.0,587.0,,0.0,31.0,17.0,3.0,22.0,1.0,792.0,43.0,7.0,11.0,14.0,12.0,0.0,,,,,,,,1.0,,,,,,,,,,
2019-20,1059707,1,2019-08-10 17:30:00,7,Aston Villa,Away,117.0,4.0,,2.0,2.0,1.0,,85.0,6.0,1.0,4.0,9.0,,21.0,200.0,,1.0,8.0,10.0,12.0,6.0,,,1.0,,,,,,,6.0,,,,,1.0,5.0,17.0,14.0,4.0,3.0,36.0,49.0,1.0,,1.0,7.0,15.0,1.0,11.0,1.0,2.0,,4.0,3.0,,13.0,3.0,47.0,58.0,7.0,39.0,21.0,,1.0,33.0,9.0,13.0,,,2.0,1.0,,107.0,1.0,,,1.0,,,13.0,1.0,1.0,,21.0,,9.0,9.0,2.0,4.0,51.0,58.0,29.0,14.0,1.0,2.0,5.0,4.0,225.0,11.0,2.0,52.0,33.0,10.0,,,,,,95.0,95.0,1.0,30.0,8.0,29.9,,3.0,,,15.0,0.0,62.0,2.0,2.0,3.0,,,1.0,2.0,,3.0,38.0,178.0,7.0,7.0,133.0,12.0,39.0,8.0,,8.0,8.0,1.0,52.0,6.0,131.0,1.0,1.0,25.0,,49.0,,256.0,,0.0,7.0,29.0,1.0,9.0,0.0,461.0,8.0,13.0,4.0,,13.0,0.0,,,,,,,,,,,,,,,,,,
2019-20,1059706,1,2019-08-11 14:00:00,13,Leicester,Home,287.0,20.0,3.0,7.0,4.0,,2.0,284.0,7.0,,2.0,2.0,6.0,18.0,564.0,,,20.0,22.0,24.0,9.0,1.0,2.0,,,,,,,,11.0,,,,,3.0,2.0,5.0,3.0,3.0,13.0,95.0,65.0,1.0,1.0,,1.0,24.0,5.0,12.0,,,12.0,11.0,4.0,,7.0,2.0,55.0,71.0,1.0,12.0,6.0,,,65.0,3.0,11.0,,,4.0,3.0,,184.0,,,,,,,7.0,,,,6.0,,7.0,7.0,,2.0,190.0,74.0,56.0,3.0,,7.0,3.0,1.0,645.0,1.0,5.0,101.0,93.0,38.0,,,,,,164.0,164.0,6.0,20.0,37.0,70.0,,,,,24.0,0.0,196.0,1.0,1.0,2.0,,,,10.0,,2.0,115.0,545.0,9.0,11.0,307.0,39.0,12.0,28.0,11.0,29.0,18.0,,171.0,,387.0,,,10.0,7.0,39.0,,665.0,1.0,0.0,16.0,20.0,1.0,24.0,0.0,871.0,29.0,13.0,16.0,12.0,13.0,0.0,,,,,,,,,,,,,,,,,,
2019-20,1059706,1,2019-08-11 14:00:00,39,Wolves,Away,111.0,21.0,2.0,2.0,,3.0,,93.0,6.0,,1.0,7.0,2.0,27.0,202.0,,,25.0,24.0,22.0,6.0,2.0,2.0,1.0,,,,,,,6.0,,,,,,7.0,3.0,13.0,5.0,3.0,42.0,61.0,1.0,1.0,,2.0,23.0,2.0,16.0,,1.0,3.0,1.0,2.0,,12.0,,71.0,55.0,2.0,33.0,13.0,,,30.0,13.0,3.0,,,,,,123.0,,,,,,,14.0,,,2.0,13.0,,9.0,9.0,2.0,1.0,62.0,60.0,28.0,12.0,,4.0,4.0,2.0,268.0,5.0,,41.0,41.0,12.0,,,,,,146.0,146.0,4.0,28.0,20.0,30.0,,,,,23.0,0.0,64.0,,1.0,1.0,,1.0,1.0,4.0,,2.0,36.0,191.0,13.0,8.0,146.0,43.0,33.0,20.0,3.0,6.0,3.0,1.0,58.0,11.0,151.0,,,18.0,3.0,62.0,1.0,291.0,1.0,0.0,8.0,19.0,,32.0,2.0,508.0,15.0,25.0,12.0,3.0,11.0,0.0,,,,,,,,,,,,,,,,,,
2019-20,1059711,1,2019-08-11 14:00:00,3,Arsenal,Away,294.0,16.0,1.0,1.0,,1.0,,230.0,7.0,2.0,13.0,4.0,5.0,25.0,523.0,,1.0,28.0,21.0,14.0,5.0,2.0,1.0,2.0,,,,,,1.0,6.0,,,,,1.0,7.0,4.0,5.0,7.0,1.0,107.0,71.0,2.0,1.0,1.0,1.0,12.0,2.0,11.0,,,3.0,5.0,2.0,,13.0,1.0,65.0,48.0,1.0,22.0,11.0,,,65.0,7.0,11.0,1.0,,1.0,,,191.0,1.0,,1.0,1.0,,1.0,8.0,1.0,3.0,,11.0,,6.0,6.0,,13.0,151.0,66.0,44.0,5.0,,4.0,4.0,2.0,594.0,3.0,1.0,105.0,66.0,23.0,,,,,,149.0,149.0,6.0,27.0,25.0,61.9,,,,1.0,12.0,0.0,167.0,1.0,1.0,2.0,,2.0,2.0,4.0,,3.0,101.0,505.0,5.0,8.0,325.0,30.0,22.0,25.0,3.0,10.0,7.0,3.0,143.0,5.0,301.0,3.0,2.0,17.0,6.0,51.0,3.0,616.0,,0.0,8.0,11.0,2.0,30.0,3.0,819.0,24.0,15.0,12.0,3.0,6.0,0.0,,,,,,,,,,,,,,,,,,
2019-20,1059711,1,2019-08-11 14:00:00,4,Newcastle,Home,145.0,16.0,2.0,1.0,,5.0,,143.0,3.0,2.0,1.0,7.0,1.0,27.0,287.0,,,23.0,14.0,21.0,5.0,2.0,2.0,,,,,,,,6.0,,,,,,8.0,7.0,1.0,4.0,5.0,50.0,74.0,,,,,13.0,3.0,12.0,,,5.0,7.0,4.0,,4.0,,48.0,65.0,,17.0,6.0,,,54.0,12.0,7.0,,,,,,149.0,,,,,,,8.0,,1.0,,6.0,1.0,20.0,20.0,1.0,1.0,90.0,64.0,39.0,3.0,,3.0,4.0,2.0,356.0,2.0,5.0,61.0,29.0,27.0,,,,,,143.0,143.0,5.0,28.0,39.0,38.1,,,,,13.0,0.0,89.0,1.0,,1.0,,1.0,,4.0,,2.0,69.0,272.0,7.0,7.0,171.0,31.0,17.0,18.0,5.0,15.0,11.0,,113.0,9.0,222.0,1.0,2.0,19.0,1.0,61.0,1.0,378.0,1.0,0.0,9.0,26.0,,23.0,1.0,577.0,13.0,21.0,11.0,5.0,17.0,0.0,,,,,,,,,,,,,,,,,,
2019-20,1059710,1,2019-08-11 16:30:00,1,Man Utd,Home,233.0,14.0,1.0,4.0,3.0,1.0,,134.0,5.0,,5.0,3.0,5.0,28.0,363.0,,1.0,14.0,9.0,13.0,6.0,,,2.0,,,,,,,10.0,1.0,,,,,8.0,9.0,9.0,7.0,4.0,60.0,59.0,2.0,,3.0,1.0,25.0,4.0,13.0,,2.0,3.0,9.0,2.0,,15.0,3.0,58.0,55.0,1.0,19.0,10.0,,,31.0,15.0,12.0,1.0,,4.0,1.0,,142.0,3.0,,3.0,3.0,,1.0,7.0,3.0,,,10.0,,12.0,12.0,2.0,5.0,120.0,43.0,24.0,5.0,2.0,2.0,7.0,5.0,428.0,4.0,2.0,61.0,34.0,18.0,,,,,1.0,140.0,140.0,4.0,23.0,24.0,46.2,,,,,25.0,0.0,127.0,3.0,4.0,7.0,,,2.0,2.0,,3.0,73.0,348.0,10.0,9.0,269.0,23.0,19.0,20.0,3.0,14.0,12.0,3.0,100.0,3.0,194.0,1.0,,14.0,6.0,53.0,2.0,449.0,,0.0,11.0,16.0,2.0,16.0,3.0,649.0,28.0,17.0,14.0,3.0,10.0,0.0,,,,,,,,,,,,,,,,,,
2019-20,1059710,1,2019-08-11 16:30:00,8,Chelsea,Away,208.0,8.0,2.0,4.0,2.0,1.0,,238.0,1.0,,2.0,3.0,3.0,15.0,442.0,,,21.0,13.0,9.0,12.0,3.0,3.0,,,,,,,,14.0,,,2.0,,1.0,10.0,7.0,4.0,9.0,9.0,88.0,61.0,,1.0,,3.0,23.0,4.0,14.0,,1.0,5.0,9.0,4.0,,5.0,1.0,55.0,58.0,3.0,11.0,4.0,,1.0,48.0,13.0,15.0,,,1.0,1.0,,129.0,,,,,,,2.0,,,1.0,4.0,2.0,15.0,15.0,,2.0,161.0,51.0,40.0,3.0,,6.0,9.0,7.0,500.0,4.0,,87.0,58.0,27.0,1.0,1.0,1.0,,,133.0,133.0,7.0,21.0,31.0,53.8,2.0,,,1.0,23.0,0.0,145.0,,1.0,1.0,,,,7.0,1.0,3.0,109.0,421.0,12.0,15.0,237.0,29.0,11.0,24.0,5.0,19.0,14.0,,144.0,1.0,305.0,,,13.0,3.0,38.0,,523.0,,0.0,18.0,21.0,1.0,23.0,4.0,730.0,15.0,19.0,13.0,5.0,9.0,0.0,,,,,,,,,,,,,,,,,,
2019-20,1059712,2,2019-08-17 12:30:00,3,Arsenal,Home,263.0,13.0,3.0,5.0,3.0,2.0,,185.0,10.0,,9.0,3.0,2.0,24.0,443.0,1.0,1.0,17.0,20.0,21.0,12.0,,2.0,,,,,,,,12.0,,,,,1.0,7.0,13.0,5.0,8.0,7.0,75.0,53.0,2.0,2.0,,3.0,12.0,3.0,4.0,1.0,1.0,10.0,11.0,1.0,,10.0,,51.0,55.0,3.0,28.0,21.0,,,41.0,13.0,9.0,1.0,,2.0,2.0,,148.0,2.0,1.0,1.0,1.0,1.0,,13.0,1.0,,2.0,21.0,,9.0,9.0,2.0,9.0,159.0,43.0,22.0,7.0,1.0,3.0,11.0,9.0,497.0,4.0,5.0,73.0,51.0,31.0,,,,,,141.0,141.0,5.0,23.0,14.0,67.5,,,,1.0,12.0,0.0,147.0,4.0,,3.0,,3.0,,3.0,,3.0,118.0,417.0,4.0,15.0,298.0,32.0,28.0,20.0,4.0,17.0,14.0,,158.0,7.0,248.0,,,12.0,3.0,50.0,5.0,529.0,1.0,0.0,15.0,12.0,5.0,20.0,2.0,731.0,28.0,14.0,14.0,10.0,7.0,0.0,,,,,,,,,,,,,,,,,,
2019-20,1059712,2,2019-08-17 12:30:00,90,Burnley,Away,54.0,13.0,3.0,11.0,8.0,4.0,1.0,108.0,3.0,2.0,3.0,3.0,3.0,19.0,151.0,,,13.0,21.0,20.0,9.0,3.0,6.0,,,,,,,,9.0,,,,,3.0,3.0,8.0,7.0,13.0,5.0,32.0,51.0,1.0,1.0,1.0,2.0,13.0,4.0,14.0,,,7.0,12.0,9.0,,6.0,4.0,55.0,51.0,2.0,25.0,11.0,,,45.0,11.0,11.0,1.0,,3.0,2.0,,109.0,,,,,,,6.0,1.0,,2.0,11.0,,6.0,6.0,1.0,3.0,46.0,54.0,24.0,10.0,,6.0,6.0,5.0,207.0,3.0,1.0,42.0,31.0,41.0,,,,,,129.0,129.0,7.0,19.0,18.0,32.5,,,,,13.0,0.0,47.0,5.0,2.0,7.0,,1.0,,9.0,1.0,2.0,63.0,139.0,6.0,12.0,69.0,30.0,25.0,10.0,7.0,30.0,23.0,,113.0,8.0,195.0,,2.0,26.0,3.0,58.0,1.0,234.0,2.0,0.0,18.0,16.0,,14.0,1.0,437.0,37.0,12.0,4.0,7.0,11.0,0.0,,,,,,,,,,,,,,,,,,
2019-20,1059713,2,2019-08-17 15:00:00,7,Aston Villa,Home,201.0,26.0,1.0,10.0,9.0,1.0,,211.0,3.0,,2.0,6.0,4.0,31.0,402.0,1.0,,25.0,22.0,28.0,15.0,1.0,2.0,,,1.0,,1.0,,,16.0,,,,,2.0,6.0,8.0,4.0,11.0,10.0,67.0,58.0,2.0,2.0,,3.0,19.0,5.0,3.0,,1.0,10.0,11.0,14.0,,14.0,1.0,49.0,57.0,3.0,15.0,5.0,1.0,,63.0,10.0,13.0,,,2.0,1.0,1.0,165.0,1.0,,,,1.0,,6.0,,,,5.0,,9.0,9.0,,2.0,122.0,64.0,38.0,5.0,1.0,7.0,10.0,7.0,463.0,4.0,2.0,64.0,79.0,46.0,1.0,1.0,1.0,,,147.0,147.0,,32.0,24.0,62.6,,,,,19.0,0.0,136.0,2.0,,2.0,,,,9.0,1.0,2.0,115.0,383.0,5.0,17.0,223.0,51.0,15.0,10.0,5.0,31.0,26.0,,158.0,6.0,298.0,1.0,,16.0,4.0,59.0,5.0,490.0,3.0,0.0,21.0,7.0,1.0,27.0,0.0,689.0,30.0,14.0,9.0,11.0,6.0,0.0,,,,,,,,,,,,,,,,,,
2019-20,1059713,2,2019-08-17 15:00:00,91,Bournemouth,Away,89.0,10.0,1.0,4.0,3.0,4.0,,123.0,5.0,,3.0,6.0,2.0,21.0,208.0,,,14.0,28.0,22.0,9.0,1.0,1.0,1.0,,,,,,,10.0,1.0,,,,,8.0,11.0,10.0,8.0,4.0,46.0,59.0,1.0,1.0,1.0,3.0,19.0,4.0,9.0,,,5.0,9.0,1.0,,5.0,2.0,57.0,49.0,3.0,25.0,13.0,,1.0,55.0,13.0,10.0,1.0,,4.0,2.0,,133.0,,,,,,,11.0,1.0,2.0,,13.0,,11.0,11.0,,3.0,57.0,65.0,23.0,11.0,1.0,4.0,6.0,4.0,262.0,5.0,2.0,47.0,44.0,20.0,,,,,1.0,125.0,125.0,5.0,26.0,15.0,37.4,,,,2.0,19.0,0.0,59.0,3.0,3.0,6.0,,1.0,1.0,4.0,,2.0,81.0,192.0,11.0,10.0,109.0,28.0,25.0,5.0,2.0,14.0,12.0,1.0,128.0,6.0,200.0,2.0,,29.0,2.0,72.0,2.0,295.0,1.0,0.0,12.0,15.0,,14.0,2.0,468.0,20.0,17.0,3.0,5.0,9.0,0.0,,,,,,,,,,,,,,,,,,
2019-20,1059714,2,2019-08-17 15:00:00,21,West Ham,Away,139.0,4.0,1.0,1.0,,1.0,,138.0,2.0,1.0,2.0,6.0,5.0,19.0,276.0,,1.0,14.0,31.0,14.0,6.0,,1.0,1.0,,,,,,1.0,7.0,,,,,,5.0,12.0,4.0,4.0,4.0,61.0,66.0,2.0,1.0,1.0,,19.0,1.0,6.0,,,6.0,5.0,3.0,,16.0,2.0,67.0,66.0,,14.0,6.0,,,47.0,10.0,11.0,1.0,,2.0,,,152.0,1.0,,1.0,1.0,,,14.0,1.0,,,6.0,,15.0,15.0,1.0,2.0,81.0,61.0,25.0,8.0,,3.0,4.0,3.0,345.0,3.0,7.0,67.0,50.0,18.0,,,,,,167.0,167.0,4.0,24.0,31.0,42.7,,2.0,,1.0,19.0,0.0,83.0,2.0,1.0,3.0,,,1.0,4.0,,3.0,53.0,262.0,8.0,7.0,169.0,19.0,14.0,23.0,6.0,14.0,8.0,1.0,91.0,5.0,222.0,,1.0,30.0,5.0,68.0,4.0,377.0,1.0,0.0,8.0,22.0,1.0,21.0,2.0,587.0,16.0,15.0,19.0,6.0,15.0,0.0,,,,,,,,,,,,,,,,,,
2019-20,1059714,2,2019-08-17 15:00:00,36,Brighton,Home,213.0,26.0,2.0,11.0,9.0,2.0,1.0,193.0,7.0,,6.0,6.0,5.0,34.0,395.0,1.0,,27.0,14.0,31.0,11.0,2.0,3.0,,,,,,,,12.0,,,,,1.0,9.0,4.0,4.0,12.0,4.0,68.0,66.0,5.0,5.0,,1.0,18.0,3.0,19.0,,1.0,8.0,7.0,10.0,,12.0,1.0,66.0,67.0,1.0,16.0,11.0,,,61.0,11.0,10.0,1.0,,1.0,1.0,,184.0,,,,,,,7.0,1.0,,,11.0,,12.0,12.0,2.0,6.0,119.0,68.0,40.0,6.0,,9.0,4.0,4.0,475.0,1.0,,49.0,91.0,31.0,,,,,,160.0,160.0,5.0,22.0,33.0,57.3,,,1.0,,18.0,0.0,126.0,2.0,,2.0,,,,9.0,,3.0,93.0,375.0,10.0,13.0,243.0,44.0,16.0,16.0,7.0,25.0,18.0,,138.0,8.0,279.0,,,22.0,6.0,62.0,2.0,497.0,1.0,0.0,16.0,20.0,,30.0,0.0,717.0,26.0,17.0,6.0,8.0,9.0,0.0,,,,,,,,,,,,,,,,,,
2019-20,1059716,2,2019-08-17 15:00:00,11,Everton,Home,108.0,13.0,2.0,3.0,1.0,,1.0,99.0,5.0,,9.0,10.0,1.0,20.0,204.0,,,19.0,27.0,28.0,5.0,3.0,2.0,1.0,,,,1.0,,,7.0,,,,,2.0,8.0,5.0,3.0,7.0,5.0,37.0,63.0,1.0,1.0,,,17.0,4.0,8.0,,1.0,4.0,5.0,1.0,,24.0,2.0,79.0,76.0,,35.0,22.0,,,37.0,11.0,10.0,,,4.0,1.0,1.0,141.0,1.0,,,1.0,,,10.0,1.0,,,22.0,,6.0,6.0,1.0,9.0,65.0,65.0,30.0,7.0,1.0,5.0,4.0,2.0,281.0,2.0,2.0,53.0,48.0,14.0,,,,,,171.0,171.0,4.0,24.0,24.0,44.1,,,,,17.0,0.0,60.0,1.0,1.0,2.0,,,1.0,6.0,,3.0,42.0,191.0,5.0,9.0,144.0,26.0,35.0,29.0,4.0,11.0,7.0,1.0,79.0,5.0,170.0,,,26.0,3.0,55.0,3.0,303.0,2.0,0.0,12.0,20.0,1.0,28.0,2.0,536.0,16.0,16.0,19.0,4.0,16.0,0.0,,,,,,,,,,,,,,,,,,
2019-20,1059716,2,2019-08-17 15:00:00,57,Watford,Away,154.0,14.0,2.0,6.0,4.0,7.0,,132.0,2.0,,2.0,8.0,4.0,32.0,280.0,,1.0,30.0,28.0,27.0,5.0,1.0,3.0,,,,,,,,5.0,,1.0,,,,6.0,7.0,5.0,5.0,3.0,63.0,47.0,2.0,3.0,,,17.0,2.0,19.0,,1.0,7.0,6.0,5.0,,11.0,,76.0,79.0,,13.0,6.0,,,62.0,11.0,11.0,,,3.0,3.0,,142.0,,,,,,,8.0,,,,6.0,1.0,9.0,9.0,,2.0,92.0,75.0,31.0,4.0,,2.0,4.0,2.0,365.0,4.0,4.0,55.0,44.0,43.0,,,,,,168.0,168.0,2.0,18.0,23.0,55.9,1.0,,,,17.0,0.0,91.0,1.0,,1.0,,,,4.0,,3.0,86.0,267.0,12.0,6.0,170.0,34.0,13.0,17.0,6.0,20.0,14.0,,140.0,16.0,238.0,,,26.0,5.0,68.0,1.0,388.0,,0.0,8.0,34.0,2.0,38.0,3.0,611.0,29.0,13.0,8.0,7.0,19.0,0.0,,,,,,,,,,,,,,,,,,
2019-20,1059718,2,2019-08-17 15:00:00,4,Newcastle,Away,145.0,15.0,2.0,6.0,4.0,,,132.0,4.0,,4.0,4.0,4.0,28.0,271.0,,,12.0,14.0,9.0,6.0,2.0,3.0,,,,,,,,8.0,,,,,1.0,7.0,12.0,3.0,10.0,2.0,55.0,57.0,2.0,2.0,,,18.0,1.0,11.0,,,5.0,4.0,10.0,,8.0,2.0,49.0,38.0,,13.0,8.0,,,47.0,11.0,9.0,,,3.0,2.0,,121.0,1.0,,1.0,1.0,,,6.0,1.0,,,8.0,,11.0,11.0,1.0,4.0,83.0,60.0,30.0,7.0,1.0,4.0,5.0,4.0,317.0,4.0,1.0,50.0,34.0,26.0,,,,,,116.0,116.0,2.0,26.0,24.0,36.7,,,,,18.0,0.0,77.0,4.0,1.0,5.0,,3.0,,7.0,,2.0,51.0,259.0,13.0,9.0,164.0,32.0,13.0,13.0,5.0,21.0,16.0,,78.0,1.0,193.0,,,18.0,4.0,61.0,1.0,336.0,,0.0,12.0,14.0,1.0,14.0,3.0,513.0,19.0,18.0,7.0,5.0,10.0,0.0,,,,,,,,,,,,,,,,,,
2019-20,1059718,2,2019-08-17 15:00:00,45,Norwich,Home,286.0,14.0,3.0,4.0,1.0,1.0,,247.0,6.0,,5.0,4.0,6.0,28.0,529.0,1.0,1.0,15.0,9.0,14.0,10.0,2.0,3.0,,,,,,,,12.0,,,,,,5.0,10.0,2.0,12.0,3.0,118.0,58.0,3.0,2.0,1.0,,18.0,4.0,7.0,,,7.0,6.0,,,10.0,2.0,38.0,49.0,,23.0,12.0,,,49.0,9.0,11.0,3.0,,2.0,2.0,,180.0,2.0,,1.0,2.0,,,7.0,2.0,1.0,,12.0,,5.0,5.0,1.0,5.0,154.0,55.0,38.0,5.0,,3.0,11.0,8.0,584.0,1.0,3.0,82.0,102.0,29.0,,,,,,119.0,119.0,3.0,31.0,18.0,63.3,,,,,18.0,0.0,151.0,2.0,1.0,3.0,,,,3.0,,3.0,116.0,512.0,5.0,14.0,310.0,35.0,23.0,15.0,7.0,15.0,8.0,,151.0,1.0,308.0,1.0,,15.0,6.0,53.0,2.0,603.0,1.0,0.0,15.0,14.0,2.0,15.0,1.0,780.0,28.0,15.0,11.0,7.0,11.0,0.0,,,,,,,,,,,,,,,,,,
2019-20,1059720,2,2019-08-17 15:00:00,14,Liverpool,Away,225.0,28.0,,2.0,2.0,3.0,,191.0,10.0,,6.0,,2.0,33.0,414.0,,1.0,28.0,15.0,19.0,9.0,1.0,3.0,,,,,1.0,,,10.0,,,,,1.0,1.0,9.0,5.0,9.0,6.0,68.0,60.0,3.0,3.0,,1.0,21.0,3.0,10.0,,,9.0,7.0,11.0,,7.0,1.0,44.0,45.0,1.0,30.0,10.0,1.0,1.0,56.0,6.0,9.0,2.0,,1.0,,1.0,194.0,2.0,,,2.0,,,11.0,2.0,,2.0,10.0,,10.0,10.0,2.0,6.0,126.0,72.0,41.0,5.0,,5.0,7.0,6.0,500.0,4.0,2.0,91.0,61.0,39.0,,,,,,172.0,172.0,5.0,23.0,24.0,63.8,,,,1.0,21.0,0.0,142.0,1.0,1.0,3.0,,,,6.0,,3.0,91.0,388.0,5.0,12.0,262.0,52.0,30.0,18.0,6.0,24.0,18.0,,138.0,7.0,292.0,,,18.0,2.0,67.0,1.0,530.0,,0.0,15.0,7.0,4.0,29.0,1.0,735.0,20.0,15.0,10.0,9.0,2.0,0.0,,,,,,,,,,,,,,,,,,
