season,matchId,gameweek,kickoff,team_id,team,venue,accurateBackZonePass,accurateChippedPass,accurateCornersIntobox,accurateCross,accurateCrossNocorner,accurateFlickOn,accurateFreekickCross,accurateFwdZonePass,accurateGoalKicks,accurateKeeperSweeper,accurateKeeperThrows,accurateLaunches,accurateLayoffs,accurateLongBalls,accuratePass,accuratePullBack,accurateThroughBall,accurateThrows,aerialLost,aerialWon,attAssistOpenplay,attAssistSetplay,attCorner,attFastbreak,attFreekickGoal,attFreekickMiss,attFreekickTarget,attFreekickTotal,attIboxOwnGoal,attLgCentre,attObxdLeft,attObxdRight,attOneOnOne,attOpenplay,attPenGoal,attPostHigh,attPostLeft,attPostRight,attSetpiece,attemptedTackleFoul,attemptsConcededIbox,attemptsConcededObox,attemptsIbox,attemptsObox,backwardPass,ballRecovery,bigChanceCreated,bigChanceMissed,bigChanceScored,blockedCross,blockedPass,blockedScoringAtt,challengeLost,clearanceOffLine,contentiousDecision,cornerTaken,crosses18yard,crosses18yardplus,defenderGoals,dispossessed,divingSave,duelLost,duelWon,effectiveBlockedCross,effectiveClearance,effectiveHeadClearance,errorLeadToGoal,errorLeadToShot,expectedAssists,expectedGoals,expectedGoalsFreekick,expectedGoalsOnTarget,expectedGoalsOnTargetConceded,finalThirdEntries,fkFoulLost,fkFoulWon,forwardGoals,foulThrowIn,fouledFinalThird,freekickCross,freekickTotal,fwdPass,goalAssist,goalAssistDeadball,goalAssistIntentional,goalAssistOpenplay,goalAssistSetplay,goalFastbreak,goalKicks,goalsOpenplay,goodHighClaim,handBall,headClearance,hitWoodwork,interception,interceptionWon,interceptionsInBox,keeperGoals,keeperThrows,leftsidePass,longPassOwnToOpp,longPassOwnToOppSuccess,lostCorners,midfielderGoals,offtargetAttAssist,ontargetAttAssist,ontargetScoringAtt,openPlayPass,outfielderBlock,overrun,ownGoals,passesLeft,passesRight,penAreaEntries,penaltyWon,possLostAll,possLostCtrl,possWonAtt3rd,possWonDef3rd,possWonMid3rd,possessionPercentage,postScoringAtt,ptsDroppedWinningPos,ptsGainedLosingPos,punches,putThrough,redCard,rightsidePass,savedIbox,savedObox,saves,shieldBallOop,shotFastbreak,shotOffTarget,sixYardBlock,subsGoals,subsMade,successfulFinalThirdPasses,successfulOpenPlayPass,successfulPutThrough,totalAttAssist,totalBackZonePass,totalChippedPass,totalClearance,totalContest,totalCornersIntobox,totalCross,totalCrossNocorner,totalDistance,totalFastbreak,totalFinalThirdPasses,totalFlickOn,totalFwdZonePass,totalHighClaim,totalKeeperSweeper,totalLaunches,totalLayoffs,totalLongBalls,totalOffside,totalPass,totalPullBack,totalRedCard,totalScoringAtt,totalTackle,totalThroughBall,totalThrows,totalYelCard,touches,touchesInOppBox,unsuccessfulTouch,winningGoal,wonContest,wonCorners,wonTackle,yellowCard,attLgLeft,attLgRight,attPenTarget,penGoalsConceded,penaltyConceded,penaltyFaced,attFreekickPost,penaltySave,attPenPost,secondYellow,attPenMiss,attOboxOwnGoal
2025-26,2562124,23,2026-01-24 12:30:00,56,Sunderland,Away,178.0,10.0,1.0,4.0,3.0,1.0,,161.0,3.0,1.0,5.0,3.0,8.0,22.0,335.0,,,19.0,15.0,21.0,4.0,,1.0,,0.0,,,,,,,,,3.0,0.0,,,,1.0,10.0,7.0,6.0,4.0,3.0,50.0,44.0,3.0,2.0,1.0,,3.0,1.0,4.0,,,3.0,8.0,6.0,0.0,15.0,,60.0,44.0,,30.0,20.0,,1.0,0.323591,0.6697,,1.094,1.2161,55.0,16.0,9.0,1.0,,2.0,,,140.0,1.0,,1.0,1.0,,,3.0,1.0,1.0,,20.0,1.0,3.0,3.0,,0.0,5.0,112.0,64.0,42.0,3.0,0.0,3.0,2.0,2.0,389.0,3.0,1.0,0.0,49.0,68.0,29.0,,135.0,135.0,1.0,17.0,19.0,52.9,,,,1.0,13.0,0.0,104.0,1.0,1.0,2.0,,,4.0,,0.0,5.0,64.0,321.0,3.0,5.0,196.0,20.0,30.0,12.0,3.0,17.0,14.0,105724.98,,100.0,3.0,227.0,1.0,1.0,13.0,8.0,41.0,1.0,406.0,,0.0,7.0,13.0,,25.0,4.0,595.0,13.0,19.0,0.0,2.0,3.0,6.0,0.0,,,,1.0,1.0,1.0,,,,,,
2025-26,2562118,23,2026-01-24 15:00:00,6,Spurs,Away,275.0,11.0,,7.0,7.0,4.0,,258.0,2.0,,4.0,7.0,11.0,23.0,526.0,1.0,,16.0,9.0,16.0,10.0,,4.0,1.0,0.0,1.0,1.0,2.0,,,,,,12.0,0.0,1.0,,,,4.0,6.0,3.0,11.0,7.0,98.0,71.0,3.0,4.0,,1.0,12.0,,9.0,,,3.0,10.0,7.0,2.0,11.0,1.0,46.0,66.0,1.0,14.0,5.0,,,1.76899,2.0479,0.09,3.3197,1.8912,50.0,9.0,7.0,,,2.0,,2.0,168.0,1.0,,1.0,1.0,,,2.0,1.0,1.0,,5.0,1.0,10.0,10.0,,0.0,4.0,156.0,68.0,36.0,1.0,0.0,5.0,6.0,11.0,605.0,3.0,2.0,0.0,61.0,98.0,31.0,,150.0,150.0,11.0,24.0,31.0,62.5,1.0,2.0,1.0,,22.0,0.0,198.0,1.0,1.0,2.0,,1.0,7.0,,0.0,5.0,108.0,514.0,12.0,11.0,306.0,33.0,14.0,25.0,2.0,19.0,17.0,109538.48,1.0,147.0,7.0,333.0,1.0,,23.0,14.0,52.0,1.0,620.0,2.0,0.0,18.0,26.0,,18.0,0.0,832.0,28.0,20.0,0.0,17.0,3.0,16.0,0.0,,,,,,,,,,,,
2025-26,2562118,23,2026-01-24 15:00:00,90,Burnley,Home,139.0,9.0,,2.0,2.0,3.0,,155.0,3.0,1.0,,5.0,6.0,13.0,292.0,,,16.0,16.0,9.0,6.0,,,,0.0,,,,,,,,,5.0,0.0,,,,1.0,5.0,11.0,7.0,6.0,3.0,53.0,58.0,2.0,1.0,2.0,,10.0,3.0,17.0,,,1.0,2.0,4.0,1.0,14.0,7.0,66.0,46.0,,20.0,13.0,,,0.700479,1.438,,1.8912,3.3197,44.0,8.0,9.0,,,,,,150.0,1.0,,1.0,,1.0,,8.0,1.0,,1.0,13.0,,16.0,16.0,2.0,0.0,,82.0,71.0,37.0,3.0,0.0,2.0,5.0,4.0,355.0,1.0,1.0,0.0,56.0,43.0,12.0,,143.0,143.0,3.0,27.0,23.0,37.5,,2.0,1.0,2.0,22.0,0.0,94.0,6.0,3.0,9.0,,,2.0,,1.0,3.0,57.0,280.0,10.0,7.0,167.0,18.0,20.0,21.0,,6.0,6.0,113044.59,,87.0,5.0,218.0,,1.0,27.0,6.0,48.0,3.0,379.0,,0.0,9.0,19.0,,18.0,1.0,571.0,15.0,20.0,0.0,9.0,1.0,13.0,0.0,,,,,,,,,,,,
2025-26,2562121,23,2026-01-24 15:00:00,36,Brighton,Away,265.0,19.0,3.0,8.0,5.0,1.0,1.0,175.0,8.0,,1.0,1.0,18.0,15.0,432.0,,1.0,12.0,12.0,13.0,6.0,2.0,3.0,1.0,0.0,,,,,,,1.0,,10.0,0.0,,,,,3.0,5.0,7.0,10.0,3.0,97.0,48.0,3.0,4.0,1.0,3.0,13.0,4.0,4.0,,1.0,6.0,11.0,8.0,0.0,6.0,,33.0,45.0,3.0,23.0,15.0,1.0,,1.04802,1.5918,,0.5131,1.0612,47.0,6.0,9.0,1.0,,2.0,1.0,,156.0,1.0,,1.0,1.0,,1.0,8.0,1.0,1.0,,15.0,,12.0,12.0,1.0,0.0,1.0,138.0,73.0,42.0,6.0,1.0,2.0,7.0,5.0,496.0,3.0,1.0,0.0,57.0,42.0,39.0,,133.0,133.0,5.0,14.0,22.0,50.9,,3.0,,1.0,26.0,0.0,126.0,1.0,1.0,2.0,,1.0,4.0,1.0,0.0,5.0,84.0,413.0,13.0,9.0,279.0,36.0,23.0,12.0,6.0,26.0,20.0,115721.03,1.0,131.0,3.0,264.0,1.0,,25.0,20.0,50.0,3.0,517.0,1.0,0.0,13.0,16.0,3.0,14.0,1.0,708.0,28.0,13.0,0.0,7.0,6.0,9.0,0.0,,,,,,,,,,,,
2025-26,2562121,23,2026-01-24 15:00:00,54,Fulham,Home,257.0,14.0,1.0,2.0,1.0,2.0,,162.0,9.0,,4.0,8.0,10.0,26.0,417.0,,,23.0,13.0,12.0,7.0,1.0,1.0,,1.0,,,1.0,,,,,,10.0,0.0,,,,,3.0,10.0,3.0,5.0,7.0,90.0,43.0,2.0,1.0,1.0,3.0,10.0,3.0,7.0,1.0,,6.0,10.0,2.0,0.0,9.0,1.0,45.0,33.0,3.0,41.0,20.0,,1.0,0.35906,1.0494,0.0331,1.0612,0.5131,46.0,10.0,6.0,,,1.0,,1.0,161.0,1.0,,1.0,1.0,,,11.0,1.0,1.0,1.0,20.0,,7.0,7.0,1.0,0.0,5.0,129.0,69.0,40.0,6.0,1.0,4.0,5.0,4.0,480.0,4.0,,0.0,69.0,40.0,27.0,,135.0,135.0,3.0,14.0,18.0,49.1,,,3.0,,26.0,0.0,122.0,4.0,,3.0,4.0,,5.0,,1.0,4.0,70.0,399.0,10.0,9.0,289.0,32.0,41.0,11.0,6.0,18.0,12.0,113723.63,,100.0,3.0,231.0,1.0,,22.0,11.0,56.0,1.0,502.0,1.0,0.0,12.0,11.0,1.0,24.0,1.0,701.0,19.0,15.0,0.0,4.0,6.0,8.0,0.0,,,,,,,,,,,,
2025-26,2562122,23,2026-01-24 15:00:00,39,Wolves,Away,217.0,8.0,2.0,4.0,2.0,2.0,1.0,65.0,6.0,,5.0,3.0,6.0,12.0,278.0,,,20.0,10.0,8.0,5.0,2.0,2.0,,0.0,1.0,,1.0,,,,,,7.0,0.0,1.0,,,1.0,10.0,8.0,3.0,5.0,6.0,50.0,41.0,1.0,1.0,,2.0,7.0,5.0,2.0,,,6.0,3.0,1.0,0.0,8.0,2.0,41.0,52.0,2.0,21.0,10.0,,,0.452104,0.6072,0.049,0.0688,0.9634,29.0,14.0,16.0,,,3.0,2.0,1.0,110.0,,,,,,,7.0,0.0,,1.0,10.0,1.0,10.0,10.0,,0.0,5.0,97.0,43.0,23.0,4.0,0.0,3.0,4.0,1.0,326.0,1.0,1.0,0.0,25.0,18.0,18.0,,120.0,120.0,2.0,26.0,8.0,35.8,1.0,,,1.0,19.0,0.0,92.0,2.0,,2.0,1.0,,5.0,1.0,0.0,3.0,27.0,257.0,7.0,7.0,251.0,19.0,21.0,17.0,6.0,12.0,6.0,108325.38,,49.0,5.0,110.0,,,13.0,6.0,35.0,6.0,349.0,,0.0,11.0,19.0,,24.0,3.0,540.0,17.0,14.0,0.0,9.0,6.0,13.0,0.0,,,,,,,,,,,,
2025-26,2562122,23,2026-01-24 15:00:00,43,Man City,Home,264.0,19.0,2.0,3.0,1.0,2.0,,320.0,5.0,2.0,3.0,1.0,20.0,27.0,581.0,,1.0,20.0,8.0,10.0,7.0,2.0,2.0,,0.0,,,,,1.0,,,,9.0,0.0,1.0,,1.0,,9.0,5.0,6.0,8.0,3.0,102.0,42.0,1.0,,1.0,,12.0,,9.0,,1.0,4.0,3.0,2.0,0.0,10.0,,52.0,41.0,,11.0,6.0,,1.0,0.778679,0.861,,0.9634,0.0688,70.0,16.0,13.0,1.0,,3.0,,,143.0,2.0,,2.0,2.0,,,6.0,2.0,,,6.0,2.0,17.0,17.0,1.0,0.0,3.0,199.0,56.0,40.0,6.0,1.0,7.0,4.0,4.0,617.0,5.0,2.0,0.0,107.0,85.0,27.0,,109.0,109.0,3.0,17.0,19.0,64.2,2.0,,,1.0,21.0,0.0,200.0,1.0,,1.0,1.0,,7.0,,0.0,3.0,128.0,556.0,12.0,11.0,274.0,39.0,11.0,11.0,4.0,9.0,5.0,112593.51,,159.0,3.0,379.0,,2.0,5.0,20.0,45.0,,644.0,,0.0,11.0,16.0,1.0,21.0,1.0,821.0,24.0,18.0,0.0,2.0,4.0,6.0,0.0,,,,,,,,,,,,
2025-26,2562115,23,2026-01-24 17:30:00,14,Liverpool,Away,197.0,10.0,3.0,4.0,1.0,2.0,,344.0,5.0,,5.0,2.0,11.0,20.0,537.0,1.0,,21.0,6.0,9.0,11.0,,1.0,1.0,1.0,,,1.0,,,,,,12.0,0.0,,,,,5.0,9.0,3.0,7.0,7.0,94.0,46.0,1.0,1.0,,1.0,4.0,6.0,4.0,,,11.0,8.0,1.0,1.0,8.0,1.0,37.0,35.0,1.0,27.0,12.0,1.0,,1.55185,0.9292,0.0492,1.1686,1.4998,81.0,7.0,7.0,,,2.0,1.0,1.0,182.0,2.0,2.0,2.0,,2.0,,6.0,0.0,,,12.0,,4.0,4.0,2.0,0.0,5.0,172.0,48.0,36.0,3.0,1.0,4.0,9.0,4.0,599.0,3.0,,0.0,71.0,75.0,47.0,,133.0,133.0,4.0,19.0,17.0,66.8,,,,,18.0,0.0,168.0,1.0,1.0,2.0,1.0,1.0,4.0,1.0,0.0,5.0,204.0,521.0,4.0,13.0,212.0,22.0,27.0,19.0,10.0,20.0,10.0,109584.61,1.0,262.0,4.0,424.0,1.0,,6.0,11.0,35.0,,616.0,3.0,0.0,14.0,12.0,4.0,22.0,1.0,805.0,40.0,17.0,0.0,7.0,11.0,8.0,0.0,,,,,,,,,,,,
2025-26,2562115,23,2026-01-24 17:30:00,91,Bournemouth,Home,124.0,10.0,2.0,3.0,1.0,4.0,1.0,109.0,9.0,,6.0,8.0,4.0,22.0,230.0,1.0,1.0,11.0,9.0,6.0,5.0,,1.0,1.0,0.0,,,1.0,,,,,2.0,5.0,0.0,,,,,3.0,7.0,7.0,9.0,3.0,44.0,50.0,3.0,3.0,3.0,4.0,11.0,3.0,7.0,,,3.0,8.0,1.0,0.0,3.0,,35.0,37.0,4.0,38.0,11.0,,,0.972202,2.3452,0.0348,1.4998,1.1686,37.0,7.0,7.0,1.0,,2.0,1.0,1.0,115.0,2.0,,2.0,2.0,,,9.0,2.0,3.0,,11.0,1.0,14.0,14.0,4.0,0.0,7.0,73.0,49.0,25.0,11.0,2.0,4.0,3.0,5.0,280.0,6.0,,0.0,49.0,36.0,27.0,,109.0,109.0,1.0,25.0,12.0,33.2,,,,1.0,16.0,0.0,66.0,2.0,,2.0,1.0,1.0,4.0,2.0,0.0,3.0,52.0,215.0,11.0,7.0,141.0,20.0,38.0,13.0,3.0,13.0,10.0,113729.53,1.0,85.0,7.0,170.0,4.0,,24.0,4.0,49.0,,298.0,1.0,0.0,12.0,20.0,1.0,15.0,1.0,500.0,26.0,14.0,0.0,4.0,3.0,10.0,0.0,,,,,,,,,,,,
2025-26,2562117,23,2026-01-25 14:00:00,17,Nott'm Forest,Away,107.0,13.0,1.0,3.0,2.0,1.0,,115.0,5.0,,2.0,3.0,5.0,19.0,219.0,1.0,,8.0,23.0,16.0,2.0,1.0,,1.0,0.0,,,,,,,,,6.0,0.0,,,,1.0,7.0,9.0,1.0,5.0,2.0,52.0,52.0,1.0,,1.0,2.0,12.0,3.0,10.0,,,5.0,9.0,3.0,0.0,8.0,,57.0,54.0,2.0,54.0,33.0,,,0.2071,0.7793,,0.852,0.3632,43.0,10.0,11.0,1.0,,2.0,1.0,,130.0,1.0,,,1.0,,1.0,11.0,2.0,1.0,,33.0,,8.0,8.0,1.0,0.0,2.0,63.0,67.0,31.0,6.0,0.0,,3.0,2.0,269.0,3.0,3.0,0.0,49.0,46.0,15.0,,134.0,134.0,2.0,27.0,17.0,34.1,,,,2.0,19.0,0.0,50.0,1.0,,1.0,,1.0,2.0,,1.0,3.0,59.0,203.0,12.0,3.0,132.0,20.0,54.0,15.0,3.0,16.0,13.0,107947.5,2.0,85.0,4.0,179.0,1.0,,26.0,7.0,53.0,,295.0,1.0,0.0,7.0,18.0,1.0,14.0,0.0,515.0,16.0,22.0,0.0,9.0,5.0,11.0,0.0,,,,,,,,,,,,
2025-26,2562117,23,2026-01-25 14:00:00,94,Brentford,Home,207.0,19.0,3.0,7.0,4.0,4.0,1.0,290.0,5.0,,2.0,4.0,8.0,32.0,490.0,,1.0,20.0,16.0,23.0,5.0,4.0,3.0,2.0,0.0,,,,,,,,1.0,3.0,0.0,,,,2.0,7.0,5.0,2.0,9.0,1.0,92.0,54.0,3.0,3.0,,1.0,6.0,3.0,9.0,,,6.0,14.0,13.0,0.0,9.0,,54.0,57.0,1.0,22.0,15.0,,,1.78905,1.8087,,0.3632,0.852,74.0,11.0,10.0,,,3.0,4.0,,164.0,,,,,,,5.0,0.0,1.0,,15.0,1.0,15.0,15.0,1.0,0.0,2.0,169.0,75.0,52.0,5.0,0.0,5.0,4.0,1.0,552.0,3.0,3.0,0.0,105.0,95.0,50.0,,153.0,153.0,8.0,14.0,29.0,65.9,,,,,19.0,0.0,142.0,,,,,2.0,6.0,1.0,0.0,5.0,141.0,475.0,6.0,9.0,219.0,31.0,22.0,19.0,5.0,36.0,31.0,110657.13,2.0,182.0,9.0,384.0,1.0,,8.0,9.0,45.0,1.0,567.0,,0.0,10.0,14.0,2.0,24.0,1.0,785.0,42.0,21.0,0.0,10.0,6.0,6.0,0.0,,,,,,,,,,,,
2025-26,2562119,23,2026-01-25 14:00:00,31,Crystal Palace,Home,216.0,10.0,2.0,3.0,1.0,1.0,,129.0,4.0,,4.0,5.0,10.0,19.0,342.0,,2.0,13.0,15.0,29.0,4.0,3.0,5.0,,0.0,1.0,,1.0,,1.0,,,1.0,4.0,0.0,,,,1.0,5.0,8.0,2.0,12.0,1.0,60.0,45.0,4.0,5.0,1.0,,9.0,3.0,6.0,1.0,,4.0,10.0,6.0,1.0,10.0,1.0,46.0,63.0,,23.0,14.0,1.0,,0.844337,1.7713,0.0542,1.9039,1.693,52.0,11.0,9.0,,,,,1.0,161.0,1.0,,,1.0,,,4.0,0.0,,1.0,14.0,,10.0,10.0,1.0,0.0,4.0,111.0,58.0,21.0,5.0,0.0,1.0,7.0,7.0,421.0,1.0,,0.0,28.0,65.0,33.0,,145.0,145.0,5.0,16.0,18.0,43.2,,,,1.0,16.0,0.0,108.0,2.0,1.0,2.0,2.0,,3.0,2.0,0.0,5.0,70.0,324.0,9.0,8.0,235.0,26.0,23.0,13.0,4.0,20.0,16.0,110576.21,,125.0,6.0,225.0,,,30.0,11.0,60.0,2.0,440.0,,1.0,13.0,17.0,5.0,17.0,2.0,628.0,27.0,9.0,0.0,8.0,4.0,9.0,0.0,,,,1.0,1.0,1.0,,,,1.0,,
2025-26,2562119,23,2026-01-25 14:00:00,8,Chelsea,Away,368.0,15.0,1.0,5.0,4.0,,,141.0,6.0,,4.0,7.0,8.0,31.0,504.0,,,13.0,29.0,15.0,3.0,,,3.0,0.0,,,,,,,,,9.0,1.0,,,,,2.0,12.0,1.0,8.0,2.0,92.0,39.0,2.0,2.0,3.0,3.0,4.0,1.0,8.0,1.0,1.0,5.0,6.0,4.0,0.0,9.0,1.0,63.0,46.0,3.0,45.0,29.0,,2.0,0.520713,2.201,,1.693,1.9039,35.0,10.0,10.0,1.0,,1.0,,,165.0,1.0,,1.0,1.0,,1.0,6.0,2.0,1.0,1.0,29.0,,14.0,14.0,2.0,0.0,4.0,170.0,61.0,35.0,4.0,2.0,1.0,3.0,6.0,571.0,4.0,,0.0,53.0,45.0,24.0,1.0,134.0,134.0,1.0,15.0,18.0,56.8,,,,,13.0,0.0,163.0,6.0,,5.0,,3.0,3.0,1.0,0.0,5.0,54.0,488.0,4.0,4.0,406.0,32.0,45.0,14.0,5.0,15.0,10.0,106072.19,4.0,80.0,3.0,199.0,1.0,,28.0,8.0,65.0,1.0,590.0,,0.0,10.0,15.0,2.0,16.0,2.0,792.0,21.0,17.0,0.0,6.0,5.0,10.0,0.0,,,,,,,,,,,,
2025-26,2562123,23,2026-01-25 14:00:00,4,Newcastle,Home,219.0,8.0,,6.0,6.0,,,234.0,6.0,2.0,10.0,4.0,11.0,18.0,447.0,,,14.0,16.0,18.0,11.0,,1.0,1.0,0.0,,,,,,,,,13.0,0.0,,,,,3.0,7.0,7.0,9.0,6.0,72.0,70.0,3.0,3.0,,,2.0,7.0,6.0,,,6.0,16.0,12.0,0.0,16.0,3.0,49.0,66.0,,22.0,12.0,,3.0,0.926615,2.1754,,1.3053,1.7976,79.0,7.0,12.0,,,,,,184.0,,,,,,,8.0,0.0,,,12.0,,3.0,3.0,1.0,0.0,11.0,134.0,58.0,38.0,5.0,0.0,2.0,9.0,4.0,496.0,2.0,2.0,0.0,37.0,90.0,48.0,,140.0,140.0,4.0,24.0,30.0,60.7,,,,,14.0,0.0,129.0,2.0,4.0,6.0,,1.0,4.0,,0.0,4.0,131.0,431.0,2.0,11.0,238.0,15.0,22.0,18.0,6.0,34.0,28.0,118854.23,1.0,170.0,,315.0,,2.0,14.0,14.0,36.0,2.0,519.0,,0.0,15.0,24.0,,14.0,1.0,740.0,24.0,14.0,0.0,13.0,6.0,15.0,0.0,,,,,,,,,,,,
2025-26,2562123,23,2026-01-25 14:00:00,7,Aston Villa,Away,108.0,5.0,2.0,5.0,3.0,,,169.0,8.0,1.0,2.0,5.0,6.0,16.0,272.0,,,7.0,18.0,16.0,5.0,1.0,3.0,,0.0,,1.0,1.0,,,,,,9.0,0.0,,,,1.0,5.0,9.0,6.0,7.0,7.0,66.0,66.0,1.0,1.0,1.0,2.0,10.0,2.0,13.0,,,5.0,6.0,,0.0,9.0,3.0,66.0,49.0,2.0,29.0,16.0,,,1.1281,1.1571,0.0729,1.7976,1.3053,58.0,12.0,7.0,1.0,,1.0,,1.0,148.0,2.0,,1.0,1.0,1.0,,12.0,1.0,6.0,,16.0,,7.0,7.0,3.0,0.0,2.0,68.0,78.0,31.0,6.0,1.0,3.0,5.0,8.0,320.0,6.0,3.0,0.0,41.0,50.0,25.0,,136.0,136.0,5.0,25.0,19.0,39.3,,,,1.0,12.0,0.0,71.0,4.0,,4.0,1.0,,4.0,,0.0,5.0,92.0,257.0,10.0,8.0,118.0,16.0,29.0,21.0,4.0,10.0,6.0,118493.13,,135.0,4.0,245.0,6.0,1.0,22.0,7.0,58.0,,353.0,,0.0,14.0,21.0,2.0,12.0,2.0,545.0,26.0,18.0,0.0,6.0,5.0,13.0,0.0,,,,,,,,,,,,
2025-26,2562116,23,2026-01-25 16:30:00,1,Man Utd,Away,143.0,9.0,,1.0,1.0,,,147.0,7.0,1.0,3.0,5.0,2.0,15.0,289.0,,1.0,8.0,14.0,12.0,5.0,,,1.0,0.0,,,,1.0,1.0,,,,10.0,0.0,,,,,4.0,10.0,6.0,3.0,7.0,66.0,40.0,,1.0,1.0,3.0,10.0,2.0,7.0,,,2.0,2.0,1.0,0.0,9.0,1.0,41.0,40.0,3.0,25.0,12.0,,2.0,0.356393,0.7142,,0.4411,1.9047,56.0,9.0,11.0,1.0,,,,,123.0,2.0,,,2.0,,,10.0,3.0,3.0,,12.0,,6.0,6.0,,0.0,3.0,75.0,77.0,38.0,9.0,1.0,3.0,4.0,3.0,333.0,5.0,,1.0,47.0,30.0,15.0,,102.0,102.0,2.0,15.0,14.0,43.9,,,3.0,3.0,13.0,0.0,100.0,2.0,1.0,3.0,1.0,1.0,5.0,,1.0,3.0,49.0,270.0,10.0,7.0,157.0,28.0,25.0,6.0,2.0,5.0,3.0,108718.74,1.0,86.0,3.0,212.0,3.0,1.0,23.0,4.0,56.0,,364.0,,0.0,10.0,14.0,4.0,12.0,0.0,522.0,9.0,8.0,0.0,4.0,2.0,9.0,0.0,,,,,,,,,,,,
2025-26,2562116,23,2026-01-25 16:30:00,3,Arsenal,Home,147.0,6.0,2.0,4.0,3.0,,2.0,228.0,4.0,2.0,8.0,5.0,8.0,14.0,371.0,3.0,2.0,15.0,12.0,14.0,10.0,3.0,4.0,,0.0,,,,,,,,,9.0,0.0,,,,2.0,3.0,3.0,7.0,9.0,6.0,58.0,42.0,,,1.0,,3.0,6.0,4.0,,,9.0,11.0,3.0,0.0,8.0,,40.0,41.0,,20.0,13.0,1.0,2.0,1.40808,1.1937,,1.9047,0.4411,47.0,11.0,9.0,,,4.0,3.0,,132.0,,,,,,,5.0,0.0,1.0,,13.0,,11.0,11.0,3.0,0.0,8.0,133.0,48.0,30.0,2.0,0.0,4.0,9.0,4.0,426.0,2.0,,0.0,52.0,73.0,41.0,,127.0,127.0,4.0,11.0,18.0,56.1,,3.0,,,16.0,0.0,120.0,,,,1.0,,5.0,1.0,1.0,5.0,126.0,356.0,3.0,13.0,166.0,12.0,20.0,13.0,9.0,25.0,17.0,111397.56,,157.0,5.0,302.0,1.0,2.0,20.0,8.0,35.0,3.0,443.0,4.0,0.0,15.0,11.0,3.0,17.0,2.0,623.0,28.0,15.0,0.0,7.0,9.0,7.0,0.0,,,,,,,,,,,,
2025-26,2562120,23,2026-01-26 20:00:00,11,Everton,Home,155.0,15.0,1.0,3.0,3.0,1.0,,298.0,7.0,3.0,4.0,4.0,13.0,16.0,450.0,,2.0,21.0,23.0,31.0,6.0,1.0,1.0,1.0,0.0,,,,,,,,,8.0,0.0,1.0,,,,3.0,10.0,4.0,6.0,4.0,72.0,53.0,1.0,,1.0,,10.0,4.0,1.0,,,4.0,7.0,8.0,0.0,16.0,1.0,63.0,73.0,,32.0,23.0,,,1.05257,0.6962,,0.9973,0.7943,79.0,9.0,12.0,1.0,,1.0,1.0,,157.0,1.0,,1.0,1.0,,,8.0,1.0,,,23.0,1.0,6.0,6.0,,0.0,4.0,171.0,67.0,36.0,4.0,0.0,2.0,5.0,3.0,519.0,2.0,1.0,0.0,111.0,69.0,33.0,,170.0,170.0,4.0,25.0,18.0,58.1,1.0,,1.0,,22.0,0.0,142.0,2.0,1.0,3.0,3.0,1.0,3.0,,0.0,4.0,134.0,431.0,10.0,7.0,177.0,28.0,32.0,25.0,4.0,20.0,16.0,113885.19,1.0,176.0,9.0,385.0,1.0,3.0,28.0,14.0,51.0,1.0,542.0,,0.0,10.0,20.0,5.0,25.0,0.0,779.0,25.0,24.0,0.0,10.0,4.0,15.0,0.0,,,,,,,,,,,,
2025-26,2562120,23,2026-01-26 20:00:00,2,Leeds,Away,186.0,12.0,1.0,2.0,1.0,4.0,,120.0,3.0,1.0,2.0,14.0,8.0,27.0,304.0,,1.0,11.0,31.0,23.0,6.0,1.0,2.0,1.0,0.0,,,,,,,,1.0,11.0,0.0,,,1.0,,5.0,6.0,4.0,10.0,4.0,63.0,60.0,2.0,2.0,1.0,3.0,9.0,3.0,10.0,,,4.0,3.0,4.0,0.0,7.0,2.0,73.0,63.0,3.0,44.0,28.0,,2.0,0.714133,1.377,,0.7943,0.9973,57.0,13.0,9.0,,,1.0,1.0,,154.0,1.0,,1.0,1.0,,,4.0,1.0,1.0,1.0,28.0,1.0,10.0,10.0,,0.0,2.0,95.0,70.0,28.0,4.0,1.0,3.0,5.0,4.0,375.0,4.0,3.0,0.0,37.0,52.0,24.0,,151.0,151.0,3.0,31.0,19.0,41.9,1.0,2.0,,,19.0,0.0,82.0,1.0,1.0,2.0,,1.0,7.0,,0.0,4.0,62.0,295.0,9.0,8.0,207.0,23.0,44.0,14.0,4.0,12.0,8.0,118619.72,1.0,98.0,10.0,199.0,1.0,1.0,38.0,8.0,66.0,,394.0,,0.0,14.0,31.0,2.0,22.0,3.0,623.0,23.0,17.0,0.0,1.0,4.0,20.0,0.0,,,,,,,,,,,,
