season,matchId,gameweek,kickoff,team_id,team,venue,accurateBackZonePass,accurateChippedPass,accurateCornersIntobox,accurateCross,accurateCrossNocorner,accurateFlickOn,accurateFreekickCross,accurateFwdZonePass,accurateGoalKicks,accurateKeeperSweeper,accurateKeeperThrows,accurateLaunches,accurateLayoffs,accurateLongBalls,accuratePass,accuratePullBack,accurateThroughBall,accurateThrows,aerialLost,aerialWon,attAssistOpenplay,attAssistSetplay,attCorner,attFastbreak,attFreekickGoal,attFreekickMiss,attFreekickTarget,attFreekickTotal,attIboxOwnGoal,attObxdLeft,attObxdRight,attOneOnOne,attOpenplay,attPenGoal,attPenTarget,attPostLeft,attPostRight,attSetpiece,attemptedTackleFoul,attemptsConcededIbox,attemptsConcededObox,attemptsIbox,attemptsObox,backwardPass,ballRecovery,bigChanceCreated,bigChanceMissed,bigChanceScored,blockedCross,blockedPass,blockedScoringAtt,challengeLost,clearanceOffLine,contentiousDecision,cornerTaken,crosses18yard,crosses18yardplus,defenderGoals,dispossessed,divingSave,duelLost,duelWon,effectiveBlockedCross,effectiveClearance,effectiveHeadClearance,errorLeadToGoal,errorLeadToShot,expectedAssists,expectedGoals,expectedGoalsOnTarget,expectedGoalsOnTargetConceded,finalThirdEntries,fkFoulLost,fkFoulWon,forwardGoals,foulThrowIn,fouledFinalThird,freekickCross,freekickTotal,fwdPass,goalAssist,goalAssistDeadball,goalAssistIntentional,goalAssistOpenplay,goalAssistSetplay,goalFastbreak,goalKicks,goalsOpenplay,goodHighClaim,handBall,headClearance,hitWoodwork,interception,interceptionWon,interceptionsInBox,keeperThrows,leftsidePass,longPassOwnToOpp,longPassOwnToOppSuccess,lostCorners,midfielderGoals,offtargetAttAssist,ontargetAttAssist,ontargetScoringAtt,openPlayPass,outfielderBlock,overrun,ownGoals,passesLeft,passesRight,penAreaEntries,penGoalsConceded,penaltyConceded,penaltyFaced,penaltyWon,possLostAll,possLostCtrl,possWonAtt3rd,possWonDef3rd,possWonMid3rd,possessionPercentage,postScoringAtt,ptsDroppedWinningPos,ptsGainedLosingPos,punches,putThrough,redCard,rightsidePass,savedIbox,savedObox,saves,secondYellow,shieldBallOop,shotFastbreak,shotOffTarget,sixYardBlock,subsGoals,subsMade,successfulFinalThirdPasses,successfulOpenPlayPass,successfulPutThrough,totalAttAssist,totalBackZonePass,totalChippedPass,totalClearance,totalContest,totalCornersIntobox,totalCross,totalCrossNocorner,totalFastbreak,totalFinalThirdPasses,totalFlickOn,totalFwdZonePass,totalHighClaim,totalKeeperSweeper,totalLaunches,totalLayoffs,totalLongBalls,totalOffside,totalPass,totalPullBack,totalRedCard,totalScoringAtt,totalTackle,totalThroughBall,totalThrows,totalYelCard,touches,touchesInOppBox,unsuccessfulTouch,wonContest,wonCorners,wonTackle,yellowCard,attFreekickPost,attPenPost,attPostHigh,attLgCentre,penaltySave,attOboxOwnGoal,attLgLeft,attLgRight,attPenMiss,expectedGoalsFreekick
2018-19,987939,35,2019-04-20 17:30:00,20,Southampton,Away,119.0,15.0,4.0,6.0,2.0,3.0,,204.0,2.0,1.0,3.0,5.0,5.0,20.0,317.0,,1.0,20.0,36.0,19.0,8.0,3.0,,1.0,,,1.0,1.0,,,,,9.0,,,,,,4.0,9.0,6.0,8.0,7.0,54.0,63.0,2.0,2.0,,1.0,20.0,5.0,11.0,1.0,,11.0,6.0,5.0,,18.0,1.0,79.0,48.0,1.0,18.0,10.0,,,,,,,62.0,11.0,5.0,,,,,1.0,155.0,1.0,,,1.0,,,6.0,1.0,,1.0,10.0,,14.0,14.0,2.0,3.0,103.0,67.0,32.0,4.0,,7.0,5.0,3.0,398.0,5.0,2.0,,95.0,48.0,32.0,,,,,174.0,174.0,2.0,16.0,36.0,56.6,,,,,20.0,0.0,105.0,1.0,2.0,2.0,,,1.0,7.0,,,3.0,70.0,309.0,9.0,12.0,146.0,31.0,18.0,14.0,11.0,22.0,11.0,1.0,114.0,8.0,293.0,,1.0,19.0,6.0,52.0,2.0,417.0,2.0,0.0,15.0,14.0,1.0,26.0,2.0,632.0,27.0,26.0,10.0,11.0,9.0,0.0,,,,,,,,,,
2018-19,987939,35,2019-04-20 17:30:00,4,Newcastle,Home,111.0,11.0,1.0,3.0,2.0,6.0,,92.0,4.0,,3.0,7.0,4.0,20.0,200.0,,,22.0,19.0,36.0,4.0,1.0,,,,,,1.0,,,,,10.0,,,,1.0,1.0,3.0,8.0,7.0,9.0,6.0,41.0,56.0,1.0,,1.0,1.0,20.0,5.0,10.0,,1.0,4.0,9.0,2.0,,12.0,2.0,48.0,79.0,1.0,30.0,15.0,,,,,,,47.0,5.0,10.0,,,3.0,2.0,1.0,162.0,3.0,,1.0,3.0,,,9.0,3.0,,,15.0,1.0,14.0,14.0,1.0,3.0,55.0,67.0,24.0,11.0,3.0,3.0,5.0,6.0,295.0,5.0,1.0,,43.0,49.0,22.0,,,,,172.0,172.0,4.0,24.0,21.0,43.4,1.0,,,,20.0,0.0,62.0,1.0,1.0,3.0,,1.0,,4.0,2.0,,3.0,41.0,184.0,10.0,8.0,153.0,39.0,30.0,13.0,3.0,16.0,13.0,,80.0,10.0,183.0,,,26.0,4.0,62.0,,320.0,,0.0,15.0,22.0,2.0,28.0,0.0,536.0,25.0,18.0,11.0,4.0,13.0,0.0,,,,,,,,,,
2018-19,987936,35,2019-04-21 13:30:00,1,Man Utd,Away,185.0,14.0,,,,2.0,,144.0,5.0,,9.0,6.0,7.0,24.0,329.0,,1.0,23.0,21.0,25.0,4.0,,,,,1.0,,1.0,,,,,6.0,,,,,,4.0,10.0,5.0,3.0,4.0,57.0,53.0,,,,4.0,17.0,1.0,3.0,,1.0,2.0,8.0,3.0,,13.0,2.0,48.0,55.0,4.0,21.0,11.0,,,,,,,49.0,7.0,11.0,,,3.0,1.0,1.0,153.0,,,,,,,8.0,,,,11.0,,8.0,8.0,1.0,9.0,100.0,63.0,36.0,10.0,,3.0,1.0,1.0,394.0,4.0,1.0,,68.0,53.0,24.0,,,,,142.0,142.0,3.0,24.0,16.0,51.7,,,,1.0,17.0,0.0,107.0,4.0,,4.0,,1.0,,5.0,,,3.0,68.0,310.0,7.0,4.0,205.0,34.0,21.0,11.0,2.0,14.0,12.0,,120.0,9.0,226.0,,,17.0,10.0,52.0,1.0,417.0,,0.0,7.0,12.0,1.0,30.0,1.0,607.0,12.0,14.0,7.0,2.0,10.0,0.0,,,,,,,,,,
2018-19,987936,35,2019-04-21 13:30:00,11,Everton,Home,148.0,9.0,2.0,7.0,5.0,4.0,,163.0,4.0,2.0,2.0,2.0,4.0,16.0,304.0,,1.0,17.0,25.0,21.0,6.0,2.0,,1.0,,,,,,,,1.0,7.0,,,,,,9.0,3.0,4.0,10.0,5.0,53.0,64.0,1.0,1.0,1.0,2.0,19.0,4.0,7.0,,,10.0,12.0,3.0,1.0,7.0,1.0,55.0,48.0,2.0,24.0,10.0,,,,,,,61.0,11.0,7.0,,,3.0,2.0,,164.0,3.0,,1.0,2.0,1.0,1.0,6.0,2.0,,,10.0,,13.0,13.0,2.0,2.0,76.0,72.0,35.0,2.0,2.0,2.0,9.0,8.0,367.0,1.0,2.0,,72.0,70.0,34.0,,,,,133.0,133.0,2.0,33.0,20.0,48.3,,,,,19.0,0.0,90.0,,1.0,1.0,,1.0,1.0,3.0,1.0,,3.0,78.0,293.0,8.0,11.0,168.0,25.0,24.0,8.0,9.0,26.0,17.0,2.0,112.0,8.0,241.0,,2.0,25.0,4.0,57.0,1.0,383.0,,0.0,15.0,17.0,2.0,24.0,1.0,583.0,17.0,13.0,3.0,10.0,11.0,0.0,,,,,,,,,,
2018-19,987933,35,2019-04-21 16:00:00,3,Arsenal,Home,186.0,17.0,1.0,2.0,1.0,2.0,,399.0,5.0,,4.0,1.0,3.0,29.0,583.0,,1.0,27.0,14.0,10.0,7.0,1.0,,,,,,,,,,,10.0,,,,,,3.0,14.0,2.0,8.0,4.0,90.0,56.0,2.0,1.0,1.0,1.0,15.0,2.0,8.0,,,8.0,21.0,3.0,,20.0,3.0,63.0,54.0,1.0,6.0,5.0,1.0,,,,,,77.0,15.0,12.0,2.0,,2.0,1.0,,191.0,1.0,,1.0,1.0,,,5.0,2.0,,,5.0,,10.0,10.0,2.0,4.0,182.0,58.0,48.0,3.0,,5.0,4.0,5.0,630.0,4.0,2.0,,169.0,105.0,46.0,,,,,158.0,158.0,2.0,15.0,34.0,72.6,,,,,15.0,0.0,193.0,3.0,1.0,4.0,,,,5.0,,,3.0,231.0,559.0,5.0,9.0,204.0,29.0,6.0,24.0,5.0,30.0,25.0,,273.0,3.0,482.0,,,4.0,4.0,37.0,1.0,656.0,,0.0,12.0,15.0,1.0,27.0,4.0,881.0,32.0,27.0,17.0,8.0,7.0,0.0,,,,,,,,,,
2018-19,987933,35,2019-04-21 16:00:00,31,Crystal Palace,Away,62.0,9.0,3.0,4.0,1.0,4.0,1.0,111.0,4.0,,1.0,4.0,3.0,19.0,169.0,2.0,,11.0,10.0,14.0,8.0,4.0,,1.0,,,,,,,,1.0,7.0,,,,,4.0,9.0,8.0,4.0,14.0,2.0,27.0,53.0,4.0,1.0,3.0,4.0,12.0,4.0,17.0,,1.0,3.0,3.0,2.0,,10.0,3.0,54.0,63.0,4.0,30.0,12.0,,,,,,,38.0,12.0,14.0,2.0,,6.0,2.0,,125.0,3.0,1.0,2.0,,3.0,,10.0,,1.0,,12.0,,14.0,14.0,2.0,1.0,51.0,57.0,29.0,8.0,1.0,5.0,10.0,7.0,219.0,2.0,2.0,,48.0,29.0,25.0,,,,,131.0,131.0,1.0,27.0,19.0,27.4,,,,,12.0,0.0,46.0,1.0,2.0,3.0,,1.0,1.0,5.0,,,2.0,67.0,154.0,6.0,15.0,87.0,23.0,30.0,13.0,3.0,10.0,7.0,1.0,92.0,9.0,172.0,1.0,,21.0,3.0,54.0,2.0,249.0,2.0,0.0,16.0,27.0,,15.0,1.0,464.0,24.0,22.0,8.0,3.0,14.0,0.0,,,,,,,,,,
2018-19,987934,35,2019-04-21 16:00:00,14,Liverpool,Away,243.0,13.0,5.0,8.0,3.0,1.0,,300.0,4.0,,4.0,2.0,7.0,21.0,535.0,,1.0,16.0,17.0,26.0,11.0,2.0,,,,,,1.0,,,,2.0,11.0,1.0,,,,1.0,4.0,5.0,2.0,12.0,5.0,79.0,61.0,3.0,3.0,1.0,1.0,15.0,3.0,8.0,,,10.0,8.0,3.0,,10.0,,45.0,58.0,1.0,17.0,12.0,,,,,,,60.0,5.0,6.0,,,3.0,1.0,1.0,190.0,1.0,1.0,1.0,,1.0,,5.0,,,,12.0,,8.0,8.0,,4.0,178.0,76.0,51.0,5.0,1.0,8.0,6.0,6.0,604.0,2.0,1.0,,92.0,66.0,44.0,,,,1.0,134.0,134.0,5.0,23.0,29.0,76.1,,,,,15.0,0.0,172.0,1.0,1.0,2.0,,1.0,,8.0,,,3.0,142.0,522.0,8.0,14.0,260.0,27.0,17.0,17.0,8.0,20.0,12.0,,187.0,3.0,379.0,,,12.0,7.0,43.0,2.0,619.0,3.0,0.0,17.0,15.0,5.0,20.0,1.0,798.0,35.0,16.0,12.0,10.0,10.0,0.0,,,,,,,,,,
2018-19,987934,35,2019-04-21 16:00:00,97,Cardiff,Home,45.0,8.0,1.0,3.0,2.0,1.0,,64.0,4.0,,,3.0,,14.0,106.0,,,8.0,26.0,17.0,5.0,1.0,,,,,,,,,,,3.0,,,,,,2.0,12.0,5.0,5.0,2.0,29.0,57.0,1.0,1.0,,2.0,14.0,3.0,12.0,,,5.0,3.0,1.0,,10.0,2.0,58.0,45.0,2.0,29.0,13.0,,,,,,,43.0,6.0,5.0,,,1.0,,,113.0,,,,,,,14.0,,,,13.0,,7.0,7.0,1.0,,23.0,61.0,16.0,10.0,,2.0,4.0,2.0,168.0,3.0,,,47.0,16.0,13.0,1.0,1.0,1.0,,134.0,134.0,,28.0,22.0,23.9,,,,1.0,14.0,0.0,28.0,3.0,1.0,4.0,,,,2.0,2.0,,3.0,32.0,97.0,5.0,6.0,68.0,17.0,29.0,13.0,5.0,9.0,4.0,,65.0,4.0,134.0,,,35.0,1.0,64.0,4.0,193.0,,0.0,7.0,15.0,,14.0,1.0,352.0,12.0,16.0,8.0,5.0,9.0,0.0,,,,,,,,,,
2018-19,987935,35,2019-04-22 20:00:00,8,Chelsea,Home,245.0,21.0,2.0,5.0,3.0,3.0,,357.0,5.0,1.0,5.0,3.0,9.0,21.0,597.0,1.0,1.0,24.0,18.0,25.0,14.0,,,,,,,,,,,1.0,19.0,,,,,,4.0,4.0,2.0,12.0,10.0,83.0,69.0,1.0,1.0,,1.0,25.0,5.0,5.0,,,10.0,28.0,5.0,,8.0,,45.0,56.0,1.0,12.0,9.0,,,,,,,53.0,9.0,4.0,1.0,,1.0,,,193.0,2.0,,2.0,2.0,,,5.0,2.0,1.0,1.0,9.0,,3.0,3.0,,5.0,217.0,64.0,48.0,1.0,1.0,5.0,11.0,9.0,667.0,1.0,1.0,,119.0,100.0,60.0,,,,,153.0,153.0,7.0,31.0,26.0,76.4,,2.0,1.0,,25.0,0.0,188.0,1.0,,1.0,,1.0,,8.0,,,3.0,232.0,583.0,11.0,16.0,263.0,36.0,12.0,19.0,10.0,43.0,33.0,,281.0,6.0,461.0,1.0,1.0,13.0,10.0,38.0,1.0,681.0,3.0,0.0,22.0,15.0,2.0,25.0,2.0,899.0,65.0,13.0,12.0,10.0,9.0,0.0,,,,,,,,,,
2018-19,987935,35,2019-04-22 20:00:00,90,Burnley,Away,67.0,11.0,,1.0,1.0,1.0,,65.0,7.0,,1.0,10.0,3.0,31.0,131.0,,1.0,18.0,25.0,18.0,3.0,,,,,,,,,,,,3.0,,,,,2.0,3.0,12.0,10.0,4.0,2.0,33.0,68.0,1.0,,1.0,5.0,21.0,1.0,12.0,1.0,,1.0,4.0,,,11.0,3.0,56.0,45.0,5.0,48.0,25.0,,1.0,,,,,51.0,4.0,8.0,1.0,,2.0,,,121.0,1.0,,,,1.0,,14.0,,1.0,,25.0,,15.0,15.0,5.0,1.0,31.0,65.0,25.0,10.0,1.0,1.0,3.0,3.0,189.0,6.0,,,43.0,24.0,15.0,,,,,122.0,122.0,5.0,36.0,15.0,23.6,,2.0,1.0,,21.0,0.0,34.0,5.0,2.0,6.0,,1.0,,2.0,,,,26.0,116.0,9.0,4.0,89.0,29.0,48.0,9.0,1.0,5.0,4.0,,70.0,11.0,135.0,1.0,,39.0,4.0,86.0,2.0,219.0,,0.0,6.0,15.0,1.0,19.0,1.0,425.0,7.0,12.0,5.0,1.0,6.0,0.0,,,,,,,,,,
2018-19,987947,36,2019-04-26 20:00:00,14,Liverpool,Home,378.0,24.0,1.0,3.0,2.0,7.0,,263.0,1.0,,5.0,4.0,3.0,19.0,638.0,,4.0,21.0,9.0,12.0,12.0,1.0,,,,,,,,,,,19.0,,,1.0,,1.0,4.0,3.0,2.0,14.0,7.0,105.0,58.0,6.0,3.0,3.0,1.0,18.0,2.0,4.0,,,4.0,5.0,5.0,,14.0,1.0,41.0,54.0,1.0,11.0,3.0,,,,,,,57.0,5.0,13.0,4.0,,1.0,1.0,,223.0,5.0,,5.0,5.0,,,1.0,5.0,,,3.0,1.0,11.0,11.0,2.0,5.0,200.0,94.0,70.0,4.0,1.0,10.0,8.0,7.0,706.0,2.0,1.0,,76.0,73.0,31.0,,,,,141.0,141.0,3.0,26.0,24.0,70.3,1.0,,,,18.0,0.0,198.0,,1.0,1.0,,,,12.0,,,3.0,93.0,619.0,9.0,18.0,406.0,47.0,11.0,20.0,3.0,14.0,11.0,,129.0,9.0,334.0,,,11.0,3.0,42.0,2.0,726.0,,0.0,21.0,19.0,4.0,25.0,0.0,927.0,27.0,12.0,11.0,4.0,12.0,0.0,,,,,,,,,,
2018-19,987947,36,2019-04-26 20:00:00,38,Huddersfield,Away,130.0,11.0,1.0,1.0,,4.0,,82.0,5.0,,1.0,7.0,1.0,22.0,211.0,,,17.0,12.0,9.0,3.0,1.0,,,,,,,,,,,4.0,,,,,,8.0,14.0,7.0,3.0,2.0,54.0,48.0,,,,1.0,18.0,2.0,11.0,,,4.0,2.0,2.0,,11.0,,54.0,41.0,1.0,20.0,8.0,1.0,,,,,,43.0,14.0,5.0,,,,,,138.0,,,,,,,14.0,,1.0,1.0,8.0,,12.0,12.0,1.0,1.0,50.0,68.0,26.0,4.0,,2.0,2.0,1.0,275.0,2.0,2.0,,57.0,40.0,13.0,,,,,146.0,146.0,2.0,25.0,15.0,29.7,,,,,18.0,0.0,64.0,2.0,,2.0,,,,2.0,,,3.0,51.0,194.0,8.0,4.0,154.0,29.0,20.0,12.0,4.0,8.0,4.0,,87.0,9.0,160.0,1.0,,25.0,1.0,60.0,4.0,306.0,1.0,0.0,5.0,23.0,1.0,22.0,0.0,479.0,10.0,14.0,4.0,4.0,15.0,0.0,,,,,,,,,,
2018-19,987950,36,2019-04-27 12:30:00,21,West Ham,Away,99.0,21.0,1.0,2.0,1.0,2.0,,157.0,2.0,,4.0,7.0,4.0,28.0,254.0,,1.0,20.0,19.0,6.0,10.0,1.0,,4.0,,,,,,,,,14.0,,,,,,5.0,9.0,5.0,8.0,8.0,50.0,69.0,1.0,,1.0,3.0,26.0,4.0,20.0,,,7.0,8.0,2.0,,6.0,5.0,67.0,39.0,3.0,21.0,15.0,,1.0,,,,,61.0,8.0,3.0,,,2.0,2.0,,156.0,1.0,,1.0,1.0,,,9.0,1.0,,,15.0,,15.0,15.0,2.0,4.0,63.0,76.0,35.0,2.0,1.0,3.0,9.0,7.0,329.0,6.0,4.0,,73.0,79.0,30.0,,,,,164.0,164.0,1.0,33.0,22.0,37.0,,,,,26.0,0.0,82.0,4.0,,4.0,,1.0,4.0,5.0,,,3.0,62.0,247.0,14.0,12.0,117.0,33.0,21.0,23.0,7.0,19.0,12.0,4.0,101.0,3.0,253.0,1.0,,27.0,4.0,70.0,3.0,351.0,1.0,0.0,16.0,21.0,6.0,25.0,2.0,579.0,17.0,18.0,9.0,7.0,13.0,0.0,,,,,,,,,,
2018-19,987950,36,2019-04-27 12:30:00,6,Spurs,Home,251.0,23.0,,,,1.0,,251.0,1.0,,13.0,2.0,8.0,21.0,502.0,,1.0,22.0,6.0,19.0,11.0,,,,,,,1.0,,,,1.0,13.0,,,,,,1.0,8.0,8.0,9.0,5.0,83.0,74.0,3.0,3.0,,,29.0,6.0,9.0,,,2.0,5.0,4.0,,10.0,5.0,39.0,67.0,,25.0,11.0,,,,,,,57.0,3.0,8.0,,,2.0,,1.0,211.0,,,,,,,3.0,,,,11.0,,7.0,7.0,,13.0,159.0,81.0,54.0,7.0,,3.0,8.0,4.0,599.0,4.0,,,80.0,54.0,26.0,,,,,170.0,170.0,,32.0,29.0,63.0,,,,3.0,29.0,0.0,161.0,3.0,3.0,6.0,,,,4.0,1.0,,3.0,115.0,491.0,12.0,11.0,280.0,48.0,25.0,31.0,2.0,11.0,9.0,,170.0,5.0,345.0,,,14.0,9.0,51.0,5.0,614.0,,0.0,14.0,20.0,8.0,24.0,0.0,847.0,28.0,19.0,20.0,2.0,14.0,0.0,,,,,,,,,,
2018-19,987944,36,2019-04-27 15:00:00,11,Everton,Away,182.0,13.0,4.0,8.0,4.0,2.0,,258.0,4.0,,4.0,4.0,5.0,30.0,432.0,1.0,,16.0,25.0,17.0,9.0,4.0,,1.0,,,,,,,,,16.0,,,,,,8.0,4.0,4.0,16.0,6.0,73.0,74.0,1.0,1.0,,,30.0,11.0,15.0,,,10.0,17.0,4.0,,11.0,,75.0,50.0,,19.0,13.0,,,,,,,66.0,15.0,9.0,,,2.0,2.0,,215.0,,,,,,,6.0,,,1.0,13.0,2.0,12.0,12.0,2.0,4.0,134.0,80.0,55.0,5.0,,4.0,9.0,3.0,524.0,3.0,6.0,,95.0,102.0,45.0,,,,,185.0,185.0,5.0,25.0,38.0,63.9,,,,,30.0,0.0,121.0,,,,,,1.0,8.0,2.0,,3.0,128.0,417.0,11.0,13.0,208.0,25.0,19.0,14.0,10.0,33.0,23.0,1.0,182.0,7.0,368.0,,,16.0,7.0,51.0,,543.0,1.0,0.0,22.0,20.0,,22.0,0.0,777.0,45.0,16.0,4.0,10.0,10.0,0.0,,,,,,,,,,
2018-19,987944,36,2019-04-27 15:00:00,31,Crystal Palace,Home,103.0,9.0,1.0,1.0,,3.0,,97.0,4.0,,4.0,7.0,1.0,21.0,199.0,,,12.0,17.0,25.0,2.0,2.0,,,,,,,,,,,3.0,,,,,2.0,7.0,16.0,6.0,4.0,4.0,37.0,71.0,,,,3.0,27.0,3.0,4.0,,,5.0,2.0,2.0,,15.0,2.0,50.0,75.0,3.0,36.0,19.0,,1.0,,,,,40.0,9.0,14.0,,,2.0,1.0,,157.0,,,,,,,9.0,,,,19.0,,16.0,16.0,3.0,4.0,52.0,60.0,23.0,10.0,,1.0,3.0,,286.0,10.0,5.0,,54.0,37.0,22.0,,,,,173.0,173.0,6.0,31.0,28.0,36.1,,,,1.0,27.0,0.0,67.0,2.0,1.0,3.0,,,,5.0,,,1.0,50.0,185.0,16.0,4.0,140.0,22.0,36.0,20.0,5.0,10.0,5.0,,96.0,11.0,183.0,,,28.0,1.0,59.0,4.0,313.0,,0.0,8.0,21.0,,18.0,2.0,564.0,13.0,15.0,15.0,5.0,12.0,0.0,,,,,,,,,,
2018-19,987945,36,2019-04-27 15:00:00,54,Fulham,Home,338.0,14.0,2.0,3.0,1.0,2.0,,208.0,6.0,,5.0,3.0,8.0,23.0,543.0,1.0,,17.0,19.0,18.0,6.0,,,,,,,,,,,,8.0,,,,,,5.0,10.0,3.0,2.0,6.0,98.0,59.0,,1.0,,2.0,11.0,1.0,13.0,,,10.0,6.0,3.0,,24.0,5.0,69.0,61.0,2.0,25.0,10.0,,,,,,,56.0,10.0,8.0,,,1.0,,,193.0,1.0,,1.0,1.0,,,7.0,1.0,,1.0,10.0,,6.0,6.0,1.0,5.0,158.0,70.0,46.0,3.0,1.0,4.0,3.0,2.0,601.0,3.0,2.0,,57.0,51.0,29.0,,,,,148.0,148.0,3.0,21.0,24.0,73.0,,,,1.0,11.0,0.0,174.0,8.0,,8.0,,,,5.0,,,3.0,92.0,527.0,4.0,7.0,356.0,30.0,25.0,17.0,9.0,18.0,9.0,,131.0,4.0,285.0,,,15.0,8.0,47.0,1.0,623.0,2.0,0.0,8.0,22.0,,20.0,0.0,833.0,21.0,19.0,13.0,10.0,10.0,0.0,,,,,,,1.0,,,
2018-19,987945,36,2019-04-27 15:00:00,97,Cardiff,Away,50.0,7.0,2.0,6.0,4.0,1.0,1.0,100.0,4.0,,,9.0,3.0,26.0,144.0,,,11.0,18.0,19.0,9.0,3.0,,1.0,,,,,,,,,10.0,,,,,1.0,6.0,2.0,6.0,10.0,3.0,33.0,61.0,1.0,2.0,,3.0,10.0,3.0,13.0,,,3.0,5.0,7.0,,15.0,1.0,61.0,69.0,3.0,32.0,20.0,,,,,,,66.0,8.0,9.0,,,3.0,4.0,,116.0,,,,,,,8.0,,,,20.0,1.0,9.0,9.0,1.0,,41.0,62.0,31.0,10.0,,1.0,11.0,8.0,200.0,1.0,1.0,,49.0,40.0,29.0,,,,,144.0,144.0,4.0,27.0,26.0,27.0,1.0,,,1.0,10.0,0.0,30.0,,1.0,1.0,,,1.0,2.0,,,3.0,52.0,133.0,4.0,12.0,63.0,19.0,32.0,20.0,3.0,19.0,16.0,1.0,93.0,8.0,176.0,,,25.0,3.0,55.0,3.0,220.0,1.0,0.0,13.0,28.0,1.0,26.0,0.0,434.0,21.0,14.0,13.0,3.0,18.0,0.0,,,1.0,,,,,,,
2018-19,987949,36,2019-04-27 15:00:00,20,Southampton,Home,106.0,17.0,2.0,6.0,4.0,1.0,1.0,158.0,5.0,,,5.0,3.0,19.0,258.0,,1.0,16.0,13.0,21.0,9.0,1.0,,,,1.0,,1.0,,,,2.0,14.0,,,1.0,,1.0,6.0,5.0,4.0,12.0,10.0,71.0,64.0,2.0,4.0,1.0,1.0,16.0,6.0,5.0,,,9.0,9.0,8.0,,14.0,2.0,44.0,65.0,1.0,20.0,6.0,1.0,1.0,,,,,68.0,8.0,9.0,1.0,,1.0,1.0,1.0,132.0,3.0,,2.0,3.0,,,7.0,3.0,,1.0,6.0,1.0,20.0,20.0,2.0,,74.0,64.0,29.0,3.0,1.0,5.0,8.0,7.0,333.0,,3.0,,38.0,74.0,38.0,,,,,158.0,158.0,10.0,15.0,39.0,44.4,1.0,2.0,1.0,,16.0,0.0,74.0,1.0,1.0,2.0,,1.0,,9.0,1.0,,3.0,79.0,243.0,8.0,13.0,120.0,33.0,20.0,15.0,9.0,27.0,18.0,,132.0,7.0,258.0,,,28.0,3.0,57.0,,351.0,,0.0,22.0,25.0,1.0,20.0,2.0,586.0,33.0,18.0,10.0,9.0,16.0,0.0,,,,1.0,,,,,,
2018-19,987949,36,2019-04-27 15:00:00,91,Bournemouth,Away,237.0,13.0,1.0,4.0,3.0,,,119.0,14.0,,4.0,3.0,4.0,18.0,352.0,,1.0,18.0,21.0,13.0,4.0,1.0,,3.0,,,,,,,,1.0,6.0,,,,,,3.0,12.0,10.0,5.0,4.0,64.0,57.0,3.0,1.0,3.0,4.0,13.0,,10.0,,,3.0,6.0,2.0,,17.0,4.0,65.0,44.0,4.0,30.0,14.0,,2.0,,,,,39.0,9.0,7.0,2.0,,1.0,1.0,,176.0,2.0,,2.0,2.0,,2.0,20.0,2.0,,,14.0,,7.0,7.0,1.0,4.0,109.0,66.0,28.0,9.0,1.0,4.0,3.0,5.0,427.0,6.0,,,58.0,39.0,18.0,,,,,167.0,167.0,1.0,30.0,21.0,55.6,,2.0,1.0,,13.0,0.0,110.0,3.0,1.0,4.0,,1.0,3.0,4.0,,,3.0,65.0,326.0,4.0,7.0,280.0,32.0,30.0,13.0,2.0,11.0,9.0,5.0,95.0,3.0,190.0,,,22.0,4.0,52.0,,459.0,,0.0,9.0,19.0,1.0,24.0,1.0,661.0,19.0,22.0,5.0,3.0,6.0,0.0,,,,,,,,,,
2018-19,987951,36,2019-04-27 15:00:00,39,Wolves,Away,138.0,24.0,1.0,5.0,4.0,1.0,1.0,157.0,2.0,,2.0,4.0,4.0,34.0,290.0,,,17.0,17.0,19.0,4.0,1.0,,1.0,,,,,,,,,5.0,,,,,1.0,7.0,5.0,5.0,8.0,3.0,65.0,67.0,3.0,2.0,2.0,3.0,19.0,4.0,12.0,,1.0,5.0,5.0,5.0,,11.0,,55.0,63.0,3.0,34.0,19.0,1.0,,,,,,36.0,11.0,10.0,2.0,,3.0,3.0,,147.0,2.0,,2.0,2.0,,,7.0,2.0,1.0,1.0,19.0,,11.0,11.0,1.0,2.0,82.0,74.0,39.0,4.0,,1.0,6.0,4.0,366.0,4.0,2.0,,62.0,76.0,33.0,,,,,152.0,152.0,3.0,30.0,29.0,43.5,,,,,19.0,0.0,92.0,,,,,1.0,1.0,3.0,,,2.0,67.0,278.0,10.0,7.0,162.0,43.0,34.0,18.0,3.0,16.0,13.0,1.0,108.0,5.0,240.0,1.0,,16.0,5.0,64.0,5.0,386.0,,0.0,11.0,22.0,1.0,24.0,2.0,597.0,23.0,14.0,12.0,5.0,14.0,0.0,,,,,,,,,,
