season,matchId,gameweek,team_id,team,venue,playerId,pl_id,playerName,slug,position,substitute,accurateCross,accurateKeeperSweeper,accurateLongBalls,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePass,aerialLost,aerialWon,ballRecovery,bigChanceCreated,bigChanceMissed,blockedScoringAttempt,challengeLost,clearanceOffLine,crossNotClaimed,dispossessed,duelLost,duelWon,errorLeadToAGoal,errorLeadToAShot,expectedAssists,expectedGoals,expectedGoalsOnTarget,fouls,goalAssist,goals,goalsPrevented,goodHighClaim,hitWoodwork,interceptionWon,keyPass,lastManTackle,minutesPlayed,onTargetScoringAttempt,outfielderBlock,ownGoals,penaltyConceded,penaltyFaced,penaltyWon,possessionLostCtrl,punches,rating,savedShotsFromInsideTheBox,saves,shotOffTarget,totalClearance,totalContest,totalCross,totalKeeperSweeper,totalLongBalls,totalOffside,totalOppositionHalfPasses,totalOwnHalfPasses,totalPass,totalShots,totalTackle,touches,unsuccessfulTouch,wasFouled,wonContest,wonTackle
2022-23,10385472,24,8,Chelsea,Home,138534,103955,Raheem Sterling,raheem-sterling,F,True,,,,13.0,3.0,16.0,,1.0,2.0,,1.0,3.0,,,,1.0,4.0,5.0,,,0.0189897,0.8521,0.0,,,,,,,,1.0,,45.0,1.0,,,,,,15.0,,6.5,,,,,5.0,3.0,,,1.0,22.0,3.0,22.0,4,,41.0,1.0,2.0,2.0,
2022-23,10385472,24,8,Chelsea,Home,232422,109745,Kepa Arrizabalaga,kepa-arrizabalaga,G,False,,,1.0,,35.0,35.0,,,9.0,,,,,,,,,,,,0.00018138,0.0,0.0,,,,-0.2853,,,,,,90.0,,,,,,,1.0,,6.7,3.0,3.0,,,,,,2.0,,1.0,35.0,36.0,0,,44.0,,,,
2022-23,10385472,24,8,Chelsea,Home,257993,122074,Marcus Bettinelli,marcus-bettinelli,G,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385472,24,8,Chelsea,Home,770677,212701,Denis Zakaria,denis-zakaria,M,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385472,24,8,Chelsea,Home,802695,172850,Ben Chilwell,ben-chilwell,D,False,,,2.0,13.0,18.0,31.0,1.0,1.0,2.0,,,1.0,,,,,2.0,6.0,,,0.00851714,0.0172,0.0,1.0,,,,,,2.0,,,84.0,,,,,,,18.0,,6.8,,,,1.0,,6.0,,4.0,,24.0,21.0,39.0,1,1.0,69.0,1.0,4.0,,
2022-23,10385472,24,8,Chelsea,Home,826134,180736,Trevoh Chalobah,trevoh-chalobah,D,True,,,1.0,2.0,6.0,8.0,,1.0,1.0,,,,,,,,,2.0,,,0.00059624,0.0,0.0,,,,,,,1.0,,,20.0,,,,,,,2.0,,6.7,,,,1.0,,,,1.0,,3.0,7.0,10.0,0,,14.0,,1.0,,
2022-23,10385472,24,8,Chelsea,Home,836694,184341,Mason Mount,mason-mount,F,False,,,,3.0,5.0,8.0,1.0,1.0,2.0,,,1.0,1.0,,,1.0,8.0,2.0,,,0.00060401,0.0167,0.0,3.0,,,,,,,,,64.0,,,,,,,9.0,,6.0,,,,,2.0,1.0,,,,8.0,6.0,13.0,1,1.0,23.0,,,,
2022-23,10385472,24,8,Chelsea,Home,836705,219847,Kai Havertz,kai-havertz,F,True,1.0,,,12.0,2.0,13.0,1.0,1.0,,1.0,,,,,,,3.0,3.0,,,0.669785,0.0,0.0,1.0,,,,,,,3.0,,26.0,,,,,,,6.0,,7.1,,,,1.0,3.0,1.0,,,,17.0,2.0,18.0,0,,23.0,,,2.0,
2022-23,10385472,24,8,Chelsea,Home,851671,428399,João Félix,joao-felix,F,False,,,2.0,14.0,10.0,24.0,1.0,,5.0,,1.0,1.0,1.0,,,,11.0,5.0,,,0.0241631,0.3005,0.0594,5.0,,,,,,,1.0,,90.0,1.0,,,,,,15.0,,5.9,,,1.0,,7.0,4.0,,3.0,,20.0,12.0,28.0,3,1.0,48.0,2.0,2.0,2.0,1.0
2022-23,10385472,24,8,Chelsea,Home,904827,242880,Benoît Badiashile,benoit-badiashile,D,False,,,5.0,19.0,49.0,68.0,4.0,5.0,8.0,,,,,,,,6.0,9.0,,1.0,0.0594947,0.0,0.0,1.0,,,,,,1.0,1.0,,90.0,,,,,,,9.0,,7.2,,,,1.0,1.0,,,5.0,,22.0,52.0,74.0,0,3.0,85.0,1.0,1.0,,3.0
2022-23,10385472,24,8,Chelsea,Home,904970,232787,Conor Gallagher,conor-gallagher,M,True,,,,1.0,4.0,5.0,,,2.0,,,,,,,,,1.0,,,0.0002062,0.132,0.3275,,,,,,,,,,20.0,1.0,,,,,,1.0,,6.8,,,,,1.0,1.0,,,,2.0,4.0,5.0,1,,10.0,,,1.0,
2022-23,10385472,24,8,Chelsea,Home,923894,444463,Wesley Fofana,wesley-fofana,D,True,,,,6.0,21.0,27.0,1.0,1.0,5.0,,,,,,,1.0,2.0,3.0,,,0.00142737,0.0,0.0,,,,,,,1.0,,,45.0,,,,,,,8.0,,6.6,,,,,,1.0,,4.0,,10.0,24.0,33.0,0,,42.0,,2.0,,
2022-23,10385472,24,8,Chelsea,Home,958966,465920,Mykhailo Mudryk,mykhailo-mudryk,M,True,,,,2.0,1.0,3.0,1.0,,1.0,,,,1.0,,,2.0,6.0,1.0,,,0.00046914,0.052,0.0,,,,,,,,,,26.0,,,,,,,11.0,,6.0,,,1.0,,2.0,1.0,,,,6.0,2.0,7.0,1,,21.0,1.0,1.0,,
2022-23,10385472,24,8,Chelsea,Home,966547,248857,Noni Madueke,noni-madueke,F,False,,,1.0,7.0,5.0,12.0,1.0,1.0,1.0,,,,,,,2.0,5.0,7.0,,,0.0186456,0.0224,0.3225,,,,,,,,2.0,,64.0,1.0,,,,,,10.0,,6.9,,,,,4.0,,,1.0,,11.0,6.0,17.0,1,1.0,37.0,1.0,3.0,2.0,1.0
2022-23,10385472,24,8,Chelsea,Home,974505,448047,Enzo Fernández,enzo-fernandez,M,False,,,6.0,22.0,39.0,61.0,1.0,,8.0,,,,3.0,,,1.0,9.0,10.0,,,0.081141,0.0,0.0,2.0,,,,,,2.0,,,90.0,,,,,,,10.0,,7.1,,,,,4.0,,,8.0,,25.0,41.0,66.0,0,4.0,87.0,2.0,4.0,2.0,3.0
2022-23,10385472,24,8,Chelsea,Home,1090458,520295,David Datro Fofana,david-datro-fofana,F,False,,,,3.0,,3.0,,,5.0,,,,,,,3.0,4.0,7.0,,,0.0525158,0.0436,0.0274,1.0,,,,,,,2.0,,45.0,1.0,,,,,,11.0,,7.0,,,1.0,,3.0,1.0,,,1.0,4.0,,3.0,2,1.0,26.0,6.0,3.0,3.0,1.0
2022-23,10385472,24,8,Chelsea,Home,1136730,487838,Lewis Hall,lewis-hall,D,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385488,25,8,Chelsea,Away,33541,51090,Thiago Silva,thiago-silva,D,False,,,,4.0,8.0,12.0,,1.0,1.0,,,,1.0,,,,1.0,3.0,,,0.00127598,0.0,0.0,,,,,,,,,,19.0,,,,,,,1.0,,6.7,,,,1.0,,,,,,5.0,8.0,13.0,0,2.0,16.0,,,,2.0
2022-23,10385488,25,8,Chelsea,Away,51498,54694,Pierre-Emerick Aubameyang,pierre-emerick-aubameyang,F,True,,,,,,,1.0,,,,,,,,,,1.0,,,,0.0,0.0,0.0,,,,,,,,,,13.0,,,,,,,,,6.5,,,,,,,,,,,,,0,,,,,,
2022-23,10385488,25,8,Chelsea,Away,126071,86129,Kalidou Koulibaly,kalidou-koulibaly,D,False,,,,29.0,34.0,63.0,2.0,3.0,5.0,,,,,,,1.0,3.0,3.0,,,0.0103348,0.0,0.0,,,,,,,1.0,,,90.0,,,,,,,7.0,,6.6,,,,9.0,,,,1.0,,32.0,37.0,69.0,0,,84.0,,,,
2022-23,10385488,25,8,Chelsea,Away,138534,103955,Raheem Sterling,raheem-sterling,F,False,,,,23.0,8.0,31.0,,1.0,2.0,,,,1.0,,,1.0,7.0,5.0,,,0.097404,0.0397,0.0233,1.0,,,,,,,,,83.0,1.0,,,,,,19.0,,6.4,,,,,7.0,2.0,,,,32.0,9.0,39.0,1,1.0,58.0,3.0,,3.0,1.0
2022-23,10385488,25,8,Chelsea,Away,232422,109745,Kepa Arrizabalaga,kepa-arrizabalaga,G,False,,2.0,5.0,1.0,16.0,17.0,,1.0,7.0,,,,,,,,,2.0,,,0.00010495,0.0,0.0,,,,-1.1142,,,,,,90.0,,,,,,,2.0,1.0,6.3,1.0,1.0,,2.0,,,2.0,7.0,,3.0,16.0,19.0,0,,27.0,,1.0,,
2022-23,10385488,25,8,Chelsea,Away,249437,124183,Hakim Ziyech,hakim-ziyech,M,False,,,1.0,10.0,6.0,16.0,1.0,,5.0,,,1.0,1.0,,,1.0,6.0,1.0,,1.0,0.0059007,0.0412,0.0,3.0,,,,,,,,,62.0,,,,,,,8.0,,6.0,,,1.0,,1.0,1.0,,1.0,,14.0,7.0,20.0,2,,31.0,1.0,,1.0,
2022-23,10385488,25,8,Chelsea,Away,257993,122074,Marcus Bettinelli,marcus-bettinelli,G,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385488,25,8,Chelsea,Away,284441,126187,Ruben Loftus-Cheek,ruben-loftus-cheek,M,False,,,,24.0,4.0,28.0,1.0,,5.0,,,,,,,2.0,3.0,3.0,,,0.033668,0.0,0.0,,,,,,,1.0,1.0,,62.0,,,,,,,4.0,,6.7,,,,,,,,,,25.0,5.0,30.0,0,2.0,38.0,,1.0,,2.0
2022-23,10385488,25,8,Chelsea,Away,770677,212701,Denis Zakaria,denis-zakaria,M,True,,,,13.0,6.0,19.0,,,1.0,,,,,,,1.0,3.0,3.0,,,0.0119562,0.0,0.0,2.0,,,,,,1.0,1.0,,28.0,,,,,,,5.0,,6.7,,,,,1.0,1.0,,,,16.0,6.0,21.0,0,1.0,29.0,1.0,1.0,1.0,1.0
2022-23,10385488,25,8,Chelsea,Away,802695,172850,Ben Chilwell,ben-chilwell,D,False,,,3.0,46.0,19.0,65.0,2.0,,8.0,,,,1.0,,,2.0,6.0,5.0,,,0.0238645,0.0752,0.0,,,,,,,3.0,1.0,,90.0,,,,,,,14.0,,6.6,,,1.0,1.0,2.0,2.0,,5.0,,50.0,23.0,71.0,1,2.0,99.0,1.0,2.0,1.0,2.0
2022-23,10385488,25,8,Chelsea,Away,836694,184341,Mason Mount,mason-mount,F,True,,,,13.0,3.0,16.0,1.0,,2.0,,,,,,,2.0,3.0,2.0,,,0.377344,0.0,0.0,1.0,,,,,,1.0,,,28.0,,,,,,,3.0,,6.6,,,,,,,,1.0,,14.0,3.0,17.0,0,2.0,25.0,,,,2.0
2022-23,10385488,25,8,Chelsea,Away,836705,219847,Kai Havertz,kai-havertz,F,False,,,,22.0,6.0,28.0,3.0,2.0,,,,,,,,,5.0,4.0,,,0.0212804,0.0,0.0,,,,,,,,3.0,,90.0,,,,,,,6.0,,6.6,,,,,3.0,1.0,,,1.0,25.0,6.0,30.0,0,1.0,39.0,1.0,,1.0,1.0
2022-23,10385488,25,8,Chelsea,Away,851671,428399,João Félix,joao-felix,F,False,,,1.0,30.0,7.0,37.0,1.0,,4.0,,,1.0,3.0,,,4.0,10.0,4.0,,,0.029196,0.116,0.026,1.0,,,,,,,,,83.0,1.0,,,,,,13.0,,6.0,,,1.0,,1.0,1.0,,2.0,1.0,35.0,7.0,41.0,3,3.0,63.0,3.0,1.0,,1.0
2022-23,10385488,25,8,Chelsea,Away,885908,225796,Reece James,reece-james,D,False,,,4.0,45.0,19.0,64.0,3.0,2.0,8.0,,,,,,,,5.0,6.0,,,0.0469127,0.0149,0.0,1.0,,,,,,1.0,,,90.0,,,,,,,11.0,,6.8,,,1.0,5.0,2.0,2.0,,5.0,,49.0,23.0,70.0,1,1.0,92.0,1.0,2.0,1.0,1.0
2022-23,10385488,25,8,Chelsea,Away,904827,242880,Benoît Badiashile,benoit-badiashile,D,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385488,25,8,Chelsea,Away,904970,232787,Conor Gallagher,conor-gallagher,M,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385488,25,8,Chelsea,Away,923894,444463,Wesley Fofana,wesley-fofana,D,True,,,,17.0,14.0,31.0,1.0,,3.0,,,,,,,,1.0,3.0,,,0.0121887,0.0,0.0,,,,,,,2.0,,,71.0,,1.0,,,,,7.0,,6.8,,,,4.0,1.0,,,2.0,,22.0,16.0,38.0,0,2.0,48.0,,,1.0,2.0
2022-23,10385488,25,8,Chelsea,Away,958966,465920,Mykhailo Mudryk,mykhailo-mudryk,M,True,,,,2.0,,2.0,1.0,,1.0,,,,,,,,6.0,,,,0.00125451,0.0355,0.0,1.0,,,,,,,,,13.0,,,,,,,8.0,,6.0,,,1.0,,4.0,4.0,,,,6.0,,2.0,1,,16.0,,,,
2022-23,10385488,25,8,Chelsea,Away,966547,248857,Noni Madueke,noni-madueke,F,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385488,25,8,Chelsea,Away,974505,448047,Enzo Fernández,enzo-fernandez,M,False,,,13.0,76.0,27.0,103.0,,1.0,9.0,,,1.0,4.0,,,1.0,5.0,6.0,,,0.105688,0.0959,0.0,,,,,,,2.0,1.0,,90.0,,,,,,,16.0,,7.0,,,,1.0,1.0,2.0,,18.0,,90.0,28.0,116.0,1,2.0,135.0,,2.0,1.0,
2022-23,10385495,26,8,Chelsea,Home,51498,54694,Pierre-Emerick Aubameyang,pierre-emerick-aubameyang,F,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385495,26,8,Chelsea,Home,126071,86129,Kalidou Koulibaly,kalidou-koulibaly,D,False,,,2.0,22.0,50.0,72.0,,1.0,6.0,,,,1.0,,,,2.0,4.0,,,0.0165234,0.0,0.0,1.0,,,,,,2.0,,,90.0,,3.0,,,,,3.0,,7.8,,,,3.0,,,,3.0,,24.0,50.0,74.0,0,3.0,88.0,1.0,,,2.0
2022-23,10385495,26,8,Chelsea,Home,136710,91651,Mateo Kovačić,mateo-kovacic,M,False,,,,34.0,19.0,53.0,,,9.0,,,,2.0,,,,2.0,6.0,,,0.0378279,0.0,0.0,,,,,,,1.0,,,75.0,,,,,,,6.0,,7.2,,,,,,,,2.0,,38.0,21.0,59.0,0,6.0,69.0,,,,3.0
2022-23,10385495,26,8,Chelsea,Home,138534,103955,Raheem Sterling,raheem-sterling,F,False,1.0,,,12.0,6.0,17.0,,,4.0,1.0,1.0,,1.0,,,1.0,2.0,8.0,,,0.267144,0.1581,0.0,,,,,,,,3.0,,68.0,,,,,,,10.0,,7.5,,,2.0,,4.0,2.0,,1.0,,18.0,6.0,22.0,2,1.0,40.0,2.0,3.0,4.0,1.0
2022-23,10385495,26,8,Chelsea,Home,232422,109745,Kepa Arrizabalaga,kepa-arrizabalaga,G,False,,,6.0,5.0,16.0,21.0,,,6.0,,,,,,,,,,,,0.00062187,0.0,0.0,,,,0.2479,,,,,,90.0,,,,,,,9.0,,7.3,2.0,2.0,,,,,,15.0,,12.0,18.0,30.0,0,,37.0,,,,
2022-23,10385495,26,8,Chelsea,Home,249437,124183,Hakim Ziyech,hakim-ziyech,M,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385495,26,8,Chelsea,Home,257993,122074,Marcus Bettinelli,marcus-bettinelli,G,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385495,26,8,Chelsea,Home,284441,126187,Ruben Loftus-Cheek,ruben-loftus-cheek,M,False,,,,15.0,13.0,28.0,,,6.0,1.0,,,,,,1.0,5.0,4.0,,,0.184192,0.0,0.0,2.0,,,,,,2.0,1.0,,84.0,,,,,,,11.0,,7.0,,,,2.0,4.0,1.0,,,,18.0,15.0,32.0,0,1.0,52.0,1.0,1.0,2.0,1.0
2022-23,10385495,26,8,Chelsea,Home,770677,212701,Denis Zakaria,denis-zakaria,M,True,,,,2.0,4.0,6.0,1.0,,2.0,,,,1.0,,,,3.0,4.0,,,0.00036585,0.0,0.0,,,,,,,,,,22.0,,,,,,,3.0,,6.8,,,,1.0,1.0,,,,,3.0,4.0,7.0,0,4.0,14.0,1.0,,,1.0
2022-23,10385495,26,8,Chelsea,Home,802695,172850,Ben Chilwell,ben-chilwell,D,False,3.0,,,21.0,14.0,32.0,3.0,2.0,3.0,,1.0,1.0,,,,1.0,8.0,5.0,,,0.140384,0.3916,0.0,1.0,1.0,,,,,,2.0,,90.0,,,,,,,25.0,,6.8,,,1.0,3.0,3.0,10.0,,3.0,,34.0,17.0,41.0,2,3.0,80.0,4.0,,,3.0
2022-23,10385495,26,8,Chelsea,Home,826134,180736,Trevoh Chalobah,trevoh-chalobah,D,True,,,,,,,,,,,,,,,,,,1.0,,,0.00013637,0.0,0.0,,,,,,,1.0,,,11.0,,,,,,,3.0,,6.7,,,,,,,,,,1.0,,1.0,0,1.0,7.0,,,,1.0
2022-23,10385495,26,8,Chelsea,Home,836705,219847,Kai Havertz,kai-havertz,F,False,1.0,,1.0,15.0,4.0,18.0,5.0,3.0,3.0,1.0,1.0,,1.0,,,,9.0,3.0,,,0.0918516,0.3347,0.8619,3.0,,,,,,,2.0,,90.0,1.0,,,,,,9.0,,7.0,,,,3.0,,3.0,,1.0,,20.0,5.0,22.0,1,,37.0,3.0,,,
2022-23,10385495,26,8,Chelsea,Home,851671,428399,João Félix,joao-felix,F,False,,,1.0,22.0,3.0,25.0,1.0,2.0,3.0,,,,,,,1.0,8.0,4.0,,,0.0890079,0.1697,0.0,1.0,,,,,1.0,,1.0,,68.0,,,,,,,13.0,,6.7,,,2.0,,6.0,3.0,,2.0,1.0,28.0,3.0,28.0,2,1.0,46.0,1.0,,1.0,
2022-23,10385495,26,8,Chelsea,Home,904827,242880,Benoît Badiashile,benoit-badiashile,D,False,,,3.0,27.0,35.0,62.0,1.0,1.0,13.0,,,,,,,,3.0,2.0,,,0.0104156,0.0,0.0,2.0,,,,,,3.0,,,90.0,,,,,,,9.0,,7.2,,,,,,,,4.0,,33.0,38.0,71.0,0,1.0,79.0,,,,1.0
2022-23,10385495,26,8,Chelsea,Home,904970,232787,Conor Gallagher,conor-gallagher,M,True,,,1.0,7.0,1.0,8.0,1.0,,2.0,,,1.0,,,,,2.0,3.0,,,0.0215102,0.023,0.0,,,,,,,1.0,,,22.0,,,,,,,4.0,,6.8,,,,,2.0,,,1.0,,9.0,2.0,11.0,1,1.0,18.0,,1.0,1.0,1.0
2022-23,10385495,26,8,Chelsea,Home,923894,444463,Wesley Fofana,wesley-fofana,D,False,,,2.0,35.0,46.0,81.0,,5.0,1.0,,,,1.0,,,2.0,4.0,7.0,,,0.0238981,0.2458,0.1525,1.0,,1.0,,,,1.0,,,90.0,1.0,,,,,,7.0,,7.5,,,1.0,1.0,,,,2.0,,36.0,48.0,84.0,2,,96.0,2.0,2.0,,
2022-23,10385495,26,8,Chelsea,Home,958966,465920,Mykhailo Mudryk,mykhailo-mudryk,M,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385495,26,8,Chelsea,Home,966547,248857,Noni Madueke,noni-madueke,F,True,,,,3.0,,3.0,,,,,,,,,,,,1.0,,,0.00236706,0.0,0.0,,,,,,,,1.0,,11.0,,,,,,,1.0,,6.7,,,,,1.0,,,,1.0,3.0,,3.0,0,,6.0,1.0,,1.0,
2022-23,10385495,26,8,Chelsea,Home,974505,448047,Enzo Fernández,enzo-fernandez,M,False,,,10.0,44.0,29.0,73.0,2.0,,8.0,,,,3.0,,,1.0,10.0,1.0,,,0.0460635,0.1363,0.1178,,,,,,,1.0,,,84.0,1.0,,,,,,21.0,,6.8,,,2.0,,4.0,,,12.0,,55.0,31.0,86.0,3,1.0,103.0,2.0,,,1.0
2022-23,10385495,26,8,Chelsea,Home,994556,478912,Carney Chukwuemeka,carney-chukwuemeka,M,True,,,,6.0,2.0,8.0,2.0,,1.0,,,,1.0,,,,3.0,5.0,,,0.00080175,0.0,0.0,,,,,,,,,,15.0,,,,,,,2.0,,7.0,,,,,2.0,,,,,6.0,2.0,8.0,0,3.0,15.0,2.0,,2.0,2.0
2022-23,10385513,27,8,Chelsea,Away,126071,86129,Kalidou Koulibaly,kalidou-koulibaly,D,False,1.0,,3.0,11.0,45.0,55.0,3.0,,9.0,,,,,,,,4.0,3.0,,,0.0088461,0.0,0.0,1.0,1.0,,,,,1.0,1.0,,90.0,,1.0,,,,,11.0,,7.3,,,,5.0,,1.0,,9.0,,16.0,50.0,65.0,0,3.0,81.0,,,,1.0
2022-23,10385513,27,8,Chelsea,Away,136710,91651,Mateo Kovačić,mateo-kovacic,M,False,,,1.0,28.0,38.0,66.0,,2.0,8.0,,,,3.0,,,,5.0,6.0,,,0.0320222,0.0847,0.0711,1.0,,1.0,,,,1.0,1.0,,90.0,1.0,,,,,,13.0,,7.3,,,,2.0,3.0,,,1.0,,31.0,44.0,75.0,1,1.0,90.0,3.0,1.0,2.0,1.0
2022-23,10385513,27,8,Chelsea,Away,232422,109745,Kepa Arrizabalaga,kepa-arrizabalaga,G,False,,,3.0,2.0,18.0,20.0,,1.0,11.0,,,,,,,,,1.0,,,0.00024153,0.0,0.0,,,,0.2258,,,,,,90.0,,,,,,,12.0,1.0,7.2,3.0,5.0,,2.0,,,,15.0,,11.0,21.0,32.0,0,,46.0,,,,
2022-23,10385513,27,8,Chelsea,Away,249437,124183,Hakim Ziyech,hakim-ziyech,M,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385513,27,8,Chelsea,Away,257993,122074,Marcus Bettinelli,marcus-bettinelli,G,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385513,27,8,Chelsea,Away,284441,126187,Ruben Loftus-Cheek,ruben-loftus-cheek,M,False,,,1.0,11.0,12.0,23.0,2.0,2.0,3.0,,,,,,,,4.0,6.0,,,0.0135939,0.0,0.0,,,,,,,,2.0,,73.0,,,,,,,12.0,,6.8,,,,1.0,4.0,,,3.0,,17.0,13.0,30.0,0,1.0,48.0,,1.0,2.0,
2022-23,10385513,27,8,Chelsea,Away,770677,212701,Denis Zakaria,denis-zakaria,M,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385513,27,8,Chelsea,Away,794939,179268,Marc Cucurella,marc-cucurella,D,False,,,,20.0,24.0,44.0,,,9.0,,,,7.0,,,,9.0,7.0,,,0.00654047,0.0,0.0,2.0,,,,,,2.0,,,90.0,,2.0,,,,,4.0,,6.6,,,,3.0,,,,1.0,,21.0,27.0,48.0,0,7.0,69.0,,,,6.0
2022-23,10385513,27,8,Chelsea,Away,802695,172850,Ben Chilwell,ben-chilwell,D,False,3.0,,,11.0,6.0,14.0,,,8.0,,,,,,,1.0,1.0,,,,0.112172,0.0149,0.1789,,,1.0,,,,,3.0,,73.0,1.0,,,,,,10.0,,7.5,,,,,,6.0,,3.0,1.0,17.0,9.0,20.0,1,,32.0,,,,
2022-23,10385513,27,8,Chelsea,Away,817957,176413,Christian Pulišić,christian-pulisic,F,True,,,,6.0,3.0,9.0,,,1.0,,,,,,,1.0,2.0,,,,0.0108382,0.0,0.0,,,,,,,1.0,,,17.0,,,,,,,4.0,,6.4,,,,,1.0,1.0,,,,7.0,4.0,10.0,0,,14.0,,,,
2022-23,10385513,27,8,Chelsea,Away,826134,180736,Trevoh Chalobah,trevoh-chalobah,D,True,,,,12.0,11.0,23.0,2.0,,1.0,,,,,,,,2.0,,,,0.00185698,0.0,0.0,,,,,,,,,,17.0,,,,,,,2.0,,6.5,,,,1.0,,1.0,,1.0,,13.0,12.0,24.0,0,,27.0,,,,
2022-23,10385513,27,8,Chelsea,Away,836705,219847,Kai Havertz,kai-havertz,F,False,,,2.0,21.0,10.0,31.0,4.0,2.0,6.0,1.0,,1.0,1.0,,,,11.0,6.0,,,0.194503,0.828,1.0074,3.0,,1.0,,,,,1.0,,90.0,2.0,,,,,,11.0,,7.8,,,2.0,,5.0,,,3.0,,25.0,11.0,36.0,5,3.0,57.0,1.0,,1.0,2.0
2022-23,10385513,27,8,Chelsea,Away,851671,428399,João Félix,joao-felix,F,False,,,4.0,8.0,5.0,13.0,,,,,1.0,1.0,,,,,,2.0,1.0,,0.00394651,0.5064,0.0,,,,,,1.0,1.0,,,45.0,,,,,,,4.0,,5.9,,,1.0,,,,,4.0,1.0,10.0,5.0,15.0,2,,22.0,1.0,2.0,,
2022-23,10385513,27,8,Chelsea,Away,904827,242880,Benoît Badiashile,benoit-badiashile,D,True,,,,6.0,14.0,20.0,,,2.0,,,,,,,,,,,,0.00108778,0.0,0.0,,,,,,,,,,12.0,,,,,,,1.0,,6.5,,,,,,,,1.0,,7.0,14.0,21.0,0,,21.0,,,,
2022-23,10385513,27,8,Chelsea,Away,904970,232787,Conor Gallagher,conor-gallagher,M,True,,,,11.0,7.0,18.0,1.0,,2.0,,,,,1.0,,,2.0,6.0,,,0.0190552,0.0364,0.2224,1.0,,,,,,2.0,1.0,,45.0,1.0,2.0,,,,,5.0,,8.0,,,,1.0,3.0,1.0,,,,14.0,8.0,21.0,1,2.0,41.0,,1.0,3.0,1.0
2022-23,10385513,27,8,Chelsea,Away,923894,444463,Wesley Fofana,wesley-fofana,D,False,,,2.0,13.0,19.0,32.0,3.0,2.0,1.0,,,,,,,,5.0,5.0,,,0.00624869,0.0635,0.23,2.0,,,,,,1.0,,,86.0,1.0,2.0,,,,,8.0,,7.0,,,,2.0,,,,6.0,,14.0,26.0,40.0,1,2.0,52.0,,1.0,,1.0
2022-23,10385513,27,8,Chelsea,Away,958966,465920,Mykhailo Mudryk,mykhailo-mudryk,M,False,,,,5.0,9.0,14.0,4.0,1.0,3.0,,,1.0,2.0,,,2.0,11.0,2.0,,,0.0603647,0.0338,0.0,1.0,1.0,,,,,,2.0,,82.0,,,,,,,17.0,,6.5,,,,,2.0,,,,1.0,10.0,11.0,21.0,1,1.0,39.0,6.0,,,
2022-23,10385513,27,8,Chelsea,Away,966547,248857,Noni Madueke,noni-madueke,F,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385513,27,8,Chelsea,Away,974505,448047,Enzo Fernández,enzo-fernandez,M,False,,,5.0,27.0,45.0,72.0,,,5.0,1.0,,,5.0,,,1.0,6.0,7.0,,,0.424734,0.0,0.0,,1.0,,,,,,1.0,,90.0,,,,,,,13.0,,7.4,,,,1.0,1.0,1.0,,7.0,,33.0,49.0,81.0,0,4.0,98.0,1.0,2.0,1.0,2.0
